"","V1","V2","V3","V4","V5","V6","Parameter"
"84",0.194,0.11,0.187,0.314,1598.182,1,"Sigma2_intercept"
"85",0.113,0.059,0.108,0.195,2652.873,1,"Sigma2_psi"
"86",0.879,0.609,0.862,1.27,1702.166,1,"Sigma2_x"
"87",0.009,0,0.005,0.04,1055.599,1,"Sigma2_epsilon"
"88",0.061,0.017,0.057,0.13,1583.437,1.001,"Sigma2_phi"
"89",-0.068,-0.133,-0.066,-0.018,1480.456,1.001,"cov_int_psi"
"90",0.049,0.01,0.046,0.108,1310.704,1.002,"cov_int_phi"
"91",-0.044,-0.089,-0.042,-0.012,1757.396,1,"cov_psi_phi"
"92",-0.068,-0.133,-0.066,-0.018,1480.456,1.001,"cov_1"
"93",-0.003,-0.028,-0.001,0.019,3505.376,1,"cov_2"
"94",0.002,-0.018,0.001,0.023,3388.574,1,"cov_3"
"95",0.215,0.095,0.209,0.371,1597.44,1.001,"cov_4"
"96",-0.194,-0.328,-0.188,-0.091,1700.385,1,"cov_5"
"97",0.002,-0.061,0,0.072,764.638,1,"cov_6"
"98",0.627,0.567,0.626,0.694,6498.347,1,"Sigma2_e"
"99",0.099,0.089,0.099,0.109,8125.88,1,"Sigma2_ex"
"100",202.76,175.618,203.044,228.858,884.665,1,"lp_"
"101",1.049,0.896,1.051,1.201,2029.16,1,"B_0"
"102",-0.006,-0.202,-0.008,0.19,1301.439,1.001,"B_x"
"103",0.24,-0.025,0.238,0.514,649.693,1.003,"psi"
"104",0.143,0.076,0.138,0.238,2109.607,1.001,"Sigma2_intercept"
"105",0.195,0.088,0.184,0.362,1863.226,1.003,"Sigma2_psi"
"106",0.575,0.389,0.561,0.847,1642.81,1,"Sigma2_x"
"107",0.05,0.012,0.045,0.11,1867.834,1,"Sigma2_epsilon"
"108",0.081,0.028,0.076,0.162,2320.163,1.002,"Sigma2_phi"
"109",-0.038,-0.112,-0.036,0.028,1639.631,1,"cov_int_psi"
"110",0.024,-0.02,0.022,0.075,2283.919,1,"cov_int_phi"
"111",-0.053,-0.116,-0.05,-0.007,1882.777,1,"cov_psi_phi"
"112",-0.038,-0.112,-0.036,0.028,1639.631,1,"cov_1"
"113",-0.008,-0.049,-0.007,0.033,1480.03,1.001,"cov_2"
"114",-0.028,-0.082,-0.026,0.014,1852.923,1,"cov_3"
"115",0.13,0.044,0.126,0.238,1782.255,1,"cov_4"
"116",-0.104,-0.227,-0.101,0.002,1451.316,1,"cov_5"
"117",-0.002,-0.119,-0.002,0.11,391.041,1.001,"cov_6"
"118",0.59,0.529,0.588,0.657,4907.15,1,"Sigma2_e"
"119",0.112,0.101,0.111,0.123,7790.547,1,"Sigma2_ex"
"120",181.795,152.123,182.215,208.713,932.032,1.002,"lp_"
"121",0.964,0.766,0.965,1.165,593.206,1,"B_0"
"122",-0.021,-0.282,-0.018,0.244,721.992,1,"B_x"
"123",0.319,0.189,0.319,0.448,884.594,1.001,"psi"
"124",0.274,0.171,0.266,0.438,1171.358,1,"Sigma2_intercept"
"125",0.097,0.048,0.093,0.17,1705.103,1,"Sigma2_psi"
"126",1.001,0.683,0.968,1.486,1389.863,1,"Sigma2_x"
"127",0.009,0,0.005,0.035,1427.287,1,"Sigma2_epsilon"
"128",0.112,0.045,0.104,0.219,1448.445,1,"Sigma2_phi"
"129",-0.046,-0.114,-0.044,0.01,1164.755,1.001,"cov_int_psi"
"130",0.062,0.007,0.058,0.134,1150.332,1.001,"cov_int_phi"
"131",-0.055,-0.106,-0.053,-0.019,1158.191,1,"cov_psi_phi"
"132",-0.046,-0.114,-0.044,0.01,1164.755,1.001,"cov_1"
"133",-0.004,-0.034,-0.002,0.021,2410.888,1,"cov_2"
"134",-0.004,-0.025,-0.002,0.01,2196.219,1,"cov_3"
"135",0.205,0.065,0.198,0.387,1147.563,1.001,"cov_4"
"136",-0.161,-0.292,-0.155,-0.06,1061.127,1,"cov_5"
"137",-0.001,-0.071,0,0.069,434.884,1.002,"cov_6"
"138",0.571,0.514,0.57,0.635,4120.659,1,"Sigma2_e"
"139",0.109,0.098,0.108,0.12,5249.982,1,"Sigma2_ex"
"140",203.406,176.383,203.427,228.986,990.41,1.002,"lp_"
"141",1.038,0.848,1.039,1.217,1127.144,1.001,"B_0"
"142",0.085,-0.16,0.084,0.323,1069.851,1.004,"B_x"
"143",0.332,0.19,0.333,0.461,610.431,1.007,"psi"
"144",0.206,0.12,0.198,0.335,1682.57,1.001,"Sigma2_intercept"
"145",0.066,0.017,0.06,0.153,1198.714,1.001,"Sigma2_psi"
"146",0.739,0.496,0.717,1.105,1474.672,1.001,"Sigma2_x"
"147",0.009,0,0.005,0.035,934.454,1,"Sigma2_epsilon"
"148",0.093,0.039,0.088,0.177,1863.465,1,"Sigma2_phi"
"149",-0.032,-0.086,-0.031,0.011,2588.913,1,"cov_int_psi"
"150",0.057,0.013,0.055,0.119,1271.253,1,"cov_int_phi"
"151",-0.016,-0.053,-0.014,0.013,940.17,1.001,"cov_psi_phi"
"152",-0.032,-0.086,-0.031,0.011,2588.913,1,"cov_1"
"153",-0.004,-0.032,-0.002,0.017,2552.959,1,"cov_2"
"154",0,-0.014,0,0.014,3068.434,1,"cov_3"
"155",0.184,0.076,0.176,0.331,1214.353,1.001,"cov_4"
"156",-0.049,-0.146,-0.045,0.026,823.818,1.001,"cov_5"
"157",0.003,-0.053,0.001,0.066,182.919,1.018,"cov_6"
"158",0.635,0.573,0.635,0.703,5067.085,1,"Sigma2_e"
"159",0.096,0.087,0.096,0.106,7352.231,1,"Sigma2_ex"
"160",210.088,182.048,210.419,237.069,934.832,1,"lp_"
"161",1.184,0.972,1.188,1.366,799.269,1.001,"B_0"
"162",0.193,-0.157,0.194,0.535,528.961,1.001,"B_x"
"163",0.238,0.087,0.237,0.384,1017.374,1.002,"psi"
"164",0.202,0.1,0.193,0.352,941.45,1,"Sigma2_intercept"
"165",0.176,0.106,0.17,0.279,1947.971,1,"Sigma2_psi"
"166",1.579,1.102,1.547,2.264,1774.871,1.002,"Sigma2_x"
"167",0.016,0,0.012,0.054,1072.601,1,"Sigma2_epsilon"
"168",0.112,0.028,0.103,0.24,1225.82,1,"Sigma2_phi"
"169",-0.093,-0.185,-0.09,-0.022,604.03,1,"cov_int_psi"
"170",0.074,0.013,0.068,0.169,754.293,1.001,"cov_int_phi"
"171",-0.093,-0.168,-0.089,-0.039,1330.381,1,"cov_psi_phi"
"172",-0.093,-0.185,-0.09,-0.022,604.03,1,"cov_1"
"173",0.005,-0.026,0.003,0.042,2184.606,1,"cov_2"
"174",-0.009,-0.05,-0.006,0.019,1715.576,1,"cov_3"
"175",0.282,0.101,0.273,0.517,743.165,1,"cov_4"
"176",-0.355,-0.563,-0.345,-0.197,1615.246,1,"cov_5"
"177",0.005,-0.113,0.002,0.129,605.522,1,"cov_6"
"178",0.613,0.551,0.612,0.681,5591.242,1,"Sigma2_e"
"179",0.096,0.087,0.096,0.107,7982.828,1,"Sigma2_ex"
"180",220.548,192.002,220.666,246.824,821.255,1.003,"lp_"
"181",0.97,0.786,0.972,1.137,1104.998,1,"B_0"
"182",0.193,-0.053,0.191,0.443,1023.25,1,"B_x"
"183",0.207,0.061,0.207,0.348,1495.929,1,"psi"
"184",0.208,0.119,0.202,0.338,1585.289,1,"Sigma2_intercept"
"185",0.136,0.069,0.13,0.24,1509.21,1,"Sigma2_psi"
"186",0.786,0.539,0.762,1.15,1493.449,1,"Sigma2_x"
"187",0.006,0,0.003,0.026,1682.049,1,"Sigma2_epsilon"
"188",0.042,0.007,0.038,0.099,1710.659,1,"Sigma2_phi"
"189",-0.094,-0.17,-0.091,-0.035,1819.446,1,"cov_int_psi"
"190",0.06,0.017,0.057,0.121,1435.444,1,"cov_int_phi"
"191",-0.042,-0.084,-0.04,-0.014,1808.468,1,"cov_psi_phi"
"192",-0.094,-0.17,-0.091,-0.035,1819.446,1,"cov_1"
"193",0.002,-0.018,0.001,0.028,3158.947,1,"cov_2"
"194",-0.004,-0.028,-0.002,0.01,2710.228,1,"cov_3"
"195",0.274,0.155,0.267,0.434,1682.311,1,"cov_4"
"196",-0.188,-0.322,-0.184,-0.09,1684.895,1,"cov_5"
"197",0.001,-0.05,0,0.052,853.88,1.003,"cov_6"
"198",0.588,0.53,0.587,0.653,4760.518,1,"Sigma2_e"
"199",0.104,0.094,0.104,0.116,5168.926,1.001,"Sigma2_ex"
"200",204.326,176.118,204.702,230.565,934.904,1,"lp_"
"201",1.015,0.814,1.019,1.206,868.05,1,"B_0"
"202",0.133,-0.136,0.133,0.412,747.408,1,"B_x"
"203",0.399,0.227,0.398,0.58,842.668,1,"psi"
"204",0.137,0.067,0.131,0.236,1326.644,1,"Sigma2_intercept"
"205",0.104,0.046,0.099,0.194,2098.631,1.001,"Sigma2_psi"
"206",0.889,0.61,0.864,1.311,1480.143,1,"Sigma2_x"
"207",0.023,0,0.02,0.069,1076.95,1,"Sigma2_epsilon"
"208",0.166,0.077,0.159,0.296,1788.935,1,"Sigma2_phi"
"209",-0.074,-0.136,-0.071,-0.03,1383.181,1.001,"cov_int_psi"
"210",0.085,0.03,0.082,0.163,988.944,1,"cov_int_phi"
"211",-0.081,-0.147,-0.078,-0.036,1435.886,1.003,"cov_psi_phi"
"212",-0.074,-0.136,-0.071,-0.03,1383.181,1.001,"cov_1"
"213",0.006,-0.026,0.005,0.039,1392.421,1,"cov_2"
"214",-0.013,-0.049,-0.011,0.012,1354.544,1,"cov_3"
"215",0.197,0.089,0.19,0.337,1197.261,1,"cov_4"
"216",-0.171,-0.3,-0.165,-0.071,1170.063,1.004,"cov_5"
"217",0.001,-0.1,0,0.102,509.939,1.003,"cov_6"
"218",0.575,0.517,0.574,0.638,6564.5,1.001,"Sigma2_e"
"219",0.1,0.091,0.1,0.111,8605.431,1,"Sigma2_ex"
"220",229.277,200.705,229.713,256.28,982.576,1,"lp_"
"221",1.179,1.004,1.181,1.344,1446.268,1,"B_0"
"222",0.222,-0.059,0.219,0.509,1145.052,1.001,"B_x"
"223",0.18,0.013,0.18,0.35,719.862,1,"psi"
"224",0.199,0.116,0.193,0.32,2068.035,1,"Sigma2_intercept"
"225",0.075,0.03,0.071,0.145,1845.511,1,"Sigma2_psi"
"226",1.078,0.733,1.052,1.57,1808.987,1.001,"Sigma2_x"
"227",0.032,0.001,0.028,0.091,1013.233,1.001,"Sigma2_epsilon"
"228",0.066,0.019,0.061,0.142,1664.822,1,"Sigma2_phi"
"229",-0.035,-0.086,-0.034,0.006,2152.49,1,"cov_int_psi"
"230",0.03,-0.018,0.029,0.084,1631.251,1.001,"cov_int_phi"
"231",-0.024,-0.06,-0.024,0.005,1447.991,1.001,"cov_psi_phi"
"232",-0.035,-0.086,-0.034,0.006,2152.49,1,"cov_1"
"233",-0.013,-0.061,-0.011,0.025,1636.355,1,"cov_2"
"234",-0.005,-0.035,-0.004,0.02,2134.745,1,"cov_3"
"235",0.236,0.103,0.231,0.398,1960.365,1,"cov_4"
"236",-0.109,-0.216,-0.106,-0.013,1416.558,1,"cov_5"
"237",-0.004,-0.147,-0.003,0.131,477.709,1,"cov_6"
"238",0.644,0.579,0.643,0.72,4438.173,1,"Sigma2_e"
"239",0.1,0.091,0.1,0.111,9635.845,1,"Sigma2_ex"
"240",188.239,157.732,188.936,217.011,695.488,1.001,"lp_"
"241",1.012,0.88,1.011,1.143,1528.527,1,"B_0"
"242",0.178,-0.061,0.177,0.425,1162.901,1,"B_x"
"243",0.243,0.09,0.245,0.388,831.879,1.001,"psi"
"244",0.099,0.049,0.095,0.175,1441.635,1,"Sigma2_intercept"
"245",0.072,0.028,0.068,0.14,2144.232,1,"Sigma2_psi"
"246",0.827,0.55,0.804,1.221,1429.637,1,"Sigma2_x"
"247",0.017,0,0.013,0.055,899.054,1,"Sigma2_epsilon"
"248",0.066,0.022,0.062,0.133,1754.041,1,"Sigma2_phi"
"249",-0.025,-0.064,-0.024,0.009,1777.902,1.001,"cov_int_psi"
"250",0.019,-0.007,0.018,0.054,1554.432,1,"cov_int_phi"
"251",-0.03,-0.064,-0.028,-0.005,1280.957,1,"cov_psi_phi"
"252",-0.025,-0.064,-0.024,0.009,1777.902,1.001,"cov_1"
"253",0.005,-0.013,0.003,0.027,2620.965,1,"cov_2"
"254",-0.005,-0.029,-0.004,0.012,2020.147,1,"cov_3"
"255",0.059,-0.025,0.057,0.162,1087.338,1,"cov_4"
"256",-0.101,-0.205,-0.097,-0.02,987.753,1,"cov_5"
"257",0,-0.084,0,0.085,481.997,1.003,"cov_6"
"258",0.58,0.52,0.579,0.647,6035.808,1,"Sigma2_e"
"259",0.106,0.096,0.106,0.117,6782.964,1,"Sigma2_ex"
"260",209.126,180.066,209.271,236.355,951.149,1,"lp_"
"261",1.083,0.89,1.085,1.256,1518.028,1,"B_0"
"262",0.214,-0.038,0.212,0.471,1442.959,1.001,"B_x"
"263",0.249,0.097,0.25,0.391,1310.849,1.003,"psi"
"264",0.193,0.107,0.187,0.316,1770.03,1,"Sigma2_intercept"
"265",0.094,0.049,0.09,0.158,2661.708,1,"Sigma2_psi"
"266",0.94,0.647,0.918,1.348,2079.564,1,"Sigma2_x"
"267",0.016,0,0.011,0.058,783.721,1,"Sigma2_epsilon"
"268",0.075,0.026,0.07,0.15,2013.994,1.001,"Sigma2_phi"
"269",-0.07,-0.132,-0.067,-0.022,1775.425,1,"cov_int_psi"
"270",0.07,0.024,0.066,0.142,1826.895,1.001,"cov_int_phi"
"271",-0.053,-0.097,-0.051,-0.022,1795.201,1,"cov_psi_phi"
"272",-0.07,-0.132,-0.067,-0.022,1775.425,1,"cov_1"
"273",0.004,-0.026,0.002,0.039,3059.822,1.001,"cov_2"
"274",-0.007,-0.036,-0.004,0.013,2125.102,1,"cov_3"
"275",0.264,0.138,0.255,0.431,2128.24,1,"cov_4"
"276",-0.187,-0.307,-0.182,-0.093,2014.215,1,"cov_5"
"277",0,-0.093,0,0.088,906.458,1.002,"cov_6"
"278",0.586,0.527,0.586,0.649,5040.246,1,"Sigma2_e"
"279",0.106,0.095,0.105,0.117,5019.62,1,"Sigma2_ex"
"280",202.104,173.18,202.443,228.814,920.404,1,"lp_"
"281",0.956,0.743,0.958,1.156,1105.157,1,"B_0"
"282",-0.059,-0.337,-0.061,0.233,1041.758,1,"B_x"
"283",0.258,0.079,0.256,0.445,884.405,1,"psi"
"284",0.282,0.166,0.274,0.444,1490.005,1.001,"Sigma2_intercept"
"285",0.109,0.057,0.104,0.187,2254.103,1,"Sigma2_psi"
"286",1.051,0.726,1.028,1.498,1990.977,1,"Sigma2_x"
"287",0.039,0.003,0.035,0.098,1143.479,1.001,"Sigma2_epsilon"
"288",0.108,0.044,0.102,0.205,1798.894,1,"Sigma2_phi"
"289",-0.096,-0.171,-0.093,-0.038,1993.568,1.001,"cov_int_psi"
"290",0.084,0.02,0.08,0.169,1657.095,1,"cov_int_phi"
"291",-0.066,-0.12,-0.064,-0.028,2056.204,1,"cov_psi_phi"
"292",-0.096,-0.171,-0.093,-0.038,1993.568,1.001,"cov_1"
"293",-0.005,-0.067,-0.004,0.053,1580.74,1,"cov_2"
"294",-0.008,-0.05,-0.007,0.029,1508.043,1,"cov_3"
"295",0.342,0.187,0.334,0.542,1920.649,1.002,"cov_4"
"296",-0.225,-0.367,-0.219,-0.122,2159.541,1,"cov_5"
"297",0.001,-0.149,0.002,0.143,587.787,1,"cov_6"
"298",0.608,0.545,0.606,0.676,4886.058,1,"Sigma2_e"
"299",0.107,0.096,0.106,0.118,7884.026,1,"Sigma2_ex"
"300",183.938,154.211,184.018,212.839,771.043,1.001,"lp_"
"301",1.01,0.819,1.013,1.186,1331.998,1,"B_0"
"302",0.007,-0.241,0.005,0.256,1224.914,1,"B_x"
"303",0.269,0.119,0.269,0.417,1608.236,1.003,"psi"
"304",0.201,0.113,0.193,0.326,1975.708,1,"Sigma2_intercept"
"305",0.12,0.06,0.114,0.215,2572.629,1.001,"Sigma2_psi"
"306",0.814,0.561,0.799,1.171,2277.057,1.001,"Sigma2_x"
"307",0.009,0,0.005,0.036,1504.074,1,"Sigma2_epsilon"
"308",0.07,0.02,0.065,0.151,2604.793,1,"Sigma2_phi"
"309",-0.07,-0.141,-0.067,-0.015,1886.122,1,"cov_int_psi"
"310",0.059,0.019,0.056,0.115,2410.072,1,"cov_int_phi"
"311",-0.019,-0.056,-0.018,0.012,2080.939,1,"cov_psi_phi"
"312",-0.07,-0.141,-0.067,-0.015,1886.122,1,"cov_1"
"313",0.002,-0.02,0,0.028,3543.08,1.001,"cov_2"
"314",-0.005,-0.026,-0.003,0.01,3014.248,1,"cov_3"
"315",0.213,0.102,0.207,0.359,2438.957,1.001,"cov_4"
"316",-0.054,-0.161,-0.053,0.046,1610.745,1.001,"cov_5"
"317",0,-0.057,0,0.06,516.604,1.005,"cov_6"
"318",0.619,0.558,0.618,0.689,6240.27,1,"Sigma2_e"
"319",0.096,0.086,0.095,0.106,8241.96,1,"Sigma2_ex"
"320",222.085,193.594,222.44,247.718,1006.9,1,"lp_"
"321",1.197,1.04,1.2,1.34,865.873,1.001,"B_0"
"322",0.149,-0.128,0.15,0.412,565.345,1.002,"B_x"
"323",0.249,0.114,0.249,0.387,806.218,1.002,"psi"
"324",0.138,0.072,0.133,0.235,1335.108,1,"Sigma2_intercept"
"325",0.121,0.063,0.116,0.207,1691.045,1,"Sigma2_psi"
"326",1.073,0.737,1.049,1.58,1322.632,1,"Sigma2_x"
"327",0.009,0,0.006,0.037,1261.444,1,"Sigma2_epsilon"
"328",0.079,0.023,0.073,0.165,1415.661,1.003,"Sigma2_phi"
"329",-0.04,-0.095,-0.039,0.007,781.68,1,"cov_int_psi"
"330",0.033,-0.003,0.031,0.08,752.609,1.003,"cov_int_phi"
"331",-0.052,-0.1,-0.049,-0.019,1347.727,1,"cov_psi_phi"
"332",-0.04,-0.095,-0.039,0.007,781.68,1,"cov_1"
"333",-0.002,-0.023,-0.001,0.017,2466.891,1.001,"cov_2"
"334",-0.005,-0.031,-0.003,0.012,2028.084,1,"cov_3"
"335",0.138,0.023,0.134,0.277,826.927,1,"cov_4"
"336",-0.191,-0.334,-0.185,-0.08,1364.51,1,"cov_5"
"337",0.001,-0.072,0,0.075,369.079,1,"cov_6"
"338",0.555,0.5,0.554,0.615,4716.391,1,"Sigma2_e"
"339",0.1,0.09,0.1,0.111,7219.235,1,"Sigma2_ex"
"340",247.071,218.948,247.497,273.134,929.684,1,"lp_"
"341",0.897,0.697,0.899,1.091,840.688,1,"B_0"
"342",0.051,-0.235,0.051,0.326,917.429,1,"B_x"
"343",0.367,0.258,0.367,0.479,1015.87,1,"psi"
"344",0.186,0.111,0.18,0.301,1760.66,1,"Sigma2_intercept"
"345",0.068,0.029,0.065,0.127,1672.161,1.001,"Sigma2_psi"
"346",1.111,0.758,1.084,1.605,1357.167,1.001,"Sigma2_x"
"347",0.007,0,0.003,0.029,1606.367,1,"Sigma2_epsilon"
"348",0.158,0.074,0.152,0.278,1868.741,1,"Sigma2_phi"
"349",-0.036,-0.086,-0.035,0.002,1755.413,1,"cov_int_psi"
"350",0.075,0.024,0.071,0.143,1046.679,1.001,"cov_int_phi"
"351",-0.023,-0.064,-0.023,0.011,1175.487,1,"cov_psi_phi"
"352",-0.036,-0.086,-0.035,0.002,1755.413,1,"cov_1"
"353",-0.001,-0.023,0,0.019,3352.7,1,"cov_2"
"354",-0.003,-0.019,-0.001,0.007,3111.236,1,"cov_3"
"355",0.206,0.08,0.199,0.367,1051.491,1.001,"cov_4"
"356",-0.057,-0.158,-0.055,0.031,1028.257,1,"cov_5"
"357",-0.001,-0.066,0,0.063,312.886,1,"cov_6"
"358",0.602,0.545,0.601,0.665,5537.753,1,"Sigma2_e"
"359",0.108,0.098,0.108,0.12,6189.01,1,"Sigma2_ex"
"360",183.969,155.9,184.288,209.87,914.025,1,"lp_"
"361",0.909,0.73,0.912,1.075,1432.333,1,"B_0"
"362",0.025,-0.218,0.026,0.279,1124.601,1,"B_x"
"363",0.316,0.165,0.315,0.463,1105.915,1,"psi"
"364",0.15,0.078,0.145,0.257,1695.498,1.001,"Sigma2_intercept"
"365",0.106,0.05,0.101,0.186,2077.235,1,"Sigma2_psi"
"366",0.866,0.582,0.84,1.275,1345.736,1.001,"Sigma2_x"
"367",0.012,0,0.008,0.054,921.711,1,"Sigma2_epsilon"
"368",0.101,0.038,0.095,0.198,1935.491,1.001,"Sigma2_phi"
"369",-0.053,-0.106,-0.052,-0.01,1680.423,1.001,"cov_int_psi"
"370",0.047,0.004,0.044,0.103,1313.785,1,"cov_int_phi"
"371",-0.051,-0.097,-0.049,-0.016,1432.205,1.001,"cov_psi_phi"
"372",-0.053,-0.106,-0.052,-0.01,1680.423,1.001,"cov_1"
"373",-0.002,-0.028,-0.001,0.022,2207.376,1,"cov_2"
"374",0,-0.024,0,0.021,2504.761,1,"cov_3"
"375",0.152,0.045,0.148,0.289,1309.185,1,"cov_4"
"376",-0.162,-0.286,-0.156,-0.066,1181.856,1.001,"cov_5"
"377",0.001,-0.078,0,0.083,350.875,1,"cov_6"
"378",0.589,0.531,0.587,0.653,6244.671,1,"Sigma2_e"
"379",0.09,0.081,0.09,0.101,7975.237,1,"Sigma2_ex"
"380",264.127,238.099,264.305,289.99,1062.544,1,"lp_"
"381",0.944,0.723,0.944,1.149,1318.957,1.003,"B_0"
"382",-0.034,-0.29,-0.034,0.233,1243.98,1.002,"B_x"
"383",0.316,0.16,0.315,0.466,1449.13,1,"psi"
"384",0.277,0.164,0.269,0.43,1858.919,1,"Sigma2_intercept"
"385",0.129,0.062,0.124,0.227,2295.202,1.001,"Sigma2_psi"
"386",0.913,0.623,0.89,1.314,1972.549,1,"Sigma2_x"
