"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.607,0.576,0.606,0.638,3716.736,1,"Sigma2_e"
-956.812,-992.076,-956.62,-922.851,681.559,1,"lp__"
0.96,0.85,0.96,1.069,392.514,1.001,"B_0"
0.277,0.21,0.277,0.345,685.545,1,"psi"
0.186,0.138,0.183,0.249,855.145,1,"Sigma2_intercept"
0.023,0.012,0.022,0.039,1643.487,1,"Sigma2_epsilon"
0.147,0.103,0.146,0.198,626.424,1,"Sigma2_phi"
1.112,1.112,1.112,1.112,0.5,1,"Sigma2_x"
0.098,0.077,0.098,0.12,1045.896,1,"cov_int_phi"
0.027,0.008,0.026,0.049,1395.822,1,"cov_2"
0.6,0.57,0.6,0.631,4018.685,1,"Sigma2_e"
-940.757,-975.125,-940.519,-907.085,844.727,1.001,"lp__"
1.039,0.924,1.038,1.155,547.111,1.003,"B_0"
0.172,0.1,0.172,0.247,937.809,1,"psi"
0.222,0.165,0.219,0.296,871.986,1.001,"Sigma2_intercept"
0.04,0.023,0.039,0.064,1297.713,1.003,"Sigma2_epsilon"
0.103,0.071,0.102,0.139,1076.578,1.001,"Sigma2_phi"
0.98,0.98,0.98,0.98,0.5,1,"Sigma2_x"
0.087,0.066,0.087,0.109,1606.344,1.001,"cov_int_phi"
0.039,0.013,0.038,0.069,1226.755,1.003,"cov_2"
0.617,0.587,0.617,0.649,3740.411,1,"Sigma2_e"
-983.815,-1020.839,-983.364,-949.026,857.043,1,"lp__"
1.149,1.05,1.149,1.247,412.17,1.002,"B_0"
0.122,0.051,0.121,0.193,715.621,1,"psi"
0.162,0.119,0.16,0.215,989.655,1,"Sigma2_intercept"
0.024,0.013,0.024,0.041,1878.677,1,"Sigma2_epsilon"
0.06,0.035,0.059,0.092,717.017,1.001,"Sigma2_phi"
1.133,1.133,1.133,1.133,0.5,1,"Sigma2_x"
0.059,0.039,0.059,0.08,929.261,1,"cov_int_phi"
0.025,0.005,0.024,0.048,1384.238,1,"cov_2"
0.605,0.574,0.605,0.637,5596.739,1,"Sigma2_e"
-952.593,-987.91,-952.452,-920.595,903.58,1.002,"lp__"
0.967,0.858,0.967,1.077,340.6,1,"B_0"
0.248,0.183,0.248,0.318,784.14,1,"psi"
0.241,0.178,0.238,0.321,643.101,1,"Sigma2_intercept"
0.014,0.005,0.013,0.028,1623.496,1,"Sigma2_epsilon"
0.085,0.056,0.084,0.119,833.061,1,"Sigma2_phi"
0.821,0.821,0.821,0.821,0.5,1,"Sigma2_x"
0.066,0.048,0.066,0.085,1774.073,1,"cov_int_phi"
0.019,0.001,0.019,0.041,1933.714,1,"cov_2"
0.627,0.595,0.626,0.661,4407.589,1,"Sigma2_e"
-1010.556,-1047.417,-1010.382,-975.459,698.135,1,"lp__"
1.031,0.929,1.028,1.142,359.798,1.005,"B_0"
0.199,0.125,0.199,0.276,645.794,1.005,"psi"
0.216,0.16,0.214,0.288,648.584,1.001,"Sigma2_intercept"
0.019,0.009,0.018,0.034,1700.622,1.002,"Sigma2_epsilon"
0.084,0.052,0.083,0.125,634.104,1.008,"Sigma2_phi"
1.003,1.003,1.003,1.003,0.5,1,"Sigma2_x"
0.068,0.047,0.068,0.09,906.54,1.004,"cov_int_phi"
0.018,-0.001,0.017,0.04,1380.204,1,"cov_2"
0.598,0.567,0.597,0.63,3480.404,1,"Sigma2_e"
-932.53,-968.249,-932.249,-900.717,838.452,1.005,"lp__"
0.911,0.801,0.912,1.012,465.993,1,"B_0"
0.238,0.17,0.238,0.307,1309.014,1,"psi"
0.207,0.149,0.204,0.28,807.327,1,"Sigma2_intercept"
0.012,0.004,0.011,0.023,1769.159,1,"Sigma2_epsilon"
0.078,0.051,0.077,0.108,1284.03,1,"Sigma2_phi"
0.782,0.782,0.782,0.782,0.5,1,"Sigma2_x"
0.077,0.058,0.077,0.095,2094.016,1,"cov_int_phi"
0.025,0.008,0.024,0.046,2054.788,1,"cov_2"
0.614,0.583,0.614,0.645,4369.845,1,"Sigma2_e"
-976.98,-1011.824,-976.692,-944.446,750.764,1,"lp__"
0.975,0.88,0.975,1.07,391.082,1,"B_0"
0.247,0.182,0.247,0.31,711.95,1.001,"psi"
0.172,0.125,0.169,0.233,760.035,1,"Sigma2_intercept"
0.013,0.004,0.012,0.026,1529.407,1.001,"Sigma2_epsilon"
0.099,0.069,0.098,0.136,730.64,1,"Sigma2_phi"
0.954,0.954,0.954,0.954,0.5,1,"Sigma2_x"
0.087,0.068,0.087,0.106,1256.115,1,"cov_int_phi"
0.023,0.006,0.023,0.044,1739.599,1,"cov_2"
0.617,0.586,0.617,0.649,5919.061,1,"Sigma2_e"
-983.001,-1020.249,-982.535,-948.913,788.617,1,"lp__"
1.045,0.931,1.046,1.155,283.053,1.001,"B_0"
0.165,0.094,0.166,0.236,525.049,1,"psi"
0.222,0.162,0.219,0.296,560.165,1,"Sigma2_intercept"
0.021,0.01,0.021,0.038,1234.274,1,"Sigma2_epsilon"
0.078,0.047,0.077,0.115,551.011,1,"Sigma2_phi"
1.066,1.066,1.066,1.066,0.5,1,"Sigma2_x"
0.094,0.071,0.094,0.117,720.655,1,"cov_int_phi"
0.044,0.023,0.043,0.071,886.486,1,"cov_2"
0.591,0.561,0.59,0.621,4015.87,1,"Sigma2_e"
-913.121,-947.203,-912.945,-880.756,791.039,1,"lp__"
0.947,0.848,0.948,1.048,386.35,1.001,"B_0"
0.242,0.165,0.242,0.316,664.299,1.001,"psi"
0.201,0.147,0.198,0.274,595.001,1,"Sigma2_intercept"
0.016,0.007,0.016,0.03,1394.324,1,"Sigma2_epsilon"
0.1,0.06,0.1,0.147,601.963,1.001,"Sigma2_phi"
0.961,0.961,0.961,0.961,0.5,1,"Sigma2_x"
0.083,0.062,0.083,0.106,860.809,1,"cov_int_phi"
0.024,0.006,0.023,0.045,1182.018,1,"cov_2"
0.627,0.595,0.627,0.661,3611.138,1,"Sigma2_e"
-1010.007,-1045.172,-1009.689,-976.078,770.323,1,"lp__"
0.981,0.863,0.981,1.09,358.566,1.003,"B_0"
0.201,0.127,0.202,0.275,770.986,1.001,"psi"
0.23,0.172,0.227,0.312,590.512,1.005,"Sigma2_intercept"
0.024,0.011,0.023,0.043,988.408,1,"Sigma2_epsilon"
0.088,0.058,0.088,0.121,847.343,1.001,"Sigma2_phi"
0.926,0.926,0.926,0.926,0.5,1,"Sigma2_x"
0.093,0.07,0.093,0.117,1036.917,1.001,"cov_int_phi"
0.028,0.003,0.027,0.058,962.847,1.001,"cov_2"
0.626,0.594,0.625,0.658,3473.444,1,"Sigma2_e"
-1003.667,-1038.823,-1003.544,-968.105,798.553,1.004,"lp__"
1.001,0.879,1.001,1.12,300.11,1.001,"B_0"
0.187,0.114,0.188,0.256,679.887,1,"psi"
0.227,0.17,0.224,0.304,516.258,1.004,"Sigma2_intercept"
0.029,0.015,0.028,0.05,1393.171,1,"Sigma2_epsilon"
0.102,0.069,0.101,0.139,623.438,1,"Sigma2_phi"
0.992,0.992,0.992,0.992,0.5,1,"Sigma2_x"
0.111,0.086,0.111,0.136,843.372,1,"cov_int_phi"
0.045,0.019,0.044,0.077,856.748,1,"cov_2"
0.613,0.582,0.613,0.646,3698.683,1,"Sigma2_e"
-975.211,-1009.139,-975.059,-942.583,713.721,1.001,"lp__"
0.979,0.876,0.977,1.094,385.544,1,"B_0"
0.245,0.174,0.246,0.311,814.687,1,"psi"
0.212,0.157,0.209,0.285,636.325,1.002,"Sigma2_intercept"
0.025,0.013,0.024,0.04,1874.588,1,"Sigma2_epsilon"
0.128,0.084,0.127,0.175,844.405,1,"Sigma2_phi"
1.167,1.167,1.167,1.167,0.5,1,"Sigma2_x"
0.093,0.07,0.093,0.116,1162.263,1,"cov_int_phi"
0.023,0.001,0.022,0.047,1286.589,1,"cov_2"
0.584,0.554,0.584,0.615,5471.75,1,"Sigma2_e"
-895.608,-928.497,-895.095,-864.487,749.682,1,"lp__"
0.97,0.855,0.968,1.093,575.593,1.001,"B_0"
0.176,0.093,0.177,0.256,1223.006,1,"psi"
0.193,0.141,0.19,0.263,863.554,1,"Sigma2_intercept"
0.047,0.026,0.046,0.076,1491.95,1,"Sigma2_epsilon"
0.123,0.084,0.123,0.168,1214.789,1,"Sigma2_phi"
0.935,0.935,0.935,0.935,0.5,1,"Sigma2_x"
0.086,0.063,0.086,0.108,1696.737,1,"cov_int_phi"
0.042,0.017,0.041,0.073,1200.494,1,"cov_2"
0.618,0.586,0.617,0.65,3836.087,1,"Sigma2_e"
-984.459,-1018.657,-984.44,-950.042,807.072,1,"lp__"
0.998,0.899,0.997,1.105,385.26,1,"B_0"
0.224,0.151,0.225,0.297,763.367,1.001,"psi"
0.227,0.165,0.224,0.309,600.978,1.003,"Sigma2_intercept"
0.016,0.007,0.015,0.031,1742.508,1,"Sigma2_epsilon"
0.09,0.056,0.089,0.131,688.994,1,"Sigma2_phi"
0.981,0.981,0.981,0.981,0.5,1,"Sigma2_x"
0.058,0.039,0.058,0.079,1268.126,1,"cov_int_phi"
0.011,-0.008,0.011,0.032,1565.118,1,"cov_2"
0.632,0.601,0.632,0.667,4698.961,1,"Sigma2_e"
-1021.753,-1058.233,-1021.687,-987.156,799.801,1.003,"lp__"
0.863,0.758,0.864,0.965,320.504,1.001,"B_0"
0.233,0.162,0.233,0.305,968.89,1,"psi"
0.195,0.144,0.192,0.262,681.488,1.001,"Sigma2_intercept"
0.023,0.011,0.023,0.041,1495.441,1,"Sigma2_epsilon"
0.103,0.074,0.101,0.138,844.31,1,"Sigma2_phi"
0.828,0.828,0.828,0.828,0.5,1,"Sigma2_x"
0.084,0.065,0.083,0.104,1512.538,1,"cov_int_phi"
0.026,0.005,0.026,0.049,1284.115,1,"cov_2"
0.606,0.576,0.606,0.638,4120.112,1,"Sigma2_e"
-953.871,-988.008,-953.444,-921.14,783.779,1.002,"lp__"
1.04,0.93,1.04,1.151,347.492,1.001,"B_0"
0.222,0.151,0.222,0.295,757.404,1.002,"psi"
0.249,0.184,0.245,0.331,617.8,1,"Sigma2_intercept"
0.012,0.003,0.012,0.024,1245.556,1.001,"Sigma2_epsilon"
0.074,0.043,0.072,0.11,710.811,1.005,"Sigma2_phi"
0.965,0.965,0.965,0.965,0.5,1,"Sigma2_x"
0.066,0.045,0.066,0.088,1093.119,1.003,"cov_int_phi"
0.011,-0.008,0.011,0.033,2404.542,1,"cov_2"
0.623,0.592,0.622,0.657,4054.424,1,"Sigma2_e"
-995.627,-1031.671,-995.372,-961.071,733.38,1,"lp__"
1.078,0.966,1.078,1.186,287.355,1,"B_0"
0.166,0.093,0.167,0.238,510.99,1,"psi"
0.215,0.156,0.212,0.291,475.784,1,"Sigma2_intercept"
0.02,0.009,0.019,0.035,1645.44,1,"Sigma2_epsilon"
0.071,0.042,0.07,0.104,541.661,1,"Sigma2_phi"
1.047,1.047,1.047,1.047,0.5,1,"Sigma2_x"
0.072,0.05,0.072,0.095,754.812,1.001,"cov_int_phi"
0.022,0,0.022,0.046,1287.965,1,"cov_2"
0.624,0.593,0.623,0.657,4700.821,1,"Sigma2_e"
-1000.979,-1037.148,-1000.603,-966.927,604.921,1.001,"lp__"
0.972,0.874,0.972,1.066,345.505,1.004,"B_0"
0.278,0.206,0.279,0.35,766.36,1,"psi"
0.177,0.13,0.174,0.24,821.521,1.001,"Sigma2_intercept"
0.018,0.008,0.017,0.032,1657.944,1.002,"Sigma2_epsilon"
0.115,0.078,0.114,0.157,682.074,1.001,"Sigma2_phi"
0.901,0.901,0.901,0.901,0.5,1,"Sigma2_x"
0.07,0.051,0.07,0.09,1103.927,1.001,"cov_int_phi"
0.012,-0.006,0.012,0.033,1463.06,1.001,"cov_2"
0.628,0.596,0.628,0.66,4813.086,1,"Sigma2_e"
-1009.926,-1046.445,-1009.275,-976.038,746.216,1.005,"lp__"
0.965,0.847,0.965,1.081,848.757,1,"B_0"
0.263,0.188,0.263,0.34,1645.89,1.001,"psi"
0.238,0.175,0.234,0.321,1485.899,1,"Sigma2_intercept"
0.029,0.015,0.028,0.047,2303.133,1,"Sigma2_epsilon"
0.143,0.1,0.142,0.196,1500.351,1,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.108,0.084,0.107,0.133,2114.146,1.001,"cov_int_phi"
0.032,0.008,0.031,0.059,2290.98,1,"cov_2"
0.616,0.586,0.616,0.649,6202.648,1,"Sigma2_e"
-982.032,-1018.788,-981.711,-947.409,834.695,1,"lp__"
1.021,0.926,1.02,1.119,475.462,1,"B_0"
0.225,0.152,0.226,0.293,1215.975,1.001,"psi"
0.162,0.116,0.16,0.223,746.225,1,"Sigma2_intercept"
0.023,0.011,0.022,0.04,1668.482,1,"Sigma2_epsilon"
0.081,0.055,0.08,0.111,1201.354,1,"Sigma2_phi"
0.714,0.714,0.714,0.714,0.5,1,"Sigma2_x"
0.044,0.028,0.043,0.06,2193.312,1,"cov_int_phi"
0.011,-0.007,0.01,0.031,1702.186,1.001,"cov_2"
0.627,0.595,0.626,0.659,4219.041,1,"Sigma2_e"
-1007.138,-1042.259,-1006.859,-973.347,674.267,1,"lp__"
1.071,0.969,1.071,1.173,383.008,1.006,"B_0"
0.165,0.099,0.165,0.234,631.981,1.002,"psi"
0.207,0.151,0.204,0.281,651.596,1.001,"Sigma2_intercept"
0.025,0.012,0.024,0.042,1547.94,1,"Sigma2_epsilon"
0.08,0.051,0.08,0.114,622.029,1.003,"Sigma2_phi"
1.08,1.08,1.08,1.08,0.5,1,"Sigma2_x"
0.078,0.058,0.078,0.099,945.233,1.003,"cov_int_phi"
0.031,0.009,0.031,0.058,1356.227,1,"cov_2"
0.6,0.57,0.6,0.633,4343.028,1,"Sigma2_e"
-937.489,-971.129,-936.934,-904.959,807.843,1.002,"lp__"
0.95,0.852,0.951,1.044,430.627,1,"B_0"
0.258,0.19,0.258,0.326,892.278,1,"psi"
0.164,0.119,0.161,0.225,686.408,1,"Sigma2_intercept"
0.018,0.009,0.018,0.032,1636.347,1.001,"Sigma2_epsilon"
0.108,0.074,0.107,0.147,858.65,1,"Sigma2_phi"
0.92,0.92,0.92,0.92,0.5,1,"Sigma2_x"
0.083,0.065,0.083,0.103,1472.063,1,"cov_int_phi"
0.024,0.007,0.024,0.045,1242.855,1,"cov_2"
0.599,0.569,0.599,0.632,4047.135,1,"Sigma2_e"
-937.852,-974.797,-937.39,-904.175,757.577,1.001,"lp__"
1.075,0.975,1.074,1.179,437.083,1.004,"B_0"
0.216,0.149,0.217,0.28,892.886,1,"psi"
0.191,0.139,0.188,0.258,644.302,1,"Sigma2_intercept"
0.02,0.009,0.019,0.034,1706.92,1.002,"Sigma2_epsilon"
0.089,0.059,0.088,0.123,895.262,1.001,"Sigma2_phi"
0.915,0.915,0.915,0.915,0.5,1,"Sigma2_x"
0.058,0.041,0.058,0.076,1649.685,1,"cov_int_phi"
0.015,-0.002,0.015,0.036,1486.282,1.002,"cov_2"
0.592,0.562,0.592,0.622,4752.448,1,"Sigma2_e"
-916.787,-951.768,-916.697,-882.315,710.479,1,"lp__"
0.961,0.863,0.96,1.062,367.742,1,"B_0"
0.239,0.165,0.239,0.312,672.644,1.001,"psi"
0.195,0.141,0.192,0.267,639.267,1,"Sigma2_intercept"
0.028,0.015,0.028,0.047,1423.147,1,"Sigma2_epsilon"
0.118,0.079,0.117,0.162,637.697,1.001,"Sigma2_phi"
1.023,1.023,1.023,1.023,0.5,1,"Sigma2_x"
0.077,0.055,0.077,0.099,971.46,1,"cov_int_phi"
0.015,-0.006,0.014,0.039,1090.629,1.003,"cov_2"
0.621,0.59,0.621,0.655,3560.303,1,"Sigma2_e"
-994.331,-1029.58,-993.99,-960.033,723.419,1,"lp__"
1.001,0.906,1.001,1.096,383.556,1.002,"B_0"
0.264,0.191,0.264,0.335,812.509,1,"psi"
0.199,0.144,0.196,0.273,598.676,1.003,"Sigma2_intercept"
0.018,0.007,0.017,0.033,1240.929,1,"Sigma2_epsilon"
0.116,0.079,0.115,0.158,830.083,1,"Sigma2_phi"
1.013,1.013,1.013,1.013,0.5,1,"Sigma2_x"
0.065,0.046,0.065,0.086,1395.685,1,"cov_int_phi"
0.004,-0.016,0.004,0.026,1478.341,1,"cov_2"
0.634,0.603,0.634,0.667,5288.197,1,"Sigma2_e"
-1026.807,-1062.48,-1026.621,-992.235,678.039,1,"lp__"
0.972,0.857,0.973,1.088,274.656,1,"B_0"
0.253,0.181,0.252,0.326,540.791,1,"psi"
0.227,0.165,0.224,0.307,671.52,1,"Sigma2_intercept"
0.018,0.008,0.017,0.033,1475.249,1,"Sigma2_epsilon"
0.114,0.075,0.113,0.16,416.829,1,"Sigma2_phi"
1.018,1.018,1.018,1.018,0.5,1,"Sigma2_x"
0.084,0.062,0.084,0.108,646.977,1.001,"cov_int_phi"
0.015,-0.007,0.014,0.039,1311.834,1.001,"cov_2"
0.642,0.61,0.641,0.675,3787.767,1,"Sigma2_e"
-1045.691,-1080.994,-1045.834,-1010.432,763.977,1,"lp__"
1.011,0.904,1.011,1.119,204.834,1,"B_0"
0.198,0.131,0.198,0.268,691.603,1,"psi"
0.22,0.161,0.216,0.296,617.305,1,"Sigma2_intercept"
0.014,0.004,0.013,0.028,1230.547,1,"Sigma2_epsilon"
0.058,0.037,0.058,0.084,631.49,1,"Sigma2_phi"
0.762,0.762,0.762,0.762,0.5,1,"Sigma2_x"
0.059,0.041,0.059,0.078,1394.048,1,"cov_int_phi"
0.012,-0.007,0.012,0.034,1925.142,1,"cov_2"
0.614,0.583,0.614,0.648,4735.847,1,"Sigma2_e"
-975.252,-1011.405,-974.725,-942.261,736.12,1,"lp__"
0.971,0.873,0.971,1.065,433.674,1.001,"B_0"
0.237,0.163,0.236,0.307,701.028,1.001,"psi"
0.199,0.146,0.196,0.266,554.458,1.007,"Sigma2_intercept"
0.011,0.003,0.01,0.022,1285.919,1.004,"Sigma2_epsilon"
0.08,0.049,0.079,0.117,692.644,1,"Sigma2_phi"
0.973,0.973,0.973,0.973,0.5,1,"Sigma2_x"
0.05,0.031,0.05,0.07,1145.493,1,"cov_int_phi"
0.001,-0.016,0.001,0.019,1648.363,1,"cov_2"
0.619,0.589,0.619,0.65,4776.495,1,"Sigma2_e"
-989.383,-1023.847,-989.371,-955.31,782.553,1,"lp__"
0.938,0.849,0.939,1.027,504.42,1,"B_0"
0.271,0.199,0.272,0.342,820.833,1.001,"psi"
0.169,0.121,0.167,0.233,517.388,1.001,"Sigma2_intercept"
0.023,0.01,0.022,0.04,1542.629,1.001,"Sigma2_epsilon"
0.137,0.094,0.136,0.185,773.794,1,"Sigma2_phi"
1.077,1.077,1.077,1.077,0.5,1,"Sigma2_x"
0.061,0.041,0.061,0.08,1664.096,1,"cov_int_phi"
0.007,-0.012,0.007,0.027,1188.25,1,"cov_2"
0.631,0.601,0.631,0.665,3519.408,1,"Sigma2_e"
-1019.958,-1055.396,-1019.535,-984.87,736.739,1,"lp__"
0.998,0.897,0.998,1.103,411.408,1.001,"B_0"
0.296,0.225,0.296,0.367,908.068,1,"psi"
0.208,0.153,0.205,0.285,657.261,1.002,"Sigma2_intercept"
0.011,0.003,0.01,0.022,1671.396,1.002,"Sigma2_epsilon"
0.118,0.078,0.117,0.163,909.588,1.001,"Sigma2_phi"
0.967,0.967,0.967,0.967,0.5,1,"Sigma2_x"
0.091,0.07,0.091,0.112,1457.8,1.001,"cov_int_phi"
0.016,-0.002,0.015,0.036,2335.307,1.001,"cov_2"
0.605,0.573,0.605,0.638,6582.872,1,"Sigma2_e"
-950.616,-986.377,-949.92,-916.249,720.051,1.005,"lp__"
0.978,0.871,0.975,1.094,498.976,1.011,"B_0"
0.221,0.147,0.222,0.292,975.338,1.005,"psi"
0.237,0.175,0.233,0.32,801.764,1,"Sigma2_intercept"
0.03,0.016,0.029,0.048,1770.057,1,"Sigma2_epsilon"
0.094,0.064,0.093,0.127,1212.254,1.003,"Sigma2_phi"
0.774,0.774,0.774,0.774,0.5,1,"Sigma2_x"
0.065,0.045,0.065,0.085,2339.315,1.001,"cov_int_phi"
0.017,-0.006,0.017,0.043,1991.158,1,"cov_2"
0.638,0.605,0.638,0.673,4663.687,1,"Sigma2_e"
-1038.027,-1072.865,-1037.404,-1004.416,833.955,1,"lp__"
1.031,0.925,1.03,1.14,365.254,1.003,"B_0"
0.226,0.165,0.227,0.288,804.637,1.002,"psi"
0.223,0.163,0.219,0.301,747.328,1.001,"Sigma2_intercept"
0.011,0.003,0.011,0.022,1680.867,1,"Sigma2_epsilon"
0.071,0.046,0.071,0.099,846.847,1.003,"Sigma2_phi"
0.878,0.878,0.878,0.878,0.5,1,"Sigma2_x"
0.063,0.045,0.063,0.081,1750.155,1.001,"cov_int_phi"
0.013,-0.004,0.012,0.033,1886.516,1,"cov_2"
0.632,0.6,0.631,0.664,4677.304,1,"Sigma2_e"
-1020.719,-1056.204,-1020.356,-985.937,798.879,1,"lp__"
1.142,1.044,1.143,1.24,350.237,1,"B_0"
0.162,0.094,0.162,0.231,516.709,1,"psi"
0.176,0.128,0.173,0.24,719.093,1,"Sigma2_intercept"
0.017,0.007,0.016,0.031,1387.444,1,"Sigma2_epsilon"
0.067,0.038,0.066,0.102,521.52,1.001,"Sigma2_phi"
1.254,1.254,1.254,1.254,0.5,1,"Sigma2_x"
0.06,0.038,0.06,0.082,703.241,1,"cov_int_phi"
