"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
-1824.632,-1915.75,-1823.789,-1735.096,588.545,1,"lp__"
1.004,0.945,1.004,1.062,1156.388,1,"B_0"
0.288,0.242,0.287,0.34,1088.758,1,"Sigma2_intercept"
0.097,0.068,0.096,0.129,814.023,1,"Sigma2_phi"
0.507,0.357,0.508,0.646,927.76,1,"cor_2"
0.084,0.058,0.084,0.111,1476.02,1,"cov_int_phi"
0.084,0.058,0.084,0.111,1476.02,1,"cov_2"
0.696,0.65,0.696,0.741,1064.461,1,"Sigma2_e"
-1820.473,-1905.47,-1821.506,-1732.28,482.175,1,"lp__"
0.987,0.93,0.987,1.041,1236.492,1,"B_0"
0.194,0.156,0.193,0.235,1236.6,1,"Sigma2_intercept"
0.103,0.071,0.102,0.138,891.893,1.001,"Sigma2_phi"
0.57,0.411,0.573,0.716,669.432,1,"cor_2"
0.08,0.055,0.08,0.106,919.683,1,"cov_int_phi"
0.08,0.055,0.08,0.106,919.683,1,"cov_2"
0.735,0.69,0.734,0.782,1248.921,1,"Sigma2_e"
-1907.65,-1995.93,-1908.834,-1816.886,613.842,1,"lp__"
1.013,0.959,1.013,1.067,4522.383,1.001,"B_0"
0.206,0.168,0.205,0.248,1294.581,1.001,"Sigma2_intercept"
0.103,0.072,0.102,0.136,1114.509,1.003,"Sigma2_phi"
0.428,0.274,0.429,0.578,1388.883,1,"cor_2"
0.062,0.039,0.062,0.087,1929.687,1,"cov_int_phi"
0.062,0.039,0.062,0.087,1929.687,1,"cov_2"
0.692,0.649,0.692,0.74,1643.827,1.003,"Sigma2_e"
-1813.171,-1908.745,-1812.111,-1724.303,622.535,1.007,"lp__"
0.975,0.914,0.976,1.034,3953.848,1,"B_0"
0.216,0.177,0.215,0.26,1847.521,1,"Sigma2_intercept"
0.128,0.095,0.127,0.163,989.538,1.001,"Sigma2_phi"
0.641,0.507,0.641,0.774,976.115,1,"cor_2"
0.106,0.081,0.105,0.132,1751.071,1,"cov_int_phi"
0.106,0.081,0.105,0.132,1751.071,1,"cov_2"
0.684,0.64,0.684,0.73,1384.906,1.001,"Sigma2_e"
-1794.832,-1884.345,-1795.048,-1705.133,580.533,1.001,"lp__"
0.992,0.935,0.992,1.046,4203.455,1,"B_0"
0.206,0.168,0.206,0.248,1628.184,1,"Sigma2_intercept"
0.1,0.069,0.1,0.132,841.039,1.002,"Sigma2_phi"
0.566,0.415,0.566,0.724,1378.376,1.001,"cor_2"
0.081,0.057,0.08,0.105,1868.606,1,"cov_int_phi"
0.081,0.057,0.08,0.105,1868.606,1,"cov_2"
0.696,0.653,0.696,0.743,1627.958,1,"Sigma2_e"
-1822.083,-1915.052,-1821.401,-1732.363,625.127,1.001,"lp__"
1.037,0.984,1.037,1.09,1527.82,1,"B_0"
0.175,0.138,0.175,0.213,1089.165,1,"Sigma2_intercept"
0.1,0.069,0.1,0.132,907.982,1.004,"Sigma2_phi"
0.55,0.389,0.551,0.713,715.047,1,"cor_2"
0.072,0.049,0.072,0.098,970.518,1,"cov_int_phi"
0.072,0.049,0.072,0.098,970.518,1,"cov_2"
0.725,0.681,0.725,0.772,1066.693,1.001,"Sigma2_e"
-1888.377,-1979.309,-1888.269,-1798.689,544.951,1.002,"lp__"
0.964,0.913,0.963,1.015,1644.557,1,"B_0"
0.182,0.146,0.182,0.223,1382.533,1,"Sigma2_intercept"
0.084,0.054,0.084,0.117,719.177,1.002,"Sigma2_phi"
0.621,0.439,0.618,0.817,427.453,1.003,"cor_2"
0.076,0.053,0.076,0.101,809.667,1,"cov_int_phi"
0.076,0.053,0.076,0.101,809.667,1,"cov_2"
0.735,0.688,0.734,0.786,1085.493,1.002,"Sigma2_e"
-1906.255,-1994.494,-1905.55,-1819.25,548.293,1.005,"lp__"
0.971,0.917,0.971,1.025,5049.838,1,"B_0"
0.192,0.153,0.191,0.233,1850.4,1,"Sigma2_intercept"
0.119,0.085,0.118,0.152,904.285,1.001,"Sigma2_phi"
0.518,0.363,0.517,0.673,1137.001,1.002,"cor_2"
0.078,0.053,0.077,0.104,1743.167,1,"cov_int_phi"
0.078,0.053,0.077,0.104,1743.167,1,"cov_2"
0.718,0.672,0.717,0.767,1769.87,1.002,"Sigma2_e"
-1871.394,-1964.682,-1871.282,-1783.296,590.163,1.005,"lp__"
0.972,0.916,0.972,1.027,1269.23,1.002,"B_0"
0.193,0.156,0.193,0.235,1337.62,1.002,"Sigma2_intercept"
0.097,0.067,0.097,0.129,732.317,1,"Sigma2_phi"
0.603,0.447,0.604,0.754,661.658,1,"cor_2"
0.082,0.059,0.082,0.106,1154.135,1,"cov_int_phi"
0.082,0.059,0.082,0.106,1154.135,1,"cov_2"
0.704,0.661,0.703,0.75,944.412,1.002,"Sigma2_e"
-1839.942,-1930.246,-1839.454,-1752.071,493.169,1.002,"lp__"
0.952,0.899,0.953,1.005,1591.862,1,"B_0"
0.203,0.165,0.203,0.247,1368.414,1,"Sigma2_intercept"
0.087,0.057,0.086,0.119,597.214,1.001,"Sigma2_phi"
0.649,0.477,0.649,0.827,363.097,1.003,"cor_2"
0.085,0.062,0.085,0.111,952.238,1,"cov_int_phi"
0.085,0.062,0.085,0.111,952.238,1,"cov_2"
0.719,0.673,0.72,0.765,894.673,1.003,"Sigma2_e"
-1875.914,-1966.683,-1875.42,-1788.312,433.018,1.005,"lp__"
1.004,0.948,1.003,1.061,3109.133,1,"B_0"
0.207,0.17,0.206,0.249,1486.584,1.002,"Sigma2_intercept"
0.102,0.073,0.101,0.133,1038.789,1,"Sigma2_phi"
0.551,0.405,0.554,0.698,1404.66,1,"cor_2"
0.079,0.056,0.079,0.103,1647.206,1,"cov_int_phi"
0.079,0.056,0.079,0.103,1647.206,1,"cov_2"
0.668,0.626,0.667,0.713,1369.024,1,"Sigma2_e"
-1755.244,-1845.888,-1754.697,-1663.031,525.422,1,"lp__"
0.985,0.927,0.986,1.043,1655.448,1.001,"B_0"
0.252,0.21,0.251,0.297,1252.068,1,"Sigma2_intercept"
0.099,0.071,0.099,0.131,865.648,1,"Sigma2_phi"
0.631,0.494,0.629,0.775,741.271,1.001,"cor_2"
0.099,0.075,0.099,0.125,1250.334,1,"cov_int_phi"
0.099,0.075,0.099,0.125,1250.334,1,"cov_2"
0.663,0.621,0.662,0.708,1156.259,1,"Sigma2_e"
-1745.217,-1836.776,-1745.822,-1653.819,518.828,1,"lp__"
0.99,0.935,0.991,1.046,1516.078,1.001,"B_0"
0.193,0.155,0.193,0.234,1235.263,1,"Sigma2_intercept"
0.095,0.066,0.094,0.128,836.252,1,"Sigma2_phi"
0.476,0.307,0.478,0.647,665.622,1,"cor_2"
0.064,0.04,0.064,0.089,1005.447,1.001,"cov_int_phi"
0.064,0.04,0.064,0.089,1005.447,1.001,"cov_2"
0.729,0.685,0.728,0.777,1328.727,1,"Sigma2_e"
-1896.45,-1982.807,-1895.817,-1806.53,595.994,1,"lp__"
1.067,1.015,1.067,1.12,4892.377,1,"B_0"
0.177,0.141,0.176,0.215,1762.94,1,"Sigma2_intercept"
0.109,0.079,0.108,0.144,1168.013,1,"Sigma2_phi"
0.466,0.307,0.467,0.625,1647.719,1,"cor_2"
0.064,0.041,0.064,0.088,1986.488,1,"cov_int_phi"
0.064,0.041,0.064,0.088,1986.488,1,"cov_2"
0.689,0.645,0.689,0.735,2052.792,1,"Sigma2_e"
-1806.573,-1893.652,-1807.115,-1714.487,732.773,1.001,"lp__"
0.975,0.922,0.974,1.028,1415.823,1,"B_0"
0.207,0.168,0.207,0.249,1137.084,1,"Sigma2_intercept"
0.081,0.052,0.081,0.113,603.046,1.003,"Sigma2_phi"
0.544,0.364,0.543,0.718,585.05,1.005,"cor_2"
0.07,0.047,0.069,0.093,1131.518,1.001,"cov_int_phi"
0.07,0.047,0.069,0.093,1131.518,1.001,"cov_2"
0.706,0.662,0.706,0.755,888.136,1.001,"Sigma2_e"
-1845.171,-1934.201,-1845.653,-1752.557,416.615,1.004,"lp__"
0.969,0.911,0.97,1.024,1249.295,1,"B_0"
0.207,0.169,0.207,0.248,1363.279,1,"Sigma2_intercept"
0.103,0.075,0.103,0.134,900.218,1,"Sigma2_phi"
0.584,0.424,0.584,0.736,703.621,1.001,"cor_2"
0.085,0.061,0.085,0.108,1203.226,1.002,"cov_int_phi"
0.085,0.061,0.085,0.108,1203.226,1.002,"cov_2"
0.659,0.618,0.658,0.705,1245.139,1,"Sigma2_e"
-1734.088,-1830.371,-1732.785,-1644.387,595.733,1,"lp__"
0.972,0.921,0.971,1.025,1535.414,1,"B_0"
0.208,0.17,0.207,0.253,1130.162,1,"Sigma2_intercept"
0.072,0.043,0.071,0.103,435.785,1.002,"Sigma2_phi"
0.497,0.315,0.495,0.69,500.332,1.01,"cor_2"
0.06,0.037,0.06,0.083,1139.092,1.004,"cov_int_phi"
0.06,0.037,0.06,0.083,1139.092,1.004,"cov_2"
0.732,0.686,0.731,0.781,899.055,1.002,"Sigma2_e"
-1903.43,-1999.4,-1902.613,-1815.571,567.551,1.002,"lp__"
0.99,0.936,0.99,1.044,2143.734,1,"B_0"
0.192,0.155,0.191,0.232,922.516,1.001,"Sigma2_intercept"
0.085,0.058,0.084,0.116,833.112,1,"Sigma2_phi"
0.519,0.349,0.519,0.683,1158.074,1.003,"cor_2"
0.066,0.043,0.066,0.089,1694.154,1.001,"cov_int_phi"
0.066,0.043,0.066,0.089,1694.154,1.001,"cov_2"
0.667,0.625,0.666,0.713,1238.139,1,"Sigma2_e"
-1752.527,-1844.671,-1751.555,-1664.538,580.321,1.003,"lp__"
0.962,0.905,0.961,1.017,4739.652,1,"B_0"
0.221,0.181,0.221,0.264,1704.205,1.003,"Sigma2_intercept"
0.109,0.08,0.108,0.14,1343.947,1,"Sigma2_phi"
0.528,0.385,0.528,0.666,1573.044,1,"cor_2"
0.082,0.058,0.081,0.107,2130.14,1.001,"cov_int_phi"
0.082,0.058,0.081,0.107,2130.14,1.001,"cov_2"
0.653,0.612,0.653,0.695,1867.384,1.001,"Sigma2_e"
-1718.849,-1808.742,-1718.768,-1630.933,718.053,1.003,"lp__"
1.007,0.954,1.008,1.06,3708.563,1,"B_0"
0.195,0.158,0.195,0.235,1351.179,1.005,"Sigma2_intercept"
0.103,0.074,0.103,0.135,1262.819,1.001,"Sigma2_phi"
0.531,0.373,0.532,0.679,1325.764,1,"cor_2"
0.075,0.053,0.075,0.099,2043.676,1,"cov_int_phi"
0.075,0.053,0.075,0.099,2043.676,1,"cov_2"
0.654,0.613,0.654,0.697,1531.064,1.002,"Sigma2_e"
-1721.532,-1813.528,-1721.052,-1631.979,643.416,1.007,"lp__"
0.994,0.942,0.994,1.049,4828.614,1,"B_0"
0.201,0.163,0.201,0.246,1474.47,1,"Sigma2_intercept"
0.102,0.07,0.102,0.136,1132.056,1,"Sigma2_phi"
0.515,0.358,0.515,0.674,1358.842,1,"cor_2"
0.073,0.049,0.073,0.099,1895.41,1,"cov_int_phi"
0.073,0.049,0.073,0.099,1895.41,1,"cov_2"
0.731,0.684,0.731,0.782,1576.515,1,"Sigma2_e"
-1901.021,-1992.811,-1900.968,-1812.219,576.892,1.001,"lp__"
1.039,0.984,1.039,1.092,2930.856,1,"B_0"
0.23,0.191,0.229,0.274,1742.1,1,"Sigma2_intercept"
0.076,0.047,0.075,0.107,930.77,1.002,"Sigma2_phi"
0.63,0.462,0.63,0.8,865.211,1.002,"cor_2"
0.082,0.059,0.082,0.108,2222.697,1,"cov_int_phi"
0.082,0.059,0.082,0.108,2222.697,1,"cov_2"
0.697,0.655,0.696,0.743,1370.73,1.002,"Sigma2_e"
-1824.372,-1915.626,-1824.139,-1734.196,651.561,1.004,"lp__"
0.984,0.93,0.983,1.036,5107.144,1,"B_0"
0.192,0.153,0.191,0.234,1650.127,1,"Sigma2_intercept"
0.081,0.053,0.081,0.113,980.633,1,"Sigma2_phi"
0.574,0.4,0.571,0.754,1273.753,1,"cor_2"
0.071,0.048,0.071,0.094,1837.733,1,"cov_int_phi"
0.071,0.048,0.071,0.094,1837.733,1,"cov_2"
0.729,0.683,0.729,0.776,1563.881,1,"Sigma2_e"
-1897.145,-1988.935,-1897.032,-1807.7,617.118,1,"lp__"
1.024,0.973,1.024,1.075,4999.282,1,"B_0"
0.184,0.148,0.184,0.223,1694.674,1.002,"Sigma2_intercept"
0.098,0.067,0.098,0.131,1194.319,1,"Sigma2_phi"
0.51,0.348,0.511,0.671,1345.078,1,"cor_2"
0.068,0.045,0.068,0.091,1853.683,1,"cov_int_phi"
0.068,0.045,0.068,0.091,1853.683,1,"cov_2"
0.722,0.674,0.722,0.771,1958.946,1,"Sigma2_e"
-1881.148,-1967.825,-1880.571,-1791.964,701.146,1.001,"lp__"
0.988,0.936,0.988,1.041,2401.153,1,"B_0"
0.194,0.158,0.193,0.235,1465.676,1,"Sigma2_intercept"
0.071,0.045,0.07,0.1,870.76,1,"Sigma2_phi"
0.68,0.503,0.681,0.854,903.829,1,"cor_2"
0.079,0.057,0.079,0.102,1843.931,1.001,"cov_int_phi"
0.079,0.057,0.079,0.102,1843.931,1.001,"cov_2"
0.733,0.687,0.733,0.782,1373.862,1,"Sigma2_e"
-1906.41,-1986.197,-1907.011,-1823.828,662.625,1.001,"lp__"
1.016,0.963,1.016,1.069,5409.313,1,"B_0"
0.18,0.144,0.179,0.222,1366.624,1.003,"Sigma2_intercept"
0.094,0.064,0.093,0.126,1050.694,1,"Sigma2_phi"
0.537,0.369,0.537,0.713,1168.165,1.005,"cor_2"
0.069,0.046,0.069,0.094,1468.388,1.003,"cov_int_phi"
0.069,0.046,0.069,0.094,1468.388,1.003,"cov_2"
0.718,0.671,0.717,0.766,1565.252,1.001,"Sigma2_e"
-1872.641,-1964.313,-1871.5,-1780.042,569.86,1.002,"lp__"
1.043,0.991,1.043,1.096,2641.27,1,"B_0"
0.222,0.181,0.221,0.266,1464.221,1,"Sigma2_intercept"
0.075,0.047,0.074,0.105,924.499,1,"Sigma2_phi"
0.539,0.367,0.538,0.715,1125.773,1,"cor_2"
0.069,0.045,0.068,0.093,1807.978,1,"cov_int_phi"
0.069,0.045,0.068,0.093,1807.978,1,"cov_2"
0.705,0.66,0.705,0.754,1425.286,1,"Sigma2_e"
-1842.81,-1933.16,-1842.258,-1755.544,601.151,1,"lp__"
1.022,0.968,1.022,1.079,4152.218,1,"B_0"
0.211,0.173,0.21,0.254,1539.828,1,"Sigma2_intercept"
0.092,0.063,0.092,0.123,1219.854,1.001,"Sigma2_phi"
0.62,0.462,0.619,0.781,1279.833,1.001,"cor_2"
0.086,0.063,0.085,0.11,1924.883,1,"cov_int_phi"
0.086,0.063,0.085,0.11,1924.883,1,"cov_2"
0.679,0.636,0.679,0.724,1807.437,1,"Sigma2_e"
-1783.695,-1872.367,-1783.251,-1696.78,580.505,1,"lp__"
1.034,0.984,1.034,1.082,1665.139,1,"B_0"
0.151,0.118,0.15,0.188,1076.295,1,"Sigma2_intercept"
0.073,0.045,0.073,0.104,778.768,1.004,"Sigma2_phi"
0.442,0.247,0.443,0.637,621.927,1,"cor_2"
0.046,0.025,0.046,0.068,897.489,1.002,"cov_int_phi"
0.046,0.025,0.046,0.068,897.489,1.002,"cov_2"
0.726,0.679,0.726,0.774,1028.944,1.002,"Sigma2_e"
-1891.498,-1985.024,-1890.186,-1804.059,575.639,1.003,"lp__"
0.997,0.942,0.998,1.052,1530.87,1.001,"B_0"
0.186,0.149,0.185,0.226,1217.579,1,"Sigma2_intercept"
0.105,0.075,0.105,0.137,1057.621,1,"Sigma2_phi"
0.519,0.37,0.518,0.671,771.027,1,"cor_2"
0.072,0.05,0.072,0.096,991.359,1,"cov_int_phi"
0.072,0.05,0.072,0.096,991.359,1,"cov_2"
0.686,0.642,0.685,0.732,1275.858,1,"Sigma2_e"
-1798.15,-1885.684,-1798.575,-1713.205,604.71,1,"lp__"
1.03,0.975,1.03,1.082,4674.905,1,"B_0"
0.204,0.166,0.203,0.245,1721.211,1,"Sigma2_intercept"
0.104,0.075,0.104,0.136,1503.237,1,"Sigma2_phi"
0.585,0.43,0.586,0.733,1281.744,1,"cor_2"
0.085,0.061,0.084,0.109,2056.08,1,"cov_int_phi"
0.085,0.061,0.084,0.109,2056.08,1,"cov_2"
0.678,0.636,0.678,0.723,1970.531,1,"Sigma2_e"
-1779.827,-1866.719,-1778.976,-1695.028,714.07,1,"lp__"
1.033,0.972,1.032,1.091,4259.643,1,"B_0"
0.228,0.188,0.228,0.272,1832.974,1,"Sigma2_intercept"
0.129,0.095,0.128,0.164,1318.453,1,"Sigma2_phi"
0.56,0.421,0.559,0.699,1371.2,1,"cor_2"
0.095,0.069,0.095,0.123,1879.038,1,"cov_int_phi"
0.095,0.069,0.095,0.123,1879.038,1,"cov_2"
0.715,0.669,0.714,0.763,1723.964,1,"Sigma2_e"
-1862.987,-1953.638,-1862.524,-1776.138,648.052,1,"lp__"
0.983,0.926,0.983,1.042,4547.933,1,"B_0"
0.241,0.199,0.24,0.285,1380.854,1,"Sigma2_intercept"
0.135,0.103,0.135,0.171,985.914,1,"Sigma2_phi"
0.523,0.389,0.524,0.65,1488.595,1,"cor_2"
0.094,0.067,0.094,0.121,1982.237,1,"cov_int_phi"
0.094,0.067,0.094,0.121,1982.237,1,"cov_2"
0.668,0.626,0.667,0.714,1390.729,1.001,"Sigma2_e"
-1755.947,-1846.549,-1756.172,-1665.933,530.989,1.001,"lp__"
0.981,0.927,0.982,1.033,3607.162,1,"B_0"
0.201,0.163,0.2,0.244,1655.229,1,"Sigma2_intercept"
0.092,0.06,0.091,0.124,1108.434,1.002,"Sigma2_phi"
0.422,0.257,0.422,0.587,1512.335,1.001,"cor_2"
0.057,0.033,0.056,0.08,1902.747,1,"cov_int_phi"
0.057,0.033,0.056,0.08,1902.747,1,"cov_2"
0.712,0.665,0.711,0.761,1788.564,1.002,"Sigma2_e"
-1857.992,-1950.005,-1858.092,-1764.437,579.011,1.003,"lp__"
1.006,0.951,1.005,1.063,2289.673,1,"B_0"
0.216,0.176,0.216,0.255,1439.698,1.001,"Sigma2_intercept"
0.081,0.054,0.081,0.113,914.551,1,"Sigma2_phi"
0.673,0.508,0.672,0.837,963.53,1,"cor_2"
0.088,0.066,0.088,0.112,1684.519,1,"cov_int_phi"
0.088,0.066,0.088,0.112,1684.519,1,"cov_2"
0.689,0.645,0.688,0.733,1212.398,1,"Sigma2_e"
-1806.519,-1893.979,-1806.9,-1719.906,663.522,1,"lp__"
1.013,0.958,1.013,1.072,1249.615,1.001,"B_0"
0.183,0.146,0.182,0.222,1149.454,1,"Sigma2_intercept"
0.14,0.107,0.139,0.175,746.192,1.002,"Sigma2_phi"
0.528,0.381,0.529,0.67,550.154,1.007,"cor_2"
0.084,0.06,0.084,0.108,880.609,1.003,"cov_int_phi"
0.084,0.06,0.084,0.108,880.609,1.003,"cov_2"
0.672,0.628,0.671,0.716,1088.037,1,"Sigma2_e"
-1765.476,-1851.164,-1765.704,-1679.535,473.612,1.004,"lp__"
0.972,0.914,0.972,1.03,4377.728,1,"B_0"
0.235,0.194,0.234,0.28,1674.115,1,"Sigma2_intercept"
0.094,0.065,0.093,0.127,1097.597,1,"Sigma2_phi"
0.665,0.517,0.665,0.814,1079.991,1,"cor_2"
0.098,0.074,0.097,0.124,1845.784,1,"cov_int_phi"
0.098,0.074,0.097,0.124,1845.784,1,"cov_2"
0.704,0.661,0.703,0.75,1617.008,1,"Sigma2_e"
-1839.782,-1930.607,-1839.579,-1754.881,604.713,1,"lp__"
1.028,0.971,1.028,1.082,1428.542,1,"B_0"
0.178,0.142,0.177,0.216,1272.277,1,"Sigma2_intercept"
0.117,0.087,0.117,0.152,855.12,1,"Sigma2_phi"
0.623,0.474,0.623,0.763,586.42,1,"cor_2"
0.089,0.067,0.089,0.112,1106.832,1,"cov_int_phi"
0.089,0.067,0.089,0.112,1106.832,1,"cov_2"
0.68,0.636,0.68,0.724,1361.271,1,"Sigma2_e"
-1785.481,-1873.343,-1785.02,-1697.411,652.587,1,"lp__"
0.995,0.94,0.995,1.049,1517.381,1.001,"B_0"
0.191,0.156,0.191,0.229,1465.667,1,"Sigma2_intercept"
0.076,0.049,0.076,0.105,817.304,1.001,"Sigma2_phi"
0.645,0.468,0.643,0.821,620.775,1,"cor_2"
0.077,0.054,0.077,0.1,1102.124,1.001,"cov_int_phi"
0.077,0.054,0.077,0.1,1102.124,1.001,"cov_2"
0.711,0.666,0.71,0.758,1097.301,1,"Sigma2_e"
-1856.834,-1947.86,-1855.838,-1770.468,543.62,1,"lp__"
1.011,0.955,1.011,1.065,3552.414,1,"B_0"
0.213,0.175,0.212,0.254,1596.327,1,"Sigma2_intercept"
0.071,0.044,0.07,0.099,963.683,1.006,"Sigma2_phi"
0.641,0.463,0.639,0.83,1086.013,1.003,"cor_2"
0.078,0.055,0.078,0.102,2136.652,1,"cov_int_phi"
0.078,0.055,0.078,0.102,2136.652,1,"cov_2"
0.723,0.677,0.722,0.772,1579.871,1.002,"Sigma2_e"
-1882.814,-1970.79,-1881.922,-1797.453,676.033,1.003,"lp__"
1.014,0.96,1.014,1.069,4361.435,1,"B_0"
0.195,0.156,0.194,0.238,1504.91,1.002,"Sigma2_intercept"
0.105,0.072,0.104,0.14,1197.259,1,"Sigma2_phi"
0.524,0.361,0.526,0.69,1398.099,1.002,"cor_2"
0.074,0.05,0.074,0.101,1866.329,1.003,"cov_int_phi"
0.074,0.05,0.074,0.101,1866.329,1.003,"cov_2"
0.747,0.7,0.747,0.798,1817.874,1,"Sigma2_e"
-1937.032,-2031.785,-1935.74,-1845.591,659.165,1,"lp__"
1.022,0.968,1.022,1.076,1425.034,1,"B_0"
0.173,0.135,0.173,0.215,1172.838,1,"Sigma2_intercept"
0.096,0.065,0.096,0.13,690.712,1,"Sigma2_phi"
0.598,0.426,0.598,0.772,519.924,1.001,"cor_2"
0.076,0.054,0.076,0.101,1089.002,1.001,"cov_int_phi"
0.076,0.054,0.076,0.101,1089.002,1.001,"cov_2"
0.743,0.695,0.743,0.792,995.626,1,"Sigma2_e"
-1927.023,-2019.586,-1927.339,-1836.376,452.844,1,"lp__"
1.001,0.942,1.001,1.058,4486.454,1,"B_0"
0.215,0.176,0.213,0.259,1716.718,1,"Sigma2_intercept"
0.135,0.103,0.134,0.17,1417.463,1,"Sigma2_phi"
0.487,0.345,0.486,0.623,1522.21,1,"cor_2"
0.082,0.057,0.082,0.109,1931.11,1,"cov_int_phi"
0.082,0.057,0.082,0.109,1931.11,1,"cov_2"
