"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.004,0,0.002,0.022,226.062,1.009,"Sigma2_epsilon"
-0.075,-0.099,-0.075,-0.051,384.129,1,"cov_int_psi"
0.082,0.062,0.082,0.104,199.869,1.042,"cov_int_phi"
-0.053,-0.072,-0.052,-0.036,266.911,1.02,"cov_psi_phi"
-0.476,-0.629,-0.477,-0.331,339.407,0.999,"cor_1"
-0.114,-0.828,-0.135,0.741,348.629,1.02,"cor_2"
-0.045,-0.814,-0.051,0.739,461.301,1.009,"cor_3"
0.627,0.555,0.626,0.713,98.716,1.022,"cor_4"
-0.506,-0.617,-0.507,-0.382,155.108,1,"cor_5"
-0.109,-0.805,-0.213,0.791,4.916,1.42,"cor_6"
-0.075,-0.099,-0.075,-0.051,384.129,1,"cov_1"
-0.003,-0.031,-0.001,0.021,62.859,1.059,"cov_2"
-0.001,-0.022,0,0.016,171.62,1.028,"cov_3"
0.277,0.237,0.277,0.317,389.077,1.003,"cov_4"
-0.168,-0.206,-0.169,-0.129,347.315,0.999,"cov_5"
-0.003,-0.074,-0.003,0.079,8.682,1.23,"cov_6"
0.587,0.539,0.587,0.638,187.408,1.012,"Sigma2_e"
0.098,0.091,0.098,0.105,430.79,0.999,"Sigma2_ex"
-1834.04,-2032.031,-1832.122,-1644.644,129.871,1.003,"lp__"
1.029,0.989,1.028,1.072,563.364,1.002,"B_0"
0.037,-0.015,0.036,0.087,513.045,1.006,"B_x"
0.318,0.219,0.301,0.51,64.265,1.039,"psi"
0.199,0.156,0.199,0.243,190.422,0.999,"Sigma2_intercept"
0.095,0.067,0.094,0.128,217.453,0.999,"Sigma2_psi"
1.024,0.946,1.025,1.096,350.292,1.004,"Sigma2_x"
0.126,0.062,0.102,0.349,100.862,1.025,"Sigma2_phi"
0.017,0,0.009,0.082,115.078,1.008,"Sigma2_epsilon"
-0.084,-0.109,-0.084,-0.061,275.216,1.001,"cov_int_psi"
0.082,0.059,0.082,0.106,274.203,1.004,"cov_int_phi"
-0.063,-0.085,-0.062,-0.044,176.578,1.005,"cov_psi_phi"
-0.618,-0.795,-0.616,-0.46,176.816,1.001,"cor_1"
-0.071,-0.678,-0.116,0.711,177.665,1.013,"cor_2"
-0.177,-0.851,-0.163,0.487,196.458,1.015,"cor_3"
0.626,0.546,0.625,0.702,93.342,1.004,"cor_4"
-0.61,-0.714,-0.609,-0.502,39.875,1.024,"cor_5"
-0.306,-0.909,-0.36,0.455,20.909,1.07,"cor_6"
-0.084,-0.109,-0.084,-0.061,275.216,1.001,"cov_1"
-0.008,-0.069,-0.004,0.027,104.409,1.034,"cov_2"
-0.003,-0.029,-0.004,0.032,116.351,1.032,"cov_3"
0.282,0.241,0.283,0.322,298.49,1.005,"cov_4"
-0.189,-0.226,-0.189,-0.152,274.178,1.022,"cov_5"
-0.043,-0.245,-0.024,0.047,53.493,1.05,"cov_6"
0.619,0.568,0.62,0.67,178.445,0.999,"Sigma2_e"
0.098,0.091,0.098,0.105,551.591,0.999,"Sigma2_ex"
-1918.055,-2086.504,-1920.983,-1742.629,134.504,0.999,"lp__"
0.997,0.953,0.996,1.044,625.102,1,"B_0"
-0.021,-0.068,-0.021,0.03,576.795,0.999,"B_x"
0.316,0.23,0.315,0.396,15.792,1.155,"psi"
0.213,0.162,0.214,0.264,56.987,1.013,"Sigma2_intercept"
0.106,0.078,0.106,0.137,328.749,1.001,"Sigma2_psi"
0.977,0.903,0.975,1.049,379.652,0.999,"Sigma2_x"
0.112,0.072,0.108,0.178,17.792,1.177,"Sigma2_phi"
0.013,0,0.011,0.039,101.685,1.02,"Sigma2_epsilon"
-0.102,-0.128,-0.102,-0.076,206.328,1,"cov_int_psi"
0.083,0.059,0.084,0.106,274.356,0.999,"cov_int_phi"
-0.069,-0.094,-0.069,-0.045,130.106,1.013,"cov_psi_phi"
-0.683,-0.853,-0.68,-0.524,73.74,1.012,"cor_1"
0.064,-0.591,0.066,0.714,88.61,1.044,"cor_2"
-0.433,-0.869,-0.492,0.416,192.453,1.019,"cor_3"
0.563,0.475,0.564,0.65,35.937,1.01,"cor_4"
-0.523,-0.627,-0.525,-0.414,65.51,1,"cor_5"
0.107,-0.478,0.106,0.688,9.843,1.291,"cor_6"
-0.102,-0.128,-0.102,-0.076,206.328,1,"cov_1"
0.003,-0.03,0.002,0.032,48.529,1.063,"cov_2"
-0.016,-0.043,-0.015,0.006,137.494,1.008,"cov_3"
0.255,0.216,0.257,0.293,252.736,0.999,"cov_4"
-0.168,-0.21,-0.168,-0.129,87.782,0.999,"cov_5"
0.01,-0.061,0.007,0.095,12.496,1.222,"cov_6"
0.583,0.529,0.583,0.638,53.642,1.045,"Sigma2_e"
0.104,0.096,0.104,0.111,730.579,1,"Sigma2_ex"
-1914.569,-2091.221,-1915.752,-1720.764,64.616,1.025,"lp__"
1.006,0.962,1.005,1.055,731.447,1,"B_0"
0.002,-0.045,0.002,0.049,736.81,1,"B_x"
0.36,0.272,0.338,0.573,47.414,1.081,"psi"
0.227,0.182,0.226,0.271,239.681,1.009,"Sigma2_intercept"
0.112,0.078,0.111,0.148,265.34,0.999,"Sigma2_psi"
0.929,0.861,0.928,0.999,617.954,1.005,"Sigma2_x"
0.141,0.075,0.112,0.382,55.046,1.059,"Sigma2_phi"
0.015,0,0.006,0.078,86.473,1.017,"Sigma2_epsilon"
-0.105,-0.133,-0.104,-0.078,436.821,0.999,"cov_int_psi"
0.1,0.078,0.099,0.123,431.838,1.006,"cov_int_phi"
-0.073,-0.099,-0.073,-0.053,160.161,1.007,"cov_psi_phi"
-0.663,-0.812,-0.665,-0.509,208.418,1.001,"cor_1"
-0.072,-0.708,-0.104,0.733,237.786,1.014,"cor_2"
-0.094,-0.84,-0.091,0.682,280.713,1.012,"cor_3"
0.659,0.589,0.66,0.731,152.807,1.011,"cor_4"
-0.636,-0.742,-0.637,-0.529,96.965,0.999,"cor_5"
-0.331,-0.928,-0.353,0.401,28.879,1.118,"cor_6"
-0.105,-0.133,-0.104,-0.078,436.821,0.999,"cov_1"
-0.009,-0.08,-0.002,0.027,68.731,1.048,"cov_2"
0,-0.026,-0.002,0.048,96.607,1.041,"cov_3"
0.302,0.263,0.301,0.34,508.429,0.999,"cov_4"
-0.203,-0.243,-0.204,-0.163,452.344,0.999,"cov_5"
-0.042,-0.239,-0.018,0.028,43.778,1.08,"cov_6"
0.625,0.574,0.624,0.679,239.959,1.004,"Sigma2_e"
0.106,0.099,0.106,0.114,464.502,1.009,"Sigma2_ex"
-2067.155,-2226.772,-2066.869,-1898.256,162.3,1.01,"lp__"
1.012,0.971,1.012,1.052,1146.565,0.999,"B_0"
0.048,0.002,0.048,0.099,1155.358,1.001,"B_x"
0.376,0.153,0.321,0.92,14.715,1.113,"psi"
0.14,0.099,0.138,0.183,76.638,1.016,"Sigma2_intercept"
0.085,0.056,0.084,0.117,273.275,1.003,"Sigma2_psi"
0.959,0.892,0.958,1.03,467.866,0.999,"Sigma2_x"
0.265,0.064,0.129,1.239,32.622,1.053,"Sigma2_phi"
0.084,0.001,0.041,0.413,44.674,1.037,"Sigma2_epsilon"
-0.078,-0.102,-0.078,-0.056,217.689,1.015,"cov_int_psi"
0.073,0.051,0.073,0.096,334.833,1.003,"cov_int_phi"
-0.07,-0.094,-0.069,-0.048,160.181,0.999,"cov_psi_phi"
-0.729,-0.895,-0.737,-0.531,128.755,1.029,"cor_1"
-0.122,-0.709,-0.132,0.586,20.259,1.096,"cor_2"
-0.165,-0.826,-0.195,0.566,19.225,1.096,"cor_3"
0.688,0.586,0.69,0.795,39.544,1.009,"cor_4"
-0.641,-0.775,-0.641,-0.524,133.144,1.007,"cor_5"
-0.224,-0.964,-0.241,0.565,11.348,1.136,"cor_6"
-0.078,-0.102,-0.078,-0.056,217.689,1.015,"cov_1"
-0.021,-0.154,-0.007,0.042,15.506,1.12,"cov_2"
-0.002,-0.052,-0.008,0.094,16.61,1.108,"cov_3"
0.25,0.215,0.25,0.285,562.614,1,"cov_4"
-0.181,-0.221,-0.181,-0.146,433.06,0.999,"cov_5"
-0.085,-0.607,-0.028,0.122,14.403,1.118,"cov_6"
0.641,0.584,0.641,0.7,86.281,1.004,"Sigma2_e"
0.097,0.091,0.097,0.105,334.783,0.999,"Sigma2_ex"
-1968.158,-2144.194,-1971.385,-1781.695,66.513,1.001,"lp__"
0.998,0.955,0.998,1.041,656.716,1.001,"B_0"
0.002,-0.05,0,0.053,412.608,1.009,"B_x"
0.177,-0.167,0.213,0.3,7.492,1.007,"psi"
0.205,0.164,0.203,0.248,206.55,0.999,"Sigma2_intercept"
0.1,0.071,0.099,0.133,262.259,0.999,"Sigma2_psi"
1.005,0.933,1.004,1.079,246.963,1.016,"Sigma2_x"
0.094,0.053,0.081,0.259,29.695,1.033,"Sigma2_phi"
0.048,0.001,0.031,0.231,11.693,1.018,"Sigma2_epsilon"
-0.078,-0.105,-0.078,-0.053,155.441,1,"cov_int_psi"
0.083,0.059,0.083,0.108,266.028,1.001,"cov_int_phi"
-0.072,-0.097,-0.072,-0.046,78.596,1.019,"cov_psi_phi"
-0.552,-0.731,-0.55,-0.379,130.836,1,"cor_1"
0.333,-0.221,0.361,0.729,29.409,1.001,"cor_2"
-0.662,-0.955,-0.708,-0.018,52.841,1.005,"cor_3"
0.62,0.542,0.621,0.684,102.132,1.01,"cor_4"
-0.542,-0.653,-0.545,-0.433,66.877,1.001,"cor_5"
0.412,-0.138,0.408,0.952,7.205,1.001,"cor_6"
-0.078,-0.105,-0.078,-0.053,155.441,1,"cov_1"
0.034,-0.009,0.025,0.13,9.136,1.006,"cov_2"
-0.042,-0.109,-0.039,0,8.547,1.016,"cov_3"
0.28,0.241,0.28,0.32,223.883,1.012,"cov_4"
-0.17,-0.21,-0.17,-0.133,122.376,1.004,"cov_5"
0.099,-0.014,0.059,0.431,7.3,1.007,"cov_6"
0.584,0.531,0.584,0.638,136.732,0.999,"Sigma2_e"
0.102,0.095,0.102,0.11,400.243,1.016,"Sigma2_ex"
-1898.762,-2087.509,-1897.239,-1705.464,97.598,1.006,"lp__"
0.98,0.936,0.98,1.023,635.643,1,"B_0"
0.001,-0.049,0.001,0.05,576.506,1,"B_x"
0.258,-0.054,0.279,0.48,15.088,1.036,"psi"
0.199,0.156,0.199,0.243,138.888,0.999,"Sigma2_intercept"
0.087,0.058,0.088,0.116,38.425,1.052,"Sigma2_psi"
0.986,0.918,0.986,1.064,496.072,0.999,"Sigma2_x"
0.111,0.052,0.088,0.333,67.041,0.999,"Sigma2_phi"
0.029,0,0.011,0.203,50.763,1.006,"Sigma2_epsilon"
-0.08,-0.104,-0.08,-0.057,195.653,1,"cov_int_psi"
0.096,0.075,0.095,0.12,308.195,1,"cov_int_phi"
-0.07,-0.094,-0.07,-0.051,77.587,1.013,"cov_psi_phi"
-0.615,-0.805,-0.614,-0.423,70.342,1.027,"cor_1"
0.305,-0.613,0.402,0.878,29.829,1.005,"cor_2"
-0.37,-0.943,-0.478,0.607,51.221,1.001,"cor_3"
0.663,0.586,0.663,0.754,60.67,0.999,"cor_4"
-0.702,-0.88,-0.693,-0.579,19.079,1.09,"cor_5"
0.266,-0.831,0.374,0.922,7.935,1.037,"cor_6"
-0.08,-0.104,-0.08,-0.057,195.653,1,"cov_1"
0.02,-0.043,0.013,0.116,20.304,1.028,"cov_2"
-0.018,-0.094,-0.011,0.026,27.905,1.019,"cov_3"
0.293,0.255,0.292,0.336,356.841,0.999,"cov_4"
-0.204,-0.244,-0.204,-0.169,109.53,1.007,"cov_5"
0.045,-0.177,0.022,0.357,14.461,1.041,"cov_6"
0.621,0.563,0.621,0.676,95.355,1.005,"Sigma2_e"
0.098,0.091,0.098,0.105,350.367,1,"Sigma2_ex"
-1923.751,-2112.598,-1925.398,-1722.091,63.059,0.999,"lp__"
0.995,0.953,0.995,1.04,873.872,1,"B_0"
-0.007,-0.055,-0.008,0.046,733.12,1,"B_x"
0.369,0.268,0.348,0.677,35.843,1.013,"psi"
0.192,0.151,0.191,0.238,263.7,0.999,"Sigma2_intercept"
0.104,0.074,0.103,0.137,208.862,1.01,"Sigma2_psi"
0.996,0.926,0.995,1.074,350.901,1,"Sigma2_x"
0.168,0.086,0.133,0.598,55.061,1.015,"Sigma2_phi"
0.024,0,0.014,0.136,63.532,1.013,"Sigma2_epsilon"
-0.073,-0.098,-0.074,-0.05,165.415,1.001,"cov_int_psi"
0.077,0.053,0.077,0.102,408.819,1.002,"cov_int_phi"
-0.079,-0.104,-0.079,-0.057,200.845,0.999,"cov_psi_phi"
-0.525,-0.681,-0.526,-0.356,185.762,1.011,"cor_1"
-0.135,-0.668,-0.165,0.544,119.778,0.999,"cor_2"
-0.228,-0.86,-0.246,0.505,83.033,1.009,"cor_3"
0.551,0.473,0.552,0.624,89.644,0.999,"cor_4"
-0.614,-0.715,-0.615,-0.499,80.153,1.009,"cor_5"
-0.29,-0.923,-0.283,0.403,15.505,1.006,"cor_6"
-0.073,-0.098,-0.074,-0.05,165.415,1.001,"cov_1"
-0.011,-0.076,-0.006,0.021,62.376,1.006,"cov_2"
-0.007,-0.037,-0.007,0.037,40.647,1.012,"cov_3"
0.24,0.198,0.24,0.282,252.684,0.999,"cov_4"
-0.196,-0.232,-0.196,-0.16,248.853,0.999,"cov_5"
-0.046,-0.322,-0.021,0.045,31.999,1.01,"cov_6"
0.58,0.526,0.58,0.633,109.918,1.003,"Sigma2_e"
0.098,0.091,0.098,0.106,477.995,1.002,"Sigma2_ex"
-1823.431,-2007.052,-1825.538,-1641.133,106.569,1.001,"lp__"
0.962,0.926,0.963,1.001,34.533,1.029,"B_0"
-0.024,-0.069,-0.023,0.009,17.771,1.065,"B_x"
0.351,0.278,0.343,0.511,51.64,0.999,"psi"
0.247,0.214,0.249,0.289,18,1.057,"Sigma2_intercept"
0.124,0.089,0.123,0.151,52.146,1,"Sigma2_psi"
1.003,0.936,1.01,1.041,40.168,0.999,"Sigma2_x"
0.139,0.086,0.128,0.324,78.434,0.999,"Sigma2_phi"
0.013,0,0.01,0.059,100.42,1.001,"Sigma2_epsilon"
-0.093,-0.123,-0.091,-0.069,9.778,1.095,"cov_int_psi"
0.091,0.065,0.091,0.118,4.647,1.549,"cov_int_phi"
-0.076,-0.094,-0.074,-0.06,42.711,1.03,"cov_psi_phi"
-0.533,-0.694,-0.546,-0.384,7.953,1.116,"cor_1"
-0.196,-0.591,-0.246,0.483,9.337,1.234,"cor_2"
-0.24,-0.78,-0.252,0.388,51.982,1.001,"cor_3"
0.587,0.521,0.576,0.641,7.059,1.48,"cor_4"
-0.553,-0.672,-0.546,-0.481,16.586,1.108,"cor_5"
-0.417,-0.907,-0.418,0.159,46.909,1,"cor_6"
-0.093,-0.123,-0.091,-0.069,9.778,1.095,"cov_1"
-0.011,-0.054,-0.01,0.024,19.157,1.114,"cov_2"
-0.008,-0.03,-0.008,0.022,35.103,1.001,"cov_3"
0.292,0.257,0.288,0.323,5.713,1.458,"cov_4"
-0.194,-0.228,-0.191,-0.17,19.221,1.131,"cov_5"
-0.047,-0.202,-0.038,0.016,72.505,1,"cov_6"
0.584,0.559,0.578,0.64,15.262,1.071,"Sigma2_e"
0.095,0.09,0.095,0.101,25.89,1.073,"Sigma2_ex"
-1797.935,-1968.176,-1787.348,-1680.405,24.353,1.086,"lp__"
0.987,0.939,0.987,1.032,299.577,1.002,"B_0"
-0.01,-0.063,-0.01,0.042,250.656,1,"B_x"
0.313,0.121,0.315,0.545,4.255,1.796,"psi"
0.201,0.157,0.202,0.246,70.69,1.005,"Sigma2_intercept"
0.12,0.087,0.119,0.158,185.156,1.004,"Sigma2_psi"
1.051,0.977,1.05,1.13,357.823,1.008,"Sigma2_x"
0.162,0.075,0.132,0.406,11.124,1.342,"Sigma2_phi"
0.045,0.008,0.04,0.115,80.057,1.017,"Sigma2_epsilon"
-0.071,-0.095,-0.071,-0.049,199.739,1.004,"cov_int_psi"
0.088,0.06,0.088,0.114,262.726,1.001,"cov_int_phi"
-0.092,-0.119,-0.092,-0.067,152.09,1.027,"cov_psi_phi"
-0.461,-0.611,-0.459,-0.318,131.368,1.005,"cor_1"
-0.008,-0.585,0.001,0.532,5.275,1.606,"cor_2"
-0.439,-0.9,-0.484,0.222,9.429,1.323,"cor_3"
0.613,0.537,0.613,0.701,46.417,1.012,"cor_4"
-0.567,-0.664,-0.565,-0.465,64.785,1.067,"cor_5"
0.012,-0.797,0.026,0.724,3.53,2.057,"cor_6"
-0.071,-0.095,-0.071,-0.049,199.739,1.004,"cov_1"
0,-0.069,0,0.063,5.374,1.581,"cov_2"
-0.03,-0.075,-0.03,0.021,5.861,1.492,"cov_3"
0.281,0.241,0.281,0.319,330.366,0.999,"cov_4"
-0.2,-0.242,-0.199,-0.162,208.084,1.038,"cov_5"
0.005,-0.235,0.003,0.196,4.197,1.8,"cov_6"
0.56,0.508,0.56,0.618,58.836,1.027,"Sigma2_e"
0.101,0.095,0.101,0.108,644.723,1,"Sigma2_ex"
-1809.026,-2004.317,-1804.225,-1629.668,59.646,1.007,"lp__"
1.002,0.957,1.003,1.047,964.899,1,"B_0"
0.013,-0.042,0.012,0.064,752.632,1.005,"B_x"
0.293,0.186,0.289,0.437,15.147,1.133,"psi"
0.209,0.162,0.208,0.256,163.803,1.02,"Sigma2_intercept"
0.13,0.097,0.129,0.165,361.569,0.999,"Sigma2_psi"
1.054,0.98,1.054,1.134,476.314,1.001,"Sigma2_x"
0.102,0.056,0.091,0.235,37.496,1.081,"Sigma2_phi"
0.008,0,0.003,0.044,108.844,1.001,"Sigma2_epsilon"
-0.099,-0.124,-0.098,-0.076,287.666,1,"cov_int_psi"
0.085,0.064,0.085,0.108,192.65,1.021,"cov_int_phi"
-0.07,-0.092,-0.07,-0.049,215.97,1.023,"cov_psi_phi"
-0.605,-0.756,-0.6,-0.467,125.057,1.009,"cor_1"
0.076,-0.69,0.081,0.79,129.465,1.039,"cor_2"
-0.202,-0.869,-0.242,0.613,137.131,1.027,"cor_3"
0.605,0.532,0.606,0.68,178.954,1,"cor_4"
-0.602,-0.694,-0.603,-0.517,174.627,1.003,"cor_5"
-0.084,-0.887,-0.074,0.724,6.929,1.274,"cor_6"
-0.099,-0.124,-0.098,-0.076,287.666,1,"cov_1"
0.002,-0.032,0.001,0.036,49.439,1.081,"cov_2"
-0.005,-0.035,-0.003,0.023,47.057,1.056,"cov_3"
0.283,0.242,0.283,0.326,471.258,1.009,"cov_4"
-0.222,-0.259,-0.222,-0.182,307.279,1.005,"cov_5"
-0.008,-0.144,-0.002,0.103,13.8,1.154,"cov_6"
0.587,0.541,0.587,0.635,144.391,1.009,"Sigma2_e"
0.094,0.087,0.093,0.101,529.429,0.999,"Sigma2_ex"
-1768.778,-1943.435,-1772.114,-1596.068,131.242,1.014,"lp__"
1.002,0.984,1.001,1.033,4.813,1.635,"B_0"
0.005,-0.014,-0.001,0.03,3.379,2.347,"B_x"
0.51,0.444,0.51,0.586,14.303,1.156,"psi"
0.192,0.179,0.193,0.204,49.555,1,"Sigma2_intercept"
0.134,0.122,0.135,0.145,28.125,1,"Sigma2_psi"
1.038,0.986,1.041,1.056,17.233,1.054,"Sigma2_x"
0.388,0.293,0.388,0.512,14.541,1.18,"Sigma2_phi"
0.115,0.078,0.114,0.16,13.415,1.206,"Sigma2_epsilon"
-0.113,-0.121,-0.115,-0.095,20.917,1.008,"cov_int_psi"
0.073,0.059,0.073,0.089,15.475,1.141,"cov_int_phi"
-0.116,-0.128,-0.116,-0.1,12.43,1.181,"cov_psi_phi"
-0.707,-0.754,-0.71,-0.647,17.349,1.01,"cor_1"
-0.405,-0.526,-0.409,-0.256,12.957,1.192,"cor_2"
0.167,-0.02,0.183,0.343,9.019,1.214,"cor_3"
0.588,0.573,0.587,0.6,87.812,1.093,"cor_4"
-0.725,-0.746,-0.726,-0.672,18.008,1.044,"cor_5"
-0.671,-0.841,-0.68,-0.543,9.74,1.204,"cor_6"
-0.113,-0.121,-0.115,-0.095,20.917,1.008,"cov_1"
-0.061,-0.09,-0.062,-0.034,8.814,1.285,"cov_2"
0.022,-0.002,0.022,0.05,6.423,1.331,"cov_3"
0.262,0.251,0.263,0.271,83.572,1.013,"cov_4"
-0.27,-0.286,-0.272,-0.232,22.885,1.003,"cov_5"
-0.233,-0.316,-0.233,-0.159,7.783,1.28,"cov_6"
0.566,0.547,0.564,0.603,9.825,1.138,"Sigma2_e"
0.111,0.105,0.111,0.114,14.716,1.16,"Sigma2_ex"
-1857.313,-1971.013,-1850.981,-1792.148,17.463,1.219,"lp__"
0.979,0.936,0.979,1.027,422.787,1.005,"B_0"
-0.006,-0.057,-0.007,0.045,358.021,1.001,"B_x"
0.315,0.186,0.305,0.503,13.589,1.002,"psi"
0.177,0.138,0.177,0.223,151.018,1.016,"Sigma2_intercept"
0.123,0.092,0.122,0.157,227.44,1.004,"Sigma2_psi"
0.983,0.915,0.983,1.056,439.833,1.002,"Sigma2_x"
0.125,0.057,0.106,0.32,22.471,1.002,"Sigma2_phi"
0.022,0.002,0.018,0.065,111.2,1.002,"Sigma2_epsilon"
-0.074,-0.097,-0.074,-0.051,241.793,1.003,"cov_int_psi"
0.088,0.065,0.088,0.111,253.985,0.999,"cov_int_phi"
-0.074,-0.098,-0.074,-0.051,159.215,1,"cov_psi_phi"
-0.506,-0.652,-0.507,-0.347,162.797,0.999,"cor_1"
0.107,-0.525,0.117,0.709,18.392,0.999,"cor_2"
-0.403,-0.913,-0.437,0.217,23.489,1.003,"cor_3"
0.647,0.567,0.646,0.723,87.095,1.026,"cor_4"
-0.519,-0.617,-0.517,-0.424,155.184,1.006,"cor_5"
-0.225,-0.885,-0.274,0.529,9.428,0.999,"cor_6"
-0.074,-0.097,-0.074,-0.051,241.793,1.003,"cov_1"
0.003,-0.051,0.005,0.043,18.994,1,"cov_2"
-0.017,-0.052,-0.016,0.016,25.033,1.003,"cov_3"
0.269,0.23,0.269,0.311,284.836,1,"cov_4"
-0.179,-0.217,-0.178,-0.143,302.112,0.999,"cov_5"
-0.038,-0.213,-0.03,0.088,12.803,1.002,"cov_6"
0.577,0.529,0.577,0.626,103.736,1.027,"Sigma2_e"
0.101,0.095,0.101,0.11,557.19,1.012,"Sigma2_ex"
-1868.058,-2053.715,-1867.866,-1691.188,86.071,1.033,"lp__"
1.021,0.974,1.023,1.065,621.899,1.002,"B_0"
0.026,-0.028,0.027,0.075,607.608,1.001,"B_x"
0.324,0.226,0.312,0.486,57.657,1,"psi"
0.184,0.139,0.183,0.233,111.434,1.008,"Sigma2_intercept"
0.11,0.08,0.109,0.146,214.102,1.003,"Sigma2_psi"
1.031,0.954,1.03,1.109,412.591,1.001,"Sigma2_x"
0.131,0.068,0.112,0.311,85.655,1,"Sigma2_phi"
0.019,0.001,0.014,0.064,154.742,0.999,"Sigma2_epsilon"
-0.087,-0.111,-0.086,-0.062,279.707,1.001,"cov_int_psi"
0.09,0.065,0.09,0.119,359.926,0.999,"cov_int_phi"
-0.076,-0.099,-0.076,-0.052,262.24,0.999,"cov_psi_phi"
-0.613,-0.767,-0.616,-0.442,118.731,1,"cor_1"
0.086,-0.581,0.067,0.768,133.482,1,"cor_2"
-0.268,-0.86,-0.294,0.458,293.5,1.001,"cor_3"
0.636,0.548,0.637,0.719,66.261,1.013,"cor_4"
-0.615,-0.715,-0.616,-0.515,103.735,1.004,"cor_5"
-0.291,-0.89,-0.315,0.381,39.079,1.005,"cor_6"
-0.087,-0.111,-0.086,-0.062,279.707,1.001,"cov_1"
0.001,-0.054,0.003,0.038,78.216,0.999,"cov_2"
-0.009,-0.037,-0.009,0.024,235.716,0.999,"cov_3"
0.276,0.236,0.276,0.319,374.523,1,"cov_4"
-0.206,-0.245,-0.206,-0.169,247.736,0.999,"cov_5"
-0.044,-0.206,-0.03,0.046,53.092,1.001,"cov_6"
0.64,0.583,0.64,0.696,128.083,1.011,"Sigma2_e"
0.102,0.095,0.102,0.109,317.986,1.004,"Sigma2_ex"
-2039.457,-2213.014,-2038.834,-1870.307,97.442,1.022,"lp__"
0.999,0.957,0.999,1.044,598.588,1,"B_0"
0.028,-0.019,0.028,0.075,536.835,1,"B_x"
0.275,0.14,0.279,0.38,11.024,1.259,"psi"
0.228,0.183,0.23,0.274,198.953,1.009,"Sigma2_intercept"
0.099,0.066,0.098,0.135,77.158,1.041,"Sigma2_psi"
0.885,0.825,0.884,0.948,385.529,1.002,"Sigma2_x"
0.074,0.039,0.07,0.138,16.72,1.154,"Sigma2_phi"
0.004,0,0.001,0.027,149.112,1,"Sigma2_epsilon"
-0.085,-0.111,-0.085,-0.057,300.037,1.003,"cov_int_psi"
0.068,0.049,0.067,0.086,449.968,1.01,"cov_int_phi"
-0.05,-0.065,-0.05,-0.034,155.777,1.04,"cov_psi_phi"
-0.571,-0.736,-0.573,-0.377,151.972,1.021,"cor_1"
0.085,-0.719,0.116,0.789,41.835,1.09,"cor_2"
-0.121,-0.851,-0.155,0.741,150.826,1.041,"cor_3"
0.527,0.457,0.528,0.597,162.458,1.005,"cor_4"
-0.582,-0.703,-0.582,-0.457,55.15,1.024,"cor_5"
0.134,-0.901,0.225,0.939,4.651,1.748,"cor_6"
-0.085,-0.111,-0.085,-0.057,300.037,1.003,"cov_1"
0.003,-0.023,0.001,0.038,22.27,1.161,"cov_2"
-0.003,-0.028,-0.001,0.013,35.456,1.108,"cov_3"
0.236,0.201,0.237,0.273,388.825,0.999,"cov_4"
