"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.597,0.565,0.597,0.633,2736.229,1,"Sigma2_e"
-1379.722,-1445.202,-1379.685,-1314.712,697.805,1.003,"lp__"
1.03,0.97,1.03,1.09,3236.977,1,"B_0"
0.228,0.182,0.228,0.276,3867.852,1.001,"psi"
0.204,0.164,0.203,0.247,1710.967,1,"Sigma2_intercept"
0.026,0.011,0.026,0.045,1386.941,1.002,"Sigma2_epsilon"
0.099,0.073,0.099,0.129,2683.398,1,"Sigma2_phi"
1.034,1.034,1.034,1.034,0.5,1,"Sigma2_x"
0.067,0.048,0.067,0.087,4343.457,1,"cov_int_phi"
0.025,0.006,0.025,0.045,3597.353,1,"cov_2"
0.575,0.542,0.575,0.61,2923.365,1,"Sigma2_e"
-1320.833,-1390.576,-1320.066,-1254.694,784.42,1,"lp__"
0.97,0.914,0.971,1.026,3420.967,1,"B_0"
0.285,0.239,0.286,0.333,3909.667,1,"psi"
0.22,0.18,0.219,0.268,1912.153,1,"Sigma2_intercept"
0.025,0.007,0.024,0.045,839.869,1.001,"Sigma2_epsilon"
0.12,0.089,0.119,0.153,2033.807,1,"Sigma2_phi"
1.085,1.085,1.085,1.085,0.5,1,"Sigma2_x"
0.065,0.044,0.065,0.086,4339.518,1,"cov_int_phi"
-0.001,-0.023,-0.001,0.022,3321.513,1,"cov_2"
0.618,0.582,0.618,0.654,2391.272,1,"Sigma2_e"
-1434.23,-1506.638,-1434.029,-1364.04,594.602,1,"lp__"
1.002,0.941,1.002,1.061,3031.971,1,"B_0"
0.224,0.173,0.224,0.274,3904.695,1,"psi"
0.216,0.175,0.215,0.263,1898.776,1,"Sigma2_intercept"
0.023,0.008,0.023,0.043,1288.549,1,"Sigma2_epsilon"
0.081,0.057,0.08,0.107,2422.236,1,"Sigma2_phi"
0.838,0.838,0.838,0.838,0.5,1,"Sigma2_x"
0.064,0.045,0.064,0.084,4121.651,1,"cov_int_phi"
0.022,0.001,0.022,0.045,3056.519,1,"cov_2"
0.613,0.579,0.613,0.649,3367.79,1,"Sigma2_e"
-1421.876,-1490.237,-1422.691,-1353.634,811.781,1.001,"lp__"
0.996,0.938,0.995,1.054,1022.743,1,"B_0"
0.256,0.208,0.256,0.302,1081.73,1,"psi"
0.211,0.172,0.211,0.255,1058.308,1,"Sigma2_intercept"
0.018,0.004,0.017,0.037,494.451,1,"Sigma2_epsilon"
0.095,0.069,0.095,0.124,1023.797,1.001,"Sigma2_phi"
0.963,0.963,0.963,0.963,0.5,1,"Sigma2_x"
0.063,0.044,0.063,0.083,1922.085,1.001,"cov_int_phi"
0.013,-0.006,0.013,0.034,1447.683,1.001,"cov_2"
0.605,0.572,0.605,0.64,1702.101,1,"Sigma2_e"
-1402.659,-1468.731,-1402.857,-1335.014,587.998,1,"lp__"
1.008,0.949,1.008,1.068,1035.163,1,"B_0"
0.232,0.184,0.232,0.281,1318.877,1,"psi"
0.206,0.167,0.205,0.252,1381.469,1,"Sigma2_intercept"
0.018,0.006,0.018,0.034,1051.634,1,"Sigma2_epsilon"
0.093,0.067,0.093,0.121,1587.363,1,"Sigma2_phi"
0.994,0.994,0.994,0.994,0.5,1,"Sigma2_x"
0.081,0.061,0.081,0.101,1632.608,1.001,"cov_int_phi"
0.032,0.012,0.031,0.054,1185.291,1.001,"cov_2"
0.614,0.58,0.614,0.65,1874.435,1,"Sigma2_e"
-1426.476,-1493.861,-1426.169,-1360.18,785.596,1.001,"lp__"
0.997,0.943,0.997,1.052,2369.288,1,"B_0"
0.233,0.187,0.234,0.279,2537.701,1,"psi"
0.207,0.168,0.205,0.25,1763.718,1.002,"Sigma2_intercept"
0.024,0.008,0.023,0.042,936.138,1.005,"Sigma2_epsilon"
0.089,0.062,0.089,0.118,1829.98,1.003,"Sigma2_phi"
0.989,0.989,0.989,0.989,0.5,1,"Sigma2_x"
0.049,0.031,0.049,0.069,3389.506,1,"cov_int_phi"
0.007,-0.012,0.007,0.026,2667.364,1,"cov_2"
0.578,0.545,0.577,0.611,2647.128,1,"Sigma2_e"
-1326.018,-1396.032,-1325.689,-1257.011,769.457,1.005,"lp__"
1.023,0.965,1.023,1.079,3077.169,1,"B_0"
0.214,0.166,0.214,0.261,3737.976,1.001,"psi"
0.191,0.156,0.19,0.232,2046.824,1,"Sigma2_intercept"
0.02,0.007,0.02,0.038,1384.006,1.005,"Sigma2_epsilon"
0.083,0.058,0.083,0.11,3161.967,1,"Sigma2_phi"
1.039,1.039,1.039,1.039,0.5,1,"Sigma2_x"
0.06,0.042,0.06,0.08,4080.121,1,"cov_int_phi"
0.018,-0.001,0.018,0.039,3094.005,1.001,"cov_2"
0.613,0.58,0.613,0.65,3592.715,1,"Sigma2_e"
-1423.556,-1490.868,-1422.933,-1360.141,943.79,1.001,"lp__"
1.006,0.955,1.006,1.058,2297.523,1,"B_0"
0.289,0.242,0.289,0.337,2858.936,1,"psi"
0.195,0.159,0.194,0.238,1765.216,1,"Sigma2_intercept"
0.005,0,0.004,0.017,797.117,1,"Sigma2_epsilon"
0.094,0.068,0.093,0.123,2926.549,1,"Sigma2_phi"
0.988,0.988,0.988,0.988,0.5,1,"Sigma2_x"
0.057,0.04,0.056,0.075,4319.073,1,"cov_int_phi"
0.003,-0.012,0.002,0.019,3525.002,1.001,"cov_2"
0.59,0.557,0.59,0.624,3649.007,1,"Sigma2_e"
-1362.067,-1429.776,-1361.078,-1297.533,770.765,1,"lp__"
0.984,0.926,0.984,1.042,967.332,1.003,"B_0"
0.265,0.221,0.266,0.309,1524.974,1,"psi"
0.211,0.172,0.21,0.257,1142.397,1,"Sigma2_intercept"
0.023,0.005,0.022,0.044,447.372,1,"Sigma2_epsilon"
0.115,0.083,0.114,0.148,809.99,1.001,"Sigma2_phi"
1.088,1.088,1.088,1.088,0.5,1,"Sigma2_x"
0.065,0.046,0.066,0.085,1964.849,1,"cov_int_phi"
0.019,0.001,0.019,0.039,1730.286,1,"cov_2"
0.582,0.55,0.582,0.617,1690.303,1,"Sigma2_e"
-1336.243,-1409.429,-1335.184,-1266.044,732.599,1.001,"lp__"
1.037,0.982,1.038,1.093,3507.586,1,"B_0"
0.242,0.195,0.242,0.287,3270.087,1,"psi"
0.179,0.144,0.178,0.221,2129.641,1,"Sigma2_intercept"
0.025,0.009,0.024,0.043,1350.977,1.001,"Sigma2_epsilon"
0.104,0.076,0.104,0.135,2596.428,1.001,"Sigma2_phi"
1.151,1.151,1.151,1.151,0.5,1,"Sigma2_x"
0.063,0.043,0.063,0.082,3782.455,1,"cov_int_phi"
0.007,-0.012,0.007,0.027,2711.825,1,"cov_2"
0.619,0.585,0.619,0.655,3556.933,1,"Sigma2_e"
-1439.679,-1506.332,-1439.866,-1372.581,896.213,1,"lp__"
1.004,0.948,1.003,1.062,838.97,1.006,"B_0"
0.239,0.192,0.239,0.284,1047.801,1.001,"psi"
0.18,0.144,0.179,0.219,1407.44,1,"Sigma2_intercept"
0.011,0.001,0.01,0.025,611.079,1.001,"Sigma2_epsilon"
0.08,0.057,0.08,0.105,1282.245,1,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.057,0.039,0.057,0.077,1570.318,1,"cov_int_phi"
0.019,0.001,0.019,0.039,1166.198,1,"cov_2"
0.63,0.594,0.63,0.667,2035.419,1,"Sigma2_e"
-1467.23,-1533.356,-1466.083,-1405.404,731.982,1,"lp__"
1.017,0.959,1.017,1.073,954.069,1,"B_0"
0.217,0.17,0.217,0.264,1390.101,1,"psi"
0.201,0.162,0.2,0.244,1179.099,1,"Sigma2_intercept"
0.027,0.01,0.026,0.046,669.876,1,"Sigma2_epsilon"
0.082,0.058,0.082,0.109,1111.92,1,"Sigma2_phi"
0.879,0.879,0.879,0.879,0.5,1,"Sigma2_x"
0.057,0.038,0.057,0.076,1876.787,1.001,"cov_int_phi"
0.021,0.001,0.021,0.042,1417.673,1.001,"cov_2"
0.613,0.579,0.613,0.649,1587.827,1,"Sigma2_e"
-1423.121,-1491.712,-1422.848,-1354.86,724.725,1.002,"lp__"
0.99,0.929,0.99,1.051,1836.693,1.001,"B_0"
0.188,0.141,0.188,0.232,2784.667,1.001,"psi"
0.206,0.168,0.205,0.252,1208.625,1.001,"Sigma2_intercept"
0.024,0.009,0.023,0.044,1038.11,1.001,"Sigma2_epsilon"
0.079,0.056,0.079,0.105,1902.682,1,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.08,0.06,0.08,0.1,2790.174,1,"cov_int_phi"
0.041,0.02,0.04,0.062,2217.517,1,"cov_2"
0.604,0.57,0.604,0.64,2272.808,1,"Sigma2_e"
-1398.339,-1470.004,-1398.9,-1328.538,634.392,1.003,"lp__"
1.005,0.953,1.005,1.059,3124.806,1,"B_0"
0.229,0.18,0.229,0.277,3561.787,1,"psi"
0.193,0.156,0.192,0.235,1683.234,1,"Sigma2_intercept"
0.012,0.001,0.011,0.027,904.459,1,"Sigma2_epsilon"
0.062,0.04,0.061,0.087,1842.655,1,"Sigma2_phi"
0.822,0.822,0.822,0.822,0.5,1,"Sigma2_x"
0.043,0.026,0.043,0.06,3958.762,1,"cov_int_phi"
0.005,-0.012,0.005,0.023,3277.749,1,"cov_2"
0.595,0.562,0.595,0.63,3909.809,1,"Sigma2_e"
-1375.861,-1441.175,-1375.807,-1310.728,871.224,1,"lp__"
1.026,0.971,1.026,1.078,1020.167,1.002,"B_0"
0.249,0.202,0.249,0.295,1368.139,1.001,"psi"
0.153,0.121,0.153,0.188,1300.649,1,"Sigma2_intercept"
0.016,0.005,0.016,0.032,687.793,1.001,"Sigma2_epsilon"
0.088,0.063,0.088,0.115,1150.548,1,"Sigma2_phi"
0.931,0.931,0.931,0.931,0.5,1,"Sigma2_x"
0.058,0.042,0.058,0.076,2005.536,1,"cov_int_phi"
0.02,0.003,0.02,0.039,1636.976,1,"cov_2"
0.614,0.58,0.614,0.649,2172.485,1,"Sigma2_e"
-1425.818,-1492.451,-1425.821,-1362.893,941.145,1,"lp__"
1.016,0.966,1.017,1.064,1064.481,1,"B_0"
0.268,0.222,0.267,0.316,1365.173,1,"psi"
0.168,0.135,0.167,0.207,1253.208,1.001,"Sigma2_intercept"
0.015,0.003,0.014,0.03,647.5,1,"Sigma2_epsilon"
0.088,0.062,0.088,0.116,1138.738,1.001,"Sigma2_phi"
0.977,0.977,0.977,0.977,0.5,1,"Sigma2_x"
0.041,0.024,0.041,0.059,1696.072,1,"cov_int_phi"
-0.007,-0.024,-0.006,0.011,1507.55,1,"cov_2"
0.595,0.562,0.594,0.63,2191.734,1,"Sigma2_e"
-1371.442,-1438.055,-1371.035,-1304.603,731.592,1,"lp__"
0.98,0.926,0.98,1.034,3187.5,1,"B_0"
0.261,0.208,0.262,0.314,4205.374,1,"psi"
0.178,0.142,0.178,0.22,1777.251,1,"Sigma2_intercept"
0.024,0.009,0.023,0.043,932.557,1.001,"Sigma2_epsilon"
0.109,0.079,0.109,0.144,2253.46,1.001,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.066,0.047,0.066,0.086,3598.063,1,"cov_int_phi"
0.011,-0.01,0.011,0.032,2746.123,1,"cov_2"
0.622,0.588,0.622,0.659,2901.049,1,"Sigma2_e"
-1446.679,-1517.04,-1446.789,-1381.383,700.261,1.001,"lp__"
0.993,0.938,0.993,1.048,957.779,1.004,"B_0"
0.264,0.219,0.265,0.31,1124.313,1,"psi"
0.204,0.167,0.203,0.245,1509.446,1,"Sigma2_intercept"
0.014,0.004,0.014,0.028,751.827,1.001,"Sigma2_epsilon"
0.106,0.078,0.105,0.136,1258.924,1,"Sigma2_phi"
1.142,1.142,1.142,1.142,0.5,1,"Sigma2_x"
0.06,0.042,0.06,0.08,2029.839,1.001,"cov_int_phi"
0.003,-0.015,0.003,0.021,1695.002,1,"cov_2"
0.593,0.561,0.593,0.628,2474.738,1,"Sigma2_e"
-1371.519,-1436.438,-1371.342,-1309.338,776.566,1,"lp__"
0.96,0.91,0.96,1.011,3613.665,1,"B_0"
0.275,0.228,0.275,0.323,3839.234,1,"psi"
0.171,0.136,0.17,0.21,1849.154,1,"Sigma2_intercept"
0.018,0.005,0.018,0.034,1348.708,1,"Sigma2_epsilon"
0.105,0.076,0.104,0.136,2866.812,1,"Sigma2_phi"
1.052,1.052,1.052,1.052,0.5,1,"Sigma2_x"
0.048,0.029,0.048,0.067,3768.938,1,"cov_int_phi"
-0.003,-0.021,-0.003,0.016,3086.632,1,"cov_2"
0.612,0.578,0.611,0.648,3753.621,1,"Sigma2_e"
-1419.117,-1484.415,-1418.944,-1356.598,923.467,1.002,"lp__"
0.96,0.908,0.96,1.014,1176.784,1.002,"B_0"
0.241,0.195,0.241,0.286,1436.406,1,"psi"
0.182,0.147,0.181,0.223,1185.349,1,"Sigma2_intercept"
0.018,0.005,0.017,0.032,923.819,1,"Sigma2_epsilon"
0.091,0.065,0.09,0.12,1424.77,1,"Sigma2_phi"
1.064,1.064,1.064,1.064,0.5,1,"Sigma2_x"
0.052,0.035,0.052,0.07,2220.138,1.001,"cov_int_phi"
0.008,-0.009,0.008,0.026,1365.338,1.003,"cov_2"
0.6,0.567,0.6,0.636,2082.191,1,"Sigma2_e"
-1388.879,-1456.06,-1388.356,-1324.047,769.472,1,"lp__"
0.984,0.928,0.985,1.041,2553.835,1,"B_0"
0.241,0.195,0.242,0.285,3616.419,1,"psi"
0.235,0.193,0.234,0.282,1995.309,1,"Sigma2_intercept"
0.01,0.001,0.009,0.025,878.943,1,"Sigma2_epsilon"
0.076,0.054,0.076,0.1,1986.782,1,"Sigma2_phi"
0.997,0.997,0.997,0.997,0.5,1,"Sigma2_x"
0.052,0.034,0.052,0.07,3907.485,1,"cov_int_phi"
0.005,-0.012,0.005,0.024,3517.701,1,"cov_2"
0.59,0.559,0.59,0.624,3316.238,1,"Sigma2_e"
-1360.973,-1426.795,-1360.38,-1295.389,829.758,1.001,"lp__"
1,0.943,1,1.059,2735.433,1,"B_0"
0.26,0.211,0.26,0.309,3435.955,1,"psi"
0.224,0.184,0.224,0.271,1505.041,1,"Sigma2_intercept"
0.022,0.007,0.021,0.042,851.997,1,"Sigma2_epsilon"
0.103,0.075,0.103,0.136,2380.54,1,"Sigma2_phi"
0.996,0.996,0.996,0.996,0.5,1,"Sigma2_x"
0.064,0.045,0.064,0.085,3281.899,1,"cov_int_phi"
0.013,-0.008,0.013,0.035,2675.146,1,"cov_2"
0.599,0.566,0.599,0.634,2415.19,1,"Sigma2_e"
-1384.804,-1458.658,-1384.151,-1316.849,711.274,1,"lp__"
0.974,0.92,0.974,1.028,2137.802,1,"B_0"
0.266,0.217,0.266,0.313,2361.356,1,"psi"
0.186,0.149,0.185,0.229,2025.124,1.001,"Sigma2_intercept"
0.012,0.001,0.011,0.029,629.074,1,"Sigma2_epsilon"
0.105,0.076,0.105,0.14,1826.561,1,"Sigma2_phi"
1.145,1.145,1.145,1.145,0.5,1,"Sigma2_x"
0.065,0.045,0.064,0.085,3170.276,1,"cov_int_phi"
0.011,-0.007,0.011,0.031,2397.113,1,"cov_2"
0.635,0.6,0.635,0.672,3042.475,1,"Sigma2_e"
-1477.512,-1543.636,-1476.924,-1412.082,832.919,1.002,"lp__"
1.007,0.946,1.007,1.068,3057.328,1,"B_0"
0.208,0.159,0.208,0.256,3601.533,1,"psi"
0.203,0.165,0.202,0.246,1724.323,1,"Sigma2_intercept"
0.029,0.012,0.028,0.05,1010.23,1.001,"Sigma2_epsilon"
0.099,0.07,0.098,0.131,2131.263,1,"Sigma2_phi"
1.103,1.103,1.103,1.103,0.5,1,"Sigma2_x"
0.08,0.06,0.08,0.101,4447.715,1,"cov_int_phi"
0.031,0.009,0.031,0.054,3041.172,1,"cov_2"
0.609,0.574,0.609,0.646,2994.367,1,"Sigma2_e"
-1411.957,-1484.36,-1411.361,-1343.522,684.844,1,"lp__"
0.976,0.92,0.976,1.03,1057.949,1.001,"B_0"
0.248,0.201,0.248,0.296,1397.948,1.001,"psi"
0.201,0.163,0.2,0.245,1005.368,1,"Sigma2_intercept"
0.014,0.003,0.014,0.029,861.847,1.001,"Sigma2_epsilon"
0.086,0.062,0.085,0.112,1285.214,1,"Sigma2_phi"
0.947,0.947,0.947,0.947,0.5,1,"Sigma2_x"
0.057,0.039,0.057,0.075,1993.786,1,"cov_int_phi"
0.014,-0.005,0.013,0.033,1533.191,1,"cov_2"
0.612,0.577,0.611,0.648,2067.792,1,"Sigma2_e"
-1417.897,-1486.743,-1417.314,-1352.932,823.782,1,"lp__"
0.946,0.89,0.946,0.999,3540.243,1.001,"B_0"
0.238,0.192,0.238,0.284,4539.586,1,"psi"
0.187,0.151,0.185,0.229,1802.155,1,"Sigma2_intercept"
0.013,0.003,0.012,0.027,1527.732,1.003,"Sigma2_epsilon"
0.085,0.06,0.084,0.113,3505.641,1,"Sigma2_phi"
1.018,1.018,1.018,1.018,0.5,1,"Sigma2_x"
0.066,0.048,0.066,0.085,4188.816,1,"cov_int_phi"
0.023,0.004,0.023,0.043,3474.827,1,"cov_2"
0.616,0.581,0.615,0.652,3414.384,1,"Sigma2_e"
-1429.334,-1494.829,-1429.636,-1361.708,745.245,1,"lp__"
0.989,0.934,0.989,1.047,2311.061,1,"B_0"
0.289,0.244,0.289,0.335,2487.163,1,"psi"
0.228,0.184,0.227,0.276,1802.952,1,"Sigma2_intercept"
0.014,0.002,0.013,0.03,945.167,1,"Sigma2_epsilon"
0.118,0.088,0.118,0.152,2175.457,1,"Sigma2_phi"
1.147,1.147,1.147,1.147,0.5,1,"Sigma2_x"
0.066,0.047,0.066,0.086,3610.644,1,"cov_int_phi"
0,-0.02,0,0.02,3208.836,1,"cov_2"
0.62,0.585,0.62,0.657,3690.32,1,"Sigma2_e"
-1439.591,-1509.459,-1439.152,-1371.803,903.192,1,"lp__"
0.971,0.913,0.971,1.029,1164.148,1.001,"B_0"
0.237,0.189,0.238,0.286,1459.839,1,"psi"
0.197,0.161,0.196,0.242,1324.329,1.002,"Sigma2_intercept"
0.026,0.009,0.026,0.046,698.91,1,"Sigma2_epsilon"
0.094,0.068,0.094,0.123,1182.37,1.001,"Sigma2_phi"
0.905,0.905,0.905,0.905,0.5,1,"Sigma2_x"
0.063,0.045,0.063,0.082,2165.774,1,"cov_int_phi"
0.025,0.006,0.025,0.045,1568.065,1,"cov_2"
0.58,0.547,0.58,0.615,1714.913,1.001,"Sigma2_e"
-1335.184,-1407.525,-1335.042,-1263.19,728.436,1.002,"lp__"
0.97,0.916,0.97,1.022,2839.01,1,"B_0"
0.264,0.217,0.264,0.309,2849.365,1,"psi"
0.178,0.142,0.177,0.219,1644.583,1,"Sigma2_intercept"
0.02,0.004,0.02,0.04,926.593,1,"Sigma2_epsilon"
0.106,0.077,0.106,0.137,1712.495,1.002,"Sigma2_phi"
1.068,1.068,1.068,1.068,0.5,1,"Sigma2_x"
0.054,0.035,0.054,0.073,3422.878,1.001,"cov_int_phi"
0.002,-0.018,0.001,0.022,2824.004,1.001,"cov_2"
0.644,0.608,0.644,0.683,2501.639,1,"Sigma2_e"
-1501.293,-1570.66,-1500.585,-1432.835,826.533,1.001,"lp__"
1.029,0.978,1.029,1.083,2072.104,1,"B_0"
0.262,0.213,0.262,0.311,2333.444,1,"psi"
0.201,0.164,0.201,0.244,1567.48,1,"Sigma2_intercept"
0.007,0,0.005,0.023,322.798,1,"Sigma2_epsilon"
0.075,0.051,0.074,0.101,1123.449,1,"Sigma2_phi"
0.939,0.939,0.939,0.939,0.5,1,"Sigma2_x"
0.055,0.039,0.055,0.073,3418.884,1,"cov_int_phi"
0.002,-0.014,0.001,0.02,2143.212,1,"cov_2"
0.624,0.589,0.623,0.661,2748.775,1,"Sigma2_e"
-1450.636,-1521.115,-1450.793,-1383.431,804.876,1,"lp__"
0.983,0.929,0.983,1.036,2889.295,1,"B_0"
0.249,0.201,0.249,0.294,3280.68,1,"psi"
0.205,0.167,0.204,0.249,1956.035,1,"Sigma2_intercept"
0.012,0.001,0.011,0.027,976.925,1.001,"Sigma2_epsilon"
0.085,0.059,0.084,0.113,2507.904,1,"Sigma2_phi"
1.065,1.065,1.065,1.065,0.5,1,"Sigma2_x"
0.052,0.033,0.052,0.071,4181.298,1,"cov_int_phi"
0,-0.018,0,0.019,3414.483,1,"cov_2"
0.614,0.579,0.614,0.65,3102.273,1,"Sigma2_e"
-1424.384,-1489.011,-1424.604,-1359.388,697.498,1,"lp__"
1.007,0.948,1.008,1.066,1088.778,1.004,"B_0"
0.224,0.179,0.224,0.269,1548.28,1.002,"psi"
0.207,0.168,0.206,0.25,1160.885,1,"Sigma2_intercept"
0.031,0.015,0.031,0.051,802.157,1.004,"Sigma2_epsilon"
0.094,0.068,0.094,0.122,1396.257,1,"Sigma2_phi"
1,1,1,1,0.5,1,"Sigma2_x"
0.044,0.025,0.044,0.063,1762.024,1,"cov_int_phi"
0.008,-0.012,0.008,0.029,1415.713,1,"cov_2"
0.585,0.553,0.584,0.619,2133.176,1,"Sigma2_e"
-1345.129,-1416.496,-1344.722,-1278.394,755.451,1,"lp__"
1.002,0.946,1.001,1.059,909.819,1.002,"B_0"
0.242,0.194,0.242,0.29,1260.351,1,"psi"
0.2,0.163,0.198,0.243,1370.76,1.003,"Sigma2_intercept"
0.025,0.011,0.025,0.044,657.542,1.002,"Sigma2_epsilon"
0.098,0.073,0.097,0.126,1399.068,1,"Sigma2_phi"
0.953,0.953,0.953,0.953,0.5,1,"Sigma2_x"
0.062,0.043,0.062,0.082,1956.869,1,"cov_int_phi"
0.014,-0.005,0.014,0.034,1331.478,1,"cov_2"
0.627,0.593,0.626,0.663,2419.279,1.001,"Sigma2_e"
-1459.465,-1524.43,-1459.022,-1395.045,884.999,1.007,"lp__"
1.016,0.961,1.015,1.072,1800.833,1,"B_0"
0.225,0.178,0.224,0.274,2769.966,1,"psi"
0.199,0.161,0.197,0.242,1360.453,1.001,"Sigma2_intercept"
0.017,0.003,0.017,0.035,500.651,1,"Sigma2_epsilon"
0.076,0.05,0.075,0.103,1004.647,1,"Sigma2_phi"
0.917,0.917,0.917,0.917,0.5,1,"Sigma2_x"
0.065,0.047,0.065,0.084,2398.164,1,"cov_int_phi"
0.023,0.004,0.022,0.043,1982.701,1,"cov_2"
0.571,0.54,0.571,0.606,1792.627,1,"Sigma2_e"
-1307.736,-1380.401,-1307.028,-1237.223,635.659,1.002,"lp__"
0.997,0.942,0.997,1.051,1426.209,1,"B_0"
0.285,0.241,0.285,0.329,1948.293,1,"psi"
0.204,0.167,0.203,0.249,1883.987,1,"Sigma2_intercept"
0.008,0,0.007,0.022,534.105,1,"Sigma2_epsilon"
0.094,0.07,0.094,0.121,1719.195,1,"Sigma2_phi"
0.997,0.997,0.997,0.997,0.5,1,"Sigma2_x"
0.062,0.046,0.062,0.08,3072.318,1,"cov_int_phi"
0.002,-0.015,0.001,0.02,3123.954,1,"cov_2"
0.584,0.551,0.583,0.618,2640.777,1,"Sigma2_e"
-1344.909,-1413.049,-1344.538,-1276.736,772.551,1.003,"lp__"
1.051,0.998,1.05,1.105,3646.433,1,"B_0"
0.211,0.163,0.211,0.26,4285.927,1,"psi"
0.178,0.144,0.177,0.217,1894.578,1,"Sigma2_intercept"
0.024,0.009,0.024,0.042,1086.168,1,"Sigma2_epsilon"
0.074,0.05,0.073,0.099,2158.902,1,"Sigma2_phi"
0.916,0.916,0.916,0.916,0.5,1,"Sigma2_x"
0.041,0.023,0.041,0.06,3964.526,1.001,"cov_int_phi"
0.007,-0.012,0.006,0.026,2823.372,1.001,"cov_2"
0.589,0.556,0.589,0.623,3201.059,1,"Sigma2_e"
-1357.261,-1426.36,-1356.769,-1290.931,954.47,1,"lp__"
0.972,0.915,0.972,1.028,2638.748,1,"B_0"
0.257,0.208,0.257,0.305,3398.012,1,"psi"
0.226,0.186,0.226,0.272,1894.072,1,"Sigma2_intercept"
0.02,0.008,0.019,0.035,1596.358,1.004,"Sigma2_epsilon"
0.103,0.076,0.103,0.132,3155.549,1.001,"Sigma2_phi"
1.044,1.044,1.044,1.044,0.5,1,"Sigma2_x"
0.075,0.055,0.075,0.096,3939.157,1,"cov_int_phi"
0.012,-0.008,0.012,0.034,3375.385,1.002,"cov_2"
0.591,0.558,0.591,0.625,3339.033,1.001,"Sigma2_e"
-1364.462,-1431.192,-1364.208,-1301.051,852.602,1.003,"lp__"
1.016,0.963,1.017,1.07,1790.627,1,"B_0"
0.217,0.171,0.217,0.262,1851.029,1,"psi"
0.191,0.154,0.19,0.233,1654.067,1.001,"Sigma2_intercept"
0.009,0,0.008,0.026,493.922,1.004,"Sigma2_epsilon"
0.059,0.038,0.059,0.083,1364.242,1.003,"Sigma2_phi"
0.96,0.96,0.96,0.96,0.5,1,"Sigma2_x"
0.044,0.028,0.044,0.062,3366.16,1,"cov_int_phi"
0.004,-0.012,0.003,0.022,2515.451,1,"cov_2"
0.608,0.573,0.608,0.642,2949.499,1,"Sigma2_e"
-1408.494,-1477.305,-1408.357,-1340.958,851.547,1,"lp__"
1.034,0.978,1.035,1.091,2117.514,1,"B_0"
0.232,0.18,0.232,0.282,2699.089,1,"psi"
