"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.001,-0.067,0.002,0.061,418.359,1.001,"cov_2"
0.262,0.153,0.257,0.4,2296.974,1,"cov_4"
-0.012,-0.281,-0.005,0.23,211.665,1.004,"cov_6"
0.785,0.701,0.784,0.878,3253.278,1,"Sigma2_e"
0.097,0.087,0.097,0.108,5562.197,1,"Sigma2_ex"
74.694,39.553,74.726,110.117,884.147,1,"lp__"
0.996,0.839,0.994,1.164,1666.376,1,"B_0"
-0.035,-0.237,-0.034,0.172,1912.141,1,"B_x"
0.351,0.237,0.351,0.465,227.569,1.005,"psi"
0.289,0.198,0.284,0.407,1729.123,1,"Sigma2_intercept"
1.057,0.795,1.041,1.418,1787.126,1,"Sigma2_x"
0.008,0,0.004,0.036,1236.512,1,"Sigma2_epsilon"
0.141,0.073,0.134,0.256,357.78,1.005,"Sigma2_phi"
0.083,0.032,0.082,0.142,2088.747,1,"cov_int_phi"
-0.009,-0.052,-0.006,0.021,800.746,1.002,"cov_2"
0.263,0.141,0.257,0.41,1892.765,1,"cov_4"
0.002,-0.1,0.001,0.112,155.3,1.007,"cov_6"
0.724,0.651,0.723,0.804,6694.512,1,"Sigma2_e"
0.1,0.09,0.1,0.111,7071.109,1,"Sigma2_ex"
94.38,60.727,94.788,125.513,951.775,1,"lp__"
1.025,0.88,1.026,1.164,1876.833,1.003,"B_0"
-0.015,-0.224,-0.014,0.192,1915.398,1.002,"B_x"
0.31,0.163,0.31,0.455,279.447,1,"psi"
0.172,0.109,0.169,0.257,1988.081,1,"Sigma2_intercept"
1.139,0.865,1.122,1.513,1817.1,1,"Sigma2_x"
0.017,0,0.011,0.07,972.906,1.003,"Sigma2_epsilon"
0.132,0.062,0.119,0.285,420.088,1,"Sigma2_phi"
0.084,0.044,0.083,0.134,1665.395,1,"cov_int_phi"
-0.001,-0.045,0,0.045,600.102,1,"cov_2"
0.275,0.17,0.27,0.409,1775.75,1,"cov_4"
-0.001,-0.161,0,0.161,224.486,1,"cov_6"
0.685,0.618,0.684,0.764,4416.462,1,"Sigma2_e"
0.096,0.086,0.096,0.107,7937.949,1,"Sigma2_ex"
132.721,98.684,133.16,167.043,899.684,1.004,"lp__"
1.055,0.916,1.055,1.192,1551.128,1.001,"B_0"
0.096,-0.114,0.096,0.301,1445.74,1,"B_x"
0.274,0.16,0.274,0.381,136.726,1.009,"psi"
0.194,0.125,0.191,0.286,1243.001,1,"Sigma2_intercept"
1.056,0.795,1.042,1.39,1054.147,1,"Sigma2_x"
0.007,0,0.003,0.034,1216.433,1,"Sigma2_epsilon"
0.089,0.041,0.083,0.175,179.112,1.007,"Sigma2_phi"
0.057,0.022,0.055,0.1,1020.521,1,"cov_int_phi"
0,-0.027,0,0.03,687.635,1.003,"cov_2"
0.206,0.105,0.201,0.33,1282.87,1,"cov_4"
0.004,-0.091,0.002,0.106,91.119,1.011,"cov_6"
0.68,0.614,0.679,0.757,4072.769,1,"Sigma2_e"
0.096,0.086,0.096,0.106,3910.757,1,"Sigma2_ex"
136.918,101.759,137.385,170.076,668.918,1,"lp__"
0.938,0.777,0.938,1.093,1959.829,1,"B_0"
-0.074,-0.263,-0.073,0.11,2163.429,1,"B_x"
0.382,0.212,0.386,0.539,251.634,1.008,"psi"
0.228,0.15,0.226,0.324,1988.766,1,"Sigma2_intercept"
0.968,0.73,0.959,1.277,1901.262,1,"Sigma2_x"
0.014,0,0.007,0.063,889.912,1,"Sigma2_epsilon"
0.161,0.079,0.15,0.316,427.818,1.007,"Sigma2_phi"
0.12,0.071,0.118,0.183,2021.884,1,"cov_int_phi"
0,-0.05,0,0.053,409.64,1.006,"cov_2"
0.316,0.204,0.311,0.455,2038.332,1,"cov_4"
0.008,-0.125,0.003,0.159,192.729,1.011,"cov_6"
0.673,0.604,0.671,0.745,5036.784,1,"Sigma2_e"
0.101,0.091,0.101,0.112,5815.563,1,"Sigma2_ex"
120.6,85.713,120.775,153.343,793.871,1.001,"lp__"
0.903,0.751,0.901,1.061,1084.341,1.001,"B_0"
-0.114,-0.313,-0.114,0.089,1201.307,1,"B_x"
0.342,0.207,0.344,0.469,177.719,1.002,"psi"
0.221,0.141,0.216,0.324,1820.239,1.001,"Sigma2_intercept"
1.144,0.865,1.132,1.496,1348.049,1.001,"Sigma2_x"
0.01,0,0.004,0.055,595.422,1.002,"Sigma2_epsilon"
0.149,0.075,0.139,0.301,239.852,1,"Sigma2_phi"
0.106,0.058,0.103,0.161,1355.674,1.001,"cov_int_phi"
0.001,-0.039,0,0.042,350.388,1.002,"cov_2"
0.306,0.189,0.302,0.45,1258.641,1.001,"cov_4"
0.005,-0.13,0.001,0.143,134.283,1.002,"cov_6"
0.743,0.669,0.741,0.824,3841.628,1,"Sigma2_e"
0.104,0.094,0.104,0.116,4733.221,1,"Sigma2_ex"
68.31,34.101,69.023,100.266,916.506,1,"lp__"
0.972,0.828,0.972,1.114,1093.289,1.001,"B_0"
-0.084,-0.265,-0.083,0.096,1191.048,1.002,"B_x"
0.309,0.202,0.31,0.411,175.682,1,"psi"
0.229,0.151,0.225,0.335,1657.873,1,"Sigma2_intercept"
0.843,0.637,0.834,1.103,1586.341,1,"Sigma2_x"
0.005,0,0.002,0.025,1247.765,1.004,"Sigma2_epsilon"
0.088,0.043,0.084,0.158,212.975,1,"Sigma2_phi"
0.07,0.032,0.068,0.118,1453.738,1,"cov_int_phi"
0.001,-0.022,0,0.029,912.558,1,"cov_2"
0.222,0.121,0.218,0.342,1371.543,1,"cov_4"
0.001,-0.063,0,0.074,93.555,1,"cov_6"
0.681,0.612,0.681,0.757,3728.092,1.001,"Sigma2_e"
0.106,0.095,0.106,0.117,4208.794,1,"Sigma2_ex"
95.962,63.268,96.779,126.881,905.096,1.001,"lp__"
1,0.864,1.001,1.131,1350.766,1.001,"B_0"
-0.049,-0.245,-0.048,0.138,1280.589,1.002,"B_x"
0.283,0.074,0.288,0.472,132.294,1.006,"psi"
0.176,0.11,0.173,0.267,1973.805,1,"Sigma2_intercept"
0.941,0.72,0.929,1.225,1546.54,1.002,"Sigma2_x"
0.028,0,0.021,0.104,855.658,1,"Sigma2_epsilon"
0.113,0.045,0.096,0.276,238.519,1,"Sigma2_phi"
0.06,0.019,0.059,0.107,1483.594,1.001,"cov_int_phi"
-0.003,-0.051,-0.002,0.05,267.817,1.003,"cov_2"
0.223,0.127,0.22,0.34,1384.133,1,"cov_4"
0.008,-0.163,0.004,0.197,119.624,1.006,"cov_6"
0.696,0.623,0.695,0.775,2511.395,1,"Sigma2_e"
0.09,0.081,0.09,0.1,4920.386,1,"Sigma2_ex"
153.027,116.437,153.371,188.346,762.563,1,"lp__"
1.014,0.865,1.015,1.164,3284.077,1,"B_0"
0.08,-0.135,0.083,0.297,2984.687,1,"B_x"
0.283,0.066,0.287,0.486,197.345,1.005,"psi"
0.185,0.116,0.182,0.274,2277.231,1.001,"Sigma2_intercept"
1.248,0.943,1.233,1.64,1868.89,1,"Sigma2_x"
0.046,0.001,0.039,0.133,703.915,1,"Sigma2_epsilon"
0.159,0.067,0.135,0.378,356.494,1.003,"Sigma2_phi"
0.082,0.037,0.081,0.137,1993.031,1.001,"cov_int_phi"
0.013,-0.043,0.011,0.074,368.3,1.002,"cov_2"
0.244,0.131,0.24,0.379,1986.927,1,"cov_4"
0.009,-0.22,0.004,0.256,175.555,1.006,"cov_6"
0.744,0.665,0.743,0.836,2467.672,1,"Sigma2_e"
0.105,0.095,0.105,0.117,5503.597,1,"Sigma2_ex"
65.374,28.068,65.454,102.118,812.141,1.002,"lp__"
0.938,0.784,0.939,1.092,957.845,1.001,"B_0"
-0.206,-0.408,-0.205,-0.01,928.777,1.003,"B_x"
0.303,0.064,0.31,0.509,80.92,1.003,"psi"
0.29,0.196,0.286,0.406,1423.226,1,"Sigma2_intercept"
1.079,0.812,1.069,1.411,1199.447,1,"Sigma2_x"
0.038,0.001,0.03,0.119,714.998,1.001,"Sigma2_epsilon"
0.149,0.063,0.128,0.366,157.139,1,"Sigma2_phi"
0.094,0.038,0.093,0.155,1407.259,1,"cov_int_phi"
-0.018,-0.102,-0.017,0.066,144.791,1.002,"cov_2"
0.372,0.242,0.367,0.527,1160.055,1,"cov_4"
0.01,-0.201,0.003,0.27,71.613,1.003,"cov_6"
0.652,0.583,0.651,0.731,3134.306,1,"Sigma2_e"
0.109,0.098,0.108,0.12,3958.086,1,"Sigma2_ex"
104.377,68.751,104.705,138.461,646.646,1.001,"lp__"
1.123,0.99,1.124,1.255,1661.556,1,"B_0"
0.278,0.047,0.278,0.5,1615.772,1.002,"B_x"
0.186,0.077,0.187,0.297,142.681,1.001,"psi"
0.201,0.128,0.197,0.291,2027.876,1,"Sigma2_intercept"
1.207,0.908,1.192,1.606,1860.63,1,"Sigma2_x"
0.008,0,0.003,0.039,1176.593,1,"Sigma2_epsilon"
0.053,0.02,0.046,0.129,244.782,1.001,"Sigma2_phi"
0.049,0.02,0.047,0.088,1413.851,1,"cov_int_phi"
0.004,-0.024,0.001,0.038,486.317,1,"cov_2"
0.242,0.131,0.238,0.379,1754.154,1,"cov_4"
0.003,-0.111,0,0.116,101.387,1.001,"cov_6"
0.724,0.651,0.723,0.803,5236.838,1,"Sigma2_e"
0.1,0.09,0.1,0.111,5741.953,1,"Sigma2_ex"
94.073,59.655,94.343,126.356,1084.457,1,"lp__"
1.033,0.882,1.032,1.186,1814.789,1,"B_0"
0.155,-0.067,0.154,0.377,1833.664,1.001,"B_x"
0.249,0.006,0.248,0.494,149.536,1,"psi"
0.214,0.139,0.21,0.313,2253.059,1,"Sigma2_intercept"
1.223,0.921,1.203,1.612,1664.035,1,"Sigma2_x"
0.051,0.001,0.042,0.162,529.721,1,"Sigma2_epsilon"
0.144,0.051,0.114,0.418,203.936,1,"Sigma2_phi"
0.073,0.025,0.072,0.125,1845.912,1,"cov_int_phi"
-0.011,-0.1,-0.009,0.073,200.957,1,"cov_2"
0.339,0.219,0.333,0.494,1861.9,1,"cov_4"
0.004,-0.281,0.005,0.296,137.013,1,"cov_6"
0.733,0.656,0.732,0.822,2722.916,1,"Sigma2_e"
0.104,0.094,0.104,0.116,7121.15,1,"Sigma2_ex"
73.86,35.188,74.513,109.45,657.169,1,"lp__"
1.154,0.998,1.155,1.308,1159.581,1,"B_0"
0.131,-0.073,0.132,0.337,1357.268,1.001,"B_x"
0.329,0.191,0.327,0.478,180.234,1,"psi"
0.208,0.134,0.204,0.307,1840.912,1,"Sigma2_intercept"
1.085,0.82,1.071,1.437,1354.552,1,"Sigma2_x"
0.016,0,0.008,0.064,331.665,1.006,"Sigma2_epsilon"
0.14,0.065,0.123,0.298,233.419,1.002,"Sigma2_phi"
0.103,0.057,0.101,0.163,1308.797,1,"cov_int_phi"
0.009,-0.031,0.006,0.062,353.475,1,"cov_2"
0.285,0.174,0.28,0.427,1461.303,1.001,"cov_4"
-0.003,-0.151,-0.001,0.13,154.199,1,"cov_6"
0.72,0.646,0.718,0.799,3578.612,1,"Sigma2_e"
0.108,0.097,0.108,0.12,5918.288,1,"Sigma2_ex"
67.429,32.625,67.974,99.57,732.491,1.001,"lp__"
0.922,0.778,0.922,1.064,1067.734,1.001,"B_0"
-0.08,-0.281,-0.08,0.116,1136.784,1,"B_x"
0.297,0.104,0.3,0.475,111.714,1,"psi"
0.232,0.151,0.227,0.342,1324.492,1,"Sigma2_intercept"
1.018,0.771,1.003,1.352,1433.088,1.004,"Sigma2_x"
0.021,0,0.015,0.083,666.589,1.001,"Sigma2_epsilon"
0.119,0.051,0.104,0.289,155.222,1.003,"Sigma2_phi"
0.07,0.022,0.069,0.123,1485.677,1,"cov_int_phi"
-0.01,-0.065,-0.007,0.044,237.541,1,"cov_2"
0.269,0.163,0.264,0.402,1307.164,1,"cov_4"
0.009,-0.158,0.003,0.199,97.669,1,"cov_6"
0.704,0.629,0.702,0.788,3557.98,1,"Sigma2_e"
0.098,0.088,0.098,0.109,5195.287,1,"Sigma2_ex"
115.884,81.025,116.08,148.372,829.639,1.003,"lp__"
1.046,0.898,1.047,1.194,1569.393,1,"B_0"
-0.013,-0.209,-0.012,0.182,1819.53,1,"B_x"
0.284,0.065,0.289,0.471,152.059,1,"psi"
0.219,0.144,0.215,0.321,1549.922,1,"Sigma2_intercept"
0.952,0.718,0.941,1.255,1575.464,1.002,"Sigma2_x"
0.029,0,0.022,0.101,901.111,1,"Sigma2_epsilon"
0.115,0.047,0.099,0.274,384.665,1,"Sigma2_phi"
0.087,0.043,0.085,0.139,1189.596,1.001,"cov_int_phi"
0.016,-0.033,0.012,0.078,374.811,1.001,"cov_2"
0.248,0.143,0.245,0.378,1493.128,1.001,"cov_4"
0.011,-0.158,0.004,0.204,137.649,1,"cov_6"
0.686,0.614,0.684,0.767,2484.563,1,"Sigma2_e"
0.099,0.089,0.099,0.11,4546.113,1,"Sigma2_ex"
121.022,85.687,121.125,156.572,766.751,1,"lp__"
0.974,0.834,0.973,1.119,1536.247,1,"B_0"
0.078,-0.123,0.077,0.284,1741.46,1,"B_x"
0.318,0.18,0.316,0.463,181.821,1.01,"psi"
0.166,0.102,0.162,0.25,2123.797,1.002,"Sigma2_intercept"
1.145,0.858,1.131,1.515,1351.586,1.001,"Sigma2_x"
0.015,0,0.008,0.063,381.281,1.001,"Sigma2_epsilon"
0.138,0.065,0.122,0.29,242.537,1.006,"Sigma2_phi"
0.085,0.043,0.083,0.137,1199.35,1.003,"cov_int_phi"
0.012,-0.02,0.01,0.058,422.645,1.003,"cov_2"
0.23,0.126,0.225,0.355,1628.159,1.002,"cov_4"
0,-0.15,0.001,0.152,157.045,1.011,"cov_6"
0.7,0.627,0.698,0.78,4246.408,1,"Sigma2_e"
0.093,0.084,0.092,0.103,6261.044,1,"Sigma2_ex"
139.168,104.314,139.449,173.037,809.927,1.008,"lp__"
1.052,0.9,1.052,1.202,1403.107,1.002,"B_0"
0.141,-0.057,0.141,0.333,1523.062,1.002,"B_x"
0.335,0.19,0.337,0.465,421.771,1.004,"psi"
0.177,0.11,0.174,0.262,2076.181,1,"Sigma2_intercept"
0.984,0.739,0.972,1.284,1770.535,1.001,"Sigma2_x"
0.013,0,0.007,0.055,1105.576,1,"Sigma2_epsilon"
0.128,0.063,0.12,0.244,465.866,1.002,"Sigma2_phi"
0.101,0.059,0.099,0.153,1655.26,1,"cov_int_phi"
0.002,-0.038,0.001,0.049,917.902,1.002,"cov_2"
0.294,0.195,0.289,0.42,1704.632,1,"cov_4"
0.006,-0.106,0.002,0.131,321.707,1.007,"cov_6"
0.711,0.641,0.71,0.788,4111.434,1,"Sigma2_e"
0.094,0.085,0.094,0.105,6342.218,1,"Sigma2_ex"
125.606,90.038,125.99,159.621,842.773,1,"lp__"
1.027,0.876,1.027,1.174,1057.884,1,"B_0"
-0.057,-0.24,-0.054,0.119,1052.588,1,"B_x"
0.282,0.152,0.282,0.404,174.94,1.016,"psi"
0.27,0.184,0.265,0.381,1657.886,1,"Sigma2_intercept"
0.865,0.651,0.853,1.144,1476.553,1.001,"Sigma2_x"
0.008,0,0.004,0.036,1150.36,1,"Sigma2_epsilon"
0.08,0.035,0.073,0.165,247.816,1.017,"Sigma2_phi"
0.077,0.034,0.076,0.127,882.745,1.005,"cov_int_phi"
-0.007,-0.051,-0.004,0.027,660.299,1.003,"cov_2"
0.299,0.185,0.293,0.438,1215.544,1,"cov_4"
-0.002,-0.095,-0.001,0.094,116.058,1.022,"cov_6"
0.64,0.575,0.639,0.712,3845.388,1,"Sigma2_e"
0.099,0.089,0.099,0.11,5192.937,1,"Sigma2_ex"
147.409,112.834,147.978,178.372,1119.637,1,"lp__"
0.903,0.745,0.904,1.063,2360.081,1,"B_0"
-0.114,-0.323,-0.114,0.098,2714.138,1,"B_x"
0.335,0.196,0.336,0.457,268.106,1.001,"psi"
0.252,0.166,0.246,0.364,2030.091,1,"Sigma2_intercept"
1.16,0.873,1.143,1.538,1852.022,1,"Sigma2_x"
0.011,0,0.005,0.051,1043.111,1,"Sigma2_epsilon"
0.146,0.075,0.137,0.28,352.539,1.001,"Sigma2_phi"
0.103,0.055,0.101,0.163,2414.361,1,"cov_int_phi"
0.007,-0.029,0.004,0.054,613.594,1,"cov_2"
0.285,0.164,0.28,0.43,2618.084,1,"cov_4"
0.007,-0.118,0.002,0.147,200.988,1.001,"cov_6"
0.737,0.661,0.735,0.821,5430.192,1,"Sigma2_e"
0.106,0.096,0.106,0.117,5968.647,1,"Sigma2_ex"
64.002,29.166,64.08,96.752,812.773,1,"lp__"
1.004,0.851,1.004,1.159,2179.571,1,"B_0"
0.042,-0.149,0.042,0.227,2444.616,1,"B_x"
0.315,0.127,0.318,0.488,218.256,1.001,"psi"
0.228,0.149,0.223,0.33,1919.428,1,"Sigma2_intercept"
0.976,0.738,0.964,1.282,2013.486,1,"Sigma2_x"
0.017,0,0.01,0.073,1277.276,1.001,"Sigma2_epsilon"
0.121,0.055,0.108,0.282,362.742,1,"Sigma2_phi"
0.093,0.049,0.091,0.147,2107.083,1,"cov_int_phi"
0.008,-0.037,0.005,0.065,460.77,1.002,"cov_2"
0.267,0.16,0.263,0.401,2433.747,1,"cov_4"
0.005,-0.144,0.001,0.167,186.072,1.002,"cov_6"
0.691,0.619,0.69,0.771,4177.56,1,"Sigma2_e"
0.108,0.097,0.107,0.119,4046.384,1,"Sigma2_ex"
84.53,50.97,84.837,117.797,780.352,1,"lp__"
1.033,0.884,1.033,1.178,2605.86,1,"B_0"
0.037,-0.194,0.037,0.259,2808.926,1,"B_x"
0.281,0.176,0.281,0.384,523.979,1,"psi"
0.198,0.127,0.193,0.293,2022.728,1.001,"Sigma2_intercept"
1.263,0.96,1.246,1.652,1817.875,1,"Sigma2_x"
0.009,0,0.004,0.041,1862.189,1,"Sigma2_epsilon"
0.112,0.056,0.104,0.216,681.064,1,"Sigma2_phi"
0.086,0.046,0.084,0.135,2580.887,1,"cov_int_phi"
-0.001,-0.039,0,0.031,1239.78,1,"cov_2"
0.311,0.195,0.305,0.452,2443.795,1,"cov_4"
-0.003,-0.115,-0.001,0.114,347.598,1,"cov_6"
0.716,0.641,0.713,0.799,5025.681,1,"Sigma2_e"
0.099,0.089,0.099,0.11,4945.442,1,"Sigma2_ex"
102.121,67.583,102.477,133.778,889.329,1.002,"lp__"
0.901,0.732,0.9,1.069,2396.584,1,"B_0"
-0.134,-0.339,-0.135,0.078,2813.503,1,"B_x"
0.344,0.184,0.347,0.494,228.884,1.001,"psi"
0.291,0.196,0.286,0.412,2339.622,1.001,"Sigma2_intercept"
1.131,0.858,1.118,1.473,2278.831,1,"Sigma2_x"
0.015,0,0.009,0.067,1258.212,1,"Sigma2_epsilon"
0.155,0.077,0.142,0.319,300.653,1,"Sigma2_phi"
0.102,0.047,0.1,0.165,2710.067,1,"cov_int_phi"
-0.01,-0.069,-0.007,0.038,538.004,1,"cov_2"
0.325,0.198,0.32,0.477,2723.905,1,"cov_4"
0.003,-0.153,0,0.168,183.926,1.002,"cov_6"
0.716,0.643,0.715,0.796,4111.797,1,"Sigma2_e"
0.102,0.091,0.101,0.113,6074.652,1,"Sigma2_ex"
93.325,60.371,93.494,125.404,1025.984,1.001,"lp__"
1.064,0.93,1.064,1.198,2304.731,1.002,"B_0"
0.141,-0.071,0.143,0.355,2322.929,1,"B_x"
0.178,-0.028,0.178,0.386,207.931,1.002,"psi"
0.219,0.139,0.215,0.32,1931.058,1,"Sigma2_intercept"
1.222,0.921,1.202,1.622,1483.155,1.001,"Sigma2_x"
0.032,0,0.021,0.121,709.851,1,"Sigma2_epsilon"
0.083,0.02,0.06,0.292,658.473,1.001,"Sigma2_phi"
0.056,0.016,0.054,0.102,2020.663,1,"cov_int_phi"
-0.003,-0.077,-0.002,0.066,357.165,1.001,"cov_2"
0.332,0.206,0.324,0.495,1886.685,1.001,"cov_4"
-0.01,-0.244,-0.006,0.227,188.645,1.002,"cov_6"
0.75,0.671,0.748,0.836,2624.169,1,"Sigma2_e"
0.098,0.088,0.098,0.11,4460.364,1,"Sigma2_ex"
88.201,51.672,88.045,124.488,820.382,1,"lp__"
1.027,0.904,1.027,1.154,1759.798,1,"B_0"
0.081,-0.108,0.082,0.268,1571.155,1,"B_x"
0.307,0.062,0.309,0.516,102.625,1.002,"psi"
0.136,0.083,0.133,0.207,1955.442,1,"Sigma2_intercept"
0.888,0.667,0.875,1.174,1313.909,1.002,"Sigma2_x"
0.033,0.002,0.027,0.105,633.213,1,"Sigma2_epsilon"
0.128,0.051,0.108,0.316,187.343,1.001,"Sigma2_phi"
0.04,0.001,0.04,0.079,1418.797,1.002,"cov_int_phi"
-0.02,-0.071,-0.019,0.026,212.828,1.002,"cov_2"
0.196,0.111,0.192,0.3,1144.632,1.005,"cov_4"
0.004,-0.17,0,0.218,97.479,1.003,"cov_6"
0.642,0.574,0.641,0.716,3544.541,1,"Sigma2_e"
0.101,0.091,0.101,0.112,5461.7,1,"Sigma2_ex"
138.65,104.044,138.915,172.423,900.395,1.001,"lp__"
1.067,0.934,1.067,1.202,1671.047,1.001,"B_0"
0.151,-0.054,0.152,0.352,1377.462,1,"B_x"
0.193,-0.03,0.195,0.404,103.916,1.026,"psi"
0.233,0.155,0.228,0.34,1873.689,1.002,"Sigma2_intercept"
1.083,0.827,1.065,1.443,1495.825,1,"Sigma2_x"
0.041,0.001,0.034,0.13,486.75,1.001,"Sigma2_epsilon"
0.093,0.028,0.075,0.265,189.519,1.021,"Sigma2_phi"
0.031,-0.011,0.031,0.075,1783.51,1,"cov_int_phi"
-0.018,-0.082,-0.016,0.041,189.543,1.014,"cov_2"
0.251,0.135,0.245,0.386,1386.825,1,"cov_4"
-0.002,-0.219,-0.002,0.23,90.625,1.029,"cov_6"
0.706,0.631,0.704,0.791,2647.986,1,"Sigma2_e"
0.097,0.087,0.097,0.108,6672.35,1,"Sigma2_ex"
118.918,81.138,119.11,154.54,654.452,1.002,"lp__"
0.942,0.783,0.942,1.096,1211.905,1,"B_0"
-0.058,-0.256,-0.056,0.14,1384.52,1,"B_x"
0.286,0.13,0.289,0.432,147.555,1.009,"psi"
0.265,0.177,0.26,0.381,1877.038,1,"Sigma2_intercept"
1.017,0.773,1.006,1.344,1519.242,1,"Sigma2_x"
0.015,0,0.008,0.065,518.51,1.005,"Sigma2_epsilon"
0.104,0.047,0.093,0.226,436.467,1,"Sigma2_phi"
0.092,0.047,0.09,0.146,1472.938,1,"cov_int_phi"
-0.001,-0.051,-0.001,0.051,315.625,1.007,"cov_2"
0.324,0.202,0.319,0.47,1366.375,1,"cov_4"
0.007,-0.125,0.002,0.163,125.287,1.015,"cov_6"
0.77,0.691,0.768,0.858,3855.802,1,"Sigma2_e"
0.111,0.1,0.111,0.123,6114.982,1,"Sigma2_ex"
28.33,-6.772,28.822,60.587,866.972,1,"lp__"
0.922,0.734,0.922,1.108,1105.784,1,"B_0"
-0.152,-0.363,-0.151,0.049,1237.496,1,"B_x"
0.382,0.242,0.384,0.512,184.442,1,"psi"
0.31,0.212,0.304,0.443,1322.611,1.001,"Sigma2_intercept"
1.145,0.872,1.126,1.535,1265.7,1.001,"Sigma2_x"
0.012,0,0.006,0.051,1175.386,1,"Sigma2_epsilon"
0.185,0.097,0.172,0.342,420.567,1,"Sigma2_phi"
0.166,0.106,0.162,0.247,1009.476,1,"cov_int_phi"
0.013,-0.031,0.008,0.078,486.949,1,"cov_2"
0.4,0.263,0.393,0.583,1172.704,1,"cov_4"
0.004,-0.126,0.001,0.154,138.117,1,"cov_6"
0.651,0.587,0.65,0.724,3771.542,1,"Sigma2_e"
0.094,0.085,0.094,0.105,5124.795,1,"Sigma2_ex"
160.278,127.287,160.582,192.125,807.505,1.005,"lp__"
0.976,0.817,0.977,1.135,1828.017,1,"B_0"
-0.031,-0.259,-0.031,0.201,1773.517,1,"B_x"
0.322,0.234,0.322,0.404,607.178,1,"psi"
0.205,0.129,0.202,0.299,2019.905,1.001,"Sigma2_intercept"
1.306,0.987,1.291,1.727,1463.624,1,"Sigma2_x"
0.005,0,0.002,0.026,2115.226,1.001,"Sigma2_epsilon"
0.142,0.077,0.138,0.235,748.997,1,"Sigma2_phi"
0.1,0.055,0.098,0.157,1771.161,1,"cov_int_phi"
-0.002,-0.03,-0.001,0.026,1293.652,1,"cov_2"
0.315,0.195,0.309,0.464,1763.432,1,"cov_4"
0.004,-0.077,0.001,0.099,276.097,1,"cov_6"
0.741,0.666,0.739,0.823,6707.369,1,"Sigma2_e"
0.099,0.089,0.098,0.11,6520.503,1,"Sigma2_ex"
90.646,56.708,91.234,123.302,901.796,1,"lp__"
1.01,0.876,1.01,1.146,2215.216,1.002,"B_0"
0.012,-0.174,0.012,0.202,2054.907,1.001,"B_x"
0.27,0.105,0.268,0.446,111.378,1,"psi"
0.249,0.166,0.244,0.359,2165.283,1.002,"Sigma2_intercept"
0.902,0.672,0.889,1.193,1867.53,1,"Sigma2_x"
0.016,0,0.009,0.067,772.986,1.002,"Sigma2_epsilon"
0.088,0.034,0.074,0.238,153.295,1,"Sigma2_phi"
0.05,0.007,0.05,0.097,2146.325,1,"cov_int_phi"
-0.009,-0.062,-0.005,0.028,345.405,1,"cov_2"
0.221,0.114,0.218,0.35,1749.872,1,"cov_4"
-0.007,-0.155,-0.003,0.126,94.929,1,"cov_6"
0.719,0.645,0.717,0.799,4702.216,1,"Sigma2_e"
