"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.022,0,0.019,0.06,1480.59,1,"Sigma2_epsilon"
0.129,0.084,0.128,0.18,4139.268,1,"Sigma2_phi"
1.145,1.145,1.145,1.145,0.5,1,"Sigma2_x"
0.135,0.095,0.135,0.178,3086.698,1,"cov_int_phi"
0.041,-0.004,0.038,0.102,1394.34,1,"cov_2"
0.789,0.712,0.788,0.874,3339.04,1,"Sigma2_e"
-357.593,-378.99,-357.434,-339.033,917.975,1,"lp__"
1.064,0.928,1.064,1.196,824.781,1.003,"B_0"
0.245,0.18,0.245,0.306,2948.48,1,"psi"
0.182,0.106,0.176,0.297,1155.358,1.001,"Sigma2_intercept"
0.005,0,0.002,0.024,1545.693,1,"Sigma2_epsilon"
0.078,0.046,0.076,0.115,4630.309,1,"Sigma2_phi"
1.176,1.176,1.176,1.176,0.5,1,"Sigma2_x"
0.053,0.028,0.053,0.081,4317.872,1,"cov_int_phi"
0.001,-0.023,0,0.027,2699.647,1,"cov_2"
0.782,0.708,0.781,0.868,3278.143,1,"Sigma2_e"
-355.222,-373.951,-354.814,-337.698,1124.965,1,"lp__"
0.883,0.719,0.883,1.04,865.818,1,"B_0"
0.316,0.222,0.319,0.398,1631.719,1,"psi"
0.245,0.148,0.236,0.394,967.091,1.001,"Sigma2_intercept"
0.01,0,0.007,0.04,1122.978,1,"Sigma2_epsilon"
0.101,0.065,0.1,0.145,3380.284,1,"Sigma2_phi"
0.774,0.774,0.774,0.774,0.5,1,"Sigma2_x"
0.098,0.065,0.097,0.134,2852.249,1.001,"cov_int_phi"
0.015,-0.014,0.011,0.063,1455.689,1,"cov_2"
0.728,0.657,0.726,0.806,3905.18,1,"Sigma2_e"
-326.903,-347.078,-326.847,-308.487,867.444,1.002,"lp__"
1.123,1.017,1.123,1.23,1437.386,1,"B_0"
0.197,0.137,0.196,0.254,2523.282,1.001,"psi"
0.094,0.048,0.091,0.157,1198.833,1,"Sigma2_intercept"
0.007,0,0.004,0.027,754.163,1,"Sigma2_epsilon"
0.048,0.025,0.047,0.078,2175.809,1,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.008,-0.011,0.008,0.028,2899.241,1,"cov_int_phi"
0,-0.018,0,0.016,2495.771,1,"cov_2"
0.641,0.58,0.639,0.713,3417.07,1.001,"Sigma2_e"
-276.412,-296.402,-276.378,-257.644,657.663,1.003,"lp__"
1.175,1.024,1.174,1.333,1002.18,1,"B_0"
0.178,0.114,0.178,0.24,5465.555,1,"psi"
0.27,0.166,0.261,0.426,1251.598,1.001,"Sigma2_intercept"
0.004,0,0.002,0.02,2030.339,1,"Sigma2_epsilon"
0.039,0.019,0.038,0.065,5807.727,1,"Sigma2_phi"
1.125,1.125,1.125,1.125,0.5,1,"Sigma2_x"
0.059,0.031,0.059,0.085,5928.917,1,"cov_int_phi"
-0.003,-0.036,-0.001,0.024,3421.35,1,"cov_2"
0.692,0.624,0.691,0.766,5986.954,1,"Sigma2_e"
-306.813,-325.571,-306.565,-289.189,961.64,1.003,"lp__"
1.026,0.87,1.026,1.191,1575.249,1.001,"B_0"
0.128,0.031,0.129,0.216,3286.486,1,"psi"
0.141,0.081,0.137,0.233,1857.172,1.001,"Sigma2_intercept"
0.034,0.006,0.031,0.081,1760.325,1,"Sigma2_epsilon"
0.065,0.034,0.064,0.104,3101.081,1,"Sigma2_phi"
0.855,0.855,0.855,0.855,0.5,1,"Sigma2_x"
0.07,0.039,0.07,0.101,3262.581,1,"cov_int_phi"
0.047,0.01,0.045,0.097,2030.977,1,"cov_2"
0.738,0.664,0.736,0.819,4943.773,1,"Sigma2_e"
-332.598,-353.606,-332.107,-313.597,850.526,1.001,"lp__"
0.961,0.845,0.96,1.081,1390.753,1,"B_0"
0.376,0.307,0.376,0.44,2444.804,1,"psi"
0.126,0.069,0.121,0.22,1165.212,1.004,"Sigma2_intercept"
0.007,0,0.004,0.03,1096.508,1,"Sigma2_epsilon"
0.151,0.108,0.15,0.202,4762.054,1,"Sigma2_phi"
0.971,0.971,0.971,0.971,0.5,1,"Sigma2_x"
0.055,0.027,0.054,0.086,3885.307,1,"cov_int_phi"
0.004,-0.015,0.002,0.03,2864.876,1,"cov_2"
0.727,0.657,0.726,0.804,3788.796,1,"Sigma2_e"
-326.687,-346.762,-326.573,-307.567,807.521,1.001,"lp__"
1.043,0.912,1.042,1.168,907.733,1,"B_0"
0.212,0.14,0.212,0.28,2632.215,1,"psi"
0.193,0.115,0.187,0.308,1188.005,1,"Sigma2_intercept"
0.008,0,0.005,0.034,880.176,1,"Sigma2_epsilon"
0.045,0.023,0.044,0.075,2261.905,1,"Sigma2_phi"
0.848,0.848,0.848,0.848,0.5,1,"Sigma2_x"
0.041,0.015,0.042,0.067,3614.354,1,"cov_int_phi"
-0.004,-0.034,-0.002,0.023,2361.736,1,"cov_2"
0.665,0.6,0.664,0.738,3153.55,1,"Sigma2_e"
-290.498,-309.903,-290.477,-271.153,840.291,1,"lp__"
0.957,0.824,0.958,1.088,968.458,1,"B_0"
0.294,0.221,0.295,0.361,2409.054,1,"psi"
0.151,0.086,0.146,0.249,1246.584,1,"Sigma2_intercept"
0.01,0,0.006,0.037,909.878,1.002,"Sigma2_epsilon"
0.087,0.055,0.086,0.126,2467.761,1,"Sigma2_phi"
0.829,0.829,0.829,0.829,0.5,1,"Sigma2_x"
0.044,0.019,0.043,0.072,3018.548,1,"cov_int_phi"
0.005,-0.017,0.003,0.034,2029.064,1,"cov_2"
0.669,0.603,0.667,0.742,3374.891,1,"Sigma2_e"
-292.038,-312.489,-291.853,-272.592,743.019,1,"lp__"
1.024,0.882,1.024,1.164,853.449,1.001,"B_0"
0.209,0.104,0.213,0.297,1243.355,1,"psi"
0.188,0.109,0.181,0.306,1200.16,1.001,"Sigma2_intercept"
0.017,0,0.013,0.058,660.36,1.001,"Sigma2_epsilon"
0.058,0.028,0.056,0.098,1386.363,1,"Sigma2_phi"
0.779,0.779,0.779,0.779,0.5,1,"Sigma2_x"
0.058,0.03,0.057,0.088,3504.399,1.001,"cov_int_phi"
0.007,-0.025,0.005,0.05,1418.048,1,"cov_2"
0.729,0.656,0.728,0.811,2785.087,1.001,"Sigma2_e"
-326.572,-346.922,-326.663,-306.487,718.182,1,"lp__"
1.017,0.875,1.017,1.158,1133.017,1.002,"B_0"
0.214,0.135,0.215,0.287,4529.231,1,"psi"
0.219,0.132,0.211,0.345,1234.282,1,"Sigma2_intercept"
0.004,0,0.002,0.017,2312.404,1,"Sigma2_epsilon"
0.039,0.019,0.039,0.064,6515.819,1,"Sigma2_phi"
0.697,0.697,0.697,0.697,0.5,1,"Sigma2_x"
0.054,0.031,0.053,0.081,4734.472,1,"cov_int_phi"
0.007,-0.011,0.004,0.038,3035.624,1,"cov_2"
0.67,0.602,0.669,0.742,6579.097,1,"Sigma2_e"
-293.81,-312.673,-293.406,-276.812,939.409,1,"lp__"
0.962,0.807,0.963,1.106,823.342,1,"B_0"
0.251,0.174,0.251,0.327,3150.236,1,"psi"
0.229,0.138,0.222,0.361,1190.415,1.002,"Sigma2_intercept"
0.019,0,0.017,0.054,1151.633,1,"Sigma2_epsilon"
0.086,0.052,0.085,0.129,2839.171,1,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.07,0.038,0.07,0.103,4150.223,1,"cov_int_phi"
-0.005,-0.047,-0.004,0.035,2918.602,1,"cov_2"
0.675,0.606,0.673,0.748,3839.088,1,"Sigma2_e"
-295.15,-316.396,-294.915,-275.223,788.728,1.001,"lp__"
1.095,0.96,1.094,1.232,1185.251,1,"B_0"
0.276,0.211,0.276,0.34,2627.322,1,"psi"
0.204,0.124,0.196,0.326,1092.384,1,"Sigma2_intercept"
0.011,0,0.008,0.04,1245.419,1,"Sigma2_epsilon"
0.098,0.062,0.096,0.138,2870.543,1,"Sigma2_phi"
1.173,1.173,1.173,1.173,0.5,1,"Sigma2_x"
0.051,0.019,0.051,0.081,4241.113,1,"cov_int_phi"
-0.009,-0.044,-0.007,0.019,2726.723,1,"cov_2"
0.742,0.668,0.741,0.822,3282.01,1,"Sigma2_e"
-333.912,-354.386,-333.647,-314.142,822.611,1,"lp__"
1.097,0.951,1.097,1.247,1759.468,1,"B_0"
0.231,0.152,0.233,0.302,3367.056,1,"psi"
0.196,0.116,0.189,0.311,1465.856,1,"Sigma2_intercept"
0.014,0,0.01,0.046,1096.988,1.004,"Sigma2_epsilon"
0.067,0.038,0.066,0.106,2415.058,1.001,"Sigma2_phi"
0.879,0.879,0.879,0.879,0.5,1,"Sigma2_x"
0.052,0.025,0.051,0.081,3620.474,1,"cov_int_phi"
0.009,-0.018,0.007,0.045,2656.034,1.001,"cov_2"
0.679,0.615,0.678,0.75,5077.426,1,"Sigma2_e"
-298.575,-319.331,-298.37,-278.172,811.763,1.001,"lp__"
0.99,0.816,0.99,1.165,645.594,1,"B_0"
0.36,0.276,0.362,0.434,1663.661,1,"psi"
0.313,0.197,0.303,0.484,852.565,1,"Sigma2_intercept"
0.017,0,0.014,0.054,713.57,1,"Sigma2_epsilon"
0.172,0.125,0.17,0.225,2102.295,1,"Sigma2_phi"
1.041,1.041,1.041,1.041,0.5,1,"Sigma2_x"
0.128,0.088,0.127,0.169,4442.911,1,"cov_int_phi"
0.014,-0.025,0.01,0.068,1536.843,1.001,"cov_2"
0.638,0.576,0.637,0.708,3512.656,1,"Sigma2_e"
-272.905,-294.706,-272.714,-251.517,610.604,1,"lp__"
0.977,0.859,0.977,1.094,741.479,1.001,"B_0"
0.265,0.186,0.265,0.349,1805.645,1,"psi"
0.135,0.075,0.13,0.224,1222.515,1,"Sigma2_intercept"
0.014,0,0.011,0.048,932.231,1,"Sigma2_epsilon"
0.074,0.042,0.072,0.114,1936.635,1,"Sigma2_phi"
0.889,0.889,0.889,0.889,0.5,1,"Sigma2_x"
0.044,0.017,0.044,0.07,2929.351,1,"cov_int_phi"
-0.005,-0.038,-0.003,0.024,1846.384,1,"cov_2"
0.704,0.635,0.702,0.78,3074.239,1,"Sigma2_e"
-312.292,-332.895,-311.881,-292.397,789.011,1,"lp__"
1.024,0.871,1.026,1.18,1301.955,1,"B_0"
0.267,0.184,0.268,0.342,2646.576,1,"psi"
0.237,0.141,0.229,0.376,1191.895,1.002,"Sigma2_intercept"
0.013,0,0.01,0.043,1371.405,1,"Sigma2_epsilon"
0.088,0.054,0.087,0.129,3119.653,1,"Sigma2_phi"
0.932,0.932,0.932,0.932,0.5,1,"Sigma2_x"
0.082,0.051,0.082,0.118,3482.261,1.001,"cov_int_phi"
0.013,-0.02,0.009,0.057,2128.116,1.001,"cov_2"
0.736,0.663,0.734,0.819,3937.43,1.001,"Sigma2_e"
-329.727,-350.149,-329.677,-309.805,940.842,1,"lp__"
1.067,0.937,1.066,1.198,1014.723,1.002,"B_0"
0.203,0.132,0.203,0.273,2322.68,1,"psi"
0.168,0.096,0.16,0.274,1100.45,1,"Sigma2_intercept"
0.014,0,0.011,0.046,1050.641,1.001,"Sigma2_epsilon"
0.058,0.028,0.056,0.096,1916.752,1.001,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.042,0.015,0.042,0.068,3938.581,1,"cov_int_phi"
-0.004,-0.038,-0.002,0.029,2343.293,1,"cov_2"
0.717,0.648,0.715,0.794,3610.698,1,"Sigma2_e"
-319.403,-340.725,-319.443,-299.158,737.381,1.002,"lp__"
0.86,0.697,0.859,1.023,712.773,1,"B_0"
0.337,0.252,0.339,0.413,1898.28,1.002,"psi"
0.212,0.128,0.205,0.331,1194.527,1.004,"Sigma2_intercept"
0.026,0.001,0.023,0.072,964.878,1.001,"Sigma2_epsilon"
0.172,0.122,0.171,0.232,2632.554,1,"Sigma2_phi"
1.105,1.105,1.105,1.105,0.5,1,"Sigma2_x"
0.086,0.048,0.085,0.125,3977.94,1,"cov_int_phi"
0.016,-0.02,0.014,0.062,1780.996,1.002,"cov_2"
0.766,0.69,0.765,0.847,2609.328,1,"Sigma2_e"
-345.689,-367.55,-345.266,-324.919,756.153,1.003,"lp__"
1.045,0.888,1.045,1.208,602.735,1,"B_0"
0.246,0.166,0.248,0.317,1595.919,1.002,"psi"
0.251,0.155,0.243,0.388,1006.214,1.002,"Sigma2_intercept"
0.01,0,0.007,0.037,1144.657,1,"Sigma2_epsilon"
0.075,0.046,0.074,0.111,3638.696,1,"Sigma2_phi"
0.926,0.926,0.926,0.926,0.5,1,"Sigma2_x"
0.086,0.058,0.085,0.12,3388.217,1,"cov_int_phi"
0.014,-0.015,0.01,0.058,1504.959,1.001,"cov_2"
0.68,0.612,0.679,0.752,3950.383,1,"Sigma2_e"
-298.75,-318.718,-298.4,-279.963,870.486,1,"lp__"
1.002,0.845,1.001,1.159,533.003,1.001,"B_0"
0.217,0.152,0.217,0.282,3057.877,1,"psi"
0.274,0.168,0.265,0.431,1093.501,1,"Sigma2_intercept"
0.008,0,0.005,0.032,1322.78,1.007,"Sigma2_epsilon"
0.059,0.031,0.058,0.093,3368.288,1.001,"Sigma2_phi"
1.125,1.125,1.125,1.125,0.5,1,"Sigma2_x"
0.059,0.03,0.059,0.089,4954.676,1,"cov_int_phi"
-0.005,-0.041,-0.003,0.026,2415.749,1.001,"cov_2"
0.729,0.659,0.727,0.805,4113.567,1,"Sigma2_e"
-326.857,-346.204,-326.723,-308.574,926.427,1.002,"lp__"
1.136,1.015,1.135,1.262,1158.436,1,"B_0"
0.236,0.173,0.238,0.294,5594.773,1,"psi"
0.151,0.087,0.145,0.245,1228.447,1,"Sigma2_intercept"
0.005,0,0.002,0.021,1390.615,1,"Sigma2_epsilon"
0.063,0.038,0.063,0.092,5030.587,1,"Sigma2_phi"
1,1,1,1,0.5,1,"Sigma2_x"
0.043,0.023,0.042,0.066,4595.253,1,"cov_int_phi"
0.003,-0.015,0.002,0.028,3568.849,1,"cov_2"
0.644,0.581,0.643,0.713,5898.729,1,"Sigma2_e"
-277.85,-296.827,-277.737,-260.468,858.516,1,"lp__"
1.053,0.947,1.054,1.16,2362.782,1,"B_0"
0.185,0.101,0.186,0.268,3441.881,1,"psi"
0.08,0.038,0.076,0.143,1853.513,1.001,"Sigma2_intercept"
0.02,0,0.017,0.055,877.794,1.001,"Sigma2_epsilon"
0.044,0.017,0.042,0.078,1533.568,1.001,"Sigma2_phi"
0.654,0.654,0.654,0.654,0.5,1,"Sigma2_x"
0.015,-0.007,0.015,0.037,3517.728,1,"cov_int_phi"
0.001,-0.023,0.001,0.027,2408.727,1,"cov_2"
0.675,0.607,0.674,0.745,3771.515,1,"Sigma2_e"
-295.617,-316.76,-295.588,-274.484,645.653,1.005,"lp__"
1.008,0.859,1.01,1.153,1106.209,1,"B_0"
0.282,0.214,0.282,0.35,3218.235,1,"psi"
0.229,0.141,0.222,0.358,1081.147,1,"Sigma2_intercept"
0.007,0,0.004,0.029,1474.275,1,"Sigma2_epsilon"
0.092,0.058,0.091,0.133,3809.233,1,"Sigma2_phi"
1.037,1.037,1.037,1.037,0.5,1,"Sigma2_x"
0.075,0.047,0.075,0.107,5419.769,1,"cov_int_phi"
0.001,-0.027,0,0.032,3280.63,1,"cov_2"
0.735,0.662,0.735,0.813,4041.64,1,"Sigma2_e"
-330.38,-349.306,-330.199,-312.687,862.559,1,"lp__"
0.948,0.79,0.947,1.109,767.523,1,"B_0"
0.266,0.199,0.267,0.33,4101.018,1,"psi"
0.267,0.161,0.257,0.424,1291.424,1,"Sigma2_intercept"
0.004,0,0.002,0.019,2123.071,1,"Sigma2_epsilon"
0.085,0.053,0.084,0.122,6452,1,"Sigma2_phi"
1.058,1.058,1.058,1.058,0.5,1,"Sigma2_x"
0.095,0.067,0.094,0.127,4517.913,1,"cov_int_phi"
0.006,-0.016,0.003,0.041,2639.735,1,"cov_2"
0.698,0.632,0.697,0.774,4175.9,1,"Sigma2_e"
-309.446,-328.609,-309.064,-291.916,1033.167,1,"lp__"
0.989,0.878,0.989,1.102,1910.256,1.001,"B_0"
0.22,0.137,0.221,0.3,2658.94,1,"psi"
0.095,0.049,0.092,0.162,1514.135,1,"Sigma2_intercept"
0.021,0.001,0.019,0.058,825.69,1.001,"Sigma2_epsilon"
0.057,0.028,0.055,0.093,1644.011,1,"Sigma2_phi"
0.661,0.661,0.661,0.661,0.5,1,"Sigma2_x"
0.011,-0.01,0.011,0.033,4504.318,1,"cov_int_phi"
-0.002,-0.026,-0.002,0.022,3153.038,1.002,"cov_2"
0.628,0.564,0.627,0.7,3627.702,1,"Sigma2_e"
-265.818,-288.5,-265.568,-245.22,698.299,1,"lp__"
0.967,0.784,0.965,1.16,624.649,1,"B_0"
0.367,0.281,0.369,0.445,1646.055,1.001,"psi"
0.287,0.176,0.277,0.453,804.589,1.001,"Sigma2_intercept"
0.024,0.001,0.02,0.07,865.35,1.004,"Sigma2_epsilon"
0.213,0.157,0.211,0.277,3219.319,1,"Sigma2_phi"
1.152,1.152,1.152,1.152,0.5,1,"Sigma2_x"
0.154,0.112,0.153,0.2,3075.884,1,"cov_int_phi"
0.031,-0.011,0.028,0.093,1247.534,1.002,"cov_2"
0.75,0.677,0.749,0.833,2689.774,1.001,"Sigma2_e"
-337.731,-358.724,-337.497,-317.58,626.38,1.003,"lp__"
0.969,0.831,0.969,1.107,981.5,1,"B_0"
0.322,0.25,0.322,0.387,2863.134,1,"psi"
0.183,0.109,0.178,0.289,1339.95,1,"Sigma2_intercept"
0.007,0,0.004,0.029,1095.964,1,"Sigma2_epsilon"
0.107,0.071,0.106,0.148,4954.237,1,"Sigma2_phi"
0.913,0.913,0.913,0.913,0.5,1,"Sigma2_x"
0.052,0.027,0.052,0.079,4179.09,1,"cov_int_phi"
0.003,-0.018,0.002,0.031,2997.445,1,"cov_2"
0.677,0.61,0.675,0.752,5763.182,1,"Sigma2_e"
-297.157,-318.269,-296.997,-278.597,876.719,1,"lp__"
1.069,0.909,1.068,1.226,984.877,1.001,"B_0"
0.262,0.201,0.262,0.321,3642.185,1,"psi"
0.268,0.163,0.259,0.425,1286.71,1,"Sigma2_intercept"
0.007,0,0.004,0.029,1280.726,1,"Sigma2_epsilon"
0.106,0.069,0.104,0.149,5381.948,1,"Sigma2_phi"
1.373,1.373,1.373,1.373,0.5,1,"Sigma2_x"
0.092,0.062,0.091,0.125,4994.237,1.001,"cov_int_phi"
0.004,-0.025,0.002,0.04,2933.203,1.001,"cov_2"
0.725,0.654,0.723,0.801,5984.243,1,"Sigma2_e"
