"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
-964.85,-992.23,-964.804,-936.652,652.74,1,"lp__"
1.006,0.915,1.006,1.1,1113.642,1.001,"B_0"
0.233,0.193,0.234,0.27,4349.18,1,"psi"
0.167,0.119,0.165,0.229,1199.238,1,"Sigma2_intercept"
0.004,0,0.004,0.013,2167.876,1,"Sigma2_epsilon"
0.066,0.051,0.065,0.082,4089.903,1,"Sigma2_phi"
0.956,0.956,0.956,0.956,0.5,1,"Sigma2_x"
0.061,0.045,0.06,0.076,3157.917,1,"cov_int_phi"
0.014,-0.001,0.014,0.032,2883.421,1,"cov_2"
0.721,0.685,0.72,0.759,7867.945,1,"Sigma2_e"
-1180.763,-1208.603,-1180.109,-1155.378,929.568,1,"lp__"
0.937,0.827,0.938,1.043,443.074,1.011,"B_0"
0.273,0.233,0.273,0.311,1956.062,1.001,"psi"
0.245,0.177,0.241,0.339,733.149,1.002,"Sigma2_intercept"
0.013,0.003,0.012,0.028,819.539,1.002,"Sigma2_epsilon"
0.118,0.097,0.118,0.14,3653.098,1,"Sigma2_phi"
1.197,1.197,1.197,1.197,0.5,1,"Sigma2_x"
0.091,0.072,0.091,0.11,4142.06,1,"cov_int_phi"
0.014,-0.007,0.014,0.039,1812.376,1.001,"cov_2"
0.725,0.689,0.725,0.764,4247.475,1,"Sigma2_e"
-1187.519,-1219.518,-1186.678,-1159.072,564.228,1,"lp__"
0.962,0.852,0.962,1.075,513.07,1.01,"B_0"
0.276,0.229,0.277,0.317,2544.912,1,"psi"
0.204,0.148,0.2,0.274,876.677,1.003,"Sigma2_intercept"
0.024,0.011,0.023,0.042,1645.191,1,"Sigma2_epsilon"
0.141,0.119,0.141,0.165,3284.293,1,"Sigma2_phi"
1.112,1.112,1.112,1.112,0.5,1,"Sigma2_x"
0.103,0.086,0.103,0.121,4222.097,1,"cov_int_phi"
0.032,0.011,0.031,0.058,1762.423,1.001,"cov_2"
0.701,0.666,0.701,0.737,6371.811,1,"Sigma2_e"
-1133.565,-1161.601,-1133.155,-1106.408,928.205,1.001,"lp__"
1.038,0.927,1.037,1.151,473.9,1.004,"B_0"
0.197,0.145,0.197,0.248,1520.955,1,"psi"
0.223,0.162,0.22,0.306,734.802,1.003,"Sigma2_intercept"
0.039,0.021,0.038,0.065,1278.173,1,"Sigma2_epsilon"
0.105,0.085,0.104,0.126,3544.233,1,"Sigma2_phi"
0.98,0.98,0.98,0.98,0.5,1,"Sigma2_x"
0.086,0.069,0.086,0.103,3995.838,1,"cov_int_phi"
0.036,0.009,0.035,0.068,1243.698,1.001,"cov_2"
0.699,0.664,0.699,0.736,5237.444,1,"Sigma2_e"
-1128.526,-1159.807,-1127.677,-1100.815,770.754,1,"lp__"
1.148,1.053,1.148,1.239,705.12,1,"B_0"
0.158,0.114,0.159,0.198,2384.538,1.001,"psi"
0.151,0.108,0.149,0.209,973.187,1,"Sigma2_intercept"
0.016,0.005,0.015,0.031,1189.618,1.008,"Sigma2_epsilon"
0.054,0.038,0.053,0.07,2670.708,1.004,"Sigma2_phi"
1.133,1.133,1.133,1.133,0.5,1,"Sigma2_x"
0.051,0.037,0.051,0.066,3746.662,1.002,"cov_int_phi"
0.012,-0.006,0.012,0.033,1930.425,1.007,"cov_2"
0.716,0.68,0.716,0.754,5611.143,1,"Sigma2_e"
-1168.156,-1199.658,-1167.825,-1138.667,734.309,1.004,"lp__"
0.962,0.855,0.962,1.069,378.691,1.001,"B_0"
0.264,0.223,0.264,0.302,2375.585,1,"psi"
0.249,0.183,0.245,0.335,834.368,1.002,"Sigma2_intercept"
0.009,0.001,0.009,0.021,905.456,1,"Sigma2_epsilon"
0.077,0.06,0.076,0.095,3047.071,1,"Sigma2_phi"
0.821,0.821,0.821,0.821,0.5,1,"Sigma2_x"
0.063,0.046,0.063,0.08,3662.503,1,"cov_int_phi"
0.016,-0.001,0.016,0.037,2292.403,1.001,"cov_2"
0.699,0.664,0.698,0.736,4503.244,1,"Sigma2_e"
-1127.949,-1157.674,-1127.435,-1099.684,650.288,1.002,"lp__"
1.025,0.93,1.025,1.122,672.197,1,"B_0"
0.243,0.199,0.243,0.284,2595.045,1,"psi"
0.203,0.147,0.2,0.275,981.996,1.001,"Sigma2_intercept"
0.017,0.006,0.016,0.032,1362.384,1.001,"Sigma2_epsilon"
0.088,0.07,0.088,0.108,3617.54,1.001,"Sigma2_phi"
1.003,1.003,1.003,1.003,0.5,1,"Sigma2_x"
0.062,0.046,0.062,0.078,5394.461,1,"cov_int_phi"
0.009,-0.012,0.008,0.032,2488.169,1,"cov_2"
0.708,0.672,0.707,0.745,5481.633,1,"Sigma2_e"
-1149.252,-1180.819,-1148.928,-1121.184,728.322,1,"lp__"
0.911,0.801,0.912,1.02,455.815,1.009,"B_0"
0.268,0.226,0.268,0.307,2677.128,1,"psi"
0.23,0.167,0.227,0.309,858.818,1.005,"Sigma2_intercept"
0.007,0.001,0.006,0.017,1236.267,1,"Sigma2_epsilon"
0.076,0.06,0.076,0.094,4004.824,1,"Sigma2_phi"
0.782,0.782,0.782,0.782,0.5,1,"Sigma2_x"
0.081,0.065,0.081,0.097,2982.263,1,"cov_int_phi"
0.022,0.003,0.021,0.044,1708.463,1,"cov_2"
0.678,0.645,0.678,0.714,5324.736,1,"Sigma2_e"
-1081.441,-1109.798,-1081.034,-1054.842,743.528,1.001,"lp__"
0.979,0.879,0.979,1.076,468.563,1.006,"B_0"
0.268,0.224,0.269,0.309,2024.196,1.001,"psi"
0.186,0.136,0.183,0.25,859.67,1,"Sigma2_intercept"
0.009,0.001,0.008,0.02,909.13,1,"Sigma2_epsilon"
0.096,0.077,0.095,0.115,3291.119,1,"Sigma2_phi"
0.954,0.954,0.954,0.954,0.5,1,"Sigma2_x"
0.089,0.074,0.089,0.105,3402.039,1,"cov_int_phi"
0.02,0.002,0.02,0.043,1602.54,1,"cov_2"
0.676,0.643,0.676,0.709,4592.387,1,"Sigma2_e"
-1076.523,-1105.809,-1076.304,-1048.002,657.309,1,"lp__"
1.043,0.93,1.042,1.157,407.889,1,"B_0"
0.18,0.14,0.18,0.219,2573.506,1,"psi"
0.21,0.154,0.207,0.283,709.699,1.001,"Sigma2_intercept"
0.019,0.008,0.018,0.033,1551.593,1,"Sigma2_epsilon"
0.074,0.057,0.074,0.091,3514.287,1,"Sigma2_phi"
1.066,1.066,1.066,1.066,0.5,1,"Sigma2_x"
0.087,0.072,0.087,0.104,4328.589,1,"cov_int_phi"
0.04,0.018,0.038,0.065,1496.554,1,"cov_2"
0.698,0.664,0.698,0.734,4456.022,1,"Sigma2_e"
-1126.511,-1155.041,-1126.523,-1099.451,784.415,1,"lp__"
0.952,0.841,0.953,1.062,401.028,1.004,"B_0"
0.264,0.221,0.265,0.304,2010.195,1,"psi"
0.227,0.166,0.224,0.301,631.438,1,"Sigma2_intercept"
0.008,0.001,0.007,0.02,1129.206,1.001,"Sigma2_epsilon"
0.091,0.073,0.091,0.112,3239.021,1,"Sigma2_phi"
0.961,0.961,0.961,0.961,0.5,1,"Sigma2_x"
0.089,0.071,0.089,0.107,2391.985,1,"cov_int_phi"
0.021,0.001,0.021,0.045,1455.146,1,"cov_2"
0.758,0.721,0.758,0.796,4832.069,1,"Sigma2_e"
-1259.648,-1288.092,-1259.348,-1232.262,830.342,1,"lp__"
0.986,0.87,0.985,1.098,386.795,1.001,"B_0"
0.226,0.172,0.226,0.276,1534.188,1.001,"psi"
0.229,0.168,0.226,0.309,906.977,1,"Sigma2_intercept"
0.019,0.007,0.018,0.038,1094.845,1,"Sigma2_epsilon"
0.089,0.071,0.088,0.108,2917.915,1,"Sigma2_phi"
0.926,0.926,0.926,0.926,0.5,1,"Sigma2_x"
0.096,0.08,0.096,0.113,4112.374,1,"cov_int_phi"
0.025,-0.001,0.024,0.053,1494.155,1,"cov_2"
0.701,0.666,0.7,0.738,5272.458,1,"Sigma2_e"
-1133.082,-1162.343,-1132.579,-1105.566,774.901,1,"lp__"
1.003,0.883,1.003,1.119,337.966,1.001,"B_0"
0.208,0.148,0.209,0.26,1355.678,1,"psi"
0.237,0.174,0.234,0.319,653.416,1,"Sigma2_intercept"
0.021,0.007,0.02,0.043,1120.948,1,"Sigma2_epsilon"
0.095,0.077,0.095,0.116,2799.607,1,"Sigma2_phi"
0.992,0.992,0.992,0.992,0.5,1,"Sigma2_x"
0.114,0.096,0.114,0.131,3389.391,1,"cov_int_phi"
0.042,0.015,0.041,0.075,1172.872,1,"cov_2"
0.696,0.662,0.696,0.734,4419.241,1,"Sigma2_e"
-1123.339,-1152.595,-1123.4,-1095.339,814.224,1,"lp__"
0.988,0.871,0.989,1.1,404.801,1,"B_0"
0.26,0.217,0.26,0.3,2395.57,1.001,"psi"
0.239,0.173,0.235,0.324,661.939,1.005,"Sigma2_intercept"
0.022,0.01,0.021,0.037,1643.613,1,"Sigma2_epsilon"
0.12,0.1,0.12,0.142,4004.07,1,"Sigma2_phi"
1.167,1.167,1.167,1.167,0.5,1,"Sigma2_x"
0.096,0.078,0.095,0.114,4392.614,1.001,"cov_int_phi"
0.021,-0.002,0.02,0.046,1839.979,1.002,"cov_2"
0.706,0.671,0.706,0.741,5774.816,1,"Sigma2_e"
-1144.728,-1173.757,-1144.242,-1116.964,810.308,1,"lp__"
0.958,0.839,0.956,1.077,386.774,1.002,"B_0"
0.225,0.168,0.225,0.278,1436.351,1,"psi"
0.212,0.154,0.208,0.288,786.607,1,"Sigma2_intercept"
0.041,0.022,0.04,0.067,1238.594,1,"Sigma2_epsilon"
0.126,0.104,0.126,0.149,2793.282,1,"Sigma2_phi"
0.935,0.935,0.935,0.935,0.5,1,"Sigma2_x"
0.099,0.081,0.099,0.117,3235.075,1,"cov_int_phi"
0.042,0.016,0.041,0.074,1092.633,1.002,"cov_2"
0.714,0.678,0.713,0.75,4438.104,1,"Sigma2_e"
-1162.036,-1192.858,-1161.356,-1134.121,744.549,1,"lp__"
1.001,0.896,1,1.112,732.489,1.005,"B_0"
0.267,0.225,0.267,0.305,3089.989,1,"psi"
0.247,0.18,0.242,0.334,965.909,1,"Sigma2_intercept"
0.01,0,0.009,0.023,882.274,1,"Sigma2_epsilon"
0.088,0.069,0.088,0.108,2741.582,1,"Sigma2_phi"
0.981,0.981,0.981,0.981,0.5,1,"Sigma2_x"
0.063,0.046,0.063,0.08,4689.303,1,"cov_int_phi"
0.006,-0.013,0.005,0.026,4015.168,1,"cov_2"
0.737,0.701,0.736,0.773,4564.867,1,"Sigma2_e"
-1213.449,-1243.671,-1213.299,-1184.196,683.842,1,"lp__"
0.863,0.754,0.862,0.977,411.129,1,"B_0"
0.259,0.206,0.26,0.308,1806.526,1.002,"psi"
0.218,0.16,0.215,0.29,752.962,1,"Sigma2_intercept"
0.021,0.009,0.02,0.038,1274.67,1.002,"Sigma2_epsilon"
0.101,0.083,0.101,0.121,3182.755,1,"Sigma2_phi"
0.828,0.828,0.828,0.828,0.5,1,"Sigma2_x"
0.089,0.073,0.089,0.106,4329.217,1,"cov_int_phi"
0.025,0.002,0.024,0.051,1583.973,1.003,"cov_2"
0.665,0.633,0.665,0.7,4482.727,1,"Sigma2_e"
-1049.975,-1080.272,-1049.458,-1021.933,652.302,1.003,"lp__"
1.047,0.941,1.047,1.152,511.103,1.009,"B_0"
0.236,0.196,0.236,0.274,2504.645,1.003,"psi"
0.223,0.159,0.218,0.308,820.794,1.002,"Sigma2_intercept"
0.009,0,0.008,0.021,632.659,1.006,"Sigma2_epsilon"
0.069,0.052,0.069,0.087,1937.341,1,"Sigma2_phi"
0.965,0.965,0.965,0.965,0.5,1,"Sigma2_x"
0.057,0.042,0.057,0.074,4090.544,1.001,"cov_int_phi"
0.008,-0.009,0.008,0.029,2252.419,1.002,"cov_2"
0.717,0.681,0.717,0.754,4728.669,1.001,"Sigma2_e"
-1171.7,-1202.982,-1171.509,-1141.41,527.21,1.009,"lp__"
1.086,0.984,1.086,1.184,543.663,1.005,"B_0"
0.189,0.143,0.19,0.235,1862.845,1,"psi"
0.186,0.136,0.183,0.249,913.933,1.001,"Sigma2_intercept"
0.022,0.01,0.021,0.039,1191.772,1,"Sigma2_epsilon"
0.071,0.055,0.071,0.089,3728.819,1,"Sigma2_phi"
1.047,1.047,1.047,1.047,0.5,1,"Sigma2_x"
0.06,0.044,0.059,0.075,3958.311,1,"cov_int_phi"
0.013,-0.01,0.012,0.036,1929.9,1,"cov_2"
0.713,0.679,0.713,0.749,5582.435,1,"Sigma2_e"
-1160.999,-1189.99,-1160.115,-1134.344,774.406,1,"lp__"
0.976,0.88,0.976,1.072,518.046,1,"B_0"
0.294,0.247,0.295,0.337,2114.588,1,"psi"
0.195,0.144,0.192,0.263,668.625,1,"Sigma2_intercept"
0.012,0.002,0.011,0.026,1015.048,1.004,"Sigma2_epsilon"
0.103,0.083,0.102,0.124,2722.326,1,"Sigma2_phi"
0.901,0.901,0.901,0.901,0.5,1,"Sigma2_x"
0.071,0.055,0.071,0.088,3070.933,1,"cov_int_phi"
0.008,-0.009,0.008,0.028,1975.158,1,"cov_2"
0.719,0.683,0.719,0.757,4052.857,1,"Sigma2_e"
-1174.975,-1206.575,-1174.249,-1145.014,622.364,1.009,"lp__"
0.977,0.854,0.977,1.096,383.551,1,"B_0"
0.286,0.238,0.287,0.332,1472.388,1.001,"psi"
0.256,0.189,0.252,0.346,664.893,1.003,"Sigma2_intercept"
0.02,0.007,0.019,0.039,921.466,1,"Sigma2_epsilon"
0.134,0.112,0.133,0.157,3006.253,1.001,"Sigma2_phi"
1.01,1.01,1.01,1.01,0.5,1,"Sigma2_x"
0.112,0.093,0.112,0.131,3937.716,1,"cov_int_phi"
0.029,0.004,0.028,0.058,1302.883,1,"cov_2"
0.732,0.696,0.732,0.769,4948.949,1,"Sigma2_e"
-1203.742,-1235.151,-1203.421,-1176.362,649.218,1,"lp__"
1.022,0.933,1.023,1.11,691.241,1,"B_0"
0.25,0.201,0.251,0.296,1898.809,1,"psi"
0.153,0.11,0.15,0.212,926.256,1,"Sigma2_intercept"
0.018,0.007,0.018,0.034,1252.399,1,"Sigma2_epsilon"
0.076,0.059,0.076,0.094,3388.745,1,"Sigma2_phi"
0.714,0.714,0.714,0.714,0.5,1,"Sigma2_x"
0.039,0.025,0.039,0.054,4536.689,1,"cov_int_phi"
0.006,-0.01,0.006,0.026,2241.2,1,"cov_2"
0.69,0.654,0.689,0.726,5210.664,1,"Sigma2_e"
-1106.638,-1138.581,-1106.436,-1077.056,664.29,1,"lp__"
1.059,0.956,1.059,1.16,677.814,1.001,"B_0"
0.193,0.148,0.193,0.235,2287.498,1,"psi"
0.183,0.132,0.18,0.252,864.039,1,"Sigma2_intercept"
0.028,0.014,0.027,0.045,1572.592,1,"Sigma2_epsilon"
0.085,0.067,0.084,0.104,4071.328,1,"Sigma2_phi"
1.08,1.08,1.08,1.08,0.5,1,"Sigma2_x"
0.068,0.053,0.068,0.084,4253.437,1,"cov_int_phi"
0.023,0.002,0.023,0.048,1821.156,1,"cov_2"
0.696,0.662,0.696,0.731,5804.984,1,"Sigma2_e"
-1123.307,-1152.304,-1123.084,-1095.929,670.767,1,"lp__"
0.948,0.85,0.948,1.045,629.742,1,"B_0"
0.27,0.225,0.27,0.31,2445.602,1,"psi"
0.175,0.127,0.172,0.237,812.981,1,"Sigma2_intercept"
0.013,0.004,0.012,0.026,1179.73,1,"Sigma2_epsilon"
0.1,0.081,0.1,0.12,3357.349,1.001,"Sigma2_phi"
0.92,0.92,0.92,0.92,0.5,1,"Sigma2_x"
0.085,0.07,0.085,0.101,3515.072,1,"cov_int_phi"
0.023,0.005,0.023,0.046,1433.45,1,"cov_2"
0.69,0.657,0.69,0.726,4752.561,1,"Sigma2_e"
-1108.491,-1137.538,-1108.13,-1080.884,779.79,1,"lp__"
1.078,0.987,1.078,1.173,488.599,1,"B_0"
0.263,0.223,0.263,0.302,2516.852,1,"psi"
0.189,0.137,0.186,0.257,606.746,1.004,"Sigma2_intercept"
0.009,0,0.008,0.02,669.624,1,"Sigma2_epsilon"
0.078,0.061,0.078,0.097,1993.514,1,"Sigma2_phi"
0.915,0.915,0.915,0.915,0.5,1,"Sigma2_x"
0.052,0.037,0.052,0.067,4266.609,1,"cov_int_phi"
0.005,-0.011,0.004,0.023,2493.358,1,"cov_2"
0.669,0.637,0.669,0.702,3192.363,1.001,"Sigma2_e"
-1059.143,-1091.081,-1058.39,-1030.959,537.841,1,"lp__"
0.972,0.879,0.972,1.068,768.646,1.001,"B_0"
0.263,0.214,0.263,0.307,2027.536,1,"psi"
0.183,0.134,0.18,0.25,835.875,1.005,"Sigma2_intercept"
0.021,0.009,0.021,0.038,1124.882,1,"Sigma2_epsilon"
0.106,0.086,0.106,0.128,2888.321,1,"Sigma2_phi"
1.023,1.023,1.023,1.023,0.5,1,"Sigma2_x"
0.068,0.051,0.068,0.085,4274.147,1,"cov_int_phi"
0.007,-0.014,0.007,0.03,1909.805,1,"cov_2"
0.732,0.696,0.732,0.769,4839.152,1,"Sigma2_e"
-1201.248,-1231.727,-1200.745,-1173.289,736.444,1.001,"lp__"
1.007,0.911,1.007,1.1,420.286,1,"B_0"
0.309,0.266,0.31,0.347,1937.209,1,"psi"
0.196,0.142,0.193,0.267,932.358,1.001,"Sigma2_intercept"
0.008,0,0.007,0.02,737.941,1,"Sigma2_epsilon"
0.107,0.087,0.106,0.128,3385.559,1,"Sigma2_phi"
1.013,1.013,1.013,1.013,0.5,1,"Sigma2_x"
0.063,0.047,0.064,0.08,4333.204,1,"cov_int_phi"
-0.006,-0.024,-0.005,0.012,2839.168,1.001,"cov_2"
0.724,0.686,0.723,0.762,3194.194,1.001,"Sigma2_e"
-1184.842,-1214.549,-1184.588,-1156.233,753.014,1.001,"lp__"
0.967,0.864,0.968,1.066,895.012,1.001,"B_0"
0.294,0.254,0.294,0.331,3052.298,1,"psi"
0.231,0.167,0.227,0.315,945.21,1.007,"Sigma2_intercept"
0.009,0,0.009,0.021,952.202,1,"Sigma2_epsilon"
0.105,0.085,0.104,0.126,2922.236,1,"Sigma2_phi"
1.018,1.018,1.018,1.018,0.5,1,"Sigma2_x"
0.083,0.067,0.083,0.1,5039.259,1,"cov_int_phi"
0.005,-0.014,0.004,0.025,3409.633,1,"cov_2"
0.739,0.702,0.739,0.776,5094.921,1,"Sigma2_e"
-1217.654,-1247.928,-1217.441,-1188.797,695.698,1.004,"lp__"
1.008,0.907,1.008,1.11,462.774,1,"B_0"
0.219,0.17,0.22,0.264,1895.815,1,"psi"
0.214,0.157,0.211,0.29,630.269,1.003,"Sigma2_intercept"
0.011,0.001,0.01,0.023,939.72,1,"Sigma2_epsilon"
0.055,0.041,0.055,0.071,2357.394,1,"Sigma2_phi"
0.762,0.762,0.762,0.762,0.5,1,"Sigma2_x"
0.055,0.04,0.054,0.07,4375.174,1,"cov_int_phi"
0.007,-0.011,0.006,0.028,2125.962,1,"cov_2"
0.658,0.627,0.658,0.691,5561.284,1,"Sigma2_e"
-1034.16,-1063.69,-1033.942,-1005.743,631.558,1,"lp__"
0.981,0.889,0.98,1.072,402.988,1.002,"B_0"
0.263,0.227,0.264,0.297,1890.281,1,"psi"
0.19,0.136,0.187,0.256,618.973,1,"Sigma2_intercept"
0.005,0,0.005,0.014,640.361,1,"Sigma2_epsilon"
0.072,0.056,0.072,0.09,2407.66,1,"Sigma2_phi"
0.973,0.973,0.973,0.973,0.5,1,"Sigma2_x"
0.046,0.031,0.046,0.06,2947.676,1,"cov_int_phi"
-0.005,-0.02,-0.004,0.01,2228.5,1,"cov_2"
0.713,0.677,0.713,0.749,2504.222,1,"Sigma2_e"
-1164.757,-1193.153,-1164.668,-1136.903,619.407,1,"lp__"
0.941,0.855,0.94,1.029,866.638,1.001,"B_0"
0.303,0.259,0.303,0.344,1999.971,1,"psi"
0.162,0.116,0.16,0.224,982.498,1,"Sigma2_intercept"
0.018,0.007,0.018,0.035,990.147,1,"Sigma2_epsilon"
0.132,0.11,0.132,0.156,3506.255,1,"Sigma2_phi"
1.077,1.077,1.077,1.077,0.5,1,"Sigma2_x"
0.054,0.037,0.053,0.071,4840.575,1,"cov_int_phi"
0,-0.018,0,0.019,2432.44,1,"cov_2"
0.734,0.698,0.734,0.773,5003.456,1,"Sigma2_e"
-1208.101,-1239.373,-1208.089,-1179.387,729.126,1,"lp__"
1.01,0.904,1.011,1.112,394.658,1,"B_0"
0.308,0.264,0.308,0.346,1558.905,1.001,"psi"
0.221,0.16,0.216,0.299,480.363,1,"Sigma2_intercept"
0.006,0,0.006,0.018,740.504,1.001,"Sigma2_epsilon"
0.111,0.091,0.11,0.132,3487.018,1,"Sigma2_phi"
0.967,0.967,0.967,0.967,0.5,1,"Sigma2_x"
0.092,0.076,0.092,0.109,3206.072,1.001,"cov_int_phi"
0.013,-0.004,0.012,0.035,1268.902,1.001,"cov_2"
0.703,0.668,0.702,0.737,3527.028,1,"Sigma2_e"
-1139.452,-1169.249,-1139.58,-1110.266,549.93,1.001,"lp__"
0.98,0.869,0.981,1.097,393.908,1.001,"B_0"
0.243,0.19,0.244,0.293,1521.689,1,"psi"
0.237,0.174,0.234,0.322,665.004,1,"Sigma2_intercept"
0.025,0.011,0.025,0.043,1265.508,1,"Sigma2_epsilon"
0.089,0.07,0.089,0.109,3357.647,1,"Sigma2_phi"
0.774,0.774,0.774,0.774,0.5,1,"Sigma2_x"
0.064,0.047,0.064,0.081,4425.941,1,"cov_int_phi"
0.015,-0.007,0.014,0.041,1593.136,1,"cov_2"
0.709,0.675,0.71,0.746,5350.045,1,"Sigma2_e"
-1153.476,-1183.949,-1153.226,-1124.398,665.092,1,"lp__"
1.03,0.931,1.03,1.131,285.755,1,"B_0"
0.249,0.212,0.249,0.284,1709.913,1,"psi"
0.215,0.157,0.212,0.292,675.611,1,"Sigma2_intercept"
0.005,0,0.004,0.015,506.846,1,"Sigma2_epsilon"
0.063,0.048,0.063,0.08,2376.409,1,"Sigma2_phi"
0.878,0.878,0.878,0.878,0.5,1,"Sigma2_x"
0.054,0.04,0.054,0.069,3616.513,1,"cov_int_phi"
0.005,-0.009,0.004,0.023,2000.632,1,"cov_2"
0.688,0.654,0.688,0.724,3546.028,1,"Sigma2_e"
-1105.227,-1134.3,-1105.313,-1077.331,596.321,1,"lp__"
1.141,1.058,1.141,1.226,665.627,1.003,"B_0"
0.199,0.163,0.2,0.233,2469.123,1.001,"psi"
0.143,0.102,0.141,0.197,1190.155,1,"Sigma2_intercept"
0.008,0,0.008,0.02,705.802,1.002,"Sigma2_epsilon"
