"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
-0.093,-0.143,-0.091,-0.049,59.407,1.014,"cov_int_psi"
0.086,0.04,0.087,0.134,37.021,1.065,"cov_int_phi"
-0.082,-0.13,-0.081,-0.044,59.76,1,"cov_psi_phi"
-0.602,-0.889,-0.601,-0.321,41.662,1,"cor_1"
0.059,-0.695,0.084,0.764,43.579,1.056,"cor_2"
-0.088,-0.838,-0.06,0.566,87.65,1.001,"cor_3"
0.518,0.35,0.511,0.688,62.899,1.055,"cor_4"
-0.597,-0.777,-0.605,-0.408,52.367,1.047,"cor_5"
-0.444,-0.916,-0.489,0.283,218.82,1.04,"cor_6"
-0.093,-0.143,-0.091,-0.049,59.407,1.014,"cov_1"
0.003,-0.054,0.004,0.05,118.719,1.055,"cov_2"
-0.002,-0.05,-0.002,0.047,105.902,1,"cov_3"
0.209,0.143,0.208,0.288,82.279,1.017,"cov_4"
-0.203,-0.282,-0.205,-0.135,72.034,1.015,"cov_5"
-0.072,-0.289,-0.055,0.036,400.253,1.007,"cov_6"
0.541,0.435,0.545,0.634,60.225,1.045,"Sigma2_e"
0.102,0.088,0.102,0.115,93.116,1,"Sigma2_ex"
-439.714,-524.351,-440.67,-351.332,105.284,1.003,"lp__"
0.981,0.894,0.982,1.066,2402.731,1,"B_0"
-0.012,-0.109,-0.011,0.084,2141.422,1,"B_x"
0.289,0.095,0.29,0.474,76.254,1,"psi"
0.204,0.124,0.202,0.295,430.771,1.002,"Sigma2_intercept"
0.128,0.065,0.125,0.206,898.318,1.002,"Sigma2_psi"
0.972,0.841,0.967,1.124,1942.559,1,"Sigma2_x"
0.105,0.042,0.09,0.269,231.221,1,"Sigma2_phi"
0.016,0,0.006,0.086,686.491,1,"Sigma2_epsilon"
-0.095,-0.145,-0.093,-0.049,1012.414,1,"cov_int_psi"
0.098,0.06,0.097,0.142,828.426,1,"cov_int_phi"
-0.061,-0.098,-0.06,-0.03,1997.451,1,"cov_psi_phi"
-0.601,-0.848,-0.607,-0.327,534.675,1.003,"cor_1"
0.064,-0.781,0.091,0.835,346.573,1,"cor_2"
-0.098,-0.847,-0.124,0.739,1133.55,1,"cor_3"
0.741,0.597,0.739,0.9,152.307,1.011,"cor_4"
-0.567,-0.749,-0.567,-0.386,581.566,1.002,"cor_5"
-0.008,-0.893,-0.003,0.876,32.678,1.001,"cor_6"
-0.095,-0.145,-0.093,-0.049,1012.414,1,"cov_1"
0.004,-0.055,0.001,0.07,200.473,1,"cov_2"
-0.004,-0.05,-0.002,0.036,299.027,1,"cov_3"
0.326,0.25,0.324,0.41,1807.329,1.001,"cov_4"
-0.196,-0.275,-0.195,-0.127,2118.273,1,"cov_5"
0.001,-0.17,0,0.178,63.468,1.001,"cov_6"
0.562,0.477,0.56,0.656,491.945,1.014,"Sigma2_e"
0.103,0.089,0.102,0.118,2551.923,1,"Sigma2_ex"
-465.37,-554.683,-465.131,-378.199,480.445,1.007,"lp__"
0.966,0.869,0.966,1.062,1946.658,1.001,"B_0"
-0.061,-0.171,-0.061,0.049,1213.451,1,"B_x"
0.348,0.146,0.345,0.579,105.141,1.001,"psi"
0.205,0.118,0.202,0.301,257.786,1.003,"Sigma2_intercept"
0.12,0.061,0.118,0.195,657.025,1,"Sigma2_psi"
1.207,1.044,1.203,1.391,2088.64,1,"Sigma2_x"
0.19,0.081,0.159,0.5,224.12,1.001,"Sigma2_phi"
0.031,0,0.018,0.143,538.53,1,"Sigma2_epsilon"
-0.085,-0.136,-0.084,-0.038,741.762,1.001,"cov_int_psi"
0.128,0.082,0.127,0.18,1647.904,1,"cov_int_phi"
-0.051,-0.096,-0.052,-0.002,702.875,1.001,"cov_psi_phi"
-0.558,-0.832,-0.562,-0.258,443.818,1.004,"cor_1"
-0.026,-0.804,-0.033,0.791,354.209,1,"cor_2"
0.338,-0.539,0.402,0.914,549.261,1,"cor_3"
0.766,0.609,0.762,0.945,114.849,1.009,"cor_4"
-0.549,-0.764,-0.547,-0.342,553.765,1,"cor_5"
-0.07,-0.864,-0.096,0.842,60.787,1.001,"cor_6"
-0.085,-0.136,-0.084,-0.038,741.762,1.001,"cov_1"
-0.003,-0.088,-0.001,0.083,199.196,1.001,"cov_2"
0.02,-0.019,0.014,0.088,282.229,1,"cov_3"
0.375,0.287,0.373,0.473,1587.733,1.001,"cov_4"
-0.204,-0.286,-0.204,-0.124,1656.25,1.001,"cov_5"
-0.015,-0.278,-0.005,0.241,88.665,1.002,"cov_6"
0.643,0.537,0.643,0.758,463.93,1.004,"Sigma2_e"
0.103,0.089,0.102,0.118,2382.488,1,"Sigma2_ex"
-521.134,-606.09,-522.127,-431.845,351.097,1.001,"lp__"
1.076,0.985,1.077,1.153,211.43,1.004,"B_0"
-0.011,-0.113,-0.01,0.084,343.42,1.006,"B_x"
0.224,-0.123,0.245,0.488,76.63,1.016,"psi"
0.174,0.097,0.172,0.263,235.608,1.001,"Sigma2_intercept"
0.068,0.025,0.067,0.13,157.895,1,"Sigma2_psi"
0.975,0.85,0.967,1.14,385.52,1.003,"Sigma2_x"
0.122,0.032,0.077,0.482,181.88,1.026,"Sigma2_phi"
0.045,0,0.017,0.228,163.994,1.009,"Sigma2_epsilon"
-0.07,-0.116,-0.069,-0.03,705.054,1.002,"cov_int_psi"
0.076,0.041,0.075,0.119,609.337,1.013,"cov_int_phi"
-0.053,-0.089,-0.052,-0.026,373.66,1.01,"cov_psi_phi"
-0.663,-0.929,-0.675,-0.325,419.301,1.007,"cor_1"
0.211,-0.681,0.278,0.836,55.313,1.032,"cor_2"
-0.228,-0.897,-0.278,0.706,63.141,1.016,"cor_3"
0.639,0.469,0.633,0.828,105.813,1.036,"cor_4"
-0.721,-0.943,-0.72,-0.504,30.189,1,"cor_5"
0.177,-0.854,0.258,0.935,15.726,1.082,"cor_6"
-0.07,-0.116,-0.069,-0.03,705.054,1.002,"cov_1"
0.018,-0.049,0.008,0.114,119.757,1.009,"cov_2"
-0.013,-0.094,-0.005,0.033,119.348,1.004,"cov_3"
0.259,0.189,0.258,0.342,135.528,1.019,"cov_4"
-0.18,-0.258,-0.177,-0.11,745.256,1.001,"cov_5"
0.038,-0.208,0.015,0.374,75.707,1.016,"cov_6"
0.633,0.542,0.631,0.736,434.376,1,"Sigma2_e"
0.106,0.092,0.105,0.121,1572.875,1,"Sigma2_ex"
-527.736,-610.192,-529.024,-446.162,462.081,1,"lp__"
1.018,0.928,1.018,1.105,1671.796,1,"B_0"
0.013,-0.084,0.012,0.116,1617.654,1,"B_x"
0.277,-0.003,0.283,0.527,35.456,1.065,"psi"
0.236,0.147,0.235,0.329,518.21,1.002,"Sigma2_intercept"
0.113,0.052,0.111,0.187,513.241,1.002,"Sigma2_psi"
0.95,0.822,0.946,1.101,1732.63,1,"Sigma2_x"
0.131,0.046,0.102,0.385,284.144,1.012,"Sigma2_phi"
0.041,0,0.026,0.162,442.485,1,"Sigma2_epsilon"
-0.084,-0.139,-0.084,-0.034,618.165,1.004,"cov_int_psi"
0.071,0.023,0.07,0.121,581.816,1.002,"cov_int_phi"
-0.07,-0.119,-0.068,-0.031,389.679,1,"cov_psi_phi"
-0.528,-0.831,-0.53,-0.216,462.4,1.005,"cor_1"
-0.003,-0.682,0,0.681,118.788,1.026,"cor_2"
-0.345,-0.889,-0.415,0.517,369.435,1.025,"cor_3"
0.538,0.391,0.537,0.683,340.288,1,"cor_4"
-0.533,-0.769,-0.529,-0.322,187.696,1.005,"cor_5"
0.09,-0.793,0.12,0.873,14.152,1.13,"cor_6"
-0.084,-0.139,-0.084,-0.034,618.165,1.004,"cov_1"
0.001,-0.072,0,0.079,84.565,1.037,"cov_2"
-0.022,-0.091,-0.017,0.021,210.341,1.035,"cov_3"
0.252,0.176,0.251,0.339,1006.539,1,"cov_4"
-0.171,-0.248,-0.17,-0.099,604.112,1.001,"cov_5"
0.019,-0.215,0.008,0.268,30.407,1.073,"cov_6"
0.567,0.472,0.565,0.678,446.995,1,"Sigma2_e"
0.105,0.091,0.104,0.121,1987.288,1,"Sigma2_ex"
-476.509,-571.66,-475.714,-386.803,423.728,1,"lp__"
0.938,0.851,0.939,1.024,2712.166,1.001,"B_0"
-0.053,-0.15,-0.053,0.039,2499.775,1.001,"B_x"
0.332,0.054,0.332,0.612,52.418,1.014,"psi"
0.2,0.108,0.199,0.303,427.734,1.003,"Sigma2_intercept"
0.109,0.038,0.105,0.205,577.215,1,"Sigma2_psi"
0.9,0.777,0.897,1.04,1766.08,1,"Sigma2_x"
0.154,0.055,0.123,0.465,108.1,1.01,"Sigma2_phi"
0.039,0,0.025,0.163,557.93,1,"Sigma2_epsilon"
-0.063,-0.116,-0.063,-0.014,848.888,1,"cov_int_psi"
0.057,0.005,0.058,0.105,819.438,1,"cov_int_phi"
-0.045,-0.088,-0.045,-0.004,1107.057,1.003,"cov_psi_phi"
-0.454,-0.806,-0.452,-0.105,662.447,1,"cor_1"
-0.291,-0.883,-0.347,0.541,207.462,1.002,"cor_2"
0.121,-0.654,0.145,0.812,474.923,1.002,"cor_3"
0.573,0.411,0.569,0.766,311.796,1.003,"cor_4"
-0.513,-0.77,-0.508,-0.285,262.965,1.017,"cor_5"
0,-0.845,0.018,0.858,29.338,1.019,"cor_6"
-0.063,-0.116,-0.063,-0.014,848.888,1,"cov_1"
-0.022,-0.105,-0.018,0.043,128.921,1.007,"cov_2"
0.007,-0.041,0.004,0.065,202.865,1.008,"cov_3"
0.239,0.166,0.238,0.319,1496.855,1,"cov_4"
-0.155,-0.234,-0.154,-0.08,1105.785,1.01,"cov_5"
-0.001,-0.24,0.001,0.235,47.567,1.017,"cov_6"
0.638,0.532,0.636,0.755,523.138,1.001,"Sigma2_e"
0.1,0.087,0.1,0.115,2146.065,1,"Sigma2_ex"
-506.525,-597.682,-506.047,-414.662,467.558,1.001,"lp__"
0.991,0.902,0.992,1.078,1997.18,1,"B_0"
0.059,-0.04,0.059,0.163,1909.179,1,"B_x"
0.306,0.067,0.308,0.53,17.283,1.002,"psi"
0.167,0.082,0.167,0.256,362.336,1.004,"Sigma2_intercept"
0.074,0.027,0.07,0.138,689.428,1,"Sigma2_psi"
1.005,0.867,1.001,1.16,1549.22,1,"Sigma2_x"
0.13,0.051,0.108,0.355,56.222,1.001,"Sigma2_phi"
0.024,0,0.014,0.114,618.663,1,"Sigma2_epsilon"
-0.074,-0.12,-0.073,-0.033,1301.899,1,"cov_int_psi"
0.082,0.043,0.079,0.131,882.912,1.001,"cov_int_phi"
-0.052,-0.089,-0.051,-0.021,642.368,1.006,"cov_psi_phi"
-0.698,-0.955,-0.714,-0.343,579.919,1.002,"cor_1"
0.298,-0.596,0.368,0.886,111.367,1,"cor_2"
-0.111,-0.841,-0.138,0.704,192.637,1,"cor_3"
0.521,0.344,0.517,0.733,124.623,1.002,"cor_4"
-0.593,-0.827,-0.596,-0.346,143.892,1.004,"cor_5"
0.031,-0.886,0.023,0.917,9.651,1.008,"cor_6"
-0.074,-0.12,-0.073,-0.033,1301.899,1,"cov_1"
0.017,-0.028,0.012,0.082,57.026,1,"cov_2"
-0.004,-0.046,-0.002,0.034,70.755,1,"cov_3"
0.21,0.137,0.208,0.289,991.143,1,"cov_4"
-0.156,-0.238,-0.155,-0.083,519.54,1.004,"cov_5"
0.005,-0.208,0.001,0.242,15.221,1.002,"cov_6"
0.657,0.561,0.655,0.762,603.911,1.002,"Sigma2_e"
0.096,0.083,0.095,0.11,1900.205,1,"Sigma2_ex"
-501.036,-587.189,-500.785,-420.808,546.681,1.001,"lp__"
1.006,0.914,1.007,1.1,1858.771,1,"B_0"
0.008,-0.093,0.008,0.11,1549.956,1,"B_x"
0.385,0.214,0.372,0.601,107.876,1.029,"psi"
0.184,0.101,0.182,0.276,766.8,1,"Sigma2_intercept"
0.15,0.08,0.147,0.238,428.666,1.002,"Sigma2_psi"
1.032,0.895,1.027,1.189,1502.959,1,"Sigma2_x"
0.209,0.079,0.156,0.464,186.773,1.01,"Sigma2_phi"
0.035,0,0.012,0.113,196.715,1.005,"Sigma2_epsilon"
-0.111,-0.168,-0.111,-0.059,972.212,1,"cov_int_psi"
0.096,0.054,0.095,0.148,768.137,1.003,"cov_int_phi"
-0.094,-0.143,-0.092,-0.052,870.731,1.006,"cov_psi_phi"
-0.687,-0.925,-0.7,-0.393,424.592,1.005,"cor_1"
0.151,-0.649,0.184,0.83,375.467,1.015,"cor_2"
-0.113,-0.838,-0.126,0.692,681.04,1.005,"cor_3"
0.545,0.378,0.545,0.708,220.242,1.002,"cor_4"
-0.605,-0.781,-0.607,-0.424,161.547,1.002,"cor_5"
-0.14,-0.896,-0.164,0.785,30.947,1.065,"cor_6"
-0.111,-0.168,-0.111,-0.059,972.212,1,"cov_1"
0.006,-0.047,0.005,0.061,155.549,1.023,"cov_2"
-0.003,-0.059,-0.003,0.052,214.245,1.014,"cov_3"
0.235,0.154,0.233,0.318,603.175,1.003,"cov_4"
-0.234,-0.319,-0.234,-0.159,745.41,1,"cov_5"
-0.028,-0.246,-0.01,0.137,94.443,1.034,"cov_6"
0.62,0.521,0.618,0.726,584.934,1.004,"Sigma2_e"
0.108,0.094,0.107,0.124,2006.919,1.001,"Sigma2_ex"
-526.538,-612.221,-526.526,-442.909,511.69,1.004,"lp__"
1.04,0.958,1.04,1.126,2865.005,1,"B_0"
0.054,-0.041,0.052,0.154,2395.91,1,"B_x"
0.344,0.081,0.341,0.633,150.506,1.006,"psi"
0.115,0.052,0.112,0.195,565.599,1.001,"Sigma2_intercept"
0.117,0.054,0.113,0.201,760.205,1.001,"Sigma2_psi"
0.906,0.783,0.902,1.052,1530.502,1,"Sigma2_x"
0.16,0.061,0.124,0.495,306.376,1.001,"Sigma2_phi"
0.037,0,0.019,0.175,718.546,1,"Sigma2_epsilon"
-0.079,-0.129,-0.078,-0.035,758.843,1,"cov_int_psi"
0.062,0.021,0.062,0.104,849.3,1,"cov_int_phi"
-0.065,-0.107,-0.065,-0.024,501.762,1,"cov_psi_phi"
-0.703,-0.952,-0.72,-0.353,552.684,1.002,"cor_1"
-0.127,-0.845,-0.144,0.719,888.645,1.002,"cor_2"
0.113,-0.713,0.141,0.84,811.907,1.001,"cor_3"
0.643,0.431,0.643,0.842,270.831,1.002,"cor_4"
-0.666,-0.883,-0.665,-0.457,319.444,1.002,"cor_5"
-0.043,-0.902,-0.023,0.832,85.373,1.005,"cor_6"
-0.079,-0.129,-0.078,-0.035,758.843,1,"cov_1"
-0.008,-0.075,-0.004,0.05,334.591,1.005,"cov_2"
0.007,-0.052,0.003,0.077,340.661,1.005,"cov_3"
0.202,0.131,0.202,0.28,1690.676,1,"cov_4"
-0.212,-0.293,-0.211,-0.137,1707.481,1,"cov_5"
-0.006,-0.256,-0.001,0.226,138.766,1.006,"cov_6"
0.647,0.539,0.647,0.753,532.027,1,"Sigma2_e"
0.088,0.077,0.088,0.102,1741.472,1,"Sigma2_ex"
-460.133,-551.066,-459.412,-369.192,410.175,1,"lp__"
1.019,0.935,1.021,1.102,1954.065,1.001,"B_0"
0.001,-0.107,0,0.109,1305.668,1.003,"B_x"
0.282,0.048,0.279,0.518,70.09,1.004,"psi"
0.098,0.039,0.095,0.177,209.175,1,"Sigma2_intercept"
0.113,0.055,0.112,0.183,875.301,1.004,"Sigma2_psi"
1.162,1.005,1.157,1.343,1484.155,1.002,"Sigma2_x"
0.135,0.046,0.102,0.448,320.878,1.001,"Sigma2_phi"
0.028,0,0.011,0.155,758.182,1,"Sigma2_epsilon"
-0.056,-0.099,-0.056,-0.016,316.117,1.014,"cov_int_psi"
0.058,0.028,0.057,0.093,604.837,1,"cov_int_phi"
-0.037,-0.074,-0.037,0,865.429,1,"cov_psi_phi"
-0.555,-0.859,-0.569,-0.178,227.877,1.009,"cor_1"
-0.028,-0.823,-0.028,0.783,565.885,1,"cor_2"
0.056,-0.73,0.063,0.774,830.456,1.003,"cor_3"
0.649,0.427,0.647,0.884,107.64,1,"cor_4"
-0.404,-0.617,-0.406,-0.18,430.919,1.006,"cor_5"
-0.053,-0.887,-0.087,0.893,30.119,1.007,"cor_6"
-0.056,-0.099,-0.056,-0.016,316.117,1.014,"cov_1"
-0.001,-0.058,0,0.049,232.293,1.001,"cov_2"
0.003,-0.036,0.001,0.048,268.735,1.004,"cov_3"
0.211,0.137,0.21,0.29,998.226,1,"cov_4"
-0.143,-0.223,-0.142,-0.065,714.875,1.001,"cov_5"
-0.009,-0.279,-0.003,0.244,60.727,1.005,"cov_6"
0.644,0.549,0.644,0.742,571.477,1.002,"Sigma2_e"
0.097,0.085,0.097,0.111,1856.326,1,"Sigma2_ex"
-497.928,-580.255,-498.294,-416.076,480.951,1.003,"lp__"
0.999,0.908,0.999,1.089,1505.948,1.001,"B_0"
-0.058,-0.161,-0.059,0.045,1230.748,1,"B_x"
0.309,0.014,0.309,0.599,49.527,1,"psi"
0.204,0.113,0.201,0.305,509.768,1.001,"Sigma2_intercept"
0.139,0.074,0.136,0.218,645.912,1,"Sigma2_psi"
1.083,0.935,1.078,1.246,1426.762,1,"Sigma2_x"
0.171,0.061,0.133,0.541,127.725,1.003,"Sigma2_phi"
0.048,0,0.029,0.209,323.456,1.003,"Sigma2_epsilon"
-0.108,-0.165,-0.107,-0.062,850.339,1,"cov_int_psi"
0.083,0.03,0.083,0.137,401.134,1.001,"cov_int_phi"
-0.075,-0.124,-0.074,-0.033,442.799,1,"cov_psi_phi"
-0.659,-0.899,-0.665,-0.381,527.947,1,"cor_1"
-0.122,-0.826,-0.128,0.639,205.641,1,"cor_2"
0.005,-0.779,0.001,0.774,240.202,1,"cor_3"
0.647,0.489,0.649,0.802,235.917,1,"cor_4"
-0.631,-0.811,-0.63,-0.444,241.325,1,"cor_5"
-0.065,-0.875,-0.066,0.832,27.379,1,"cor_6"
-0.108,-0.165,-0.107,-0.062,850.339,1,"cov_1"
-0.01,-0.109,-0.005,0.071,114.158,1,"cov_2"
0,-0.073,0,0.073,116.047,1,"cov_3"
0.3,0.214,0.299,0.395,919.378,1.001,"cov_4"
-0.241,-0.329,-0.24,-0.161,894.56,1,"cov_5"
-0.007,-0.313,-0.003,0.302,45.833,1,"cov_6"
0.649,0.53,0.65,0.762,435.469,1.003,"Sigma2_e"
0.092,0.08,0.092,0.106,2125.119,1,"Sigma2_ex"
-480.287,-567.355,-481.471,-382.332,424.397,1.005,"lp__"
1.079,0.996,1.079,1.161,2551.564,1,"B_0"
0.073,-0.026,0.074,0.175,1885.113,1,"B_x"
0.204,-0.429,0.214,0.734,47.705,1.015,"psi"
0.123,0.055,0.121,0.203,287.403,1,"Sigma2_intercept"
0.06,0.023,0.058,0.11,354.12,1.002,"Sigma2_psi"
1.042,0.902,1.038,1.209,1577.347,1,"Sigma2_x"
0.323,0.088,0.214,1.178,245.165,1,"Sigma2_phi"
0.197,0.042,0.149,0.675,167.917,1.001,"Sigma2_epsilon"
-0.045,-0.085,-0.045,-0.011,563.769,1.001,"cov_int_psi"
0.063,0.011,0.063,0.114,380.562,1.005,"cov_int_phi"
-0.066,-0.112,-0.065,-0.026,296.429,1.001,"cov_psi_phi"
-0.554,-0.911,-0.568,-0.142,501.166,1,"cor_1"
0.103,-0.601,0.136,0.707,87.782,1.006,"cor_2"
-0.33,-0.883,-0.384,0.485,99.613,1.013,"cor_3"
0.652,0.456,0.648,0.86,133.9,1,"cor_4"
-0.652,-0.929,-0.649,-0.36,114.433,1.011,"cor_5"
0.087,-0.824,0.117,0.907,47.027,1.015,"cor_6"
-0.045,-0.085,-0.045,-0.011,563.769,1.001,"cov_1"
0.017,-0.113,0.015,0.162,61.732,1.009,"cov_2"
-0.034,-0.143,-0.031,0.059,59.594,1.016,"cov_3"
0.227,0.155,0.225,0.304,1233.227,1,"cov_4"
-0.157,-0.231,-0.156,-0.089,502.489,1.004,"cov_5"
0.05,-0.495,0.037,0.704,47.382,1.015,"cov_6"
0.568,0.459,0.567,0.683,309.326,1.001,"Sigma2_e"
0.096,0.084,0.096,0.11,2374.222,1,"Sigma2_ex"
-439.803,-530.987,-441.266,-342.844,374.229,1.001,"lp__"
0.987,0.897,0.987,1.076,1777.363,1,"B_0"
-0.037,-0.136,-0.038,0.062,1581.946,1,"B_x"
0.374,0.137,0.38,0.569,25.321,1.001,"psi"
0.182,0.105,0.181,0.264,490.505,1.008,"Sigma2_intercept"
0.104,0.041,0.102,0.181,414.931,1,"Sigma2_psi"
0.959,0.83,0.954,1.106,1369.373,1,"Sigma2_x"
0.162,0.075,0.146,0.355,49.069,1.011,"Sigma2_phi"
0.018,0,0.009,0.091,482.91,1.014,"Sigma2_epsilon"
-0.058,-0.101,-0.058,-0.018,864.017,1,"cov_int_psi"
0.089,0.051,0.088,0.137,659.647,1.004,"cov_int_phi"
-0.057,-0.094,-0.057,-0.024,614.315,1,"cov_psi_phi"
-0.442,-0.735,-0.443,-0.144,694.736,1.001,"cor_1"
0.265,-0.615,0.326,0.874,254.15,1,"cor_2"
-0.083,-0.801,-0.117,0.74,580.903,1,"cor_3"
0.487,0.332,0.484,0.659,220.773,1.01,"cor_4"
-0.468,-0.684,-0.468,-0.245,157.577,1.004,"cor_5"
0.071,-0.887,0.106,0.908,13.006,1.018,"cor_6"
-0.058,-0.101,-0.058,-0.018,864.017,1,"cov_1"
0.014,-0.024,0.009,0.073,78.235,1,"cov_2"
-0.004,-0.046,-0.002,0.03,142.236,1,"cov_3"
0.201,0.133,0.199,0.275,741.636,1.001,"cov_4"
-0.143,-0.214,-0.142,-0.074,564.817,1.005,"cov_5"
0.01,-0.165,0.003,0.226,21.639,1.002,"cov_6"
0.498,0.413,0.497,0.594,437.977,1.004,"Sigma2_e"
0.104,0.091,0.104,0.12,2217.257,1,"Sigma2_ex"
-423.242,-512.461,-423.689,-336.772,454.814,1.007,"lp__"
1.083,1,1.084,1.167,2762.116,1,"B_0"
0.014,-0.089,0.015,0.114,2520.6,1,"B_x"
0.287,0.158,0.283,0.437,137.737,1,"psi"
0.187,0.105,0.186,0.276,576.448,1.004,"Sigma2_intercept"
0.115,0.057,0.112,0.191,740.026,1.007,"Sigma2_psi"
1.055,0.916,1.053,1.215,1896.478,1,"Sigma2_x"
0.103,0.043,0.09,0.236,389.023,1,"Sigma2_phi"
0.011,0,0.004,0.054,813.204,1.002,"Sigma2_epsilon"
-0.065,-0.113,-0.065,-0.022,1141.797,1,"cov_int_psi"
0.072,0.039,0.071,0.113,1572.202,1,"cov_int_phi"
-0.06,-0.092,-0.059,-0.031,1425.325,1.002,"cov_psi_phi"
-0.461,-0.778,-0.461,-0.155,563.199,1.006,"cor_1"
0.081,-0.75,0.099,0.831,1474.124,1,"cor_2"
0.003,-0.798,0.007,0.784,981.796,1,"cor_3"
0.553,0.387,0.552,0.729,283.48,1.006,"cor_4"
-0.62,-0.812,-0.618,-0.431,334.395,1.002,"cor_5"
-0.08,-0.886,-0.104,0.84,52.472,1,"cor_6"
-0.065,-0.113,-0.065,-0.022,1141.797,1,"cov_1"
0.003,-0.035,0.001,0.044,422.336,1,"cov_2"
0.001,-0.031,0,0.037,579.271,1,"cov_3"
0.243,0.166,0.241,0.329,1057.974,1,"cov_4"
-0.211,-0.287,-0.211,-0.141,1843.607,1.002,"cov_5"
-0.009,-0.157,-0.003,0.108,99.534,1,"cov_6"
0.563,0.471,0.562,0.664,403.769,1.012,"Sigma2_e"
0.101,0.088,0.101,0.116,2097.745,1,"Sigma2_ex"
-461.874,-548.587,-461.925,-373.983,460.406,1.014,"lp__"
0.917,0.836,0.918,1,3188.819,1.001,"B_0"
-0.041,-0.134,-0.041,0.059,2134.654,1,"B_x"
0.326,0.131,0.331,0.478,150.157,1.005,"psi"
0.105,0.044,0.101,0.19,237.295,1.008,"Sigma2_intercept"
0.121,0.05,0.118,0.209,735.189,1,"Sigma2_psi"
0.925,0.804,0.921,1.062,1886.654,1,"Sigma2_x"
0.118,0.054,0.107,0.256,203.492,1,"Sigma2_phi"
0.013,0,0.005,0.067,512.434,1.003,"Sigma2_epsilon"
-0.061,-0.11,-0.06,-0.017,456.614,1,"cov_int_psi"
0.067,0.035,0.066,0.104,1135.669,1,"cov_int_phi"
-0.055,-0.093,-0.055,-0.02,1492.356,1.001,"cov_psi_phi"
-0.569,-0.906,-0.578,-0.183,213.613,1.003,"cor_1"
0.044,-0.801,0.061,0.812,1699.603,1.001,"cor_2"
0.005,-0.78,0.004,0.811,1918.819,1,"cor_3"
0.654,0.428,0.648,0.89,101.818,1.017,"cor_4"
-0.52,-0.78,-0.517,-0.288,293.089,1,"cor_5"
0.08,-0.845,0.106,0.892,56.832,1.008,"cor_6"
-0.061,-0.11,-0.06,-0.017,456.614,1,"cov_1"
0.003,-0.032,0.001,0.043,626.127,1.002,"cov_2"
0,-0.038,0,0.034,721.198,1.001,"cov_3"
0.197,0.126,0.196,0.27,1314.934,1.001,"cov_4"
-0.169,-0.25,-0.167,-0.091,917.223,1,"cov_5"
0.011,-0.116,0.003,0.17,112.651,1.008,"cov_6"
0.678,0.575,0.678,0.786,418.604,1.004,"Sigma2_e"
0.106,0.093,0.106,0.122,2253.22,1,"Sigma2_ex"
-554.949,-634.949,-555.827,-469.45,401.983,1.003,"lp__"
1.026,0.94,1.026,1.108,1533.38,1,"B_0"
0.004,-0.1,0.005,0.103,1451.043,1,"B_x"
0.232,-0.091,0.236,0.539,124.213,1.01,"psi"
0.135,0.075,0.132,0.213,165.105,1.015,"Sigma2_intercept"
