"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.098,0.091,0.098,0.105,5444.094,1,"Sigma2_ex"
257.046,199.67,257.889,311.946,890.652,1.001,"lp__"
1.001,0.893,1.002,1.102,890.952,1,"B_0"
0.099,-0.043,0.098,0.241,1031.555,1,"B_x"
0.294,0.121,0.287,0.509,43.6,1.001,"psi"
0.205,0.152,0.203,0.27,1391.432,1,"Sigma2_intercept"
0.077,0.05,0.076,0.111,1534.01,1,"Sigma2_psi"
1.091,0.898,1.085,1.321,1203.662,1.001,"Sigma2_x"
0.13,0.054,0.106,0.339,101.488,1.001,"Sigma2_phi"
0.026,0.004,0.021,0.078,542.766,1,"Sigma2_epsilon"
-0.05,-0.084,-0.049,-0.02,1293.109,1,"cov_int_psi"
0.099,0.064,0.097,0.144,1252.691,1,"cov_int_phi"
-0.064,-0.093,-0.063,-0.04,1706.468,1,"cov_psi_phi"
-0.4,-0.611,-0.404,-0.166,1289.06,1,"cor_1"
0.21,-0.459,0.245,0.751,57.641,1,"cor_2"
-0.548,-0.947,-0.624,0.201,87.22,1,"cor_3"
0.619,0.499,0.621,0.726,1047.035,1,"cor_4"
-0.502,-0.671,-0.505,-0.323,758.59,1,"cor_5"
0.016,-0.873,0.054,0.797,34.59,1,"cor_6"
-0.05,-0.084,-0.049,-0.02,1293.109,1,"cov_1"
0.013,-0.049,0.014,0.068,55.487,1.001,"cov_2"
-0.021,-0.052,-0.022,0.011,69.175,1.001,"cov_3"
0.293,0.212,0.289,0.392,1069.294,1,"cov_4"
-0.145,-0.209,-0.144,-0.087,985.255,1,"cov_5"
-0.001,-0.225,0.007,0.182,41.085,1.001,"cov_6"
0.569,0.527,0.569,0.616,2470.636,1,"Sigma2_e"
0.1,0.093,0.1,0.107,5168.349,1,"Sigma2_ex"
288.279,230.835,288.23,344.479,660.882,1.001,"lp__"
0.978,0.872,0.979,1.079,767.788,1.001,"B_0"
-0.062,-0.204,-0.06,0.078,879.498,1.001,"B_x"
0.27,0.072,0.266,0.478,27.95,1.027,"psi"
0.228,0.168,0.225,0.302,1353.265,1,"Sigma2_intercept"
0.105,0.073,0.103,0.145,2091.64,1,"Sigma2_psi"
1.075,0.888,1.067,1.297,1931.123,1,"Sigma2_x"
0.117,0.048,0.094,0.31,44.988,1.02,"Sigma2_phi"
0.027,0.002,0.019,0.098,234.902,1.001,"Sigma2_epsilon"
-0.086,-0.129,-0.085,-0.049,969.624,1.001,"cov_int_psi"
0.085,0.049,0.084,0.131,1011.927,1,"cov_int_phi"
-0.07,-0.101,-0.069,-0.042,1506.451,1,"cov_psi_phi"
-0.556,-0.728,-0.562,-0.349,969.026,1.001,"cor_1"
0.126,-0.519,0.165,0.65,35.883,1.022,"cor_2"
-0.555,-0.938,-0.627,0.145,40.93,1.016,"cor_3"
0.572,0.44,0.576,0.684,820.998,1.002,"cor_4"
-0.49,-0.636,-0.493,-0.323,1123,1,"cor_5"
0.144,-0.814,0.229,0.876,18.779,1.032,"cor_6"
-0.086,-0.129,-0.085,-0.049,969.624,1.001,"cov_1"
0.009,-0.052,0.009,0.069,36.294,1.026,"cov_2"
-0.025,-0.064,-0.025,0.008,47.789,1.019,"cov_3"
0.283,0.195,0.28,0.386,1030.393,1.001,"cov_4"
-0.164,-0.237,-0.163,-0.101,1571.833,1,"cov_5"
0.022,-0.198,0.023,0.223,25.705,1.033,"cov_6"
0.585,0.538,0.585,0.634,2607.038,1,"Sigma2_e"
0.104,0.097,0.104,0.112,5606.648,1,"Sigma2_ex"
230.713,174.096,230.585,284.646,901.793,1,"lp__"
0.998,0.887,0.999,1.105,1942.919,1.001,"B_0"
-0.1,-0.242,-0.098,0.035,1911.041,1.001,"B_x"
0.269,-0.038,0.278,0.514,77.417,1.002,"psi"
0.217,0.159,0.214,0.286,1594.822,1.001,"Sigma2_intercept"
0.098,0.064,0.096,0.14,2287.806,1,"Sigma2_psi"
0.988,0.81,0.981,1.201,2244.701,1.001,"Sigma2_x"
0.128,0.05,0.101,0.354,398.23,1.002,"Sigma2_phi"
0.038,0.005,0.026,0.158,272.468,1.008,"Sigma2_epsilon"
-0.074,-0.114,-0.073,-0.038,1829.634,1.001,"cov_int_psi"
0.095,0.057,0.094,0.141,1608.575,1.002,"cov_int_phi"
-0.076,-0.108,-0.076,-0.049,2053.711,1.001,"cov_psi_phi"
-0.511,-0.706,-0.518,-0.28,1701.135,1,"cor_1"
0.255,-0.427,0.294,0.748,113.964,1,"cor_2"
-0.504,-0.935,-0.584,0.245,156.423,1,"cor_3"
0.588,0.457,0.592,0.698,2001.668,1,"cor_4"
-0.588,-0.738,-0.589,-0.422,1460.82,1,"cor_5"
0.117,-0.831,0.147,0.911,66.183,1.001,"cor_6"
-0.074,-0.114,-0.073,-0.038,1829.634,1.001,"cov_1"
0.022,-0.047,0.018,0.105,92.832,1.004,"cov_2"
-0.027,-0.085,-0.025,0.018,99.161,1.004,"cov_3"
0.272,0.19,0.27,0.366,1815.951,1.001,"cov_4"
-0.182,-0.252,-0.181,-0.121,2221.639,1,"cov_5"
0.028,-0.212,0.018,0.317,74.917,1.003,"cov_6"
0.611,0.56,0.61,0.662,3510.308,1,"Sigma2_e"
0.105,0.097,0.104,0.112,6935.516,1.001,"Sigma2_ex"
194.742,135.933,195.267,254.523,803.24,1.004,"lp__"
1.073,0.987,1.074,1.156,1730.667,1.001,"B_0"
0.078,-0.051,0.078,0.207,1425.756,1,"B_x"
0.199,-0.042,0.204,0.42,57.558,1.001,"psi"
0.131,0.088,0.13,0.184,1869.851,1,"Sigma2_intercept"
0.128,0.085,0.126,0.179,1950.722,1.001,"Sigma2_psi"
0.863,0.704,0.857,1.056,1973.132,1.002,"Sigma2_x"
0.076,0.026,0.06,0.222,208.403,1.006,"Sigma2_phi"
0.031,0.003,0.025,0.094,249.728,1.01,"Sigma2_epsilon"
-0.087,-0.126,-0.086,-0.054,1075.531,1,"cov_int_psi"
0.046,0.02,0.045,0.078,1323.221,1,"cov_int_phi"
-0.063,-0.094,-0.062,-0.036,1871.329,1.001,"cov_psi_phi"
-0.675,-0.852,-0.679,-0.474,892.843,1,"cor_1"
0.158,-0.465,0.18,0.673,100.61,1.001,"cor_2"
-0.472,-0.896,-0.531,0.211,119.808,1,"cor_3"
0.543,0.391,0.545,0.679,1237.511,1,"cor_4"
-0.541,-0.685,-0.542,-0.383,1197.133,1.002,"cor_5"
0.091,-0.794,0.117,0.857,40.703,1,"cor_6"
-0.087,-0.126,-0.086,-0.054,1075.531,1,"cov_1"
0.01,-0.032,0.009,0.056,79.345,1.002,"cov_2"
-0.027,-0.077,-0.026,0.013,82.05,1.002,"cov_3"
0.182,0.117,0.18,0.26,1507.68,1,"cov_4"
-0.179,-0.253,-0.177,-0.116,1888.475,1.003,"cov_5"
0.018,-0.162,0.013,0.219,52.147,1.002,"cov_6"
0.574,0.528,0.573,0.625,2207.843,1,"Sigma2_e"
0.097,0.09,0.097,0.105,6618.372,1,"Sigma2_ex"
301.924,242.655,302.146,361.117,531.173,1,"lp__"
0.953,0.843,0.953,1.06,1610.717,1,"B_0"
0.021,-0.112,0.02,0.16,1497.592,1,"B_x"
0.336,0.171,0.338,0.492,86.967,1.011,"psi"
0.202,0.146,0.199,0.27,1959.96,1,"Sigma2_intercept"
0.133,0.092,0.132,0.183,2018.671,1,"Sigma2_psi"
0.973,0.796,0.967,1.184,2218.208,1,"Sigma2_x"
0.131,0.059,0.119,0.272,368.804,1.003,"Sigma2_phi"
0.014,0,0.009,0.05,339.085,1.002,"Sigma2_epsilon"
-0.104,-0.149,-0.103,-0.066,1580.042,1,"cov_int_psi"
0.098,0.06,0.097,0.143,1910.111,1,"cov_int_phi"
-0.087,-0.124,-0.086,-0.055,2392.793,1,"cov_psi_phi"
-0.639,-0.8,-0.646,-0.445,1187.212,1,"cor_1"
0.373,-0.37,0.426,0.885,304.795,1.004,"cor_2"
-0.382,-0.914,-0.447,0.417,335.287,1.007,"cor_3"
0.546,0.415,0.548,0.665,1909.753,1,"cor_4"
-0.606,-0.735,-0.609,-0.456,1581.729,1.001,"cor_5"
0.02,-0.849,0.04,0.881,55.197,1.014,"cor_6"
-0.104,-0.149,-0.103,-0.066,1580.042,1,"cov_1"
0.016,-0.019,0.015,0.061,121.286,1.007,"cov_2"
-0.014,-0.052,-0.012,0.019,125.725,1.011,"cov_3"
0.242,0.164,0.24,0.331,2140.823,1,"cov_4"
-0.218,-0.293,-0.216,-0.15,2698.767,1,"cov_5"
0.004,-0.136,0.002,0.145,72.851,1.013,"cov_6"
0.58,0.535,0.579,0.63,3171.82,1,"Sigma2_e"
0.108,0.1,0.108,0.116,6353.935,1,"Sigma2_ex"
210.858,152.399,211.504,266.657,827.549,1,"lp__"
1.107,1.01,1.107,1.202,756.186,1,"B_0"
0.083,-0.049,0.084,0.218,726.164,1,"B_x"
0.246,0.06,0.255,0.388,94.096,1.003,"psi"
0.192,0.137,0.19,0.257,1293.536,1,"Sigma2_intercept"
0.129,0.087,0.129,0.179,1232.203,1,"Sigma2_psi"
0.949,0.779,0.941,1.156,1410.155,1,"Sigma2_x"
0.077,0.031,0.066,0.174,259.768,1,"Sigma2_phi"
0.012,0,0.004,0.057,216.073,1.001,"Sigma2_epsilon"
-0.086,-0.128,-0.086,-0.049,816.929,1,"cov_int_psi"
0.069,0.037,0.068,0.106,755.942,1,"cov_int_phi"
-0.067,-0.098,-0.066,-0.041,646.059,1,"cov_psi_phi"
-0.55,-0.735,-0.556,-0.336,785.465,1.001,"cor_1"
-0.07,-0.796,-0.074,0.678,283.69,1,"cor_2"
-0.231,-0.876,-0.282,0.665,304.778,1,"cor_3"
0.653,0.528,0.655,0.762,544.357,1,"cor_4"
-0.669,-0.799,-0.671,-0.523,710.383,1.001,"cor_5"
0.123,-0.84,0.16,0.926,51.415,1,"cor_6"
-0.086,-0.128,-0.086,-0.049,816.929,1,"cov_1"
0,-0.038,-0.001,0.048,135.533,1.004,"cov_2"
-0.009,-0.059,-0.004,0.02,148.251,1.003,"cov_3"
0.278,0.2,0.276,0.377,808.532,1,"cov_4"
-0.233,-0.311,-0.23,-0.167,1194.985,1,"cov_5"
0.016,-0.1,0.004,0.179,89.436,1.004,"cov_6"
0.648,0.599,0.647,0.701,2500.317,1,"Sigma2_e"
0.095,0.088,0.095,0.102,4736.153,1,"Sigma2_ex"
225.565,169.597,225.974,278.248,727.777,1,"lp__"
1.077,0.978,1.078,1.167,953.812,1.001,"B_0"
0.138,-0.008,0.137,0.285,809.103,1,"B_x"
0.288,0.183,0.289,0.382,172.712,1.009,"psi"
0.155,0.107,0.153,0.212,1163.995,1,"Sigma2_intercept"
0.085,0.055,0.084,0.122,1321.628,1,"Sigma2_psi"
1.105,0.908,1.098,1.346,1411.015,1,"Sigma2_x"
0.1,0.05,0.094,0.177,228.874,1.007,"Sigma2_phi"
0.005,0,0.002,0.028,565.723,1,"Sigma2_epsilon"
-0.083,-0.12,-0.082,-0.053,887.269,1,"cov_int_psi"
0.083,0.054,0.082,0.121,981.462,1.001,"cov_int_phi"
-0.061,-0.088,-0.06,-0.039,1185.226,1,"cov_psi_phi"
-0.73,-0.892,-0.737,-0.525,780.163,1.001,"cor_1"
0.098,-0.719,0.116,0.839,724.021,1.004,"cor_2"
-0.151,-0.852,-0.191,0.707,820.289,1.004,"cor_3"
0.679,0.56,0.682,0.786,708.869,1.001,"cor_4"
-0.662,-0.796,-0.665,-0.505,655.291,1,"cor_5"
0.047,-0.826,0.061,0.877,64.951,1.03,"cor_6"
-0.083,-0.12,-0.082,-0.053,887.269,1,"cov_1"
0.003,-0.023,0.001,0.033,330.82,1.007,"cov_2"
-0.003,-0.026,-0.001,0.016,348.891,1.007,"cov_3"
0.28,0.202,0.277,0.372,863.345,1.001,"cov_4"
-0.202,-0.276,-0.199,-0.138,981.053,1,"cov_5"
0.003,-0.091,0.001,0.098,115.702,1.017,"cov_6"
0.63,0.582,0.629,0.682,2318.653,1.001,"Sigma2_e"
0.099,0.092,0.099,0.106,3643.182,1,"Sigma2_ex"
214.45,160.035,214.691,268.204,907.438,1,"lp__"
0.942,0.854,0.944,1.026,1379.011,1,"B_0"
0.035,-0.094,0.035,0.162,889.869,1.001,"B_x"
0.268,-0.019,0.275,0.491,81.124,1.003,"psi"
0.143,0.098,0.142,0.196,1177.682,1,"Sigma2_intercept"
0.079,0.049,0.077,0.117,987.901,1.002,"Sigma2_psi"
0.881,0.735,0.873,1.077,1159.473,1.001,"Sigma2_x"
0.099,0.037,0.08,0.274,441.721,1.006,"Sigma2_phi"
0.024,0,0.015,0.109,162.708,1.001,"Sigma2_epsilon"
-0.058,-0.091,-0.058,-0.031,1178.303,1.001,"cov_int_psi"
0.056,0.03,0.055,0.088,1034.955,1.003,"cov_int_phi"
-0.068,-0.097,-0.067,-0.046,666.286,1.004,"cov_psi_phi"
-0.551,-0.77,-0.56,-0.308,1112.565,1,"cor_1"
0.223,-0.429,0.25,0.786,246.803,1,"cor_2"
-0.316,-0.937,-0.36,0.573,217.086,1,"cor_3"
0.473,0.312,0.478,0.617,736.97,1,"cor_4"
-0.796,-0.919,-0.8,-0.647,406.077,1.004,"cor_5"
0.011,-0.867,0,0.913,89.906,1.003,"cor_6"
-0.058,-0.091,-0.058,-0.031,1178.303,1.001,"cov_1"
0.011,-0.027,0.009,0.06,114.211,1.001,"cov_2"
-0.013,-0.074,-0.009,0.031,101.172,1,"cov_3"
0.168,0.103,0.168,0.244,853.448,1.001,"cov_4"
-0.208,-0.272,-0.205,-0.152,1443.88,1,"cov_5"
0.006,-0.184,0,0.242,78.025,1.003,"cov_6"
0.632,0.583,0.631,0.684,967.097,1.001,"Sigma2_e"
0.102,0.094,0.102,0.11,2278.737,1,"Sigma2_ex"
186.334,131.286,186.067,243.251,707.547,1.006,"lp__"
0.952,0.849,0.952,1.059,1979.42,1,"B_0"
0.035,-0.099,0.035,0.171,1568.833,1,"B_x"
0.331,0.155,0.328,0.539,108.079,1.006,"psi"
0.204,0.148,0.202,0.273,1744.143,1,"Sigma2_intercept"
0.096,0.059,0.095,0.139,1872.526,1,"Sigma2_psi"
0.991,0.814,0.984,1.212,2072.359,1.002,"Sigma2_x"
0.14,0.061,0.117,0.353,418.527,1,"Sigma2_phi"
0.022,0,0.014,0.083,720.499,1.002,"Sigma2_epsilon"
-0.072,-0.11,-0.071,-0.038,1919.513,1,"cov_int_psi"
0.086,0.051,0.085,0.125,2046.553,1,"cov_int_phi"
-0.055,-0.085,-0.053,-0.028,1769.597,1.001,"cov_psi_phi"
-0.516,-0.711,-0.521,-0.284,1661.753,1,"cor_1"
0.019,-0.632,0.022,0.702,261.527,1.002,"cor_2"
-0.151,-0.783,-0.174,0.58,416.174,1,"cor_3"
0.574,0.446,0.576,0.688,1922.89,1.002,"cor_4"
-0.485,-0.65,-0.488,-0.298,1103.543,1.002,"cor_5"
-0.066,-0.875,-0.08,0.818,57.923,1.015,"cor_6"
-0.072,-0.11,-0.071,-0.038,1919.513,1,"cov_1"
0,-0.052,0,0.049,143.415,1.004,"cov_2"
-0.005,-0.038,-0.004,0.026,165.493,1.004,"cov_3"
0.258,0.182,0.255,0.346,2020.695,1,"cov_4"
-0.149,-0.215,-0.148,-0.086,1763.537,1.002,"cov_5"
-0.009,-0.195,-0.003,0.158,91.807,1.008,"cov_6"
0.643,0.59,0.642,0.697,1724.349,1,"Sigma2_e"
0.095,0.088,0.095,0.102,8016.829,1,"Sigma2_ex"
230.423,171.048,230.583,291.374,666.322,1,"lp__"
1.017,0.913,1.019,1.11,1664.525,1,"B_0"
0.067,-0.065,0.071,0.198,1757.702,1,"B_x"
0.263,-0.026,0.264,0.527,43.939,1.002,"psi"
0.168,0.121,0.166,0.223,2026.85,1,"Sigma2_intercept"
0.092,0.06,0.091,0.13,2054.949,1,"Sigma2_psi"
