"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
1.074,0.997,1.074,1.148,3341.306,1,"B_0"
0.24,0.17,0.24,0.308,2612.75,1,"psi"
0.193,0.104,0.192,0.29,823.126,1,"Sigma2_intercept"
0.024,0,0.016,0.087,341.175,1.001,"Sigma2_epsilon"
0.088,0.043,0.083,0.16,565.941,1.001,"Sigma2_phi"
1.037,1.037,1.037,1.037,0.5,1,"Sigma2_x"
0.038,0.002,0.035,0.087,901.622,1.001,"cov_int_phi"
0.016,-0.018,0.013,0.064,912.182,1.001,"cov_2"
0.682,0.577,0.68,0.794,674.707,1,"Sigma2_e"
-648.864,-713.01,-649.353,-584.825,436.528,1,"lp__"
1.017,0.942,1.018,1.09,3216.106,1,"B_0"
0.264,0.197,0.263,0.329,2394.414,1,"psi"
0.206,0.114,0.204,0.302,777.684,1,"Sigma2_intercept"
0.017,0,0.009,0.079,156.696,1.013,"Sigma2_epsilon"
0.088,0.046,0.084,0.155,295.447,1.005,"Sigma2_phi"
1.002,1.002,1.002,1.002,0.5,1,"Sigma2_x"
0.022,-0.019,0.022,0.061,887.843,1.006,"cov_int_phi"
-0.001,-0.04,0,0.036,1005.863,1.007,"cov_2"
0.717,0.619,0.715,0.831,1094.053,1,"Sigma2_e"
-668.96,-728.6,-669.181,-607.535,589.847,1.003,"lp__"
0.957,0.881,0.957,1.031,3546.709,1,"B_0"
0.279,0.2,0.279,0.348,872.957,1.001,"psi"
0.22,0.123,0.22,0.319,694.117,1.004,"Sigma2_intercept"
0.021,0,0.012,0.09,252.388,1.002,"Sigma2_epsilon"
0.094,0.048,0.089,0.164,533.255,1.001,"Sigma2_phi"
0.947,0.947,0.947,0.947,0.5,1,"Sigma2_x"
0.013,-0.033,0.016,0.052,1236.65,1.004,"cov_int_phi"
-0.012,-0.058,-0.008,0.026,1083.146,1.003,"cov_2"
0.738,0.63,0.737,0.857,480.502,1.012,"Sigma2_e"
-680.934,-739.541,-681.792,-616.567,337.361,1.013,"lp__"
0.971,0.896,0.97,1.047,5235.732,1,"B_0"
0.267,0.204,0.268,0.33,6080.301,1,"psi"
0.171,0.079,0.17,0.265,839.941,1,"Sigma2_intercept"
0.017,0,0.012,0.06,1004.59,1.001,"Sigma2_epsilon"
0.098,0.056,0.095,0.154,1820.37,1.001,"Sigma2_phi"
1.049,1.049,1.049,1.049,0.5,1,"Sigma2_x"
0.039,0.005,0.037,0.086,1290.325,1,"cov_int_phi"
0.021,-0.008,0.019,0.067,1283.206,1,"cov_2"
0.727,0.629,0.723,0.839,1209.586,1,"Sigma2_e"
-675.969,-733.638,-675.345,-617.702,671.432,1,"lp__"
1.003,0.919,1.002,1.088,2701.677,1,"B_0"
0.314,0.249,0.314,0.378,2025.592,1,"psi"
0.231,0.129,0.231,0.328,824.423,1.003,"Sigma2_intercept"
0.035,0,0.026,0.113,304.689,1,"Sigma2_epsilon"
0.149,0.088,0.143,0.233,454.43,1,"Sigma2_phi"
1.084,1.084,1.084,1.084,0.5,1,"Sigma2_x"
0.053,0.01,0.051,0.106,975.67,1,"cov_int_phi"
0.023,-0.016,0.02,0.075,901.989,1,"cov_2"
0.728,0.609,0.727,0.851,638.575,1.001,"Sigma2_e"
-674.967,-737.315,-675.711,-607.075,486.05,1.004,"lp__"
1.026,0.958,1.026,1.094,5537.835,1,"B_0"
0.295,0.228,0.296,0.362,6273.63,1,"psi"
0.092,0.008,0.092,0.187,368.589,1,"Sigma2_intercept"
0.014,0,0.007,0.062,768.843,1.005,"Sigma2_epsilon"
0.098,0.057,0.095,0.159,1481.64,1.002,"Sigma2_phi"
0.949,0.949,0.949,0.949,0.5,1,"Sigma2_x"
0.011,-0.016,0.01,0.041,1619.691,1.001,"cov_int_phi"
0,-0.028,0,0.026,1947.733,1,"cov_2"
0.786,0.68,0.783,0.904,569.56,1.004,"Sigma2_e"
-706.283,-763.722,-705.412,-650.04,384.069,1.003,"lp__"
1.011,0.942,1.011,1.079,5408.126,1,"B_0"
0.263,0.202,0.262,0.324,5974.405,1,"psi"
0.091,0.006,0.09,0.183,531.706,1,"Sigma2_intercept"
0.022,0,0.013,0.088,526.322,1,"Sigma2_epsilon"
0.107,0.058,0.103,0.181,827.381,1,"Sigma2_phi"
1.209,1.209,1.209,1.209,0.5,1,"Sigma2_x"
0.013,-0.016,0.012,0.047,1271.993,1,"cov_int_phi"
0.003,-0.026,0.002,0.035,1613.188,1,"cov_2"
0.774,0.662,0.774,0.89,784.862,1,"Sigma2_e"
-699.965,-759.254,-700.18,-639.566,461.736,1,"lp__"
1.024,0.946,1.024,1.101,1552.926,1,"B_0"
0.27,0.204,0.271,0.338,1851.155,1,"psi"
0.23,0.121,0.23,0.336,742.053,1,"Sigma2_intercept"
0.014,0,0.008,0.059,323.428,1.001,"Sigma2_epsilon"
0.096,0.053,0.093,0.15,650.556,1,"Sigma2_phi"
1.128,1.128,1.128,1.128,0.5,1,"Sigma2_x"
0.024,-0.022,0.026,0.061,890.544,1,"cov_int_phi"
-0.007,-0.051,-0.004,0.029,947.172,1,"cov_2"
0.804,0.698,0.801,0.928,732.099,1,"Sigma2_e"
-714.522,-771.861,-714.028,-660.894,537.121,1,"lp__"
1.072,0.999,1.071,1.145,5346.692,1,"B_0"
0.202,0.135,0.203,0.267,4769.031,1,"psi"
0.094,0.002,0.095,0.191,338.175,1.001,"Sigma2_intercept"
0.13,0.038,0.13,0.224,635.044,1.001,"Sigma2_epsilon"
0.179,0.085,0.179,0.27,748.064,1,"Sigma2_phi"
1.088,1.088,1.088,1.088,0.5,1,"Sigma2_x"
0.02,-0.024,0.019,0.07,572.346,1.001,"cov_int_phi"
0.01,-0.035,0.009,0.059,587.03,1,"cov_2"
0.658,0.538,0.655,0.794,462.389,1,"Sigma2_e"
-632.119,-707.67,-633.595,-554.818,336.498,1,"lp__"
1.002,0.931,1.002,1.077,1625.903,1.001,"B_0"
0.356,0.292,0.356,0.415,2039.277,1,"psi"
0.196,0.116,0.194,0.281,703.687,1,"Sigma2_intercept"
0.014,0,0.009,0.055,342.028,1,"Sigma2_epsilon"
0.148,0.099,0.147,0.201,896.541,1.001,"Sigma2_phi"
1.007,1.007,1.007,1.007,0.5,1,"Sigma2_x"
0.048,0.014,0.046,0.094,563.312,1,"cov_int_phi"
0.02,-0.008,0.017,0.062,620.071,1,"cov_2"
0.585,0.502,0.584,0.675,541.57,1,"Sigma2_e"
-588.393,-647.955,-588.677,-528.344,523.928,1,"lp__"
1.08,1.008,1.081,1.154,5534.287,1,"B_0"
0.271,0.21,0.271,0.331,6442.279,1.001,"psi"
0.189,0.101,0.189,0.28,804.375,1,"Sigma2_intercept"
0.011,0,0.006,0.053,633.519,1.001,"Sigma2_epsilon"
0.095,0.056,0.093,0.147,1699.265,1,"Sigma2_phi"
1.104,1.104,1.104,1.104,0.5,1,"Sigma2_x"
0.032,0.003,0.03,0.076,1409.995,1.001,"cov_int_phi"
0.009,-0.017,0.006,0.05,1430.753,1.001,"cov_2"
0.681,0.585,0.679,0.786,1005.63,1,"Sigma2_e"
-649.062,-705.024,-649.387,-588.068,481.746,1,"lp__"
0.93,0.859,0.929,1.001,7041.972,1,"B_0"
0.31,0.243,0.31,0.375,7455.355,1,"psi"
0.117,0.018,0.118,0.212,419.016,1.001,"Sigma2_intercept"
0.012,0,0.006,0.053,1015.422,1.001,"Sigma2_epsilon"
0.108,0.065,0.105,0.163,2433.558,1,"Sigma2_phi"
0.972,0.972,0.972,0.972,0.5,1,"Sigma2_x"
0.02,-0.006,0.018,0.058,884.97,1,"cov_int_phi"
0.005,-0.019,0.002,0.038,1932.636,1,"cov_2"
0.779,0.669,0.777,0.897,579.548,1.001,"Sigma2_e"
-703.934,-764.265,-704.138,-643.49,345.401,1,"lp__"
1.034,0.959,1.034,1.104,4991.471,1,"B_0"
0.208,0.146,0.208,0.271,4246.718,1,"psi"
0.111,0.006,0.109,0.21,235.009,1.007,"Sigma2_intercept"
0.017,0,0.009,0.075,483.068,1.005,"Sigma2_epsilon"
0.066,0.031,0.062,0.129,610.861,1.003,"Sigma2_phi"
1.098,1.098,1.098,1.098,0.5,1,"Sigma2_x"
0.015,-0.015,0.014,0.053,802.009,1.002,"cov_int_phi"
0.002,-0.027,0.001,0.037,1070.615,1,"cov_2"
0.809,0.69,0.807,0.937,395.347,1.003,"Sigma2_e"
-719.021,-780.583,-718.891,-658.771,361.13,1.001,"lp__"
1.075,0.992,1.075,1.153,5252.631,1,"B_0"
0.22,0.148,0.221,0.29,4743.221,1,"psi"
0.19,0.099,0.191,0.288,939.212,1,"Sigma2_intercept"
0.055,0.002,0.05,0.134,609.402,1.002,"Sigma2_epsilon"
0.106,0.044,0.102,0.187,739.288,1.002,"Sigma2_phi"
0.898,0.898,0.898,0.898,0.5,1,"Sigma2_x"
0.058,0.012,0.058,0.109,1310.668,1.001,"cov_int_phi"
0.044,-0.001,0.043,0.096,1219.663,1.001,"cov_2"
0.673,0.566,0.67,0.792,873.682,1.002,"Sigma2_e"
-642.774,-712.575,-642.83,-576.201,563.152,1.003,"lp__"
1.109,1.036,1.108,1.181,2924.752,1,"B_0"
0.208,0.144,0.208,0.273,3566.844,1,"psi"
0.173,0.076,0.173,0.267,699.364,1.001,"Sigma2_intercept"
0.021,0,0.014,0.08,434.474,1.002,"Sigma2_epsilon"
0.07,0.031,0.064,0.132,623.119,1.001,"Sigma2_phi"
1.169,1.169,1.169,1.169,0.5,1,"Sigma2_x"
0.002,-0.043,0.006,0.036,1173.576,1,"cov_int_phi"
-0.016,-0.062,-0.012,0.015,1079.985,1,"cov_2"
0.757,0.654,0.755,0.874,935.488,1,"Sigma2_e"
-690.459,-751.01,-690.223,-633.372,597.764,1,"lp__"
1.067,0.993,1.067,1.141,3396.9,1,"B_0"
0.254,0.193,0.254,0.318,4226.851,1,"psi"
0.245,0.158,0.242,0.343,723.84,1,"Sigma2_intercept"
0.028,0,0.019,0.1,275.177,1,"Sigma2_epsilon"
0.092,0.045,0.087,0.165,370.373,1,"Sigma2_phi"
1.03,1.03,1.03,1.03,0.5,1,"Sigma2_x"
0.02,-0.024,0.022,0.06,1890.66,1,"cov_int_phi"
-0.013,-0.058,-0.01,0.025,1665.156,1,"cov_2"
0.621,0.515,0.621,0.721,529.159,1,"Sigma2_e"
-609.821,-672.207,-611.992,-533.369,343.465,1.001,"lp__"
0.929,0.856,0.929,1.005,700.171,1.001,"B_0"
0.217,0.152,0.216,0.278,440.4,1,"psi"
0.263,0.164,0.267,0.358,181.873,1,"Sigma2_intercept"
0.048,0,0.033,0.176,18.347,1.076,"Sigma2_epsilon"
0.1,0.037,0.087,0.228,21.237,1.074,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.043,0.006,0.04,0.09,302.82,1,"cov_int_phi"
0.015,-0.024,0.012,0.064,339.982,1.001,"cov_2"
0.579,0.47,0.58,0.691,33.732,1.025,"Sigma2_e"
-579.345,-657.784,-584.075,-477.218,23.597,1.041,"lp__"
1.038,0.967,1.038,1.106,5214.688,1,"B_0"
0.317,0.254,0.316,0.377,4659.042,1,"psi"
0.098,0.012,0.098,0.181,427.349,1.001,"Sigma2_intercept"
0.02,0,0.012,0.076,602.06,1,"Sigma2_epsilon"
0.12,0.073,0.116,0.185,1016.15,1,"Sigma2_phi"
0.99,0.99,0.99,0.99,0.5,1,"Sigma2_x"
0.012,-0.018,0.012,0.044,1119.955,1,"cov_int_phi"
-0.002,-0.032,-0.001,0.026,1605.452,1.001,"cov_2"
0.69,0.587,0.688,0.804,599.891,1,"Sigma2_e"
-654.187,-714.113,-653.921,-590.449,436.741,1.001,"lp__"
1.049,0.979,1.049,1.131,355.245,1,"B_0"
0.254,0.191,0.255,0.317,2222.507,1,"psi"
0.158,0.059,0.16,0.254,373.059,1,"Sigma2_intercept"
0.025,0,0.014,0.109,68.647,1.017,"Sigma2_epsilon"
0.097,0.047,0.089,0.19,83.077,1.012,"Sigma2_phi"
1.073,1.073,1.073,1.073,0.5,1,"Sigma2_x"
0.021,-0.013,0.02,0.058,823.057,1,"cov_int_phi"
0,-0.032,0,0.036,899.005,1.001,"cov_2"
0.735,0.603,0.734,0.864,152.655,1.004,"Sigma2_e"
-679.54,-744.605,-680.366,-611.157,180.444,1.005,"lp__"
0.998,0.923,0.998,1.071,2423.967,1,"B_0"
0.194,0.126,0.194,0.26,2544.424,1,"psi"
0.15,0.033,0.151,0.254,254.689,1,"Sigma2_intercept"
0.048,0,0.04,0.137,224.913,1.007,"Sigma2_epsilon"
0.091,0.03,0.085,0.189,251.772,1.007,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.026,-0.014,0.024,0.074,549.749,1,"cov_int_phi"
0.011,-0.03,0.008,0.06,691.354,1,"cov_2"
0.739,0.609,0.738,0.873,281.548,1.001,"Sigma2_e"
-680.499,-751.844,-680.725,-608.936,259.954,1,"lp__"
0.929,0.862,0.928,0.998,6170.725,1,"B_0"
0.291,0.225,0.291,0.357,7442.932,1,"psi"
0.128,0.038,0.127,0.218,771.619,1.001,"Sigma2_intercept"
0.012,0,0.006,0.056,925.784,1.001,"Sigma2_epsilon"
0.091,0.053,0.088,0.145,1889.736,1,"Sigma2_phi"
0.925,0.925,0.925,0.925,0.5,1,"Sigma2_x"
0.013,-0.018,0.013,0.043,2506.337,1,"cov_int_phi"
-0.004,-0.035,-0.002,0.024,2954.668,1,"cov_2"
0.729,0.627,0.727,0.842,1162.842,1,"Sigma2_e"
-676.747,-736.066,-676.303,-616.723,557.519,1,"lp__"
1.013,0.933,1.014,1.089,4582.745,1,"B_0"
0.268,0.202,0.267,0.333,4136.16,1,"psi"
0.168,0.088,0.168,0.253,814.071,1.001,"Sigma2_intercept"
0.061,0.002,0.057,0.141,546.398,1,"Sigma2_epsilon"
0.144,0.073,0.142,0.231,666.001,1,"Sigma2_phi"
1.013,1.013,1.013,1.013,0.5,1,"Sigma2_x"
0.056,0.011,0.056,0.103,1208.978,1,"cov_int_phi"
0.033,-0.009,0.033,0.08,1112.663,1,"cov_2"
0.63,0.525,0.629,0.743,772.656,1,"Sigma2_e"
-615.877,-682.572,-616.934,-545.698,467.948,1.001,"lp__"
0.996,0.924,0.996,1.071,3505.509,1,"B_0"
0.31,0.242,0.311,0.377,2765.126,1,"psi"
0.13,0.021,0.131,0.23,312.819,1.004,"Sigma2_intercept"
0.07,0.001,0.067,0.172,266.348,1.008,"Sigma2_epsilon"
0.174,0.087,0.171,0.279,303.962,1.008,"Sigma2_phi"
1.061,1.061,1.061,1.061,0.5,1,"Sigma2_x"
0.015,-0.029,0.015,0.063,914.181,1.001,"cov_int_phi"
-0.005,-0.05,-0.004,0.04,852.193,1,"cov_2"
0.745,0.607,0.744,0.897,329.19,1.006,"Sigma2_e"
-682.95,-759.858,-683.836,-602.409,260.751,1.013,"lp__"
0.973,0.899,0.973,1.045,2916.299,1,"B_0"
0.258,0.192,0.258,0.322,2815.63,1,"psi"
0.166,0.077,0.166,0.254,641.285,1.003,"Sigma2_intercept"
0.033,0,0.023,0.121,151.841,1.014,"Sigma2_epsilon"
0.104,0.049,0.096,0.192,196.57,1.01,"Sigma2_phi"
0.994,0.994,0.994,0.994,0.5,1,"Sigma2_x"
0.036,-0.002,0.034,0.08,827.933,1.002,"cov_int_phi"
0.012,-0.023,0.009,0.057,787.191,1.001,"cov_2"
0.673,0.549,0.674,0.788,259.247,1.008,"Sigma2_e"
-643.699,-715.175,-644.303,-566.078,252.55,1.014,"lp__"
0.972,0.899,0.972,1.043,2462.295,1.005,"B_0"
0.26,0.2,0.26,0.321,3249.831,1,"psi"
0.154,0.067,0.154,0.242,611.706,1.002,"Sigma2_intercept"
0.009,0,0.005,0.04,609.033,1.002,"Sigma2_epsilon"
0.081,0.047,0.079,0.125,1374.162,1.001,"Sigma2_phi"
1.021,1.021,1.021,1.021,0.5,1,"Sigma2_x"
0.023,-0.003,0.021,0.06,1158.634,1,"cov_int_phi"
0.006,-0.02,0.003,0.04,1195.397,1,"cov_2"
0.658,0.571,0.655,0.761,882.445,1.001,"Sigma2_e"
-634.851,-691.966,-634.681,-576.608,591.051,1,"lp__"
0.953,0.869,0.953,1.033,2153.528,1,"B_0"
0.263,0.197,0.263,0.33,3294.501,1,"psi"
0.253,0.162,0.251,0.357,1017.324,1.001,"Sigma2_intercept"
0.048,0,0.041,0.134,301.512,1.002,"Sigma2_epsilon"
0.13,0.063,0.123,0.221,364.589,1.001,"Sigma2_phi"
1.055,1.055,1.055,1.055,0.5,1,"Sigma2_x"
0.064,0.018,0.062,0.119,974.884,1.001,"cov_int_phi"
0.033,-0.012,0.031,0.088,997.623,1,"cov_2"
0.66,0.548,0.659,0.775,435.923,1.004,"Sigma2_e"
-634.4,-701.935,-636.396,-558.663,374.545,1.006,"lp__"
0.935,0.863,0.935,1.009,5688.125,1,"B_0"
0.292,0.227,0.292,0.357,5204.902,1.001,"psi"
0.19,0.093,0.189,0.289,793.314,1,"Sigma2_intercept"
0.033,0,0.025,0.107,519.678,1.014,"Sigma2_epsilon"
0.126,0.069,0.121,0.208,683.574,1.014,"Sigma2_phi"
1.118,1.118,1.118,1.118,0.5,1,"Sigma2_x"
0.017,-0.027,0.018,0.059,1721.051,1,"cov_int_phi"
-0.011,-0.056,-0.008,0.029,1670.61,1,"cov_2"
0.706,0.595,0.704,0.829,801.889,1.003,"Sigma2_e"
-662.059,-730.711,-663.398,-593.86,553.92,1.002,"lp__"
0.998,0.924,0.998,1.075,2382.685,1,"B_0"
0.247,0.182,0.247,0.312,3751.518,1,"psi"
0.236,0.139,0.236,0.335,827.885,1.005,"Sigma2_intercept"
0.007,0,0.003,0.035,674.062,1.001,"Sigma2_epsilon"
0.07,0.038,0.068,0.109,1863.647,1.002,"Sigma2_phi"
0.992,0.992,0.992,0.992,0.5,1,"Sigma2_x"
0.024,-0.004,0.022,0.061,1720.425,1,"cov_int_phi"
0.006,-0.021,0.003,0.041,1941.274,1,"cov_2"
0.708,0.609,0.706,0.819,894.495,1.003,"Sigma2_e"
-665.186,-727.533,-665.209,-606.109,611.969,1.004,"lp__"
0.988,0.913,0.988,1.061,6407.356,1,"B_0"
0.232,0.17,0.232,0.296,6340.955,1,"psi"
0.171,0.081,0.171,0.263,879.668,1,"Sigma2_intercept"
0.012,0,0.007,0.051,1212.389,1.001,"Sigma2_epsilon"
0.075,0.041,0.072,0.124,2512.752,1,"Sigma2_phi"
1.092,1.092,1.092,1.092,0.5,1,"Sigma2_x"
0.031,0.003,0.029,0.071,1855.885,1,"cov_int_phi"
0.013,-0.013,0.009,0.052,1811.578,1,"cov_2"
0.713,0.615,0.709,0.822,1478.261,1,"Sigma2_e"
-668.114,-729.28,-666.959,-612.724,643.838,1,"lp__"
1.02,0.947,1.019,1.097,4539.532,1,"B_0"
0.271,0.202,0.271,0.337,5325.983,1,"psi"
0.202,0.107,0.201,0.307,782.456,1.003,"Sigma2_intercept"
0.015,0,0.008,0.065,711.822,1,"Sigma2_epsilon"
0.09,0.049,0.087,0.151,1298.39,1,"Sigma2_phi"
1.027,1.027,1.027,1.027,0.5,1,"Sigma2_x"
0.022,-0.016,0.023,0.058,1952.877,1.001,"cov_int_phi"
-0.005,-0.045,-0.003,0.029,2120.845,1,"cov_2"
0.747,0.642,0.745,0.861,1149.057,1.001,"Sigma2_e"
-686.121,-745.806,-685.175,-627.54,599.328,1.003,"lp__"
1.042,0.964,1.042,1.122,2986.11,1.001,"B_0"
0.284,0.22,0.283,0.349,3778.562,1.001,"psi"
0.211,0.12,0.212,0.304,918.61,1,"Sigma2_intercept"
0.027,0,0.02,0.092,328.297,1,"Sigma2_epsilon"
0.122,0.071,0.118,0.201,468.418,1,"Sigma2_phi"
1.086,1.086,1.086,1.086,0.5,1,"Sigma2_x"
0.054,0.015,0.052,0.102,965.348,1.001,"cov_int_phi"
0.024,-0.012,0.022,0.073,915.99,1.002,"cov_2"
0.656,0.553,0.654,0.76,766.795,1,"Sigma2_e"
-633.323,-696.774,-634.533,-568.247,520.113,1,"lp__"
1.073,1.003,1.073,1.144,6906.149,1,"B_0"
0.219,0.159,0.22,0.278,6624.423,1,"psi"
0.113,0.017,0.112,0.209,705.012,1,"Sigma2_intercept"
0.011,0,0.005,0.049,1103.467,1,"Sigma2_epsilon"
0.065,0.034,0.063,0.112,2000.724,1.001,"Sigma2_phi"
1.099,1.099,1.099,1.099,0.5,1,"Sigma2_x"
0.015,-0.009,0.013,0.049,1364.665,1,"cov_int_phi"
0.004,-0.02,0.001,0.034,2033.912,1,"cov_2"
0.779,0.671,0.778,0.906,1074.973,1,"Sigma2_e"
-702.248,-764.758,-701.666,-641.62,617.622,1.001,"lp__"
0.939,0.853,0.94,1.023,2481.31,1,"B_0"
0.274,0.205,0.275,0.342,1948.397,1,"psi"
0.283,0.185,0.282,0.383,1023.349,1,"Sigma2_intercept"
0.09,0.003,0.09,0.178,193.475,1.011,"Sigma2_epsilon"
0.184,0.092,0.185,0.278,232.528,1.01,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.101,0.04,0.102,0.159,389.135,1.005,"cov_int_phi"
0.066,0.001,0.066,0.126,379.675,1.005,"cov_2"
0.595,0.488,0.592,0.717,263.535,1.001,"Sigma2_e"
-592.681,-671.736,-592.334,-517.739,210.207,1.002,"lp__"
1.019,0.941,1.019,1.101,2269.264,1,"B_0"
0.274,0.207,0.274,0.34,2613.389,1,"psi"
0.267,0.166,0.266,0.372,666.814,1,"Sigma2_intercept"
0.034,0,0.025,0.11,224.689,1.001,"Sigma2_epsilon"
0.121,0.063,0.115,0.207,304.618,1,"Sigma2_phi"
1.095,1.095,1.095,1.095,0.5,1,"Sigma2_x"
0.051,0.008,0.05,0.103,1217.78,1,"cov_int_phi"
0.012,-0.031,0.009,0.063,1096.387,1,"cov_2"
0.711,0.599,0.711,0.83,543.146,1,"Sigma2_e"
-664.791,-728.834,-665.884,-595.475,315.782,1,"lp__"
1.022,0.954,1.022,1.092,5246.546,1,"B_0"
0.235,0.172,0.235,0.296,5130.576,1,"psi"
0.129,0.044,0.13,0.214,697.69,1,"Sigma2_intercept"
0.015,0,0.009,0.06,573.304,1,"Sigma2_epsilon"
0.077,0.04,0.074,0.128,1036.929,1,"Sigma2_phi"
1.052,1.052,1.052,1.052,0.5,1,"Sigma2_x"
0.026,0,0.024,0.061,1296.265,1,"cov_int_phi"
0.009,-0.016,0.006,0.043,1440.399,1,"cov_2"
0.682,0.59,0.679,0.793,944.711,1,"Sigma2_e"
-649.673,-709.443,-649.203,-592.522,583.19,1.001,"lp__"
0.94,0.861,0.941,1.016,5615.42,1,"B_0"
0.227,0.16,0.226,0.294,4271.56,1,"psi"
0.151,0.05,0.152,0.245,520.489,1,"Sigma2_intercept"
0.096,0.001,0.097,0.194,308.078,1,"Sigma2_epsilon"
0.155,0.054,0.156,0.26,349.058,1,"Sigma2_phi"
1.11,1.11,1.11,1.11,0.5,1,"Sigma2_x"
0.022,-0.022,0.021,0.07,1414.212,1,"cov_int_phi"
0.002,-0.043,0.001,0.051,1392.079,1,"cov_2"
0.675,0.541,0.672,0.829,394.735,1.001,"Sigma2_e"
-642.207,-726.469,-642.486,-554.217,285.044,1.001,"lp__"
1.024,0.949,1.024,1.097,5997.855,1,"B_0"
0.268,0.201,0.268,0.338,6207.512,1,"psi"
0.208,0.113,0.206,0.311,974.012,1,"Sigma2_intercept"
0.065,0.003,0.06,0.152,572.525,1,"Sigma2_epsilon"
0.133,0.064,0.13,0.221,732.805,1,"Sigma2_phi"
1.047,1.047,1.047,1.047,0.5,1,"Sigma2_x"
-0.028,-0.077,-0.027,0.02,1772.331,1.001,"cov_int_phi"
-0.046,-0.099,-0.046,0.001,1329.027,1.001,"cov_2"
0.718,0.602,0.717,0.843,834.883,1,"Sigma2_e"
-667.848,-735.329,-669.42,-593.044,509.055,1,"lp__"
0.985,0.9,0.985,1.067,4113.944,1,"B_0"
0.293,0.229,0.293,0.358,5288.765,1,"psi"
0.236,0.123,0.234,0.354,808.229,1,"Sigma2_intercept"
0.035,0,0.024,0.125,325.54,1.001,"Sigma2_epsilon"
0.144,0.079,0.138,0.246,441.151,1.001,"Sigma2_phi"
1.232,1.232,1.232,1.232,0.5,1,"Sigma2_x"
0.043,-0.005,0.041,0.098,1436.32,1,"cov_int_phi"
0.011,-0.036,0.007,0.066,1457.69,1,"cov_2"
0.811,0.684,0.808,0.95,717.014,1,"Sigma2_e"
-718.306,-782.916,-719.077,-648.707,514.982,1.002,"lp__"
0.993,0.926,0.993,1.059,3415.159,1,"B_0"
0.282,0.217,0.281,0.349,2663.192,1,"psi"
0.161,0.078,0.16,0.252,571.801,1.001,"Sigma2_intercept"
0.046,0.001,0.042,0.123,352.521,1.001,"Sigma2_epsilon"
0.118,0.058,0.115,0.197,416.217,1,"Sigma2_phi"
0.952,0.952,0.952,0.952,0.5,1,"Sigma2_x"
-0.011,-0.055,-0.011,0.027,894.656,1,"cov_int_phi"
-0.027,-0.071,-0.026,0.01,756.526,1,"cov_2"
