"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.564,0.408,0.569,0.698,1118.797,1,"cor_2"
0.069,0.045,0.068,0.095,1117.682,1,"cov_int_phi"
0.069,0.045,0.068,0.095,1117.682,1,"cov_2"
0.659,0.626,0.659,0.694,3754.787,1,"Sigma2_e"
-1135.286,-1175.49,-1134.472,-1096.068,891.023,1,"lp__"
0.995,0.899,0.996,1.092,797.202,1.002,"B_0"
0.174,0.135,0.173,0.221,1221.378,1,"Sigma2_intercept"
0.122,0.091,0.121,0.159,1513.482,1.001,"Sigma2_phi"
0.603,0.461,0.606,0.728,1082.769,1,"cor_2"
0.088,0.06,0.087,0.119,1085.532,1,"cov_int_phi"
0.088,0.06,0.087,0.119,1085.532,1,"cov_2"
0.694,0.658,0.694,0.731,4367.207,1,"Sigma2_e"
-1217.185,-1257.126,-1217.001,-1176.093,869.623,1,"lp__"
0.947,0.838,0.949,1.053,704.675,1.001,"B_0"
0.218,0.171,0.217,0.275,925.194,1,"Sigma2_intercept"
0.114,0.086,0.113,0.149,1522.683,1,"Sigma2_phi"
0.522,0.362,0.525,0.655,1263.313,1.001,"cor_2"
0.082,0.053,0.082,0.115,1060.417,1,"cov_int_phi"
0.082,0.053,0.082,0.115,1060.417,1,"cov_2"
0.703,0.667,0.703,0.74,4755.95,1,"Sigma2_e"
-1239.079,-1279.616,-1238.733,-1200.135,831.821,1,"lp__"
0.923,0.828,0.923,1.02,906.761,1,"B_0"
0.203,0.158,0.202,0.257,1117.66,1,"Sigma2_intercept"
0.095,0.07,0.094,0.125,1375.905,1,"Sigma2_phi"
0.481,0.322,0.484,0.632,1360.554,1,"cor_2"
0.067,0.041,0.066,0.095,1088.284,1,"cov_int_phi"
0.067,0.041,0.066,0.095,1088.284,1,"cov_2"
0.722,0.685,0.722,0.762,4888.305,1,"Sigma2_e"
-1281.196,-1322.293,-1280.932,-1241.171,1015.081,1,"lp__"
1.122,1.036,1.121,1.207,742.59,1,"B_0"
0.186,0.145,0.185,0.235,1206.38,1.001,"Sigma2_intercept"
0.08,0.057,0.08,0.109,1626.119,1,"Sigma2_phi"
0.359,0.179,0.361,0.525,1189.86,1,"cor_2"
0.044,0.021,0.043,0.069,1118.722,1,"cov_int_phi"
0.044,0.021,0.043,0.069,1118.722,1,"cov_2"
0.684,0.649,0.683,0.72,3703.875,1,"Sigma2_e"
-1194.559,-1236.211,-1194.31,-1157.335,914.377,1.001,"lp__"
1.021,0.916,1.02,1.126,969.069,1.002,"B_0"
0.19,0.148,0.188,0.244,1387.182,1,"Sigma2_intercept"
0.151,0.116,0.15,0.193,1513.848,1.001,"Sigma2_phi"
0.5,0.355,0.502,0.634,1130.026,1,"cor_2"
0.085,0.056,0.084,0.118,1061.432,1,"cov_int_phi"
0.085,0.056,0.084,0.118,1061.432,1,"cov_2"
0.739,0.702,0.739,0.778,4077.238,1,"Sigma2_e"
-1318.324,-1360.313,-1317.749,-1279.448,910.908,1.005,"lp__"
1.031,0.933,1.029,1.135,851.741,1.001,"B_0"
0.203,0.159,0.201,0.259,997.069,1,"Sigma2_intercept"
0.108,0.081,0.107,0.142,1310.707,1,"Sigma2_phi"
0.447,0.283,0.45,0.595,1255.786,1,"cor_2"
0.066,0.039,0.066,0.097,1029.235,1,"cov_int_phi"
0.066,0.039,0.066,0.097,1029.235,1,"cov_2"
0.717,0.681,0.716,0.756,4464.82,1,"Sigma2_e"
-1270.579,-1311.212,-1270.555,-1230.882,704.952,1,"lp__"
0.991,0.895,0.992,1.082,854.426,1,"B_0"
0.184,0.144,0.183,0.233,1203.849,1,"Sigma2_intercept"
0.101,0.074,0.1,0.134,1374.321,1,"Sigma2_phi"
0.507,0.342,0.511,0.651,1360.23,1.003,"cor_2"
0.069,0.043,0.068,0.098,1206.822,1.002,"cov_int_phi"
0.069,0.043,0.068,0.098,1206.822,1.002,"cov_2"
0.682,0.648,0.681,0.718,5581.752,1,"Sigma2_e"
-1188.632,-1229.656,-1188.459,-1149.28,859.949,1,"lp__"
0.965,0.864,0.964,1.066,759.722,1,"B_0"
0.208,0.163,0.206,0.264,994.734,1,"Sigma2_intercept"
0.105,0.078,0.104,0.136,1351.887,1.001,"Sigma2_phi"
0.552,0.402,0.554,0.683,1153.212,1,"cor_2"
0.081,0.055,0.081,0.113,1076.614,1,"cov_int_phi"
0.081,0.055,0.081,0.113,1076.614,1,"cov_2"
0.68,0.646,0.68,0.715,3053.808,1.001,"Sigma2_e"
-1186.353,-1226.95,-1186.201,-1146.063,754.992,1,"lp__"
1.033,0.945,1.033,1.122,947.511,1,"B_0"
0.162,0.125,0.16,0.206,1314.394,1,"Sigma2_intercept"
0.094,0.069,0.093,0.125,1470.575,1,"Sigma2_phi"
0.419,0.249,0.422,0.581,942.225,1,"cor_2"
0.052,0.029,0.051,0.078,819.459,1,"cov_int_phi"
0.052,0.029,0.051,0.078,819.459,1,"cov_2"
0.682,0.648,0.682,0.718,4146.313,1,"Sigma2_e"
-1188.468,-1231.078,-1187.691,-1149.013,822.407,1.001,"lp__"
1.031,0.94,1.031,1.122,674.687,1.002,"B_0"
0.202,0.157,0.2,0.253,1047.203,1,"Sigma2_intercept"
0.076,0.055,0.076,0.102,1325.547,1,"Sigma2_phi"
0.543,0.38,0.547,0.686,1235.673,1,"cor_2"
0.067,0.043,0.067,0.093,1018.863,1,"cov_int_phi"
0.067,0.043,0.067,0.093,1018.863,1,"cov_2"
0.654,0.621,0.654,0.688,4268.419,1.001,"Sigma2_e"
-1122.798,-1164.766,-1122.654,-1083.966,810.103,1,"lp__"
1.098,1.01,1.097,1.188,813.127,1,"B_0"
0.22,0.174,0.219,0.275,1314.181,1,"Sigma2_intercept"
0.066,0.046,0.065,0.09,2009.755,1,"Sigma2_phi"
0.395,0.21,0.398,0.561,1610.106,1,"cor_2"
0.047,0.024,0.047,0.073,1576.376,1,"cov_int_phi"
0.047,0.024,0.047,0.073,1576.376,1,"cov_2"
0.7,0.663,0.699,0.737,5328.82,1,"Sigma2_e"
-1230.552,-1272.44,-1229.999,-1192.755,978.807,1.001,"lp__"
1.054,0.949,1.055,1.159,773.267,1,"B_0"
0.255,0.202,0.254,0.319,1106.011,1,"Sigma2_intercept"
0.097,0.071,0.096,0.129,1431.613,1,"Sigma2_phi"
0.619,0.473,0.624,0.743,1479.565,1,"cor_2"
0.098,0.067,0.097,0.132,1172.548,1,"cov_int_phi"
0.098,0.067,0.097,0.132,1172.548,1,"cov_2"
0.723,0.686,0.723,0.762,3899.249,1,"Sigma2_e"
-1284.257,-1325.487,-1283.924,-1244.872,808.571,1,"lp__"
1.113,1.025,1.113,1.203,1053.434,1,"B_0"
0.141,0.108,0.14,0.181,1508.911,1,"Sigma2_intercept"
0.089,0.065,0.088,0.119,1619.409,1,"Sigma2_phi"
0.604,0.45,0.605,0.745,1204.67,1,"cor_2"
0.068,0.046,0.067,0.092,1267.666,1,"cov_int_phi"
0.068,0.046,0.067,0.092,1267.666,1,"cov_2"
0.725,0.687,0.724,0.764,3573.545,1,"Sigma2_e"
-1287.338,-1327.619,-1286.776,-1246.58,826.899,1.001,"lp__"
1.045,0.953,1.046,1.132,1029.559,1,"B_0"
0.158,0.121,0.156,0.203,1036.488,1,"Sigma2_intercept"
0.099,0.072,0.098,0.131,1400.924,1,"Sigma2_phi"
0.471,0.308,0.474,0.618,1273.486,1.001,"cor_2"
0.059,0.036,0.058,0.085,1061.543,1,"cov_int_phi"
0.059,0.036,0.058,0.085,1061.543,1,"cov_2"
0.708,0.671,0.707,0.744,4088.251,1,"Sigma2_e"
-1247.841,-1289.294,-1247.415,-1207.108,665.255,1,"lp__"
0.96,0.866,0.959,1.059,813.685,1,"B_0"
0.178,0.138,0.177,0.226,1328.79,1.001,"Sigma2_intercept"
0.11,0.082,0.11,0.144,1446.928,1,"Sigma2_phi"
0.478,0.316,0.481,0.619,1204.648,1,"cor_2"
0.067,0.042,0.067,0.096,1169.032,1.001,"cov_int_phi"
0.067,0.042,0.067,0.096,1169.032,1.001,"cov_2"
0.687,0.652,0.687,0.724,3362.95,1,"Sigma2_e"
-1200.06,-1240.774,-1199.318,-1159.821,827.787,1,"lp__"
1.058,0.975,1.057,1.146,1145.176,1.001,"B_0"
0.165,0.127,0.163,0.211,1245.421,1.001,"Sigma2_intercept"
0.07,0.049,0.069,0.096,1414.829,1.002,"Sigma2_phi"
0.515,0.333,0.522,0.675,1452.231,1,"cor_2"
0.055,0.032,0.055,0.08,1367.097,1.002,"cov_int_phi"
0.055,0.032,0.055,0.08,1367.097,1.002,"cov_2"
0.705,0.669,0.705,0.743,5129.825,1,"Sigma2_e"
-1243.865,-1287.384,-1243.51,-1203.711,670.564,1.001,"lp__"
1.016,0.921,1.015,1.109,909.74,1.003,"B_0"
0.179,0.138,0.178,0.228,1333.379,1,"Sigma2_intercept"
0.114,0.085,0.113,0.149,1486.875,1,"Sigma2_phi"
0.552,0.401,0.557,0.684,1033.078,1,"cor_2"
0.079,0.052,0.078,0.109,1021.644,1,"cov_int_phi"
0.079,0.052,0.078,0.109,1021.644,1,"cov_2"
0.676,0.642,0.675,0.712,4301.456,1,"Sigma2_e"
-1175.359,-1215.262,-1174.712,-1136.882,971.363,1,"lp__"
0.915,0.81,0.915,1.019,739.14,1.003,"B_0"
0.203,0.159,0.201,0.256,1037.8,1,"Sigma2_intercept"
0.149,0.114,0.147,0.193,1277.335,1.001,"Sigma2_phi"
0.553,0.41,0.557,0.681,918.887,1.001,"cor_2"
0.096,0.064,0.095,0.132,794.475,1.001,"cov_int_phi"
0.096,0.064,0.095,0.132,794.475,1.001,"cov_2"
0.696,0.66,0.696,0.733,3850.296,1,"Sigma2_e"
-1222.767,-1263.909,-1222.897,-1181.341,750.649,1,"lp__"
1.042,0.943,1.042,1.137,668.114,1.004,"B_0"
0.231,0.182,0.23,0.292,1028.302,1.001,"Sigma2_intercept"
0.089,0.065,0.089,0.118,1318.385,1.001,"Sigma2_phi"
0.586,0.43,0.591,0.721,1307.488,1,"cor_2"
0.084,0.056,0.083,0.115,1039.537,1.002,"cov_int_phi"
0.084,0.056,0.083,0.115,1039.537,1.002,"cov_2"
0.7,0.666,0.699,0.738,4680.088,1,"Sigma2_e"
-1231.394,-1271.731,-1231.023,-1193.591,726.338,1.001,"lp__"
0.916,0.809,0.916,1.023,798.529,1.002,"B_0"
0.226,0.177,0.224,0.287,1037.094,1,"Sigma2_intercept"
0.135,0.101,0.134,0.173,1291.96,1,"Sigma2_phi"
0.642,0.509,0.645,0.75,1069.833,1.001,"cor_2"
0.112,0.08,0.111,0.148,908.413,1,"cov_int_phi"
0.112,0.08,0.111,0.148,908.413,1,"cov_2"
0.736,0.7,0.735,0.775,3897.927,1,"Sigma2_e"
-1313.101,-1353.995,-1312.793,-1272.451,767.004,1,"lp__"
0.995,0.896,0.995,1.093,625.518,1,"B_0"
0.196,0.153,0.194,0.248,1236.57,1.001,"Sigma2_intercept"
0.101,0.076,0.1,0.132,1500.723,1,"Sigma2_phi"
0.585,0.438,0.588,0.716,1296.751,1,"cor_2"
0.082,0.056,0.081,0.112,1072.199,1,"cov_int_phi"
0.082,0.056,0.081,0.112,1072.199,1,"cov_2"
0.673,0.638,0.673,0.711,4148.8,1,"Sigma2_e"
-1168.959,-1209.156,-1168.842,-1129.721,879.619,1.004,"lp__"
1.036,0.936,1.036,1.136,763.672,1,"B_0"
0.192,0.15,0.19,0.244,1161.56,1,"Sigma2_intercept"
0.116,0.086,0.115,0.153,1298.531,1.002,"Sigma2_phi"
0.676,0.544,0.679,0.791,1224.665,1,"cor_2"
0.101,0.073,0.099,0.135,967.326,1.001,"cov_int_phi"
0.101,0.073,0.099,0.135,967.326,1.001,"cov_2"
0.707,0.672,0.707,0.743,3939.321,1,"Sigma2_e"
-1246.726,-1290.479,-1246.323,-1206.077,870.083,1,"lp__"
0.977,0.887,0.976,1.072,1077.345,1,"B_0"
0.206,0.161,0.204,0.26,1159.81,1,"Sigma2_intercept"
0.089,0.066,0.088,0.119,1866.818,1,"Sigma2_phi"
0.467,0.301,0.472,0.614,1349.018,1.001,"cor_2"
0.063,0.037,0.063,0.091,1193.436,1.001,"cov_int_phi"
0.063,0.037,0.063,0.091,1193.436,1.001,"cov_2"
0.694,0.66,0.694,0.731,4597.61,1,"Sigma2_e"
-1217.592,-1259.007,-1217.481,-1177.988,922.788,1,"lp__"
0.995,0.89,0.996,1.104,851.453,1,"B_0"
0.218,0.17,0.216,0.276,1017.391,1,"Sigma2_intercept"
0.125,0.095,0.124,0.163,1600.446,1,"Sigma2_phi"
0.635,0.498,0.637,0.757,1186.74,1.001,"cor_2"
0.105,0.075,0.104,0.141,1021.403,1.001,"cov_int_phi"
0.105,0.075,0.104,0.141,1021.403,1.001,"cov_2"
0.717,0.68,0.716,0.755,4630.845,1,"Sigma2_e"
-1268.166,-1310.523,-1267.822,-1227.213,911.324,1,"lp__"
0.944,0.831,0.944,1.056,578.738,1,"B_0"
0.234,0.186,0.232,0.292,1036.232,1,"Sigma2_intercept"
0.132,0.099,0.131,0.17,1287.765,1.003,"Sigma2_phi"
0.654,0.525,0.657,0.765,899.276,1,"cor_2"
0.115,0.082,0.114,0.153,826.533,1.001,"cov_int_phi"
0.115,0.082,0.114,0.153,826.533,1.001,"cov_2"
0.676,0.641,0.675,0.712,3531.524,1,"Sigma2_e"
-1175.273,-1214.755,-1175.353,-1135.855,807.698,1,"lp__"
0.933,0.829,0.932,1.035,717.43,1.001,"B_0"
0.196,0.152,0.194,0.248,1022.655,1.001,"Sigma2_intercept"
0.133,0.101,0.131,0.173,1210.627,1,"Sigma2_phi"
0.48,0.327,0.482,0.618,921.404,1.001,"cor_2"
0.077,0.048,0.077,0.11,845.647,1.001,"cov_int_phi"
0.077,0.048,0.077,0.11,845.647,1.001,"cov_2"
0.663,0.63,0.663,0.7,4016.341,1,"Sigma2_e"
-1146.029,-1188.3,-1145.45,-1105.497,812.077,1,"lp__"
1.064,0.962,1.065,1.163,540.169,1.001,"B_0"
0.212,0.167,0.21,0.271,798.397,1.002,"Sigma2_intercept"
0.103,0.077,0.102,0.135,1532.245,1,"Sigma2_phi"
0.513,0.362,0.515,0.654,1093.336,1,"cor_2"
0.076,0.049,0.075,0.107,931.446,1,"cov_int_phi"
0.076,0.049,0.075,0.107,931.446,1,"cov_2"
0.67,0.635,0.67,0.706,3516.537,1,"Sigma2_e"
-1162.369,-1203.042,-1161.756,-1122.22,755.282,1.003,"lp__"
0.951,0.848,0.951,1.051,697.276,1,"B_0"
0.215,0.169,0.213,0.274,696.684,1,"Sigma2_intercept"
0.114,0.085,0.113,0.148,1505.167,1.001,"Sigma2_phi"
0.504,0.357,0.508,0.638,998.437,1,"cor_2"
0.079,0.051,0.078,0.113,776.555,1,"cov_int_phi"
0.079,0.051,0.078,0.113,776.555,1,"cov_2"
0.677,0.643,0.676,0.714,4626.581,1,"Sigma2_e"
-1177.233,-1218.137,-1177.079,-1138.616,746.605,1.001,"lp__"
1.073,0.98,1.074,1.162,758.582,1.001,"B_0"
0.185,0.144,0.184,0.234,1184.119,1,"Sigma2_intercept"
0.069,0.048,0.068,0.094,1257.519,1,"Sigma2_phi"
0.64,0.477,0.642,0.777,1268.494,1.001,"cor_2"
0.072,0.049,0.071,0.098,1061.689,1,"cov_int_phi"
0.072,0.049,0.071,0.098,1061.689,1,"cov_2"
0.705,0.669,0.705,0.743,3979.689,1,"Sigma2_e"
-1243.363,-1285.089,-1243.147,-1203.838,704.061,1.002,"lp__"
0.94,0.842,0.94,1.041,708.773,1.004,"B_0"
0.183,0.144,0.181,0.234,957.444,1.001,"Sigma2_intercept"
0.118,0.088,0.117,0.154,1511.187,1.003,"Sigma2_phi"
0.575,0.428,0.579,0.702,1151.534,1.003,"cor_2"
0.085,0.057,0.084,0.117,961.632,1.005,"cov_int_phi"
0.085,0.057,0.084,0.117,961.632,1.005,"cov_2"
0.701,0.665,0.701,0.739,4548.191,1,"Sigma2_e"
-1234.433,-1274.705,-1234.034,-1194.931,786.322,1.002,"lp__"
0.927,0.823,0.927,1.034,595.467,1,"B_0"
0.232,0.181,0.23,0.292,904.678,1,"Sigma2_intercept"
0.122,0.092,0.121,0.158,1583.317,1,"Sigma2_phi"
0.548,0.403,0.553,0.675,1091.534,1.002,"cor_2"
0.092,0.062,0.092,0.127,979.524,1.001,"cov_int_phi"
0.092,0.062,0.092,0.127,979.524,1.001,"cov_2"
0.715,0.679,0.714,0.754,4385.161,1,"Sigma2_e"
-1263.494,-1306.067,-1263.421,-1223.493,813.4,1.001,"lp__"
0.942,0.851,0.941,1.032,716.086,1,"B_0"
0.2,0.158,0.198,0.25,984.007,1,"Sigma2_intercept"
0.077,0.055,0.076,0.103,1626.879,1,"Sigma2_phi"
0.603,0.442,0.608,0.736,1506.765,1.001,"cor_2"
0.074,0.05,0.074,0.101,1180.056,1.001,"cov_int_phi"
0.074,0.05,0.074,0.101,1180.056,1.001,"cov_2"
0.679,0.644,0.679,0.715,4254.239,1,"Sigma2_e"
-1183.123,-1224.887,-1182.873,-1144.146,974.434,1,"lp__"
0.901,0.804,0.902,0.992,823.842,1.001,"B_0"
0.185,0.143,0.184,0.235,1406.033,1,"Sigma2_intercept"
0.093,0.068,0.092,0.123,1683.385,1,"Sigma2_phi"
0.518,0.355,0.522,0.655,1384.061,1,"cor_2"
0.068,0.043,0.067,0.095,1223.798,1,"cov_int_phi"
0.068,0.043,0.067,0.095,1223.798,1,"cov_2"
0.693,0.66,0.693,0.73,4365.629,1,"Sigma2_e"
-1216.065,-1261.698,-1215.046,-1177.101,901.179,1.001,"lp__"
0.935,0.832,0.935,1.034,842.939,1,"B_0"
0.194,0.149,0.192,0.246,1395.761,1,"Sigma2_intercept"
0.122,0.092,0.121,0.159,1287.162,1,"Sigma2_phi"
0.547,0.395,0.551,0.675,1265.271,1,"cor_2"
0.084,0.056,0.083,0.116,1108.694,1,"cov_int_phi"
0.084,0.056,0.083,0.116,1108.694,1,"cov_2"
0.707,0.671,0.707,0.745,4744.614,1,"Sigma2_e"
-1248.41,-1288.745,-1248.359,-1208.678,920.509,1,"lp__"
0.967,0.861,0.967,1.073,799.144,1.001,"B_0"
0.221,0.172,0.219,0.277,840.94,1,"Sigma2_intercept"
0.135,0.103,0.134,0.173,1414.589,1,"Sigma2_phi"
0.592,0.453,0.595,0.711,793.559,1,"cor_2"
0.102,0.072,0.102,0.137,733.128,1,"cov_int_phi"
0.102,0.072,0.102,0.137,733.128,1,"cov_2"
0.7,0.664,0.7,0.737,4555.455,1,"Sigma2_e"
-1231.583,-1274.861,-1230.859,-1192.706,774.927,1,"lp__"
1,0.904,1,1.097,692.175,1.002,"B_0"
0.223,0.174,0.221,0.281,1054.473,1,"Sigma2_intercept"
0.085,0.061,0.084,0.114,1620.296,1,"Sigma2_phi"
0.478,0.31,0.482,0.628,1179.904,1,"cor_2"
0.066,0.039,0.065,0.095,1067.254,1,"cov_int_phi"
0.066,0.039,0.065,0.095,1067.254,1,"cov_2"
0.703,0.667,0.703,0.743,4532.833,1,"Sigma2_e"
-1238.41,-1278.504,-1237.788,-1199.552,903.091,1,"lp__"
1.134,1.036,1.134,1.232,842.697,1.003,"B_0"
0.176,0.136,0.175,0.225,1350.32,1,"Sigma2_intercept"
0.089,0.064,0.088,0.119,1571.854,1,"Sigma2_phi"
0.575,0.411,0.58,0.712,1276.392,1,"cor_2"
0.072,0.048,0.071,0.1,1217.012,1,"cov_int_phi"
0.072,0.048,0.071,0.1,1217.012,1,"cov_2"
0.708,0.672,0.707,0.746,5021.231,1,"Sigma2_e"
-1249.517,-1290.334,-1249.275,-1209.948,958.314,1.001,"lp__"
1.01,0.915,1.01,1.104,1010.358,1,"B_0"
0.167,0.13,0.165,0.211,1221.186,1.002,"Sigma2_intercept"
0.095,0.07,0.094,0.127,1496.272,1.001,"Sigma2_phi"
0.581,0.427,0.584,0.71,1240.517,1.001,"cor_2"
0.073,0.049,0.072,0.1,1126.554,1,"cov_int_phi"
0.073,0.049,0.072,0.1,1126.554,1,"cov_2"
0.678,0.643,0.677,0.715,4698.983,1,"Sigma2_e"
-1179.317,-1221.14,-1179.227,-1139.877,821.879,1.003,"lp__"
0.993,0.895,0.993,1.092,690.487,1,"B_0"
0.19,0.147,0.188,0.242,979.168,1.002,"Sigma2_intercept"
0.139,0.105,0.137,0.18,1220.342,1,"Sigma2_phi"
0.454,0.298,0.457,0.596,695.284,1.005,"cor_2"
0.074,0.045,0.073,0.107,717.649,1.002,"cov_int_phi"
0.074,0.045,0.073,0.107,717.649,1.002,"cov_2"
0.695,0.658,0.694,0.734,3332.213,1,"Sigma2_e"
-1217.141,-1258.204,-1216.849,-1177.915,796.511,1.002,"lp__"
0.918,0.824,0.918,1.016,996.442,1.001,"B_0"
0.166,0.127,0.165,0.212,883.779,1,"Sigma2_intercept"
0.116,0.088,0.115,0.15,1702.182,1,"Sigma2_phi"
0.493,0.339,0.496,0.638,1054.281,1,"cor_2"
0.068,0.043,0.068,0.098,1064.749,1,"cov_int_phi"
0.068,0.043,0.068,0.098,1064.749,1,"cov_2"
0.662,0.628,0.661,0.697,5953.501,1,"Sigma2_e"
-1141.278,-1182.362,-1141.459,-1099.843,706.785,1.001,"lp__"
1.063,0.971,1.065,1.149,1095.285,1.002,"B_0"
0.146,0.111,0.145,0.187,1349.431,1,"Sigma2_intercept"
0.101,0.074,0.1,0.133,2044.294,1.003,"Sigma2_phi"
0.52,0.347,0.524,0.674,1106.674,1,"cor_2"
0.063,0.039,0.062,0.091,1144.459,1,"cov_int_phi"
0.063,0.039,0.062,0.091,1144.459,1,"cov_2"
0.689,0.655,0.689,0.725,3982.206,1,"Sigma2_e"
-1207.121,-1249.797,-1206.803,-1167.057,913.926,1.003,"lp__"
0.945,0.841,0.945,1.05,585.929,1.001,"B_0"
0.206,0.161,0.205,0.259,948.383,1.002,"Sigma2_intercept"
0.115,0.087,0.114,0.149,1460.614,1,"Sigma2_phi"
0.567,0.424,0.569,0.697,956.494,1.001,"cor_2"
0.087,0.06,0.087,0.119,926.149,1.001,"cov_int_phi"
0.087,0.06,0.087,0.119,926.149,1.001,"cov_2"
0.682,0.649,0.682,0.718,4082.648,1,"Sigma2_e"
-1190.386,-1231.134,-1189.442,-1153.461,750.323,1,"lp__"
0.978,0.879,0.978,1.076,717.853,1,"B_0"
0.21,0.162,0.207,0.267,1285.839,1,"Sigma2_intercept"
0.095,0.069,0.094,0.126,1747.697,1,"Sigma2_phi"
0.503,0.338,0.505,0.648,1420.402,1,"cor_2"
0.071,0.044,0.07,0.101,1241.189,1,"cov_int_phi"
0.071,0.044,0.07,0.101,1241.189,1,"cov_2"
0.737,0.698,0.737,0.776,3983.153,1,"Sigma2_e"
-1313.956,-1355.643,-1313.119,-1276.442,903.122,1,"lp__"
1.03,0.939,1.03,1.119,653.976,1,"B_0"
0.173,0.134,0.171,0.222,1027.528,1,"Sigma2_intercept"
0.064,0.044,0.063,0.087,1508.159,1.003,"Sigma2_phi"
0.532,0.349,0.538,0.691,1140.391,1,"cor_2"
0.056,0.035,0.055,0.081,1038.418,1,"cov_int_phi"
0.056,0.035,0.055,0.081,1038.418,1,"cov_2"
0.688,0.652,0.688,0.725,3687.034,1,"Sigma2_e"
-1204.508,-1244.848,-1204.166,-1167.455,854.901,1.001,"lp__"
0.97,0.873,0.971,1.07,673.588,1,"B_0"
0.212,0.166,0.211,0.268,955.376,1.003,"Sigma2_intercept"
0.101,0.074,0.1,0.134,1280.322,1,"Sigma2_phi"
0.526,0.371,0.53,0.663,1135.651,1,"cor_2"
0.077,0.05,0.076,0.109,961.114,1.001,"cov_int_phi"
0.077,0.05,0.076,0.109,961.114,1.001,"cov_2"
0.699,0.664,0.698,0.736,3669.942,1,"Sigma2_e"
-1228.806,-1269.551,-1228.95,-1189.3,903.905,1.002,"lp__"
0.884,0.772,0.884,1.003,748.897,1,"B_0"
0.282,0.224,0.28,0.35,1133.646,1,"Sigma2_intercept"
0.126,0.095,0.125,0.164,1528.976,1,"Sigma2_phi"
0.606,0.467,0.61,0.724,1257.248,1,"cor_2"
0.114,0.079,0.113,0.152,1114.727,1,"cov_int_phi"
0.114,0.079,0.113,0.152,1114.727,1,"cov_2"
0.736,0.698,0.735,0.776,4037.843,1,"Sigma2_e"
-1310.078,-1350.82,-1310.036,-1270.613,893.287,1,"lp__"
0.979,0.885,0.979,1.074,1059.922,1,"B_0"
0.202,0.156,0.201,0.256,1091.097,1,"Sigma2_intercept"
0.097,0.072,0.096,0.129,1739.186,1,"Sigma2_phi"
0.496,0.338,0.497,0.64,1534.915,1,"cor_2"
0.069,0.044,0.068,0.099,1249.349,1,"cov_int_phi"
0.069,0.044,0.068,0.099,1249.349,1,"cov_2"
0.692,0.655,0.692,0.729,5280.748,1,"Sigma2_e"
