"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.121,0.084,0.119,0.167,1714.511,1,"Sigma2_psi"
1.104,0.905,1.096,1.343,1969.972,1,"Sigma2_x"
0.164,0.061,0.131,0.486,112.381,1,"Sigma2_phi"
0.048,0.009,0.036,0.168,561.3,1.001,"Sigma2_epsilon"
-0.1,-0.142,-0.099,-0.063,1779.807,1,"cov_int_psi"
0.067,0.027,0.066,0.114,1815.994,1,"cov_int_phi"
-0.091,-0.13,-0.09,-0.058,1019.664,1.001,"cov_psi_phi"
-0.633,-0.78,-0.64,-0.441,1390.143,1,"cor_1"
-0.228,-0.755,-0.263,0.444,50.744,1,"cor_2"
-0.244,-0.811,-0.281,0.504,64.152,1,"cor_3"
0.605,0.479,0.607,0.713,1917.931,1,"cor_4"
-0.692,-0.814,-0.697,-0.543,1011.619,1,"cor_5"
0.024,-0.852,0.014,0.888,35.935,1.001,"cor_6"
-0.1,-0.142,-0.099,-0.063,1779.807,1,"cov_1"
-0.018,-0.099,-0.019,0.066,53.352,1.001,"cov_2"
-0.017,-0.092,-0.015,0.054,61.416,1.001,"cov_3"
0.289,0.202,0.287,0.388,2138.412,1,"cov_4"
-0.252,-0.337,-0.25,-0.178,1812.437,1,"cov_5"
0.009,-0.29,0.002,0.328,44.854,1.001,"cov_6"
0.624,0.591,0.623,0.658,5336.976,1,"Sigma2_e"
0.1,0.095,0.1,0.105,5939.443,1,"Sigma2_ex"
837.24,785.091,837.706,888.168,906.11,1,"lp__"
0.984,0.894,0.984,1.071,1844.37,1.001,"B_0"
0.002,-0.127,0,0.137,1805.567,1,"B_x"
0.314,0.164,0.311,0.486,136.969,1,"psi"
0.153,0.112,0.151,0.203,1950.692,1,"Sigma2_intercept"
0.088,0.057,0.086,0.128,1382.929,1,"Sigma2_psi"
0.945,0.768,0.939,1.152,2179.606,1,"Sigma2_x"
0.109,0.049,0.096,0.261,216.961,1,"Sigma2_phi"
0.011,0,0.006,0.053,698.949,1.005,"Sigma2_epsilon"
-0.066,-0.098,-0.065,-0.039,1884.973,1.001,"cov_int_psi"
0.074,0.046,0.073,0.108,1953.439,1,"cov_int_phi"
-0.07,-0.099,-0.069,-0.045,1410.756,1,"cov_psi_phi"
-0.569,-0.736,-0.573,-0.372,1793.063,1.001,"cor_1"
0.132,-0.574,0.15,0.776,325.011,1,"cor_2"
-0.219,-0.889,-0.251,0.639,447.52,1,"cor_3"
0.586,0.456,0.589,0.696,2050.266,1,"cor_4"
-0.716,-0.842,-0.719,-0.571,920.83,1,"cor_5"
-0.023,-0.888,-0.025,0.855,93.683,1,"cor_6"
-0.066,-0.098,-0.065,-0.039,1884.973,1.001,"cov_1"
0.004,-0.032,0.003,0.041,185.257,1.001,"cov_2"
-0.005,-0.039,-0.004,0.027,252.809,1.001,"cov_3"
0.223,0.156,0.221,0.3,2353.951,1,"cov_4"
-0.205,-0.275,-0.203,-0.146,2557.715,1,"cov_5"
-0.004,-0.157,-0.001,0.132,119.072,1.001,"cov_6"
0.616,0.585,0.616,0.649,6065.93,1,"Sigma2_e"
0.097,0.093,0.097,0.102,6968.762,1,"Sigma2_ex"
895.133,840.049,895.532,946.762,967.587,1,"lp__"
1.009,0.926,1.009,1.091,1979.52,1.004,"B_0"
0.092,-0.038,0.089,0.227,1841.854,1.003,"B_x"
0.26,0.045,0.264,0.441,108.559,1.016,"psi"
0.145,0.106,0.144,0.195,1914.357,1.003,"Sigma2_intercept"
0.071,0.044,0.07,0.104,1618.966,1.001,"Sigma2_psi"
0.939,0.77,0.932,1.139,2016.311,1,"Sigma2_x"
0.089,0.036,0.075,0.227,284.839,1.003,"Sigma2_phi"
0.017,0,0.011,0.076,523.248,1.002,"Sigma2_epsilon"
-0.056,-0.087,-0.056,-0.031,1714.845,1,"cov_int_psi"
0.05,0.025,0.049,0.079,2118.033,1,"cov_int_phi"
-0.048,-0.075,-0.048,-0.025,940.151,1.001,"cov_psi_phi"
-0.558,-0.735,-0.565,-0.34,1701.858,1,"cor_1"
-0.025,-0.638,-0.033,0.596,197.972,1.007,"cor_2"
-0.337,-0.891,-0.387,0.465,270.711,1.006,"cor_3"
0.524,0.378,0.525,0.648,1926.097,1,"cor_4"
-0.564,-0.738,-0.567,-0.361,1036.561,1.001,"cor_5"
0.016,-0.855,-0.002,0.912,77.338,1.029,"cor_6"
-0.056,-0.087,-0.056,-0.031,1714.845,1,"cov_1"
0,-0.036,-0.001,0.041,141.01,1.011,"cov_2"
-0.01,-0.048,-0.008,0.014,173.605,1.008,"cov_3"
0.193,0.13,0.191,0.269,2228.549,1,"cov_4"
-0.144,-0.209,-0.143,-0.086,2037.573,1,"cov_5"
0.005,-0.149,0,0.198,99.227,1.022,"cov_6"
0.619,0.588,0.619,0.651,4558.806,1.001,"Sigma2_e"
0.099,0.094,0.099,0.104,5711.029,1,"Sigma2_ex"
858.365,807.548,858.143,909.469,815.179,1.001,"lp__"
0.998,0.904,0.998,1.088,1016.54,1.001,"B_0"
0.011,-0.116,0.012,0.139,1108.778,1.002,"B_x"
0.326,0.194,0.322,0.492,72.163,1,"psi"
0.169,0.125,0.168,0.224,1295.776,1.006,"Sigma2_intercept"
0.094,0.059,0.093,0.138,893.515,1,"Sigma2_psi"
0.871,0.72,0.863,1.06,1699.187,1.001,"Sigma2_x"
0.109,0.05,0.097,0.246,103.992,1.001,"Sigma2_phi"
0.012,0,0.008,0.047,435.85,1,"Sigma2_epsilon"
-0.068,-0.103,-0.067,-0.036,1244.611,1.004,"cov_int_psi"
0.069,0.041,0.068,0.101,1237.808,1.003,"cov_int_phi"
-0.051,-0.081,-0.05,-0.027,889.842,1.005,"cov_psi_phi"
-0.541,-0.728,-0.548,-0.315,1042.558,1.003,"cor_1"
0.029,-0.614,0.028,0.667,182.617,1,"cor_2"
-0.313,-0.88,-0.355,0.456,304.471,1,"cor_3"
0.548,0.423,0.55,0.662,1455.283,1,"cor_4"
-0.46,-0.634,-0.463,-0.265,641.24,1.004,"cor_5"
-0.092,-0.861,-0.105,0.743,44.595,1.001,"cor_6"
-0.068,-0.103,-0.067,-0.036,1244.611,1.004,"cov_1"
0,-0.034,0,0.03,104.695,1,"cov_2"
-0.009,-0.034,-0.007,0.013,203.443,1,"cov_3"
0.21,0.148,0.209,0.284,1482.347,1.004,"cov_4"
-0.131,-0.2,-0.13,-0.069,939.245,1.003,"cov_5"
-0.01,-0.146,-0.004,0.092,60.412,1,"cov_6"
0.592,0.563,0.592,0.624,6313.209,1,"Sigma2_e"
0.102,0.097,0.102,0.108,8338.669,1,"Sigma2_ex"
879.316,828.144,879.042,929.731,848.507,1,"lp__"
0.963,0.865,0.964,1.059,1031.794,1.002,"B_0"
-0.079,-0.219,-0.079,0.06,1065.428,1.002,"B_x"
0.305,0.137,0.311,0.433,87.823,1.015,"psi"
0.195,0.146,0.192,0.258,1340.798,1.002,"Sigma2_intercept"
0.077,0.046,0.075,0.116,899.939,1,"Sigma2_psi"
1.009,0.837,1.005,1.22,2278.182,1,"Sigma2_x"
0.112,0.055,0.104,0.213,128.65,1.017,"Sigma2_phi"
0.012,0,0.007,0.057,600.715,1.001,"Sigma2_epsilon"
-0.075,-0.111,-0.074,-0.045,1170.461,1,"cov_int_psi"
0.073,0.042,0.071,0.11,1418.002,1.001,"cov_int_phi"
-0.053,-0.083,-0.052,-0.028,645.079,1.006,"cov_psi_phi"
-0.62,-0.79,-0.625,-0.413,872.928,1.001,"cor_1"
-0.05,-0.751,-0.041,0.631,348.835,1.004,"cor_2"
-0.148,-0.81,-0.172,0.652,523.409,1.001,"cor_3"
0.538,0.414,0.542,0.648,1464.989,1,"cor_4"
-0.57,-0.742,-0.573,-0.382,432.017,1.003,"cor_5"
0.138,-0.804,0.181,0.916,44.065,1.016,"cor_6"
-0.075,-0.111,-0.074,-0.045,1170.461,1,"cov_1"
0,-0.034,-0.001,0.041,141.401,1.008,"cov_2"
-0.005,-0.037,-0.002,0.016,230.8,1.002,"cov_3"
0.239,0.168,0.237,0.322,1393.774,1,"cov_4"
-0.157,-0.221,-0.156,-0.098,1050.048,1.001,"cov_5"
0.016,-0.1,0.007,0.182,74.569,1.014,"cov_6"
0.606,0.575,0.606,0.638,6792.335,1,"Sigma2_e"
0.097,0.092,0.097,0.102,8099.836,1,"Sigma2_ex"
930.316,878.623,930.897,979.78,933.901,1,"lp__"
0.942,0.841,0.942,1.038,1078.022,1,"B_0"
-0.099,-0.227,-0.099,0.033,1124.232,1,"B_x"
0.318,0.073,0.322,0.521,52.764,1.007,"psi"
0.187,0.14,0.185,0.248,1297.877,1,"Sigma2_intercept"
0.113,0.073,0.112,0.163,973.843,1,"Sigma2_psi"
0.917,0.752,0.91,1.119,1595.049,1.001,"Sigma2_x"
0.13,0.058,0.113,0.305,95.782,1,"Sigma2_phi"
0.027,0,0.02,0.107,221.058,1.013,"Sigma2_epsilon"
-0.084,-0.126,-0.082,-0.048,1146.402,1,"cov_int_psi"
0.08,0.047,0.079,0.121,1934.681,1.003,"cov_int_phi"
-0.05,-0.085,-0.049,-0.02,1364.824,1.001,"cov_psi_phi"
-0.576,-0.75,-0.579,-0.38,1047.078,1.001,"cor_1"
0.01,-0.655,0.024,0.59,91.422,1.003,"cor_2"
-0.179,-0.712,-0.204,0.461,220.402,1,"cor_3"
0.586,0.463,0.588,0.694,1776.122,1,"cor_4"
-0.402,-0.569,-0.405,-0.215,1162.833,1,"cor_5"
0.111,-0.828,0.154,0.873,27.757,1.012,"cor_6"
-0.084,-0.126,-0.082,-0.048,1146.402,1,"cov_1"
0.003,-0.048,0.001,0.063,72.266,1.003,"cov_2"
-0.009,-0.047,-0.007,0.023,125.413,1.002,"cov_3"
0.243,0.173,0.24,0.327,1737.867,1,"cov_4"
-0.129,-0.198,-0.128,-0.065,1380.502,1,"cov_5"
0.021,-0.151,0.011,0.242,45.779,1.007,"cov_6"
0.611,0.578,0.611,0.644,5472.302,1.001,"Sigma2_e"
0.103,0.098,0.103,0.109,8938.832,1,"Sigma2_ex"
814.468,760.57,814.688,865.139,754.605,1,"lp__"
1.012,0.917,1.013,1.103,777.654,1,"B_0"
0.049,-0.093,0.049,0.189,769.76,1,"B_x"
0.264,0.071,0.266,0.439,56.31,1.098,"psi"
0.158,0.117,0.157,0.209,1230.987,1,"Sigma2_intercept"
0.096,0.065,0.095,0.132,1216.465,1.001,"Sigma2_psi"
1.066,0.878,1.058,1.294,1554.609,1,"Sigma2_x"
0.108,0.043,0.091,0.261,176.828,1.041,"Sigma2_phi"
0.024,0.003,0.018,0.082,426.135,1,"Sigma2_epsilon"
-0.053,-0.086,-0.052,-0.024,894.431,1,"cov_int_psi"
0.065,0.036,0.065,0.101,891.824,1.002,"cov_int_phi"
-0.062,-0.09,-0.062,-0.038,799.093,1.001,"cov_psi_phi"
-0.429,-0.621,-0.435,-0.208,855.002,1,"cor_1"
-0.055,-0.651,-0.053,0.56,111.232,1.066,"cor_2"
-0.485,-0.908,-0.543,0.198,159.921,1.055,"cor_3"
0.624,0.497,0.628,0.731,819.698,1,"cor_4"
-0.501,-0.656,-0.507,-0.317,523.835,1.004,"cor_5"
0.047,-0.824,0.053,0.867,37.522,1.149,"cor_6"
-0.053,-0.086,-0.052,-0.024,894.431,1,"cov_1"
-0.002,-0.05,-0.002,0.048,88.619,1.074,"cov_2"
-0.02,-0.055,-0.019,0.011,123.388,1.067,"cov_3"
0.257,0.184,0.254,0.341,1044.092,1,"cov_4"
-0.16,-0.23,-0.159,-0.095,1017.195,1.001,"cov_5"
0.007,-0.177,0.006,0.211,50.543,1.112,"cov_6"
0.581,0.551,0.581,0.612,5669.283,1,"Sigma2_e"
0.098,0.093,0.097,0.103,6438.631,1,"Sigma2_ex"
984.785,929.526,984.98,1036.618,795.421,1,"lp__"
1.024,0.916,1.025,1.124,537.752,1,"B_0"
0.09,-0.051,0.09,0.231,607.306,1,"B_x"
0.268,0.07,0.27,0.46,50.723,1.036,"psi"
0.218,0.162,0.216,0.286,855.136,1,"Sigma2_intercept"
0.118,0.081,0.117,0.165,1038.438,1,"Sigma2_psi"
1.025,0.836,1.02,1.235,1165.72,1,"Sigma2_x"
0.101,0.039,0.086,0.271,152.664,1.007,"Sigma2_phi"
0.019,0.001,0.014,0.07,265.593,1.007,"Sigma2_epsilon"
-0.099,-0.143,-0.098,-0.061,659.209,1,"cov_int_psi"
0.092,0.056,0.091,0.136,504.724,1,"cov_int_phi"
-0.073,-0.105,-0.072,-0.046,710.557,1.001,"cov_psi_phi"
-0.616,-0.766,-0.623,-0.426,626.598,1.002,"cor_1"
0.265,-0.416,0.306,0.812,95.514,1.02,"cor_2"
-0.446,-0.939,-0.508,0.315,116.531,1.015,"cor_3"
0.611,0.491,0.615,0.711,669.048,1,"cor_4"
-0.586,-0.716,-0.59,-0.431,685.961,1.001,"cor_5"
-0.025,-0.866,-0.029,0.859,39.057,1.044,"cor_6"
-0.099,-0.143,-0.098,-0.061,659.209,1,"cov_1"
0.014,-0.037,0.013,0.07,62.132,1.03,"cov_2"
-0.018,-0.062,-0.017,0.019,65.85,1.028,"cov_3"
0.289,0.207,0.286,0.386,762.782,1,"cov_4"
-0.204,-0.284,-0.202,-0.136,1009.286,1.001,"cov_5"
-0.003,-0.192,-0.003,0.183,44.607,1.042,"cov_6"
0.595,0.565,0.595,0.627,4461.434,1,"Sigma2_e"
0.098,0.093,0.098,0.103,5061.34,1,"Sigma2_ex"
939.952,886.509,940.461,991.615,813.969,1,"lp__"
0.888,0.781,0.888,0.991,559.879,1.001,"B_0"
-0.167,-0.309,-0.168,-0.023,614.198,1.001,"B_x"
0.273,0.065,0.282,0.435,39.253,1.031,"psi"
0.216,0.159,0.213,0.287,935.277,1.001,"Sigma2_intercept"
0.092,0.061,0.09,0.133,1120.627,1,"Sigma2_psi"
1.051,0.865,1.04,1.278,1183.163,1,"Sigma2_x"
0.105,0.046,0.093,0.237,37.345,1.045,"Sigma2_phi"
0.018,0,0.012,0.073,514.103,1,"Sigma2_epsilon"
-0.103,-0.148,-0.102,-0.068,917.448,1,"cov_int_psi"
0.088,0.052,0.086,0.132,767.78,1.004,"cov_int_phi"
-0.057,-0.086,-0.056,-0.033,765.909,1.002,"cov_psi_phi"
-0.737,-0.864,-0.745,-0.562,754.649,1,"cor_1"
-0.099,-0.783,-0.101,0.595,44.975,1.019,"cor_2"
-0.222,-0.766,-0.267,0.516,50.895,1.02,"cor_3"
0.688,0.584,0.691,0.776,763.857,1,"cor_4"
-0.562,-0.718,-0.563,-0.393,519.275,1.001,"cor_5"
0.163,-0.808,0.215,0.926,23.539,1.053,"cor_6"
-0.103,-0.148,-0.102,-0.068,917.448,1,"cov_1"
-0.002,-0.055,-0.003,0.064,43.303,1.022,"cov_2"
-0.009,-0.049,-0.007,0.019,51.224,1.019,"cov_3"
0.328,0.244,0.324,0.433,819.685,1,"cov_4"
-0.174,-0.251,-0.171,-0.112,682.3,1,"cov_5"
0.025,-0.135,0.015,0.238,33.847,1.033,"cov_6"
0.588,0.56,0.588,0.619,5576.52,1,"Sigma2_e"
0.101,0.096,0.101,0.106,4955.032,1,"Sigma2_ex"
912.135,860.976,912.6,962.008,862.373,1,"lp__"
0.961,0.853,0.962,1.062,498.776,1,"B_0"
-0.079,-0.216,-0.081,0.063,562.22,1.001,"B_x"
0.342,0.084,0.338,0.619,20.855,1.04,"psi"
0.213,0.161,0.21,0.278,994.315,1,"Sigma2_intercept"
0.1,0.064,0.098,0.147,517.689,1.001,"Sigma2_psi"
0.949,0.776,0.943,1.157,1258.767,1,"Sigma2_x"
0.16,0.06,0.129,0.462,78.432,1.003,"Sigma2_phi"
0.034,0.006,0.025,0.127,287.712,1.017,"Sigma2_epsilon"
-0.081,-0.121,-0.08,-0.047,723.815,1,"cov_int_psi"
0.084,0.048,0.082,0.128,766.347,1.001,"cov_int_phi"
-0.089,-0.124,-0.088,-0.06,912.414,1,"cov_psi_phi"
-0.558,-0.725,-0.565,-0.351,734.665,1,"cor_1"
0.021,-0.528,0.028,0.57,29.496,1.037,"cor_2"
-0.495,-0.946,-0.579,0.306,37.568,1.017,"cor_3"
0.537,0.412,0.537,0.648,780.939,1.003,"cor_4"
-0.617,-0.754,-0.621,-0.46,479.505,1.001,"cor_5"
-0.046,-0.893,-0.054,0.867,15.804,1.051,"cor_6"
-0.081,-0.121,-0.08,-0.047,723.815,1,"cov_1"
0.001,-0.065,0.002,0.063,24.628,1.04,"cov_2"
-0.024,-0.074,-0.024,0.026,22.85,1.041,"cov_3"
0.242,0.171,0.239,0.328,806.562,1.001,"cov_4"
-0.189,-0.265,-0.187,-0.127,784.827,1,"cov_5"
-0.011,-0.264,-0.007,0.217,18.624,1.044,"cov_6"
0.612,0.581,0.612,0.643,3280.742,1,"Sigma2_e"
0.099,0.094,0.099,0.104,3803.388,1,"Sigma2_ex"
887.727,833.964,888.427,940.541,963.826,1,"lp__"
1.023,0.925,1.024,1.116,899.587,1,"B_0"
-0.048,-0.178,-0.049,0.081,939.332,1,"B_x"
0.225,-0.128,0.233,0.513,25.976,1.005,"psi"
0.2,0.149,0.198,0.262,1478.219,1,"Sigma2_intercept"
0.103,0.067,0.102,0.148,1538.839,1,"Sigma2_psi"
0.884,0.725,0.876,1.079,1855.62,1,"Sigma2_x"
0.103,0.033,0.075,0.346,284.47,1.007,"Sigma2_phi"
0.039,0.007,0.025,0.174,126.267,1.02,"Sigma2_epsilon"
-0.09,-0.129,-0.089,-0.056,1304.259,1,"cov_int_psi"
0.068,0.035,0.067,0.108,1361.683,1,"cov_int_phi"
-0.075,-0.104,-0.074,-0.05,1210.966,1.001,"cov_psi_phi"
-0.626,-0.782,-0.634,-0.436,1253.295,1,"cor_1"
0.087,-0.568,0.102,0.654,27.754,1.004,"cor_2"
-0.555,-0.955,-0.664,0.266,49.698,1.001,"cor_3"
0.625,0.51,0.628,0.728,1274.304,1.001,"cor_4"
-0.642,-0.779,-0.646,-0.479,490.72,1,"cor_5"
0.096,-0.863,0.121,0.922,19.173,1.004,"cor_6"
-0.09,-0.129,-0.089,-0.056,1304.259,1,"cov_1"
0.009,-0.064,0.006,0.1,28.68,1.005,"cov_2"
-0.031,-0.102,-0.028,0.023,32.568,1.008,"cov_3"
0.263,0.189,0.26,0.351,1413.593,1.001,"cov_4"
-0.193,-0.261,-0.192,-0.131,1428.518,1,"cov_5"
0.022,-0.223,0.015,0.33,23.745,1.005,"cov_6"
0.58,0.552,0.58,0.611,6491.627,1,"Sigma2_e"
0.1,0.095,0.1,0.105,6560.804,1,"Sigma2_ex"
944.036,892.086,944.365,993.847,708.626,1,"lp__"
0.979,0.879,0.98,1.073,1762.989,1.001,"B_0"
0.055,-0.071,0.056,0.18,2036.028,1.001,"B_x"
0.264,-0.052,0.27,0.57,33.183,1,"psi"
0.213,0.16,0.211,0.278,1643.229,1.001,"Sigma2_intercept"
0.093,0.063,0.091,0.133,2069.32,1,"Sigma2_psi"
0.842,0.697,0.837,1.021,2104.577,1,"Sigma2_x"
