"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.036,0.014,0.036,0.059,1373.036,1,"cov_int_phi"
0.008,-0.013,0.008,0.031,1075.045,1.001,"cov_2"
0.578,0.522,0.577,0.635,270.372,1,"Sigma2_e"
-3127.305,-3291.436,-3129.025,-2958.796,255.447,1,"lp__"
0.969,0.929,0.968,1.007,2126.906,1,"B_0"
0.29,0.252,0.29,0.328,2053.081,1,"psi"
0.244,0.195,0.244,0.291,769.378,1,"Sigma2_intercept"
0.023,0,0.021,0.059,149.355,1.011,"Sigma2_epsilon"
0.116,0.081,0.114,0.159,199.035,1.01,"Sigma2_phi"
1.034,1.034,1.034,1.034,0.5,1,"Sigma2_x"
0.043,0.02,0.043,0.068,787.912,1,"cov_int_phi"
0.007,-0.017,0.006,0.031,773.803,1,"cov_2"
0.602,0.542,0.603,0.659,304.572,1.002,"Sigma2_e"
-3191.916,-3354.079,-3194.071,-3014.262,294.996,1,"lp__"
0.984,0.945,0.984,1.022,4032.04,1.001,"B_0"
0.286,0.248,0.285,0.324,2389.713,1,"psi"
0.191,0.147,0.191,0.236,824.463,1.001,"Sigma2_intercept"
0.043,0.01,0.042,0.082,266.922,1.003,"Sigma2_epsilon"
0.142,0.101,0.141,0.187,375.962,1.002,"Sigma2_phi"
1.103,1.103,1.103,1.103,0.5,1,"Sigma2_x"
0.038,0.013,0.039,0.063,1095.183,1.001,"cov_int_phi"
0.007,-0.018,0.007,0.032,1015.678,1.002,"cov_2"
0.568,0.511,0.568,0.627,431.708,1,"Sigma2_e"
-3097.601,-3262.921,-3098.691,-2922.629,382.444,1,"lp__"
0.999,0.96,0.999,1.038,2235.945,1,"B_0"
0.25,0.213,0.25,0.286,1922.064,1.002,"psi"
0.221,0.173,0.22,0.268,780.78,1,"Sigma2_intercept"
0.012,0,0.01,0.039,128.285,1.049,"Sigma2_epsilon"
0.087,0.063,0.085,0.118,278.136,1.025,"Sigma2_phi"
1.1,1.1,1.1,1.1,0.5,1,"Sigma2_x"
0.046,0.026,0.045,0.069,765.232,1.007,"cov_int_phi"
0.014,-0.005,0.013,0.038,670.92,1.008,"cov_2"
0.609,0.557,0.609,0.663,489.207,1.005,"Sigma2_e"
-3212.441,-3361.777,-3212.819,-3056.511,411.708,1.009,"lp__"
1.014,0.977,1.014,1.053,3494.396,1,"B_0"
0.25,0.211,0.249,0.289,2083.316,1,"psi"
0.194,0.149,0.193,0.243,722.445,1.001,"Sigma2_intercept"
0.057,0.006,0.057,0.103,108.981,1.006,"Sigma2_epsilon"
0.129,0.08,0.129,0.179,131.921,1.005,"Sigma2_phi"
1.058,1.058,1.058,1.058,0.5,1,"Sigma2_x"
0.027,0.003,0.027,0.051,1243.072,1,"cov_int_phi"
0.001,-0.025,0.001,0.025,1169.965,1,"cov_2"
0.599,0.538,0.597,0.666,166.643,1.005,"Sigma2_e"
-3180.437,-3367.669,-3179.241,-2994.641,187.66,1.006,"lp__"
0.984,0.946,0.984,1.019,4562.299,1,"B_0"
0.235,0.199,0.235,0.273,3160.894,1.002,"psi"
0.181,0.138,0.181,0.224,787.372,1,"Sigma2_intercept"
0.018,0.001,0.016,0.044,399.005,1,"Sigma2_epsilon"
0.083,0.058,0.082,0.116,651.549,1,"Sigma2_phi"
1.034,1.034,1.034,1.034,0.5,1,"Sigma2_x"
0.043,0.022,0.043,0.066,1014.272,1,"cov_int_phi"
0.019,-0.002,0.019,0.041,971.284,1,"cov_2"
0.58,0.527,0.58,0.636,617.76,1,"Sigma2_e"
-3131.023,-3287.185,-3133.151,-2967.955,474.589,1,"lp__"
1.022,0.983,1.022,1.059,3789.69,1,"B_0"
0.241,0.203,0.24,0.278,3683.435,1,"psi"
0.189,0.144,0.188,0.235,815.718,1.005,"Sigma2_intercept"
0.021,0.002,0.02,0.049,505.508,1.016,"Sigma2_epsilon"
0.092,0.064,0.091,0.126,782.101,1.011,"Sigma2_phi"
1.081,1.081,1.081,1.081,0.5,1,"Sigma2_x"
0.05,0.027,0.05,0.076,1106.605,1.004,"cov_int_phi"
0.025,0.001,0.024,0.05,1147.391,1.002,"cov_2"
0.644,0.59,0.643,0.703,595.091,1.008,"Sigma2_e"
-3299.971,-3446.896,-3302.61,-3142.409,422.731,1.013,"lp__"
0.99,0.954,0.99,1.028,2944.728,1,"B_0"
0.255,0.217,0.255,0.291,3580.527,1,"psi"
0.246,0.202,0.245,0.291,1001.488,1,"Sigma2_intercept"
0.003,0,0.001,0.014,453.146,1.008,"Sigma2_epsilon"
0.065,0.047,0.065,0.084,1443.439,1.003,"Sigma2_phi"
0.939,0.939,0.939,0.939,0.5,1,"Sigma2_x"
0.032,0.018,0.031,0.05,1060.792,1.005,"cov_int_phi"
0.004,-0.009,0.002,0.022,1109.965,1.005,"cov_2"
0.578,0.53,0.577,0.63,634.117,1,"Sigma2_e"
-3129.676,-3276.144,-3130.278,-2988.67,450.42,1,"lp__"
0.994,0.959,0.995,1.03,1886.681,1.001,"B_0"
0.289,0.253,0.289,0.324,1468.592,1,"psi"
0.222,0.178,0.222,0.265,735.286,1,"Sigma2_intercept"
0.013,0,0.011,0.039,128.607,1.002,"Sigma2_epsilon"
0.103,0.075,0.102,0.136,221.411,1.001,"Sigma2_phi"
1.047,1.047,1.047,1.047,0.5,1,"Sigma2_x"
0.034,0.013,0.034,0.055,1252.786,1,"cov_int_phi"
-0.001,-0.023,-0.001,0.02,1143.975,1,"cov_2"
0.59,0.54,0.59,0.641,495.504,1,"Sigma2_e"
-3156.669,-3301.563,-3155.303,-3005.034,384.85,1,"lp__"
1.044,1.007,1.044,1.081,2641.018,1.001,"B_0"
0.24,0.204,0.239,0.275,2014.068,1,"psi"
0.194,0.155,0.194,0.238,850.836,1.001,"Sigma2_intercept"
0.028,0,0.027,0.068,175.251,1.019,"Sigma2_epsilon"
0.095,0.059,0.094,0.138,216.177,1.013,"Sigma2_phi"
1.059,1.059,1.059,1.059,0.5,1,"Sigma2_x"
0.04,0.019,0.04,0.064,724.303,1,"cov_int_phi"
0.014,-0.007,0.013,0.037,665.202,1,"cov_2"
0.546,0.492,0.546,0.601,270.29,1.013,"Sigma2_e"
-3035.008,-3211.334,-3034.146,-2857.178,245.624,1.017,"lp__"
1.012,0.975,1.012,1.049,2583.034,1,"B_0"
0.248,0.21,0.248,0.285,2573.034,1,"psi"
0.214,0.166,0.214,0.259,852.502,1,"Sigma2_intercept"
0.012,0,0.01,0.036,348.583,1,"Sigma2_epsilon"
0.085,0.061,0.084,0.116,627.588,1,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.049,0.027,0.049,0.073,968.338,1,"cov_int_phi"
0.019,-0.002,0.019,0.044,884.441,1,"cov_2"
0.587,0.538,0.586,0.639,686.837,1.001,"Sigma2_e"
-3151.965,-3309,-3149.648,-3007.981,540.9,1.001,"lp__"
0.985,0.947,0.985,1.022,2948.424,1,"B_0"
0.254,0.218,0.254,0.292,2603.206,1,"psi"
0.21,0.167,0.21,0.254,998.719,1,"Sigma2_intercept"
0.032,0,0.031,0.069,195.091,1.004,"Sigma2_epsilon"
0.098,0.061,0.097,0.139,246.51,1.003,"Sigma2_phi"
0.98,0.98,0.98,0.98,0.5,1,"Sigma2_x"
0.026,0.004,0.027,0.049,1322.877,1,"cov_int_phi"
-0.001,-0.023,-0.001,0.022,1212.079,1,"cov_2"
0.595,0.539,0.594,0.654,388.734,1,"Sigma2_e"
-3171.982,-3333.106,-3173.753,-3003.329,335.734,1,"lp__"
0.956,0.919,0.956,0.992,5706.947,1,"B_0"
0.279,0.243,0.279,0.317,5279.095,1,"psi"
0.209,0.163,0.209,0.254,915.715,1.001,"Sigma2_intercept"
0.025,0,0.023,0.065,285.975,1.004,"Sigma2_epsilon"
0.111,0.075,0.109,0.156,383.316,1.002,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.018,-0.004,0.019,0.04,1799.87,1,"cov_int_phi"
-0.008,-0.032,-0.008,0.014,1597.906,1,"cov_2"
0.565,0.506,0.564,0.628,386.919,1,"Sigma2_e"
-3089.903,-3266.468,-3090.681,-2909.722,307.706,1,"lp__"
1.008,0.971,1.008,1.046,4316.748,1,"B_0"
0.236,0.2,0.236,0.272,3869.391,1,"psi"
0.218,0.175,0.217,0.264,973.943,1,"Sigma2_intercept"
0.013,0,0.011,0.039,388.297,1,"Sigma2_epsilon"
0.074,0.051,0.073,0.104,619.435,1,"Sigma2_phi"
1.006,1.006,1.006,1.006,0.5,1,"Sigma2_x"
0.039,0.019,0.039,0.063,1188.906,1.001,"cov_int_phi"
0.014,-0.005,0.014,0.038,1154.666,1.001,"cov_2"
0.586,0.532,0.585,0.639,654.17,1.001,"Sigma2_e"
-3146.981,-3304.695,-3148.608,-2983.183,505.105,1.001,"lp__"
0.981,0.945,0.981,1.019,4968.36,1,"B_0"
0.276,0.239,0.276,0.311,4485.182,1,"psi"
0.175,0.129,0.175,0.223,933.697,1.003,"Sigma2_intercept"
0.01,0,0.007,0.039,259.526,1.006,"Sigma2_epsilon"
0.096,0.069,0.094,0.131,475.145,1.002,"Sigma2_phi"
1.09,1.09,1.09,1.09,0.5,1,"Sigma2_x"
0.033,0.014,0.032,0.055,1817.222,1,"cov_int_phi"
0.004,-0.015,0.003,0.024,1761.734,1,"cov_2"
0.652,0.596,0.651,0.709,635.764,1.006,"Sigma2_e"
-3321.921,-3470.426,-3321.683,-3171.592,521.106,1.006,"lp__"
1.005,0.969,1.005,1.041,5164.085,1,"B_0"
0.263,0.227,0.263,0.299,5037.587,1,"psi"
0.192,0.148,0.192,0.235,950.101,1,"Sigma2_intercept"
0.013,0,0.009,0.044,268.874,1.002,"Sigma2_epsilon"
0.089,0.063,0.087,0.124,491.164,1.001,"Sigma2_phi"
1.048,1.048,1.048,1.048,0.5,1,"Sigma2_x"
0.032,0.013,0.032,0.054,1804.703,1,"cov_int_phi"
0.005,-0.014,0.004,0.027,1825.346,1,"cov_2"
0.61,0.559,0.61,0.662,755.682,1,"Sigma2_e"
-3216.443,-3374.162,-3216.257,-3067.615,458.814,1.001,"lp__"
1.031,0.994,1.031,1.069,2241.562,1.003,"B_0"
0.268,0.231,0.268,0.305,2478.354,1,"psi"
0.209,0.164,0.208,0.256,574.28,1,"Sigma2_intercept"
0.013,0,0.008,0.045,158.81,1.007,"Sigma2_epsilon"
0.091,0.064,0.089,0.127,244.114,1.004,"Sigma2_phi"
1.056,1.056,1.056,1.056,0.5,1,"Sigma2_x"
0.036,0.017,0.036,0.059,958.707,1,"cov_int_phi"
0.005,-0.014,0.003,0.028,954.11,1,"cov_2"
0.599,0.544,0.599,0.657,399.758,1,"Sigma2_e"
-3180.058,-3332.995,-3182.569,-3009.721,286.834,1,"lp__"
0.964,0.928,0.965,0.999,4474.299,1,"B_0"
0.25,0.212,0.249,0.286,4521.018,1,"psi"
0.176,0.136,0.176,0.218,1159.404,1,"Sigma2_intercept"
0.026,0,0.024,0.061,168.272,1.001,"Sigma2_epsilon"
0.089,0.057,0.087,0.129,230.533,1,"Sigma2_phi"
1.025,1.025,1.025,1.025,0.5,1,"Sigma2_x"
0.011,-0.012,0.011,0.032,1146.323,1,"cov_int_phi"
-0.013,-0.036,-0.013,0.009,1054.386,1,"cov_2"
0.627,0.574,0.627,0.685,299.905,1.001,"Sigma2_e"
-3260.467,-3413.561,-3260.782,-3106.485,222.03,1.003,"lp__"
1.04,1.004,1.04,1.076,2215.723,1.001,"B_0"
0.26,0.225,0.26,0.295,1325.171,1,"psi"
0.23,0.185,0.229,0.278,553.318,1,"Sigma2_intercept"
0.014,0,0.011,0.043,147.821,1.001,"Sigma2_epsilon"
0.089,0.064,0.088,0.125,225.137,1.001,"Sigma2_phi"
1.037,1.037,1.037,1.037,0.5,1,"Sigma2_x"
0.04,0.019,0.04,0.063,892.185,1.001,"cov_int_phi"
0.012,-0.007,0.012,0.036,781.272,1,"cov_2"
0.618,0.569,0.617,0.674,454.879,1,"Sigma2_e"
-3235.532,-3387.625,-3233.848,-3092.53,443.181,1,"lp__"
0.991,0.953,0.99,1.03,1965.246,1,"B_0"
0.274,0.236,0.274,0.309,1319.41,1,"psi"
0.214,0.168,0.213,0.26,660.037,1,"Sigma2_intercept"
0.028,0,0.026,0.07,161.852,1.024,"Sigma2_epsilon"
0.112,0.076,0.111,0.159,214.434,1.02,"Sigma2_phi"
1.029,1.029,1.029,1.029,0.5,1,"Sigma2_x"
0.053,0.03,0.053,0.077,542.209,1.001,"cov_int_phi"
0.021,-0.002,0.021,0.047,428.876,1.001,"cov_2"
0.595,0.532,0.596,0.654,312.2,1.007,"Sigma2_e"
-3172.259,-3338.218,-3176.041,-2988.647,301.598,1.007,"lp__"
0.989,0.952,0.989,1.025,2378.423,1,"B_0"
0.299,0.264,0.299,0.334,2049.088,1,"psi"
0.185,0.14,0.185,0.228,922.08,1.003,"Sigma2_intercept"
0.015,0,0.011,0.048,167.179,1.001,"Sigma2_epsilon"
0.12,0.089,0.118,0.159,272.053,1,"Sigma2_phi"
1.122,1.122,1.122,1.122,0.5,1,"Sigma2_x"
0.04,0.02,0.039,0.064,692.243,1,"cov_int_phi"
0.009,-0.011,0.008,0.032,598.417,1.001,"cov_2"
0.638,0.584,0.637,0.693,487.304,1.003,"Sigma2_e"
-3286.689,-3435.79,-3286.348,-3138.642,386.792,1.003,"lp__"
0.987,0.949,0.987,1.025,2441.942,1.001,"B_0"
0.263,0.228,0.264,0.298,2256.069,1,"psi"
0.214,0.172,0.214,0.258,651.333,1,"Sigma2_intercept"
0.007,0,0.003,0.034,78.406,1.003,"Sigma2_epsilon"
0.086,0.062,0.084,0.116,160.693,1.001,"Sigma2_phi"
1.107,1.107,1.107,1.107,0.5,NA,"Sigma2_x"
0.036,0.018,0.035,0.058,798.692,1.001,"cov_int_phi"
0.003,-0.015,0.002,0.025,743.651,1.003,"cov_2"
0.609,0.556,0.608,0.664,349.935,1,"Sigma2_e"
-3211.473,-3354.878,-3211.507,-3063.48,427.493,1,"lp__"
0.999,0.961,0.999,1.037,2743.571,1.001,"B_0"
0.286,0.247,0.286,0.323,1938.917,1,"psi"
0.209,0.164,0.208,0.255,730.808,1.002,"Sigma2_intercept"
0.03,0.001,0.028,0.07,177.456,1.002,"Sigma2_epsilon"
0.127,0.09,0.126,0.173,247.029,1.002,"Sigma2_phi"
1.113,1.113,1.113,1.113,0.5,1,"Sigma2_x"
0.042,0.019,0.042,0.066,1046.443,1,"cov_int_phi"
0.008,-0.015,0.008,0.033,978.596,1,"cov_2"
0.58,0.522,0.58,0.641,294.07,1,"Sigma2_e"
-3130.289,-3302.82,-3129.567,-2952.596,263.031,1,"lp__"
1.014,0.977,1.014,1.052,2994.826,1,"B_0"
0.25,0.213,0.25,0.286,2701.655,1,"psi"
0.191,0.147,0.191,0.236,797.74,1.001,"Sigma2_intercept"
0.022,0.002,0.02,0.054,253.794,1,"Sigma2_epsilon"
0.095,0.066,0.094,0.132,376.581,1,"Sigma2_phi"
1.066,1.066,1.066,1.066,0.5,1,"Sigma2_x"
0.04,0.018,0.039,0.065,1573.931,1,"cov_int_phi"
0.012,-0.01,0.012,0.037,1341.119,1,"cov_2"
0.629,0.574,0.628,0.686,492.476,1.001,"Sigma2_e"
-3263.349,-3420.454,-3263.671,-3111.15,403.352,1,"lp__"
0.975,0.937,0.975,1.014,5254.987,1,"B_0"
0.275,0.238,0.275,0.313,3721.228,1,"psi"
0.225,0.179,0.224,0.27,871.725,1,"Sigma2_intercept"
0.024,0.001,0.022,0.06,324.02,1.002,"Sigma2_epsilon"
0.111,0.078,0.109,0.154,456.047,1.001,"Sigma2_phi"
1.054,1.054,1.054,1.054,0.5,1,"Sigma2_x"
0.044,0.022,0.044,0.069,2058.288,1.001,"cov_int_phi"
0.011,-0.011,0.011,0.035,2031.726,1.001,"cov_2"
0.595,0.537,0.595,0.654,467.193,1,"Sigma2_e"
-3171.483,-3337.708,-3171.852,-3005.207,276.963,1,"lp__"
0.98,0.946,0.98,1.014,4086.793,1.001,"B_0"
0.302,0.267,0.302,0.338,3617.148,1,"psi"
0.169,0.126,0.168,0.214,568.586,1.001,"Sigma2_intercept"
0.004,0,0.002,0.018,417.305,1.001,"Sigma2_epsilon"
0.102,0.08,0.101,0.128,1430.033,1.001,"Sigma2_phi"
1.043,1.043,1.043,1.043,0.5,1,"Sigma2_x"
0.033,0.018,0.032,0.052,1227.675,1.001,"cov_int_phi"
0.005,-0.008,0.003,0.024,1310.622,1.001,"cov_2"
0.59,0.541,0.59,0.641,547.95,1,"Sigma2_e"
-3160.245,-3306.712,-3161.051,-3013.836,473.581,1,"lp__"
1.002,0.965,1.001,1.04,2885.466,1,"B_0"
0.246,0.208,0.247,0.284,2443.497,1,"psi"
0.235,0.191,0.235,0.282,919.125,1,"Sigma2_intercept"
0.014,0,0.012,0.042,276.379,1,"Sigma2_epsilon"
0.083,0.057,0.082,0.116,492.188,1,"Sigma2_phi"
1.048,1.048,1.048,1.048,0.5,1,"Sigma2_x"
0.045,0.025,0.045,0.07,1283.947,1,"cov_int_phi"
0.013,-0.008,0.012,0.037,1225.678,1,"cov_2"
0.582,0.531,0.581,0.636,416.44,1,"Sigma2_e"
-3136.921,-3298.028,-3137.364,-2976.657,231.639,1,"lp__"
0.979,0.943,0.979,1.016,3651.054,1,"B_0"
0.267,0.23,0.267,0.303,3605.251,1,"psi"
0.189,0.144,0.19,0.236,815.112,1,"Sigma2_intercept"
0.005,0,0.003,0.019,321.777,1,"Sigma2_epsilon"
0.078,0.058,0.077,0.101,1016.599,1,"Sigma2_phi"
0.985,0.985,0.985,0.985,0.5,1,"Sigma2_x"
0.032,0.016,0.03,0.054,758.055,1.001,"cov_int_phi"
0.008,-0.006,0.007,0.03,758.234,1,"cov_2"
0.65,0.6,0.649,0.707,784.267,1,"Sigma2_e"
-3320.048,-3471.096,-3318.154,-3176.358,516.561,1,"lp__"
0.993,0.955,0.993,1.032,2974.933,1.001,"B_0"
0.257,0.221,0.258,0.292,2346.96,1,"psi"
0.173,0.128,0.172,0.22,652.854,1,"Sigma2_intercept"
0.006,0,0.003,0.03,208.95,1.001,"Sigma2_epsilon"
0.079,0.057,0.078,0.106,509.073,1,"Sigma2_phi"
1.056,1.056,1.056,1.056,0.5,1,"Sigma2_x"
0.028,0.013,0.027,0.047,1165.648,1,"cov_int_phi"
0.005,-0.01,0.003,0.024,1072.422,1,"cov_2"
0.653,0.598,0.654,0.711,489.376,1.001,"Sigma2_e"
-3323.404,-3465.694,-3324.091,-3179.718,403.814,1.001,"lp__"
1.005,0.97,1.005,1.041,5167.785,1,"B_0"
0.29,0.253,0.29,0.327,4660.978,1,"psi"
0.17,0.126,0.17,0.214,881.918,1,"Sigma2_intercept"
0.008,0,0.005,0.034,393.787,1.014,"Sigma2_epsilon"
0.098,0.073,0.097,0.13,849.198,1.007,"Sigma2_phi"
1.045,1.045,1.045,1.045,0.5,1,"Sigma2_x"
0.028,0.01,0.028,0.048,2048.351,1,"cov_int_phi"
0.003,-0.015,0.002,0.022,2186.028,1,"cov_2"
0.648,0.593,0.648,0.704,845.662,1.002,"Sigma2_e"
-3311.476,-3455.814,-3314.629,-3156.901,572.872,1.004,"lp__"
0.984,0.949,0.984,1.021,1634.355,1.001,"B_0"
0.289,0.253,0.29,0.325,1104.862,1.001,"psi"
0.167,0.125,0.166,0.211,740.135,1,"Sigma2_intercept"
0.01,0,0.006,0.035,158.448,1.003,"Sigma2_epsilon"
0.096,0.071,0.095,0.127,370.249,1,"Sigma2_phi"
1.017,1.017,1.017,1.017,0.5,1,"Sigma2_x"
0.023,0.004,0.023,0.04,877.08,1,"cov_int_phi"
-0.001,-0.02,0,0.017,789.146,1,"cov_2"
0.642,0.593,0.641,0.695,494.94,1.002,"Sigma2_e"
-3297.076,-3442.28,-3296.239,-3158.13,386.08,1.002,"lp__"
1.031,0.994,1.031,1.068,3011.443,1,"B_0"
0.263,0.228,0.263,0.298,3271.513,1.001,"psi"
0.205,0.162,0.204,0.249,732.349,1,"Sigma2_intercept"
0.018,0,0.013,0.059,124.636,1.017,"Sigma2_epsilon"
0.097,0.066,0.093,0.142,164.039,1.01,"Sigma2_phi"
1.106,1.106,1.106,1.106,0.5,1,"Sigma2_x"
0.03,0.009,0.03,0.053,1136.683,1,"cov_int_phi"
0.002,-0.018,0.001,0.024,1124.661,1.001,"cov_2"
0.594,0.528,0.595,0.653,238.589,1.006,"Sigma2_e"
-3167.401,-3332.049,-3172.515,-2968.432,206.96,1.009,"lp__"
0.992,0.955,0.992,1.028,2154.383,1,"B_0"
0.251,0.214,0.251,0.286,2029.443,1,"psi"
0.186,0.141,0.186,0.233,683.767,1.003,"Sigma2_intercept"
0.007,0,0.004,0.028,257.073,1.003,"Sigma2_epsilon"
0.076,0.053,0.075,0.102,550.884,1.002,"Sigma2_phi"
1.044,1.044,1.044,1.044,0.5,1,"Sigma2_x"
0.033,0.016,0.032,0.056,822.43,1,"cov_int_phi"
0.007,-0.009,0.005,0.03,785.823,1,"cov_2"
0.637,0.582,0.636,0.697,461.494,1.002,"Sigma2_e"
-3283.336,-3449.49,-3281.008,-3132.884,389.333,1.002,"lp__"
1.028,0.994,1.028,1.063,1797.788,1,"B_0"
0.279,0.243,0.279,0.313,1317.668,1,"psi"
0.205,0.163,0.204,0.251,695.423,1,"Sigma2_intercept"
0.016,0,0.014,0.05,47.154,1.095,"Sigma2_epsilon"
0.105,0.075,0.103,0.145,79.996,1.061,"Sigma2_phi"
1.107,1.107,1.107,1.107,0.5,1,"Sigma2_x"
0.03,0.007,0.03,0.051,767.846,1,"cov_int_phi"
-0.001,-0.024,-0.001,0.02,693.527,1,"cov_2"
0.633,0.582,0.632,0.689,385.183,1.008,"Sigma2_e"
-3272.37,-3419.082,-3269.583,-3128.033,326.299,1.017,"lp__"
0.981,0.944,0.981,1.017,4507.541,1,"B_0"
0.268,0.23,0.268,0.306,2424.89,1,"psi"
0.159,0.117,0.16,0.203,840.846,1.002,"Sigma2_intercept"
0.028,0,0.026,0.067,226.579,1.002,"Sigma2_epsilon"
