"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
-354.777,-390.332,-354.603,-320.716,680.698,1.001,"lp__"
1.046,0.939,1.046,1.155,1090.759,1,"B_0"
0.243,0.156,0.243,0.33,1734.243,1.001,"psi"
0.198,0.125,0.193,0.294,1174.698,1,"Sigma2_intercept"
0.006,0,0.003,0.025,964.318,1,"Sigma2_epsilon"
0.075,0.035,0.073,0.126,2230.578,1.001,"Sigma2_phi"
1.059,1.059,1.059,1.059,0.5,1,"Sigma2_x"
0.048,0.021,0.047,0.078,2455.955,1,"cov_int_phi"
0.004,-0.017,0.002,0.03,2260.444,1,"cov_2"
0.607,0.542,0.605,0.68,2563.745,1,"Sigma2_e"
-355.788,-392.045,-355.54,-321.6,823.123,1.002,"lp__"
0.947,0.83,0.947,1.065,2114.181,1,"B_0"
0.306,0.207,0.308,0.401,2486.83,1,"psi"
0.235,0.157,0.231,0.337,1646.757,1,"Sigma2_intercept"
0.012,0,0.009,0.04,1348.826,1,"Sigma2_epsilon"
0.116,0.064,0.114,0.18,3062.434,1,"Sigma2_phi"
0.975,0.975,0.975,0.975,0.5,1,"Sigma2_x"
0.086,0.055,0.086,0.122,3815.321,1,"cov_int_phi"
0.01,-0.016,0.008,0.045,2670.216,1,"cov_2"
0.578,0.515,0.577,0.647,2806.942,1,"Sigma2_e"
-335.706,-371.919,-335.402,-300.809,730.146,1,"lp__"
0.926,0.81,0.925,1.041,2006.355,1.001,"B_0"
0.268,0.175,0.269,0.354,2274.055,1,"psi"
0.218,0.143,0.214,0.322,1448.465,1,"Sigma2_intercept"
0.012,0,0.009,0.045,1287.827,1,"Sigma2_epsilon"
0.111,0.061,0.109,0.17,2843.548,1,"Sigma2_phi"
1.153,1.153,1.153,1.153,0.5,1,"Sigma2_x"
0.081,0.049,0.08,0.119,3603.993,1,"cov_int_phi"
0.014,-0.012,0.011,0.054,2465.461,1,"cov_2"
0.655,0.585,0.654,0.73,2418.366,1,"Sigma2_e"
-387.734,-424.032,-387.49,-352.697,852.53,1.002,"lp__"
0.996,0.878,0.997,1.113,780.978,1,"B_0"
0.27,0.189,0.27,0.35,1896.629,1,"psi"
0.223,0.147,0.219,0.32,1408.6,1.005,"Sigma2_intercept"
0.005,0,0.002,0.021,1391.198,1,"Sigma2_epsilon"
0.07,0.037,0.069,0.113,1825.34,1,"Sigma2_phi"
0.845,0.845,0.845,0.845,0.5,1,"Sigma2_x"
0.053,0.028,0.052,0.082,2952.713,1,"cov_int_phi"
0.005,-0.014,0.003,0.032,2876.259,1,"cov_2"
0.631,0.563,0.63,0.707,2760.565,1.001,"Sigma2_e"
-372.994,-406.54,-372.203,-340.843,939.486,1.003,"lp__"
1.002,0.897,1.003,1.102,1903.181,1,"B_0"
0.243,0.152,0.244,0.336,2378.675,1.001,"psi"
0.178,0.114,0.175,0.261,1718.417,1,"Sigma2_intercept"
0.017,0,0.013,0.053,853.541,1,"Sigma2_epsilon"
0.079,0.036,0.077,0.133,1628.312,1.001,"Sigma2_phi"
0.934,0.934,0.934,0.934,0.5,1,"Sigma2_x"
0.046,0.018,0.046,0.077,3313.638,1,"cov_int_phi"
0.005,-0.023,0.003,0.037,3210.491,1.001,"cov_2"
0.622,0.552,0.62,0.7,2311.185,1,"Sigma2_e"
-364.674,-402.779,-364.447,-327.33,733.522,1,"lp__"
0.987,0.869,0.987,1.101,1006.265,1,"B_0"
0.23,0.137,0.23,0.323,1125.169,1.001,"psi"
0.21,0.135,0.207,0.303,1443.811,1,"Sigma2_intercept"
0.023,0,0.02,0.065,572.92,1,"Sigma2_epsilon"
0.101,0.046,0.098,0.167,1160.973,1.003,"Sigma2_phi"
1.251,1.251,1.251,1.251,0.5,1,"Sigma2_x"
0.07,0.035,0.069,0.108,1627.529,1.001,"cov_int_phi"
0.019,-0.011,0.017,0.058,1158.14,1,"cov_2"
0.613,0.543,0.612,0.692,1543.047,1,"Sigma2_e"
-358.664,-397.779,-358.629,-319.207,547.014,1,"lp__"
1.004,0.887,1.004,1.112,2382.337,1,"B_0"
0.289,0.202,0.289,0.376,4393.592,1,"psi"
0.271,0.183,0.266,0.387,1751.113,1.003,"Sigma2_intercept"
0.029,0.001,0.027,0.069,949.87,1.003,"Sigma2_epsilon"
0.111,0.059,0.109,0.172,2107.409,1.002,"Sigma2_phi"
1.086,1.086,1.086,1.086,0.5,1,"Sigma2_x"
0.062,0.022,0.062,0.101,3593.402,1,"cov_int_phi"
-0.019,-0.065,-0.017,0.02,3121.376,1,"cov_2"
0.568,0.503,0.566,0.643,2056.754,1,"Sigma2_e"
-327.987,-367.312,-327.623,-291.311,687.379,1,"lp__"
1.07,0.948,1.068,1.196,1157.519,1,"B_0"
0.151,0.058,0.152,0.239,1499.498,1.001,"psi"
0.257,0.172,0.252,0.37,1372.9,1.001,"Sigma2_intercept"
0.013,0,0.01,0.042,909.901,1,"Sigma2_epsilon"
0.05,0.017,0.047,0.093,1755.586,1,"Sigma2_phi"
1.202,1.202,1.202,1.202,0.5,1,"Sigma2_x"
0.055,0.023,0.054,0.092,2189.998,1,"cov_int_phi"
0.018,-0.011,0.015,0.06,1419.486,1,"cov_2"
0.611,0.544,0.61,0.686,2504.969,1.001,"Sigma2_e"
-358.706,-393.798,-358.66,-324.15,706.961,1,"lp__"
1.004,0.889,1.003,1.118,730.876,1.006,"B_0"
0.245,0.145,0.246,0.343,805.091,1.002,"psi"
0.258,0.174,0.253,0.368,1054.867,1.001,"Sigma2_intercept"
0.008,0,0.004,0.034,715.184,1,"Sigma2_epsilon"
0.083,0.032,0.08,0.148,976.861,1.001,"Sigma2_phi"
1.229,1.229,1.229,1.229,0.5,1,"Sigma2_x"
0.067,0.028,0.068,0.105,1067.206,1.002,"cov_int_phi"
-0.004,-0.04,-0.002,0.021,1767.529,1,"cov_2"
0.59,0.521,0.59,0.661,1778.401,1,"Sigma2_e"
-344.874,-380.053,-344.558,-310.962,730.455,1,"lp__"
1.107,0.991,1.108,1.222,979.302,1,"B_0"
0.271,0.181,0.272,0.358,1195.841,1.001,"psi"
0.226,0.154,0.222,0.321,1649.1,1.002,"Sigma2_intercept"
0.012,0,0.009,0.04,924.159,1,"Sigma2_epsilon"
0.107,0.058,0.106,0.166,1387.944,1,"Sigma2_phi"
1.091,1.091,1.091,1.091,0.5,1,"Sigma2_x"
0.088,0.055,0.087,0.129,1764.122,1,"cov_int_phi"
0.021,-0.008,0.018,0.063,1417.315,1,"cov_2"
0.609,0.545,0.607,0.682,2276.615,1,"Sigma2_e"
-357.85,-392.103,-357.319,-325.836,929.406,1.001,"lp__"
0.929,0.818,0.93,1.037,866.769,1,"B_0"
0.26,0.165,0.26,0.353,1451.495,1.001,"psi"
0.226,0.152,0.221,0.328,1200.881,1.004,"Sigma2_intercept"
0.021,0,0.018,0.056,794.416,1,"Sigma2_epsilon"
0.094,0.046,0.092,0.153,1474.238,1.001,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.048,0.014,0.048,0.084,2560.384,1.001,"cov_int_phi"
-0.008,-0.043,-0.007,0.025,2215.516,1,"cov_2"
0.598,0.533,0.597,0.67,2000.423,1,"Sigma2_e"
-349.291,-386.23,-349.349,-313.904,640.731,1.004,"lp__"
1.045,0.921,1.046,1.166,1289.784,1,"B_0"
0.203,0.106,0.204,0.3,1967.206,1,"psi"
0.219,0.145,0.215,0.318,1457.855,1,"Sigma2_intercept"
0.034,0.005,0.031,0.075,1251.348,1.002,"Sigma2_epsilon"
0.091,0.045,0.09,0.144,1694.714,1.001,"Sigma2_phi"
0.946,0.946,0.946,0.946,0.5,1,"Sigma2_x"
0.071,0.036,0.07,0.108,2810.121,1,"cov_int_phi"
0.029,-0.008,0.028,0.072,2222.31,1,"cov_2"
0.607,0.54,0.605,0.681,2778.485,1,"Sigma2_e"
-355.114,-390.473,-354.989,-319.162,823.188,1,"lp__"
0.962,0.857,0.961,1.069,1221.96,1.002,"B_0"
0.27,0.189,0.27,0.352,1765.593,1,"psi"
0.178,0.112,0.174,0.263,1472.119,1,"Sigma2_intercept"
0.011,0,0.008,0.038,1197.979,1,"Sigma2_epsilon"
0.109,0.061,0.107,0.168,2245.231,1,"Sigma2_phi"
1.135,1.135,1.135,1.135,0.5,1,"Sigma2_x"
0.067,0.035,0.066,0.105,2041.445,1,"cov_int_phi"
0.018,-0.006,0.016,0.055,1424.841,1.001,"cov_2"
0.638,0.57,0.637,0.717,2045.195,1,"Sigma2_e"
-376.107,-410.61,-376.141,-341.071,778.676,1,"lp__"
1.017,0.908,1.017,1.126,2599.16,1,"B_0"
0.289,0.194,0.289,0.382,3389.473,1,"psi"
0.197,0.129,0.193,0.288,2258.141,1,"Sigma2_intercept"
0.013,0,0.009,0.043,1405.187,1,"Sigma2_epsilon"
0.107,0.057,0.105,0.17,2967.089,1,"Sigma2_phi"
0.993,0.993,0.993,0.993,0.5,1,"Sigma2_x"
0.08,0.047,0.079,0.118,3166.93,1,"cov_int_phi"
0.012,-0.015,0.008,0.05,2880.765,1,"cov_2"
0.609,0.542,0.609,0.684,3093.446,1,"Sigma2_e"
-357.233,-395.057,-356.81,-324.802,894.272,1.002,"lp__"
1.051,0.93,1.051,1.171,1092.983,1,"B_0"
0.266,0.185,0.266,0.348,2101.404,1,"psi"
0.276,0.189,0.272,0.392,1278.754,1,"Sigma2_intercept"
0.006,0,0.003,0.024,1200.96,1.001,"Sigma2_epsilon"
0.068,0.033,0.066,0.109,1931.934,1,"Sigma2_phi"
0.873,0.873,0.873,0.873,0.5,1,"Sigma2_x"
0.063,0.032,0.063,0.093,2659.572,1,"cov_int_phi"
-0.003,-0.033,-0.002,0.021,3663.873,1.001,"cov_2"
0.582,0.521,0.581,0.651,2648.595,1,"Sigma2_e"
-339.825,-375.289,-339.055,-307.468,831.458,1,"lp__"
0.953,0.835,0.954,1.071,817.862,1.002,"B_0"
0.275,0.175,0.276,0.373,1019.399,1.001,"psi"
0.239,0.161,0.236,0.345,1097.317,1.002,"Sigma2_intercept"
0.014,0,0.01,0.047,855.581,1.004,"Sigma2_epsilon"
0.118,0.061,0.116,0.187,1180.664,1,"Sigma2_phi"
1.157,1.157,1.157,1.157,0.5,1,"Sigma2_x"
0.082,0.051,0.081,0.121,1867.521,1,"cov_int_phi"
0.015,-0.011,0.012,0.055,1526.978,1,"cov_2"
0.6,0.534,0.599,0.673,2232.751,1.001,"Sigma2_e"
-351.717,-387.361,-351.414,-316.671,602.34,1.011,"lp__"
0.981,0.864,0.983,1.101,813.061,1,"B_0"
0.268,0.174,0.27,0.356,1137.116,1.001,"psi"
0.249,0.17,0.243,0.35,1079.764,1,"Sigma2_intercept"
0.013,0,0.01,0.044,873.501,1.004,"Sigma2_epsilon"
0.099,0.048,0.097,0.158,1468.946,1,"Sigma2_phi"
0.974,0.974,0.974,0.974,0.5,1,"Sigma2_x"
0.078,0.044,0.077,0.117,1848.465,1.002,"cov_int_phi"
0.016,-0.012,0.013,0.058,1414.253,1.004,"cov_2"
0.594,0.526,0.593,0.667,2235.691,1,"Sigma2_e"
-346.371,-383.197,-346.109,-309.614,705.05,1.001,"lp__"
1.023,0.918,1.023,1.13,1330.999,1,"B_0"
0.26,0.179,0.26,0.336,1874.409,1,"psi"
0.202,0.13,0.198,0.297,1536.788,1,"Sigma2_intercept"
0.008,0,0.005,0.033,1025.722,1,"Sigma2_epsilon"
0.1,0.051,0.098,0.158,1687.867,1,"Sigma2_phi"
1.272,1.272,1.272,1.272,0.5,1,"Sigma2_x"
0.063,0.033,0.063,0.097,2991.974,1,"cov_int_phi"
0.002,-0.022,0.001,0.031,3082.616,1,"cov_2"
0.631,0.563,0.63,0.705,2126.661,1,"Sigma2_e"
-370.734,-406.461,-370.434,-338.312,866.318,1,"lp__"
0.93,0.812,0.93,1.051,2383.294,1,"B_0"
0.275,0.177,0.276,0.363,2918.611,1,"psi"
0.252,0.168,0.248,0.362,1902.539,1.001,"Sigma2_intercept"
0.023,0,0.02,0.059,1285.055,1,"Sigma2_epsilon"
0.125,0.068,0.123,0.19,2735.421,1,"Sigma2_phi"
1.133,1.133,1.133,1.133,0.5,1,"Sigma2_x"
0.077,0.04,0.076,0.117,3942.095,1,"cov_int_phi"
0.005,-0.03,0.004,0.042,3425.393,1,"cov_2"
0.629,0.56,0.627,0.709,2309.779,1.001,"Sigma2_e"
-371.214,-408.738,-370.675,-336.38,680.189,1,"lp__"
1.039,0.921,1.039,1.167,2160.681,1,"B_0"
0.153,0.062,0.153,0.245,3202.3,1,"psi"
0.246,0.163,0.241,0.359,1617.206,1,"Sigma2_intercept"
0.03,0.002,0.028,0.071,1270.855,1,"Sigma2_epsilon"
0.067,0.024,0.066,0.12,2018.758,1,"Sigma2_phi"
1.22,1.22,1.22,1.22,0.5,1,"Sigma2_x"
0.053,0.016,0.053,0.094,3733.706,1,"cov_int_phi"
0.008,-0.032,0.007,0.053,3712.733,1,"cov_2"
0.632,0.562,0.63,0.711,2580.555,1,"Sigma2_e"
-371.119,-407.56,-370.874,-335.002,672.695,1,"lp__"
1.005,0.91,1.005,1.099,1707.119,1,"B_0"
0.299,0.22,0.299,0.38,2059.704,1,"psi"
0.151,0.092,0.148,0.227,1253.611,1.001,"Sigma2_intercept"
0.023,0,0.02,0.06,913.93,1,"Sigma2_epsilon"
0.097,0.055,0.095,0.147,1442.967,1,"Sigma2_phi"
0.885,0.885,0.885,0.885,0.5,1,"Sigma2_x"
0.028,-0.002,0.028,0.056,2376.79,1,"cov_int_phi"
-0.017,-0.049,-0.016,0.01,1674.585,1,"cov_2"
0.607,0.538,0.607,0.683,1600.445,1,"Sigma2_e"
-355.625,-391.968,-355.471,-318.345,622.115,1.001,"lp__"
1.022,0.905,1.022,1.138,1267.958,1.003,"B_0"
0.185,0.088,0.186,0.281,1893.552,1.002,"psi"
0.255,0.172,0.25,0.363,1472.571,1,"Sigma2_intercept"
0.024,0,0.022,0.063,528.848,1,"Sigma2_epsilon"
0.066,0.025,0.064,0.115,1302.76,1.001,"Sigma2_phi"
1.074,1.074,1.074,1.074,0.5,1,"Sigma2_x"
0.038,0.003,0.038,0.074,3109.615,1.001,"cov_int_phi"
-0.004,-0.044,-0.003,0.032,2635.9,1,"cov_2"
0.577,0.512,0.576,0.648,1680.253,1.001,"Sigma2_e"
-333.155,-370.448,-333.384,-295.747,414.823,1.002,"lp__"
0.947,0.831,0.947,1.066,1775.152,1,"B_0"
0.246,0.144,0.246,0.344,2541.632,1,"psi"
0.247,0.164,0.243,0.356,1752.127,1,"Sigma2_intercept"
0.011,0,0.007,0.04,1102.478,1.001,"Sigma2_epsilon"
0.082,0.037,0.08,0.143,2430.178,1,"Sigma2_phi"
1.023,1.023,1.023,1.023,0.5,1,"Sigma2_x"
0.073,0.038,0.072,0.112,3053.374,1,"cov_int_phi"
0.01,-0.017,0.007,0.047,3003.153,1,"cov_2"
0.661,0.586,0.66,0.744,2647.099,1,"Sigma2_e"
-390.127,-426.397,-389.716,-356.297,862.865,1,"lp__"
0.961,0.831,0.96,1.09,2373.609,1,"B_0"
0.285,0.185,0.285,0.383,2749.706,1,"psi"
0.245,0.165,0.24,0.356,1782.245,1.001,"Sigma2_intercept"
0.024,0.001,0.021,0.061,1947.791,1,"Sigma2_epsilon"
0.158,0.094,0.156,0.229,3125.369,1.001,"Sigma2_phi"
1.149,1.149,1.149,1.149,0.5,1,"Sigma2_x"
0.135,0.093,0.134,0.178,3405.165,1,"cov_int_phi"
0.048,0.002,0.047,0.1,2403.861,1,"cov_2"
0.561,0.498,0.56,0.63,3403.204,1,"Sigma2_e"
-325.4,-361.465,-324.909,-292.16,694.05,1,"lp__"
0.981,0.87,0.981,1.085,1087.018,1.001,"B_0"
0.265,0.176,0.266,0.351,1296.173,1,"psi"
0.219,0.145,0.215,0.318,1285.65,1,"Sigma2_intercept"
0.015,0,0.013,0.045,1081.919,1.005,"Sigma2_epsilon"
0.126,0.069,0.124,0.194,1630.159,1.002,"Sigma2_phi"
1.306,1.306,1.306,1.306,0.5,1,"Sigma2_x"
0.08,0.046,0.08,0.119,2573.482,1.001,"cov_int_phi"
0.011,-0.018,0.009,0.047,1916.489,1.001,"cov_2"
0.608,0.54,0.607,0.682,2324.272,1,"Sigma2_e"
-355.881,-390.735,-355.603,-320.489,763.113,1.002,"lp__"
1.001,0.884,1,1.116,802.84,1.001,"B_0"
0.226,0.131,0.226,0.321,1249.912,1,"psi"
0.244,0.162,0.24,0.351,944.015,1,"Sigma2_intercept"
0.02,0.001,0.019,0.051,1282.674,1.001,"Sigma2_epsilon"
0.074,0.033,0.072,0.125,1382.744,1,"Sigma2_phi"
0.898,0.898,0.898,0.898,0.5,1,"Sigma2_x"
0.038,0.005,0.038,0.072,2388.488,1,"cov_int_phi"
-0.004,-0.038,-0.003,0.029,2680.262,1.001,"cov_2"
0.609,0.542,0.608,0.687,2117.143,1.001,"Sigma2_e"
-357.183,-392.587,-356.684,-324.217,898.318,1.002,"lp__"
1.015,0.897,1.015,1.13,1552.667,1.002,"B_0"
0.201,0.108,0.2,0.293,2421.929,1.001,"psi"
0.281,0.189,0.276,0.404,1177.545,1,"Sigma2_intercept"
0.014,0,0.011,0.042,1273.826,1,"Sigma2_epsilon"
0.056,0.02,0.054,0.103,2010.115,1,"Sigma2_phi"
0.993,0.993,0.993,0.993,0.5,1,"Sigma2_x"
0.042,0.008,0.042,0.077,3036.829,1.001,"cov_int_phi"
-0.007,-0.043,-0.006,0.023,3125.424,1,"cov_2"
0.637,0.567,0.635,0.717,2325.841,1,"Sigma2_e"
-375.07,-410.605,-374.723,-341.586,833.663,1,"lp__"
1.01,0.888,1.01,1.124,1340.905,1,"B_0"
0.248,0.149,0.248,0.345,1954.995,1,"psi"
0.248,0.168,0.243,0.352,1388.455,1,"Sigma2_intercept"
0.024,0.002,0.022,0.058,1216.192,1,"Sigma2_epsilon"
0.102,0.056,0.101,0.158,2000.278,1,"Sigma2_phi"
0.996,0.996,0.996,0.996,0.5,1,"Sigma2_x"
0.067,0.031,0.067,0.105,2621.58,1,"cov_int_phi"
0.003,-0.034,0.002,0.042,2291.669,1,"cov_2"
0.565,0.504,0.563,0.634,2805.685,1.001,"Sigma2_e"
-326.923,-362.781,-326.405,-294.709,808.628,1.001,"lp__"
0.968,0.863,0.969,1.079,2918.414,1,"B_0"
0.261,0.159,0.262,0.367,2896.832,1,"psi"
0.159,0.099,0.156,0.24,1813.262,1,"Sigma2_intercept"
0.025,0.001,0.022,0.067,1325.738,1,"Sigma2_epsilon"
0.094,0.048,0.092,0.149,2570.838,1,"Sigma2_phi"
0.738,0.738,0.738,0.738,0.5,1,"Sigma2_x"
0.054,0.023,0.054,0.086,4313.644,1.001,"cov_int_phi"
0.015,-0.013,0.014,0.049,3224.761,1.001,"cov_2"
0.668,0.593,0.668,0.747,3316.656,1,"Sigma2_e"
-395.416,-430.57,-394.808,-362.984,716.808,1,"lp__"
0.977,0.877,0.976,1.078,1262.046,1,"B_0"
0.245,0.156,0.246,0.331,1564.855,1,"psi"
0.155,0.094,0.152,0.233,1302.846,1.002,"Sigma2_intercept"
0.007,0,0.004,0.031,1071.589,1,"Sigma2_epsilon"
0.077,0.036,0.076,0.129,1576.162,1,"Sigma2_phi"
1.069,1.069,1.069,1.069,0.5,1,"Sigma2_x"
0.054,0.028,0.054,0.084,2285.147,1.001,"cov_int_phi"
0.003,-0.018,0.002,0.031,2302.897,1.001,"cov_2"
0.67,0.601,0.667,0.746,2484.624,1,"Sigma2_e"
-395.579,-430.635,-394.876,-362.215,782.751,1.007,"lp__"
0.991,0.887,0.991,1.096,1013.829,1,"B_0"
0.326,0.225,0.327,0.417,1436.927,1,"psi"
0.188,0.121,0.185,0.281,1079.729,1,"Sigma2_intercept"
0.012,0,0.008,0.044,730.633,1,"Sigma2_epsilon"
0.134,0.073,0.131,0.205,1587.443,1,"Sigma2_phi"
1.043,1.043,1.043,1.043,0.5,1,"Sigma2_x"
0.068,0.036,0.068,0.102,2293.663,1,"cov_int_phi"
0.003,-0.024,0.002,0.033,1625.402,1,"cov_2"
0.626,0.557,0.624,0.702,1553.071,1,"Sigma2_e"
-367.45,-403.422,-366.884,-332.765,709.475,1,"lp__"
1.077,0.976,1.077,1.181,2727.741,1.001,"B_0"
0.254,0.163,0.253,0.346,3710.505,1,"psi"
0.185,0.116,0.181,0.268,1802.572,1,"Sigma2_intercept"
0.006,0,0.003,0.029,1273.963,1,"Sigma2_epsilon"
0.067,0.029,0.065,0.117,3294.035,1,"Sigma2_phi"
0.91,0.91,0.91,0.91,0.5,1,"Sigma2_x"
0.047,0.023,0.047,0.075,4451.416,1,"cov_int_phi"
0.001,-0.021,0,0.024,4110.617,1,"cov_2"
0.625,0.558,0.624,0.7,3226.543,1,"Sigma2_e"
-366.827,-400.891,-366.592,-333.286,830.409,1.001,"lp__"
1.094,0.99,1.095,1.198,3203.934,1,"B_0"
0.352,0.256,0.352,0.447,4894.033,1,"psi"
0.197,0.129,0.194,0.286,2017.841,1,"Sigma2_intercept"
0.015,0,0.012,0.047,1180.073,1,"Sigma2_epsilon"
0.106,0.059,0.105,0.162,3099.37,1,"Sigma2_phi"
0.709,0.709,0.709,0.709,0.5,1,"Sigma2_x"
0.04,0.01,0.04,0.071,4753.771,1,"cov_int_phi"
-0.001,-0.03,-0.001,0.028,4254.508,1,"cov_2"
0.633,0.564,0.632,0.71,2856.172,1,"Sigma2_e"
-372.878,-408.637,-372.645,-337.281,713.857,1,"lp__"
1.004,0.89,1.004,1.121,2631.457,1,"B_0"
0.175,0.07,0.176,0.276,2717.559,1,"psi"
0.235,0.155,0.231,0.334,1810.6,1.002,"Sigma2_intercept"
0.02,0,0.017,0.055,1442.371,1,"Sigma2_epsilon"
0.062,0.022,0.06,0.11,2847.276,1,"Sigma2_phi"
0.97,0.97,0.97,0.97,0.5,1,"Sigma2_x"
0.046,0.014,0.046,0.082,4383.549,1,"cov_int_phi"
0.01,-0.021,0.008,0.046,3971.822,1,"cov_2"
0.616,0.548,0.615,0.692,2716.953,1,"Sigma2_e"
-361.153,-398.931,-360.738,-324.491,830.833,1.001,"lp__"
1.006,0.907,1.007,1.108,1308.321,1,"B_0"
0.265,0.176,0.266,0.356,1613.781,1,"psi"
0.128,0.074,0.125,0.2,1343.295,1,"Sigma2_intercept"
0.027,0.002,0.025,0.066,940.518,1.001,"Sigma2_epsilon"
0.135,0.077,0.133,0.205,1541.807,1,"Sigma2_phi"
1.211,1.211,1.211,1.211,0.5,1,"Sigma2_x"
0.061,0.031,0.06,0.094,2393.255,1.001,"cov_int_phi"
0.017,-0.011,0.016,0.05,1761.556,1,"cov_2"
0.599,0.534,0.598,0.675,1883.496,1,"Sigma2_e"
-350.063,-388.151,-349.827,-313.124,600.819,1.001,"lp__"
0.94,0.795,0.939,1.087,763.464,1,"B_0"
0.181,0.076,0.182,0.285,1459.676,1,"psi"
0.316,0.217,0.31,0.446,1124.989,1.001,"Sigma2_intercept"
0.072,0.026,0.07,0.129,1227.599,1.001,"Sigma2_epsilon"
0.126,0.069,0.124,0.188,1496.552,1,"Sigma2_phi"
1,1,1,1,0.5,1,"Sigma2_x"
0.106,0.061,0.105,0.156,2028.982,1.002,"cov_int_phi"
0.051,-0.006,0.05,0.113,1528.967,1,"cov_2"
0.61,0.542,0.609,0.686,1849.749,1,"Sigma2_e"
-355.643,-394.603,-355.589,-319.142,676.295,1.001,"lp__"
0.887,0.752,0.887,1.018,1013.722,1.001,"B_0"
0.273,0.177,0.273,0.367,1405.514,1,"psi"
0.267,0.18,0.262,0.381,1331.108,1.002,"Sigma2_intercept"
0.03,0.003,0.028,0.07,1103.855,1.002,"Sigma2_epsilon"
0.171,0.098,0.168,0.258,1607.453,1,"Sigma2_phi"
1.384,1.384,1.384,1.384,0.5,1,"Sigma2_x"
0.132,0.087,0.131,0.18,2246.721,1,"cov_int_phi"
0.037,-0.004,0.036,0.087,1660.106,1.001,"cov_2"
0.634,0.565,0.633,0.707,2848.194,1,"Sigma2_e"
-373.351,-408.264,-373.251,-340.148,773.724,1.002,"lp__"
1.027,0.916,1.027,1.137,1322.52,1,"B_0"
0.279,0.18,0.279,0.382,1792.035,1,"psi"
0.181,0.117,0.178,0.261,1723.645,1.002,"Sigma2_intercept"
0.028,0.005,0.026,0.062,1450.664,1.004,"Sigma2_epsilon"
0.136,0.076,0.134,0.206,1847.477,1.001,"Sigma2_phi"
0.999,0.999,0.999,0.999,0.5,1,"Sigma2_x"
