"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.937,0.774,0.934,1.102,1175.835,1,"B_0"
0.226,0.146,0.222,0.329,1251.032,1.001,"Sigma2_intercept"
0.154,0.093,0.151,0.233,1519.437,1,"Sigma2_phi"
0.629,0.386,0.636,0.828,1253.821,1.001,"cor_2"
0.117,0.065,0.115,0.18,1235.762,1.001,"cov_int_phi"
0.117,0.065,0.115,0.18,1235.762,1.001,"cov_2"
0.676,0.604,0.674,0.756,2604.403,1,"Sigma2_e"
-345.403,-377.642,-344.745,-316.754,681.645,1,"lp__"
0.902,0.744,0.901,1.064,1661.629,1,"B_0"
0.222,0.142,0.217,0.327,1952.523,1,"Sigma2_intercept"
0.138,0.076,0.136,0.216,1905.622,1,"Sigma2_phi"
0.604,0.34,0.612,0.827,1446.068,1,"cor_2"
0.105,0.052,0.103,0.167,1704.579,1,"cov_int_phi"
0.105,0.052,0.103,0.167,1704.579,1,"cov_2"
0.75,0.67,0.748,0.838,3756.86,1,"Sigma2_e"
-386.525,-417.336,-385.732,-357.873,900.133,1.001,"lp__"
0.973,0.831,0.973,1.118,1870.576,1.001,"B_0"
0.235,0.155,0.232,0.342,1811.401,1,"Sigma2_intercept"
0.062,0.023,0.059,0.114,1752.415,1,"Sigma2_phi"
0.572,0.239,0.581,0.853,1848.252,1,"cor_2"
0.067,0.025,0.066,0.116,2266.075,1,"cov_int_phi"
0.067,0.025,0.066,0.116,2266.075,1,"cov_2"
0.702,0.628,0.701,0.783,3822.436,1,"Sigma2_e"
-360.982,-390.765,-360.966,-332.711,860.629,1.001,"lp__"
1,0.866,1,1.136,2010.43,1.001,"B_0"
0.168,0.103,0.164,0.251,1812.587,1,"Sigma2_intercept"
0.106,0.054,0.103,0.172,2012.018,1.002,"Sigma2_phi"
0.417,0.089,0.426,0.689,1584.954,1.003,"cor_2"
0.055,0.011,0.054,0.101,1673.06,1.001,"cov_int_phi"
0.055,0.011,0.054,0.101,1673.06,1.001,"cov_2"
0.694,0.62,0.693,0.773,3596.842,1,"Sigma2_e"
-355.818,-385.582,-355.696,-328.431,933.528,1.002,"lp__"
1.015,0.865,1.015,1.162,1911.125,1,"B_0"
0.185,0.116,0.181,0.272,1579.902,1.001,"Sigma2_intercept"
0.146,0.083,0.142,0.224,1770.968,1.001,"Sigma2_phi"
0.512,0.241,0.521,0.747,1478.168,1,"cor_2"
0.083,0.036,0.082,0.139,1482.814,1,"cov_int_phi"
0.083,0.036,0.082,0.139,1482.814,1,"cov_2"
0.737,0.662,0.735,0.826,3300.844,1,"Sigma2_e"
-379.828,-411.518,-379.093,-352.587,825.567,1.002,"lp__"
0.94,0.777,0.94,1.106,1195.428,1.001,"B_0"
0.295,0.2,0.288,0.427,1293.694,1,"Sigma2_intercept"
0.136,0.081,0.134,0.21,2042.124,1.002,"Sigma2_phi"
0.426,0.151,0.434,0.669,1417.907,1,"cor_2"
0.085,0.027,0.084,0.149,1475.66,1.001,"cov_int_phi"
0.085,0.027,0.084,0.149,1475.66,1.001,"cov_2"
0.648,0.58,0.646,0.722,3514.83,1,"Sigma2_e"
-327.032,-357.136,-326.709,-299.301,742.905,1,"lp__"
1.124,1.002,1.125,1.251,2182.764,1.001,"B_0"
0.198,0.124,0.194,0.291,1504.342,1.001,"Sigma2_intercept"
0.038,0.007,0.036,0.081,1335.887,1,"Sigma2_phi"
0.566,0.153,0.581,0.888,2305.709,1,"cor_2"
0.047,0.01,0.045,0.091,2094.256,1,"cov_int_phi"
0.047,0.01,0.045,0.091,2094.256,1,"cov_2"
0.734,0.658,0.732,0.82,3587.89,1,"Sigma2_e"
-378.928,-408.785,-378.565,-351.016,740.217,1,"lp__"
1.034,0.89,1.033,1.18,2632.526,1,"B_0"
0.203,0.127,0.198,0.298,1802.715,1,"Sigma2_intercept"
0.118,0.061,0.116,0.191,1780.711,1,"Sigma2_phi"
0.463,0.143,0.473,0.731,1701.999,1,"cor_2"
0.071,0.02,0.069,0.128,2035.31,1,"cov_int_phi"
0.071,0.02,0.069,0.128,2035.31,1,"cov_2"
0.733,0.657,0.732,0.817,3403.835,1,"Sigma2_e"
-377.466,-409.945,-376.901,-348.169,826.56,1,"lp__"
1.153,0.992,1.154,1.313,1291.963,1,"B_0"
0.209,0.135,0.204,0.309,1612.526,1.001,"Sigma2_intercept"
0.123,0.07,0.121,0.195,1908.164,1,"Sigma2_phi"
0.699,0.44,0.71,0.907,1260.746,1,"cor_2"
0.111,0.062,0.109,0.174,1615.383,1,"cov_int_phi"
0.111,0.062,0.109,0.174,1615.383,1,"cov_2"
0.721,0.645,0.72,0.807,2959.435,1,"Sigma2_e"
-371.952,-403.077,-371.6,-342.796,738.435,1,"lp__"
0.916,0.773,0.916,1.059,1831.556,1,"B_0"
0.222,0.143,0.217,0.324,1646.99,1.001,"Sigma2_intercept"
0.115,0.063,0.113,0.184,1890.305,1,"Sigma2_phi"
0.383,0.076,0.392,0.654,1713.564,1,"cor_2"
0.061,0.012,0.059,0.115,1626.508,1,"cov_int_phi"
0.061,0.012,0.059,0.115,1626.508,1,"cov_2"
0.706,0.631,0.704,0.791,3263.895,1,"Sigma2_e"
-361.973,-393.604,-361.28,-333.762,845.445,1,"lp__"
1.04,0.884,1.04,1.192,1626.885,1,"B_0"
0.216,0.142,0.212,0.314,1847.318,1,"Sigma2_intercept"
0.108,0.057,0.105,0.175,1808.205,1,"Sigma2_phi"
0.58,0.303,0.588,0.809,1586.862,1,"cor_2"
0.088,0.042,0.085,0.145,1743.575,1,"cov_int_phi"
0.088,0.042,0.085,0.145,1743.575,1,"cov_2"
0.682,0.608,0.681,0.763,3322.462,1,"Sigma2_e"
-348.922,-378.026,-348.455,-321.06,921.56,1,"lp__"
0.976,0.836,0.976,1.117,1445.966,1,"B_0"
0.172,0.106,0.168,0.259,1503.648,1,"Sigma2_intercept"
0.115,0.063,0.113,0.183,1510.434,1,"Sigma2_phi"
0.67,0.395,0.68,0.889,921.008,1,"cor_2"
0.093,0.05,0.091,0.149,1214.373,1,"cov_int_phi"
0.093,0.05,0.091,0.149,1214.373,1,"cov_2"
0.704,0.631,0.702,0.788,2622.005,1,"Sigma2_e"
-362.521,-393.167,-362.106,-333.242,760.606,1,"lp__"
1.053,0.903,1.054,1.204,1624.925,1,"B_0"
0.177,0.112,0.173,0.265,1989.21,1,"Sigma2_intercept"
0.124,0.068,0.122,0.197,1687.84,1.001,"Sigma2_phi"
0.675,0.403,0.687,0.888,1123.839,1.003,"cor_2"
0.099,0.052,0.097,0.157,1579.662,1,"cov_int_phi"
0.099,0.052,0.097,0.157,1579.662,1,"cov_2"
0.713,0.637,0.711,0.801,3221.525,1,"Sigma2_e"
-366.572,-397.227,-366.531,-337.699,899.999,1.006,"lp__"
1.03,0.887,1.029,1.176,2157.645,1,"B_0"
0.273,0.186,0.268,0.39,1645.364,1,"Sigma2_intercept"
0.057,0.02,0.054,0.106,1632.169,1,"Sigma2_phi"
0.532,0.212,0.539,0.832,2105.838,1,"cor_2"
0.064,0.022,0.063,0.113,3134.468,1,"cov_int_phi"
0.064,0.022,0.063,0.113,3134.468,1,"cov_2"
0.655,0.587,0.654,0.729,3925.942,1,"Sigma2_e"
-333.204,-362.59,-333.028,-305.386,916.241,1,"lp__"
0.905,0.747,0.904,1.069,1022.417,1.001,"B_0"
0.251,0.165,0.247,0.36,1400.528,1,"Sigma2_intercept"
0.136,0.073,0.133,0.217,1456.203,1,"Sigma2_phi"
0.589,0.32,0.598,0.812,1278.144,1,"cor_2"
0.107,0.053,0.106,0.171,1428.682,1.001,"cov_int_phi"
0.107,0.053,0.106,0.171,1428.682,1.001,"cov_2"
0.745,0.665,0.743,0.836,2354.726,1,"Sigma2_e"
-383.907,-416.117,-383.404,-355.541,765.778,1,"lp__"
1.008,0.857,1.009,1.161,1742.689,1,"B_0"
0.214,0.14,0.21,0.313,1956.633,1,"Sigma2_intercept"
0.111,0.063,0.109,0.176,2247.412,1,"Sigma2_phi"
0.627,0.361,0.636,0.839,1554.285,1.003,"cor_2"
0.096,0.051,0.094,0.149,1780.836,1.002,"cov_int_phi"
0.096,0.051,0.094,0.149,1780.836,1.002,"cov_2"
0.696,0.624,0.695,0.78,3347.235,1,"Sigma2_e"
-357.262,-385.426,-357.351,-329.409,816.489,1,"lp__"
1.033,0.886,1.033,1.178,2208.729,1,"B_0"
0.205,0.13,0.201,0.3,1779.066,1,"Sigma2_intercept"
0.099,0.05,0.097,0.163,1832.237,1,"Sigma2_phi"
0.595,0.291,0.603,0.85,1454.646,1,"cor_2"
0.083,0.037,0.082,0.138,1925.104,1,"cov_int_phi"
0.083,0.037,0.082,0.138,1925.104,1,"cov_2"
0.72,0.642,0.718,0.806,3496.12,1,"Sigma2_e"
-370.421,-401.72,-370.098,-341.838,848.557,1,"lp__"
0.901,0.74,0.898,1.076,1326.134,1,"B_0"
0.295,0.198,0.29,0.432,1508.8,1.001,"Sigma2_intercept"
0.146,0.083,0.142,0.227,1830.772,1,"Sigma2_phi"
0.415,0.135,0.42,0.657,1426.511,1,"cor_2"
0.086,0.026,0.083,0.156,1428.485,1.001,"cov_int_phi"
0.086,0.026,0.083,0.156,1428.485,1.001,"cov_2"
0.719,0.643,0.717,0.802,3679.718,1,"Sigma2_e"
-368.848,-398.776,-368.243,-340.387,809.972,1.002,"lp__"
1.062,0.924,1.062,1.199,1873.19,1,"B_0"
0.227,0.146,0.222,0.334,1584.15,1,"Sigma2_intercept"
0.061,0.019,0.059,0.116,1584.509,1,"Sigma2_phi"
0.448,0.069,0.456,0.773,1945.396,1,"cor_2"
0.051,0.007,0.05,0.1,2106.028,1,"cov_int_phi"
0.051,0.007,0.05,0.1,2106.028,1,"cov_2"
0.744,0.665,0.742,0.834,3257.819,1,"Sigma2_e"
-382.811,-414.137,-382.277,-354.275,801.879,1,"lp__"
1.024,0.904,1.025,1.142,1800.102,1.004,"B_0"
0.128,0.074,0.125,0.201,1515.191,1.002,"Sigma2_intercept"
0.11,0.058,0.107,0.177,1717.986,1,"Sigma2_phi"
0.251,-0.082,0.256,0.546,1390.618,1,"cor_2"
0.029,-0.009,0.029,0.07,1443.261,1,"cov_int_phi"
0.029,-0.009,0.029,0.07,1443.261,1,"cov_2"
0.646,0.576,0.644,0.724,3037.255,1.002,"Sigma2_e"
-326.632,-359.937,-326.209,-297.238,868.436,1.002,"lp__"
1.071,0.941,1.07,1.199,1828.035,1,"B_0"
0.235,0.156,0.231,0.341,1801.469,1,"Sigma2_intercept"
0.075,0.028,0.073,0.132,1427.095,1,"Sigma2_phi"
0.172,-0.177,0.173,0.511,2314.894,1,"cor_2"
0.022,-0.024,0.021,0.07,2184.479,1,"cov_int_phi"
0.022,-0.024,0.021,0.07,2184.479,1,"cov_2"
0.7,0.625,0.697,0.785,3095.215,1.001,"Sigma2_e"
-358.99,-391.266,-358.234,-330.739,807.319,1.004,"lp__"
0.944,0.798,0.943,1.096,1431.274,1,"B_0"
0.265,0.172,0.261,0.381,1625.413,1,"Sigma2_intercept"
0.098,0.049,0.095,0.164,1676.367,1,"Sigma2_phi"
0.536,0.236,0.544,0.788,1580.886,1,"cor_2"
0.085,0.034,0.084,0.142,2004.469,1,"cov_int_phi"
0.085,0.034,0.084,0.142,2004.469,1,"cov_2"
0.77,0.689,0.769,0.859,3107.124,1,"Sigma2_e"
-397.193,-428.549,-396.81,-368.268,791.886,1,"lp__"
0.917,0.738,0.916,1.099,757.192,1,"B_0"
0.3,0.206,0.294,0.426,1308.317,1,"Sigma2_intercept"
0.173,0.111,0.17,0.256,1676.582,1,"Sigma2_phi"
0.785,0.594,0.792,0.925,1025.09,1,"cor_2"
0.178,0.116,0.175,0.259,1143.016,1,"cov_int_phi"
0.178,0.116,0.175,0.259,1143.016,1,"cov_2"
0.662,0.593,0.661,0.738,2792.304,1,"Sigma2_e"
-337.29,-366.451,-336.995,-308.716,845.334,1,"lp__"
0.976,0.82,0.976,1.13,1386.76,1,"B_0"
0.209,0.132,0.205,0.311,1517.421,1,"Sigma2_intercept"
0.12,0.065,0.117,0.193,1558.861,1,"Sigma2_phi"
0.551,0.263,0.562,0.799,1311.946,1,"cor_2"
0.086,0.038,0.085,0.143,1532.15,1,"cov_int_phi"
0.086,0.038,0.085,0.143,1532.15,1,"cov_2"
0.76,0.679,0.759,0.848,3004.959,1,"Sigma2_e"
-391.884,-424.035,-391.689,-362.206,675.368,1,"lp__"
1.008,0.865,1.008,1.151,1781.915,1.001,"B_0"
0.256,0.168,0.252,0.368,1445.5,1.004,"Sigma2_intercept"
0.071,0.029,0.068,0.128,1521.479,1.004,"Sigma2_phi"
0.296,-0.052,0.303,0.627,2625.372,1,"cor_2"
0.039,-0.006,0.038,0.088,2323.867,1,"cov_int_phi"
0.039,-0.006,0.038,0.088,2323.867,1,"cov_2"
0.721,0.644,0.72,0.808,3159.199,1.002,"Sigma2_e"
-370.403,-402.548,-370.169,-341.217,667.187,1.011,"lp__"
1.017,0.877,1.016,1.161,2592.717,1,"B_0"
0.285,0.192,0.279,0.41,1620.84,1.001,"Sigma2_intercept"
0.042,0.006,0.041,0.09,1232.219,1,"Sigma2_phi"
0.383,-0.033,0.39,0.768,3549.602,1,"cor_2"
0.04,-0.003,0.039,0.088,3455.734,1,"cov_int_phi"
0.04,-0.003,0.039,0.088,3455.734,1,"cov_2"
0.739,0.659,0.737,0.829,3354.726,1,"Sigma2_e"
-381.163,-412.172,-380.596,-352.53,716.839,1,"lp__"
1,0.852,0.998,1.158,1252.273,1,"B_0"
0.232,0.152,0.228,0.339,968.939,1,"Sigma2_intercept"
0.096,0.049,0.093,0.158,1467.153,1,"Sigma2_phi"
0.553,0.266,0.561,0.796,1426.322,1.001,"cor_2"
0.081,0.035,0.08,0.136,1256.49,1,"cov_int_phi"
0.081,0.035,0.08,0.136,1256.49,1,"cov_2"
0.687,0.615,0.686,0.769,2684.397,1,"Sigma2_e"
-351.851,-383.652,-351.728,-322.563,654.774,1.001,"lp__"
0.962,0.83,0.961,1.097,2753.601,1,"B_0"
0.153,0.089,0.15,0.236,1899.882,1,"Sigma2_intercept"
0.11,0.058,0.107,0.173,1826.84,1,"Sigma2_phi"
0.435,0.128,0.438,0.722,1514.238,1.001,"cor_2"
0.055,0.015,0.054,0.102,1645.82,1.001,"cov_int_phi"
0.055,0.015,0.054,0.102,1645.82,1.001,"cov_2"
0.723,0.646,0.722,0.809,3638.513,1,"Sigma2_e"
-371.791,-403.236,-371.204,-342.681,877.888,1,"lp__"
0.958,0.824,0.958,1.089,2492.846,1,"B_0"
0.157,0.093,0.153,0.243,1685.737,1,"Sigma2_intercept"
0.078,0.033,0.076,0.137,1648.731,1,"Sigma2_phi"
0.613,0.267,0.622,0.891,1583.093,1,"cor_2"
0.066,0.025,0.065,0.116,1672.874,1.001,"cov_int_phi"
0.066,0.025,0.065,0.116,1672.874,1.001,"cov_2"
0.758,0.677,0.756,0.846,4481.496,1,"Sigma2_e"
-392.454,-422.146,-392.307,-365.273,832.926,1,"lp__"
0.93,0.773,0.931,1.086,1602.73,1,"B_0"
0.208,0.13,0.204,0.305,1664.54,1,"Sigma2_intercept"
0.16,0.096,0.156,0.245,1699.683,1,"Sigma2_phi"
0.557,0.285,0.565,0.779,1254.429,1,"cor_2"
0.1,0.046,0.099,0.163,1423.281,1,"cov_int_phi"
0.1,0.046,0.099,0.163,1423.281,1,"cov_2"
0.705,0.631,0.703,0.788,4240.902,1,"Sigma2_e"
-361.96,-393.561,-361.521,-333.009,836.874,1,"lp__"
1.062,0.923,1.063,1.198,2347.245,1.003,"B_0"
0.21,0.135,0.205,0.306,1731.384,1,"Sigma2_intercept"
0.081,0.036,0.079,0.138,1696.813,1,"Sigma2_phi"
0.534,0.225,0.538,0.808,2087.954,1,"cor_2"
0.068,0.027,0.067,0.119,2253.082,1,"cov_int_phi"
0.068,0.027,0.067,0.119,2253.082,1,"cov_2"
0.718,0.64,0.718,0.799,3214.193,1,"Sigma2_e"
-369.418,-398.73,-369.444,-339.886,792.357,1,"lp__"
1.118,0.974,1.119,1.261,1881.853,1,"B_0"
0.208,0.134,0.205,0.308,1610.436,1,"Sigma2_intercept"
0.122,0.067,0.119,0.193,1707.818,1.001,"Sigma2_phi"
0.352,0.046,0.362,0.618,1321.848,1,"cor_2"
0.055,0.007,0.055,0.107,1443.031,1,"cov_int_phi"
0.055,0.007,0.055,0.107,1443.031,1,"cov_2"
0.679,0.606,0.677,0.762,3528.703,1,"Sigma2_e"
-346.039,-378.669,-345.401,-316.31,841.605,1,"lp__"
1.019,0.881,1.019,1.157,2200.59,1,"B_0"
0.238,0.155,0.235,0.346,1706.438,1.002,"Sigma2_intercept"
0.077,0.032,0.074,0.137,1467.817,1.001,"Sigma2_phi"
0.381,0.054,0.384,0.684,2658.685,1,"cor_2"
0.051,0.006,0.049,0.101,2836.419,1,"cov_int_phi"
0.051,0.006,0.049,0.101,2836.419,1,"cov_2"
0.746,0.665,0.744,0.836,3294.319,1,"Sigma2_e"
-383.57,-415.454,-383.43,-353.584,819.174,1.008,"lp__"
0.998,0.855,0.998,1.139,1491.109,1,"B_0"
0.156,0.093,0.153,0.235,1791.54,1,"Sigma2_intercept"
0.136,0.082,0.133,0.208,1994.443,1,"Sigma2_phi"
0.632,0.348,0.639,0.866,942.319,1.001,"cor_2"
0.091,0.045,0.089,0.144,1336.443,1,"cov_int_phi"
0.091,0.045,0.089,0.144,1336.443,1,"cov_2"
0.698,0.624,0.697,0.78,2995.224,1,"Sigma2_e"
-357.849,-388.43,-357.256,-328.765,864.161,1,"lp__"
0.958,0.789,0.955,1.138,1114.168,1,"B_0"
0.318,0.215,0.312,0.459,1280.794,1,"Sigma2_intercept"
0.136,0.077,0.134,0.21,1543.376,1,"Sigma2_phi"
0.507,0.236,0.518,0.736,1650.593,1,"cor_2"
0.105,0.045,0.103,0.173,1454.422,1,"cov_int_phi"
0.105,0.045,0.103,0.173,1454.422,1,"cov_2"
0.703,0.628,0.702,0.784,2914.091,1,"Sigma2_e"
-360.534,-393.164,-359.88,-331.432,612.364,1,"lp__"
0.866,0.679,0.865,1.055,947.133,1,"B_0"
0.356,0.245,0.35,0.498,1246.72,1,"Sigma2_intercept"
0.157,0.093,0.154,0.239,1740.493,1,"Sigma2_phi"
0.768,0.568,0.775,0.925,1100.344,1.001,"cor_2"
0.18,0.113,0.177,0.264,1367.797,1,"cov_int_phi"
0.18,0.113,0.177,0.264,1367.797,1,"cov_2"
0.776,0.693,0.776,0.865,3208.051,1,"Sigma2_e"
-401.173,-430.569,-400.882,-372.712,813.547,1.001,"lp__"
1.004,0.85,1.004,1.161,1271.716,1.001,"B_0"
0.202,0.13,0.198,0.299,1528.339,1,"Sigma2_intercept"
0.123,0.07,0.12,0.195,1667.069,1,"Sigma2_phi"
0.678,0.411,0.689,0.883,1066.226,1,"cor_2"
0.106,0.056,0.104,0.163,1385.908,1.001,"cov_int_phi"
0.106,0.056,0.104,0.163,1385.908,1.001,"cov_2"
0.7,0.626,0.699,0.779,2775.609,1,"Sigma2_e"
-359.132,-389.401,-358.862,-330.392,785.198,1,"lp__"
1.014,0.908,1.014,1.125,2368.988,1,"B_0"
0.106,0.056,0.103,0.169,1858.203,1,"Sigma2_intercept"
0.077,0.034,0.075,0.133,1419.817,1,"Sigma2_phi"
0.193,-0.189,0.195,0.558,1377.982,1.001,"cor_2"
0.017,-0.016,0.016,0.053,1472.486,1.001,"cov_int_phi"
0.017,-0.016,0.016,0.053,1472.486,1.001,"cov_2"
0.676,0.602,0.674,0.755,3185.672,1,"Sigma2_e"
-344.738,-374.864,-344.35,-316.121,982.451,1,"lp__"
1.039,0.892,1.037,1.199,1741.262,1,"B_0"
0.231,0.153,0.227,0.338,1488.028,1.001,"Sigma2_intercept"
0.15,0.09,0.146,0.229,1648.778,1,"Sigma2_phi"
0.477,0.215,0.482,0.713,1430.236,1,"cor_2"
0.088,0.037,0.086,0.155,1289.863,1,"cov_int_phi"
0.088,0.037,0.086,0.155,1289.863,1,"cov_2"
0.695,0.621,0.693,0.779,3810.703,1.001,"Sigma2_e"
-356.016,-386.32,-355.504,-327.601,892.049,1.002,"lp__"
1.005,0.879,1.005,1.13,2249.763,1,"B_0"
0.161,0.098,0.157,0.247,1659.161,1,"Sigma2_intercept"
0.083,0.036,0.08,0.142,1685.398,1,"Sigma2_phi"
0.344,0.013,0.346,0.671,1674.977,1,"cor_2"
0.039,0.001,0.038,0.082,1850.028,1,"cov_int_phi"
0.039,0.001,0.038,0.082,1850.028,1,"cov_2"
0.68,0.607,0.678,0.763,3508.098,1,"Sigma2_e"
-347.531,-378.763,-346.928,-320.101,923.843,1,"lp__"
0.974,0.829,0.974,1.113,1812.609,1,"B_0"
0.177,0.107,0.174,0.268,2035.722,1.001,"Sigma2_intercept"
0.106,0.054,0.103,0.174,1694.138,1,"Sigma2_phi"
0.419,0.085,0.425,0.713,1663.415,1,"cor_2"
0.057,0.011,0.055,0.11,1574.311,1.001,"cov_int_phi"
0.057,0.011,0.055,0.11,1574.311,1.001,"cov_2"
0.719,0.641,0.718,0.805,3657.553,1.001,"Sigma2_e"
-369.453,-399.258,-369.034,-340.911,974.922,1.005,"lp__"
1.083,0.936,1.082,1.233,2149.731,1,"B_0"
0.229,0.148,0.225,0.331,1835.391,1,"Sigma2_intercept"
0.09,0.044,0.088,0.151,1642.155,1,"Sigma2_phi"
0.572,0.271,0.578,0.832,1592.445,1,"cor_2"
0.081,0.035,0.079,0.138,2027.99,1,"cov_int_phi"
0.081,0.035,0.079,0.138,2027.99,1,"cov_2"
0.751,0.672,0.75,0.838,3413.66,1,"Sigma2_e"
-387.727,-419.073,-386.879,-359.604,739.918,1,"lp__"
1.01,0.879,1.009,1.15,1961.279,1,"B_0"
0.144,0.086,0.141,0.218,1905.479,1.001,"Sigma2_intercept"
0.119,0.067,0.116,0.189,1767.778,1.001,"Sigma2_phi"
0.572,0.278,0.581,0.813,1223.311,1.002,"cor_2"
0.074,0.033,0.072,0.125,1457.42,1,"cov_int_phi"
0.074,0.033,0.072,0.125,1457.42,1,"cov_2"
0.667,0.597,0.665,0.748,3103.839,1,"Sigma2_e"
-340.307,-372.658,-339.815,-311.717,762.605,1,"lp__"
0.934,0.794,0.934,1.067,2098.41,1,"B_0"
0.17,0.101,0.167,0.256,2112.717,1,"Sigma2_intercept"
0.073,0.031,0.071,0.128,2032.839,1,"Sigma2_phi"
0.682,0.367,0.692,0.924,1763.778,1.001,"cor_2"
0.075,0.035,0.073,0.123,2334.185,1,"cov_int_phi"
0.075,0.035,0.073,0.123,2334.185,1,"cov_2"
0.775,0.692,0.774,0.866,4118.007,1,"Sigma2_e"
-401.365,-430.985,-401.14,-373.073,944.026,1.002,"lp__"
0.987,0.854,0.987,1.124,1900.303,1,"B_0"
0.175,0.108,0.171,0.263,1691.239,1.001,"Sigma2_intercept"
0.105,0.056,0.102,0.17,1570.948,1.001,"Sigma2_phi"
0.447,0.144,0.456,0.711,1435.715,1.002,"cor_2"
0.06,0.018,0.059,0.11,1525.148,1,"cov_int_phi"
0.06,0.018,0.059,0.11,1525.148,1,"cov_2"
0.647,0.578,0.646,0.722,3976.387,1,"Sigma2_e"
-327.402,-357.162,-327.145,-298.759,950.283,1.004,"lp__"
0.963,0.819,0.963,1.11,1800.666,1,"B_0"
0.242,0.156,0.238,0.354,1739.743,1,"Sigma2_intercept"
0.127,0.072,0.124,0.202,1683.688,1,"Sigma2_phi"
0.279,-0.014,0.282,0.552,1525.137,1.001,"cor_2"
0.049,-0.002,0.048,0.106,1589.326,1.001,"cov_int_phi"
0.049,-0.002,0.048,0.106,1589.326,1.001,"cov_2"
0.713,0.637,0.711,0.797,3286.563,1,"Sigma2_e"
-365.853,-396.87,-365.427,-336.504,854.725,1,"lp__"
0.928,0.798,0.927,1.065,1668.583,1,"B_0"
0.214,0.134,0.21,0.318,1662.708,1,"Sigma2_intercept"
0.086,0.036,0.084,0.148,1414.834,1,"Sigma2_phi"
0.355,0.018,0.363,0.641,1877.576,1,"cor_2"
0.047,0.002,0.046,0.094,1907.68,1,"cov_int_phi"
0.047,0.002,0.046,0.094,1907.68,1,"cov_2"
0.703,0.63,0.7,0.786,3637.389,1,"Sigma2_e"
-360.278,-389.131,-359.954,-332.987,841.273,1,"lp__"
0.978,0.843,0.978,1.108,2226.072,1,"B_0"
0.213,0.138,0.208,0.311,1782.826,1,"Sigma2_intercept"
0.084,0.037,0.082,0.144,1674.784,1,"Sigma2_phi"
0.329,0,0.336,0.634,2425.953,1.001,"cor_2"
