"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.277,0.175,0.268,0.434,1148.14,1,"Sigma2_intercept"
1.136,0.766,1.111,1.665,1193.121,1.001,"Sigma2_x"
0.022,0,0.016,0.073,1589.113,1.003,"Sigma2_epsilon"
0.147,0.063,0.131,0.329,590.337,1.001,"Sigma2_phi"
0.147,0.083,0.142,0.239,1176.087,1,"cov_int_phi"
0.019,-0.044,0.016,0.092,713.222,1,"cov_2"
0.394,0.233,0.381,0.633,1091.306,1.001,"cov_4"
-0.002,-0.181,0,0.156,297.014,1,"cov_6"
0.788,0.712,0.787,0.871,4022.685,1.001,"Sigma2_e"
0.093,0.084,0.093,0.102,4911.128,1,"Sigma2_ex"
165.642,140.601,165.91,189.149,904.828,1,"lp__"
1.091,0.904,1.092,1.275,1453.581,1.001,"B_0"
0.111,-0.183,0.113,0.405,1640.829,1,"B_x"
0.268,0.149,0.272,0.367,465.424,1,"psi"
0.174,0.1,0.168,0.278,1721.167,1.001,"Sigma2_intercept"
1.192,0.795,1.165,1.742,1741.465,1,"Sigma2_x"
0.007,0,0.003,0.033,1056.713,1,"Sigma2_epsilon"
0.096,0.042,0.091,0.186,648.883,1,"Sigma2_phi"
0.068,0.025,0.066,0.123,1906.287,1,"cov_int_phi"
-0.001,-0.03,0,0.03,1014.097,1,"cov_2"
0.255,0.12,0.248,0.435,1748.496,1,"cov_4"
0.005,-0.087,0.001,0.126,285.703,1,"cov_6"
0.775,0.699,0.773,0.859,7747.99,1,"Sigma2_e"
0.101,0.091,0.101,0.112,7953.489,1,"Sigma2_ex"
139.266,115.607,139.68,161.536,876.112,1.001,"lp__"
0.822,0.602,0.821,1.039,773.309,1,"B_0"
-0.211,-0.454,-0.21,0.033,993.672,1,"B_x"
0.396,0.263,0.397,0.525,285.444,1,"psi"
0.244,0.149,0.237,0.376,1301.864,1,"Sigma2_intercept"
0.786,0.534,0.765,1.153,1406.954,1,"Sigma2_x"
0.008,0,0.004,0.038,820.259,1.003,"Sigma2_epsilon"
0.135,0.066,0.126,0.251,560.534,1,"Sigma2_phi"
0.117,0.06,0.114,0.195,1408.747,1,"cov_int_phi"
0.001,-0.037,0,0.042,583.585,1,"cov_2"
0.294,0.16,0.285,0.474,1350.848,1,"cov_4"
0,-0.091,0,0.09,219.771,1,"cov_6"
0.713,0.644,0.712,0.788,6418.902,1.001,"Sigma2_e"
0.106,0.096,0.106,0.118,5280.701,1,"Sigma2_ex"
151.015,126.185,151.407,173.642,851.527,1.002,"lp__"
1.151,1.015,1.152,1.283,2122.245,1,"B_0"
0.145,-0.159,0.148,0.433,1954.922,1,"B_x"
0.238,0.122,0.24,0.357,284.756,1,"psi"
0.095,0.05,0.092,0.161,1902.851,1,"Sigma2_intercept"
1.061,0.7,1.033,1.591,1739.246,1,"Sigma2_x"
0.009,0,0.004,0.04,889.948,1,"Sigma2_epsilon"
0.073,0.029,0.065,0.161,375.37,1.001,"Sigma2_phi"
0.013,-0.016,0.012,0.044,2220.323,1,"cov_int_phi"
-0.001,-0.02,0,0.018,2792.849,1,"cov_2"
0.056,-0.043,0.055,0.167,1906.941,1,"cov_4"
0.001,-0.105,0,0.117,201.968,1.003,"cov_6"
0.63,0.568,0.629,0.701,6294.238,1,"Sigma2_e"
0.105,0.094,0.104,0.116,8310.468,1,"Sigma2_ex"
207.61,182.044,207.976,231.632,837.291,1.002,"lp__"
1.162,0.973,1.162,1.352,1371.952,1.002,"B_0"
-0.047,-0.339,-0.045,0.249,1858.955,1,"B_x"
0.188,0.082,0.189,0.288,881.558,1.003,"psi"
0.261,0.161,0.253,0.403,1699.813,1,"Sigma2_intercept"
1.118,0.747,1.092,1.639,1903.816,1.001,"Sigma2_x"
0.006,0,0.003,0.031,1908.929,1.001,"Sigma2_epsilon"
0.049,0.017,0.043,0.115,1394.127,1.005,"Sigma2_phi"
0.068,0.028,0.066,0.121,2013.932,1,"cov_int_phi"
-0.004,-0.047,-0.001,0.029,1755.649,1.001,"cov_2"
0.383,0.222,0.372,0.608,2028.935,1,"cov_4"
0.001,-0.097,0,0.099,597.442,1.007,"cov_6"
0.688,0.619,0.686,0.764,6512.866,1,"Sigma2_e"
0.095,0.086,0.095,0.105,6377.98,1,"Sigma2_ex"
208.858,184.183,209.081,231.538,891.649,1.001,"lp__"
1.038,0.864,1.039,1.21,2252.379,1,"B_0"
0.082,-0.18,0.082,0.347,2716.723,1.001,"B_x"
0.241,0.002,0.246,0.456,243.336,1,"psi"
0.139,0.081,0.134,0.229,2218.687,1,"Sigma2_intercept"
0.865,0.583,0.843,1.272,1521.739,1,"Sigma2_x"
0.029,0.001,0.022,0.095,1001.73,1.001,"Sigma2_epsilon"
0.089,0.03,0.073,0.246,887.108,1,"Sigma2_phi"
0.074,0.036,0.071,0.127,1890.389,1,"cov_int_phi"
0.023,-0.022,0.02,0.083,433.513,1,"cov_2"
0.208,0.103,0.202,0.35,2179.568,1,"cov_4"
0.008,-0.167,0.004,0.199,228.672,1,"cov_6"
0.733,0.662,0.732,0.814,6481.707,1,"Sigma2_e"
0.107,0.097,0.107,0.118,6045.678,1,"Sigma2_ex"
136.762,111.225,137.178,160.476,848.412,1,"lp__"
0.933,0.734,0.936,1.123,1143.263,1,"B_0"
-0.074,-0.35,-0.073,0.2,1256.081,1,"B_x"
0.43,0.306,0.431,0.549,396.487,1.002,"psi"
0.125,0.069,0.12,0.209,1567.267,1.002,"Sigma2_intercept"
1.01,0.68,0.985,1.513,1102.192,1.001,"Sigma2_x"
0.007,0,0.003,0.037,1389.192,1,"Sigma2_epsilon"
0.198,0.101,0.187,0.352,597.851,1.004,"Sigma2_phi"
0.077,0.027,0.074,0.143,1098.334,1,"cov_int_phi"
0,-0.024,0,0.025,1435.372,1.001,"cov_2"
0.179,0.07,0.172,0.326,1038.271,1,"cov_4"
0.001,-0.101,0,0.103,247.898,1.007,"cov_6"
0.711,0.644,0.709,0.787,4885.717,1,"Sigma2_e"
0.109,0.099,0.109,0.121,5385.004,1,"Sigma2_ex"
141.82,116.875,142.154,165.221,835.855,1.002,"lp__"
1.034,0.868,1.033,1.2,713.866,1.002,"B_0"
-0.027,-0.274,-0.027,0.223,1151.016,1,"B_x"
0.229,0.067,0.228,0.4,179.431,1.011,"psi"
0.182,0.109,0.176,0.286,1471.383,1,"Sigma2_intercept"
0.855,0.579,0.834,1.248,1263.216,1,"Sigma2_x"
0.013,0,0.008,0.056,603.515,1.004,"Sigma2_epsilon"
0.064,0.021,0.053,0.173,311.004,1.015,"Sigma2_phi"
0.049,0.014,0.047,0.093,1593.656,1,"cov_int_phi"
-0.006,-0.052,-0.003,0.034,372.359,1.006,"cov_2"
0.24,0.129,0.232,0.394,1119.466,1,"cov_4"
-0.002,-0.134,0,0.125,148.901,1.014,"cov_6"
0.664,0.601,0.663,0.733,4772.937,1.001,"Sigma2_e"
0.097,0.088,0.096,0.107,5467.828,1,"Sigma2_ex"
217.948,193.321,218.291,241.335,846.73,1,"lp__"
0.972,0.793,0.974,1.153,1071.96,1.001,"B_0"
0.063,-0.193,0.063,0.314,1115.641,1,"B_x"
0.344,0.196,0.344,0.49,267.585,1,"psi"
0.157,0.09,0.153,0.251,1569.791,1,"Sigma2_intercept"
0.863,0.571,0.838,1.294,1101.576,1,"Sigma2_x"
0.011,0,0.005,0.049,1141.85,1,"Sigma2_epsilon"
0.117,0.053,0.106,0.249,442.342,1,"Sigma2_phi"
0.058,0.016,0.056,0.114,1492.471,1,"cov_int_phi"
0,-0.029,0,0.031,745.727,1,"cov_2"
0.169,0.063,0.161,0.309,1305.944,1,"cov_4"
-0.004,-0.113,-0.002,0.113,200.191,1.001,"cov_6"
0.661,0.596,0.66,0.734,4673.082,1.001,"Sigma2_e"
0.113,0.102,0.113,0.125,4051.86,1,"Sigma2_ex"
158.439,131.644,158.515,181.866,678.048,1.002,"lp__"
1.032,0.856,1.031,1.209,1411.388,1,"B_0"
0.013,-0.223,0.013,0.25,1476.478,1,"B_x"
0.287,0.086,0.286,0.481,599.628,1.001,"psi"
0.178,0.104,0.173,0.282,1922.854,1,"Sigma2_intercept"
0.771,0.529,0.755,1.124,1849.577,1.001,"Sigma2_x"
0.019,0,0.014,0.073,1048.05,1,"Sigma2_epsilon"
0.09,0.033,0.076,0.228,879.996,1,"Sigma2_phi"
0.073,0.031,0.071,0.127,2155.642,1,"cov_int_phi"
-0.007,-0.064,-0.004,0.046,1007.349,1,"cov_2"
0.28,0.164,0.271,0.438,1931.521,1.001,"cov_4"
0.002,-0.134,0.001,0.149,514.652,1,"cov_6"
0.715,0.646,0.714,0.791,6056.549,1,"Sigma2_e"
0.104,0.094,0.104,0.115,6804.762,1,"Sigma2_ex"
158.758,133.655,159.151,182.594,914.705,1,"lp__"
0.994,0.819,0.994,1.182,807.192,1,"B_0"
-0.099,-0.322,-0.101,0.139,1038.336,1,"B_x"
0.257,0.151,0.254,0.372,231.191,1.01,"psi"
0.213,0.129,0.206,0.335,1355.119,1,"Sigma2_intercept"
0.707,0.472,0.684,1.056,1068.951,1,"Sigma2_x"
0.004,0,0.002,0.02,395.376,1.002,"Sigma2_epsilon"
0.054,0.02,0.047,0.113,260.673,1.007,"Sigma2_phi"
0.065,0.03,0.062,0.112,1264.64,1,"cov_int_phi"
0.002,-0.024,0.001,0.03,471.181,1.002,"cov_2"
0.245,0.13,0.237,0.407,1054.522,1,"cov_4"
-0.003,-0.071,0,0.053,171.459,1.009,"cov_6"
0.666,0.601,0.665,0.739,4254.634,1,"Sigma2_e"
0.1,0.09,0.099,0.111,5642.515,1,"Sigma2_ex"
202.538,178.9,202.559,224.201,916.796,1,"lp__"
0.961,0.766,0.962,1.161,1229.37,1,"B_0"
-0.019,-0.297,-0.016,0.269,1473.767,1,"B_x"
0.266,0.049,0.27,0.448,342.088,1.009,"psi"
0.216,0.134,0.21,0.331,1852.675,1,"Sigma2_intercept"
1.077,0.737,1.046,1.61,1858.4,1.001,"Sigma2_x"
0.027,0,0.021,0.1,934.575,1,"Sigma2_epsilon"
0.113,0.045,0.096,0.288,507.155,1.008,"Sigma2_phi"
0.08,0.031,0.077,0.142,1860.332,1.001,"cov_int_phi"
-0.009,-0.073,-0.008,0.06,536.559,1.006,"cov_2"
0.336,0.194,0.326,0.529,1955.906,1,"cov_4"
0.009,-0.176,0.002,0.23,323.46,1.01,"cov_6"
0.669,0.603,0.668,0.744,5413.824,1,"Sigma2_e"
0.1,0.091,0.1,0.11,6601.832,1,"Sigma2_ex"
200.284,173.458,200.615,225.32,773.611,1.001,"lp__"
1.163,0.971,1.163,1.354,1850.086,1.002,"B_0"
0.263,-0.027,0.262,0.558,2342.378,1.002,"B_x"
0.297,0.138,0.297,0.463,224.087,1.007,"psi"
0.208,0.124,0.2,0.336,1683.128,1.001,"Sigma2_intercept"
1.204,0.806,1.177,1.763,2169.495,1,"Sigma2_x"
0.017,0,0.011,0.073,1174.209,1,"Sigma2_epsilon"
0.131,0.054,0.115,0.309,277.953,1.006,"Sigma2_phi"
0.062,0.011,0.06,0.128,2154.853,1,"cov_int_phi"
-0.013,-0.064,-0.009,0.026,461.338,1.003,"cov_2"
0.253,0.108,0.243,0.449,1963.948,1,"cov_4"
-0.002,-0.185,-0.001,0.171,194.519,1.008,"cov_6"
0.734,0.662,0.732,0.816,7158.88,1,"Sigma2_e"
0.095,0.086,0.095,0.106,8591.39,1,"Sigma2_ex"
185.178,160.365,185.18,208.811,916.518,1,"lp__"
1.12,0.941,1.121,1.302,855.297,1.001,"B_0"
0.106,-0.142,0.103,0.37,1016.032,1.002,"B_x"
0.28,0.109,0.282,0.434,185.202,1.01,"psi"
0.192,0.114,0.186,0.306,1501.358,1.004,"Sigma2_intercept"
0.9,0.603,0.875,1.341,1095.697,1.003,"Sigma2_x"
0.015,0,0.01,0.061,921.75,1.001,"Sigma2_epsilon"
0.092,0.037,0.08,0.214,251.577,1.011,"Sigma2_phi"
0.062,0.021,0.06,0.115,1170.67,1.006,"cov_int_phi"
0.002,-0.038,0.001,0.044,428.079,1.002,"cov_2"
0.215,0.096,0.208,0.368,1292.037,1.004,"cov_4"
0.006,-0.124,0.001,0.154,158.341,1.008,"cov_6"
0.67,0.606,0.67,0.743,3155.827,1.002,"Sigma2_e"
0.097,0.088,0.097,0.108,5396.088,1,"Sigma2_ex"
211.445,185.698,211.639,236.014,883.25,1.005,"lp__"
0.905,0.647,0.905,1.157,779.489,1,"B_0"
-0.23,-0.518,-0.229,0.049,1009.484,1,"B_x"
0.429,0.26,0.431,0.598,150.423,1,"psi"
0.31,0.201,0.301,0.48,1471.483,1,"Sigma2_intercept"
1.057,0.705,1.029,1.545,1634.397,1,"Sigma2_x"
0.018,0,0.011,0.075,1084.392,1,"Sigma2_epsilon"
0.22,0.105,0.202,0.443,264.74,1,"Sigma2_phi"
0.144,0.067,0.14,0.244,2003.087,1,"cov_int_phi"
-0.002,-0.063,-0.001,0.059,358.537,1,"cov_2"
0.34,0.176,0.33,0.56,1757.211,1,"cov_4"
0.005,-0.163,0.001,0.188,149.02,1,"cov_6"
0.618,0.559,0.617,0.686,3725.113,1.001,"Sigma2_e"
0.101,0.091,0.101,0.112,5410.742,1,"Sigma2_ex"
229.147,202.969,229.471,253.822,871.062,1.001,"lp__"
1.03,0.869,1.03,1.196,995.132,1.001,"B_0"
0.213,-0.054,0.213,0.473,1053.525,1.001,"B_x"
0.279,0.103,0.278,0.453,299.066,1.004,"psi"
0.127,0.07,0.123,0.207,1508.095,1,"Sigma2_intercept"
0.892,0.608,0.872,1.302,1045.062,1,"Sigma2_x"
0.019,0,0.014,0.071,924.549,1.001,"Sigma2_epsilon"
0.095,0.036,0.08,0.236,487.382,1.003,"Sigma2_phi"
0.058,0.021,0.056,0.104,1064.614,1,"cov_int_phi"
-0.005,-0.049,-0.003,0.034,649.135,1.001,"cov_2"
0.229,0.128,0.223,0.367,1107.256,1,"cov_4"
-0.002,-0.15,-0.001,0.14,262.326,1.004,"cov_6"
0.704,0.635,0.703,0.782,3962.323,1,"Sigma2_e"
0.1,0.09,0.1,0.111,5130.475,1,"Sigma2_ex"
180.33,154.852,180.418,205.443,886.405,1,"lp__"
1.058,0.848,1.059,1.266,871.533,1.001,"B_0"
0.119,-0.147,0.122,0.382,1119.471,1.001,"B_x"
0.311,0.133,0.314,0.469,329.532,1.001,"psi"
0.233,0.141,0.226,0.36,1336.181,1.002,"Sigma2_intercept"
0.943,0.638,0.922,1.396,1611.802,1,"Sigma2_x"
0.015,0,0.008,0.065,1063.332,1,"Sigma2_epsilon"
0.113,0.049,0.099,0.259,632.971,1.002,"Sigma2_phi"
0.097,0.045,0.094,0.165,1535.599,1,"cov_int_phi"
0.003,-0.044,0.001,0.062,541.507,1,"cov_2"
0.299,0.157,0.292,0.484,1384.179,1,"cov_4"
0.002,-0.136,0,0.154,266.453,1.002,"cov_6"
0.732,0.658,0.731,0.812,4142.506,1,"Sigma2_e"
0.103,0.093,0.103,0.114,4172.514,1,"Sigma2_ex"
153.906,128.376,154.226,177.34,920.345,1,"lp__"
