"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.586,0.492,0.588,0.671,1800.314,1.001,"cor_4"
-0.58,-0.687,-0.583,-0.458,997.421,1,"cor_5"
-0.06,-0.845,-0.044,0.687,31.246,1.056,"cor_6"
-0.07,-0.098,-0.069,-0.044,2010.164,1,"cov_1"
-0.007,-0.049,-0.006,0.026,58.86,1.033,"cov_2"
-0.014,-0.039,-0.014,0.013,86.631,1.029,"cov_3"
0.276,0.214,0.275,0.346,2251.642,1.001,"cov_4"
-0.19,-0.242,-0.189,-0.142,1889.8,1,"cov_5"
-0.01,-0.16,-0.003,0.095,38.303,1.046,"cov_6"
0.618,0.584,0.618,0.653,3836.911,1,"Sigma2_e"
0.106,0.1,0.106,0.111,5512.456,1,"Sigma2_ex"
360.061,283.999,359.393,434.426,960.227,1,"lp__"
1.049,0.972,1.05,1.119,659.385,1,"B_0"
0.024,-0.085,0.024,0.128,801.477,1,"B_x"
0.266,0.092,0.26,0.491,14.125,1.152,"psi"
0.178,0.139,0.177,0.225,1188.789,1.002,"Sigma2_intercept"
0.103,0.077,0.102,0.133,1247.9,1.001,"Sigma2_psi"
1.048,0.905,1.043,1.207,1117.071,1.001,"Sigma2_x"
0.111,0.045,0.086,0.337,26.892,1.081,"Sigma2_phi"
0.026,0.004,0.019,0.09,270.916,1.002,"Sigma2_epsilon"
-0.102,-0.132,-0.102,-0.077,927.508,1,"cov_int_psi"
0.075,0.05,0.074,0.104,943.135,1.003,"cov_int_phi"
-0.069,-0.091,-0.069,-0.05,989.915,1.009,"cov_psi_phi"
-0.76,-0.87,-0.764,-0.628,695.893,1.004,"cor_1"
0.044,-0.586,0.061,0.637,13.957,1.148,"cor_2"
-0.413,-0.867,-0.484,0.333,15.813,1.135,"cor_3"
0.636,0.545,0.638,0.714,689.763,1.002,"cor_4"
-0.593,-0.695,-0.595,-0.48,456.272,1,"cor_5"
0.017,-0.878,0.062,0.834,9.264,1.231,"cor_6"
-0.102,-0.132,-0.102,-0.077,927.508,1,"cov_1"
0.002,-0.061,0.003,0.056,17.331,1.121,"cov_2"
-0.018,-0.057,-0.018,0.026,19.691,1.111,"cov_3"
0.274,0.216,0.273,0.344,872.439,1,"cov_4"
-0.194,-0.247,-0.193,-0.148,988.806,1,"cov_5"
-0.001,-0.234,0.007,0.185,13.434,1.158,"cov_6"
0.607,0.572,0.607,0.644,2268.329,1.001,"Sigma2_e"
0.101,0.096,0.101,0.107,5454.164,1,"Sigma2_ex"
461.222,380.642,461.049,543.434,777.83,1.003,"lp__"
1.039,0.967,1.039,1.109,1375.091,1,"B_0"
0.056,-0.041,0.056,0.151,1446.281,1,"B_x"
0.266,0.062,0.273,0.428,42.196,1.001,"psi"
0.19,0.151,0.189,0.233,1861.161,1,"Sigma2_intercept"
0.088,0.063,0.087,0.118,1948.078,1.001,"Sigma2_psi"
0.943,0.827,0.94,1.078,1929.09,1,"Sigma2_x"
0.088,0.043,0.078,0.204,101.89,1.004,"Sigma2_phi"
0.015,0,0.01,0.064,238.694,1.016,"Sigma2_epsilon"
-0.075,-0.102,-0.074,-0.05,1852.518,1,"cov_int_psi"
0.087,0.063,0.087,0.115,1674.377,1,"cov_int_phi"
-0.061,-0.082,-0.06,-0.042,1452.86,1,"cov_psi_phi"
-0.579,-0.717,-0.582,-0.417,1618.312,1,"cor_1"
0.324,-0.462,0.392,0.855,67.59,1,"cor_2"
-0.404,-0.901,-0.481,0.403,102.384,1,"cor_3"
0.637,0.555,0.638,0.716,1384.306,1.001,"cor_4"
-0.621,-0.734,-0.623,-0.496,1031.792,1,"cor_5"
0.185,-0.826,0.257,0.926,31.543,1,"cor_6"
-0.075,-0.102,-0.074,-0.05,1852.518,1,"cov_1"
0.016,-0.027,0.013,0.072,51.528,1.002,"cov_2"
-0.013,-0.054,-0.011,0.014,67.5,1.004,"cov_3"
0.269,0.216,0.268,0.33,1827.408,1,"cov_4"
-0.178,-0.227,-0.177,-0.134,1875.736,1,"cov_5"
0.024,-0.124,0.016,0.214,38.166,1.001,"cov_6"
0.597,0.564,0.597,0.63,2710.966,1,"Sigma2_e"
0.102,0.096,0.102,0.107,8241.757,1,"Sigma2_ex"
478.374,404.937,477.707,553.715,793.902,1,"lp__"
1.052,0.977,1.052,1.124,66.486,1.007,"B_0"
0.076,-0.015,0.07,0.176,95.737,1.002,"B_x"
0.347,0.247,0.331,0.583,124.44,1.018,"psi"
0.192,0.154,0.192,0.232,100.968,1.004,"Sigma2_intercept"
0.123,0.093,0.122,0.154,47.111,1.002,"Sigma2_psi"
1.026,0.893,1.025,1.159,408.556,1.013,"Sigma2_x"
0.159,0.075,0.129,0.469,202.837,1.012,"Sigma2_phi"
0.028,0.007,0.021,0.11,311.265,1.01,"Sigma2_epsilon"
-0.081,-0.108,-0.082,-0.044,34.339,1,"cov_int_psi"
0.073,0.048,0.074,0.1,123.382,1.009,"cov_int_phi"
-0.083,-0.107,-0.084,-0.061,59.354,1,"cov_psi_phi"
-0.528,-0.653,-0.543,-0.326,44.916,1.001,"cor_1"
-0.04,-0.476,-0.026,0.349,56.698,1.017,"cor_2"
-0.371,-0.866,-0.409,0.293,74.087,1.026,"cor_3"
0.515,0.413,0.516,0.6,132.507,1.002,"cor_4"
-0.552,-0.646,-0.557,-0.449,144.76,1.001,"cor_5"
-0.351,-0.917,-0.338,0.214,47.74,1.018,"cor_6"
-0.081,-0.108,-0.082,-0.044,34.339,1,"cov_1"
-0.006,-0.063,-0.002,0.019,82.965,1.018,"cov_2"
-0.016,-0.042,-0.018,0.033,61.126,1.02,"cov_3"
0.228,0.176,0.231,0.289,153.37,1.007,"cov_4"
-0.196,-0.246,-0.198,-0.144,92.439,1,"cov_5"
-0.066,-0.313,-0.043,0.027,135.423,1.019,"cov_6"
0.563,0.518,0.565,0.6,16.844,1.009,"Sigma2_e"
0.1,0.095,0.1,0.105,283.591,1,"Sigma2_ex"
589.562,513.652,589.732,661.655,91.041,1.001,"lp__"
0.974,0.898,0.974,1.048,1414.299,1,"B_0"
-0.01,-0.11,-0.01,0.09,1337.29,1,"B_x"
0.299,0.024,0.305,0.518,26.292,1.007,"psi"
0.222,0.175,0.221,0.274,1825.387,1.001,"Sigma2_intercept"
0.099,0.073,0.098,0.128,2037.959,1,"Sigma2_psi"
1.074,0.927,1.072,1.231,1738.604,1,"Sigma2_x"
0.136,0.061,0.115,0.352,63.921,1.007,"Sigma2_phi"
0.027,0.001,0.018,0.117,147.246,1,"Sigma2_epsilon"
-0.096,-0.125,-0.096,-0.07,1753.644,1,"cov_int_psi"
0.089,0.06,0.088,0.122,1801.338,1.001,"cov_int_phi"
-0.075,-0.098,-0.074,-0.054,1429.776,1.001,"cov_psi_phi"
-0.654,-0.776,-0.656,-0.514,1356.416,1,"cor_1"
-0.095,-0.697,-0.106,0.559,32.563,1.007,"cor_2"
-0.267,-0.807,-0.318,0.463,35.585,1.008,"cor_3"
0.634,0.551,0.634,0.711,1772.759,1,"cor_4"
-0.638,-0.739,-0.641,-0.521,854.243,1.003,"cor_5"
0.068,-0.864,0.093,0.919,20.702,1.011,"cor_6"
-0.096,-0.125,-0.096,-0.07,1753.644,1,"cov_1"
-0.004,-0.072,-0.005,0.076,30.616,1.006,"cov_2"
-0.013,-0.072,-0.011,0.03,30.157,1.006,"cov_3"
0.309,0.244,0.308,0.381,1980.035,1,"cov_4"
-0.207,-0.258,-0.206,-0.16,1834.604,1.001,"cov_5"
0.017,-0.214,0.009,0.301,24.784,1.007,"cov_6"
0.609,0.576,0.609,0.645,2533.25,1,"Sigma2_e"
0.102,0.097,0.102,0.107,5708.135,1,"Sigma2_ex"
441.221,358.363,441.823,518.843,687.164,1,"lp__"
1.011,0.937,1.012,1.08,2023.282,1,"B_0"
0.022,-0.067,0.021,0.115,1953.406,1,"B_x"
0.28,0.083,0.278,0.499,43.506,1.01,"psi"
0.21,0.17,0.208,0.258,1899.585,1.001,"Sigma2_intercept"
0.114,0.084,0.114,0.149,1986.543,1,"Sigma2_psi"
0.828,0.725,0.826,0.95,1899.321,1,"Sigma2_x"
0.096,0.043,0.079,0.253,90.413,1.015,"Sigma2_phi"
0.023,0.003,0.019,0.074,298.949,1.006,"Sigma2_epsilon"
-0.084,-0.113,-0.084,-0.057,1768.771,1.001,"cov_int_psi"
0.078,0.052,0.077,0.105,2142.828,1.001,"cov_int_phi"
-0.077,-0.101,-0.077,-0.055,1153.184,1,"cov_psi_phi"
-0.545,-0.675,-0.547,-0.397,1975.751,1,"cor_1"
0.165,-0.449,0.195,0.649,51.438,1.007,"cor_2"
-0.5,-0.935,-0.576,0.268,62.165,1.009,"cor_3"
0.575,0.483,0.576,0.657,1951.299,1,"cor_4"
-0.633,-0.737,-0.634,-0.52,1030.511,1,"cor_5"
0.102,-0.819,0.168,0.837,32.375,1.01,"cor_6"
-0.084,-0.113,-0.084,-0.057,1768.771,1.001,"cov_1"
0.01,-0.04,0.01,0.058,51.746,1.007,"cov_2"
-0.023,-0.064,-0.022,0.019,56.143,1.006,"cov_3"
0.24,0.187,0.239,0.298,2053.391,1,"cov_4"
-0.194,-0.243,-0.194,-0.15,1884.354,1,"cov_5"
0.012,-0.16,0.016,0.168,40.552,1.01,"cov_6"
0.599,0.566,0.598,0.633,3170.895,1,"Sigma2_e"
0.101,0.096,0.101,0.106,4962.612,1,"Sigma2_ex"
484.441,405.246,484.128,561.352,713.629,1.002,"lp__"
0.99,0.918,0.991,1.062,1072.242,1.003,"B_0"
-0.023,-0.117,-0.023,0.071,1054.957,1.003,"B_x"
0.34,0.134,0.335,0.534,42.49,1,"psi"
0.219,0.178,0.218,0.265,1581.929,1,"Sigma2_intercept"
0.099,0.072,0.097,0.129,1604.352,1,"Sigma2_psi"
0.952,0.828,0.95,1.092,1630.85,1,"Sigma2_x"
0.134,0.061,0.113,0.324,128.927,1.002,"Sigma2_phi"
0.015,0,0.008,0.079,265.834,1.006,"Sigma2_epsilon"
-0.083,-0.111,-0.083,-0.055,1380.366,1,"cov_int_psi"
0.087,0.06,0.087,0.117,1357.9,1,"cov_int_phi"
-0.07,-0.094,-0.069,-0.049,958.783,1.005,"cov_psi_phi"
-0.565,-0.7,-0.569,-0.405,1180.408,1,"cor_1"
-0.01,-0.629,-0.023,0.654,70.216,1.001,"cor_2"
-0.253,-0.874,-0.291,0.515,99.285,1,"cor_3"
0.575,0.48,0.577,0.657,1093.812,1.002,"cor_4"
-0.61,-0.714,-0.611,-0.496,815.376,1.004,"cor_5"
-0.125,-0.927,-0.162,0.897,23.604,1.003,"cor_6"
-0.083,-0.111,-0.083,-0.055,1380.366,1,"cov_1"
-0.002,-0.052,0,0.049,52.504,1,"cov_2"
-0.007,-0.046,-0.005,0.027,56.904,1,"cov_3"
0.263,0.205,0.261,0.326,1249.912,1,"cov_4"
-0.186,-0.236,-0.185,-0.141,1379.618,1.004,"cov_5"
-0.014,-0.195,-0.007,0.178,39.037,1,"cov_6"
0.596,0.563,0.596,0.63,2756.807,1,"Sigma2_e"
0.103,0.098,0.103,0.108,6441.531,1,"Sigma2_ex"
459.193,382.892,459.196,534.157,927.657,1.002,"lp__"
1.008,0.93,1.008,1.081,2106.641,1,"B_0"
-0.006,-0.104,-0.006,0.098,1904.075,1,"B_x"
0.305,0.051,0.308,0.51,35.975,1.055,"psi"
0.209,0.167,0.207,0.258,2011.335,1,"Sigma2_intercept"
0.108,0.079,0.107,0.142,2104.315,1,"Sigma2_psi"
0.985,0.854,0.982,1.129,2138.622,1,"Sigma2_x"
0.127,0.055,0.108,0.313,237.743,1.005,"Sigma2_phi"
0.024,0.005,0.017,0.095,106.21,1.019,"Sigma2_epsilon"
-0.08,-0.11,-0.079,-0.054,1991.248,1,"cov_int_psi"
0.102,0.072,0.102,0.134,2032.698,1,"cov_int_phi"
-0.084,-0.11,-0.084,-0.062,2149.386,1,"cov_psi_phi"
-0.535,-0.67,-0.537,-0.383,1779.692,1,"cor_1"
0.276,-0.389,0.315,0.776,71.251,1.026,"cor_2"
-0.512,-0.948,-0.586,0.25,94.776,1.016,"cor_3"
0.613,0.523,0.615,0.693,2129.614,1,"cor_4"
-0.623,-0.724,-0.624,-0.513,1728.553,1,"cor_5"
-0.017,-0.866,-0.017,0.9,36.522,1.05,"cor_6"
-0.08,-0.11,-0.079,-0.054,1991.248,1,"cov_1"
0.017,-0.038,0.016,0.088,39.77,1.049,"cov_2"
-0.023,-0.075,-0.021,0.017,39.13,1.045,"cov_3"
0.278,0.218,0.277,0.345,2233.3,1,"cov_4"
-0.203,-0.255,-0.202,-0.156,2674.242,1,"cov_5"
0.001,-0.19,-0.002,0.244,34.502,1.057,"cov_6"
0.596,0.564,0.595,0.629,3258.457,1,"Sigma2_e"
0.096,0.091,0.096,0.101,4961.198,1,"Sigma2_ex"
567.126,487.578,567.641,644.415,742.949,1,"lp__"
1.006,0.932,1.007,1.074,1278.322,1.001,"B_0"
0.021,-0.077,0.022,0.117,1168.86,1.001,"B_x"
0.269,0.07,0.266,0.479,73.228,1.033,"psi"
0.204,0.166,0.203,0.248,1719.074,1,"Sigma2_intercept"
0.089,0.065,0.088,0.119,1554.95,1,"Sigma2_psi"
0.975,0.848,0.971,1.126,1689.279,1,"Sigma2_x"
0.112,0.053,0.091,0.282,118.698,1.01,"Sigma2_phi"
0.031,0.006,0.026,0.093,203.175,1.001,"Sigma2_epsilon"
-0.057,-0.083,-0.056,-0.033,1383.745,1,"cov_int_psi"
0.062,0.037,0.061,0.091,1466.226,1,"cov_int_phi"
-0.07,-0.091,-0.069,-0.05,1329.002,1,"cov_psi_phi"
-0.422,-0.58,-0.424,-0.256,1400.087,1,"cor_1"
-0.047,-0.54,-0.045,0.44,93.488,1.034,"cor_2"
-0.347,-0.846,-0.403,0.397,118.106,1.029,"cor_3"
0.538,0.444,0.54,0.629,1198.526,1,"cor_4"
-0.673,-0.781,-0.676,-0.554,668.838,1,"cor_5"
0.083,-0.774,0.124,0.802,68.878,1.036,"cor_6"
-0.057,-0.083,-0.056,-0.033,1383.745,1,"cov_1"
-0.003,-0.057,-0.003,0.048,81.619,1.036,"cov_2"
-0.016,-0.06,-0.017,0.027,87.787,1.037,"cov_3"
0.24,0.183,0.238,0.307,1250.92,1,"cov_4"
-0.197,-0.249,-0.197,-0.152,1755.042,1,"cov_5"
0.014,-0.189,0.016,0.206,69.373,1.038,"cov_6"
0.575,0.542,0.575,0.611,2213.725,1,"Sigma2_e"
0.107,0.101,0.107,0.112,6250.72,1,"Sigma2_ex"
456.586,371.621,457.005,535.666,728.337,1,"lp__"
1.035,0.964,1.035,1.107,1553.651,1,"B_0"
0.058,-0.042,0.057,0.161,1618.768,1.001,"B_x"
0.289,0.073,0.289,0.483,53.007,1.017,"psi"
0.188,0.15,0.187,0.232,1666.996,1,"Sigma2_intercept"
0.078,0.056,0.077,0.104,1906.055,1.004,"Sigma2_psi"
1.027,0.89,1.024,1.179,1978.994,1,"Sigma2_x"
0.124,0.051,0.101,0.318,354.212,1,"Sigma2_phi"
0.027,0.004,0.018,0.096,175.544,1.01,"Sigma2_epsilon"
-0.076,-0.1,-0.075,-0.052,1905.248,1,"cov_int_psi"
0.078,0.052,0.077,0.106,1910.924,1,"cov_int_phi"
-0.073,-0.094,-0.073,-0.054,1551.732,1,"cov_psi_phi"
-0.625,-0.759,-0.629,-0.47,1526.893,1,"cor_1"
0.052,-0.523,0.046,0.612,86.801,1.007,"cor_2"
-0.412,-0.939,-0.463,0.386,131.809,1.007,"cor_3"
0.588,0.492,0.59,0.671,1635.65,1,"cor_4"
-0.706,-0.806,-0.708,-0.589,816.096,1.011,"cor_5"
-0.058,-0.859,-0.085,0.862,56.053,1.014,"cor_6"
-0.076,-0.1,-0.075,-0.052,1905.248,1,"cov_1"
0.003,-0.052,0.002,0.059,57.886,1.014,"cov_2"
-0.016,-0.062,-0.015,0.024,56.109,1.019,"cov_3"
0.258,0.202,0.258,0.319,1945.594,1,"cov_4"
-0.199,-0.247,-0.199,-0.154,2288.2,1,"cov_5"
-0.009,-0.214,-0.009,0.218,51.179,1.017,"cov_6"
0.609,0.575,0.609,0.645,4330.902,1,"Sigma2_e"
0.101,0.096,0.101,0.107,6058.274,1,"Sigma2_ex"
448.265,370.086,447.737,523.871,793.406,1.001,"lp__"
1.016,0.944,1.018,1.084,1075.302,1,"B_0"
0.036,-0.065,0.036,0.134,1050.672,1,"B_x"
0.343,0.258,0.341,0.44,59.26,1.006,"psi"
0.191,0.153,0.19,0.235,1511.023,1,"Sigma2_intercept"
0.099,0.074,0.099,0.13,1737.267,1,"Sigma2_psi"
0.978,0.847,0.973,1.134,1395.117,1.001,"Sigma2_x"
0.122,0.071,0.116,0.207,79.193,1.011,"Sigma2_phi"
0.005,0,0.003,0.019,846.379,1.004,"Sigma2_epsilon"
-0.063,-0.089,-0.062,-0.038,1120.885,1,"cov_int_psi"
0.077,0.051,0.077,0.107,1254.004,1,"cov_int_phi"
-0.074,-0.098,-0.073,-0.054,1246.324,1.001,"cov_psi_phi"
-0.454,-0.6,-0.458,-0.292,1157.124,1,"cor_1"
-0.244,-0.838,-0.283,0.57,225.651,1,"cor_2"
-0.168,-0.856,-0.192,0.641,231.512,1,"cor_3"
0.567,0.476,0.568,0.652,1138.86,1,"cor_4"
-0.664,-0.761,-0.665,-0.553,948.803,1,"cor_5"
-0.078,-0.857,-0.088,0.814,25.392,1.001,"cor_6"
-0.063,-0.089,-0.062,-0.038,1120.885,1,"cov_1"
-0.007,-0.036,-0.005,0.013,95.645,1.004,"cov_2"
-0.003,-0.024,-0.002,0.016,169.759,1.002,"cov_3"
0.245,0.19,0.243,0.309,1100.042,1,"cov_4"
-0.207,-0.26,-0.205,-0.16,1530.209,1,"cov_5"
-0.006,-0.093,-0.002,0.066,38.101,1.006,"cov_6"
0.581,0.55,0.581,0.612,3964.338,1,"Sigma2_e"
0.101,0.096,0.101,0.106,5252.325,1,"Sigma2_ex"
533.408,455.996,533.246,611.731,829.951,1,"lp__"
0.99,0.914,0.99,1.062,1030.453,1,"B_0"
0.01,-0.091,0.01,0.11,929.835,1.001,"B_x"
0.351,0.21,0.331,0.611,35.873,1.009,"psi"
0.21,0.172,0.209,0.252,1722.823,1.002,"Sigma2_intercept"
0.1,0.075,0.1,0.129,1546.347,1,"Sigma2_psi"
1.081,0.941,1.076,1.241,1393.406,1.001,"Sigma2_x"
0.174,0.075,0.13,0.51,57.804,1.009,"Sigma2_phi"
0.028,0,0.017,0.115,97.262,1.006,"Sigma2_epsilon"
-0.049,-0.076,-0.049,-0.023,937.538,1.001,"cov_int_psi"
0.084,0.056,0.083,0.114,1087.781,1,"cov_int_phi"
-0.06,-0.084,-0.059,-0.038,697.966,1.007,"cov_psi_phi"
-0.337,-0.499,-0.339,-0.164,889.251,1,"cor_1"
0.086,-0.467,0.1,0.646,58.439,1.003,"cor_2"
-0.178,-0.749,-0.196,0.436,75.895,1,"cor_3"
0.492,0.388,0.494,0.585,1086.436,1.003,"cor_4"
-0.481,-0.593,-0.482,-0.355,679.883,1.001,"cor_5"
-0.121,-0.922,-0.077,0.635,29.481,1.007,"cor_6"
-0.049,-0.076,-0.049,-0.023,937.538,1.001,"cov_1"
0.001,-0.059,0.004,0.04,42.83,1.008,"cov_2"
-0.004,-0.032,-0.006,0.036,53.073,1.004,"cov_3"
0.235,0.174,0.233,0.296,1298.803,1,"cov_4"
-0.158,-0.208,-0.157,-0.112,939.169,1.002,"cov_5"
-0.032,-0.309,-0.006,0.114,34.671,1.009,"cov_6"
0.566,0.534,0.566,0.601,1779.529,1,"Sigma2_e"
0.106,0.1,0.106,0.111,7349.156,1,"Sigma2_ex"
498.176,413.517,498.856,579.055,548.233,1,"lp__"
1.043,0.971,1.044,1.111,1543.673,1,"B_0"
0.004,-0.102,0.005,0.106,1309.136,1,"B_x"
0.243,-0.013,0.252,0.449,25.075,1.14,"psi"
0.178,0.139,0.177,0.221,1562.879,1,"Sigma2_intercept"
0.103,0.077,0.102,0.134,1668.225,1,"Sigma2_psi"
1.138,0.986,1.137,1.303,1966.258,1,"Sigma2_x"
0.12,0.049,0.091,0.317,173.333,1.009,"Sigma2_phi"
0.034,0.005,0.02,0.123,290.068,1.011,"Sigma2_epsilon"
-0.085,-0.112,-0.084,-0.061,1468.707,1,"cov_int_psi"
0.085,0.059,0.084,0.114,1341.694,1.001,"cov_int_phi"
-0.075,-0.096,-0.075,-0.055,1609.536,1,"cov_psi_phi"
-0.63,-0.75,-0.632,-0.486,1271.01,1,"cor_1"
0.04,-0.68,0.082,0.667,24.153,1.153,"cor_2"
-0.527,-0.909,-0.626,0.206,29.723,1.126,"cor_3"
0.719,0.641,0.721,0.788,998.426,1,"cor_4"
-0.579,-0.678,-0.58,-0.468,1558.15,1.004,"cor_5"
0.166,-0.835,0.252,0.929,18.887,1.199,"cor_6"
-0.085,-0.112,-0.084,-0.061,1468.707,1,"cov_1"
0.006,-0.063,0.004,0.09,27.617,1.129,"cov_2"
-0.027,-0.079,-0.024,0.014,27.019,1.129,"cov_3"
0.323,0.263,0.322,0.39,1483.056,1,"cov_4"
-0.198,-0.251,-0.198,-0.151,2437.932,1.001,"cov_5"
0.04,-0.201,0.03,0.322,23.989,1.147,"cov_6"
0.606,0.572,0.606,0.641,4422.518,1,"Sigma2_e"
0.101,0.096,0.101,0.107,6902.41,1,"Sigma2_ex"
458.582,378.964,459.969,534.614,834.973,1.001,"lp__"
1.045,0.953,1.054,1.089,8.083,1.028,"B_0"
0.044,-0.043,0.05,0.104,107.447,1.017,"B_x"
0.295,0.252,0.277,0.412,12.403,1,"psi"
0.197,0.151,0.198,0.234,6.307,1.04,"Sigma2_intercept"
0.107,0.08,0.109,0.123,21.409,1.061,"Sigma2_psi"
1.024,0.903,1.034,1.102,29.993,1.008,"Sigma2_x"
0.096,0.07,0.084,0.19,20.528,1,"Sigma2_phi"
0.006,0,0.004,0.018,196.464,1.008,"Sigma2_epsilon"
-0.08,-0.097,-0.083,-0.053,16.985,1.031,"cov_int_psi"
0.07,0.051,0.068,0.096,7.171,1.231,"cov_int_phi"
-0.07,-0.092,-0.069,-0.053,15.116,1.117,"cov_psi_phi"
-0.555,-0.652,-0.554,-0.42,33.831,1.05,"cor_1"
0.074,-0.402,-0.013,0.629,7.64,1.293,"cor_2"
-0.453,-0.943,-0.453,0.37,10.711,1.151,"cor_3"
0.509,0.448,0.505,0.588,131.701,1,"cor_4"
-0.625,-0.682,-0.638,-0.515,48.733,1,"cor_5"
-0.108,-0.843,-0.122,0.49,9.246,1.153,"cor_6"
-0.08,-0.097,-0.083,-0.053,16.985,1.031,"cov_1"
0.002,-0.015,0,0.026,9.023,1.245,"cov_2"
-0.01,-0.033,-0.009,0.009,10.968,1.169,"cov_3"
0.228,0.181,0.231,0.264,27.915,1.012,"cov_4"
-0.207,-0.229,-0.213,-0.155,16.348,1.023,"cov_5"
-0.008,-0.101,-0.007,0.052,15.982,1.08,"cov_6"
0.615,0.59,0.614,0.645,29.234,1.115,"Sigma2_e"
0.108,0.1,0.109,0.111,6.519,1.01,"Sigma2_ex"
387.898,330.538,387.128,446.01,201.196,1,"lp__"
1.032,0.963,1.033,1.102,1405.359,1,"B_0"
0.077,-0.017,0.077,0.167,1217.868,1,"B_x"
0.302,-0.016,0.307,0.564,10.093,1.139,"psi"
0.186,0.148,0.185,0.23,1589.83,1,"Sigma2_intercept"
0.087,0.062,0.086,0.117,1897.923,1.001,"Sigma2_psi"
0.87,0.757,0.866,1.01,1421.525,1,"Sigma2_x"
0.13,0.052,0.104,0.383,48.777,1.038,"Sigma2_phi"
0.034,0.007,0.024,0.156,62.466,1.002,"Sigma2_epsilon"
-0.077,-0.102,-0.076,-0.053,1648.412,1,"cov_int_psi"
0.068,0.044,0.068,0.095,1376.212,1.001,"cov_int_phi"
-0.067,-0.091,-0.067,-0.048,674.166,1.002,"cov_psi_phi"
-0.606,-0.75,-0.607,-0.446,1400.312,1,"cor_1"
0.033,-0.487,0.032,0.542,11.619,1.103,"cor_2"
-0.483,-0.911,-0.547,0.232,17.417,1.073,"cor_3"
0.536,0.438,0.537,0.625,1147.503,1,"cor_4"
-0.545,-0.668,-0.549,-0.403,517.437,1,"cor_5"
-0.012,-0.861,-0.038,0.896,8.101,1.147,"cor_6"
-0.077,-0.102,-0.076,-0.053,1648.412,1,"cov_1"
0.003,-0.055,0.002,0.069,11.567,1.123,"cov_2"
-0.022,-0.068,-0.021,0.017,12.856,1.113,"cov_3"
0.216,0.164,0.214,0.27,1242.492,1,"cov_4"
-0.149,-0.198,-0.148,-0.105,808.972,1,"cov_5"
0,-0.224,-0.005,0.266,9.763,1.144,"cov_6"
0.6,0.567,0.599,0.635,3155.295,1,"Sigma2_e"
0.102,0.097,0.102,0.107,5847.495,1,"Sigma2_ex"
465.078,387.47,466.144,541.61,783.729,1.001,"lp__"
0.929,0.839,0.94,1.044,3.295,2.065,"B_0"
-0.085,-0.159,-0.095,0.034,7.004,1.445,"B_x"
