"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.595,0.566,0.595,0.626,4601.961,1,"Sigma2_e"
0.1,0.095,0.1,0.105,5083,1,"Sigma2_ex"
1100.125,1058.74,1100.326,1138.425,609.16,1,"lp__"
1.026,0.889,1.026,1.158,641.96,1,"B_0"
-0.04,-0.234,-0.042,0.164,748.325,1,"B_x"
0.313,0.112,0.314,0.514,84.595,1.002,"psi"
0.204,0.14,0.199,0.287,1067.337,1,"Sigma2_intercept"
0.141,0.102,0.139,0.194,1548.222,1,"Sigma2_psi"
1.039,0.788,1.027,1.378,1440.34,1,"Sigma2_x"
0.136,0.05,0.116,0.344,183.936,1.003,"Sigma2_phi"
0.023,0.006,0.015,0.085,346.633,1,"Sigma2_epsilon"
-0.103,-0.155,-0.101,-0.057,965.96,1.001,"cov_int_psi"
0.073,0.03,0.071,0.129,972.603,1,"cov_int_phi"
-0.087,-0.129,-0.086,-0.056,1421.144,1,"cov_psi_phi"
-0.604,-0.756,-0.613,-0.4,920.327,1.004,"cor_1"
-0.224,-0.704,-0.261,0.438,71.875,1.001,"cor_2"
-0.352,-0.81,-0.406,0.326,91.825,1.002,"cor_3"
0.594,0.442,0.599,0.716,1793.589,1,"cor_4"
-0.587,-0.712,-0.591,-0.439,2407.314,1,"cor_5"
-0.027,-0.874,-0.021,0.87,59.399,1.003,"cor_6"
-0.103,-0.155,-0.101,-0.057,965.96,1.001,"cov_1"
-0.013,-0.068,-0.012,0.042,83.446,1.001,"cov_2"
-0.017,-0.064,-0.017,0.027,87.613,1.002,"cov_3"
0.274,0.17,0.27,0.404,1237.279,1,"cov_4"
-0.225,-0.324,-0.221,-0.145,1583.347,1,"cov_5"
-0.004,-0.212,-0.002,0.202,74.771,1.002,"cov_6"
0.631,0.599,0.632,0.665,4111.023,1,"Sigma2_e"
0.101,0.096,0.101,0.106,6729.648,1,"Sigma2_ex"
992.308,951.762,992.981,1031.601,835.017,1,"lp__"
0.927,0.785,0.929,1.064,363.164,1,"B_0"
-0.054,-0.251,-0.053,0.147,469.084,1,"B_x"
0.29,0.111,0.288,0.485,69.954,1.015,"psi"
0.247,0.178,0.242,0.344,791.305,1.001,"Sigma2_intercept"
0.094,0.067,0.092,0.13,1417.979,1.003,"Sigma2_psi"
1.061,0.806,1.046,1.393,1143.338,1,"Sigma2_x"
0.119,0.047,0.102,0.302,109.868,1.001,"Sigma2_phi"
0.021,0.007,0.016,0.068,380.207,1.015,"Sigma2_epsilon"
-0.08,-0.129,-0.078,-0.044,677.711,1,"cov_int_psi"
0.075,0.036,0.073,0.13,668.021,1,"cov_int_phi"
-0.071,-0.106,-0.07,-0.047,979.238,1.003,"cov_psi_phi"
-0.526,-0.704,-0.53,-0.323,793.048,1,"cor_1"
-0.114,-0.602,-0.134,0.445,74.902,1.021,"cor_2"
-0.49,-0.9,-0.563,0.221,83.534,1.008,"cor_3"
0.557,0.398,0.562,0.692,1184.967,1.001,"cor_4"
-0.569,-0.711,-0.574,-0.401,1402.544,1.004,"cor_5"
-0.041,-0.861,-0.035,0.814,51.073,1.025,"cor_6"
-0.08,-0.129,-0.078,-0.044,677.711,1,"cov_1"
-0.008,-0.063,-0.007,0.042,80.766,1.014,"cov_2"
-0.019,-0.051,-0.019,0.014,79.946,1.015,"cov_3"
0.286,0.178,0.28,0.423,889.529,1,"cov_4"
-0.18,-0.266,-0.177,-0.112,1106.227,1.004,"cov_5"
-0.008,-0.198,-0.004,0.165,66.128,1.019,"cov_6"
0.62,0.589,0.62,0.654,6121.533,1,"Sigma2_e"
0.103,0.098,0.103,0.109,8345.212,1,"Sigma2_ex"
987.712,947.539,987.745,1026.206,863.574,1,"lp__"
0.983,0.84,0.986,1.113,399.052,1,"B_0"
-0.083,-0.282,-0.083,0.132,437.321,1,"B_x"
0.296,0.128,0.293,0.481,97.496,1,"psi"
0.191,0.131,0.186,0.274,620.592,1,"Sigma2_intercept"
0.112,0.08,0.11,0.153,1123.645,1,"Sigma2_psi"
1.073,0.808,1.057,1.411,703.439,1,"Sigma2_x"
0.124,0.044,0.103,0.297,294.836,1,"Sigma2_phi"
0.02,0.004,0.014,0.068,481.999,1,"Sigma2_epsilon"
-0.097,-0.146,-0.095,-0.059,555.373,1.001,"cov_int_psi"
0.092,0.052,0.089,0.144,558.68,1,"cov_int_phi"
-0.083,-0.118,-0.082,-0.055,846.886,1,"cov_psi_phi"
-0.666,-0.806,-0.674,-0.477,570.08,1.001,"cor_1"
0.113,-0.536,0.128,0.682,85.831,1,"cor_2"
-0.442,-0.926,-0.513,0.343,88.595,1.001,"cor_3"
0.647,0.513,0.651,0.759,908.925,1,"cor_4"
-0.644,-0.755,-0.649,-0.507,1212.02,1,"cor_5"
-0.026,-0.874,-0.025,0.806,56.634,1.001,"cor_6"
-0.097,-0.146,-0.095,-0.059,555.373,1.001,"cov_1"
0.005,-0.047,0.006,0.052,100.165,1,"cov_2"
-0.016,-0.053,-0.017,0.025,97.663,1,"cov_3"
0.293,0.193,0.287,0.422,613.067,1,"cov_4"
-0.224,-0.32,-0.22,-0.148,803.035,1,"cov_5"
-0.008,-0.198,-0.003,0.15,86.725,1,"cov_6"
0.599,0.569,0.599,0.63,4199.964,1,"Sigma2_e"
0.098,0.093,0.098,0.103,5536.422,1,"Sigma2_ex"
1129.508,1087.249,1130.018,1168.29,767.607,1.003,"lp__"
1.028,0.894,1.029,1.15,303.881,1.001,"B_0"
0.022,-0.171,0.024,0.203,397.577,1,"B_x"
0.213,-0.049,0.22,0.42,35.063,1.007,"psi"
0.201,0.142,0.198,0.28,782.641,1,"Sigma2_intercept"
0.128,0.091,0.126,0.175,880.926,1,"Sigma2_psi"
0.978,0.743,0.964,1.301,886.478,1,"Sigma2_x"
0.082,0.031,0.067,0.225,106.311,1,"Sigma2_phi"
0.024,0.005,0.015,0.099,229.352,1.004,"Sigma2_epsilon"
-0.094,-0.144,-0.092,-0.055,563.035,1,"cov_int_psi"
0.069,0.035,0.067,0.117,610.108,1,"cov_int_phi"
-0.072,-0.107,-0.07,-0.045,903.875,1.001,"cov_psi_phi"
-0.585,-0.742,-0.594,-0.379,512.064,1,"cor_1"
0.24,-0.405,0.302,0.663,30.896,1.005,"cor_2"
-0.604,-0.926,-0.686,0.112,36.954,1.001,"cor_3"
0.538,0.381,0.543,0.675,1091.509,1.003,"cor_4"
-0.543,-0.688,-0.546,-0.377,1106.951,1,"cor_5"
0.286,-0.8,0.41,0.942,21.291,1.005,"cor_6"
-0.094,-0.144,-0.092,-0.055,563.035,1,"cov_1"
0.018,-0.029,0.015,0.078,36.493,1.006,"cov_2"
-0.03,-0.082,-0.028,0.006,37.246,1.004,"cov_3"
0.239,0.148,0.236,0.357,882.389,1.001,"cov_4"
-0.193,-0.29,-0.188,-0.117,877.39,1,"cov_5"
0.052,-0.135,0.044,0.286,29.818,1.005,"cov_6"
0.607,0.576,0.607,0.64,2969.849,1,"Sigma2_e"
0.099,0.094,0.099,0.104,5091.339,1,"Sigma2_ex"
1097.966,1057.762,1098.332,1137.211,778.6,1.001,"lp__"
0.949,0.801,0.951,1.089,740.435,1.001,"B_0"
-0.165,-0.374,-0.166,0.046,866.732,1.001,"B_x"
0.346,0.189,0.347,0.5,119.33,1.019,"psi"
0.167,0.118,0.164,0.234,1318.338,1,"Sigma2_intercept"
0.07,0.049,0.069,0.098,2471.918,1,"Sigma2_psi"
1.103,0.834,1.09,1.441,2193.407,1.002,"Sigma2_x"
0.15,0.068,0.138,0.305,320.398,1.003,"Sigma2_phi"
0.012,0.002,0.008,0.05,567.368,1.007,"Sigma2_epsilon"
-0.066,-0.099,-0.065,-0.038,1442.546,1,"cov_int_psi"
0.096,0.056,0.094,0.147,1341.366,1,"cov_int_phi"
-0.074,-0.105,-0.072,-0.049,2146.62,1,"cov_psi_phi"
-0.606,-0.768,-0.614,-0.406,1476.504,1.001,"cor_1"
0.038,-0.609,0.045,0.645,123.57,1.008,"cor_2"
-0.467,-0.928,-0.552,0.359,201.347,1.006,"cor_3"
0.633,0.484,0.638,0.75,2192.872,1,"cor_4"
-0.645,-0.769,-0.65,-0.49,2188.835,1,"cor_5"
0.05,-0.88,0.071,0.891,81.704,1.015,"cor_6"
-0.066,-0.099,-0.065,-0.038,1442.546,1,"cov_1"
0.002,-0.038,0.001,0.042,123.617,1.012,"cov_2"
-0.011,-0.041,-0.01,0.014,119.299,1.012,"cov_3"
0.272,0.174,0.268,0.387,1711.674,1,"cov_4"
-0.179,-0.256,-0.177,-0.116,2333.676,1,"cov_5"
0.006,-0.149,0.005,0.165,98.36,1.017,"cov_6"
0.601,0.57,0.6,0.633,6183.01,1,"Sigma2_e"
0.1,0.096,0.1,0.106,6972.246,1,"Sigma2_ex"
1084.417,1043.802,1085.161,1121.651,894.153,1,"lp__"
1.029,0.915,1.037,1.116,231.403,1.001,"B_0"
0.01,-0.14,0.012,0.15,522.131,1.001,"B_x"
0.344,0.264,0.325,0.513,17.806,1.004,"psi"
0.165,0.123,0.164,0.216,625.62,1.014,"Sigma2_intercept"
0.084,0.054,0.085,0.112,23.351,1,"Sigma2_psi"
0.628,0.511,0.61,0.84,51.401,1.001,"Sigma2_x"
0.089,0.049,0.072,0.208,27.765,1.001,"Sigma2_phi"
0.011,0.003,0.008,0.036,584.141,1,"Sigma2_epsilon"
-0.065,-0.092,-0.067,-0.037,43.862,1,"cov_int_psi"
0.037,0.012,0.037,0.064,244.974,1.015,"cov_int_phi"
-0.049,-0.068,-0.05,-0.029,31.826,1.005,"cov_psi_phi"
-0.55,-0.703,-0.569,-0.349,86.679,1.001,"cor_1"
-0.176,-0.536,-0.18,0.229,21.608,1.103,"cor_2"
-0.448,-0.854,-0.521,0.187,14.455,1.025,"cor_3"
0.41,0.215,0.439,0.535,24.631,1.002,"cor_4"
-0.479,-0.624,-0.493,-0.259,34.397,1.05,"cor_5"
-0.298,-0.902,-0.277,0.139,7.893,1.003,"cor_6"
-0.065,-0.092,-0.067,-0.037,43.862,1,"cov_1"
-0.008,-0.031,-0.007,0.008,34.292,1.05,"cov_2"
-0.011,-0.024,-0.013,0.008,11.768,1.021,"cov_3"
0.132,0.066,0.14,0.193,210.016,1,"cov_4"
-0.11,-0.16,-0.112,-0.053,35.681,1.034,"cov_5"
-0.028,-0.134,-0.017,0.009,14.643,1.001,"cov_6"
0.57,0.547,0.571,0.598,67.101,1.045,"Sigma2_e"
0.1,0.096,0.1,0.107,14.308,1.023,"Sigma2_ex"
1156.106,1123.256,1155.14,1191.492,92.087,1.01,"lp__"
1,0.866,1.002,1.119,320.318,1.008,"B_0"
-0.027,-0.231,-0.027,0.168,359.446,1.013,"B_x"
0.266,0.109,0.271,0.407,64.55,1,"psi"
0.173,0.119,0.169,0.245,597.358,1.018,"Sigma2_intercept"
0.123,0.088,0.121,0.169,971.29,1.003,"Sigma2_psi"
0.973,0.734,0.961,1.295,1417.616,1.001,"Sigma2_x"
0.085,0.032,0.076,0.185,179.6,1.001,"Sigma2_phi"
0.01,0.001,0.006,0.035,351.411,1,"Sigma2_epsilon"
-0.077,-0.121,-0.075,-0.039,356.838,1.02,"cov_int_psi"
0.067,0.034,0.065,0.114,525.626,1.011,"cov_int_phi"
-0.062,-0.094,-0.06,-0.037,897.806,1.006,"cov_psi_phi"
-0.523,-0.704,-0.533,-0.304,377.342,1.013,"cor_1"
0.19,-0.448,0.225,0.688,56.628,1,"cor_2"
-0.638,-0.958,-0.716,0.046,82.004,1.002,"cor_3"
0.539,0.377,0.542,0.673,982.241,1.005,"cor_4"
-0.461,-0.616,-0.467,-0.272,1347.96,1.003,"cor_5"
0.107,-0.838,0.16,0.895,28.301,1,"cor_6"
-0.077,-0.121,-0.075,-0.039,356.838,1.02,"cov_1"
0.007,-0.022,0.006,0.043,58.11,1,"cov_2"
-0.019,-0.046,-0.018,0.002,79.138,1,"cov_3"
0.221,0.133,0.217,0.335,682.617,1.012,"cov_4"
-0.16,-0.247,-0.158,-0.087,1083.416,1.005,"cov_5"
0.012,-0.11,0.01,0.15,44.532,1,"cov_6"
0.591,0.561,0.591,0.621,4937.787,1,"Sigma2_e"
0.102,0.097,0.102,0.107,5248.933,1,"Sigma2_ex"
1087.511,1048.205,1088.083,1123.625,1026.906,1.001,"lp__"
0.928,0.777,0.929,1.066,350.936,1,"B_0"
-0.043,-0.264,-0.046,0.183,393.771,1,"B_x"
0.303,0.139,0.297,0.484,54.715,1.026,"psi"
0.241,0.17,0.236,0.336,682.506,1.001,"Sigma2_intercept"
0.104,0.074,0.102,0.142,1248.886,1,"Sigma2_psi"
1.208,0.917,1.193,1.612,936.524,1,"Sigma2_x"
0.141,0.056,0.121,0.338,109.161,1.018,"Sigma2_phi"
0.021,0.006,0.015,0.065,465.536,1,"Sigma2_epsilon"
-0.098,-0.148,-0.096,-0.058,560.135,1.001,"cov_int_psi"
0.084,0.04,0.082,0.146,531.057,1,"cov_int_phi"
-0.085,-0.123,-0.083,-0.057,817.616,1,"cov_psi_phi"
-0.62,-0.768,-0.626,-0.431,571.654,1.001,"cor_1"
-0.02,-0.531,-0.021,0.497,55.837,1.014,"cor_2"
-0.484,-0.892,-0.568,0.262,60.841,1.019,"cor_3"
0.523,0.359,0.528,0.66,1049.795,1.001,"cor_4"
-0.608,-0.733,-0.613,-0.455,1018.39,1,"cor_5"
0.018,-0.854,0.041,0.826,37.831,1.026,"cor_6"
-0.098,-0.148,-0.096,-0.058,560.135,1.001,"cov_1"
-0.001,-0.051,-0.001,0.046,60.677,1.02,"cov_2"
-0.019,-0.055,-0.02,0.017,57.409,1.021,"cov_3"
0.283,0.169,0.277,0.422,751.027,1,"cov_4"
-0.215,-0.312,-0.212,-0.139,883.155,1,"cov_5"
0.001,-0.198,0.005,0.184,48,1.029,"cov_6"
0.592,0.563,0.591,0.622,3977.599,1,"Sigma2_e"
0.099,0.094,0.099,0.104,5269.277,1,"Sigma2_ex"
1128.18,1088.724,1128.67,1166.375,672.115,1,"lp__"
0.96,0.806,0.962,1.102,486.253,1,"B_0"
-0.04,-0.249,-0.042,0.164,644.664,1,"B_x"
0.361,0.17,0.358,0.584,34.502,1.04,"psi"
0.195,0.132,0.192,0.275,776.762,1,"Sigma2_intercept"
0.098,0.07,0.097,0.133,1582.414,1,"Sigma2_psi"
1.122,0.853,1.11,1.468,2243.182,1,"Sigma2_x"
0.184,0.074,0.16,0.459,107.53,1.01,"Sigma2_phi"
0.026,0.008,0.019,0.095,671.695,1.005,"Sigma2_epsilon"
-0.096,-0.138,-0.095,-0.06,780.285,1,"cov_int_psi"
0.102,0.059,0.1,0.158,900.976,1,"cov_int_phi"
-0.086,-0.122,-0.085,-0.057,927.787,1,"cov_psi_phi"
-0.694,-0.819,-0.701,-0.525,853.818,1,"cor_1"
0.103,-0.473,0.122,0.607,36.61,1.039,"cor_2"
-0.571,-0.927,-0.656,0.14,63.281,1.013,"cor_3"
0.568,0.413,0.572,0.695,2417.935,1.001,"cor_4"
-0.51,-0.655,-0.514,-0.341,1857.202,1.002,"cor_5"
-0.038,-0.894,-0.043,0.827,24.808,1.054,"cor_6"
-0.096,-0.138,-0.095,-0.06,780.285,1,"cov_1"
0.006,-0.053,0.006,0.056,42.092,1.044,"cov_2"
-0.025,-0.058,-0.025,0.012,42.516,1.04,"cov_3"
0.266,0.165,0.263,0.387,1422.477,1,"cov_4"
-0.17,-0.253,-0.167,-0.101,1652.868,1,"cov_5"
-0.009,-0.252,-0.005,0.197,34.03,1.048,"cov_6"
0.589,0.559,0.589,0.621,8870.18,1,"Sigma2_e"
0.096,0.091,0.096,0.101,8671.699,1,"Sigma2_ex"
1194.118,1154.178,1194.364,1231.713,887.46,1.002,"lp__"
1.034,0.884,1.036,1.174,274.342,1,"B_0"
-0.014,-0.213,-0.012,0.179,359.742,1,"B_x"
0.301,-0.046,0.302,0.615,17.137,1.074,"psi"
0.223,0.158,0.219,0.307,575.848,1,"Sigma2_intercept"
0.099,0.07,0.097,0.137,1106.92,1.001,"Sigma2_psi"
0.987,0.747,0.972,1.305,891.38,1,"Sigma2_x"
0.172,0.055,0.124,0.542,161.416,1.003,"Sigma2_phi"
0.054,0.017,0.035,0.203,192.459,1.006,"Sigma2_epsilon"
-0.085,-0.13,-0.084,-0.049,503.695,1,"cov_int_psi"
0.088,0.047,0.085,0.14,498.419,1,"cov_int_phi"
-0.077,-0.112,-0.076,-0.052,967.696,1,"cov_psi_phi"
-0.572,-0.732,-0.581,-0.381,587.137,1.001,"cor_1"
0.079,-0.494,0.083,0.618,16.764,1.062,"cor_2"
-0.436,-0.845,-0.502,0.269,24.741,1.035,"cor_3"
0.569,0.414,0.574,0.698,926.275,1,"cor_4"
-0.539,-0.687,-0.542,-0.371,1074.685,1,"cor_5"
-0.056,-0.891,-0.095,0.892,12.767,1.088,"cor_6"
-0.085,-0.13,-0.084,-0.049,503.695,1,"cov_1"
0.007,-0.082,0.006,0.101,18.917,1.066,"cov_2"
-0.026,-0.084,-0.026,0.028,19.496,1.066,"cov_3"
0.268,0.167,0.263,0.397,629.361,1,"cov_4"
-0.168,-0.252,-0.166,-0.103,857.228,1,"cov_5"
-0.014,-0.329,-0.015,0.315,16.786,1.076,"cov_6"
0.602,0.572,0.602,0.633,3789.254,1,"Sigma2_e"
0.102,0.097,0.102,0.107,4370.005,1,"Sigma2_ex"
1058.103,1015.452,1058.395,1097.492,765.867,1,"lp__"
1.173,1.062,1.175,1.273,409.035,1,"B_0"
0.158,-0.042,0.157,0.36,417.989,1,"B_x"
0.201,0.015,0.195,0.422,69.513,1.019,"psi"
0.138,0.094,0.135,0.198,797.583,1.002,"Sigma2_intercept"
0.105,0.075,0.103,0.143,1365.383,1,"Sigma2_psi"
1.141,0.868,1.127,1.495,1405.215,1,"Sigma2_x"
0.086,0.026,0.061,0.27,281.151,1,"Sigma2_phi"
0.027,0.009,0.019,0.089,498.608,1.004,"Sigma2_epsilon"
-0.064,-0.104,-0.063,-0.032,546.901,1,"cov_int_psi"
0.049,0.019,0.047,0.089,615.252,1,"cov_int_phi"
-0.065,-0.095,-0.064,-0.043,1034.015,1,"cov_psi_phi"
-0.531,-0.715,-0.54,-0.303,540.283,1,"cor_1"
-0.029,-0.636,-0.022,0.558,68.144,1.023,"cor_2"
-0.516,-0.928,-0.606,0.279,87.76,1.017,"cor_3"
0.642,0.49,0.647,0.761,1028.313,1,"cor_4"
-0.606,-0.732,-0.61,-0.46,2054,1.001,"cor_5"
-0.009,-0.886,-0.001,0.797,53.537,1.031,"cor_6"
-0.064,-0.104,-0.063,-0.032,546.901,1,"cov_1"
-0.003,-0.059,-0.001,0.043,74.207,1.016,"cov_2"
-0.023,-0.061,-0.023,0.023,78.234,1.022,"cov_3"
0.256,0.164,0.252,0.37,843.04,1.001,"cov_4"
-0.21,-0.3,-0.207,-0.139,1380.415,1,"cov_5"
-0.007,-0.242,0,0.178,63.949,1.022,"cov_6"
0.591,0.561,0.591,0.623,6017.972,1,"Sigma2_e"
0.099,0.094,0.099,0.104,6939.041,1,"Sigma2_ex"
1141.119,1100.804,1141.297,1180.021,798.729,1.001,"lp__"
0.964,0.818,0.966,1.091,363.558,1,"B_0"
-0.006,-0.181,-0.005,0.168,481.575,1,"B_x"
0.179,-0.077,0.198,0.316,352.586,1.005,"psi"
0.238,0.17,0.234,0.328,469.843,1.001,"Sigma2_intercept"
0.095,0.066,0.093,0.129,1077.303,1,"Sigma2_psi"
0.816,0.622,0.805,1.072,788.08,1.001,"Sigma2_x"
0.065,0.035,0.059,0.141,570.85,1.001,"Sigma2_phi"
0.031,0.006,0.021,0.132,404.02,1.004,"Sigma2_epsilon"
-0.08,-0.121,-0.079,-0.044,626.358,1.001,"cov_int_psi"
0.063,0.03,0.061,0.107,845.162,1,"cov_int_phi"
-0.059,-0.087,-0.058,-0.037,977.828,1,"cov_psi_phi"
-0.53,-0.694,-0.536,-0.325,856.486,1,"cor_1"
0.38,0.071,0.387,0.621,827.529,1,"cor_2"
-0.776,-0.954,-0.792,-0.535,642.894,1.003,"cor_3"
0.405,0.228,0.409,0.562,1248.927,1,"cor_4"
-0.438,-0.607,-0.445,-0.24,1059.962,1,"cor_5"
0.759,0.485,0.769,0.962,399.431,1.01,"cor_6"
-0.08,-0.121,-0.079,-0.044,626.358,1.001,"cov_1"
0.031,0.004,0.027,0.08,469.834,1.003,"cov_2"
-0.037,-0.072,-0.035,-0.017,433.838,1.004,"cov_3"
0.179,0.092,0.176,0.284,1095.385,1,"cov_4"
-0.122,-0.192,-0.12,-0.063,869.113,1,"cov_5"
0.116,0.035,0.098,0.318,364.05,1.007,"cov_6"
0.615,0.583,0.614,0.648,1486.51,1.001,"Sigma2_e"
0.101,0.096,0.101,0.106,1967.994,1,"Sigma2_ex"
1040.366,999.077,1040.642,1076.642,639.271,1,"lp__"
1.044,0.909,1.046,1.164,596.455,1.001,"B_0"
0.071,-0.13,0.07,0.276,679.214,1.001,"B_x"
0.282,0.098,0.279,0.489,68.857,1.018,"psi"
0.205,0.141,0.202,0.287,1106.102,1.001,"Sigma2_intercept"
0.127,0.091,0.125,0.174,1946.863,1,"Sigma2_psi"
1.008,0.763,1,1.318,1741.763,1,"Sigma2_x"
0.11,0.037,0.092,0.295,145.527,1.012,"Sigma2_phi"
0.02,0.005,0.015,0.068,601.844,1,"Sigma2_epsilon"
-0.083,-0.134,-0.081,-0.04,1024.976,1,"cov_int_psi"
0.062,0.025,0.06,0.113,1020.736,1,"cov_int_phi"
-0.081,-0.119,-0.079,-0.052,1606.749,1,"cov_psi_phi"
-0.508,-0.69,-0.516,-0.28,1031.219,1,"cor_1"
-0.052,-0.529,-0.065,0.468,81.45,1.019,"cor_2"
-0.394,-0.881,-0.459,0.348,79.181,1.024,"cor_3"
0.508,0.331,0.513,0.656,1694.387,1,"cor_4"
-0.63,-0.751,-0.635,-0.483,2703.801,1.001,"cor_5"
-0.037,-0.877,-0.044,0.806,49.789,1.029,"cor_6"
-0.083,-0.134,-0.081,-0.04,1024.976,1,"cov_1"
-0.004,-0.051,-0.003,0.038,81.758,1.018,"cov_2"
-0.017,-0.06,-0.017,0.026,69.316,1.022,"cov_3"
0.232,0.128,0.228,0.354,1363.555,1,"cov_4"
-0.226,-0.323,-0.223,-0.149,2066.931,1,"cov_5"
-0.008,-0.205,-0.005,0.159,59.173,1.024,"cov_6"
0.583,0.552,0.582,0.614,6721.572,1,"Sigma2_e"
0.1,0.095,0.1,0.105,9917.639,1,"Sigma2_ex"
1138.818,1097.277,1139.166,1177.045,689.359,1.001,"lp__"
0.893,0.747,0.899,1.023,360.776,1,"B_0"
-0.111,-0.285,-0.106,0.055,447.802,1.001,"B_x"
0.335,0.192,0.335,0.478,44.76,1.039,"psi"
0.229,0.166,0.225,0.315,568.226,1,"Sigma2_intercept"
0.104,0.071,0.102,0.146,482.966,1.001,"Sigma2_psi"
0.784,0.592,0.772,1.024,773.317,1,"Sigma2_x"
0.101,0.045,0.092,0.207,200.38,1.014,"Sigma2_phi"
0.008,0.001,0.005,0.036,323.429,1.003,"Sigma2_epsilon"
-0.096,-0.144,-0.095,-0.057,441.75,1,"cov_int_psi"
0.085,0.051,0.083,0.133,640.628,1,"cov_int_phi"
-0.065,-0.1,-0.064,-0.039,455.279,1,"cov_psi_phi"
-0.623,-0.769,-0.631,-0.432,480.541,1.001,"cor_1"
0.184,-0.451,0.199,0.763,47.349,1.035,"cor_2"
-0.37,-0.915,-0.41,0.35,84.749,1.026,"cor_3"
0.556,0.407,0.558,0.685,927.998,1,"cor_4"
-0.589,-0.721,-0.593,-0.426,618.829,1,"cor_5"
-0.171,-0.896,-0.221,0.855,18.521,1.078,"cor_6"
-0.096,-0.144,-0.095,-0.057,441.75,1,"cov_1"
0.006,-0.029,0.006,0.049,37.911,1.049,"cov_2"
-0.008,-0.034,-0.008,0.015,49.358,1.041,"cov_3"
0.236,0.149,0.233,0.35,900.849,1,"cov_4"
-0.168,-0.244,-0.166,-0.105,717.379,1,"cov_5"
-0.014,-0.125,-0.012,0.083,30.188,1.052,"cov_6"
0.597,0.568,0.597,0.63,340.842,1,"Sigma2_e"
0.097,0.092,0.097,0.102,3358.754,1,"Sigma2_ex"
1156.275,1113.98,1156.764,1193.315,301.31,1,"lp__"
0.961,0.818,0.962,1.102,428.317,1,"B_0"
-0.066,-0.262,-0.066,0.135,532.312,1,"B_x"
0.298,0.081,0.308,0.47,55.342,1.002,"psi"
