"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.001,-0.225,0.001,0.239,23.963,1.007,"cov_6"
0.686,0.649,0.686,0.725,2237.027,1,"Sigma2_e"
0.101,0.096,0.101,0.106,5032.145,1,"Sigma2_ex"
468.671,393.883,469.39,540.275,645.856,1,"lp__"
1.025,0.951,1.025,1.099,1652.353,1,"B_0"
0.052,-0.042,0.052,0.146,1759.507,1,"B_x"
0.246,-0.04,0.256,0.489,34.058,1.023,"psi"
0.202,0.164,0.201,0.245,2223.523,1,"Sigma2_intercept"
0.945,0.822,0.943,1.094,1432.227,1,"Sigma2_x"
0.044,0.014,0.036,0.14,67.497,1.023,"Sigma2_epsilon"
0.116,0.054,0.095,0.311,49.248,1,"Sigma2_phi"
0.089,0.066,0.089,0.115,1529.801,1,"cov_int_phi"
0.022,-0.045,0.02,0.1,37.626,1.023,"cov_2"
0.272,0.219,0.271,0.332,1446.712,1,"cov_4"
0.029,-0.199,0.02,0.3,33.557,1.022,"cov_6"
0.643,0.609,0.643,0.679,3387.875,1,"Sigma2_e"
0.102,0.096,0.102,0.107,6780.245,1,"Sigma2_ex"
560.135,483.039,560.264,630.39,790.695,1,"lp__"
1.053,0.981,1.053,1.126,3499.157,1,"B_0"
0.07,-0.029,0.07,0.167,3507.285,1,"B_x"
0.279,0.041,0.277,0.543,42.504,1.021,"psi"
0.215,0.175,0.214,0.26,2154.596,1,"Sigma2_intercept"
1.027,0.888,1.025,1.183,1818.14,1,"Sigma2_x"
0.046,0.014,0.038,0.14,113.784,1,"Sigma2_epsilon"
0.142,0.062,0.112,0.407,58.025,1.012,"Sigma2_phi"
0.082,0.058,0.081,0.108,2615.158,1,"cov_int_phi"
0.013,-0.054,0.013,0.073,48.581,1.019,"cov_2"
0.247,0.189,0.246,0.311,2722.017,1,"cov_4"
0.005,-0.263,0.007,0.242,41.732,1.021,"cov_6"
0.66,0.624,0.659,0.699,3206.606,1,"Sigma2_e"
0.1,0.095,0.1,0.106,5158.166,1,"Sigma2_ex"
543.057,468.12,544.417,612.006,761.641,1.001,"lp__"
0.97,0.893,0.97,1.05,2051.141,1,"B_0"
-0.017,-0.123,-0.017,0.089,1754.013,1,"B_x"
0.295,-0.022,0.312,0.477,31.687,1.017,"psi"
0.245,0.201,0.243,0.296,2183.229,1,"Sigma2_intercept"
1.074,0.935,1.071,1.241,1457.805,1,"Sigma2_x"
0.048,0.016,0.039,0.152,73.908,1,"Sigma2_epsilon"
0.156,0.077,0.141,0.319,81.555,1.017,"Sigma2_phi"
0.084,0.056,0.083,0.114,1836.717,1.001,"cov_int_phi"
-0.007,-0.067,-0.011,0.087,35.798,1.015,"cov_2"
0.307,0.243,0.305,0.378,1402.273,1,"cov_4"
0.016,-0.176,-0.003,0.35,31.092,1.018,"cov_6"
0.674,0.638,0.673,0.712,3577.807,1,"Sigma2_e"
0.102,0.097,0.102,0.107,6276.592,1,"Sigma2_ex"
483.68,409.966,483.506,557.524,821.649,1,"lp__"
1.006,0.928,1.007,1.084,2988.74,1,"B_0"
0.017,-0.073,0.019,0.107,3041.873,1,"B_x"
0.299,0.07,0.296,0.565,24.632,1.047,"psi"
0.225,0.183,0.224,0.272,2721.248,1,"Sigma2_intercept"
0.828,0.718,0.825,0.952,2216.127,1,"Sigma2_x"
0.042,0.013,0.036,0.106,137.592,1.042,"Sigma2_epsilon"
0.128,0.057,0.103,0.355,33.639,1.089,"Sigma2_phi"
0.085,0.06,0.084,0.113,2576.221,1.001,"cov_int_phi"
0.009,-0.059,0.01,0.071,28.487,1.042,"cov_2"
0.253,0.199,0.251,0.315,2663.711,1.001,"cov_4"
0,-0.217,0.003,0.192,24.081,1.048,"cov_6"
0.669,0.632,0.669,0.707,3552.632,1,"Sigma2_e"
0.101,0.096,0.101,0.106,4417.198,1,"Sigma2_ex"
508.06,440.823,507.764,576.372,863.581,1,"lp__"
0.99,0.915,0.991,1.065,2755.858,1,"B_0"
-0.032,-0.129,-0.033,0.065,2217.831,1,"B_x"
0.312,0.15,0.314,0.479,38.42,1.012,"psi"
0.23,0.19,0.229,0.277,2288.083,1,"Sigma2_intercept"
0.953,0.828,0.949,1.093,1726.638,1.001,"Sigma2_x"
0.028,0.001,0.026,0.071,200.155,1.007,"Sigma2_epsilon"
0.127,0.067,0.114,0.265,53.966,1.003,"Sigma2_phi"
0.083,0.058,0.083,0.111,2095.375,1,"cov_int_phi"
0.002,-0.045,0.001,0.047,53.255,1.009,"cov_2"
0.261,0.205,0.259,0.322,1829.279,1,"cov_4"
0.008,-0.144,0.005,0.161,36.652,1.014,"cov_6"
0.66,0.623,0.66,0.698,1547.569,1,"Sigma2_e"
0.103,0.098,0.103,0.108,4932.439,1,"Sigma2_ex"
500.152,419.232,501.655,574.719,526.274,1.004,"lp__"
1.011,0.936,1.01,1.09,1187.023,1.001,"B_0"
-0.01,-0.108,-0.01,0.089,1342.237,1.001,"B_x"
0.304,0.084,0.307,0.486,35.529,1.007,"psi"
0.228,0.188,0.227,0.277,1620.498,1,"Sigma2_intercept"
0.986,0.86,0.983,1.127,1316.855,1,"Sigma2_x"
0.032,0.007,0.028,0.084,146.992,1.002,"Sigma2_epsilon"
0.132,0.06,0.117,0.298,69.697,1.001,"Sigma2_phi"
0.1,0.074,0.099,0.129,1218.544,1,"cov_int_phi"
0.014,-0.039,0.013,0.078,43.273,1.005,"cov_2"
0.281,0.225,0.281,0.345,1094.137,1,"cov_4"
-0.007,-0.185,-0.011,0.202,34.448,1.007,"cov_6"
0.673,0.635,0.672,0.711,2466.597,1,"Sigma2_e"
0.096,0.091,0.096,0.101,4367.112,1,"Sigma2_ex"
576.71,505.407,576.963,644.748,674.376,1,"lp__"
1.002,0.93,1.002,1.076,3361.896,1,"B_0"
0.014,-0.083,0.013,0.112,2556.83,1,"B_x"
0.321,0.115,0.319,0.53,40.91,1.004,"psi"
0.212,0.172,0.211,0.257,2457.513,1,"Sigma2_intercept"
0.98,0.848,0.979,1.121,1671.648,1.001,"Sigma2_x"
0.047,0.021,0.042,0.106,88.15,1.042,"Sigma2_epsilon"
0.158,0.076,0.136,0.363,45.637,1.027,"Sigma2_phi"
0.071,0.046,0.07,0.098,2341.615,1.001,"cov_int_phi"
-0.008,-0.064,-0.008,0.044,49.289,1.003,"cov_2"
0.246,0.189,0.245,0.308,1733.402,1.001,"cov_4"
-0.017,-0.216,-0.015,0.181,39.876,1.004,"cov_6"
0.637,0.602,0.636,0.673,3126.82,1,"Sigma2_e"
0.107,0.101,0.107,0.113,5724.503,1,"Sigma2_ex"
497.407,426.279,498.113,566.451,771.862,1,"lp__"
1.025,0.954,1.025,1.098,1084.781,1.001,"B_0"
0.054,-0.048,0.053,0.153,983.803,1,"B_x"
0.274,0.058,0.264,0.542,24.251,1.061,"psi"
0.203,0.165,0.202,0.247,1539.882,1,"Sigma2_intercept"
1.029,0.892,1.026,1.188,1030.462,1,"Sigma2_x"
0.045,0.016,0.038,0.122,112.703,1.005,"Sigma2_epsilon"
0.136,0.061,0.105,0.409,32.306,1.042,"Sigma2_phi"
0.074,0.05,0.074,0.101,1232.822,1,"cov_int_phi"
0.004,-0.066,0.005,0.061,28.128,1.057,"cov_2"
0.259,0.202,0.257,0.322,821.256,1,"cov_4"
0.005,-0.272,0.017,0.218,23.724,1.064,"cov_6"
0.662,0.626,0.662,0.7,2955.164,1,"Sigma2_e"
0.101,0.096,0.101,0.107,5315.584,1,"Sigma2_ex"
519.212,446.076,519.844,591.48,615.376,1,"lp__"
1.009,0.935,1.008,1.081,1594.195,1,"B_0"
0.03,-0.067,0.03,0.127,1698.562,1,"B_x"
0.358,0.242,0.355,0.5,31.694,1.005,"psi"
0.197,0.16,0.196,0.239,1981.555,1.001,"Sigma2_intercept"
0.978,0.848,0.974,1.128,1977.553,1,"Sigma2_x"
0.01,0,0.006,0.04,246.429,1.02,"Sigma2_epsilon"
0.139,0.078,0.128,0.279,35.046,1.016,"Sigma2_phi"
0.079,0.054,0.079,0.104,1733.563,1.001,"cov_int_phi"
-0.012,-0.054,-0.009,0.017,46.52,1.008,"cov_2"
0.253,0.2,0.252,0.312,1920.097,1,"cov_4"
-0.009,-0.15,-0.004,0.103,28.878,1.006,"cov_6"
0.667,0.633,0.667,0.702,3815.651,1,"Sigma2_e"
0.101,0.096,0.101,0.106,5328.961,1,"Sigma2_ex"
513.113,445.552,513.919,578.784,888.347,1,"lp__"
0.986,0.908,0.985,1.068,1656.928,1.003,"B_0"
0.007,-0.095,0.007,0.111,1317.812,1.002,"B_x"
0.316,0.082,0.305,0.622,11.473,1.399,"psi"
0.216,0.176,0.215,0.262,2026.365,1.002,"Sigma2_intercept"
1.082,0.941,1.079,1.244,1291.441,1.004,"Sigma2_x"
0.058,0.023,0.048,0.155,102.601,1.004,"Sigma2_epsilon"
0.186,0.082,0.141,0.556,22.293,1.163,"Sigma2_phi"
0.085,0.058,0.084,0.113,1265.312,1.013,"cov_int_phi"
0.012,-0.059,0.014,0.069,13.572,1.33,"cov_2"
0.23,0.172,0.229,0.294,992.98,1.006,"cov_4"
0,-0.327,0.011,0.249,11.388,1.403,"cov_6"
0.638,0.604,0.637,0.674,3186.124,1,"Sigma2_e"
0.106,0.1,0.106,0.111,5285.523,1,"Sigma2_ex"
510.436,438.56,511.326,577.475,868.211,1,"lp__"
1.039,0.964,1.039,1.113,1530.128,1,"B_0"
0,-0.105,0,0.101,1656.872,1,"B_x"
0.319,0.029,0.321,0.578,36.563,1.005,"psi"
0.192,0.155,0.191,0.235,2108.856,1,"Sigma2_intercept"
1.138,0.992,1.135,1.302,1439.779,1.001,"Sigma2_x"
0.072,0.033,0.06,0.183,127.164,1,"Sigma2_epsilon"
0.209,0.087,0.171,0.552,56.303,1,"Sigma2_phi"
0.086,0.06,0.086,0.113,1795.999,1,"cov_int_phi"
-0.017,-0.105,-0.017,0.078,40.462,1.004,"cov_2"
0.322,0.263,0.321,0.388,1567.222,1,"cov_4"
-0.042,-0.34,-0.045,0.286,36.305,1.005,"cov_6"
0.674,0.637,0.674,0.714,3687.486,1,"Sigma2_e"
0.101,0.096,0.101,0.107,6768.618,1,"Sigma2_ex"
494.156,422.011,494.407,569.447,771.012,1.003,"lp__"
1.01,0.938,1.01,1.084,1766.068,1,"B_0"
0.03,-0.071,0.028,0.132,1377.207,1,"B_x"
0.296,0.135,0.295,0.469,22.906,1.008,"psi"
0.195,0.157,0.194,0.238,2005.836,1,"Sigma2_intercept"
1.001,0.875,0.997,1.145,1613.225,1,"Sigma2_x"
0.022,0.001,0.018,0.069,180.28,1.002,"Sigma2_epsilon"
0.117,0.056,0.1,0.274,35.537,1.001,"Sigma2_phi"
0.078,0.056,0.078,0.104,1072.822,1,"cov_int_phi"
0.011,-0.03,0.01,0.054,31.816,1.006,"cov_2"
0.227,0.173,0.226,0.289,1419.833,1.001,"cov_4"
0.002,-0.172,0.003,0.167,22.499,1.008,"cov_6"
0.696,0.658,0.696,0.736,2296.777,1,"Sigma2_e"
0.104,0.099,0.104,0.11,6380.922,1,"Sigma2_ex"
397.947,326.948,398.946,467.876,681.211,1,"lp__"
1.032,0.961,1.032,1.099,2265.116,1.001,"B_0"
0.074,-0.019,0.074,0.165,2714.388,1,"B_x"
0.289,0.083,0.289,0.513,26.357,1.248,"psi"
0.205,0.166,0.204,0.249,1935.272,1.001,"Sigma2_intercept"
0.866,0.758,0.864,0.99,2158.037,1.002,"Sigma2_x"
0.032,0.004,0.028,0.087,297.611,1.003,"Sigma2_epsilon"
0.114,0.052,0.095,0.303,77.088,1.115,"Sigma2_phi"
0.067,0.043,0.066,0.09,2620.149,1.002,"cov_int_phi"
0.004,-0.045,0.004,0.051,35.077,1.195,"cov_2"
0.215,0.164,0.215,0.27,2102.195,1,"cov_4"
0.005,-0.185,0.003,0.173,25.212,1.259,"cov_6"
0.654,0.618,0.654,0.693,2738.918,1,"Sigma2_e"
0.102,0.097,0.102,0.107,6810.397,1,"Sigma2_ex"
527.695,452.142,528.601,600.835,766.89,1.008,"lp__"
0.987,0.913,0.986,1.063,1412.895,1,"B_0"
-0.062,-0.158,-0.062,0.038,1377.636,1,"B_x"
0.275,0.007,0.272,0.506,37.461,1.01,"psi"
0.204,0.167,0.204,0.249,2204.434,1.001,"Sigma2_intercept"
0.999,0.865,0.997,1.148,1508.739,1,"Sigma2_x"
0.043,0.014,0.035,0.13,77.884,1.008,"Sigma2_epsilon"
0.131,0.059,0.106,0.347,48.263,1.02,"Sigma2_phi"
0.092,0.069,0.092,0.118,1468.155,1,"cov_int_phi"
0.019,-0.044,0.02,0.088,44.399,1.009,"cov_2"
0.264,0.206,0.262,0.328,1292.823,1,"cov_4"
0.002,-0.224,0.006,0.267,36.727,1.009,"cov_6"
0.655,0.619,0.655,0.694,3193.811,1,"Sigma2_e"
0.101,0.096,0.101,0.106,6377.602,1,"Sigma2_ex"
541.235,472.072,542.242,608.487,963.427,1,"lp__"
1.007,0.938,1.008,1.074,3329.536,1,"B_0"
0.002,-0.085,0.001,0.089,3317.101,1,"B_x"
0.239,0.019,0.251,0.388,48.054,1.031,"psi"
0.208,0.171,0.207,0.253,2247.423,1,"Sigma2_intercept"
0.813,0.707,0.812,0.931,1880.419,1.001,"Sigma2_x"
0.023,0,0.018,0.076,197.254,1.012,"Sigma2_epsilon"
0.076,0.038,0.067,0.171,183.331,1,"Sigma2_phi"
0.061,0.041,0.061,0.085,2495.814,1,"cov_int_phi"
0.007,-0.028,0.004,0.061,64.053,1.024,"cov_2"
0.227,0.177,0.226,0.282,2430.344,1,"cov_4"
0.023,-0.095,0.011,0.203,45.508,1.034,"cov_6"
0.659,0.622,0.659,0.697,2381.105,1,"Sigma2_e"
0.1,0.095,0.099,0.105,4809.975,1,"Sigma2_ex"
554.727,483.691,553.631,627.956,583.431,1,"lp__"
1.038,0.969,1.039,1.104,2306.446,1,"B_0"
0.046,-0.051,0.046,0.138,2379.471,1,"B_x"
0.28,0,0.3,0.46,30.744,1.012,"psi"
0.166,0.133,0.165,0.205,2054.435,1,"Sigma2_intercept"
0.925,0.807,0.922,1.063,2103.167,1,"Sigma2_x"
0.024,0,0.016,0.107,114.511,1.002,"Sigma2_epsilon"
0.108,0.05,0.095,0.257,57.236,1.009,"Sigma2_phi"
0.079,0.057,0.079,0.102,1628.845,1,"cov_int_phi"
0.017,-0.024,0.012,0.08,36.719,1.01,"cov_2"
0.221,0.171,0.221,0.275,1877.068,1,"cov_4"
0.024,-0.145,0.004,0.275,29.899,1.013,"cov_6"
0.683,0.646,0.683,0.722,3134.257,1.001,"Sigma2_e"
0.099,0.094,0.099,0.104,7058.298,1,"Sigma2_ex"
510.382,439.914,510.866,578.286,618.866,1.001,"lp__"
1.031,0.963,1.031,1.096,1993.799,1,"B_0"
0.019,-0.077,0.019,0.116,2073.241,1,"B_x"
0.283,0.103,0.287,0.435,62.364,1.004,"psi"
0.179,0.145,0.178,0.218,2665.115,1,"Sigma2_intercept"
0.966,0.839,0.964,1.11,2049.234,1,"Sigma2_x"
0.031,0.01,0.028,0.073,206.424,1.006,"Sigma2_epsilon"
0.116,0.059,0.104,0.236,70.956,1,"Sigma2_phi"
0.055,0.033,0.055,0.079,2182.144,1.001,"cov_int_phi"
-0.017,-0.06,-0.017,0.03,76.383,1.001,"cov_2"
0.254,0.203,0.253,0.311,2034.638,1,"cov_4"
0.008,-0.137,0.004,0.18,60.271,1.003,"cov_6"
0.652,0.618,0.652,0.689,3271.364,1,"Sigma2_e"
0.103,0.097,0.103,0.108,6894.417,1,"Sigma2_ex"
522.026,451.387,522.415,588.94,804.885,1,"lp__"
0.958,0.884,0.957,1.032,1397.158,1.004,"B_0"
-0.08,-0.175,-0.08,0.016,1459.641,1.003,"B_x"
0.312,0.13,0.306,0.521,47.85,1.007,"psi"
0.216,0.176,0.215,0.263,1987.309,1,"Sigma2_intercept"
0.999,0.874,0.994,1.152,1688.116,1,"Sigma2_x"
0.04,0.012,0.037,0.092,269.106,1,"Sigma2_epsilon"
0.147,0.072,0.124,0.35,62.981,1.006,"Sigma2_phi"
0.1,0.074,0.099,0.129,1736.686,1.001,"cov_int_phi"
0,-0.066,0.002,0.062,56.269,1.005,"cov_2"
0.319,0.26,0.318,0.386,1545.23,1,"cov_4"
-0.002,-0.205,0.003,0.177,46.644,1.007,"cov_6"
0.711,0.673,0.71,0.752,2306.379,1.001,"Sigma2_e"
0.099,0.094,0.099,0.104,6591.057,1,"Sigma2_ex"
445.546,373.73,445.94,516.223,786.919,1.001,"lp__"
1.001,0.929,1.001,1.075,1780.596,1.001,"B_0"
0,-0.102,-0.001,0.106,1683.506,1.001,"B_x"
0.29,0.136,0.295,0.431,41.901,1.002,"psi"
0.21,0.172,0.209,0.254,2453.64,1.001,"Sigma2_intercept"
1.132,0.982,1.129,1.301,1843.817,1,"Sigma2_x"
0.019,0,0.016,0.058,256.471,1.001,"Sigma2_epsilon"
0.12,0.063,0.109,0.246,42.058,1.001,"Sigma2_phi"
0.074,0.05,0.074,0.099,1837.853,1,"cov_int_phi"
-0.008,-0.051,-0.008,0.036,59.874,1.001,"cov_2"
0.284,0.223,0.283,0.352,1810.875,1,"cov_4"
0.005,-0.147,0,0.178,40.264,1.002,"cov_6"
0.702,0.664,0.702,0.741,2536.179,1.002,"Sigma2_e"
0.102,0.097,0.102,0.107,6970.045,1,"Sigma2_ex"
415.752,345.522,416.343,481.185,764.384,1.009,"lp__"
0.976,0.904,0.976,1.051,3245.072,1,"B_0"
0.091,-0.009,0.091,0.192,2835.416,1,"B_x"
0.3,0.09,0.312,0.448,62.653,1.018,"psi"
0.178,0.143,0.177,0.217,2486.759,1.001,"Sigma2_intercept"
1.039,0.899,1.036,1.196,1633.33,1.001,"Sigma2_x"
0.029,0.003,0.024,0.084,257.784,1,"Sigma2_epsilon"
0.13,0.068,0.121,0.256,78.332,1.024,"Sigma2_phi"
0.074,0.05,0.074,0.1,2245.633,1,"cov_int_phi"
-0.003,-0.044,-0.005,0.051,81.517,1.015,"cov_2"
0.258,0.202,0.256,0.32,1637.327,1.001,"cov_4"
0.022,-0.13,0.009,0.241,60.276,1.02,"cov_6"
0.706,0.668,0.706,0.746,2229.632,1,"Sigma2_e"
0.102,0.097,0.102,0.107,5191.597,1,"Sigma2_ex"
408.477,334.017,409.949,476.713,589.328,1.004,"lp__"
0.952,0.88,0.952,1.025,1139.606,1,"B_0"
-0.025,-0.127,-0.025,0.074,1267.9,1,"B_x"
0.344,0.142,0.335,0.592,18.391,1.024,"psi"
0.189,0.153,0.188,0.229,1516.762,1,"Sigma2_intercept"
1.056,0.917,1.051,1.216,1512.438,1,"Sigma2_x"
0.036,0.001,0.028,0.122,121.12,1.008,"Sigma2_epsilon"
0.174,0.064,0.14,0.479,34.474,1.018,"Sigma2_phi"
0.078,0.055,0.077,0.105,1263.606,1,"cov_int_phi"
-0.008,-0.071,-0.006,0.045,21.4,1.02,"cov_2"
0.252,0.196,0.25,0.315,1178.647,1,"cov_4"
-0.049,-0.31,-0.04,0.165,18.017,1.025,"cov_6"
0.673,0.637,0.673,0.712,1312.376,1,"Sigma2_e"
0.099,0.094,0.099,0.104,4855.204,1,"Sigma2_ex"
526.452,447.357,527.81,599.608,478.067,1,"lp__"
0.983,0.909,0.983,1.058,1152.452,1,"B_0"
-0.015,-0.114,-0.016,0.083,1360.293,1.001,"B_x"
0.29,0.141,0.293,0.411,21.498,1.03,"psi"
0.261,0.217,0.26,0.312,1678.45,1.001,"Sigma2_intercept"
0.988,0.859,0.987,1.132,1661.221,1,"Sigma2_x"
0.012,0,0.008,0.043,262.962,1.008,"Sigma2_epsilon"
0.098,0.053,0.091,0.193,18.696,1.058,"Sigma2_phi"
0.069,0.045,0.068,0.094,1691.858,1,"cov_int_phi"
-0.005,-0.04,-0.004,0.031,36.722,1.025,"cov_2"
0.255,0.196,0.255,0.321,1513.533,1,"cov_4"
0.007,-0.11,0.002,0.144,20.319,1.035,"cov_6"
0.641,0.607,0.641,0.677,2189.533,1.001,"Sigma2_e"
0.103,0.098,0.103,0.109,6591.964,1,"Sigma2_ex"
539.702,469.803,539.819,608.018,544.481,1,"lp__"
1.005,0.93,1.005,1.08,2102.255,1,"B_0"
0.04,-0.056,0.039,0.139,1622.262,1,"B_x"
0.28,0.008,0.285,0.546,19.322,1.18,"psi"
0.235,0.193,0.234,0.283,1742.976,1,"Sigma2_intercept"
0.985,0.857,0.982,1.141,910.316,1,"Sigma2_x"
0.057,0.023,0.048,0.159,103.246,1.018,"Sigma2_epsilon"
0.151,0.074,0.124,0.404,33.716,1.05,"Sigma2_phi"
0.079,0.053,0.079,0.108,1206.94,1,"cov_int_phi"
0.008,-0.061,0.007,0.078,22.585,1.16,"cov_2"
0.254,0.194,0.253,0.32,895.949,1.001,"cov_4"
0.028,-0.238,0.024,0.288,19.098,1.185,"cov_6"
0.653,0.618,0.653,0.689,2784.066,1,"Sigma2_e"
0.098,0.093,0.098,0.103,4211.184,1,"Sigma2_ex"
594.814,521.252,595.366,665.467,805.606,1.001,"lp__"
0.968,0.893,0.968,1.043,1502.334,1,"B_0"
-0.006,-0.111,-0.007,0.098,1418.154,1,"B_x"
0.295,0.121,0.297,0.441,29.911,1.01,"psi"
0.208,0.169,0.207,0.253,1678.501,1,"Sigma2_intercept"
1.134,0.988,1.129,1.303,1427.299,1,"Sigma2_x"
0.038,0.011,0.035,0.081,115.645,1.003,"Sigma2_epsilon"
0.144,0.081,0.131,0.268,38.91,1.004,"Sigma2_phi"
0.085,0.059,0.085,0.114,1259.048,1,"cov_int_phi"
0.004,-0.04,0.003,0.054,40.551,1.007,"cov_2"
0.275,0.214,0.274,0.34,1231.38,1,"cov_4"
0.031,-0.121,0.029,0.219,28.665,1.01,"cov_6"
0.714,0.674,0.714,0.757,2590.02,1,"Sigma2_e"
0.102,0.097,0.102,0.108,5661.391,1,"Sigma2_ex"
387.321,312.241,387.479,459.761,743.186,1.004,"lp__"
1.013,0.935,1.013,1.089,3570.105,1,"B_0"
0.043,-0.062,0.043,0.147,3395.204,1,"B_x"
0.265,0.003,0.269,0.486,51.838,1.008,"psi"
0.195,0.157,0.194,0.238,2469.258,1,"Sigma2_intercept"
1.094,0.949,1.091,1.257,1934.117,1.001,"Sigma2_x"
0.051,0.018,0.041,0.142,382.721,1.001,"Sigma2_epsilon"
0.144,0.067,0.117,0.352,240.388,1,"Sigma2_phi"
0.094,0.069,0.094,0.122,2171.55,1,"cov_int_phi"
0.015,-0.051,0.013,0.096,57.647,1.007,"cov_2"
0.298,0.238,0.297,0.364,2248.812,1,"cov_4"
0.014,-0.223,0.01,0.299,50.324,1.008,"cov_6"
0.699,0.662,0.699,0.739,3269.231,1,"Sigma2_e"
0.099,0.094,0.099,0.105,4800.928,1,"Sigma2_ex"
462.507,391.413,462.771,534.641,810.925,1,"lp__"
0.971,0.897,0.97,1.045,2242.106,1,"B_0"
-0.021,-0.119,-0.021,0.076,2328.471,1,"B_x"
0.295,0.14,0.294,0.469,59.36,1.026,"psi"
0.214,0.174,0.213,0.258,1928.059,1,"Sigma2_intercept"
0.937,0.813,0.933,1.077,2228.301,1,"Sigma2_x"
0.016,0,0.012,0.059,240.658,1.001,"Sigma2_epsilon"
0.104,0.051,0.089,0.246,109.305,1.013,"Sigma2_phi"
0.074,0.051,0.073,0.1,1321.012,1.002,"cov_int_phi"
0.004,-0.036,0.003,0.045,82.634,1.017,"cov_2"
0.236,0.182,0.235,0.297,1948.218,1,"cov_4"
-0.003,-0.155,-0.001,0.138,55.44,1.028,"cov_6"
0.683,0.646,0.682,0.721,2921.05,1.002,"Sigma2_e"
0.098,0.093,0.098,0.104,5187.141,1,"Sigma2_ex"
513.251,442.273,513.005,584.048,757.363,1,"lp__"
0.945,0.872,0.945,1.021,2877.586,1,"B_0"
0.031,-0.063,0.029,0.129,2290.806,1.001,"B_x"
0.27,0.077,0.271,0.456,34.665,1.032,"psi"
0.196,0.16,0.195,0.237,2022.899,1.001,"Sigma2_intercept"
1.008,0.878,1.004,1.161,1648.987,1,"Sigma2_x"
0.027,0.002,0.023,0.084,186.063,1.003,"Sigma2_epsilon"
0.109,0.054,0.092,0.257,59.084,1.027,"Sigma2_phi"
0.083,0.06,0.083,0.108,2082.295,1.004,"cov_int_phi"
0.016,-0.031,0.015,0.068,45.445,1.02,"cov_2"
0.247,0.193,0.246,0.305,1929.312,1,"cov_4"
0.015,-0.169,0.014,0.209,33.642,1.031,"cov_6"
0.696,0.659,0.695,0.736,2475.632,1.002,"Sigma2_e"
0.098,0.093,0.098,0.103,5365.602,1,"Sigma2_ex"
490.771,418.367,490.754,563.934,626.019,1.006,"lp__"
1,0.923,1,1.079,2287.664,1,"B_0"
0.045,-0.062,0.045,0.15,2038.024,1,"B_x"
0.276,0.079,0.283,0.437,36.89,1.039,"psi"
0.224,0.183,0.222,0.271,2452.304,1,"Sigma2_intercept"
1.137,0.984,1.133,1.303,1484.305,1.003,"Sigma2_x"
0.038,0.01,0.033,0.099,140.031,1.001,"Sigma2_epsilon"
0.133,0.075,0.121,0.267,58.468,1.054,"Sigma2_phi"
0.087,0.059,0.086,0.117,1528.257,1,"cov_int_phi"
