"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.103,0.089,0.102,0.118,1684.143,1,"Sigma2_ex"
-397.623,-471.534,-396.991,-326.182,458.242,1,"lp__"
1.072,0.982,1.073,1.157,4672.534,1,"B_0"
-0.017,-0.117,-0.017,0.083,4974.789,1,"B_x"
0.289,0.091,0.287,0.496,90.645,1.006,"psi"
0.198,0.114,0.196,0.29,1052.02,1.002,"Sigma2_intercept"
0.986,0.851,0.982,1.136,1623.965,1,"Sigma2_x"
0.03,0,0.017,0.13,488.194,1,"Sigma2_epsilon"
0.121,0.049,0.099,0.336,191.317,1.004,"Sigma2_phi"
0.083,0.044,0.081,0.13,980.569,1.001,"cov_int_phi"
0.009,-0.046,0.005,0.075,363.853,1.001,"cov_2"
0.256,0.184,0.254,0.336,2383.118,1,"cov_4"
-0.005,-0.2,-0.002,0.187,76.958,1.008,"cov_6"
0.668,0.57,0.667,0.77,1079.317,1,"Sigma2_e"
0.105,0.091,0.104,0.12,1765.549,1,"Sigma2_ex"
-340.585,-415.977,-340.588,-266.731,602.64,1,"lp__"
1.019,0.931,1.019,1.111,1940.842,1.001,"B_0"
0.01,-0.085,0.01,0.107,1679.729,1.001,"B_x"
0.294,0.108,0.296,0.468,59.202,1.041,"psi"
0.21,0.112,0.209,0.308,536.481,1.001,"Sigma2_intercept"
0.952,0.819,0.948,1.099,1199.834,1.001,"Sigma2_x"
0.023,0,0.011,0.105,472.186,1,"Sigma2_epsilon"
0.112,0.049,0.096,0.272,148.173,1.015,"Sigma2_phi"
0.071,0.032,0.071,0.114,815.783,1.006,"cov_int_phi"
-0.001,-0.053,0,0.051,245.299,1.01,"cov_2"
0.245,0.172,0.243,0.327,1321.512,1,"cov_4"
0.005,-0.155,0.001,0.171,48.515,1.044,"cov_6"
0.7,0.6,0.697,0.811,598.146,1,"Sigma2_e"
0.105,0.091,0.104,0.121,1726.133,1.001,"Sigma2_ex"
-358.576,-437.683,-358.427,-280.978,471.277,1,"lp__"
0.942,0.854,0.943,1.03,4031.131,1,"B_0"
-0.054,-0.15,-0.053,0.039,4562.166,1,"B_x"
0.315,0.079,0.319,0.534,99.226,1.015,"psi"
0.224,0.125,0.224,0.326,705.047,1.002,"Sigma2_intercept"
0.899,0.776,0.896,1.044,1584.671,1,"Sigma2_x"
0.031,0,0.02,0.123,802.706,1.002,"Sigma2_epsilon"
0.13,0.057,0.112,0.346,160.542,1.023,"Sigma2_phi"
0.063,0.011,0.064,0.109,824.591,1,"cov_int_phi"
-0.014,-0.081,-0.01,0.043,370.894,1.005,"cov_2"
0.246,0.172,0.244,0.327,2257.974,1,"cov_4"
0.015,-0.172,0.007,0.223,88.018,1.015,"cov_6"
0.716,0.614,0.713,0.832,836.658,1,"Sigma2_e"
0.1,0.087,0.1,0.115,1493.89,1,"Sigma2_ex"
-349.607,-430.927,-349.426,-269.348,532.053,1,"lp__"
0.984,0.896,0.985,1.072,4593.641,1,"B_0"
0.052,-0.047,0.053,0.155,4819.972,1,"B_x"
0.318,0.159,0.313,0.513,45.923,1.027,"psi"
0.169,0.086,0.168,0.26,784.498,1,"Sigma2_intercept"
1.007,0.873,1.003,1.157,1962.428,1,"Sigma2_x"
0.024,0,0.016,0.092,570.777,1,"Sigma2_epsilon"
0.133,0.058,0.113,0.335,107.486,1.011,"Sigma2_phi"
0.082,0.044,0.08,0.133,789.667,1.001,"cov_int_phi"
0.016,-0.023,0.012,0.069,428.268,1.008,"cov_2"
0.208,0.137,0.208,0.286,1569.773,1,"cov_4"
-0.014,-0.202,-0.005,0.143,40.037,1.029,"cov_6"
0.719,0.621,0.717,0.825,1055.837,1,"Sigma2_e"
0.096,0.083,0.095,0.109,1692.636,1,"Sigma2_ex"
-332.403,-406.064,-332.381,-256.666,617.051,1,"lp__"
1.003,0.909,1.004,1.097,3573.484,1,"B_0"
0,-0.1,0,0.098,3557.957,1,"B_x"
0.329,0.047,0.338,0.577,54.018,1.009,"psi"
0.23,0.133,0.229,0.335,749.866,1.002,"Sigma2_intercept"
1.035,0.894,1.031,1.192,1874.97,1,"Sigma2_x"
0.045,0,0.027,0.184,446.651,1,"Sigma2_epsilon"
0.172,0.074,0.146,0.468,134.428,1.003,"Sigma2_phi"
0.1,0.054,0.099,0.155,1202.012,1.004,"cov_int_phi"
0.018,-0.042,0.011,0.101,136.59,1.001,"cov_2"
0.251,0.174,0.249,0.338,1773.601,1,"cov_4"
0.018,-0.228,0.004,0.305,49.228,1.009,"cov_6"
0.722,0.607,0.722,0.846,617.117,1.004,"Sigma2_e"
0.108,0.094,0.108,0.124,2018.721,1,"Sigma2_ex"
-383.405,-463.531,-384.394,-301.169,495.761,1.005,"lp__"
1.039,0.956,1.04,1.124,3480.627,1,"B_0"
0.047,-0.047,0.047,0.141,2963.082,1,"B_x"
0.33,0.124,0.334,0.501,161.245,1.002,"psi"
0.111,0.048,0.109,0.193,352.033,1,"Sigma2_intercept"
0.907,0.784,0.905,1.049,1773.505,1,"Sigma2_x"
0.025,0,0.013,0.108,472.713,1,"Sigma2_epsilon"
0.131,0.061,0.116,0.306,297.682,1.004,"Sigma2_phi"
0.062,0.026,0.063,0.099,669.141,1,"cov_int_phi"
-0.002,-0.046,-0.001,0.041,509.983,1.001,"cov_2"
0.196,0.129,0.195,0.268,1130.93,1,"cov_4"
0.007,-0.134,0.001,0.181,140.51,1.003,"cov_6"
0.747,0.647,0.746,0.845,708.081,1,"Sigma2_e"
0.088,0.077,0.088,0.101,2167.296,1.001,"Sigma2_ex"
-316.981,-389.785,-316.953,-246.085,486.971,1,"lp__"
1.009,0.929,1.008,1.09,4710.011,1,"B_0"
-0.005,-0.112,-0.006,0.1,5024.467,1,"B_x"
0.264,0.089,0.265,0.435,203.224,1.003,"psi"
0.106,0.041,0.104,0.188,552.489,1,"Sigma2_intercept"
1.162,1.005,1.157,1.339,1682.534,1,"Sigma2_x"
0.026,0,0.014,0.116,753.877,1.001,"Sigma2_epsilon"
0.115,0.05,0.098,0.286,293.169,1,"Sigma2_phi"
0.057,0.026,0.057,0.094,1507.468,1,"cov_int_phi"
0.003,-0.039,0.001,0.051,583.757,1.003,"cov_2"
0.208,0.131,0.206,0.287,1957.855,1,"cov_4"
0.009,-0.181,0.003,0.211,176.091,1.003,"cov_6"
0.759,0.66,0.758,0.868,957.361,1,"Sigma2_e"
0.097,0.084,0.097,0.112,1377.518,1,"Sigma2_ex"
-361.494,-436.409,-361.395,-287.828,510.834,1,"lp__"
1.008,0.913,1.01,1.1,1759.878,1.003,"B_0"
-0.062,-0.169,-0.061,0.039,1545.304,1.001,"B_x"
0.297,0.082,0.301,0.49,100.252,1.019,"psi"
0.229,0.133,0.227,0.335,470.671,1.003,"Sigma2_intercept"
1.085,0.934,1.082,1.249,1570.393,1,"Sigma2_x"
0.033,0,0.015,0.141,262.468,1.008,"Sigma2_epsilon"
0.142,0.058,0.115,0.376,262.408,1,"Sigma2_phi"
0.086,0.039,0.086,0.136,702.363,1.001,"cov_int_phi"
-0.007,-0.08,-0.004,0.06,213.911,1.011,"cov_2"
0.314,0.231,0.313,0.409,1236.955,1,"cov_4"
0.005,-0.193,0.001,0.215,93.993,1.021,"cov_6"
0.782,0.669,0.782,0.899,480.44,1.008,"Sigma2_e"
0.092,0.08,0.092,0.105,2007.835,1,"Sigma2_ex"
-351.63,-427.825,-351.721,-275.391,410.017,1.004,"lp__"
1.084,1.003,1.084,1.169,2314.467,1,"B_0"
0.066,-0.036,0.066,0.166,1927.168,1,"B_x"
0.245,-0.105,0.243,0.583,98.32,1.004,"psi"
0.115,0.053,0.112,0.197,238.743,1.001,"Sigma2_intercept"
1.041,0.9,1.038,1.206,1412,1,"Sigma2_x"
0.129,0.001,0.122,0.308,171.289,1,"Sigma2_epsilon"
0.219,0.057,0.185,0.605,142.224,1.001,"Sigma2_phi"
0.057,0.013,0.056,0.104,274.696,1.003,"cov_int_phi"
0.001,-0.088,0,0.087,180.767,1,"cov_2"
0.23,0.159,0.229,0.31,1020.021,1.001,"cov_4"
0,-0.341,0.002,0.357,96.176,1.004,"cov_6"
0.648,0.533,0.644,0.781,191.083,1.001,"Sigma2_e"
0.096,0.084,0.095,0.11,1915.137,1,"Sigma2_ex"
-291.978,-382.529,-292.166,-199.69,215.632,1,"lp__"
0.989,0.902,0.989,1.079,2470.525,1,"B_0"
-0.038,-0.14,-0.038,0.061,2330.813,1,"B_x"
0.381,0.194,0.387,0.525,56.439,1.017,"psi"
0.19,0.107,0.19,0.272,690.846,1.001,"Sigma2_intercept"
0.957,0.822,0.955,1.105,1274.059,1.001,"Sigma2_x"
0.019,0,0.012,0.074,324.632,1.001,"Sigma2_epsilon"
0.163,0.086,0.154,0.298,74.662,1.01,"Sigma2_phi"
0.094,0.053,0.093,0.143,825.179,1,"cov_int_phi"
0.019,-0.015,0.014,0.076,239.194,1.004,"cov_2"
0.197,0.128,0.197,0.273,982.519,1,"cov_4"
0.014,-0.111,0.005,0.18,46.742,1.019,"cov_6"
0.58,0.501,0.577,0.674,760.385,1,"Sigma2_e"
0.104,0.091,0.104,0.12,1928.769,1.001,"Sigma2_ex"
-281.735,-362.159,-280.701,-208.989,407.459,1.001,"lp__"
1.083,0.995,1.083,1.172,3875.103,1,"B_0"
0.009,-0.088,0.009,0.112,3388.773,1,"B_x"
0.282,0.133,0.285,0.413,134.642,1.012,"psi"
0.188,0.1,0.188,0.28,798.389,1,"Sigma2_intercept"
1.055,0.916,1.05,1.216,1631.43,1.002,"Sigma2_x"
0.014,0,0.006,0.07,805.395,1,"Sigma2_epsilon"
0.103,0.05,0.094,0.212,169.153,1.008,"Sigma2_phi"
0.075,0.041,0.074,0.117,1231.138,1,"cov_int_phi"
0.009,-0.026,0.004,0.06,584.191,1.005,"cov_2"
0.236,0.161,0.235,0.318,1726.559,1,"cov_4"
0.016,-0.111,0.007,0.162,111.779,1.015,"cov_6"
0.675,0.582,0.673,0.774,973.687,1,"Sigma2_e"
0.102,0.088,0.101,0.117,1814.337,1.001,"Sigma2_ex"
-332.995,-410.573,-332.702,-257.403,605.14,1.001,"lp__"
0.916,0.827,0.917,1.001,2365.76,1,"B_0"
-0.046,-0.146,-0.047,0.052,1800.315,1,"B_x"
0.349,0.192,0.351,0.506,84.315,1.034,"psi"
0.13,0.058,0.128,0.216,294.52,1,"Sigma2_intercept"
0.922,0.793,0.918,1.074,1217.434,1,"Sigma2_x"
0.013,0,0.006,0.067,803.284,1.001,"Sigma2_epsilon"
0.131,0.066,0.12,0.268,125.666,1.033,"Sigma2_phi"
0.072,0.04,0.072,0.113,670.333,1.005,"cov_int_phi"
0.003,-0.029,0.001,0.046,554.674,1.005,"cov_2"
0.198,0.129,0.196,0.273,933.65,1,"cov_4"
0.002,-0.124,0,0.14,63.604,1.041,"cov_6"
0.759,0.662,0.757,0.863,495.043,1,"Sigma2_e"
0.107,0.093,0.106,0.123,2251.403,1.001,"Sigma2_ex"
-399.064,-470.716,-398.662,-327.481,391.38,1,"lp__"
1.034,0.95,1.033,1.122,3129.805,1,"B_0"
0,-0.101,0,0.101,2943.551,1,"B_x"
0.23,0.025,0.236,0.4,221.123,1.021,"psi"
0.148,0.079,0.146,0.233,515.688,1,"Sigma2_intercept"
1.045,0.905,1.043,1.205,1920.989,1,"Sigma2_x"
0.027,0,0.015,0.119,750.982,1,"Sigma2_epsilon"
0.09,0.033,0.075,0.241,522.919,1.007,"Sigma2_phi"
0.068,0.033,0.067,0.105,774.302,1,"cov_int_phi"
0.002,-0.055,0,0.064,597.19,1.011,"cov_2"
0.286,0.209,0.285,0.371,2528.624,1,"cov_4"
0.01,-0.156,0.003,0.215,183.667,1.026,"cov_6"
0.763,0.663,0.763,0.866,842.632,1.001,"Sigma2_e"
0.099,0.086,0.098,0.113,1645.097,1.001,"Sigma2_ex"
-370.124,-439.357,-370.215,-300.322,546.276,1.001,"lp__"
1.098,1.007,1.098,1.188,4317.799,1,"B_0"
0.102,0.008,0.102,0.195,3973.652,1,"B_x"
0.303,0.039,0.291,0.645,46.863,1.001,"psi"
0.185,0.094,0.184,0.282,819.83,1.001,"Sigma2_intercept"
0.855,0.736,0.852,0.99,1932.899,1,"Sigma2_x"
0.065,0.001,0.052,0.207,472.126,1.002,"Sigma2_epsilon"
0.161,0.046,0.122,0.544,224.814,1.001,"Sigma2_phi"
0.085,0.04,0.084,0.136,929.407,1.003,"cov_int_phi"
0.029,-0.034,0.028,0.097,151.207,1,"cov_2"
0.184,0.116,0.183,0.257,1633.969,1,"cov_4"
-0.026,-0.316,-0.012,0.188,44.614,1,"cov_6"
0.679,0.573,0.677,0.792,765.599,1.001,"Sigma2_e"
0.093,0.081,0.092,0.107,2078.959,1,"Sigma2_ex"
-297.277,-379.968,-296.728,-213.899,591.495,1,"lp__"
1.119,1.037,1.119,1.201,3214.619,1,"B_0"
0.052,-0.053,0.051,0.156,2837.716,1,"B_x"
0.22,-0.029,0.22,0.447,94.507,1.015,"psi"
0.184,0.101,0.182,0.279,610.225,1,"Sigma2_intercept"
1.119,0.967,1.118,1.293,1654.307,1.001,"Sigma2_x"
0.037,0,0.021,0.161,393.28,1,"Sigma2_epsilon"
0.105,0.031,0.077,0.342,218.634,1.004,"Sigma2_phi"
0.047,0.003,0.048,0.088,932.602,1,"cov_int_phi"
-0.013,-0.089,-0.008,0.051,241.37,1.008,"cov_2"
0.273,0.194,0.272,0.359,1604.242,1,"cov_4"
0,-0.244,0,0.262,85.586,1.017,"cov_6"
0.739,0.638,0.738,0.847,773.491,1.001,"Sigma2_e"
0.097,0.084,0.096,0.111,2078.751,1.001,"Sigma2_ex"
-348.221,-421.896,-348.502,-277.468,476.202,1.004,"lp__"
1.068,0.982,1.068,1.154,3070.5,1,"B_0"
0.009,-0.087,0.009,0.105,2732.231,1,"B_x"
0.251,-0.023,0.26,0.475,58.497,1.011,"psi"
0.253,0.169,0.252,0.346,1204.384,1,"Sigma2_intercept"
0.982,0.851,0.979,1.136,1509.211,1,"Sigma2_x"
0.04,0,0.026,0.158,311.875,1.005,"Sigma2_epsilon"
0.115,0.042,0.092,0.335,140.393,1.02,"Sigma2_phi"
0.067,0.021,0.067,0.108,625.614,1.001,"cov_int_phi"
-0.008,-0.083,-0.007,0.076,109.111,1.007,"cov_2"
0.3,0.226,0.299,0.383,1409.828,1,"cov_4"
0.019,-0.198,0.007,0.294,53.585,1.013,"cov_6"
0.606,0.518,0.604,0.704,898.843,1,"Sigma2_e"
0.103,0.089,0.103,0.119,2054.686,1,"Sigma2_ex"
-294.724,-373.82,-294.726,-215.7,368.052,1,"lp__"
0.927,0.841,0.927,1.013,2841.11,1,"B_0"
-0.018,-0.115,-0.019,0.08,2709.57,1,"B_x"
0.234,-0.055,0.247,0.436,45.654,1,"psi"
0.262,0.176,0.261,0.36,1072.684,1.003,"Sigma2_intercept"
0.97,0.837,0.968,1.121,1477.034,1,"Sigma2_x"
0.042,0,0.026,0.16,211.629,1.002,"Sigma2_epsilon"
0.108,0.036,0.086,0.306,211.439,1.002,"Sigma2_phi"
0.079,0.038,0.077,0.126,462.212,1,"cov_int_phi"
0.013,-0.05,0.006,0.102,90.645,1,"cov_2"
0.283,0.206,0.282,0.368,1047.284,1,"cov_4"
0.016,-0.171,0.002,0.289,41.529,1,"cov_6"
0.587,0.487,0.588,0.687,530.908,1.006,"Sigma2_e"
0.1,0.087,0.099,0.114,2220.602,1,"Sigma2_ex"
-268.012,-353.052,-269.248,-177.905,419.312,1.003,"lp__"
1.002,0.916,1.002,1.086,3414.406,1,"B_0"
-0.117,-0.213,-0.117,-0.02,3350.942,1,"B_x"
0.347,0.125,0.353,0.531,156.522,1.026,"psi"
0.123,0.056,0.12,0.205,389.719,1,"Sigma2_intercept"
0.939,0.816,0.936,1.082,1553.515,1.001,"Sigma2_x"
0.03,0,0.016,0.117,424.335,1.002,"Sigma2_epsilon"
0.155,0.071,0.134,0.353,462.16,1.001,"Sigma2_phi"
0.071,0.034,0.071,0.109,828.054,1.001,"cov_int_phi"
-0.001,-0.051,-0.001,0.049,334.747,1.011,"cov_2"
0.21,0.145,0.208,0.283,1514.853,1.001,"cov_4"
0.007,-0.167,0,0.215,135.448,1.029,"cov_6"
0.651,0.558,0.65,0.749,653.627,1,"Sigma2_e"
0.104,0.09,0.104,0.119,1908.152,1,"Sigma2_ex"
-328.286,-404.843,-328.636,-249.426,532.637,1.001,"lp__"
1.063,0.978,1.063,1.148,2682.926,1,"B_0"
0.064,-0.036,0.065,0.159,1758.983,1,"B_x"
0.305,0.113,0.299,0.534,121.987,1.002,"psi"
0.169,0.092,0.166,0.257,458.114,1.001,"Sigma2_intercept"
1.027,0.889,1.022,1.189,1490.154,1,"Sigma2_x"
0.036,0,0.022,0.141,461.586,1.005,"Sigma2_epsilon"
0.141,0.055,0.113,0.4,245.156,1,"Sigma2_phi"
0.073,0.03,0.073,0.113,725.416,1,"cov_int_phi"
-0.009,-0.081,-0.004,0.046,326.705,1,"cov_2"
0.268,0.192,0.266,0.35,1145.906,1,"cov_4"
-0.008,-0.235,-0.001,0.178,113.48,1.001,"cov_6"
0.708,0.602,0.707,0.815,443.334,1,"Sigma2_e"
0.096,0.083,0.095,0.11,1818.54,1,"Sigma2_ex"
-326.465,-401.432,-327.165,-245.167,435.082,1.002,"lp__"
0.997,0.913,0.997,1.083,3421.083,1,"B_0"
-0.007,-0.111,-0.007,0.094,3233.304,1,"B_x"
0.205,-0.121,0.213,0.477,123.283,1.007,"psi"
0.16,0.085,0.157,0.253,474.297,1.003,"Sigma2_intercept"
1.032,0.89,1.029,1.192,1759.681,1,"Sigma2_x"
0.068,0,0.052,0.243,463.45,1.001,"Sigma2_epsilon"
0.131,0.034,0.099,0.428,432.312,1.001,"Sigma2_phi"
0.063,0.02,0.063,0.106,643.323,1.001,"cov_int_phi"
0.006,-0.079,0.003,0.102,257.349,1.003,"cov_2"
0.277,0.201,0.274,0.363,1724.992,1,"cov_4"
0.021,-0.256,0.009,0.352,117.803,1.008,"cov_6"
0.718,0.608,0.717,0.838,581.592,1.002,"Sigma2_e"
0.095,0.083,0.095,0.11,1997.482,1,"Sigma2_ex"
-331.208,-407.438,-331.889,-249.449,442.823,1.003,"lp__"
0.931,0.847,0.931,1.015,4560.224,1,"B_0"
0.008,-0.084,0.008,0.101,4845.343,1,"B_x"
0.326,0.139,0.329,0.499,136.363,1,"psi"
0.145,0.071,0.144,0.227,727.938,1.001,"Sigma2_intercept"
0.87,0.752,0.867,1.01,1378.514,1,"Sigma2_x"
0.018,0,0.009,0.093,727.873,1.001,"Sigma2_epsilon"
0.117,0.054,0.104,0.283,269.113,1.002,"Sigma2_phi"
0.068,0.033,0.068,0.105,1398.843,1.002,"cov_int_phi"
-0.003,-0.05,-0.001,0.043,363.56,1.002,"cov_2"
0.218,0.151,0.218,0.291,1775.786,1,"cov_4"
0.003,-0.137,0,0.154,111.85,1,"cov_6"
0.704,0.609,0.703,0.807,953.55,1.002,"Sigma2_e"
0.108,0.094,0.107,0.124,1568.768,1.002,"Sigma2_ex"
-375.264,-450.44,-375.349,-298.416,543.161,1.005,"lp__"
1.025,0.934,1.026,1.117,1976.729,1.001,"B_0"
0.049,-0.048,0.05,0.149,1541.883,1.001,"B_x"
0.284,-0.049,0.294,0.54,47.364,1.065,"psi"
0.172,0.096,0.169,0.262,384.476,1.002,"Sigma2_intercept"
0.958,0.823,0.954,1.114,1316.938,1,"Sigma2_x"
0.077,0.001,0.066,0.227,269.849,1.001,"Sigma2_epsilon"
0.173,0.069,0.146,0.424,165.393,1.022,"Sigma2_phi"
0.103,0.059,0.102,0.153,555.087,1.017,"cov_int_phi"
0.032,-0.038,0.027,0.127,115.147,1.025,"cov_2"
0.249,0.179,0.249,0.329,776.543,1.002,"cov_4"
0.035,-0.206,0.021,0.354,45.286,1.07,"cov_6"
0.618,0.522,0.617,0.724,451.094,1,"Sigma2_e"
0.111,0.096,0.11,0.127,1958.23,1.001,"Sigma2_ex"
-330.324,-414.474,-330.648,-240.776,403.422,1.001,"lp__"
0.967,0.874,0.967,1.058,2138.398,1,"B_0"
-0.098,-0.202,-0.098,0.002,2034.2,1,"B_x"
0.319,-0.169,0.346,0.671,78.326,1.009,"psi"
0.138,0.069,0.134,0.227,163.213,1.011,"Sigma2_intercept"
1.007,0.872,1.003,1.163,1727.647,1,"Sigma2_x"
0.133,0.006,0.111,0.401,289.827,1.008,"Sigma2_epsilon"
0.28,0.101,0.231,0.737,273,1.002,"Sigma2_phi"
0.085,0.032,0.084,0.138,388.52,1.009,"cov_int_phi"
0.002,-0.097,-0.002,0.134,125.563,1.002,"cov_2"
0.257,0.187,0.255,0.341,1346.249,1,"cov_4"
0.045,-0.305,0.017,0.543,75.033,1.009,"cov_6"
0.697,0.584,0.696,0.815,399.508,1.004,"Sigma2_e"
0.104,0.091,0.104,0.12,2158.33,1,"Sigma2_ex"
-355.633,-439.424,-355.899,-269.308,331.856,1.002,"lp__"
0.977,0.889,0.977,1.063,1886.646,1,"B_0"
0.02,-0.078,0.02,0.121,1544.677,1.001,"B_x"
0.258,-0.077,0.269,0.536,61.223,1.029,"psi"
0.166,0.095,0.165,0.246,433.294,1,"Sigma2_intercept"
0.937,0.811,0.934,1.077,1512.762,1.001,"Sigma2_x"
0.058,0,0.044,0.203,414.488,1,"Sigma2_epsilon"
0.139,0.049,0.112,0.426,203.177,1.017,"Sigma2_phi"
0.086,0.047,0.085,0.131,268.419,1.012,"cov_int_phi"
0.015,-0.065,0.009,0.11,195.006,1.011,"cov_2"
0.277,0.207,0.276,0.355,1279.35,1,"cov_4"
0.028,-0.218,0.015,0.333,56.438,1.032,"cov_6"
0.656,0.56,0.656,0.754,477.755,1,"Sigma2_e"
0.105,0.092,0.105,0.121,1795.712,1.001,"Sigma2_ex"
-335.327,-412.371,-335.368,-256.171,514.874,1.001,"lp__"
0.994,0.913,0.995,1.077,3940.065,1,"B_0"
0.084,-0.013,0.083,0.187,3441.689,1,"B_x"
0.286,0.143,0.286,0.42,91.316,1.038,"psi"
0.157,0.081,0.157,0.24,667.699,1,"Sigma2_intercept"
0.972,0.845,0.969,1.124,1450.337,1,"Sigma2_x"
0.012,0,0.005,0.061,751.133,1,"Sigma2_epsilon"
0.096,0.045,0.086,0.212,166.915,1.022,"Sigma2_phi"
0.063,0.032,0.062,0.098,551.725,1.003,"cov_int_phi"
0.002,-0.032,0.001,0.042,385.209,1.014,"cov_2"
0.213,0.143,0.212,0.287,1517.816,1,"cov_4"
-0.001,-0.123,0,0.12,66.594,1.057,"cov_6"
0.652,0.569,0.651,0.743,993.828,1,"Sigma2_e"
0.101,0.088,0.101,0.116,1986.572,1,"Sigma2_ex"
-316.081,-388.693,-316.267,-243.804,686.831,1.001,"lp__"
0.954,0.86,0.953,1.047,1550.748,1,"B_0"
0.007,-0.092,0.008,0.11,1623.144,1,"B_x"
0.281,0.033,0.286,0.514,59.456,1.073,"psi"
0.258,0.157,0.257,0.359,605.301,1.002,"Sigma2_intercept"
1.018,0.878,1.015,1.171,1517.134,1.001,"Sigma2_x"
0.047,0,0.033,0.182,237.887,1.004,"Sigma2_epsilon"
0.141,0.056,0.117,0.389,141.445,1.021,"Sigma2_phi"
0.103,0.056,0.101,0.16,629.059,1.001,"cov_int_phi"
0.026,-0.038,0.021,0.111,115.825,1.043,"cov_2"
0.273,0.194,0.272,0.357,1050.137,1.002,"cov_4"
0.02,-0.206,0.009,0.268,55.63,1.078,"cov_6"
0.663,0.555,0.661,0.779,458.392,1.003,"Sigma2_e"
0.085,0.073,0.084,0.097,2385.058,1,"Sigma2_ex"
-250.755,-332.06,-251.778,-167.99,455.577,1,"lp__"
0.909,0.822,0.909,1,2416.496,1,"B_0"
-0.089,-0.192,-0.09,0.016,1942.433,1.001,"B_x"
0.307,0.077,0.308,0.565,49.12,1,"psi"
0.194,0.108,0.192,0.286,525.692,1.001,"Sigma2_intercept"
1.074,0.927,1.07,1.24,1628.289,1.001,"Sigma2_x"
0.04,0,0.024,0.168,263.056,1.009,"Sigma2_epsilon"
0.156,0.063,0.124,0.47,79.707,1.009,"Sigma2_phi"
0.075,0.027,0.076,0.118,433.323,1,"cov_int_phi"
