"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.617,0.585,0.617,0.65,3055.432,1,"Sigma2_e"
0.098,0.093,0.098,0.103,4461.382,1,"Sigma2_ex"
881.573,824.752,881.625,936.169,608.558,1.001,"lp__"
0.923,0.82,0.922,1.033,361.227,1,"B_0"
-0.079,-0.219,-0.081,0.069,411.365,1,"B_x"
0.321,0.223,0.322,0.414,88.629,1.013,"psi"
0.221,0.167,0.22,0.288,753.358,1.002,"Sigma2_intercept"
0.095,0.069,0.095,0.129,1432.824,1,"Sigma2_psi"
1.096,0.905,1.089,1.323,1002.228,1,"Sigma2_x"
0.12,0.064,0.115,0.206,117.945,1.009,"Sigma2_phi"
0.004,0,0.002,0.02,471.786,1,"Sigma2_epsilon"
-0.095,-0.132,-0.094,-0.065,659.566,1.002,"cov_int_psi"
0.115,0.08,0.114,0.159,513.609,1,"cov_int_phi"
-0.065,-0.092,-0.064,-0.042,957.319,1,"cov_psi_phi"
-0.656,-0.785,-0.662,-0.503,698.768,1.001,"cor_1"
-0.043,-0.79,-0.048,0.769,224.011,1.007,"cor_2"
-0.198,-0.848,-0.244,0.639,525.73,1.005,"cor_3"
0.731,0.642,0.733,0.802,742.842,1,"cor_4"
-0.586,-0.709,-0.589,-0.445,990.09,1,"cor_5"
0.07,-0.819,0.083,0.892,50.985,1.027,"cor_6"
-0.095,-0.132,-0.094,-0.065,659.566,1.002,"cov_1"
-0.001,-0.032,0,0.03,132.61,1.015,"cov_2"
-0.004,-0.024,-0.002,0.011,175.667,1.013,"cov_3"
0.36,0.276,0.357,0.462,660.65,1.001,"cov_4"
-0.189,-0.259,-0.188,-0.131,998.354,1,"cov_5"
0.004,-0.083,0.001,0.099,73.896,1.025,"cov_6"
0.603,0.573,0.603,0.636,3921.67,1,"Sigma2_e"
0.106,0.1,0.106,0.111,4949.718,1,"Sigma2_ex"
797.729,743.457,797.644,851.224,948.562,1,"lp__"
0.983,0.904,0.969,1.088,17.002,1.169,"B_0"
-0.046,-0.151,-0.066,0.1,20.092,1.143,"B_x"
0.114,-0.206,0.152,0.229,20.888,1.141,"psi"
0.244,0.198,0.235,0.312,86.678,1.058,"Sigma2_intercept"
0.08,0.063,0.075,0.114,8.149,1.325,"Sigma2_psi"
1.044,0.876,1.044,1.237,1148.976,1,"Sigma2_x"
0.107,0.058,0.087,0.357,725.246,1.012,"Sigma2_phi"
0.08,0.028,0.057,0.3,248.413,1.038,"Sigma2_epsilon"
-0.077,-0.107,-0.075,-0.051,1004.987,1.003,"cov_int_psi"
0.085,0.047,0.089,0.115,24.669,1.118,"cov_int_phi"
-0.079,-0.105,-0.077,-0.062,29.047,1.113,"cov_psi_phi"
-0.553,-0.659,-0.575,-0.375,17.479,1.163,"cor_1"
0.37,0.076,0.391,0.577,206.777,1.003,"cor_2"
-0.86,-0.945,-0.875,-0.703,28.201,1.102,"cor_3"
0.586,0.487,0.585,0.673,1065.607,1,"cor_4"
-0.493,-0.662,-0.484,-0.388,4.896,1.509,"cor_5"
0.675,0.413,0.641,0.951,5.905,1.392,"cor_6"
-0.077,-0.107,-0.075,-0.051,1004.987,1.003,"cov_1"
0.052,0.007,0.045,0.15,433.198,1.026,"cov_2"
-0.064,-0.122,-0.058,-0.04,44.109,1.101,"cov_3"
0.295,0.225,0.289,0.383,889.112,1.012,"cov_4"
-0.143,-0.215,-0.139,-0.102,5.029,1.521,"cov_5"
0.194,0.087,0.147,0.536,24.047,1.13,"cov_6"
0.609,0.585,0.606,0.643,30.278,1.079,"Sigma2_e"
0.1,0.097,0.1,0.106,8.981,1.225,"Sigma2_ex"
840.733,789.262,841.33,884.684,180.414,1.009,"lp__"
1.018,0.929,1.017,1.107,728.571,1,"B_0"
0.047,-0.094,0.047,0.187,788.701,1,"B_x"
0.303,0.139,0.297,0.516,42.256,1,"psi"
0.171,0.126,0.169,0.224,1376.03,1,"Sigma2_intercept"
0.108,0.079,0.107,0.143,2190.927,1,"Sigma2_psi"
1.085,0.89,1.08,1.316,1596.764,1,"Sigma2_x"
0.127,0.049,0.105,0.349,88.137,1.005,"Sigma2_phi"
0.019,0.001,0.013,0.072,353.833,1.012,"Sigma2_epsilon"
-0.086,-0.121,-0.086,-0.057,1024.359,1,"cov_int_psi"
0.066,0.037,0.066,0.099,1099.8,1,"cov_int_phi"
-0.068,-0.095,-0.067,-0.045,911.775,1,"cov_psi_phi"
-0.638,-0.772,-0.644,-0.471,942.912,1,"cor_1"
-0.152,-0.687,-0.189,0.505,52.732,1,"cor_2"
-0.279,-0.842,-0.315,0.44,58.848,1,"cor_3"
0.575,0.455,0.577,0.686,1232.432,1.002,"cor_4"
-0.574,-0.689,-0.577,-0.449,1313.995,1,"cor_5"
-0.09,-0.911,-0.113,0.829,28.255,1,"cor_6"
-0.086,-0.121,-0.086,-0.057,1024.359,1,"cov_1"
-0.009,-0.061,-0.007,0.032,46.691,1.001,"cov_2"
-0.009,-0.043,-0.009,0.031,48.43,1,"cov_3"
0.248,0.175,0.245,0.333,1234.645,1.001,"cov_4"
-0.196,-0.263,-0.194,-0.138,1646.405,1,"cov_5"
-0.018,-0.238,-0.009,0.148,35.996,1,"cov_6"
0.616,0.585,0.616,0.647,6223.698,1,"Sigma2_e"
0.098,0.093,0.097,0.103,8882.504,1,"Sigma2_ex"
892.336,839.99,891.876,944.694,936.614,1,"lp__"
0.957,0.854,0.956,1.058,592.753,1,"B_0"
-0.048,-0.187,-0.049,0.089,639.036,1,"B_x"
0.323,0.067,0.334,0.525,37.496,1.023,"psi"
0.219,0.165,0.217,0.284,1195.429,1,"Sigma2_intercept"
0.121,0.087,0.119,0.16,1510.221,1,"Sigma2_psi"
1.035,0.847,1.03,1.265,1252.495,1,"Sigma2_x"
0.156,0.065,0.135,0.357,93.997,1.013,"Sigma2_phi"
0.034,0.006,0.026,0.118,166.337,1,"Sigma2_epsilon"
-0.091,-0.131,-0.09,-0.058,804.019,1,"cov_int_psi"
0.078,0.042,0.077,0.12,988.989,1.001,"cov_int_phi"
-0.078,-0.11,-0.077,-0.05,1307.204,1,"cov_psi_phi"
-0.562,-0.709,-0.566,-0.395,766.385,1,"cor_1"
0.131,-0.334,0.14,0.551,43.861,1.023,"cor_2"
-0.281,-0.754,-0.314,0.312,54.735,1.022,"cor_3"
0.433,0.296,0.437,0.558,812.829,1.002,"cor_4"
-0.544,-0.671,-0.548,-0.398,806.727,1.001,"cor_5"
0.012,-0.781,-0.039,0.878,26.309,1.034,"cor_6"
-0.091,-0.131,-0.09,-0.058,804.019,1,"cov_1"
0.011,-0.033,0.009,0.067,43.109,1.018,"cov_2"
-0.016,-0.068,-0.015,0.023,46.917,1.019,"cov_3"
0.207,0.13,0.205,0.297,857.58,1.001,"cov_4"
-0.192,-0.26,-0.191,-0.128,1005.326,1,"cov_5"
0.007,-0.185,-0.005,0.269,34.854,1.023,"cov_6"
0.603,0.572,0.603,0.637,3117.505,1,"Sigma2_e"
0.098,0.093,0.098,0.103,4841.397,1,"Sigma2_ex"
923.117,865.87,923.68,978.158,790.854,1,"lp__"
1.045,0.945,1.046,1.142,1485.406,1,"B_0"
0.068,-0.076,0.066,0.215,1680.012,1,"B_x"
0.279,0.057,0.285,0.453,52.333,1,"psi"
0.218,0.168,0.216,0.28,1634.186,1.001,"Sigma2_intercept"
0.08,0.056,0.078,0.109,2425.325,1,"Sigma2_psi"
1.097,0.903,1.088,1.33,1887.321,1,"Sigma2_x"
0.119,0.051,0.102,0.291,248.632,1.011,"Sigma2_phi"
0.023,0.003,0.015,0.09,422.429,1.008,"Sigma2_epsilon"
-0.067,-0.098,-0.067,-0.04,2106.671,1,"cov_int_psi"
0.061,0.03,0.059,0.097,2174.327,1,"cov_int_phi"
-0.062,-0.086,-0.061,-0.04,1851.841,1,"cov_psi_phi"
-0.514,-0.677,-0.517,-0.328,1976.521,1,"cor_1"
-0.219,-0.71,-0.251,0.407,61.489,1,"cor_2"
-0.406,-0.865,-0.46,0.313,68.563,1.004,"cor_3"
0.524,0.405,0.528,0.634,2759.745,1,"cor_4"
-0.566,-0.696,-0.57,-0.417,1787.85,1,"cor_5"
0.044,-0.85,0.042,0.899,29.423,1.001,"cor_6"
-0.067,-0.098,-0.067,-0.04,2106.671,1,"cov_1"
-0.011,-0.059,-0.012,0.042,60.649,1,"cov_2"
-0.015,-0.055,-0.013,0.015,79.811,1,"cov_3"
0.256,0.178,0.254,0.349,2294.864,1,"cov_4"
-0.167,-0.229,-0.166,-0.111,2370.96,1,"cov_5"
0.012,-0.175,0.004,0.241,48.318,1,"cov_6"
0.631,0.6,0.631,0.664,5348.831,1,"Sigma2_e"
0.098,0.093,0.098,0.103,6170.024,1,"Sigma2_ex"
838.979,784.397,839.221,889.968,943.748,1.003,"lp__"
1.056,0.959,1.057,1.147,1219.992,1.004,"B_0"
0.172,0.027,0.173,0.316,1208.704,1.003,"B_x"
0.28,0.072,0.284,0.463,59.409,1,"psi"
0.165,0.122,0.164,0.216,1470.504,1.001,"Sigma2_intercept"
0.108,0.08,0.107,0.141,2242.361,1,"Sigma2_psi"
1.128,0.927,1.119,1.374,1721.291,1,"Sigma2_x"
0.121,0.05,0.104,0.293,124.628,1,"Sigma2_phi"
0.022,0.003,0.015,0.083,467.616,1.001,"Sigma2_epsilon"
-0.089,-0.122,-0.089,-0.061,1319.175,1.001,"cov_int_psi"
0.08,0.048,0.079,0.118,1233.6,1.003,"cov_int_phi"
-0.087,-0.116,-0.086,-0.062,1347.349,1,"cov_psi_phi"
-0.669,-0.794,-0.674,-0.516,1169.267,1.001,"cor_1"
-0.005,-0.639,-0.004,0.637,64.814,1,"cor_2"
-0.403,-0.92,-0.473,0.417,71.889,1,"cor_3"
0.65,0.54,0.652,0.744,1721.199,1.002,"cor_4"
-0.709,-0.799,-0.713,-0.599,1916.643,1,"cor_5"
0.05,-0.852,0.047,0.904,40.722,1,"cor_6"
-0.089,-0.122,-0.089,-0.061,1319.175,1.001,"cov_1"
0.001,-0.051,0,0.062,69.238,1,"cov_2"
-0.017,-0.072,-0.016,0.027,66.755,1,"cov_3"
0.28,0.203,0.278,0.369,1585.018,1.001,"cov_4"
-0.247,-0.321,-0.246,-0.183,1981.13,1,"cov_5"
0.011,-0.192,0.004,0.238,54.96,1,"cov_6"
0.606,0.576,0.606,0.638,4131.743,1,"Sigma2_e"
0.099,0.094,0.099,0.104,5120.788,1.001,"Sigma2_ex"
890.286,837.951,890.515,942.55,957.711,1.003,"lp__"
0.929,0.821,0.929,1.031,822.014,1,"B_0"
-0.048,-0.196,-0.047,0.098,969.633,1,"B_x"
0.299,0.146,0.304,0.413,109.096,1.054,"psi"
0.245,0.186,0.242,0.321,1264.277,1,"Sigma2_intercept"
0.12,0.089,0.119,0.157,1883.453,1.001,"Sigma2_psi"
1.145,0.944,1.139,1.393,2123.247,1,"Sigma2_x"
0.117,0.056,0.108,0.213,262.12,1.024,"Sigma2_phi"
0.008,0,0.003,0.04,693.715,1,"Sigma2_epsilon"
-0.112,-0.155,-0.111,-0.075,1144.468,1,"cov_int_psi"
0.094,0.059,0.093,0.137,1181.317,1,"cov_int_phi"
-0.072,-0.102,-0.071,-0.048,1719.275,1.002,"cov_psi_phi"
-0.651,-0.777,-0.656,-0.495,904.292,1.001,"cor_1"
0.054,-0.695,0.066,0.747,136.752,1.037,"cor_2"
-0.233,-0.845,-0.297,0.602,180.788,1.032,"cor_3"
0.572,0.455,0.575,0.672,1711.799,1,"cor_4"
-0.591,-0.705,-0.595,-0.459,2074.32,1.006,"cor_5"
0.088,-0.887,0.111,0.914,24.701,1.162,"cor_6"
-0.112,-0.155,-0.111,-0.075,1144.468,1,"cov_1"
0.003,-0.031,0.001,0.047,133.989,1.048,"cov_2"
-0.006,-0.041,-0.004,0.016,138.693,1.047,"cov_3"
0.303,0.216,0.3,0.407,1404.82,1,"cov_4"
-0.219,-0.294,-0.217,-0.153,2379.745,1.001,"cov_5"
0.01,-0.107,0.002,0.171,86.132,1.074,"cov_6"
0.605,0.574,0.605,0.638,5570.71,1,"Sigma2_e"
0.101,0.096,0.101,0.106,8921.287,1,"Sigma2_ex"
867.55,814.317,867.709,921.066,841.724,1.001,"lp__"
1.109,1.019,1.11,1.193,846.782,1.003,"B_0"
0.173,0.039,0.174,0.304,832.624,1.003,"B_x"
