"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.977,0.933,0.977,1.02,2832.5,1,"B_0"
0.298,0.258,0.299,0.338,3106.883,1,"psi"
0.205,0.169,0.204,0.244,1628.426,1,"Sigma2_intercept"
0.016,0.001,0.015,0.037,524.675,1,"Sigma2_epsilon"
0.126,0.096,0.125,0.159,1261.407,1,"Sigma2_phi"
1.11,1.11,1.11,1.11,0.5,1,"Sigma2_x"
0.066,0.046,0.066,0.086,2903.408,1,"cov_int_phi"
0.012,-0.007,0.012,0.033,2372.514,1,"cov_2"
0.575,0.535,0.574,0.614,1131.562,1.001,"Sigma2_e"
-1918.568,-2019.126,-1919.892,-1811.698,585.126,1.001,"lp__"
0.995,0.949,0.995,1.042,1635.025,1,"B_0"
0.293,0.251,0.293,0.333,1920.585,1,"psi"
0.229,0.19,0.229,0.27,1417.358,1,"Sigma2_intercept"
0.008,0,0.005,0.029,274.138,1,"Sigma2_epsilon"
0.109,0.082,0.108,0.14,901.145,1,"Sigma2_phi"
1.085,1.085,1.085,1.085,0.5,1,"Sigma2_x"
0.069,0.05,0.068,0.091,1060.509,1,"cov_int_phi"
0.014,-0.003,0.013,0.038,767.534,1,"cov_2"
0.615,0.573,0.615,0.656,974.426,1,"Sigma2_e"
-2025.926,-2123.218,-2027.064,-1921.286,638.514,1,"lp__"
0.995,0.953,0.995,1.038,3714.618,1,"B_0"
0.273,0.233,0.273,0.313,3852.842,1,"psi"
0.171,0.138,0.17,0.207,1453.211,1,"Sigma2_intercept"
0.018,0.004,0.017,0.036,1011.356,1.002,"Sigma2_epsilon"
0.107,0.08,0.106,0.136,2583.861,1.001,"Sigma2_phi"
1.075,1.075,1.075,1.075,0.5,1,"Sigma2_x"
0.044,0.025,0.043,0.062,3099.921,1,"cov_int_phi"
0.004,-0.014,0.004,0.022,2524.485,1,"cov_2"
0.607,0.567,0.606,0.648,1690.044,1.001,"Sigma2_e"
-2007.395,-2103.886,-2007.81,-1909.608,709.993,1.001,"lp__"
0.95,0.909,0.95,0.991,585.755,1.002,"B_0"
0.28,0.244,0.28,0.317,434.554,1.006,"psi"
0.17,0.138,0.17,0.206,607.294,1.001,"Sigma2_intercept"
0.009,0,0.005,0.037,22.673,1.086,"Sigma2_epsilon"
0.092,0.067,0.09,0.124,49.572,1.039,"Sigma2_phi"
1.021,1.021,1.021,1.021,0.5,1,"Sigma2_x"
0.042,0.026,0.042,0.061,143.864,1.011,"cov_int_phi"
0.003,-0.012,0.002,0.022,87.978,1.017,"cov_2"
0.617,0.58,0.616,0.662,342.918,1.009,"Sigma2_e"
-2030.911,-2128.591,-2030.866,-1937.573,189.207,1.011,"lp__"
1.002,0.959,1.002,1.047,2599.307,1,"B_0"
0.246,0.208,0.246,0.285,3256.437,1,"psi"
0.217,0.18,0.217,0.256,1699.181,1,"Sigma2_intercept"
0.007,0,0.005,0.024,489.763,1,"Sigma2_epsilon"
0.073,0.051,0.072,0.1,970.471,1,"Sigma2_phi"
1.008,1.008,1.008,1.008,0.5,1,"Sigma2_x"
0.049,0.034,0.049,0.068,2040.024,1,"cov_int_phi"
0.007,-0.009,0.006,0.026,1721.679,1,"cov_2"
0.576,0.537,0.576,0.615,1575.591,1,"Sigma2_e"
-1923.229,-2020.894,-1923.543,-1819.973,686.381,1.001,"lp__"
1.014,0.972,1.014,1.058,1975.072,1,"B_0"
0.256,0.218,0.256,0.294,2257.006,1,"psi"
0.197,0.161,0.197,0.238,1516.008,1,"Sigma2_intercept"
0.006,0,0.005,0.019,615.368,1,"Sigma2_epsilon"
0.086,0.064,0.085,0.111,1674.115,1,"Sigma2_phi"
1.114,1.114,1.114,1.114,0.5,1,"Sigma2_x"
0.053,0.036,0.052,0.073,1637.454,1.002,"cov_int_phi"
0.01,-0.005,0.009,0.03,1448.431,1.002,"cov_2"
0.625,0.585,0.625,0.664,1597.08,1.001,"Sigma2_e"
-2051.425,-2148.331,-2050.65,-1955.213,752.346,1.004,"lp__"
0.956,0.912,0.956,0.999,3247.962,1,"B_0"
0.274,0.233,0.274,0.315,3959.829,1,"psi"
0.233,0.195,0.232,0.273,1999.742,1,"Sigma2_intercept"
0.023,0.006,0.022,0.044,770.848,1.001,"Sigma2_epsilon"
0.1,0.073,0.1,0.131,1577.311,1.001,"Sigma2_phi"
0.995,0.995,0.995,0.995,0.5,1,"Sigma2_x"
0.03,0.009,0.03,0.05,2957.092,1,"cov_int_phi"
-0.012,-0.032,-0.012,0.008,2517.759,1,"cov_2"
0.613,0.572,0.612,0.655,1279.5,1.001,"Sigma2_e"
-2021.002,-2119.772,-2021.975,-1915.209,648.257,1,"lp__"
1.013,0.968,1.012,1.058,1871.486,1.002,"B_0"
0.27,0.231,0.27,0.309,2528.234,1.001,"psi"
0.256,0.215,0.255,0.302,1333.056,1,"Sigma2_intercept"
0.011,0,0.009,0.031,353.629,1,"Sigma2_epsilon"
0.087,0.062,0.086,0.115,770.547,1,"Sigma2_phi"
0.999,0.999,0.999,0.999,0.5,1,"Sigma2_x"
0.056,0.036,0.056,0.077,2968.902,1,"cov_int_phi"
0.002,-0.018,0.002,0.023,2581.215,1.001,"cov_2"
0.601,0.559,0.601,0.642,892.507,1,"Sigma2_e"
-1989.981,-2094.444,-1991.797,-1875.573,445.735,1.002,"lp__"
0.997,0.954,0.997,1.04,4365.464,1,"B_0"
0.292,0.253,0.291,0.33,4314.776,1,"psi"
0.178,0.143,0.178,0.216,1521.623,1,"Sigma2_intercept"
0.019,0.003,0.018,0.041,711.712,1.001,"Sigma2_epsilon"
0.112,0.085,0.112,0.143,1622.939,1.001,"Sigma2_phi"
1.001,1.001,1.001,1.001,0.5,1,"Sigma2_x"
0.047,0.027,0.046,0.066,3474.298,1,"cov_int_phi"
0.005,-0.014,0.005,0.024,2842.602,1.001,"cov_2"
0.655,0.612,0.654,0.699,1474.214,1,"Sigma2_e"
-2127.472,-2226.173,-2128.353,-2023.572,637.564,1.001,"lp__"
1.005,0.963,1.005,1.047,3168.06,1,"B_0"
0.269,0.229,0.269,0.307,3762.243,1,"psi"
0.216,0.179,0.216,0.257,1546.385,1,"Sigma2_intercept"
0.011,0,0.009,0.033,341.996,1,"Sigma2_epsilon"
0.079,0.055,0.078,0.108,615.384,1,"Sigma2_phi"
0.933,0.933,0.933,0.933,0.5,1,"Sigma2_x"
0.036,0.017,0.036,0.053,2728.032,1,"cov_int_phi"
-0.004,-0.022,-0.004,0.013,2382.588,1,"cov_2"
0.616,0.573,0.616,0.66,1123.971,1,"Sigma2_e"
-2029.245,-2132.732,-2030.03,-1922.965,489.301,1,"lp__"
0.983,0.935,0.983,1.032,4235.606,1,"B_0"
0.247,0.206,0.247,0.287,4498.937,1.001,"psi"
0.214,0.177,0.214,0.254,1882.163,1,"Sigma2_intercept"
0.035,0.014,0.035,0.058,1088.082,1,"Sigma2_epsilon"
0.123,0.093,0.122,0.155,1877.506,1,"Sigma2_phi"
1.108,1.108,1.108,1.108,0.5,1,"Sigma2_x"
0.074,0.053,0.074,0.096,3376.553,1,"cov_int_phi"
0.027,0.005,0.027,0.05,2943.884,1,"cov_2"
0.601,0.56,0.601,0.644,1594.932,1,"Sigma2_e"
-1990.53,-2093.726,-1990.02,-1891.037,706.03,1,"lp__"
0.997,0.952,0.997,1.041,4296.696,1,"B_0"
0.264,0.223,0.263,0.305,4508.742,1,"psi"
0.216,0.179,0.215,0.256,1476.875,1,"Sigma2_intercept"
0.02,0.003,0.019,0.041,715.899,1,"Sigma2_epsilon"
0.096,0.069,0.095,0.124,1356.827,1,"Sigma2_phi"
0.94,0.94,0.94,0.94,0.5,1,"Sigma2_x"
0.055,0.035,0.055,0.076,3403.962,1,"cov_int_phi"
0.013,-0.007,0.013,0.034,3164.815,1,"cov_2"
0.602,0.561,0.602,0.644,1312.913,1.001,"Sigma2_e"
-1992.869,-2095.632,-1991.853,-1886.254,567.115,1,"lp__"
1.032,0.99,1.032,1.073,3557.712,1,"B_0"
0.256,0.217,0.256,0.297,3703.368,1,"psi"
0.188,0.153,0.187,0.226,1721.109,1,"Sigma2_intercept"
0.016,0.002,0.015,0.038,775.417,1.001,"Sigma2_epsilon"
0.096,0.07,0.096,0.125,1546.982,1,"Sigma2_phi"
1.076,1.076,1.076,1.076,0.5,1,"Sigma2_x"
0.05,0.033,0.05,0.07,3025.58,1,"cov_int_phi"
0.011,-0.008,0.01,0.03,2679.198,1,"cov_2"
0.62,0.58,0.62,0.662,1633.919,1,"Sigma2_e"
-2039.772,-2137.847,-2040.303,-1935.058,660.459,1,"lp__"
0.968,0.927,0.968,1.011,3352.817,1,"B_0"
0.259,0.22,0.258,0.298,2378.85,1,"psi"
0.175,0.14,0.176,0.212,1651.583,1,"Sigma2_intercept"
0.007,0,0.006,0.022,546.924,1.001,"Sigma2_epsilon"
0.084,0.062,0.083,0.11,1652.836,1,"Sigma2_phi"
1.061,1.061,1.061,1.061,0.5,1,"Sigma2_x"
0.046,0.03,0.046,0.065,2146.674,1,"cov_int_phi"
0.009,-0.007,0.008,0.027,1602.709,1,"cov_2"
0.638,0.597,0.638,0.681,1504.635,1,"Sigma2_e"
-2086.487,-2189.862,-2085.104,-1987.588,650.829,1.001,"lp__"
0.975,0.932,0.975,1.016,1913.686,1,"B_0"
0.299,0.261,0.299,0.338,2313.693,1,"psi"
0.192,0.158,0.192,0.23,1589.014,1,"Sigma2_intercept"
0.004,0,0.002,0.019,431.536,1.015,"Sigma2_epsilon"
0.099,0.076,0.099,0.126,1482.788,1.004,"Sigma2_phi"
1.043,1.043,1.043,1.043,0.5,1,"Sigma2_x"
0.05,0.035,0.049,0.067,2428.01,1,"cov_int_phi"
0.003,-0.01,0.002,0.02,1812.317,1,"cov_2"
0.64,0.601,0.64,0.683,1557.45,1,"Sigma2_e"
-2091.313,-2188.825,-2090.904,-1994.11,764.555,1.001,"lp__"
0.983,0.941,0.984,1.026,3561.704,1,"B_0"
0.305,0.266,0.305,0.345,3725.928,1,"psi"
0.188,0.153,0.187,0.227,1566.742,1,"Sigma2_intercept"
0.004,0,0.003,0.015,931.299,1.003,"Sigma2_epsilon"
0.095,0.074,0.095,0.119,3125.417,1,"Sigma2_phi"
0.924,0.924,0.924,0.924,0.5,1,"Sigma2_x"
0.049,0.034,0.048,0.068,2435.435,1,"cov_int_phi"
0.007,-0.007,0.005,0.026,2260.527,1,"cov_2"
0.632,0.592,0.632,0.675,1717.601,1,"Sigma2_e"
-2071.95,-2164.637,-2071.503,-1980.731,514.425,1,"lp__"
0.969,0.926,0.97,1.012,2668.12,1,"B_0"
0.272,0.235,0.272,0.309,3755.42,1,"psi"
0.202,0.165,0.201,0.24,1639.013,1,"Sigma2_intercept"
0.003,0,0.002,0.016,659.189,1.001,"Sigma2_epsilon"
0.076,0.057,0.075,0.098,2311.652,1,"Sigma2_phi"
0.945,0.945,0.945,0.945,0.5,1,"Sigma2_x"
0.046,0.032,0.046,0.064,2569.015,1.002,"cov_int_phi"
0.004,-0.009,0.003,0.021,2156.686,1.002,"cov_2"
0.649,0.608,0.648,0.691,1717.55,1.001,"Sigma2_e"
-2115.007,-2212.457,-2115.011,-2017.627,827.226,1.006,"lp__"
1.008,0.965,1.008,1.05,3505.092,1,"B_0"
0.278,0.239,0.278,0.317,3872.797,1,"psi"
0.202,0.166,0.201,0.24,1644.418,1,"Sigma2_intercept"
0.011,0,0.01,0.031,580.585,1.001,"Sigma2_epsilon"
0.095,0.071,0.094,0.123,1251.921,1,"Sigma2_phi"
1.005,1.005,1.005,1.005,0.5,1,"Sigma2_x"
0.05,0.032,0.05,0.069,2861.398,1,"cov_int_phi"
0.009,-0.009,0.008,0.027,2400.247,1,"cov_2"
0.594,0.555,0.594,0.634,1540.027,1,"Sigma2_e"
-1970.715,-2074.148,-1969.59,-1871.51,671.966,1,"lp__"
0.991,0.945,0.992,1.036,3232.843,1,"B_0"
0.261,0.221,0.261,0.3,2489.815,1,"psi"
0.243,0.203,0.242,0.286,1855.094,1,"Sigma2_intercept"
0.011,0,0.01,0.03,587.442,1,"Sigma2_epsilon"
0.089,0.066,0.089,0.116,1301.844,1,"Sigma2_phi"
1.018,1.018,1.018,1.018,0.5,1,"Sigma2_x"
0.068,0.05,0.067,0.089,2227.536,1,"cov_int_phi"
0.013,-0.005,0.013,0.034,1746.964,1,"cov_2"
0.582,0.543,0.582,0.624,1203.691,1,"Sigma2_e"
-1941.419,-2042.391,-1942.167,-1837.026,630.705,1,"lp__"
0.987,0.945,0.987,1.031,3390.677,1,"B_0"
0.26,0.221,0.259,0.298,3405.488,1,"psi"
0.191,0.156,0.19,0.23,1608.885,1,"Sigma2_intercept"
0.004,0,0.002,0.02,469.063,1.002,"Sigma2_epsilon"
0.081,0.058,0.08,0.107,1625.824,1,"Sigma2_phi"
1.13,1.13,1.13,1.13,0.5,1,"Sigma2_x"
0.038,0.021,0.039,0.053,2645.058,1,"cov_int_phi"
-0.002,-0.019,-0.001,0.011,2407.501,1,"cov_2"
0.633,0.593,0.633,0.673,1625.924,1.001,"Sigma2_e"
-2073.446,-2169.551,-2073.315,-1978.811,796.691,1.001,"lp__"
1.045,0.999,1.044,1.089,3958.697,1,"B_0"
0.244,0.203,0.244,0.285,3853.946,1,"psi"
0.2,0.165,0.198,0.242,1723.941,1,"Sigma2_intercept"
0.024,0.004,0.024,0.048,511.659,1,"Sigma2_epsilon"
0.091,0.064,0.091,0.121,826.981,1,"Sigma2_phi"
0.967,0.967,0.967,0.967,0.5,1,"Sigma2_x"
0.047,0.029,0.047,0.067,2841.184,1,"cov_int_phi"
0.015,-0.003,0.015,0.036,2457.38,1,"cov_2"
0.593,0.55,0.592,0.637,1010.696,1,"Sigma2_e"
-1964.858,-2075.466,-1965.94,-1848.526,525.982,1,"lp__"
0.988,0.944,0.988,1.032,3026.241,1,"B_0"
0.261,0.222,0.261,0.299,2199.493,1,"psi"
0.198,0.16,0.198,0.238,1073.219,1.001,"Sigma2_intercept"
0.005,0,0.003,0.022,263.329,1,"Sigma2_epsilon"
0.071,0.051,0.07,0.096,831.037,1,"Sigma2_phi"
0.915,0.915,0.915,0.915,0.5,1,"Sigma2_x"
0.042,0.027,0.041,0.061,1566.059,1,"cov_int_phi"
0.007,-0.007,0.005,0.026,1187.394,1,"cov_2"
0.657,0.616,0.657,0.7,1117.003,1,"Sigma2_e"
-2134.614,-2234.89,-2134.932,-2035.317,391.869,1.003,"lp__"
0.995,0.953,0.994,1.041,3656.964,1.001,"B_0"
0.269,0.231,0.269,0.306,4350.604,1,"psi"
0.206,0.172,0.205,0.245,1579.261,1.001,"Sigma2_intercept"
0.016,0.002,0.016,0.035,747.841,1.002,"Sigma2_epsilon"
0.103,0.078,0.102,0.13,1548.819,1,"Sigma2_phi"
1.057,1.057,1.057,1.057,0.5,1,"Sigma2_x"
0.055,0.038,0.055,0.073,2912.686,1,"cov_int_phi"
0.009,-0.009,0.009,0.027,2548.116,1,"cov_2"
0.575,0.538,0.574,0.617,1433.277,1,"Sigma2_e"
-1920.162,-2019.562,-1919.817,-1821.587,669.543,1,"lp__"
0.975,0.931,0.974,1.019,4307.843,1,"B_0"
0.24,0.201,0.239,0.279,3953.33,1,"psi"
0.202,0.165,0.201,0.242,1599.98,1,"Sigma2_intercept"
0.015,0.002,0.014,0.034,889.465,1,"Sigma2_epsilon"
0.079,0.057,0.079,0.105,1731.85,1,"Sigma2_phi"
1.018,1.018,1.018,1.018,0.5,1,"Sigma2_x"
0.036,0.018,0.036,0.055,3273.944,1,"cov_int_phi"
0.002,-0.017,0.002,0.02,3008.056,1,"cov_2"
0.633,0.592,0.633,0.678,1475.675,1,"Sigma2_e"
-2074.101,-2177.522,-2074.009,-1972.561,517.384,1,"lp__"
0.987,0.943,0.987,1.03,3264.911,1,"B_0"
0.238,0.201,0.238,0.277,3250.994,1,"psi"
0.201,0.166,0.2,0.24,1398.289,1,"Sigma2_intercept"
0.016,0.002,0.015,0.035,718.748,1,"Sigma2_epsilon"
0.078,0.055,0.078,0.105,1330.182,1,"Sigma2_phi"
0.981,0.981,0.981,0.981,0.5,1,"Sigma2_x"
0.043,0.026,0.043,0.062,2971.625,1,"cov_int_phi"
0.008,-0.01,0.007,0.026,2389.818,1,"cov_2"
0.577,0.538,0.576,0.616,1715.108,1,"Sigma2_e"
-1922.619,-2023.032,-1921.657,-1822.826,669.735,1.001,"lp__"
0.977,0.933,0.978,1.021,3229.938,1,"B_0"
0.264,0.225,0.264,0.302,3125.125,1,"psi"
0.209,0.172,0.208,0.25,2002.182,1,"Sigma2_intercept"
0.02,0.002,0.019,0.042,454.882,1,"Sigma2_epsilon"
0.101,0.074,0.101,0.132,870.569,1,"Sigma2_phi"
1.031,1.031,1.031,1.031,0.5,1,"Sigma2_x"
0.053,0.034,0.052,0.073,2731.006,1,"cov_int_phi"
0.011,-0.008,0.011,0.032,2155.112,1,"cov_2"
0.598,0.558,0.598,0.642,1210.24,1,"Sigma2_e"
-1984.127,-2088.611,-1983.507,-1882.917,631.253,1,"lp__"
1.007,0.964,1.007,1.049,3835.593,1,"B_0"
0.278,0.239,0.278,0.317,3528.07,1,"psi"
0.192,0.158,0.191,0.23,1578.573,1.001,"Sigma2_intercept"
0.018,0.003,0.017,0.037,754.693,1.003,"Sigma2_epsilon"
0.097,0.072,0.097,0.123,1309.804,1.001,"Sigma2_phi"
0.939,0.939,0.939,0.939,0.5,1,"Sigma2_x"
0.045,0.027,0.045,0.065,3124.294,1,"cov_int_phi"
0.004,-0.015,0.003,0.024,2569.986,1,"cov_2"
0.585,0.544,0.585,0.627,1349.581,1,"Sigma2_e"
-1946.292,-2052.963,-1946.216,-1842.992,608.11,1,"lp__"
0.995,0.95,0.995,1.038,1520.033,1,"B_0"
0.265,0.227,0.265,0.305,1591.581,1.001,"psi"
0.22,0.182,0.219,0.262,1048.183,1,"Sigma2_intercept"
0.012,0,0.011,0.032,373.611,1.002,"Sigma2_epsilon"
0.095,0.069,0.094,0.125,846.177,1,"Sigma2_phi"
1.123,1.123,1.123,1.123,0.5,1,"Sigma2_x"
0.049,0.03,0.048,0.068,1985.604,1.001,"cov_int_phi"
-0.001,-0.02,-0.001,0.019,1792.677,1.002,"cov_2"
0.626,0.583,0.626,0.67,936.178,1.002,"Sigma2_e"
-2055.101,-2160.642,-2053.481,-1951.626,567.186,1.003,"lp__"
1.032,0.984,1.032,1.079,4206.564,1,"B_0"
0.201,0.16,0.201,0.242,4795.651,1,"psi"
0.235,0.197,0.234,0.277,1472.64,1,"Sigma2_intercept"
0.02,0.006,0.019,0.038,1301.511,1,"Sigma2_epsilon"
0.076,0.053,0.075,0.101,2324.069,1,"Sigma2_phi"
1.067,1.067,1.067,1.067,0.5,1,"Sigma2_x"
0.062,0.041,0.061,0.082,3237.733,1,"cov_int_phi"
0.024,0.003,0.024,0.046,3191.909,1,"cov_2"
0.586,0.547,0.585,0.627,1476.989,1,"Sigma2_e"
-1950.321,-2051.428,-1949.179,-1847.824,709.96,1,"lp__"
0.991,0.949,0.991,1.033,3645.55,1,"B_0"
0.292,0.254,0.292,0.329,4866.976,1,"psi"
0.197,0.162,0.197,0.234,2094.108,1.001,"Sigma2_intercept"
0.006,0,0.004,0.021,622.039,1,"Sigma2_epsilon"
0.091,0.069,0.09,0.117,1777.964,1,"Sigma2_phi"
0.99,0.99,0.99,0.99,0.5,1,"Sigma2_x"
0.045,0.028,0.045,0.06,3682.969,1,"cov_int_phi"
-0.003,-0.02,-0.002,0.011,2755.227,1,"cov_2"
0.643,0.603,0.642,0.687,1740.345,1,"Sigma2_e"
-2098.057,-2197.835,-2096.624,-2002.319,568.444,1,"lp__"
1.026,0.982,1.026,1.069,4244.142,1,"B_0"
0.243,0.202,0.242,0.283,3639.348,1,"psi"
0.189,0.153,0.189,0.227,1505.923,1.001,"Sigma2_intercept"
0.023,0.007,0.022,0.043,840.051,1.001,"Sigma2_epsilon"
0.099,0.073,0.098,0.128,1825.482,1,"Sigma2_phi"
1.067,1.067,1.067,1.067,0.5,1,"Sigma2_x"
0.05,0.032,0.05,0.069,3000.227,1,"cov_int_phi"
0.016,-0.002,0.016,0.035,2501.005,1,"cov_2"
0.593,0.554,0.592,0.636,1365.986,1,"Sigma2_e"
-1968.272,-2073.153,-1967.227,-1867.451,614.337,1,"lp__"
0.988,0.944,0.988,1.033,4264.772,1,"B_0"
0.266,0.225,0.266,0.307,3353.34,1,"psi"
0.174,0.141,0.174,0.209,1246.187,1.002,"Sigma2_intercept"
0.007,0,0.006,0.019,873.064,1,"Sigma2_epsilon"
0.081,0.06,0.081,0.106,2728.489,1,"Sigma2_phi"
0.947,0.947,0.947,0.947,0.5,1,"Sigma2_x"
0.048,0.029,0.047,0.067,1625.747,1,"cov_int_phi"
0.015,-0.001,0.015,0.036,1475.748,1,"cov_2"
0.643,0.604,0.643,0.687,1690.924,1,"Sigma2_e"
-2100.532,-2197.954,-2100.138,-2003.429,670.902,1.001,"lp__"
1.02,0.977,1.02,1.063,2355.433,1,"B_0"
0.261,0.222,0.261,0.301,3172.52,1,"psi"
0.179,0.144,0.178,0.216,1577.12,1.001,"Sigma2_intercept"
0.006,0,0.004,0.025,322.352,1,"Sigma2_epsilon"
0.077,0.055,0.076,0.104,794.533,1,"Sigma2_phi"
1.003,1.003,1.003,1.003,0.5,1,"Sigma2_x"
0.039,0.023,0.039,0.056,2213.855,1,"cov_int_phi"
0.003,-0.011,0.002,0.02,1861.872,1,"cov_2"
0.647,0.604,0.647,0.689,1158.124,1,"Sigma2_e"
-2107.223,-2203.57,-2108.46,-2005.107,576.401,1.002,"lp__"
1.035,0.993,1.035,1.078,2115.941,1,"B_0"
0.262,0.223,0.262,0.3,2824.7,1,"psi"
0.221,0.185,0.22,0.261,1847.782,1,"Sigma2_intercept"
0.009,0,0.007,0.026,363.93,1,"Sigma2_epsilon"
0.087,0.063,0.086,0.114,978.378,1,"Sigma2_phi"
1.061,1.061,1.061,1.061,0.5,1,"Sigma2_x"
0.048,0.031,0.048,0.067,2756.664,1,"cov_int_phi"
0.005,-0.011,0.005,0.024,2408.166,1,"cov_2"
0.593,0.553,0.592,0.634,1025.954,1.001,"Sigma2_e"
-1967.563,-2071.526,-1966.778,-1866.928,556.025,1.002,"lp__"
1.025,0.979,1.025,1.071,3987.134,1,"B_0"
0.226,0.186,0.226,0.266,4085.077,1,"psi"
0.201,0.165,0.2,0.24,1378.381,1,"Sigma2_intercept"
0.025,0.007,0.024,0.048,782.862,1.006,"Sigma2_epsilon"
0.088,0.062,0.088,0.118,1305.499,1.004,"Sigma2_phi"
0.981,0.981,0.981,0.981,0.5,1,"Sigma2_x"
0.061,0.042,0.061,0.082,3129.962,1,"cov_int_phi"
0.028,0.008,0.027,0.049,2662.902,1,"cov_2"
0.58,0.54,0.58,0.624,1252.258,1.001,"Sigma2_e"
-1931.989,-2038.242,-1933.025,-1825.592,635.919,1,"lp__"
1.026,0.986,1.026,1.067,3105.41,1,"B_0"
0.244,0.205,0.244,0.282,3653.537,1,"psi"
0.163,0.13,0.162,0.197,1996.816,1,"Sigma2_intercept"
0.009,0,0.008,0.026,445.01,1.004,"Sigma2_epsilon"
0.072,0.05,0.071,0.095,1035,1.002,"Sigma2_phi"
1.012,1.012,1.012,1.012,0.5,1,"Sigma2_x"
0.026,0.01,0.027,0.042,2679.625,1,"cov_int_phi"
-0.002,-0.018,-0.001,0.014,2272.756,1,"cov_2"
0.634,0.595,0.633,0.677,1360.199,1,"Sigma2_e"
-2074.343,-2172.545,-2073.616,-1973.79,583.851,1,"lp__"
1.002,0.959,1.001,1.045,3810.549,1,"B_0"
0.271,0.234,0.271,0.31,3167.473,1,"psi"
0.178,0.144,0.178,0.215,1408.952,1,"Sigma2_intercept"
0.012,0,0.011,0.032,666.913,1,"Sigma2_epsilon"
0.094,0.069,0.093,0.121,1293.232,1,"Sigma2_phi"
0.993,0.993,0.993,0.993,0.5,1,"Sigma2_x"
0.049,0.031,0.049,0.069,2419.267,1,"cov_int_phi"
0.012,-0.006,0.012,0.032,2071.724,1,"cov_2"
0.634,0.59,0.634,0.679,1210.784,1,"Sigma2_e"
-2076,-2181.561,-2075.957,-1969.409,575.599,1,"lp__"
1.028,0.982,1.029,1.071,3571.485,1.001,"B_0"
0.243,0.203,0.243,0.284,4338.496,1.001,"psi"
0.209,0.172,0.208,0.248,1611.812,1,"Sigma2_intercept"
0.027,0.01,0.026,0.049,912.285,1,"Sigma2_epsilon"
0.1,0.074,0.1,0.129,1633.738,1,"Sigma2_phi"
0.998,0.998,0.998,0.998,0.5,1,"Sigma2_x"
0.06,0.039,0.059,0.08,2904.759,1,"cov_int_phi"
0.019,-0.002,0.019,0.04,2578.32,1,"cov_2"
0.593,0.552,0.593,0.635,1383.156,1,"Sigma2_e"
-1972.22,-2072.962,-1972.663,-1872.092,553.245,1.001,"lp__"
1.017,0.972,1.018,1.064,1021.725,1,"B_0"
0.283,0.241,0.283,0.323,1355.323,1,"psi"
0.231,0.192,0.23,0.274,1267.442,1,"Sigma2_intercept"
0.015,0.001,0.014,0.037,270.721,1.017,"Sigma2_epsilon"
0.11,0.08,0.109,0.143,560.951,1.011,"Sigma2_phi"
1.043,1.043,1.043,1.043,0.5,1,"Sigma2_x"
0.061,0.041,0.061,0.082,1288.825,1,"cov_int_phi"
0.014,-0.005,0.014,0.036,1071.466,1,"cov_2"
0.601,0.559,0.601,0.644,641.951,1.006,"Sigma2_e"
-1989.471,-2094.646,-1990.493,-1882.803,417.11,1.002,"lp__"
0.977,0.93,0.977,1.023,2827.911,1.001,"B_0"
0.271,0.23,0.271,0.311,3737.762,1,"psi"
0.229,0.189,0.228,0.271,1471.996,1.004,"Sigma2_intercept"
