"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.731,0.658,0.73,0.811,4469.374,1.001,"Sigma2_e"
-377.746,-404.292,-377.752,-351.716,987.36,1,"lp__"
0.997,0.88,0.997,1.111,2024.88,1.001,"B_0"
0.233,0.16,0.234,0.305,3278.124,1,"psi"
0.229,0.151,0.226,0.334,1672.306,1,"Sigma2_intercept"
0.033,0,0.031,0.084,633.534,1.001,"Sigma2_epsilon"
0.099,0.052,0.098,0.153,1053.551,1,"Sigma2_phi"
1.229,1.229,1.229,1.229,0.5,1,"Sigma2_x"
0.054,0.018,0.054,0.093,3108.179,1,"cov_int_phi"
-0.004,-0.05,-0.003,0.04,2297.155,1,"cov_2"
0.737,0.656,0.736,0.828,2036.805,1,"Sigma2_e"
-380.024,-412.205,-379.805,-350.28,571.275,1.001,"lp__"
1.115,0.994,1.115,1.228,1229.104,1.002,"B_0"
0.283,0.215,0.283,0.349,2749.885,1,"psi"
0.204,0.132,0.201,0.298,1371.8,1.001,"Sigma2_intercept"
0.014,0,0.011,0.046,894.674,1,"Sigma2_epsilon"
0.114,0.075,0.113,0.165,2188.068,1,"Sigma2_phi"
1.091,1.091,1.091,1.091,0.5,1,"Sigma2_x"
0.078,0.045,0.077,0.118,2368.647,1,"cov_int_phi"
0.02,-0.009,0.018,0.064,1697.47,1,"cov_2"
0.722,0.649,0.72,0.805,2396.942,1.001,"Sigma2_e"
-373.59,-400.56,-373.511,-347.465,922.253,1,"lp__"
0.942,0.831,0.943,1.052,1597.576,1.001,"B_0"
0.281,0.216,0.281,0.347,4007.588,1,"psi"
0.233,0.153,0.229,0.335,1243.693,1,"Sigma2_intercept"
0.013,0,0.009,0.045,887.368,1,"Sigma2_epsilon"
0.092,0.057,0.09,0.135,2186.834,1,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.052,0.017,0.053,0.084,2896.641,1,"cov_int_phi"
-0.006,-0.042,-0.004,0.025,2560.849,1,"cov_2"
0.714,0.641,0.712,0.795,3250.289,1.001,"Sigma2_e"
-368.539,-397.421,-368.347,-341.511,862.836,1.001,"lp__"
1.049,0.927,1.049,1.169,1374.957,1,"B_0"
0.228,0.148,0.23,0.302,2545.71,1,"psi"
0.212,0.137,0.208,0.308,1393.819,1.001,"Sigma2_intercept"
0.026,0,0.023,0.068,786.337,1,"Sigma2_epsilon"
0.088,0.048,0.087,0.134,1730.84,1,"Sigma2_phi"
0.946,0.946,0.946,0.946,0.5,1,"Sigma2_x"
0.067,0.034,0.067,0.105,2192.474,1.001,"cov_int_phi"
0.027,-0.008,0.025,0.071,1586.48,1.001,"cov_2"
0.699,0.628,0.698,0.781,2449.956,1,"Sigma2_e"
-359.036,-389.204,-358.812,-330.06,686.171,1,"lp__"
0.953,0.846,0.953,1.061,2423.064,1,"B_0"
0.266,0.199,0.266,0.328,4101.053,1.001,"psi"
0.164,0.098,0.16,0.247,1829.265,1,"Sigma2_intercept"
0.015,0,0.012,0.043,1149.867,1.002,"Sigma2_epsilon"
0.108,0.069,0.107,0.154,3132.841,1,"Sigma2_phi"
1.135,1.135,1.135,1.135,0.5,1,"Sigma2_x"
0.063,0.033,0.062,0.1,2376.056,1,"cov_int_phi"
0.022,-0.005,0.021,0.061,1813.818,1,"cov_2"
0.709,0.637,0.707,0.794,4978.549,1,"Sigma2_e"
-366.416,-393.22,-366.25,-340.107,954.792,1,"lp__"
1.009,0.906,1.009,1.111,3015.074,1,"B_0"
0.325,0.254,0.326,0.392,4977.777,1,"psi"
0.172,0.106,0.168,0.259,1736.464,1,"Sigma2_intercept"
0.009,0,0.005,0.038,1175.827,1.002,"Sigma2_epsilon"
0.117,0.077,0.115,0.162,3461.282,1.001,"Sigma2_phi"
0.993,0.993,0.993,0.993,0.5,1,"Sigma2_x"
0.066,0.037,0.065,0.098,3850.614,1.001,"cov_int_phi"
0.002,-0.026,0.001,0.034,3569.176,1,"cov_2"
0.713,0.641,0.713,0.788,4217.598,1,"Sigma2_e"
-367.823,-394.63,-367.458,-341.271,734.414,1,"lp__"
1.04,0.921,1.04,1.159,631.712,1,"B_0"
0.269,0.201,0.269,0.335,2284.822,1,"psi"
0.274,0.186,0.269,0.386,1246.807,1,"Sigma2_intercept"
0.005,0,0.003,0.024,1138.788,1.001,"Sigma2_epsilon"
0.067,0.038,0.066,0.102,2400.052,1,"Sigma2_phi"
0.873,0.873,0.873,0.873,0.5,1,"Sigma2_x"
0.06,0.031,0.061,0.088,3883.594,1,"cov_int_phi"
-0.005,-0.035,-0.002,0.023,2546.167,1,"cov_2"
0.642,0.575,0.641,0.713,3147.558,1,"Sigma2_e"
-325.876,-351.966,-325.589,-302.071,1014.997,1,"lp__"
0.939,0.81,0.94,1.064,1323.168,1,"B_0"
0.296,0.232,0.297,0.359,2969.111,1,"psi"
0.256,0.166,0.252,0.373,1376.428,1,"Sigma2_intercept"
0.011,0,0.007,0.041,884.257,1,"Sigma2_epsilon"
0.122,0.078,0.12,0.174,2858.994,1,"Sigma2_phi"
1.157,1.157,1.157,1.157,0.5,1,"Sigma2_x"
0.078,0.048,0.077,0.118,2576.931,1,"cov_int_phi"
0.015,-0.013,0.011,0.056,1725.28,1.001,"cov_2"
0.746,0.671,0.744,0.833,3414.276,1,"Sigma2_e"
-385.88,-413.88,-385.773,-359.039,823.322,1,"lp__"
0.995,0.871,0.995,1.109,1244.069,1.001,"B_0"
0.272,0.201,0.273,0.339,3252.757,1,"psi"
0.227,0.149,0.223,0.329,1676.129,1,"Sigma2_intercept"
0.012,0,0.009,0.043,1066.713,1,"Sigma2_epsilon"
0.093,0.056,0.092,0.138,2684.082,1,"Sigma2_phi"
0.974,0.974,0.974,0.974,0.5,1,"Sigma2_x"
0.068,0.038,0.066,0.106,2489.099,1,"cov_int_phi"
0.014,-0.014,0.011,0.054,1895.831,1,"cov_2"
0.7,0.628,0.698,0.779,3461.37,1,"Sigma2_e"
-359.968,-387.227,-359.711,-332.65,1003.125,1,"lp__"
1.026,0.921,1.025,1.137,1954.44,1,"B_0"
0.268,0.207,0.268,0.327,4393.88,1,"psi"
0.205,0.131,0.201,0.302,1509.311,1.001,"Sigma2_intercept"
0.006,0,0.003,0.03,1179.138,1.002,"Sigma2_epsilon"
0.099,0.062,0.098,0.142,4418.573,1.001,"Sigma2_phi"
1.272,1.272,1.272,1.272,0.5,1,"Sigma2_x"
0.063,0.035,0.062,0.093,4390.389,1,"cov_int_phi"
0.001,-0.024,0,0.028,3503.905,1,"cov_2"
0.717,0.643,0.715,0.797,5231.127,1,"Sigma2_e"
-370.231,-395.7,-370.351,-344.299,873.535,1,"lp__"
0.943,0.822,0.943,1.067,1031.586,1,"B_0"
0.319,0.255,0.319,0.381,3329.768,1.001,"psi"
0.298,0.202,0.292,0.422,1283.979,1,"Sigma2_intercept"
0.01,0,0.006,0.04,657.128,1.002,"Sigma2_epsilon"
0.124,0.083,0.123,0.174,3245.153,1,"Sigma2_phi"
1.133,1.133,1.133,1.133,0.5,1,"Sigma2_x"
0.076,0.04,0.077,0.112,3622.577,1.001,"cov_int_phi"
-0.006,-0.043,-0.004,0.026,2731.42,1.004,"cov_2"
0.728,0.651,0.728,0.813,3449.202,1,"Sigma2_e"
-376.195,-403.126,-376.157,-349.498,770.158,1.001,"lp__"
1.046,0.935,1.046,1.161,2930.687,1,"B_0"
0.144,0.076,0.144,0.21,5215.856,1,"psi"
0.221,0.143,0.217,0.323,1781.25,1.001,"Sigma2_intercept"
0.02,0,0.017,0.063,811.484,1.006,"Sigma2_epsilon"
0.048,0.016,0.046,0.091,1239.349,1.003,"Sigma2_phi"
1.22,1.22,1.22,1.22,0.5,1,"Sigma2_x"
0.038,0.005,0.038,0.073,4682.228,1,"cov_int_phi"
0.005,-0.032,0.003,0.046,3124.75,1,"cov_2"
0.756,0.673,0.754,0.847,3142.812,1,"Sigma2_e"
-390.546,-420.79,-390.319,-360.988,600.86,1.01,"lp__"
1.002,0.915,1.002,1.092,3372.684,1,"B_0"
0.309,0.239,0.309,0.38,5349.433,1,"psi"
0.141,0.087,0.137,0.216,2053.298,1,"Sigma2_intercept"
0.025,0.001,0.023,0.061,1187.663,1,"Sigma2_epsilon"
0.098,0.06,0.096,0.144,2359.87,1,"Sigma2_phi"
0.885,0.885,0.885,0.885,0.5,1,"Sigma2_x"
0.018,-0.011,0.018,0.047,3491.069,1,"cov_int_phi"
-0.022,-0.056,-0.021,0.006,2277.57,1,"cov_2"
0.64,0.574,0.638,0.712,3893.447,1,"Sigma2_e"
-323.29,-352.912,-322.973,-295.7,779.265,1,"lp__"
1.041,0.928,1.042,1.15,1878.581,1,"B_0"
0.194,0.126,0.193,0.262,4769.961,1,"psi"
0.235,0.156,0.232,0.336,1419.144,1,"Sigma2_intercept"
0.035,0.001,0.033,0.082,852.788,1.001,"Sigma2_epsilon"
0.069,0.029,0.069,0.116,1300.122,1,"Sigma2_phi"
1.074,1.074,1.074,1.074,0.5,1,"Sigma2_x"
0.017,-0.019,0.017,0.052,2828.244,1,"cov_int_phi"
-0.019,-0.062,-0.018,0.02,2430.774,1,"cov_2"
0.702,0.623,0.7,0.787,2925.512,1,"Sigma2_e"
-360.109,-392.391,-359.872,-329.811,651.517,1.001,"lp__"
0.954,0.829,0.955,1.075,1743.857,1,"B_0"
0.251,0.178,0.251,0.319,3127.017,1.001,"psi"
0.267,0.175,0.263,0.379,1479.224,1.001,"Sigma2_intercept"
0.012,0,0.007,0.047,764.131,1.004,"Sigma2_epsilon"
0.081,0.045,0.079,0.124,2210.272,1.001,"Sigma2_phi"
1.023,1.023,1.023,1.023,0.5,1,"Sigma2_x"
0.068,0.034,0.067,0.105,3654.529,1,"cov_int_phi"
0.006,-0.027,0.003,0.047,2633.85,1.002,"cov_2"
0.784,0.705,0.783,0.871,2610.41,1,"Sigma2_e"
-405.674,-432.638,-405.42,-378.45,870.466,1.002,"lp__"
0.966,0.828,0.964,1.107,957.922,1,"B_0"
0.314,0.24,0.314,0.383,1891.098,1,"psi"
0.305,0.208,0.302,0.429,1461.619,1,"Sigma2_intercept"
0.015,0,0.012,0.049,1139.138,1,"Sigma2_epsilon"
0.155,0.108,0.153,0.207,3686.296,1,"Sigma2_phi"
1.149,1.149,1.149,1.149,0.5,1,"Sigma2_x"
0.139,0.097,0.138,0.187,1939.771,1,"cov_int_phi"
0.036,-0.004,0.034,0.095,1235.089,1,"cov_2"
0.67,0.6,0.669,0.747,3753.853,1,"Sigma2_e"
-343.368,-371.89,-342.946,-317.082,740.736,1.001,"lp__"
0.986,0.88,0.986,1.091,2025.564,1,"B_0"
0.291,0.235,0.292,0.343,4706.14,1,"psi"
0.202,0.127,0.199,0.298,1761.196,1.001,"Sigma2_intercept"
0.004,0,0.002,0.021,1617.672,1,"Sigma2_epsilon"
0.117,0.078,0.116,0.159,5545.046,1,"Sigma2_phi"
1.306,1.306,1.306,1.306,0.5,1,"Sigma2_x"
0.064,0.036,0.064,0.093,4359.186,1,"cov_int_phi"
0.001,-0.022,0,0.025,3738.704,1,"cov_2"
0.757,0.68,0.755,0.843,5281.234,1,"Sigma2_e"
-392.124,-417.986,-391.785,-368.098,1039.1,1,"lp__"
1.006,0.889,1.006,1.125,2141.987,1,"B_0"
0.22,0.152,0.22,0.289,6790.021,1,"psi"
0.25,0.167,0.246,0.362,1534.3,1,"Sigma2_intercept"
0.011,0,0.006,0.043,1347.076,1,"Sigma2_epsilon"
0.055,0.027,0.053,0.094,2776.738,1,"Sigma2_phi"
0.898,0.898,0.898,0.898,0.5,1,"Sigma2_x"
0.033,0,0.034,0.062,4519.091,1,"cov_int_phi"
-0.004,-0.037,-0.002,0.026,4571.773,1,"cov_2"
0.734,0.659,0.733,0.821,4430.283,1,"Sigma2_e"
-378.683,-406.975,-378.419,-352.182,898.024,1,"lp__"
1.006,0.892,1.006,1.124,1259.044,1.001,"B_0"
0.2,0.134,0.2,0.267,2813.449,1,"psi"
0.267,0.178,0.263,0.386,1240.35,1.005,"Sigma2_intercept"
0.008,0,0.004,0.034,995.957,1,"Sigma2_epsilon"
0.047,0.022,0.045,0.081,1920.808,1,"Sigma2_phi"
0.993,0.993,0.993,0.993,0.5,1,"Sigma2_x"
0.038,0.006,0.038,0.067,3345.754,1,"cov_int_phi"
-0.005,-0.04,-0.002,0.024,2457.355,1,"cov_2"
0.737,0.659,0.735,0.824,3061.963,1,"Sigma2_e"
-381.598,-409.379,-381.112,-355.207,684.51,1,"lp__"
1.036,0.921,1.038,1.147,1066.854,1.001,"B_0"
0.284,0.221,0.284,0.346,3155.748,1,"psi"
0.255,0.168,0.25,0.363,1186.69,1,"Sigma2_intercept"
0.005,0,0.002,0.022,1430.762,1,"Sigma2_epsilon"
0.086,0.055,0.086,0.123,3805.09,1,"Sigma2_phi"
0.996,0.996,0.996,0.996,0.5,1,"Sigma2_x"
0.069,0.041,0.069,0.098,3912.706,1,"cov_int_phi"
0,-0.027,0,0.026,3331.415,1,"cov_2"
0.685,0.615,0.684,0.761,2733.352,1,"Sigma2_e"
-352.19,-379.45,-351.823,-327.389,808.473,1,"lp__"
0.974,0.869,0.974,1.078,2910.732,1,"B_0"
0.283,0.203,0.284,0.361,4003.423,1,"psi"
0.163,0.098,0.159,0.246,1863.712,1,"Sigma2_intercept"
0.015,0,0.01,0.054,899.234,1,"Sigma2_epsilon"
0.08,0.044,0.077,0.125,1928.752,1,"Sigma2_phi"
0.738,0.738,0.738,0.738,0.5,1,"Sigma2_x"
0.041,0.013,0.04,0.073,4848.832,1,"cov_int_phi"
0.006,-0.022,0.003,0.038,3342.688,1,"cov_2"
0.741,0.662,0.74,0.824,3778.848,1,"Sigma2_e"
-382.975,-411.125,-382.798,-354.251,803.746,1,"lp__"
0.977,0.874,0.978,1.073,1426.812,1,"B_0"
0.249,0.185,0.248,0.313,3542.938,1,"psi"
0.17,0.102,0.167,0.256,1638.657,1.009,"Sigma2_intercept"
0.006,0,0.003,0.027,947.268,1.003,"Sigma2_epsilon"
0.073,0.042,0.072,0.111,3121.339,1.002,"Sigma2_phi"
1.069,1.069,1.069,1.069,0.5,1,"Sigma2_x"
0.048,0.022,0.048,0.075,3379.674,1,"cov_int_phi"
0,-0.024,0,0.024,2538.298,1,"cov_2"
0.753,0.679,0.751,0.838,3586.607,1,"Sigma2_e"
-389.933,-416.09,-389.712,-365.257,1039.493,1.009,"lp__"
0.982,0.873,0.982,1.087,1256.014,1.001,"B_0"
0.33,0.254,0.332,0.4,1696.942,1,"psi"
0.2,0.127,0.195,0.296,1405.008,1.003,"Sigma2_intercept"
0.012,0,0.008,0.047,687.195,1.001,"Sigma2_epsilon"
0.134,0.089,0.133,0.189,2129.717,1,"Sigma2_phi"
1.043,1.043,1.043,1.043,0.5,1,"Sigma2_x"
0.074,0.043,0.073,0.108,2642.473,1,"cov_int_phi"
0.008,-0.02,0.005,0.044,1601.876,1,"cov_2"
0.725,0.648,0.723,0.811,2214.853,1,"Sigma2_e"
-374.947,-404.369,-374.99,-346.897,691.628,1.008,"lp__"
1.074,0.966,1.074,1.184,3185.014,1,"B_0"
0.259,0.191,0.26,0.325,5965.373,1,"psi"
0.205,0.132,0.2,0.301,1763.387,1,"Sigma2_intercept"
0.011,0,0.006,0.043,989.872,1,"Sigma2_epsilon"
0.074,0.041,0.073,0.115,2648.102,1,"Sigma2_phi"
0.91,0.91,0.91,0.91,0.5,1,"Sigma2_x"
0.052,0.024,0.052,0.084,4254.795,1,"cov_int_phi"
0.004,-0.023,0.002,0.038,3941.76,1,"cov_2"
0.72,0.644,0.718,0.804,4109.724,1,"Sigma2_e"
-371.482,-398.843,-371.688,-343.035,858.997,1,"lp__"
1.096,0.994,1.096,1.206,1911.432,1.003,"B_0"
0.362,0.288,0.362,0.438,3211.034,1,"psi"
0.196,0.126,0.193,0.288,1432.687,1,"Sigma2_intercept"
0.014,0,0.01,0.048,822.044,1,"Sigma2_epsilon"
0.109,0.071,0.107,0.157,2127.521,1,"Sigma2_phi"
0.709,0.709,0.709,0.709,0.5,1,"Sigma2_x"
0.041,0.012,0.041,0.071,3486.615,1,"cov_int_phi"
0,-0.03,0,0.029,3204.372,1,"cov_2"
0.687,0.616,0.686,0.764,2515.985,1,"Sigma2_e"
-351.986,-381.706,-351.976,-322.888,708.09,1,"lp__"
1.012,0.896,1.013,1.131,1283.176,1.001,"B_0"
0.209,0.141,0.21,0.275,2402.869,1,"psi"
0.246,0.166,0.241,0.352,1368.214,1,"Sigma2_intercept"
0.013,0,0.008,0.049,615.594,1.007,"Sigma2_epsilon"
0.058,0.028,0.056,0.1,1150.62,1.003,"Sigma2_phi"
0.97,0.97,0.97,0.97,0.5,1,"Sigma2_x"
0.039,0.009,0.038,0.071,2819.658,1,"cov_int_phi"
0.002,-0.03,0.001,0.035,2563.032,1,"cov_2"
0.756,0.678,0.754,0.842,1887.837,1.002,"Sigma2_e"
-390.525,-418.162,-390.303,-363.664,597.552,1.003,"lp__"
1.007,0.906,1.008,1.107,4116.534,1,"B_0"
0.283,0.219,0.284,0.343,4326.948,1,"psi"
0.142,0.082,0.139,0.216,1422.867,1,"Sigma2_intercept"
0.017,0,0.013,0.053,1216.858,1,"Sigma2_epsilon"
0.123,0.08,0.122,0.174,3001.188,1,"Sigma2_phi"
1.211,1.211,1.211,1.211,0.5,1,"Sigma2_x"
0.057,0.026,0.056,0.093,2576.122,1,"cov_int_phi"
0.013,-0.013,0.011,0.049,2263.953,1,"cov_2"
0.71,0.638,0.709,0.791,4048.683,1,"Sigma2_e"
-365.579,-394.276,-365.241,-338.093,781.778,1,"lp__"
0.94,0.797,0.94,1.082,1321.688,1,"B_0"
0.19,0.101,0.191,0.275,2364.527,1,"psi"
0.32,0.22,0.314,0.456,1184.649,1,"Sigma2_intercept"
0.074,0.028,0.071,0.137,1009.4,1,"Sigma2_epsilon"
0.124,0.074,0.124,0.178,1647.987,1,"Sigma2_phi"
1,1,1,1,0.5,1,"Sigma2_x"
0.094,0.049,0.093,0.141,3264.832,1,"cov_int_phi"
0.04,-0.021,0.038,0.106,1711.374,1,"cov_2"
0.71,0.634,0.709,0.794,2338.809,1,"Sigma2_e"
-364.176,-395.76,-363.987,-334.889,616.414,1,"lp__"
0.92,0.772,0.92,1.065,1098.376,1,"B_0"
0.276,0.207,0.277,0.344,2397.932,1.001,"psi"
0.355,0.241,0.35,0.504,1261.983,1,"Sigma2_intercept"
0.017,0,0.014,0.055,1362.029,1.001,"Sigma2_epsilon"
0.148,0.097,0.146,0.206,3349.358,1,"Sigma2_phi"
1.384,1.384,1.384,1.384,0.5,1,"Sigma2_x"
0.144,0.096,0.144,0.198,1977.794,1.001,"cov_int_phi"
0.039,-0.005,0.036,0.103,1461.091,1.002,"cov_2"
0.782,0.703,0.781,0.871,2799.689,1,"Sigma2_e"
-404.595,-432.262,-404.572,-377.259,892.119,1.001,"lp__"
1.046,0.934,1.046,1.152,893.694,1,"B_0"
0.308,0.238,0.308,0.374,3229.019,1,"psi"
0.214,0.136,0.21,0.315,1429.492,1,"Sigma2_intercept"
0.006,0,0.003,0.028,1243.801,1,"Sigma2_epsilon"
0.105,0.069,0.105,0.147,4333.403,1,"Sigma2_phi"
0.999,0.999,0.999,0.999,0.5,1,"Sigma2_x"
0.074,0.045,0.073,0.106,3358.69,1,"cov_int_phi"
0.004,-0.02,0.002,0.036,1945.141,1,"cov_2"
