"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.566,0.295,0.579,0.763,954.584,1.001,"cor_4"
-0.662,-0.827,-0.674,-0.436,1626.476,1,"cor_5"
0.012,-0.872,0.018,0.871,186.521,1.004,"cor_6"
-0.111,-0.209,-0.107,-0.042,712.807,1.005,"cov_1"
0.001,-0.026,0,0.032,929.652,1,"cov_2"
-0.003,-0.037,-0.001,0.024,920.025,1,"cov_3"
0.224,0.099,0.217,0.398,954.059,1.001,"cov_4"
-0.266,-0.438,-0.257,-0.142,1600.229,1,"cov_5"
0.002,-0.081,0,0.088,312.801,1.001,"cov_6"
0.617,0.556,0.615,0.686,3432,1,"Sigma2_e"
0.096,0.087,0.096,0.106,4238.893,1,"Sigma2_ex"
222.697,194.151,223.286,249.007,744.033,1,"lp__"
1.039,0.817,1.045,1.229,498.928,1,"B_0"
0.231,-0.072,0.234,0.53,596.84,1.001,"B_x"
0.278,0.078,0.282,0.473,237.467,1.011,"psi"
0.204,0.117,0.197,0.333,951.46,1.001,"Sigma2_intercept"
0.078,0.04,0.075,0.134,1519.276,1,"Sigma2_psi"
1.231,0.84,1.2,1.806,1189.04,1.001,"Sigma2_x"
0.132,0.043,0.112,0.335,389.227,1.003,"Sigma2_phi"
0.024,0,0.017,0.092,662.576,1.001,"Sigma2_epsilon"
-0.074,-0.134,-0.071,-0.027,1016.032,1.002,"cov_int_psi"
0.099,0.04,0.095,0.18,895.799,1.004,"cov_int_phi"
-0.057,-0.107,-0.054,-0.022,674.281,1.009,"cov_psi_phi"
-0.591,-0.838,-0.607,-0.241,1060.149,1.001,"cor_1"
-0.003,-0.729,-0.003,0.728,490.579,1.004,"cor_2"
-0.229,-0.835,-0.265,0.522,572.83,1.003,"cor_3"
0.7,0.502,0.709,0.845,1139.337,1.003,"cor_4"
-0.559,-0.78,-0.57,-0.274,877.655,1.005,"cor_5"
0.008,-0.831,0.007,0.838,169.224,1.015,"cor_6"
-0.074,-0.134,-0.071,-0.027,1016.032,1.002,"cov_1"
0,-0.064,0,0.07,321.905,1.007,"cov_2"
-0.009,-0.051,-0.007,0.022,375.277,1.003,"cov_3"
0.35,0.201,0.34,0.573,980.236,1.003,"cov_4"
-0.172,-0.304,-0.167,-0.074,743.799,1.005,"cov_5"
0.003,-0.21,0,0.234,198.724,1.011,"cov_6"
0.603,0.541,0.602,0.672,2189.056,1.001,"Sigma2_e"
0.096,0.086,0.095,0.106,5660.391,1.001,"Sigma2_ex"
233.351,201.253,233.824,263.11,624.905,1.001,"lp__"
1.004,0.797,1.009,1.181,987.359,1.002,"B_0"
-0.137,-0.409,-0.133,0.12,1140.053,1.001,"B_x"
0.316,0.155,0.315,0.487,393.98,1.002,"psi"
0.216,0.124,0.209,0.354,1254.251,1,"Sigma2_intercept"
0.102,0.056,0.099,0.172,2382.1,1,"Sigma2_psi"
0.939,0.646,0.916,1.349,1947.127,1,"Sigma2_x"
0.11,0.037,0.096,0.258,730.082,1,"Sigma2_phi"
0.01,0,0.004,0.046,586.515,1.006,"Sigma2_epsilon"
-0.091,-0.161,-0.088,-0.037,1258.209,1,"cov_int_psi"
0.079,0.027,0.074,0.157,1184.305,1,"cov_int_phi"
-0.068,-0.123,-0.065,-0.032,1547.476,1,"cov_psi_phi"
-0.614,-0.852,-0.631,-0.286,1421.202,1,"cor_1"
0.092,-0.678,0.109,0.806,1904.421,1,"cor_2"
-0.132,-0.863,-0.166,0.721,1623.158,1,"cor_3"
0.521,0.259,0.531,0.72,1598.934,1,"cor_4"
-0.663,-0.847,-0.674,-0.408,1421.666,1.001,"cor_5"
-0.056,-0.878,-0.061,0.842,240.911,1,"cor_6"
-0.091,-0.161,-0.088,-0.037,1258.209,1,"cov_1"
0.004,-0.034,0.002,0.048,588.982,1,"cov_2"
-0.004,-0.039,-0.002,0.028,476.709,1,"cov_3"
0.235,0.1,0.227,0.409,1359.016,1,"cov_4"
-0.205,-0.338,-0.198,-0.107,2029.095,1.001,"cov_5"
-0.004,-0.14,-0.002,0.119,268.236,1,"cov_6"
0.586,0.526,0.584,0.654,6493.856,1,"Sigma2_e"
0.103,0.093,0.103,0.115,8273.63,1,"Sigma2_ex"
213.199,184.046,213.291,240.032,922.065,1,"lp__"
1.061,0.878,1.065,1.226,801.061,1.001,"B_0"
0.165,-0.121,0.165,0.447,689.038,1,"B_x"
0.303,0.111,0.306,0.491,156.988,1,"psi"
0.182,0.104,0.175,0.295,1122.233,1.002,"Sigma2_intercept"
0.106,0.057,0.102,0.178,1759.732,1,"Sigma2_psi"
1.105,0.759,1.076,1.592,1344.723,1.001,"Sigma2_x"
0.129,0.042,0.109,0.332,448.863,1.001,"Sigma2_phi"
0.016,0,0.006,0.079,378.409,1.001,"Sigma2_epsilon"
-0.048,-0.11,-0.047,0.005,804.323,1,"cov_int_psi"
0.034,-0.015,0.032,0.096,1038.142,1.001,"cov_int_phi"
-0.067,-0.122,-0.064,-0.03,1189.378,1,"cov_psi_phi"
-0.349,-0.661,-0.361,0.039,840.613,1,"cor_1"
0.104,-0.629,0.12,0.762,2017.853,1,"cor_2"
-0.205,-0.865,-0.253,0.638,689.028,1.001,"cor_3"
0.209,-0.108,0.218,0.487,1085.732,1.001,"cor_4"
-0.581,-0.775,-0.591,-0.319,1254.754,1,"cor_5"
0.07,-0.87,0.095,0.898,74.428,1.005,"cor_6"
-0.048,-0.11,-0.047,0.005,804.323,1,"cov_1"
0.004,-0.023,0.002,0.038,890.838,1,"cov_2"
-0.007,-0.048,-0.004,0.025,281.579,1,"cov_3"
0.094,-0.047,0.094,0.25,1028.907,1.001,"cov_4"
-0.198,-0.337,-0.192,-0.094,1383.656,1,"cov_5"
0.009,-0.158,0.002,0.205,127.445,1,"cov_6"
0.638,0.575,0.637,0.71,3309.572,1,"Sigma2_e"
0.092,0.084,0.092,0.102,6246.966,1,"Sigma2_ex"
226.234,196.677,226.735,254.318,874.845,1.001,"lp__"
0.848,0.624,0.852,1.048,687.019,1.005,"B_0"
-0.121,-0.376,-0.121,0.133,708.604,1.002,"B_x"
0.45,0.247,0.444,0.703,353.3,1.001,"psi"
0.173,0.096,0.166,0.29,1082.271,1,"Sigma2_intercept"
0.099,0.052,0.096,0.169,1827.915,1,"Sigma2_psi"
0.872,0.594,0.848,1.272,1356.253,1,"Sigma2_x"
0.21,0.082,0.183,0.494,630.399,1.001,"Sigma2_phi"
0.023,0.001,0.017,0.083,1248.228,1,"Sigma2_epsilon"
-0.087,-0.157,-0.083,-0.038,937.44,1,"cov_int_psi"
0.118,0.052,0.114,0.21,875.096,1.001,"cov_int_phi"
-0.102,-0.171,-0.098,-0.054,1525.147,1,"cov_psi_phi"
-0.668,-0.892,-0.684,-0.357,837.469,1.001,"cor_1"
0.192,-0.536,0.219,0.815,631.089,1.005,"cor_2"
-0.383,-0.93,-0.452,0.425,631.435,1.001,"cor_3"
0.62,0.376,0.632,0.793,1021.683,1.003,"cor_4"
-0.658,-0.842,-0.668,-0.415,1129.111,1,"cor_5"
-0.059,-0.867,-0.055,0.751,224.737,1.006,"cor_6"
-0.087,-0.157,-0.083,-0.038,937.44,1,"cov_1"
0.009,-0.048,0.009,0.062,542.151,1.003,"cov_2"
-0.016,-0.061,-0.015,0.026,644.904,1,"cov_3"
0.24,0.12,0.234,0.406,1049.84,1,"cov_4"
-0.193,-0.323,-0.187,-0.099,1572.316,1,"cov_5"
-0.012,-0.204,-0.004,0.136,296.192,1.003,"cov_6"
0.57,0.513,0.57,0.635,4062.219,1,"Sigma2_e"
0.104,0.095,0.104,0.115,6090.009,1,"Sigma2_ex"
219.33,190.592,219.892,246.068,800.019,1.005,"lp__"
0.993,0.798,0.998,1.161,1216.437,1,"B_0"
0.174,-0.12,0.177,0.458,1214.352,1,"B_x"
0.295,0.142,0.292,0.466,468.775,1.018,"psi"
0.16,0.089,0.154,0.265,1334.08,1.003,"Sigma2_intercept"
0.085,0.046,0.082,0.145,1924.34,1.001,"Sigma2_psi"
1.071,0.727,1.043,1.554,2115.376,1,"Sigma2_x"
0.109,0.038,0.095,0.275,607.739,1.016,"Sigma2_phi"
0.009,0,0.004,0.048,1558.402,1.001,"Sigma2_epsilon"
-0.069,-0.128,-0.066,-0.026,1240.643,1.001,"cov_int_psi"
0.064,0.015,0.06,0.133,1361.184,1.002,"cov_int_phi"
-0.064,-0.113,-0.062,-0.031,1954.88,1.004,"cov_psi_phi"
-0.592,-0.838,-0.608,-0.253,1523.529,1,"cor_1"
-0.094,-0.797,-0.106,0.683,1462.528,1.005,"cor_2"
-0.134,-0.866,-0.166,0.727,1571.73,1.008,"cor_3"
0.542,0.283,0.555,0.744,1467.378,1.001,"cor_4"
-0.692,-0.869,-0.704,-0.452,1870.485,1,"cor_5"
-0.034,-0.897,-0.035,0.848,101.879,1.052,"cor_6"
-0.069,-0.128,-0.066,-0.026,1240.643,1.001,"cov_1"
-0.004,-0.045,-0.001,0.028,724.348,1.014,"cov_2"
-0.003,-0.034,-0.001,0.025,837.851,1.01,"cov_3"
0.225,0.097,0.218,0.395,1286.661,1.002,"cov_4"
-0.208,-0.335,-0.202,-0.112,2447.071,1.001,"cov_5"
-0.004,-0.15,0,0.123,231.06,1.029,"cov_6"
0.566,0.509,0.565,0.63,5903.357,1,"Sigma2_e"
0.104,0.094,0.104,0.115,7194.051,1,"Sigma2_ex"
223.557,194.653,223.853,250.433,888.16,1.003,"lp__"
0.933,0.728,0.934,1.12,440.186,1,"B_0"
-0.15,-0.42,-0.155,0.131,484.01,1,"B_x"
0.299,0.029,0.301,0.551,118.839,1.003,"psi"
0.201,0.112,0.194,0.335,956.191,1.001,"Sigma2_intercept"
0.158,0.091,0.152,0.258,1366.489,1,"Sigma2_psi"
1.105,0.746,1.073,1.666,1044.599,1.002,"Sigma2_x"
0.148,0.043,0.12,0.405,334.963,1,"Sigma2_phi"
0.032,0.001,0.021,0.133,546.381,1.002,"Sigma2_epsilon"
-0.079,-0.161,-0.077,-0.013,570.61,1.002,"cov_int_psi"
0.074,0.013,0.07,0.154,652.274,1,"cov_int_phi"
-0.087,-0.161,-0.083,-0.036,1334.231,1,"cov_psi_phi"
-0.446,-0.728,-0.462,-0.077,553.193,1.001,"cor_1"
-0.014,-0.658,-0.022,0.643,227.331,1.002,"cor_2"
-0.472,-0.913,-0.531,0.246,285.817,1.001,"cor_3"
0.53,0.273,0.541,0.725,898.715,1,"cor_4"
-0.465,-0.693,-0.474,-0.188,1179.928,1.001,"cor_5"
0.055,-0.844,0.059,0.892,72.376,1.012,"cor_6"
-0.079,-0.161,-0.077,-0.013,570.61,1.002,"cov_1"
-0.001,-0.064,-0.001,0.069,186.94,1.001,"cov_2"
-0.028,-0.09,-0.026,0.018,182.199,1.001,"cov_3"
0.25,0.109,0.242,0.438,761.562,1.001,"cov_4"
-0.194,-0.364,-0.187,-0.07,1030.745,1.001,"cov_5"
0.012,-0.22,0.006,0.284,91.817,1.005,"cov_6"
0.64,0.575,0.639,0.71,3895.7,1,"Sigma2_e"
0.101,0.091,0.101,0.111,3417.184,1,"Sigma2_ex"
190.64,160.416,190.911,219.241,694.748,1.001,"lp__"
1.136,0.958,1.138,1.301,493.862,1,"B_0"
0.29,0.005,0.294,0.561,667.269,1,"B_x"
0.218,-0.01,0.217,0.444,120.452,1.003,"psi"
0.204,0.118,0.197,0.327,877.388,1.001,"Sigma2_intercept"
0.092,0.048,0.088,0.155,1732.875,1,"Sigma2_psi"
1.1,0.761,1.072,1.623,1263.026,1,"Sigma2_x"
0.09,0.022,0.068,0.291,481.063,1,"Sigma2_phi"
0.025,0,0.017,0.099,615.59,1.002,"Sigma2_epsilon"
-0.03,-0.09,-0.028,0.02,607.422,1,"cov_int_psi"
0.052,0.006,0.049,0.117,615.874,1,"cov_int_phi"
-0.06,-0.106,-0.058,-0.028,1031.989,1,"cov_psi_phi"
-0.219,-0.568,-0.222,0.153,640.666,1,"cor_1"
0.024,-0.603,0.026,0.635,303.519,1.004,"cor_2"
-0.513,-0.946,-0.6,0.273,324.064,1.002,"cor_3"
0.483,0.218,0.494,0.7,757.487,1,"cor_4"
-0.561,-0.773,-0.568,-0.303,1060.959,1,"cor_5"
-0.006,-0.867,-0.011,0.879,72.881,1.01,"cor_6"
-0.03,-0.09,-0.028,0.02,607.422,1,"cov_1"
0.001,-0.053,0.001,0.058,209.5,1.005,"cov_2"
-0.021,-0.068,-0.019,0.014,226.885,1.004,"cov_3"
0.23,0.09,0.223,0.418,728.41,1.001,"cov_4"
-0.177,-0.3,-0.173,-0.082,1179.104,1,"cov_5"
-0.003,-0.232,-0.001,0.225,97.681,1.008,"cov_6"
0.588,0.526,0.587,0.654,3737.65,1,"Sigma2_e"
0.102,0.092,0.102,0.113,4533.526,1,"Sigma2_ex"
217.99,189.559,218.12,245.374,906.359,1.001,"lp__"
1.026,0.808,1.03,1.234,569.479,1.001,"B_0"
0.023,-0.218,0.02,0.27,726.723,1.001,"B_x"
0.337,0.076,0.339,0.572,195.356,1.012,"psi"
0.291,0.174,0.281,0.47,1022.366,1.001,"Sigma2_intercept"
0.169,0.092,0.163,0.281,1440.967,1,"Sigma2_psi"
0.81,0.543,0.789,1.187,1330.366,1,"Sigma2_x"
0.127,0.039,0.105,0.327,487.038,1,"Sigma2_phi"
0.021,0,0.012,0.099,656.174,1.007,"Sigma2_epsilon"
-0.137,-0.239,-0.132,-0.06,871.353,1.001,"cov_int_psi"
0.103,0.042,0.097,0.199,942.874,1.002,"cov_int_phi"
-0.08,-0.146,-0.076,-0.033,1443.317,1,"cov_psi_phi"
-0.621,-0.845,-0.634,-0.32,855.995,1.001,"cor_1"
0.094,-0.631,0.118,0.736,434.803,1.005,"cor_2"
-0.359,-0.897,-0.416,0.429,560.252,1.002,"cor_3"
0.583,0.349,0.592,0.759,1394.305,1.001,"cor_4"
-0.495,-0.727,-0.504,-0.214,1393.054,1,"cor_5"
0.02,-0.854,0.022,0.901,118.168,1.011,"cor_6"
-0.137,-0.239,-0.132,-0.06,871.353,1.001,"cov_1"
0.007,-0.057,0.004,0.083,252.449,1.009,"cov_2"
-0.018,-0.074,-0.014,0.022,287.488,1.007,"cov_3"
0.283,0.142,0.274,0.484,1030.143,1.001,"cov_4"
-0.183,-0.331,-0.175,-0.068,1328.196,1,"cov_5"
0.004,-0.164,0.001,0.2,163.525,1.009,"cov_6"
0.626,0.562,0.625,0.698,4131.98,1.001,"Sigma2_e"
0.1,0.09,0.1,0.111,7238.542,1,"Sigma2_ex"
200.619,170.253,201.149,228.847,738.364,1.002,"lp__"
1.028,0.867,1.027,1.179,1584.928,1,"B_0"
0.138,-0.064,0.136,0.343,1780.662,1,"B_x"
0.344,-0.033,0.349,0.687,201.093,1.003,"psi"
0.129,0.071,0.125,0.215,1728.916,1,"Sigma2_intercept"
0.051,0.01,0.047,0.114,1603.313,1.002,"Sigma2_psi"
0.549,0.368,0.537,0.811,2065.323,1,"Sigma2_x"
0.115,0.035,0.086,0.364,456.623,1,"Sigma2_phi"
0.033,0,0.021,0.147,637.308,1.003,"Sigma2_epsilon"
-0.031,-0.079,-0.029,0.009,2515.511,1,"cov_int_psi"
0.041,0.003,0.04,0.09,1881.496,1,"cov_int_phi"
-0.031,-0.071,-0.03,-0.001,1300.748,1,"cov_psi_phi"
-0.4,-0.825,-0.409,0.106,2432.451,1,"cor_1"
0.052,-0.582,0.066,0.655,611.15,1,"cor_2"
-0.248,-0.851,-0.279,0.53,750.765,1,"cor_3"
0.414,0.119,0.424,0.666,1760.617,1,"cor_4"
-0.408,-0.793,-0.413,0.006,639.387,1,"cor_5"
0.058,-0.868,0.083,0.892,150.144,1.001,"cor_6"
-0.031,-0.079,-0.029,0.009,2515.511,1,"cov_1"
0.004,-0.04,0.002,0.057,375.841,1.004,"cov_2"
-0.009,-0.046,-0.007,0.019,514.41,1.001,"cov_3"
0.11,0.03,0.107,0.22,1817.772,1,"cov_4"
-0.065,-0.148,-0.062,0.001,1209.554,1,"cov_5"
0.009,-0.164,0.004,0.21,203.923,1.004,"cov_6"
0.575,0.513,0.574,0.641,3504.136,1,"Sigma2_e"
0.094,0.085,0.094,0.104,8915.285,1,"Sigma2_ex"
260.462,229.662,260.328,291.727,731.415,1.003,"lp__"
0.933,0.67,0.935,1.162,327.813,1.003,"B_0"
-0.176,-0.471,-0.176,0.124,319.184,1.003,"B_x"
0.319,0.049,0.316,0.621,96.768,1.011,"psi"
0.266,0.147,0.256,0.433,665.485,1.001,"Sigma2_intercept"
0.152,0.089,0.146,0.244,1156.481,1.001,"Sigma2_psi"
1.143,0.785,1.115,1.66,1069.384,1,"Sigma2_x"
0.181,0.05,0.142,0.559,406.275,1.001,"Sigma2_phi"
0.042,0.007,0.031,0.154,387.96,1.002,"Sigma2_epsilon"
-0.129,-0.221,-0.125,-0.058,625.48,1,"cov_int_psi"
0.145,0.063,0.139,0.257,598.747,1.001,"cov_int_phi"
-0.105,-0.177,-0.102,-0.056,1010.541,1,"cov_psi_phi"
-0.644,-0.85,-0.662,-0.353,601.154,1.002,"cor_1"
0.23,-0.532,0.268,0.833,182.826,1.011,"cor_2"
-0.507,-0.942,-0.576,0.225,306.313,1.007,"cor_3"
0.705,0.514,0.716,0.843,691.934,1,"cor_4"
-0.533,-0.731,-0.544,-0.277,874.593,1,"cor_5"
-0.065,-0.876,-0.075,0.826,83.29,1.02,"cor_6"
-0.129,-0.221,-0.125,-0.058,625.48,1,"cov_1"
0.019,-0.083,0.02,0.117,108.892,1.017,"cov_2"
-0.034,-0.096,-0.033,0.026,131.113,1.011,"cov_3"
0.388,0.221,0.377,0.617,672.739,1,"cov_4"
-0.221,-0.377,-0.216,-0.098,898.162,1,"cov_5"
-0.018,-0.314,-0.011,0.26,81.239,1.021,"cov_6"
0.631,0.566,0.632,0.7,3365.608,1,"Sigma2_e"
0.093,0.084,0.092,0.103,5514.772,1,"Sigma2_ex"
227.614,198.409,228.092,255.157,776.73,1.001,"lp__"
1.092,0.917,1.093,1.262,571.555,1,"B_0"
0.153,-0.117,0.15,0.436,463.624,1,"B_x"
0.265,0.088,0.266,0.437,283.03,1.009,"psi"
0.187,0.11,0.181,0.302,1166.981,1,"Sigma2_intercept"
0.142,0.083,0.137,0.23,1785.104,1,"Sigma2_psi"
1.184,0.804,1.154,1.719,1375.905,1.001,"Sigma2_x"
0.104,0.027,0.089,0.259,656.661,1.002,"Sigma2_phi"
0.012,0,0.007,0.053,1279.974,1.001,"Sigma2_epsilon"
-0.042,-0.111,-0.041,0.018,509.148,1.002,"cov_int_psi"
0.067,0.016,0.062,0.144,637.794,1,"cov_int_phi"
-0.074,-0.136,-0.07,-0.031,1295.835,1,"cov_psi_phi"
-0.257,-0.588,-0.268,0.115,509.778,1.002,"cor_1"
-0.063,-0.79,-0.073,0.708,622.947,1,"cor_2"
-0.329,-0.919,-0.387,0.577,776.242,1.001,"cor_3"
0.553,0.299,0.562,0.762,742.652,1.001,"cor_4"
-0.568,-0.755,-0.578,-0.32,1568.253,1,"cor_5"
0.004,-0.86,-0.003,0.876,122.311,1.005,"cor_6"
-0.042,-0.111,-0.041,0.018,509.148,1.002,"cov_1"
-0.003,-0.046,-0.001,0.037,462.398,1,"cov_2"
-0.012,-0.058,-0.009,0.019,556.793,1.002,"cov_3"
0.261,0.119,0.253,0.459,768.21,1.001,"cov_4"
-0.233,-0.396,-0.225,-0.111,1468.512,1,"cov_5"
0,-0.157,0,0.17,188.687,1.003,"cov_6"
0.621,0.559,0.62,0.69,4018.601,1,"Sigma2_e"
0.101,0.091,0.101,0.111,5008.541,1,"Sigma2_ex"
201.019,171.962,201.231,228.233,985.591,1,"lp__"
0.844,0.623,0.846,1.051,740.994,1,"B_0"
-0.18,-0.423,-0.179,0.056,869.327,1,"B_x"
0.369,0.192,0.37,0.543,411.468,1.005,"psi"
0.229,0.133,0.221,0.365,1216.643,1.006,"Sigma2_intercept"
