"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
1.106,0.948,1.109,1.249,685.104,1.002,"B_0"
0.078,-0.156,0.078,0.312,616.601,1.002,"B_x"
0.241,-0.003,0.241,0.457,83.098,1.001,"psi"
0.202,0.119,0.197,0.312,1172.797,1,"Sigma2_intercept"
0.121,0.067,0.117,0.191,1355.036,1,"Sigma2_psi"
1.358,1.037,1.343,1.77,1685.848,1,"Sigma2_x"
0.129,0.037,0.1,0.372,231.865,1,"Sigma2_phi"
0.033,0.001,0.022,0.137,521.427,1,"Sigma2_epsilon"
-0.08,-0.143,-0.078,-0.031,684.066,1.001,"cov_int_psi"
0.06,0.008,0.058,0.125,852.553,1.002,"cov_int_phi"
-0.074,-0.125,-0.072,-0.035,1109.16,1,"cov_psi_phi"
-0.52,-0.765,-0.533,-0.219,656.674,1.001,"cor_1"
-0.075,-0.713,-0.088,0.602,191.977,1,"cor_2"
-0.446,-0.91,-0.519,0.328,199.309,1,"cor_3"
0.518,0.302,0.523,0.701,732.301,1,"cor_4"
-0.518,-0.716,-0.524,-0.274,807.406,1.001,"cor_5"
0.03,-0.868,0.044,0.889,52.946,1,"cor_6"
-0.08,-0.143,-0.078,-0.031,684.066,1.001,"cov_1"
-0.005,-0.069,-0.004,0.058,137.984,1,"cov_2"
-0.024,-0.085,-0.021,0.019,154.891,1,"cov_3"
0.271,0.138,0.265,0.431,858.329,1,"cov_4"
-0.207,-0.325,-0.204,-0.105,1288.162,1.001,"cov_5"
0.006,-0.276,0.005,0.315,70.249,1,"cov_6"
0.635,0.569,0.632,0.71,2994.493,1,"Sigma2_e"
0.104,0.094,0.104,0.115,5202.342,1,"Sigma2_ex"
79.602,40.086,80.064,117.613,830.628,1,"lp__"
1.001,0.84,1.002,1.155,1240.987,1.005,"B_0"
-0.054,-0.227,-0.057,0.123,1252.213,1.003,"B_x"
0.34,0.063,0.34,0.612,125.31,1.003,"psi"
0.273,0.179,0.268,0.392,1651.437,1,"Sigma2_intercept"
0.139,0.075,0.135,0.221,2305.225,1,"Sigma2_psi"
0.814,0.615,0.801,1.084,1563.439,1,"Sigma2_x"
0.14,0.046,0.112,0.394,353.823,1.001,"Sigma2_phi"
0.03,0,0.019,0.121,711.376,1,"Sigma2_epsilon"
-0.12,-0.195,-0.117,-0.061,1602.704,1,"cov_int_psi"
0.091,0.034,0.089,0.161,1627.909,1.002,"cov_int_phi"
-0.081,-0.135,-0.078,-0.04,1737.664,1,"cov_psi_phi"
-0.623,-0.838,-0.634,-0.34,1401.9,1,"cor_1"
0.019,-0.669,0.02,0.715,260.953,1,"cor_2"
-0.368,-0.9,-0.428,0.432,300.273,1,"cor_3"
0.56,0.368,0.567,0.716,1477.284,1,"cor_4"
-0.53,-0.732,-0.534,-0.295,1053.751,1,"cor_5"
-0.013,-0.855,-0.026,0.856,74.684,1.001,"cor_6"
-0.12,-0.195,-0.117,-0.061,1602.704,1,"cov_1"
0.001,-0.073,0.001,0.078,178.195,1.001,"cov_2"
-0.021,-0.084,-0.017,0.024,208.161,1.001,"cov_3"
0.264,0.153,0.26,0.403,1666.446,1,"cov_4"
-0.177,-0.282,-0.174,-0.087,1554.527,1,"cov_5"
-0.001,-0.206,-0.001,0.212,108.573,1.002,"cov_6"
0.574,0.515,0.572,0.642,3056.071,1,"Sigma2_e"
0.102,0.092,0.102,0.114,6151.359,1,"Sigma2_ex"
127.181,87.362,127.473,165.794,889.521,1,"lp__"
0.991,0.832,0.991,1.152,2038.055,1,"B_0"
-0.017,-0.224,-0.019,0.205,2107.793,1,"B_x"
0.328,0.109,0.334,0.52,239.704,1.005,"psi"
0.208,0.129,0.203,0.314,2081.683,1,"Sigma2_intercept"
0.064,0.027,0.061,0.115,1386.68,1.001,"Sigma2_psi"
1.176,0.891,1.158,1.563,2002.057,1,"Sigma2_x"
0.17,0.07,0.148,0.386,477.937,1,"Sigma2_phi"
0.03,0,0.018,0.116,440.614,1.003,"Sigma2_epsilon"
-0.075,-0.127,-0.073,-0.034,2299.758,1,"cov_int_psi"
0.109,0.057,0.107,0.177,2079.683,1,"cov_int_phi"
-0.049,-0.09,-0.048,-0.016,1954.558,1,"cov_psi_phi"
-0.667,-0.911,-0.683,-0.344,1465.827,1,"cor_1"
0.265,-0.496,0.31,0.844,550.737,1.001,"cor_2"
-0.297,-0.869,-0.342,0.486,754.089,1.003,"cor_3"
0.561,0.369,0.568,0.718,1663.517,1,"cor_4"
-0.431,-0.673,-0.436,-0.145,1243.992,1,"cor_5"
0.117,-0.798,0.147,0.895,138.51,1.005,"cor_6"
-0.075,-0.127,-0.073,-0.034,2299.758,1,"cov_1"
0.018,-0.036,0.014,0.087,344.877,1.003,"cov_2"
-0.011,-0.048,-0.009,0.017,462.138,1.002,"cov_3"
0.277,0.162,0.273,0.422,2182.309,1,"cov_4"
-0.116,-0.21,-0.113,-0.036,1673.729,1.001,"cov_5"
0.023,-0.19,0.012,0.27,202.593,1.005,"cov_6"
0.602,0.535,0.601,0.678,2909.887,1,"Sigma2_e"
0.103,0.093,0.103,0.115,5334.331,1,"Sigma2_ex"
104.675,63.615,104.942,145.158,570.233,1,"lp__"
0.858,0.693,0.859,1.017,1205.563,1,"B_0"
-0.148,-0.342,-0.148,0.038,1073.764,1,"B_x"
0.46,0.268,0.459,0.658,178.121,1.018,"psi"
0.212,0.133,0.207,0.32,1328.938,1,"Sigma2_intercept"
0.174,0.101,0.171,0.274,1432.89,1,"Sigma2_psi"
0.885,0.664,0.871,1.192,1119.086,1,"Sigma2_x"
0.209,0.09,0.189,0.439,280.116,1.008,"Sigma2_phi"
0.013,0,0.006,0.068,1018.053,1.001,"Sigma2_epsilon"
-0.091,-0.172,-0.089,-0.028,1126.219,1,"cov_int_psi"
0.1,0.044,0.097,0.176,1168.449,1,"cov_int_phi"
-0.083,-0.153,-0.08,-0.03,960.381,1.001,"cov_psi_phi"
-0.477,-0.719,-0.488,-0.168,1177.51,1,"cor_1"
0.105,-0.703,0.117,0.822,883.96,1.001,"cor_2"
-0.239,-0.883,-0.272,0.583,937.407,1.002,"cor_3"
0.479,0.269,0.485,0.654,1820.693,1,"cor_4"
-0.409,-0.62,-0.416,-0.158,1481.223,1.002,"cor_5"
-0.064,-0.889,-0.096,0.871,70.921,1.029,"cor_6"
-0.091,-0.172,-0.089,-0.028,1126.219,1,"cov_1"
0.005,-0.036,0.002,0.055,391.504,1.008,"cov_2"
-0.01,-0.057,-0.006,0.02,392.294,1.01,"cov_3"
0.207,0.104,0.204,0.329,1771.561,1,"cov_4"
-0.16,-0.279,-0.157,-0.058,1483.56,1.001,"cov_5"
-0.006,-0.154,-0.002,0.142,126.8,1.026,"cov_6"
0.636,0.568,0.634,0.712,2119.191,1,"Sigma2_e"
0.114,0.103,0.113,0.126,3557.006,1,"Sigma2_ex"
45.054,3.718,45.527,84.309,704.976,1,"lp__"
1.041,0.917,1.042,1.162,1234.578,1,"B_0"
0.068,-0.102,0.067,0.241,1142.285,1.001,"B_x"
0.304,0.021,0.3,0.608,151.945,1.001,"psi"
0.156,0.095,0.153,0.237,1640.855,1.001,"Sigma2_intercept"
0.115,0.055,0.113,0.193,1559.551,1.001,"Sigma2_psi"
0.753,0.564,0.742,0.988,1668.509,1,"Sigma2_x"
0.117,0.035,0.089,0.385,307.163,1.003,"Sigma2_phi"
0.033,0,0.023,0.129,852.104,1.002,"Sigma2_epsilon"
-0.066,-0.119,-0.064,-0.021,1532.701,1,"cov_int_psi"
0.041,-0.001,0.04,0.089,1457.96,1,"cov_int_phi"
-0.073,-0.122,-0.071,-0.035,954.943,1.001,"cov_psi_phi"
-0.495,-0.751,-0.503,-0.172,1404.445,1,"cor_1"
-0.205,-0.768,-0.238,0.484,297.673,1,"cor_2"
-0.231,-0.884,-0.265,0.589,338.924,1,"cor_3"
0.512,0.3,0.517,0.693,1164.562,1,"cor_4"
-0.687,-0.862,-0.698,-0.461,568.367,1.001,"cor_5"
-0.061,-0.882,-0.081,0.835,96.273,1,"cor_6"
-0.066,-0.119,-0.064,-0.021,1532.701,1,"cov_1"
-0.013,-0.072,-0.01,0.038,203.32,1.001,"cov_2"
-0.012,-0.075,-0.01,0.048,238.084,1,"cov_3"
0.176,0.089,0.173,0.282,1210.403,1,"cov_4"
-0.2,-0.301,-0.196,-0.115,1764.002,1,"cov_5"
-0.01,-0.227,-0.005,0.188,126.896,1.002,"cov_6"
0.553,0.493,0.552,0.616,3672.79,1,"Sigma2_e"
0.096,0.086,0.096,0.106,6115.595,1,"Sigma2_ex"
167.77,126.664,167.932,206.33,664.388,1,"lp__"
1.019,0.856,1.019,1.176,1092.199,1,"B_0"
-0.03,-0.22,-0.032,0.155,1091.806,1,"B_x"
0.294,0.04,0.3,0.507,388.797,1.001,"psi"
0.281,0.187,0.275,0.407,1737.944,1.001,"Sigma2_intercept"
0.129,0.069,0.125,0.211,2202.066,1,"Sigma2_psi"
0.939,0.704,0.927,1.231,1987.784,1.002,"Sigma2_x"
0.119,0.045,0.102,0.29,645.605,1,"Sigma2_phi"
0.026,0,0.018,0.104,882.144,1.005,"Sigma2_epsilon"
-0.087,-0.158,-0.086,-0.03,1890.366,1.001,"cov_int_psi"
0.112,0.049,0.109,0.191,1700.467,1,"cov_int_phi"
-0.091,-0.144,-0.088,-0.049,2051.751,1,"cov_psi_phi"
-0.463,-0.716,-0.471,-0.172,1556.056,1,"cor_1"
-0.099,-0.817,-0.11,0.663,707.078,1.002,"cor_2"
-0.439,-0.937,-0.516,0.404,685.573,1.001,"cor_3"
0.763,0.626,0.769,0.87,1447.641,1,"cor_4"
-0.657,-0.825,-0.665,-0.434,1069.158,1.001,"cor_5"
0.096,-0.815,0.12,0.892,259.623,1.003,"cor_6"
-0.087,-0.158,-0.086,-0.03,1890.366,1.001,"cov_1"
-0.004,-0.084,-0.005,0.089,506.147,1.001,"cov_2"
-0.024,-0.091,-0.02,0.022,507.869,1.004,"cov_3"
0.392,0.266,0.385,0.554,1743.602,1.001,"cov_4"
-0.227,-0.349,-0.223,-0.128,2107.624,1.001,"cov_5"
0.02,-0.158,0.01,0.243,303.75,1.002,"cov_6"
0.568,0.508,0.567,0.635,3658.563,1,"Sigma2_e"
0.107,0.096,0.106,0.118,5029.906,1,"Sigma2_ex"
113.678,71.664,114.171,152.437,772.25,1,"lp__"
1.029,0.877,1.031,1.168,1076.098,1,"B_0"
0.078,-0.117,0.079,0.272,882.711,1,"B_x"
0.291,-0.037,0.294,0.614,96.885,1,"psi"
0.152,0.085,0.147,0.244,1171.03,1.003,"Sigma2_intercept"
0.144,0.072,0.14,0.241,1102.414,1.001,"Sigma2_psi"
0.983,0.733,0.974,1.296,1412.047,1,"Sigma2_x"
0.174,0.055,0.135,0.537,338.573,1.001,"Sigma2_phi"
0.066,0.006,0.052,0.207,415.283,1.002,"Sigma2_epsilon"
-0.085,-0.154,-0.083,-0.031,828.222,1,"cov_int_psi"
0.089,0.038,0.087,0.157,1191.505,1.001,"cov_int_phi"
-0.078,-0.136,-0.075,-0.032,1349.713,1,"cov_psi_phi"
-0.588,-0.863,-0.602,-0.24,637.476,1,"cor_1"
0.245,-0.435,0.275,0.793,194.321,1,"cor_2"
-0.324,-0.84,-0.356,0.306,293.138,1,"cor_3"
0.595,0.369,0.602,0.77,804.454,1.001,"cor_4"
-0.466,-0.694,-0.475,-0.204,903.302,1,"cor_5"
0.026,-0.827,0.05,0.837,80.977,1,"cor_6"
-0.085,-0.154,-0.083,-0.031,828.222,1,"cov_1"
0.022,-0.054,0.02,0.107,152.114,1,"cov_2"
-0.027,-0.098,-0.025,0.034,171.391,1,"cov_3"
0.229,0.125,0.226,0.354,1076.634,1,"cov_4"
-0.173,-0.293,-0.171,-0.072,1454.296,1,"cov_5"
0.009,-0.293,0.008,0.316,91.99,1,"cov_6"
0.594,0.525,0.593,0.668,1923.498,1.001,"Sigma2_e"
0.098,0.088,0.097,0.109,4831.23,1,"Sigma2_ex"
132.05,87.249,132.849,173.694,616.412,1.006,"lp__"
0.96,0.79,0.962,1.112,1170.527,1.001,"B_0"
-0.079,-0.26,-0.078,0.094,1494.083,1,"B_x"
0.316,0.155,0.318,0.474,215.111,1.015,"psi"
0.304,0.203,0.299,0.437,1683.678,1.001,"Sigma2_intercept"
0.087,0.038,0.084,0.157,1382.154,1.001,"Sigma2_psi"
0.789,0.595,0.778,1.041,1758.996,1,"Sigma2_x"
0.09,0.034,0.083,0.2,306.188,1.018,"Sigma2_phi"
0.007,0,0.002,0.041,1239.873,1.002,"Sigma2_epsilon"
-0.109,-0.175,-0.107,-0.055,2020.472,1,"cov_int_psi"
0.085,0.041,0.083,0.147,1639.274,1,"cov_int_phi"
-0.051,-0.09,-0.049,-0.021,1503.773,1.002,"cov_psi_phi"
-0.682,-0.911,-0.693,-0.38,1130.534,1.001,"cor_1"
0.086,-0.728,0.107,0.795,1435.822,1.007,"cor_2"
-0.081,-0.855,-0.101,0.79,1652.217,1.005,"cor_3"
0.525,0.337,0.529,0.686,1620.308,1.005,"cor_4"
-0.605,-0.846,-0.613,-0.321,429.343,1.003,"cor_5"
0.05,-0.864,0.046,0.901,66.62,1.058,"cor_6"
-0.109,-0.175,-0.107,-0.055,2020.472,1,"cov_1"
0.004,-0.035,0.001,0.051,412.444,1.009,"cov_2"
-0.002,-0.031,-0.001,0.021,521.302,1.007,"cov_3"
0.258,0.147,0.252,0.4,1612.196,1.001,"cov_4"
-0.156,-0.254,-0.153,-0.072,1179.74,1.001,"cov_5"
0.003,-0.094,0.001,0.111,113.348,1.028,"cov_6"
0.635,0.568,0.633,0.708,3289.019,1,"Sigma2_e"
0.102,0.091,0.101,0.113,6000.467,1,"Sigma2_ex"
88.088,49.272,87.653,126.167,642.306,1,"lp__"
1.042,0.881,1.043,1.192,1332.93,1,"B_0"
-0.006,-0.226,-0.002,0.206,1337.513,1,"B_x"
0.252,-0.129,0.262,0.574,50.136,1.025,"psi"
0.243,0.156,0.238,0.357,1264.097,1,"Sigma2_intercept"
0.098,0.055,0.095,0.159,1772.241,1,"Sigma2_psi"
1.157,0.882,1.142,1.506,1192.288,1.002,"Sigma2_x"
0.185,0.061,0.141,0.577,650.29,1.002,"Sigma2_phi"
0.077,0.011,0.057,0.283,181.695,1.002,"Sigma2_epsilon"
-0.095,-0.153,-0.093,-0.048,1051.978,1,"cov_int_psi"
0.079,0.018,0.076,0.153,1091.742,1.003,"cov_int_phi"
-0.097,-0.149,-0.095,-0.057,974.201,1.003,"cov_psi_phi"
-0.619,-0.824,-0.632,-0.349,1127.651,1,"cor_1"
0.027,-0.561,0.039,0.575,74.571,1.012,"cor_2"
-0.442,-0.928,-0.529,0.383,95.802,1.017,"cor_3"
0.536,0.34,0.541,0.696,1182.992,1,"cor_4"
-0.722,-0.873,-0.729,-0.52,581.88,1,"cor_5"
0.104,-0.819,0.138,0.898,42.892,1.032,"cor_6"
-0.095,-0.153,-0.093,-0.048,1051.978,1,"cov_1"
0.006,-0.092,0.004,0.112,62.73,1.013,"cov_2"
-0.036,-0.132,-0.032,0.035,56.783,1.018,"cov_3"
0.284,0.159,0.279,0.441,1084.026,1.001,"cov_4"
-0.241,-0.353,-0.238,-0.147,980.507,1.001,"cov_5"
0.039,-0.318,0.027,0.465,44.324,1.025,"cov_6"
0.556,0.496,0.554,0.625,2149.069,1,"Sigma2_e"
0.102,0.092,0.102,0.114,4135.639,1,"Sigma2_ex"
138.91,100.117,138.976,178.825,551.061,1,"lp__"
0.968,0.811,0.971,1.111,2064.378,1,"B_0"
0.028,-0.187,0.028,0.234,2122.807,1.001,"B_x"
0.271,0.106,0.274,0.425,277.157,1.002,"psi"
0.258,0.168,0.254,0.378,2047.016,1,"Sigma2_intercept"
0.102,0.056,0.099,0.165,2061.195,1,"Sigma2_psi"
1.178,0.882,1.162,1.552,2169.88,1,"Sigma2_x"
0.108,0.038,0.095,0.261,539.038,1.003,"Sigma2_phi"
0.013,0,0.005,0.069,652.014,1.001,"Sigma2_epsilon"
-0.088,-0.15,-0.086,-0.037,2395.611,1,"cov_int_psi"
0.087,0.036,0.084,0.157,2300.93,1,"cov_int_phi"
-0.057,-0.101,-0.055,-0.024,2002.256,1.001,"cov_psi_phi"
-0.545,-0.782,-0.557,-0.254,2117.809,1.001,"cor_1"
0.051,-0.736,0.065,0.791,1279.175,1.001,"cor_2"
-0.254,-0.879,-0.316,0.642,1906.17,1,"cor_3"
0.554,0.362,0.561,0.712,2752.761,1,"cor_4"
-0.521,-0.726,-0.528,-0.28,1880.275,1,"cor_5"
0.027,-0.854,0.03,0.886,133.832,1.007,"cor_6"
-0.088,-0.15,-0.086,-0.037,2395.611,1,"cov_1"
0.003,-0.043,0.001,0.059,471.671,1.001,"cov_2"
-0.009,-0.047,-0.005,0.017,634.919,1,"cov_3"
0.306,0.177,0.299,0.469,2454.75,1,"cov_4"
-0.179,-0.291,-0.175,-0.086,2823.405,1,"cov_5"
0.005,-0.148,0.001,0.182,209.844,1.004,"cov_6"
0.639,0.571,0.639,0.708,3679.107,1.001,"Sigma2_e"
0.102,0.092,0.102,0.113,5374.605,1,"Sigma2_ex"
82.908,41.151,83.716,120.73,877.726,1,"lp__"
1.105,0.943,1.107,1.257,1333.044,1,"B_0"
0.071,-0.136,0.071,0.27,1409.167,1,"B_x"
0.319,0.094,0.322,0.53,242.728,1.006,"psi"
0.21,0.13,0.206,0.313,1627.134,1,"Sigma2_intercept"
0.11,0.066,0.108,0.168,2373.396,1,"Sigma2_psi"
1.077,0.813,1.065,1.409,1893.963,1.001,"Sigma2_x"
0.142,0.054,0.121,0.367,659.868,1.001,"Sigma2_phi"
0.02,0,0.009,0.105,770.775,1.001,"Sigma2_epsilon"
-0.097,-0.157,-0.095,-0.047,1640.026,1,"cov_int_psi"
0.108,0.055,0.105,0.177,1226.868,1.001,"cov_int_phi"
-0.082,-0.131,-0.081,-0.044,1495.332,1,"cov_psi_phi"
-0.639,-0.857,-0.649,-0.341,1304.598,1,"cor_1"
0.223,-0.591,0.265,0.875,719.079,1.003,"cor_2"
-0.152,-0.863,-0.185,0.702,817.779,1.002,"cor_3"
0.626,0.447,0.632,0.774,1405.858,1,"cor_4"
-0.694,-0.86,-0.701,-0.495,1174.507,1,"cor_5"
-0.001,-0.889,-0.004,0.893,175.142,1.009,"cor_6"
-0.097,-0.157,-0.095,-0.047,1640.026,1,"cov_1"
0.012,-0.044,0.007,0.083,349.969,1.004,"cov_2"
-0.006,-0.063,-0.003,0.038,366.138,1.004,"cov_3"
0.297,0.182,0.292,0.44,1522.106,1.001,"cov_4"
-0.238,-0.35,-0.233,-0.149,2174.935,1,"cov_5"
0.003,-0.201,0,0.234,219.713,1.008,"cov_6"
0.587,0.524,0.587,0.658,4443.848,1,"Sigma2_e"
0.098,0.088,0.098,0.108,6181.375,1,"Sigma2_ex"
135.058,94.47,135.896,172.418,815.16,1,"lp__"
1.08,0.926,1.081,1.225,1097.881,1,"B_0"
0.122,-0.085,0.119,0.339,939.745,1,"B_x"
0.292,0.078,0.294,0.504,166.285,1.001,"psi"
