"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
-831.143,-905.2,-831.861,-750.622,484.835,1.004,"lp__"
1.01,0.934,1.011,1.086,2656.592,1,"B_0"
0.266,0.193,0.267,0.339,3109.749,1,"psi"
0.233,0.138,0.232,0.329,639.187,1,"Sigma2_intercept"
0.024,0,0.016,0.088,339.441,1,"Sigma2_epsilon"
0.098,0.05,0.095,0.17,570.653,1,"Sigma2_phi"
1.002,1.002,1.002,1.002,0.5,1,"Sigma2_x"
0.033,-0.006,0.032,0.074,1288.154,1,"cov_int_phi"
0.004,-0.034,0.002,0.045,1238.858,1,"cov_2"
0.6,0.495,0.599,0.719,536.906,1,"Sigma2_e"
-798.787,-876.505,-799.146,-717.703,452.045,1.001,"lp__"
0.956,0.883,0.956,1.028,4980.891,1,"B_0"
0.278,0.202,0.278,0.354,3748.535,1,"psi"
0.212,0.119,0.212,0.31,960.876,1,"Sigma2_intercept"
0.02,0,0.012,0.083,348.68,1.002,"Sigma2_epsilon"
0.092,0.045,0.088,0.161,509.115,1.001,"Sigma2_phi"
0.947,0.947,0.947,0.947,0.5,1,"Sigma2_x"
0.014,-0.03,0.016,0.048,1421.198,1,"cov_int_phi"
-0.013,-0.057,-0.009,0.018,1241.509,1,"cov_2"
0.662,0.558,0.659,0.778,710.689,1.002,"Sigma2_e"
-838.585,-912.228,-838.73,-765.608,515.725,1.001,"lp__"
0.971,0.892,0.972,1.049,3721.117,1,"B_0"
0.279,0.211,0.278,0.348,3827.436,1,"psi"
0.199,0.116,0.197,0.294,885.473,1,"Sigma2_intercept"
0.015,0,0.01,0.058,721.021,1.004,"Sigma2_epsilon"
0.102,0.059,0.099,0.159,1514.931,1.003,"Sigma2_phi"
1.049,1.049,1.049,1.049,0.5,1,"Sigma2_x"
0.04,0.01,0.037,0.085,1039.715,1,"cov_int_phi"
0.017,-0.01,0.014,0.059,1075.167,1,"cov_2"
0.644,0.546,0.643,0.748,758.504,1,"Sigma2_e"
-830.712,-901.06,-831.029,-758.616,622.267,1.001,"lp__"
0.996,0.92,0.997,1.074,5106,1,"B_0"
0.322,0.246,0.322,0.395,3876.13,1,"psi"
0.216,0.124,0.215,0.312,842.722,1.001,"Sigma2_intercept"
0.019,0,0.011,0.075,316.084,1.001,"Sigma2_epsilon"
0.138,0.081,0.135,0.215,557.48,1,"Sigma2_phi"
1.084,1.084,1.084,1.084,0.5,1,"Sigma2_x"
0.049,0.016,0.047,0.095,1433.401,1.001,"cov_int_phi"
0.015,-0.015,0.011,0.06,1344.172,1,"cov_2"
0.629,0.528,0.627,0.739,604.015,1.003,"Sigma2_e"
-820.018,-896.276,-819.891,-739.89,448.905,1.003,"lp__"
1.027,0.958,1.026,1.098,3450.646,1.003,"B_0"
0.293,0.217,0.293,0.367,3011.765,1.001,"psi"
0.131,0.059,0.13,0.21,710.544,1,"Sigma2_intercept"
0.018,0,0.01,0.077,218.554,1,"Sigma2_epsilon"
0.101,0.052,0.097,0.169,333.881,1,"Sigma2_phi"
0.949,0.949,0.949,0.949,0.5,1,"Sigma2_x"
0.019,-0.011,0.019,0.05,1362.083,1,"cov_int_phi"
-0.002,-0.032,-0.001,0.028,994.591,1,"cov_2"
0.665,0.56,0.664,0.778,459.141,1,"Sigma2_e"
-842.563,-910.294,-843.385,-767.895,312.461,1,"lp__"
1.012,0.942,1.013,1.079,2715.107,1,"B_0"
0.268,0.201,0.267,0.336,1564.365,1.001,"psi"
0.096,0.024,0.094,0.181,522.084,1,"Sigma2_intercept"
0.021,0,0.011,0.088,304.059,1,"Sigma2_epsilon"
0.11,0.058,0.104,0.191,456.355,1.001,"Sigma2_phi"
1.209,1.209,1.209,1.209,0.5,1,"Sigma2_x"
0.017,-0.008,0.016,0.045,1296.35,1,"cov_int_phi"
0.003,-0.021,0.001,0.03,1225.048,1,"cov_2"
0.647,0.544,0.647,0.757,539.775,1,"Sigma2_e"
-831.023,-902.059,-831.121,-758.708,376.114,1.001,"lp__"
1.018,0.943,1.017,1.096,1696.625,1.001,"B_0"
0.279,0.204,0.28,0.354,1938.731,1,"psi"
0.213,0.116,0.212,0.319,549.094,1.001,"Sigma2_intercept"
0.029,0,0.019,0.101,278.767,1,"Sigma2_epsilon"
0.118,0.061,0.113,0.201,374.7,1,"Sigma2_phi"
1.128,1.128,1.128,1.128,0.5,1,"Sigma2_x"
0.031,-0.015,0.031,0.073,1030.079,1,"cov_int_phi"
-0.006,-0.05,-0.004,0.034,1029.709,1,"cov_2"
0.664,0.551,0.661,0.788,574.992,1.001,"Sigma2_e"
-839.618,-918.01,-839.577,-762.763,462.769,1.004,"lp__"
1.058,0.98,1.058,1.134,3406.428,1,"B_0"
0.2,0.123,0.201,0.27,3051.271,1,"psi"
0.129,0.04,0.128,0.221,461.152,1.001,"Sigma2_intercept"
0.134,0.046,0.134,0.224,569.166,1,"Sigma2_epsilon"
0.189,0.096,0.189,0.281,725.104,1,"Sigma2_phi"
1.088,1.088,1.088,1.088,0.5,1,"Sigma2_x"
0.04,-0.01,0.04,0.092,700.248,1.002,"cov_int_phi"
0.026,-0.025,0.025,0.079,601.505,1.003,"cov_2"
0.556,0.446,0.553,0.684,480.595,1.002,"Sigma2_e"
-767.205,-856.39,-768.092,-672.804,372.899,1.003,"lp__"
0.998,0.928,0.997,1.067,4166.87,1,"B_0"
0.346,0.276,0.346,0.413,4644.645,1,"psi"
0.181,0.102,0.18,0.265,907.197,1.001,"Sigma2_intercept"
0.01,0,0.007,0.04,840.358,1,"Sigma2_epsilon"
0.136,0.089,0.135,0.193,2239.279,1.001,"Sigma2_phi"
1.007,1.007,1.007,1.007,0.5,1,"Sigma2_x"
0.042,0.013,0.039,0.083,1253.685,1,"cov_int_phi"
0.014,-0.009,0.01,0.052,1321.605,1,"cov_2"
0.509,0.428,0.507,0.601,838.87,1,"Sigma2_e"
-734.153,-811.114,-733.456,-660.198,562.831,1,"lp__"
1.08,1.007,1.079,1.153,4766.13,1,"B_0"
0.254,0.18,0.253,0.325,3710.61,1,"psi"
0.204,0.118,0.203,0.298,874.747,1,"Sigma2_intercept"
0.01,0,0.005,0.042,862.886,1.001,"Sigma2_epsilon"
0.085,0.045,0.082,0.134,2338.822,1,"Sigma2_phi"
1.104,1.104,1.104,1.104,0.5,1,"Sigma2_x"
0.035,0.008,0.032,0.074,1435.158,1,"cov_int_phi"
0.009,-0.016,0.005,0.047,1415.338,1,"cov_2"
0.568,0.47,0.566,0.673,816.804,1,"Sigma2_e"
-778.941,-854.842,-779.411,-702.539,616.329,1,"lp__"
0.933,0.863,0.934,1.001,6194.003,1,"B_0"
0.292,0.216,0.292,0.364,4677.409,1,"psi"
0.101,0.025,0.1,0.19,783.514,1,"Sigma2_intercept"
0.008,0,0.004,0.036,1057.479,1,"Sigma2_epsilon"
0.093,0.05,0.091,0.143,3325.112,1,"Sigma2_phi"
0.972,0.972,0.972,0.972,0.5,1,"Sigma2_x"
0.017,-0.004,0.015,0.046,1766.304,1,"cov_int_phi"
0.003,-0.017,0.001,0.028,2403.619,1,"cov_2"
0.688,0.581,0.687,0.803,944.39,1,"Sigma2_e"
-855.212,-923.436,-855.104,-784.648,635.133,1.001,"lp__"
1.028,0.958,1.028,1.101,5190.129,1,"B_0"
0.201,0.128,0.201,0.274,4797.447,1,"psi"
0.124,0.037,0.123,0.22,525.219,1.001,"Sigma2_intercept"
0.034,0,0.027,0.109,426.057,1.002,"Sigma2_epsilon"
0.084,0.032,0.079,0.166,530.971,1.001,"Sigma2_phi"
1.098,1.098,1.098,1.098,0.5,1,"Sigma2_x"
0.025,-0.007,0.023,0.066,1358.522,1.001,"cov_int_phi"
0.01,-0.024,0.007,0.049,1355.403,1,"cov_2"
0.681,0.559,0.68,0.809,496.179,1.001,"Sigma2_e"
-849.955,-930.582,-851.067,-769.476,398.532,1.002,"lp__"
1.072,0.989,1.071,1.153,5758.248,1,"B_0"
0.219,0.142,0.219,0.297,4774.238,1,"psi"
0.198,0.108,0.196,0.292,718.506,1.002,"Sigma2_intercept"
0.058,0.006,0.055,0.128,579.522,1,"Sigma2_epsilon"
0.111,0.051,0.11,0.187,780.286,1.001,"Sigma2_phi"
0.898,0.898,0.898,0.898,0.5,1,"Sigma2_x"
0.064,0.018,0.064,0.113,1222.315,1.002,"cov_int_phi"
0.048,0.002,0.047,0.097,1097.884,1.003,"cov_2"
0.565,0.463,0.563,0.678,590.339,1.005,"Sigma2_e"
-773.512,-853.967,-774.336,-687.016,389.862,1.005,"lp__"
1.105,1.032,1.105,1.181,4052.129,1,"B_0"
0.203,0.136,0.203,0.272,3927.02,1,"psi"
0.193,0.101,0.192,0.289,815.499,1,"Sigma2_intercept"
0.033,0,0.025,0.105,334.574,1.003,"Sigma2_epsilon"
0.079,0.03,0.073,0.153,440.127,1.002,"Sigma2_phi"
1.169,1.169,1.169,1.169,0.5,1,"Sigma2_x"
0.005,-0.039,0.006,0.041,1510.319,1,"cov_int_phi"
-0.016,-0.062,-0.014,0.02,1328.543,1,"cov_2"
0.664,0.544,0.662,0.789,463.408,1.001,"Sigma2_e"
-839.826,-917.886,-841.314,-758.011,351.661,1.002,"lp__"
1.066,0.993,1.067,1.138,2643.872,1,"B_0"
0.248,0.18,0.248,0.318,2961.75,1,"psi"
0.233,0.147,0.231,0.326,983.553,1,"Sigma2_intercept"
0.024,0,0.017,0.082,344.371,1.001,"Sigma2_epsilon"
0.084,0.04,0.08,0.149,502.699,1,"Sigma2_phi"
1.03,1.03,1.03,1.03,0.5,1,"Sigma2_x"
0.02,-0.022,0.022,0.057,1651.029,1,"cov_int_phi"
-0.013,-0.056,-0.011,0.022,1367.332,1.001,"cov_2"
0.586,0.493,0.584,0.691,546.891,1,"Sigma2_e"
-790.09,-862.957,-790.575,-715.16,395.071,1,"lp__"
0.934,0.856,0.934,1.011,2471.513,1,"B_0"
0.225,0.151,0.226,0.299,1980.422,1,"psi"
0.27,0.186,0.269,0.363,1015.84,1.001,"Sigma2_intercept"
0.038,0,0.031,0.111,220.503,1,"Sigma2_epsilon"
0.097,0.042,0.092,0.179,274.43,1,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.054,0.015,0.052,0.099,944.991,1,"cov_int_phi"
0.02,-0.019,0.018,0.066,1074.661,1,"cov_2"
0.49,0.391,0.489,0.591,388.562,1.001,"Sigma2_e"
-717.578,-799.362,-719.292,-626.428,317.188,1,"lp__"
1.038,0.969,1.038,1.107,2586.615,1,"B_0"
0.323,0.256,0.324,0.389,2683.11,1,"psi"
0.102,0.038,0.101,0.177,768.971,1.002,"Sigma2_intercept"
0.028,0,0.02,0.097,210.214,1.002,"Sigma2_epsilon"
0.134,0.077,0.13,0.215,318.447,1.003,"Sigma2_phi"
0.99,0.99,0.99,0.99,0.5,1,"Sigma2_x"
0.017,-0.015,0.017,0.049,946.824,1.003,"cov_int_phi"
-0.001,-0.031,0,0.028,929.621,1.002,"cov_2"
0.604,0.503,0.604,0.709,391.672,1,"Sigma2_e"
-803.608,-875.765,-804.227,-725.994,357.641,1,"lp__"
1.047,0.974,1.047,1.121,2000.615,1,"B_0"
0.245,0.174,0.246,0.315,2495.422,1,"psi"
0.195,0.104,0.194,0.29,581.953,1,"Sigma2_intercept"
0.024,0,0.016,0.09,316.419,1.006,"Sigma2_epsilon"
0.092,0.044,0.088,0.165,443.779,1.004,"Sigma2_phi"
1.073,1.073,1.073,1.073,0.5,1,"Sigma2_x"
0.03,-0.007,0.029,0.07,1368.481,1,"cov_int_phi"
0.002,-0.034,0.001,0.042,1261.962,1,"cov_2"
0.606,0.498,0.605,0.724,548.502,1,"Sigma2_e"
-802.231,-880.005,-803.421,-721.153,441.224,1,"lp__"
1.006,0.932,1.007,1.079,2897.051,1,"B_0"
0.196,0.121,0.196,0.271,1947.791,1,"psi"
0.176,0.088,0.176,0.267,699.791,1,"Sigma2_intercept"
0.037,0,0.029,0.116,293.61,1,"Sigma2_epsilon"
0.085,0.031,0.079,0.166,372.374,1,"Sigma2_phi"
1.079,1.079,1.079,1.079,0.5,1,"Sigma2_x"
0.038,0.002,0.036,0.081,845.029,1.002,"cov_int_phi"
0.017,-0.02,0.015,0.062,768.421,1.004,"cov_2"
0.614,0.503,0.612,0.738,400.034,1,"Sigma2_e"
-808.338,-887.906,-808.906,-724.649,344.375,1,"lp__"
0.934,0.862,0.934,1.003,4703.038,1,"B_0"
0.282,0.209,0.283,0.352,5221.794,1,"psi"
0.14,0.066,0.139,0.219,886.699,1,"Sigma2_intercept"
0.01,0,0.005,0.048,582.052,1,"Sigma2_epsilon"
0.084,0.044,0.082,0.132,1663.718,1,"Sigma2_phi"
0.925,0.925,0.925,0.925,0.5,1,"Sigma2_x"
0.015,-0.015,0.016,0.042,1977.465,1,"cov_int_phi"
-0.004,-0.033,-0.002,0.021,2268.846,1,"cov_2"
0.674,0.579,0.672,0.775,1042.162,1.001,"Sigma2_e"
-848.484,-916.285,-848.865,-782.501,604.323,1,"lp__"
1.021,0.948,1.021,1.096,3313.191,1,"B_0"
0.266,0.19,0.266,0.341,2659.14,1,"psi"
0.172,0.088,0.172,0.257,674.67,1,"Sigma2_intercept"
0.043,0,0.038,0.115,277.392,1.007,"Sigma2_epsilon"
0.126,0.064,0.122,0.206,439.762,1.005,"Sigma2_phi"
1.013,1.013,1.013,1.013,0.5,1,"Sigma2_x"
0.053,0.016,0.052,0.1,912.786,1.001,"cov_int_phi"
0.027,-0.008,0.026,0.074,669.329,1.001,"cov_2"
0.538,0.437,0.538,0.646,448.191,1,"Sigma2_e"
-755.571,-837.217,-755.846,-669.039,373.32,1,"lp__"
0.991,0.916,0.991,1.064,4611.764,1,"B_0"
0.306,0.232,0.307,0.382,2562.785,1,"psi"
0.125,0.045,0.124,0.213,693.496,1.001,"Sigma2_intercept"
0.067,0,0.063,0.164,287.232,1,"Sigma2_epsilon"
0.172,0.088,0.169,0.277,398.236,1,"Sigma2_phi"
1.061,1.061,1.061,1.061,0.5,1,"Sigma2_x"
0.028,-0.013,0.027,0.072,1037.469,1.004,"cov_int_phi"
0.003,-0.039,0.001,0.046,971.217,1.002,"cov_2"
0.677,0.557,0.675,0.81,413.513,1.004,"Sigma2_e"
-847.27,-927.056,-846.568,-766.492,304.118,1.004,"lp__"
0.964,0.889,0.965,1.038,2146.532,1,"B_0"
0.262,0.186,0.262,0.335,1642.3,1,"psi"
0.192,0.112,0.192,0.279,921.841,1,"Sigma2_intercept"
0.05,0,0.045,0.132,210.707,1.003,"Sigma2_epsilon"
0.127,0.058,0.123,0.214,243.282,1.002,"Sigma2_phi"
0.994,0.994,0.994,0.994,0.5,1,"Sigma2_x"
0.051,0.012,0.049,0.1,571.087,1,"cov_int_phi"
0.02,-0.02,0.018,0.07,548.021,1,"cov_2"
0.572,0.469,0.569,0.686,321.001,1,"Sigma2_e"
-781.07,-859.944,-780.069,-700.789,327.691,1,"lp__"
0.967,0.895,0.967,1.037,4241.46,1,"B_0"
0.268,0.201,0.267,0.334,5360.551,1,"psi"
0.156,0.071,0.156,0.243,604.751,1,"Sigma2_intercept"
0.009,0,0.004,0.041,857.492,1,"Sigma2_epsilon"
0.084,0.048,0.081,0.133,2234.774,1,"Sigma2_phi"
1.021,1.021,1.021,1.021,0.5,1,"Sigma2_x"
0.023,-0.002,0.022,0.056,1754.592,1,"cov_int_phi"
0.004,-0.019,0.002,0.035,2434.902,1,"cov_2"
0.609,0.505,0.607,0.724,642.999,1,"Sigma2_e"
-806.338,-880.784,-805.46,-730.75,466.768,1,"lp__"
0.943,0.864,0.944,1.026,2702.573,1,"B_0"
0.258,0.186,0.258,0.328,3649.819,1,"psi"
0.251,0.159,0.25,0.347,897.087,1,"Sigma2_intercept"
0.036,0,0.028,0.113,334.326,1,"Sigma2_epsilon"
0.112,0.053,0.107,0.2,454.725,1,"Sigma2_phi"
1.055,1.055,1.055,1.055,0.5,1,"Sigma2_x"
0.055,0.013,0.053,0.109,1009.922,1,"cov_int_phi"
0.022,-0.019,0.019,0.076,977.538,1,"cov_2"
0.585,0.48,0.582,0.709,518.52,1,"Sigma2_e"
-787.544,-869.184,-787.416,-700.941,369.113,1.001,"lp__"
0.94,0.869,0.939,1.011,4513.754,1,"B_0"
0.286,0.22,0.287,0.354,4241.891,1,"psi"
0.184,0.094,0.184,0.276,1111.189,1,"Sigma2_intercept"
0.029,0,0.019,0.102,391.503,1,"Sigma2_epsilon"
0.119,0.063,0.114,0.204,560.117,1,"Sigma2_phi"
1.118,1.118,1.118,1.118,0.5,1,"Sigma2_x"
0.019,-0.022,0.02,0.055,1848.133,1,"cov_int_phi"
-0.01,-0.053,-0.007,0.024,1533.247,1,"cov_2"
0.671,0.558,0.67,0.789,774.463,1,"Sigma2_e"
-845.162,-917.05,-846.132,-766.004,539.097,1,"lp__"
1,0.927,1.001,1.076,3323.089,1,"B_0"
0.244,0.172,0.244,0.317,3564.867,1,"psi"
0.224,0.142,0.223,0.319,871.861,1.001,"Sigma2_intercept"
0.012,0,0.006,0.059,433.977,1,"Sigma2_epsilon"
0.074,0.035,0.072,0.128,1023.58,1,"Sigma2_phi"
0.992,0.992,0.992,0.992,0.5,1,"Sigma2_x"
0.028,-0.002,0.026,0.065,1906.588,1,"cov_int_phi"
0.007,-0.021,0.004,0.044,1779.426,1,"cov_2"
0.593,0.503,0.592,0.694,751.395,1,"Sigma2_e"
-797.993,-871.356,-798.647,-722.035,529.27,1,"lp__"
0.988,0.914,0.989,1.062,4860.779,1,"B_0"
0.223,0.159,0.222,0.287,5078.247,1,"psi"
0.185,0.105,0.185,0.273,1290.031,1,"Sigma2_intercept"
0.013,0,0.008,0.048,916.132,1,"Sigma2_epsilon"
0.071,0.036,0.069,0.119,1903.428,1,"Sigma2_phi"
1.092,1.092,1.092,1.092,0.5,1,"Sigma2_x"
0.036,0.009,0.033,0.076,1491.157,1,"cov_int_phi"
0.015,-0.011,0.011,0.054,1507.562,1,"cov_2"
0.647,0.559,0.644,0.747,1254.563,1,"Sigma2_e"
-833.116,-899.924,-832.334,-768.078,757.867,1.002,"lp__"
1.019,0.947,1.019,1.095,2391.763,1,"B_0"
0.259,0.184,0.259,0.332,2497.317,1.001,"psi"
0.227,0.143,0.226,0.321,896.795,1,"Sigma2_intercept"
0.02,0,0.012,0.078,339.517,1,"Sigma2_epsilon"
0.091,0.045,0.087,0.159,619.158,1,"Sigma2_phi"
1.027,1.027,1.027,1.027,0.5,1,"Sigma2_x"
0.034,-0.001,0.033,0.068,1791.587,1,"cov_int_phi"
0.001,-0.036,0,0.036,1546.865,1.001,"cov_2"
0.606,0.504,0.604,0.712,575.658,1,"Sigma2_e"
-803.908,-878.691,-805.02,-726.894,417.736,1,"lp__"
1.046,0.972,1.046,1.121,2526.972,1,"B_0"
0.268,0.199,0.268,0.338,2302.056,1,"psi"
0.219,0.134,0.218,0.313,808.166,1.001,"Sigma2_intercept"
0.036,0,0.031,0.106,356.378,1,"Sigma2_epsilon"
0.126,0.067,0.122,0.203,514.914,1,"Sigma2_phi"
1.086,1.086,1.086,1.086,0.5,1,"Sigma2_x"
0.061,0.02,0.059,0.109,781.986,1.001,"cov_int_phi"
0.028,-0.01,0.027,0.076,759.146,1,"cov_2"
0.561,0.46,0.559,0.668,494.003,1.001,"Sigma2_e"
-772.165,-855.561,-772.553,-683.515,407.965,1.001,"lp__"
1.072,0.998,1.072,1.144,4478.501,1,"B_0"
0.226,0.155,0.227,0.295,4229.362,1,"psi"
0.14,0.057,0.139,0.227,673.805,1,"Sigma2_intercept"
0.014,0,0.008,0.062,584.352,1.004,"Sigma2_epsilon"
0.075,0.037,0.072,0.13,1053.522,1.002,"Sigma2_phi"
1.099,1.099,1.099,1.099,0.5,1,"Sigma2_x"
0.026,0.001,0.023,0.062,1521.336,1.001,"cov_int_phi"
0.009,-0.015,0.005,0.044,1571.045,1.001,"cov_2"
0.646,0.54,0.646,0.756,783.174,1,"Sigma2_e"
-830.906,-906.31,-830.49,-756.469,463.651,1.001,"lp__"
0.941,0.854,0.941,1.027,3963.55,1,"B_0"
0.266,0.186,0.266,0.343,2986.702,1.001,"psi"
0.255,0.167,0.254,0.354,790.239,1.005,"Sigma2_intercept"
0.107,0.024,0.107,0.196,361.798,1.006,"Sigma2_epsilon"
0.199,0.108,0.198,0.29,487.62,1.003,"Sigma2_phi"
1.019,1.019,1.019,1.019,0.5,1,"Sigma2_x"
0.094,0.043,0.094,0.144,1176.519,1.003,"cov_int_phi"
0.061,0.008,0.061,0.114,1156.828,1.005,"cov_2"
0.46,0.347,0.456,0.583,342.693,1.009,"Sigma2_e"
-689.065,-790.427,-689.675,-580.029,281.105,1.01,"lp__"
1.02,0.941,1.021,1.097,4196.125,1,"B_0"
0.256,0.179,0.257,0.33,3038.455,1.001,"psi"
0.245,0.158,0.243,0.34,1097.23,1.002,"Sigma2_intercept"
0.042,0,0.034,0.126,348.83,1.011,"Sigma2_epsilon"
0.122,0.057,0.117,0.216,482.848,1.007,"Sigma2_phi"
1.095,1.095,1.095,1.095,0.5,1,"Sigma2_x"
0.061,0.018,0.06,0.111,1083.724,1.004,"cov_int_phi"
0.024,-0.018,0.021,0.076,987.325,1.005,"cov_2"
0.585,0.474,0.585,0.693,492.599,1.011,"Sigma2_e"
-789.436,-868.313,-791.81,-700.492,386.518,1.013,"lp__"
1.015,0.947,1.015,1.083,4567.847,1,"B_0"
0.254,0.186,0.253,0.324,3633.787,1,"psi"
0.131,0.048,0.13,0.215,658.209,1,"Sigma2_intercept"
0.015,0,0.009,0.058,492.645,1.006,"Sigma2_epsilon"
0.083,0.043,0.081,0.136,1032.959,1.003,"Sigma2_phi"
1.052,1.052,1.052,1.052,0.5,1,"Sigma2_x"
0.024,-0.003,0.023,0.055,1483.619,1.002,"cov_int_phi"
0.003,-0.022,0.002,0.032,1841.344,1.002,"cov_2"
0.569,0.475,0.567,0.675,611.333,1.001,"Sigma2_e"
-777.21,-853.107,-777.407,-700.193,547.137,1.002,"lp__"
0.939,0.864,0.939,1.016,3100.675,1.001,"B_0"
0.233,0.164,0.232,0.307,2272.41,1,"psi"
0.155,0.07,0.154,0.251,718.281,1.004,"Sigma2_intercept"
0.096,0.007,0.096,0.19,284.741,1.001,"Sigma2_epsilon"
0.159,0.066,0.159,0.255,323.978,1.001,"Sigma2_phi"
1.11,1.11,1.11,1.11,0.5,1,"Sigma2_x"
0.025,-0.021,0.024,0.071,814.906,1.002,"cov_int_phi"
0.002,-0.044,0.001,0.049,776.884,1.002,"cov_2"
0.633,0.514,0.631,0.765,361.57,1.006,"Sigma2_e"
-820.448,-908.095,-821.482,-731.011,319.699,1.009,"lp__"
1.019,0.946,1.02,1.094,3146.867,1,"B_0"
0.261,0.188,0.262,0.332,3317.517,1,"psi"
0.199,0.11,0.197,0.298,766.637,1,"Sigma2_intercept"
0.036,0,0.029,0.112,308.995,1.001,"Sigma2_epsilon"
0.105,0.049,0.101,0.185,414.597,1.001,"Sigma2_phi"
1.047,1.047,1.047,1.047,0.5,1,"Sigma2_x"
-0.006,-0.052,-0.005,0.033,1247.446,1,"cov_int_phi"
-0.026,-0.073,-0.025,0.01,982.351,1,"cov_2"
0.676,0.567,0.674,0.792,697.464,1.001,"Sigma2_e"
-847.981,-918.252,-847.904,-778.334,478.377,1.002,"lp__"
0.991,0.908,0.991,1.075,2929.015,1,"B_0"
0.267,0.191,0.268,0.34,2644.648,1,"psi"
0.251,0.152,0.25,0.357,1018.665,1,"Sigma2_intercept"
0.053,0,0.047,0.145,291.757,1.001,"Sigma2_epsilon"
0.15,0.072,0.146,0.251,401.38,1,"Sigma2_phi"
1.232,1.232,1.232,1.232,0.5,1,"Sigma2_x"
0.053,0.004,0.051,0.105,1203.17,1,"cov_int_phi"
0.014,-0.034,0.011,0.068,1077.33,1,"cov_2"
0.645,0.528,0.644,0.776,426.762,1.001,"Sigma2_e"
-828.079,-909.348,-828.89,-742.581,359.921,1.001,"lp__"
0.99,0.922,0.99,1.054,5322.3,1,"B_0"
0.275,0.203,0.274,0.347,4075.95,1,"psi"
0.164,0.084,0.164,0.245,716.494,1,"Sigma2_intercept"
0.038,0,0.034,0.103,483.43,1,"Sigma2_epsilon"
0.108,0.052,0.104,0.181,629.178,1,"Sigma2_phi"
0.952,0.952,0.952,0.952,0.5,1,"Sigma2_x"
-0.006,-0.048,-0.005,0.028,1294.276,1,"cov_int_phi"
-0.023,-0.064,-0.021,0.011,1050.197,1,"cov_2"
