"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.062,0.032,0.061,0.101,1473.88,1,"Sigma2_phi"
0.929,0.929,0.929,0.929,0.5,1,"Sigma2_x"
0.034,0.007,0.034,0.059,2273.665,1,"cov_int_phi"
-0.002,-0.029,-0.001,0.019,1984.642,1,"cov_2"
0.655,0.58,0.653,0.739,1209.098,1,"Sigma2_e"
-536.658,-583.133,-536.555,-493.402,584.412,1.003,"lp__"
0.983,0.891,0.983,1.076,2725.616,1,"B_0"
0.3,0.217,0.299,0.383,2717.524,1,"psi"
0.249,0.17,0.246,0.34,1842.689,1,"Sigma2_intercept"
0.009,0,0.005,0.038,800.791,1,"Sigma2_epsilon"
0.128,0.071,0.126,0.196,2318.91,1,"Sigma2_phi"
1.276,1.276,1.276,1.276,0.5,1,"Sigma2_x"
0.082,0.049,0.082,0.119,3330.716,1,"cov_int_phi"
0.002,-0.026,0.001,0.035,3568.338,1,"cov_2"
0.619,0.544,0.617,0.708,1899.176,1,"Sigma2_e"
-513.692,-561.063,-513.795,-465.615,731.869,1,"lp__"
0.963,0.866,0.963,1.06,1378.946,1.001,"B_0"
0.24,0.156,0.241,0.322,1245.538,1.002,"psi"
0.152,0.09,0.15,0.224,980.375,1.004,"Sigma2_intercept"
0.066,0.023,0.064,0.122,901.518,1,"Sigma2_epsilon"
0.154,0.094,0.153,0.222,1358.259,1.001,"Sigma2_phi"
1.074,1.074,1.074,1.074,0.5,1,"Sigma2_x"
0.072,0.033,0.072,0.111,1276.829,1,"cov_int_phi"
0.045,0.006,0.044,0.086,1049.269,1.001,"cov_2"
0.571,0.492,0.569,0.66,840.014,1.004,"Sigma2_e"
-479.682,-535.63,-479.603,-424.095,525.181,1.01,"lp__"
1.031,0.943,1.031,1.118,3749.104,1,"B_0"
0.187,0.108,0.188,0.262,3380.982,1,"psi"
0.188,0.117,0.186,0.267,1393.412,1,"Sigma2_intercept"
0.011,0,0.008,0.04,1142.358,1,"Sigma2_epsilon"
0.059,0.024,0.057,0.103,3130.725,1,"Sigma2_phi"
1.159,1.159,1.159,1.159,0.5,1,"Sigma2_x"
0.045,0.017,0.043,0.082,2890.033,1,"cov_int_phi"
0.014,-0.009,0.011,0.052,2305.857,1.001,"cov_2"
0.632,0.554,0.629,0.717,1666.592,1,"Sigma2_e"
-521.942,-571.744,-522.28,-473.581,701.659,1.001,"lp__"
0.906,0.815,0.906,0.998,3016.684,1,"B_0"
0.28,0.206,0.281,0.354,4267.617,1,"psi"
0.257,0.176,0.255,0.355,1445.962,1,"Sigma2_intercept"
0.007,0,0.003,0.03,795.903,1,"Sigma2_epsilon"
0.089,0.049,0.088,0.138,2355.724,1,"Sigma2_phi"
1.048,1.048,1.048,1.048,0.5,1,"Sigma2_x"
0.047,0.013,0.047,0.077,3577.192,1,"cov_int_phi"
-0.004,-0.035,-0.002,0.023,3372.403,1,"cov_2"
0.669,0.588,0.668,0.763,1751.37,1,"Sigma2_e"
-543.591,-591.482,-543.479,-497.656,797.401,1,"lp__"
0.968,0.883,0.969,1.055,3214.836,1,"B_0"
0.231,0.145,0.232,0.319,3467.095,1,"psi"
0.196,0.125,0.194,0.279,1473.766,1,"Sigma2_intercept"
0.012,0,0.007,0.051,680.965,1.006,"Sigma2_epsilon"
0.061,0.025,0.059,0.11,1268.034,1.003,"Sigma2_phi"
0.867,0.867,0.867,0.867,NA,NA,"Sigma2_x"
0.032,0.003,0.031,0.062,2977.027,1,"cov_int_phi"
0.002,-0.027,0.001,0.034,2481.637,1,"cov_2"
0.614,0.534,0.612,0.705,1409.5,1.001,"Sigma2_e"
-509.183,-562.054,-509.044,-458.571,678.477,1.006,"lp__"
1.086,0.998,1.087,1.174,2996.417,1,"B_0"
0.211,0.133,0.211,0.289,2949.799,1,"psi"
0.208,0.132,0.205,0.296,1435.018,1,"Sigma2_intercept"
0.007,0,0.004,0.032,1312.794,1,"Sigma2_epsilon"
0.064,0.028,0.062,0.111,2580.729,1,"Sigma2_phi"
1.173,1.173,1.173,1.173,0.5,1,"Sigma2_x"
0.04,0.014,0.038,0.073,2793.52,1,"cov_int_phi"
0.008,-0.015,0.005,0.039,2520.137,1,"cov_2"
0.632,0.554,0.631,0.717,1643.559,1.001,"Sigma2_e"
-520.946,-570.597,-520.787,-473.784,686.577,1.003,"lp__"
0.951,0.862,0.951,1.038,1958.999,1,"B_0"
0.277,0.205,0.278,0.344,2401.745,1.002,"psi"
0.207,0.137,0.204,0.294,1263.256,1.001,"Sigma2_intercept"
0.005,0,0.003,0.026,1110.044,1,"Sigma2_epsilon"
0.09,0.051,0.089,0.137,2063.329,1.002,"Sigma2_phi"
1.074,1.074,1.074,1.074,0.5,1,"Sigma2_x"
0.044,0.017,0.044,0.074,2801.714,1.001,"cov_int_phi"
0,-0.025,0,0.025,2801.719,1,"cov_2"
0.651,0.574,0.648,0.743,1343.46,1,"Sigma2_e"
-533.88,-580.837,-533.593,-486.435,662.064,1,"lp__"
0.961,0.863,0.962,1.06,1464.549,1.001,"B_0"
0.223,0.144,0.223,0.304,1901.353,1.001,"psi"
0.199,0.132,0.196,0.278,1375.473,1,"Sigma2_intercept"
0.056,0.01,0.054,0.113,615.875,1,"Sigma2_epsilon"
0.126,0.07,0.125,0.191,937.096,1,"Sigma2_phi"
1.044,1.044,1.044,1.044,0.5,1,"Sigma2_x"
0.081,0.042,0.081,0.123,1336.893,1.003,"cov_int_phi"
0.04,-0.002,0.039,0.086,1119.519,1.004,"cov_2"
0.57,0.492,0.569,0.655,836.884,1,"Sigma2_e"
-479.887,-534.278,-479.62,-424.33,459.534,1.002,"lp__"
1.066,0.979,1.066,1.154,2699.428,1,"B_0"
0.236,0.163,0.235,0.309,3227.96,1,"psi"
0.215,0.144,0.212,0.3,1225.112,1,"Sigma2_intercept"
0.009,0,0.006,0.033,1017.033,1,"Sigma2_epsilon"
0.077,0.039,0.075,0.124,3135.581,1,"Sigma2_phi"
1.124,1.124,1.124,1.124,0.5,1,"Sigma2_x"
0.043,0.017,0.041,0.075,3285.04,1,"cov_int_phi"
0.005,-0.02,0.003,0.035,2561.452,1,"cov_2"
0.591,0.518,0.59,0.677,1281.019,1.001,"Sigma2_e"
-494.718,-545.498,-494.304,-445.107,602.762,1,"lp__"
1.11,1.021,1.11,1.198,2327.347,1,"B_0"
0.239,0.154,0.239,0.322,3161.139,1,"psi"
0.162,0.095,0.16,0.242,1449.145,1,"Sigma2_intercept"
0.02,0,0.015,0.067,642.147,1.002,"Sigma2_epsilon"
0.082,0.037,0.079,0.142,1256.63,1.002,"Sigma2_phi"
0.949,0.949,0.949,0.949,0.5,1,"Sigma2_x"
0.045,0.016,0.043,0.083,1574.992,1.001,"cov_int_phi"
0.018,-0.009,0.015,0.057,1315.855,1,"cov_2"
0.665,0.581,0.663,0.759,1623.845,1,"Sigma2_e"
-541.643,-592.361,-542.279,-490.556,772.892,1,"lp__"
0.958,0.877,0.957,1.042,1469.775,1.002,"B_0"
0.287,0.211,0.286,0.364,1650.931,1,"psi"
0.174,0.11,0.172,0.25,1500.696,1.002,"Sigma2_intercept"
0.01,0,0.005,0.042,502.603,1,"Sigma2_epsilon"
0.098,0.056,0.096,0.153,1579.683,1.001,"Sigma2_phi"
1.015,1.015,1.015,1.015,0.5,1,"Sigma2_x"
0.048,0.021,0.046,0.081,1780.097,1,"cov_int_phi"
0.006,-0.019,0.003,0.037,1266.305,1,"cov_2"
0.644,0.568,0.642,0.73,1039.561,1.001,"Sigma2_e"
-529.539,-575.061,-530.009,-482.07,591.393,1,"lp__"
1.004,0.915,1.004,1.09,3872.884,1,"B_0"
0.321,0.241,0.322,0.404,4817.331,1.001,"psi"
0.207,0.139,0.205,0.289,1770.794,1.003,"Sigma2_intercept"
0.035,0.002,0.034,0.081,857.522,1,"Sigma2_epsilon"
0.143,0.086,0.142,0.207,2079.85,1,"Sigma2_phi"
0.964,0.964,0.964,0.964,0.5,1,"Sigma2_x"
0.044,0.007,0.043,0.081,4189.112,1.001,"cov_int_phi"
-0.001,-0.039,-0.001,0.036,3328.934,1,"cov_2"
0.591,0.514,0.589,0.676,1330.796,1.001,"Sigma2_e"
-495.195,-549.015,-494.562,-444.668,607.752,1.001,"lp__"
1.055,0.957,1.056,1.151,2910.524,1,"B_0"
0.294,0.213,0.294,0.373,3378.428,1,"psi"
0.271,0.189,0.268,0.367,2016.351,1.001,"Sigma2_intercept"
0.015,0,0.01,0.054,763.214,1,"Sigma2_epsilon"
0.136,0.077,0.133,0.207,2099.287,1,"Sigma2_phi"
1.269,1.269,1.269,1.269,0.5,1,"Sigma2_x"
0.093,0.056,0.091,0.135,2955.203,1,"cov_int_phi"
0.013,-0.018,0.01,0.056,2654.263,1,"cov_2"
0.607,0.532,0.606,0.688,1907.859,1,"Sigma2_e"
-505.372,-554.413,-504.906,-457.923,912.679,1.001,"lp__"
1.054,0.972,1.054,1.137,3927.209,1,"B_0"
0.263,0.183,0.263,0.342,4068.941,1.002,"psi"
0.189,0.125,0.186,0.27,1369.538,1,"Sigma2_intercept"
0.029,0,0.027,0.076,647.892,1.001,"Sigma2_epsilon"
0.103,0.053,0.102,0.164,1259.774,1,"Sigma2_phi"
0.98,0.98,0.98,0.98,0.5,1,"Sigma2_x"
0.041,0.008,0.041,0.075,3461.788,1,"cov_int_phi"
0.001,-0.033,0,0.034,2979.146,1,"cov_2"
0.559,0.481,0.559,0.643,1086.736,1.003,"Sigma2_e"
-471.188,-525.357,-472.072,-409.587,419.943,1.003,"lp__"
0.988,0.907,0.989,1.072,3100.425,1,"B_0"
0.25,0.177,0.251,0.322,3523.865,1,"psi"
0.187,0.118,0.183,0.273,1384.091,1,"Sigma2_intercept"
0.023,0,0.017,0.071,513.778,1.001,"Sigma2_epsilon"
0.094,0.047,0.091,0.153,971.361,1,"Sigma2_phi"
1.094,1.094,1.094,1.094,0.5,1,"Sigma2_x"
0.025,-0.007,0.025,0.058,3004.161,1,"cov_int_phi"
0,-0.032,0,0.031,2737.572,1,"cov_2"
0.621,0.537,0.621,0.712,957.623,1,"Sigma2_e"
-513.393,-569.235,-512.754,-458.52,463.595,1.002,"lp__"
0.958,0.874,0.958,1.038,2524.882,1,"B_0"
0.335,0.258,0.335,0.415,2158.243,1,"psi"
0.189,0.12,0.187,0.269,1532.121,1,"Sigma2_intercept"
0.019,0,0.015,0.062,659.215,1.003,"Sigma2_epsilon"
0.145,0.086,0.143,0.217,1356.615,1.001,"Sigma2_phi"
1.075,1.075,1.075,1.075,0.5,1,"Sigma2_x"
0.053,0.018,0.052,0.088,3030.126,1,"cov_int_phi"
-0.001,-0.033,0,0.031,2005.716,1,"cov_2"
0.554,0.485,0.552,0.634,1374.727,1,"Sigma2_e"
-468.533,-518.472,-469.054,-415.765,652.346,1.001,"lp__"
1.066,0.981,1.067,1.154,3994.828,1,"B_0"
0.261,0.189,0.262,0.333,4857.281,1,"psi"
0.238,0.161,0.235,0.33,1577.199,1,"Sigma2_intercept"
0.01,0,0.006,0.038,1127.685,1,"Sigma2_epsilon"
0.079,0.043,0.077,0.124,2712.994,1,"Sigma2_phi"
1.023,1.023,1.023,1.023,0.5,1,"Sigma2_x"
0.031,-0.002,0.033,0.061,3183.785,1,"cov_int_phi"
-0.01,-0.044,-0.008,0.014,2703.238,1,"cov_2"
0.602,0.529,0.602,0.681,1658.617,1,"Sigma2_e"
-502.602,-550.157,-502.395,-454.967,724.709,1,"lp__"
0.944,0.866,0.944,1.025,1512.355,1,"B_0"
0.269,0.187,0.269,0.348,1520.162,1,"psi"
0.154,0.089,0.152,0.229,1088.547,1.003,"Sigma2_intercept"
0.012,0,0.007,0.046,522.715,1.002,"Sigma2_epsilon"
0.09,0.046,0.088,0.145,1310.236,1,"Sigma2_phi"
1.033,1.033,1.033,1.033,0.5,1,"Sigma2_x"
0.035,0.007,0.034,0.062,1428.142,1,"cov_int_phi"
0,-0.027,0,0.027,1247.347,1,"cov_2"
0.654,0.577,0.653,0.74,1302.09,1,"Sigma2_e"
-535.863,-583.031,-535.937,-489.088,786.165,1,"lp__"
1.035,0.94,1.036,1.132,1853.22,1,"B_0"
0.31,0.226,0.31,0.394,1977.943,1,"psi"
0.21,0.139,0.207,0.299,1434.077,1,"Sigma2_intercept"
0.052,0.005,0.05,0.109,582.544,1.001,"Sigma2_epsilon"
0.167,0.098,0.166,0.239,1090.449,1,"Sigma2_phi"
1.028,1.028,1.028,1.028,0.5,1,"Sigma2_x"
0.074,0.033,0.073,0.117,1942.002,1,"cov_int_phi"
0.019,-0.023,0.019,0.063,1431.8,1,"cov_2"
0.588,0.51,0.586,0.672,1123.242,1,"Sigma2_e"
-491.604,-545.09,-491.071,-441.329,509.751,1.001,"lp__"
0.996,0.916,0.996,1.076,1536.088,1,"B_0"
0.176,0.107,0.176,0.244,2026.422,1,"psi"
0.188,0.125,0.186,0.264,1459.705,1.001,"Sigma2_intercept"
0.006,0,0.003,0.026,915.299,1,"Sigma2_epsilon"
0.039,0.016,0.037,0.072,1840.909,1,"Sigma2_phi"
0.999,0.999,0.999,0.999,0.5,1,"Sigma2_x"
0.028,0.007,0.027,0.053,2723.169,1,"cov_int_phi"
0.004,-0.015,0.002,0.029,2203.42,1,"cov_2"
0.575,0.504,0.574,0.652,1241.083,1,"Sigma2_e"
-485.66,-534.004,-485.441,-436.848,751.154,1,"lp__"
0.995,0.903,0.994,1.085,1156.137,1,"B_0"
0.224,0.145,0.225,0.301,1823.719,1,"psi"
0.192,0.124,0.189,0.274,1001.172,1,"Sigma2_intercept"
0.024,0,0.021,0.064,440.636,1,"Sigma2_epsilon"
0.093,0.045,0.092,0.15,782.267,1,"Sigma2_phi"
1.12,1.12,1.12,1.12,0.5,1,"Sigma2_x"
0.055,0.024,0.054,0.093,1734.617,1,"cov_int_phi"
0.017,-0.015,0.015,0.058,1506.391,1,"cov_2"
0.586,0.508,0.585,0.669,1011.092,1,"Sigma2_e"
-490.414,-543.471,-490.873,-436.127,565.692,1,"lp__"
1.046,0.953,1.046,1.139,2253.936,1,"B_0"
0.269,0.187,0.27,0.348,2777.583,1,"psi"
0.251,0.172,0.249,0.346,1708.451,1.001,"Sigma2_intercept"
0.011,0,0.007,0.043,626.586,1.004,"Sigma2_epsilon"
0.098,0.05,0.096,0.156,1158.63,1.002,"Sigma2_phi"
1.078,1.078,1.078,1.078,0.5,1,"Sigma2_x"
0.065,0.034,0.063,0.104,2546.31,1.001,"cov_int_phi"
0.014,-0.013,0.011,0.054,2133.947,1.003,"cov_2"
0.626,0.549,0.625,0.711,1451.273,1,"Sigma2_e"
-518.226,-565.776,-518.796,-469.591,698.201,1,"lp__"
1.059,0.971,1.058,1.154,2813.738,1,"B_0"
0.197,0.118,0.197,0.276,3947.397,1,"psi"
0.222,0.15,0.22,0.307,1329.761,1,"Sigma2_intercept"
0.022,0,0.019,0.059,738.526,1,"Sigma2_epsilon"
0.061,0.024,0.059,0.109,1187.477,1,"Sigma2_phi"
0.8,0.8,0.8,0.8,0.5,1,"Sigma2_x"
0.054,0.019,0.054,0.096,1504.408,1,"cov_int_phi"
0.029,-0.005,0.028,0.073,1238.142,1,"cov_2"
0.612,0.534,0.611,0.701,1223.323,1.001,"Sigma2_e"
-508.691,-561.271,-509.001,-454.914,561.054,1.002,"lp__"
1.002,0.916,1.002,1.089,1507.523,1,"B_0"
0.259,0.182,0.259,0.338,2002.531,1,"psi"
0.223,0.149,0.22,0.311,1513.292,1,"Sigma2_intercept"
0.005,0,0.002,0.024,1474.177,1.001,"Sigma2_epsilon"
0.07,0.036,0.069,0.115,2098.706,1,"Sigma2_phi"
0.986,0.986,0.986,0.986,0.5,1,"Sigma2_x"
0.032,0.001,0.033,0.057,2302.747,1,"cov_int_phi"
-0.006,-0.037,-0.003,0.015,1653.814,1,"cov_2"
0.66,0.582,0.659,0.739,1494.874,1,"Sigma2_e"
-540.084,-586.173,-539.918,-494.411,793.788,1,"lp__"
1.008,0.921,1.009,1.093,2529.035,1,"B_0"
0.292,0.209,0.291,0.377,2540.232,1.001,"psi"
0.195,0.125,0.193,0.277,1348.555,1,"Sigma2_intercept"
0.029,0,0.025,0.08,410.593,1.001,"Sigma2_epsilon"
0.117,0.059,0.115,0.19,699.511,1.002,"Sigma2_phi"
0.994,0.994,0.994,0.994,0.5,1,"Sigma2_x"
0.047,0.013,0.047,0.081,2249.451,1,"cov_int_phi"
0.002,-0.034,0.001,0.036,1981.397,1.002,"cov_2"
0.557,0.478,0.557,0.637,1223.956,1,"Sigma2_e"
-469.043,-521.248,-470.085,-412.886,632.572,1,"lp__"
1.018,0.936,1.018,1.099,3093.788,1,"B_0"
0.276,0.197,0.276,0.35,2557.805,1,"psi"
0.148,0.085,0.146,0.219,1261.547,1.001,"Sigma2_intercept"
0.018,0,0.014,0.06,515.816,1,"Sigma2_epsilon"
0.106,0.057,0.104,0.163,1083.408,1,"Sigma2_phi"
1.027,1.027,1.027,1.027,0.5,1,"Sigma2_x"
0.045,0.016,0.044,0.082,1661.1,1,"cov_int_phi"
0.012,-0.015,0.01,0.049,950.534,1,"cov_2"
0.625,0.546,0.623,0.715,1450.911,1.002,"Sigma2_e"
-516.14,-566.604,-515.972,-466.493,635.663,1.003,"lp__"
1.021,0.936,1.021,1.107,3315.403,1,"B_0"
0.299,0.222,0.299,0.373,4006.414,1,"psi"
0.185,0.122,0.183,0.261,1801.179,1,"Sigma2_intercept"
0.013,0,0.01,0.04,1548.781,1.001,"Sigma2_epsilon"
0.118,0.068,0.116,0.179,2933.501,1.001,"Sigma2_phi"
1.094,1.094,1.094,1.094,0.5,1,"Sigma2_x"
0.047,0.018,0.046,0.078,4103.167,1,"cov_int_phi"
0.003,-0.023,0.002,0.03,4082.833,1,"cov_2"
0.572,0.5,0.57,0.654,1941.434,1,"Sigma2_e"
-483.223,-533.083,-482.735,-434.435,759.867,1,"lp__"
1.039,0.942,1.04,1.137,2480.803,1,"B_0"
0.254,0.165,0.254,0.342,3016.607,1,"psi"
0.292,0.206,0.29,0.394,1724.537,1,"Sigma2_intercept"
0.043,0.001,0.041,0.1,455.133,1.004,"Sigma2_epsilon"
0.106,0.049,0.103,0.173,688.62,1.002,"Sigma2_phi"
0.927,0.927,0.927,0.927,0.5,1,"Sigma2_x"
0.053,0.011,0.053,0.096,3307.971,1,"cov_int_phi"
-0.003,-0.05,-0.002,0.043,2360.513,1,"cov_2"
0.586,0.501,0.583,0.68,872.631,1.001,"Sigma2_e"
-488.887,-546.214,-489.172,-431.701,413.639,1.002,"lp__"
0.977,0.894,0.977,1.06,3326.867,1,"B_0"
0.351,0.272,0.351,0.433,3924.498,1.001,"psi"
0.218,0.147,0.216,0.304,1798.182,1,"Sigma2_intercept"
0.026,0,0.022,0.07,578.144,1.005,"Sigma2_epsilon"
0.138,0.084,0.136,0.206,1331.128,1.003,"Sigma2_phi"
0.962,0.962,0.962,0.962,0.5,1,"Sigma2_x"
0.032,-0.007,0.032,0.069,1744.098,1,"cov_int_phi"
-0.022,-0.064,-0.021,0.011,1388.668,1.002,"cov_2"
0.565,0.492,0.563,0.649,1298.49,1.001,"Sigma2_e"
-475.538,-529.062,-475.443,-422.81,585.813,1.003,"lp__"
1.09,0.993,1.09,1.189,3488.187,1.001,"B_0"
0.195,0.108,0.196,0.278,3481.833,1,"psi"
0.211,0.137,0.209,0.299,1838.659,1,"Sigma2_intercept"
0.027,0,0.024,0.074,1057.55,1.001,"Sigma2_epsilon"
0.07,0.03,0.068,0.124,1662.642,1.001,"Sigma2_phi"
0.87,0.87,0.87,0.87,0.5,1,"Sigma2_x"
0.054,0.018,0.053,0.095,2131.115,1,"cov_int_phi"
0.031,-0.004,0.03,0.075,1901.241,1,"cov_2"
0.627,0.545,0.625,0.716,1884.781,1,"Sigma2_e"
-518.602,-568.688,-518.815,-467.749,782.874,1,"lp__"
1.051,0.956,1.052,1.145,2211.602,1,"B_0"
0.239,0.163,0.24,0.314,2726.665,1,"psi"
0.274,0.191,0.272,0.371,1066.351,1,"Sigma2_intercept"
0.011,0,0.007,0.046,423.256,1,"Sigma2_epsilon"
0.082,0.04,0.08,0.135,1501.885,1,"Sigma2_phi"
1.122,1.122,1.122,1.122,0.5,1,"Sigma2_x"
0.065,0.034,0.063,0.105,1942.529,1,"cov_int_phi"
0.012,-0.015,0.009,0.055,1255.099,1,"cov_2"
0.601,0.522,0.6,0.685,1150.858,1,"Sigma2_e"
-502.229,-554.3,-502.878,-447.4,498.648,1,"lp__"
1.033,0.949,1.033,1.117,4077.934,1,"B_0"
0.284,0.216,0.283,0.353,4139.026,1,"psi"
0.178,0.109,0.176,0.257,1406.569,1,"Sigma2_intercept"
0.007,0,0.004,0.035,1056.008,1.001,"Sigma2_epsilon"
0.096,0.056,0.094,0.146,3076.382,1,"Sigma2_phi"
1.083,1.083,1.083,1.083,0.5,1,"Sigma2_x"
0.037,0.01,0.037,0.063,3009.57,1,"cov_int_phi"
0,-0.023,0,0.023,2938.971,1,"cov_2"
0.663,0.58,0.662,0.748,1768.816,1,"Sigma2_e"
-542.475,-587.415,-542.64,-496.635,770.772,1,"lp__"
0.953,0.865,0.953,1.041,1670.044,1.001,"B_0"
0.321,0.234,0.321,0.408,1553.409,1.001,"psi"
0.193,0.124,0.191,0.272,1288.681,1,"Sigma2_intercept"
0.012,0,0.009,0.043,768.277,1.008,"Sigma2_epsilon"
0.127,0.073,0.124,0.19,1706.1,1,"Sigma2_phi"
1.009,1.009,1.009,1.009,0.5,1,"Sigma2_x"
0.055,0.026,0.055,0.09,2016.773,1,"cov_int_phi"
0.009,-0.016,0.007,0.044,1610.757,1.001,"cov_2"
0.587,0.51,0.586,0.67,1029.293,1.002,"Sigma2_e"
-492.222,-543.553,-491.882,-442.82,612.555,1.005,"lp__"
0.963,0.879,0.963,1.046,4325.124,1,"B_0"
0.256,0.178,0.258,0.333,3703.684,1,"psi"
0.165,0.105,0.164,0.236,1812.264,1,"Sigma2_intercept"
0.017,0,0.013,0.052,931.669,1,"Sigma2_epsilon"
0.1,0.054,0.098,0.154,1926.525,1,"Sigma2_phi"
1.109,1.109,1.109,1.109,0.5,1,"Sigma2_x"
0.044,0.016,0.043,0.077,3006.608,1,"cov_int_phi"
0.011,-0.014,0.009,0.043,2542.561,1,"cov_2"
0.566,0.494,0.564,0.645,1608.295,1,"Sigma2_e"
-478.067,-530.068,-478.248,-426.911,608.313,1,"lp__"
0.985,0.894,0.985,1.076,4361.183,1,"B_0"
0.268,0.19,0.269,0.341,4273.824,1,"psi"
0.198,0.125,0.195,0.286,1577.42,1,"Sigma2_intercept"
0.024,0,0.021,0.072,1002.972,1.001,"Sigma2_epsilon"
0.101,0.055,0.099,0.163,1610.467,1.001,"Sigma2_phi"
0.928,0.928,0.928,0.928,0.5,1,"Sigma2_x"
0.051,0.018,0.049,0.09,2249.025,1.002,"cov_int_phi"
0.015,-0.017,0.012,0.057,2135.307,1.002,"cov_2"
0.666,0.58,0.664,0.76,1427.429,1,"Sigma2_e"
-541.266,-593.798,-541.14,-488.805,649.601,1,"lp__"
0.985,0.906,0.984,1.064,4314.439,1,"B_0"
0.34,0.267,0.34,0.413,4354.268,1,"psi"
0.127,0.069,0.126,0.192,1270.473,1.001,"Sigma2_intercept"
0.011,0,0.007,0.046,866.366,1.002,"Sigma2_epsilon"
0.141,0.087,0.139,0.204,2678.161,1.001,"Sigma2_phi"
1.085,1.085,1.085,1.085,0.5,1,"Sigma2_x"
0.035,0.009,0.034,0.065,3084.424,1.001,"cov_int_phi"
0.003,-0.02,0.001,0.029,2836.765,1.001,"cov_2"
0.601,0.528,0.6,0.683,1842.769,1.002,"Sigma2_e"
-500.949,-552.463,-500.759,-451.739,687.352,1.006,"lp__"
0.985,0.893,0.986,1.081,1358.785,1.001,"B_0"
0.328,0.246,0.328,0.407,1716.249,1.004,"psi"
0.251,0.17,0.249,0.344,1481.558,1.001,"Sigma2_intercept"
0.024,0,0.019,0.077,351.669,1.003,"Sigma2_epsilon"
0.139,0.081,0.136,0.209,786.763,1,"Sigma2_phi"
0.987,0.987,0.987,0.987,0.5,1,"Sigma2_x"
0.076,0.037,0.074,0.121,1486.36,1,"cov_int_phi"
0.016,-0.019,0.013,0.061,1168.249,1.001,"cov_2"
0.621,0.537,0.619,0.714,1059.219,1,"Sigma2_e"
-513.137,-564.779,-513.439,-461.262,540.202,1,"lp__"
0.957,0.879,0.957,1.039,1915.262,1,"B_0"
0.225,0.152,0.225,0.299,2228.53,1.001,"psi"
0.158,0.096,0.155,0.232,1191.287,1.002,"Sigma2_intercept"
0.006,0,0.003,0.028,709.913,1,"Sigma2_epsilon"
0.051,0.023,0.049,0.087,1665.621,1.001,"Sigma2_phi"
0.862,0.862,0.862,0.862,0.5,1,"Sigma2_x"
0.021,-0.001,0.021,0.044,2728.971,1,"cov_int_phi"
-0.001,-0.023,0,0.018,2187.812,1,"cov_2"
0.594,0.519,0.594,0.676,1253.395,1.004,"Sigma2_e"
-496.791,-547.863,-496.266,-449.542,608.929,1.007,"lp__"
1.096,1.006,1.095,1.184,2822.206,1,"B_0"
0.227,0.152,0.227,0.303,3960.114,1,"psi"
0.239,0.162,0.236,0.331,1844.825,1.001,"Sigma2_intercept"
0.019,0,0.015,0.063,606.636,1.001,"Sigma2_epsilon"
0.078,0.036,0.077,0.131,1083.296,1.002,"Sigma2_phi"
1.134,1.134,1.134,1.134,0.5,1,"Sigma2_x"
0.024,-0.014,0.026,0.057,2074.997,1,"cov_int_phi"
-0.012,-0.053,-0.009,0.021,1840.998,1.001,"cov_2"
0.659,0.575,0.658,0.752,1184.664,1,"Sigma2_e"
-536.57,-586.24,-536.53,-482.348,612.451,1.001,"lp__"
0.98,0.891,0.98,1.068,2681.813,1,"B_0"
0.244,0.164,0.243,0.325,3627.782,1,"psi"
0.201,0.133,0.198,0.285,1565.772,1,"Sigma2_intercept"
0.016,0,0.012,0.056,669.356,1.002,"Sigma2_epsilon"
0.085,0.043,0.083,0.141,1608.882,1,"Sigma2_phi"
1.03,1.03,1.03,1.03,0.5,1,"Sigma2_x"
0.05,0.02,0.048,0.09,1365.691,1,"cov_int_phi"
0.017,-0.01,0.014,0.058,1215.941,1,"cov_2"
0.575,0.501,0.573,0.657,1363.669,1,"Sigma2_e"
-482.872,-536.38,-483.31,-430.436,591.448,1.001,"lp__"
0.986,0.888,0.986,1.084,1473.923,1,"B_0"
0.218,0.138,0.218,0.297,2194.109,1.001,"psi"
0.212,0.144,0.21,0.289,1401.22,1.002,"Sigma2_intercept"
0.054,0.015,0.053,0.103,820.064,1,"Sigma2_epsilon"
0.117,0.066,0.116,0.171,1216.963,1,"Sigma2_phi"
0.954,0.954,0.954,0.954,0.5,1,"Sigma2_x"
0.067,0.031,0.067,0.104,2012.142,1,"cov_int_phi"
0.033,-0.005,0.033,0.074,1491.886,1,"cov_2"
0.521,0.451,0.519,0.599,1154.818,1.001,"Sigma2_e"
-441.731,-494.394,-441.555,-391.332,528.354,1.001,"lp__"
0.938,0.853,0.938,1.022,2206.092,1,"B_0"
0.291,0.213,0.291,0.367,2078.467,1,"psi"
0.171,0.1,0.17,0.252,1111.285,1.001,"Sigma2_intercept"
0.007,0,0.004,0.032,838.436,1.002,"Sigma2_epsilon"
0.107,0.059,0.105,0.168,2126.527,1,"Sigma2_phi"
1.116,1.116,1.116,1.116,0.5,1,"Sigma2_x"
0.039,0.013,0.038,0.071,2358.233,1,"cov_int_phi"
0.004,-0.018,0.002,0.033,2031.772,1,"cov_2"
0.658,0.575,0.656,0.75,1243.537,1,"Sigma2_e"
-536.896,-587.203,-536.805,-485.865,656.873,1,"lp__"
1.023,0.934,1.022,1.115,1899.423,1,"B_0"
0.246,0.166,0.246,0.329,2091.802,1,"psi"
