"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.298,0.147,0.302,0.443,34.227,1.026,"psi"
0.207,0.168,0.206,0.251,2054.257,1,"Sigma2_intercept"
0.976,0.848,0.971,1.126,1736.583,1,"Sigma2_x"
0.011,0,0.007,0.047,316.278,1.003,"Sigma2_epsilon"
0.103,0.053,0.093,0.221,54.571,1.016,"Sigma2_phi"
0.073,0.051,0.072,0.097,1430.5,1,"cov_int_phi"
0.004,-0.03,0.002,0.04,53.047,1.021,"cov_2"
0.232,0.177,0.23,0.294,1479.833,1,"cov_4"
0.006,-0.13,0.001,0.152,31.644,1.027,"cov_6"
0.699,0.66,0.698,0.737,1939.413,1,"Sigma2_e"
0.101,0.096,0.101,0.106,6112.77,1,"Sigma2_ex"
434.334,366.338,434.697,500.862,618.825,1.007,"lp__"
1.005,0.931,1.005,1.076,1412.131,1,"B_0"
0.021,-0.071,0.021,0.113,1268.623,1,"B_x"
0.277,0.159,0.282,0.363,21.052,1.006,"psi"
0.217,0.177,0.217,0.263,2005.368,1,"Sigma2_intercept"
0.855,0.743,0.851,0.987,1371.806,1.001,"Sigma2_x"
0.007,0,0.004,0.028,138.344,1.002,"Sigma2_epsilon"
0.075,0.042,0.072,0.129,43.099,1.002,"Sigma2_phi"
0.077,0.056,0.076,0.1,1248.421,1.002,"cov_int_phi"
0.004,-0.02,0.002,0.04,31.304,1.003,"cov_2"
0.262,0.207,0.261,0.323,1330.671,1.001,"cov_4"
0.004,-0.064,0,0.109,17.615,1.007,"cov_6"
0.676,0.641,0.675,0.712,4487.789,1,"Sigma2_e"
0.099,0.094,0.099,0.104,6857.472,1,"Sigma2_ex"
521.802,450.194,522.188,589.768,846.857,1.002,"lp__"
0.96,0.891,0.96,1.029,2039.324,1.002,"B_0"
-0.02,-0.116,-0.021,0.077,2000.107,1.001,"B_x"
0.289,0.169,0.288,0.409,24.109,1.035,"psi"
0.195,0.157,0.194,0.238,2181.25,1,"Sigma2_intercept"
0.969,0.849,0.966,1.111,1877.937,1.003,"Sigma2_x"
0.009,0,0.005,0.036,393.633,1.002,"Sigma2_epsilon"
0.092,0.049,0.084,0.188,39.233,1.018,"Sigma2_phi"
0.071,0.051,0.071,0.093,1334.659,1.008,"cov_int_phi"
-0.001,-0.033,0,0.03,43.103,1.021,"cov_2"
0.249,0.198,0.248,0.308,1689.674,1.004,"cov_4"
-0.003,-0.114,-0.001,0.112,21.762,1.038,"cov_6"
0.677,0.641,0.678,0.716,3283.803,1,"Sigma2_e"
0.098,0.093,0.098,0.104,7820.651,1.001,"Sigma2_ex"
527.226,459.55,526.65,593.909,899.951,1.002,"lp__"
1.035,0.965,1.035,1.102,1471.062,1,"B_0"
0.047,-0.051,0.047,0.144,1458.813,1,"B_x"
0.307,0.225,0.305,0.394,70.708,1,"psi"
0.185,0.149,0.184,0.228,1939.632,1,"Sigma2_intercept"
0.973,0.845,0.97,1.119,1100.977,1,"Sigma2_x"
0.006,0,0.004,0.026,639.253,1.001,"Sigma2_epsilon"
0.099,0.06,0.094,0.17,99.269,1.001,"Sigma2_phi"
0.073,0.052,0.073,0.096,1054.734,1,"cov_int_phi"
-0.004,-0.031,-0.003,0.017,158.524,1,"cov_2"
0.252,0.198,0.252,0.311,1127.075,1,"cov_4"
-0.007,-0.09,-0.004,0.067,59.284,1,"cov_6"
0.715,0.676,0.715,0.753,3300.885,1.001,"Sigma2_e"
0.103,0.097,0.103,0.108,3712.203,1,"Sigma2_ex"
374.717,308.463,375.621,439.351,837.489,1.001,"lp__"
1.057,0.982,1.057,1.133,1260.609,1,"B_0"
0.028,-0.072,0.027,0.133,1393.495,1,"B_x"
0.277,0.17,0.28,0.367,32.809,1.049,"psi"
0.21,0.17,0.209,0.256,1629.931,1,"Sigma2_intercept"
1.025,0.889,1.021,1.176,1317.54,1,"Sigma2_x"
0.005,0,0.003,0.024,401.48,1,"Sigma2_epsilon"
0.086,0.049,0.082,0.149,30.465,1.046,"Sigma2_phi"
0.093,0.071,0.092,0.118,792.182,1,"cov_int_phi"
0.008,-0.016,0.005,0.045,80.482,1.03,"cov_2"
0.304,0.246,0.303,0.369,1110.363,1,"cov_4"
0.012,-0.078,0.006,0.119,28.915,1.057,"cov_6"
0.696,0.661,0.695,0.733,4811.445,1,"Sigma2_e"
0.099,0.094,0.099,0.104,6604.223,1,"Sigma2_ex"
474.078,406.125,474.607,539.945,826.39,1,"lp__"
0.974,0.904,0.973,1.049,3367.069,1,"B_0"
-0.052,-0.144,-0.052,0.044,3794.119,1,"B_x"
0.325,0.188,0.319,0.497,66.562,1.005,"psi"
0.202,0.165,0.201,0.245,2488.977,1,"Sigma2_intercept"
0.977,0.847,0.973,1.124,2026.528,1.001,"Sigma2_x"
0.015,0,0.012,0.056,393.702,1.002,"Sigma2_epsilon"
0.124,0.062,0.108,0.291,89.771,1.008,"Sigma2_phi"
0.083,0.059,0.082,0.109,2693.885,1,"cov_int_phi"
-0.012,-0.066,-0.009,0.028,94.286,1.004,"cov_2"
0.292,0.236,0.291,0.357,2965.847,1,"cov_4"
-0.014,-0.186,-0.008,0.116,63.902,1.005,"cov_6"
0.716,0.677,0.715,0.755,3086.56,1,"Sigma2_e"
0.106,0.101,0.106,0.112,4139.042,1,"Sigma2_ex"
321.541,248.7,322.435,390.931,851.005,1.001,"lp__"
1.043,0.969,1.043,1.115,873.409,1,"B_0"
0.034,-0.07,0.036,0.136,1053.015,1,"B_x"
0.252,-0.021,0.256,0.479,22.058,1.124,"psi"
0.21,0.171,0.209,0.256,1529.063,1,"Sigma2_intercept"
1.136,0.983,1.133,1.315,1128.763,1.001,"Sigma2_x"
0.053,0.017,0.041,0.145,215.087,1,"Sigma2_epsilon"
0.147,0.059,0.111,0.38,123.479,1.016,"Sigma2_phi"
0.072,0.048,0.072,0.099,1450.319,1,"cov_int_phi"
-0.004,-0.075,-0.005,0.081,24.905,1.107,"cov_2"
0.303,0.239,0.302,0.372,1019.992,1.001,"cov_4"
0.005,-0.251,0,0.307,22.04,1.125,"cov_6"
0.668,0.631,0.667,0.707,3229.622,1,"Sigma2_e"
0.106,0.1,0.106,0.111,4755.566,1,"Sigma2_ex"
436.512,360.4,437.027,507.534,759.961,1,"lp__"
0.971,0.904,0.971,1.039,2133.114,1,"B_0"
0.036,-0.061,0.036,0.134,2501.859,1,"B_x"
0.286,0.168,0.291,0.377,68.485,1.012,"psi"
0.193,0.156,0.192,0.233,2452.819,1,"Sigma2_intercept"
1.023,0.892,1.021,1.176,1765.117,1,"Sigma2_x"
0.009,0,0.006,0.031,462.352,1.003,"Sigma2_epsilon"
0.095,0.054,0.091,0.163,72.899,1.03,"Sigma2_phi"
0.061,0.038,0.061,0.084,2229.568,1,"cov_int_phi"
-0.007,-0.035,-0.006,0.02,127.345,1.008,"cov_2"
0.237,0.183,0.236,0.297,2140.945,1,"cov_4"
0.013,-0.076,0.006,0.129,62.047,1.013,"cov_6"
0.71,0.673,0.71,0.75,4107.199,1,"Sigma2_e"
0.107,0.101,0.107,0.112,6300.245,1,"Sigma2_ex"
319.601,249.806,319.864,385.216,702.11,1,"lp__"
1.006,0.936,1.006,1.077,2933.06,1,"B_0"
0.01,-0.089,0.011,0.106,2990.622,1,"B_x"
0.334,0.271,0.334,0.391,84.559,1.012,"psi"
0.173,0.138,0.172,0.213,2213.283,1,"Sigma2_intercept"
0.943,0.82,0.94,1.086,1981.86,1,"Sigma2_x"
0.003,0,0.001,0.013,1132.958,1.001,"Sigma2_epsilon"
0.108,0.074,0.107,0.153,99.655,1.008,"Sigma2_phi"
0.081,0.059,0.081,0.104,1902.058,1.001,"cov_int_phi"
0,-0.017,0,0.016,454.465,1.003,"cov_2"
0.244,0.19,0.243,0.303,1885.867,1,"cov_4"
0.002,-0.045,0.001,0.058,69.447,1.015,"cov_6"
0.72,0.682,0.719,0.758,5025.898,1,"Sigma2_e"
0.1,0.094,0.1,0.105,5214.171,1,"Sigma2_ex"
410.62,344.645,410.813,476.5,902.336,1,"lp__"
1.027,0.956,1.027,1.1,996.482,1,"B_0"
0.084,-0.016,0.084,0.185,1129.255,1,"B_x"
0.256,0.141,0.262,0.324,38.928,1.013,"psi"
0.238,0.195,0.238,0.287,1721.471,1,"Sigma2_intercept"
1.029,0.893,1.027,1.186,1429.39,1,"Sigma2_x"
0.006,0,0.003,0.027,270.699,1.008,"Sigma2_epsilon"
0.075,0.044,0.073,0.119,41.279,1.005,"Sigma2_phi"
0.077,0.056,0.076,0.102,1523.361,1,"cov_int_phi"
0.005,-0.016,0.002,0.041,79.154,1.007,"cov_2"
0.281,0.219,0.278,0.349,1164.86,1,"cov_4"
0.013,-0.049,0.004,0.128,34.935,1.012,"cov_6"
0.696,0.659,0.696,0.734,4320.158,1,"Sigma2_e"
0.098,0.093,0.098,0.103,6391.906,1,"Sigma2_ex"
496.789,428.917,496.951,560.259,865.11,1,"lp__"
0.974,0.905,0.975,1.042,1331.862,1,"B_0"
0.008,-0.09,0.01,0.102,1062.742,1.001,"B_x"
0.323,0.23,0.323,0.417,25.905,1.001,"psi"
0.182,0.148,0.182,0.223,1960.489,1,"Sigma2_intercept"
0.928,0.808,0.924,1.066,1148.231,1,"Sigma2_x"
0.008,0,0.005,0.029,374.626,1,"Sigma2_epsilon"
0.106,0.066,0.101,0.177,47.743,1.001,"Sigma2_phi"
0.066,0.045,0.066,0.088,1226.98,1,"cov_int_phi"
-0.002,-0.027,-0.001,0.02,79.218,1,"cov_2"
0.212,0.164,0.212,0.266,862.432,1,"cov_4"
0.002,-0.08,0.001,0.082,23.477,1.001,"cov_6"
0.677,0.641,0.676,0.714,2090.204,1,"Sigma2_e"
0.102,0.097,0.102,0.107,5950.798,1,"Sigma2_ex"
472.345,403.902,472.867,540.058,720.467,1,"lp__"
0.97,0.898,0.97,1.041,1812.419,1,"B_0"
-0.036,-0.132,-0.036,0.058,1871.593,1,"B_x"
0.311,0.186,0.314,0.425,59.48,1,"psi"
0.182,0.147,0.181,0.22,2256.297,1.001,"Sigma2_intercept"
0.91,0.796,0.907,1.043,1547.986,1,"Sigma2_x"
0.013,0,0.01,0.04,362.007,1.003,"Sigma2_epsilon"
0.104,0.059,0.097,0.189,67.617,1.003,"Sigma2_phi"
0.069,0.048,0.068,0.091,2223.766,1,"cov_int_phi"
-0.002,-0.031,-0.002,0.029,106.926,1,"cov_2"
0.227,0.177,0.226,0.282,1923.328,1,"cov_4"
0.007,-0.092,0.004,0.12,57.112,1,"cov_6"
0.649,0.614,0.649,0.686,2644.326,1.001,"Sigma2_e"
0.101,0.095,0.1,0.106,4524.683,1,"Sigma2_ex"
564.246,495.586,563.779,634.699,815.287,1.002,"lp__"
0.994,0.916,0.994,1.071,1310.378,1,"B_0"
-0.007,-0.105,-0.005,0.086,1538.844,1,"B_x"
0.353,0.26,0.346,0.49,60.268,1,"psi"
0.22,0.178,0.219,0.266,1886.799,1,"Sigma2_intercept"
0.953,0.827,0.947,1.097,1472.315,1,"Sigma2_x"
0.014,0.001,0.011,0.045,210.743,1.006,"Sigma2_epsilon"
0.136,0.079,0.124,0.271,69.281,1.003,"Sigma2_phi"
0.109,0.084,0.108,0.138,1203.091,1,"cov_int_phi"
0.011,-0.026,0.011,0.043,94.421,1.001,"cov_2"
0.278,0.222,0.275,0.342,1513.071,1,"cov_4"
-0.019,-0.147,-0.011,0.067,57.684,1,"cov_6"
0.699,0.663,0.699,0.737,2925.896,1,"Sigma2_e"
0.103,0.098,0.103,0.109,6595.022,1,"Sigma2_ex"
403.002,336.397,402.742,470.581,848.537,1.001,"lp__"
1.022,0.959,1.022,1.088,1443.81,1.001,"B_0"
0.012,-0.083,0.011,0.108,1768.136,1.001,"B_x"
0.288,0.111,0.287,0.469,17.346,1.128,"psi"
0.148,0.117,0.147,0.183,2140.021,1,"Sigma2_intercept"
0.909,0.791,0.905,1.052,1491.607,1.001,"Sigma2_x"
0.023,0.001,0.019,0.067,171.116,1,"Sigma2_epsilon"
0.105,0.049,0.087,0.249,27.445,1.065,"Sigma2_phi"
0.047,0.027,0.046,0.068,1177.951,1,"cov_int_phi"
-0.011,-0.051,-0.01,0.027,25.261,1.1,"cov_2"
0.201,0.156,0.2,0.254,1383.303,1,"cov_4"
-0.006,-0.166,-0.004,0.154,17.204,1.134,"cov_6"
0.642,0.609,0.642,0.678,1904.738,1,"Sigma2_e"
0.096,0.092,0.096,0.101,6155.954,1,"Sigma2_ex"
646.073,571.045,646.6,718.046,599.343,1.001,"lp__"
0.97,0.901,0.969,1.039,2469.049,1,"B_0"
-0.064,-0.155,-0.065,0.03,2621.653,1,"B_x"
0.314,0.211,0.315,0.414,46.907,1.005,"psi"
0.186,0.151,0.185,0.226,2530.967,1,"Sigma2_intercept"
0.918,0.799,0.914,1.057,1978.555,1,"Sigma2_x"
0.006,0,0.004,0.026,528.114,1.003,"Sigma2_epsilon"
0.099,0.06,0.094,0.17,54.654,1.001,"Sigma2_phi"
0.063,0.042,0.063,0.085,1989.02,1,"cov_int_phi"
-0.004,-0.029,-0.003,0.018,102.127,1.004,"cov_2"
0.215,0.164,0.214,0.271,2027.591,1.001,"cov_4"
0.006,-0.081,0.003,0.095,40.677,1.006,"cov_6"
0.674,0.639,0.673,0.71,4591.592,1,"Sigma2_e"
0.102,0.097,0.102,0.108,6282.945,1,"Sigma2_ex"
471.705,403.579,471.561,540.681,719.097,1,"lp__"
1.006,0.94,1.006,1.078,1339.256,1.001,"B_0"
-0.012,-0.102,-0.013,0.079,1149.53,1,"B_x"
0.323,0.192,0.313,0.506,24.394,1.178,"psi"
0.193,0.156,0.192,0.234,2026.236,1,"Sigma2_intercept"
0.911,0.793,0.908,1.05,1319.559,1,"Sigma2_x"
0.024,0.003,0.021,0.065,111.08,1.034,"Sigma2_epsilon"
0.124,0.063,0.106,0.3,28.956,1.155,"Sigma2_phi"
0.071,0.049,0.071,0.095,1622.358,1,"cov_int_phi"
-0.006,-0.053,-0.005,0.029,32.057,1.136,"cov_2"
0.24,0.189,0.239,0.294,1138.379,1,"cov_4"
-0.017,-0.186,-0.007,0.098,23.119,1.188,"cov_6"
0.672,0.633,0.671,0.71,2373.609,1.001,"Sigma2_e"
0.097,0.092,0.097,0.102,6531.076,1,"Sigma2_ex"
570.566,495.433,571.39,640.987,644.934,1,"lp__"
0.954,0.875,0.955,1.037,1189.57,1,"B_0"
-0.084,-0.184,-0.083,0.02,1273.147,1,"B_x"
0.324,0.182,0.317,0.529,40.697,1,"psi"
0.25,0.206,0.25,0.3,1925.823,1.001,"Sigma2_intercept"
1.026,0.892,1.023,1.179,1288.919,1.001,"Sigma2_x"
0.021,0.001,0.017,0.073,199.313,1,"Sigma2_epsilon"
0.135,0.07,0.116,0.354,51.707,1,"Sigma2_phi"
0.111,0.084,0.11,0.141,1467.274,1,"cov_int_phi"
0.006,-0.057,0.007,0.056,50.291,1,"cov_2"
0.322,0.258,0.321,0.393,1389.661,1,"cov_4"
-0.006,-0.213,0,0.132,39.047,1,"cov_6"
0.706,0.666,0.706,0.746,2476.369,1,"Sigma2_e"
0.106,0.101,0.106,0.112,7441.906,1,"Sigma2_ex"
337.139,268.035,337.385,408.026,692.635,1.003,"lp__"
0.998,0.924,0.998,1.075,986.162,1,"B_0"
0.027,-0.07,0.026,0.128,1019.67,1,"B_x"
0.292,0.072,0.297,0.493,20.437,1.072,"psi"
0.213,0.175,0.212,0.256,1551.326,1,"Sigma2_intercept"
1.008,0.88,1.006,1.153,1044.205,1,"Sigma2_x"
0.033,0.005,0.027,0.1,149.657,1.02,"Sigma2_epsilon"
0.13,0.062,0.111,0.309,30.766,1.014,"Sigma2_phi"
0.089,0.064,0.089,0.115,1160.448,1,"cov_int_phi"
0.004,-0.055,0.003,0.072,23.414,1.064,"cov_2"
0.291,0.234,0.289,0.356,975.348,1,"cov_4"
0.013,-0.189,0.007,0.236,19.826,1.074,"cov_6"
0.698,0.661,0.698,0.739,2107.592,1,"Sigma2_e"
0.1,0.095,0.1,0.106,4633.671,1,"Sigma2_ex"
453.481,377.62,454.241,524.272,789.979,1.002,"lp__"
0.957,0.884,0.957,1.028,1527.558,1,"B_0"
-0.053,-0.155,-0.053,0.049,1522.23,1,"B_x"
0.254,0.116,0.261,0.366,30.702,1.002,"psi"
0.174,0.138,0.173,0.213,1492.114,1.003,"Sigma2_intercept"
1.061,0.919,1.06,1.216,1526.85,1.001,"Sigma2_x"
0.011,0,0.007,0.041,301.013,1.001,"Sigma2_epsilon"
0.083,0.044,0.077,0.166,63.637,1.001,"Sigma2_phi"
0.079,0.058,0.078,0.102,1156.371,1.003,"cov_int_phi"
0.014,-0.013,0.012,0.055,49.258,1.005,"cov_2"
0.255,0.203,0.254,0.315,1457.165,1,"cov_4"
0.016,-0.101,0.007,0.158,27.725,1.003,"cov_6"
0.686,0.651,0.686,0.726,2944.511,1,"Sigma2_e"
0.105,0.099,0.105,0.11,5512.735,1,"Sigma2_ex"
407.505,339.45,407.462,477.354,813.119,1.003,"lp__"
1.019,0.953,1.019,1.084,1881.771,1,"B_0"
0,-0.098,0,0.094,1755.714,1,"B_x"
0.242,0.123,0.243,0.349,19.538,1.12,"psi"
0.209,0.171,0.208,0.253,2176.897,1,"Sigma2_intercept"
0.965,0.838,0.96,1.113,1484.542,1.001,"Sigma2_x"
0.006,0,0.003,0.031,318.03,1.003,"Sigma2_epsilon"
0.066,0.035,0.06,0.139,42.582,1.055,"Sigma2_phi"
0.051,0.031,0.05,0.07,1292.776,1.01,"cov_int_phi"
-0.002,-0.028,-0.001,0.024,38.446,1.071,"cov_2"
0.216,0.159,0.215,0.279,1183.731,1.002,"cov_4"
0.003,-0.097,0.001,0.116,17.721,1.133,"cov_6"
0.685,0.649,0.685,0.723,4087.728,1,"Sigma2_e"
0.102,0.096,0.102,0.107,6830.451,1,"Sigma2_ex"
457.828,392.089,457.876,524.554,752.777,1.001,"lp__"
1.048,0.976,1.049,1.119,1443.792,1,"B_0"
0.082,-0.019,0.082,0.182,1399.617,1,"B_x"
0.246,0.161,0.249,0.313,34.623,1.002,"psi"
0.235,0.193,0.233,0.284,1694.315,1,"Sigma2_intercept"
1.081,0.944,1.078,1.237,1189.395,1.001,"Sigma2_x"
0.006,0,0.004,0.023,457.42,1,"Sigma2_epsilon"
0.073,0.042,0.07,0.12,43.618,1.001,"Sigma2_phi"
0.074,0.052,0.073,0.096,1451.885,1,"cov_int_phi"
-0.003,-0.029,-0.002,0.022,67.981,1.001,"cov_2"
0.313,0.254,0.312,0.384,1235.757,1,"cov_4"
0.005,-0.061,0.001,0.094,25.662,1.002,"cov_6"
0.686,0.648,0.685,0.723,3537.4,1,"Sigma2_e"
0.099,0.094,0.099,0.104,6933.288,1,"Sigma2_ex"
500.933,432.826,500.95,570.03,665.109,1.001,"lp__"
0.937,0.861,0.936,1.014,2411.87,1.001,"B_0"
-0.15,-0.247,-0.151,-0.05,2759.072,1.001,"B_x"
0.337,0.227,0.337,0.448,31.411,1.099,"psi"
0.221,0.181,0.221,0.267,2094.108,1,"Sigma2_intercept"
0.986,0.857,0.983,1.134,2321.815,1,"Sigma2_x"
0.007,0,0.004,0.031,546.683,1.005,"Sigma2_epsilon"
0.122,0.071,0.114,0.22,27.808,1.099,"Sigma2_phi"
0.096,0.074,0.096,0.122,2003.874,1.002,"cov_int_phi"
-0.001,-0.033,0,0.032,56.505,1.065,"cov_2"
0.288,0.231,0.287,0.351,2182.619,1,"cov_4"
-0.004,-0.106,-0.002,0.102,30.217,1.106,"cov_6"
0.693,0.656,0.692,0.731,3887.897,1,"Sigma2_e"
0.101,0.096,0.101,0.107,4143.958,1,"Sigma2_ex"
450.217,382.981,450.209,516.619,947.369,1,"lp__"
0.982,0.906,0.981,1.057,1138.54,1,"B_0"
0.045,-0.054,0.045,0.145,1181.023,1,"B_x"
0.337,0.254,0.338,0.412,72.184,1.009,"psi"
0.178,0.144,0.177,0.216,2123.581,1,"Sigma2_intercept"
1.046,0.91,1.042,1.208,1360.959,1.001,"Sigma2_x"
0.005,0,0.003,0.023,647.699,1,"Sigma2_epsilon"
0.126,0.08,0.122,0.189,84.506,1.007,"Sigma2_phi"
0.097,0.075,0.097,0.124,1313.17,1,"cov_int_phi"
0.002,-0.02,0.001,0.028,138.924,1.005,"cov_2"
0.283,0.228,0.282,0.347,1280.929,1,"cov_4"
0.002,-0.068,0,0.087,58.106,1.012,"cov_6"
0.707,0.67,0.706,0.745,3799.101,1,"Sigma2_e"
0.097,0.092,0.097,0.102,6339.55,1,"Sigma2_ex"
483.576,416.941,483.419,551.16,918.463,1,"lp__"
1.07,1,1.07,1.14,1261.259,1,"B_0"
0.078,-0.018,0.078,0.171,1632.02,1,"B_x"
0.256,0.16,0.258,0.321,55.558,1.028,"psi"
0.218,0.179,0.216,0.262,2137.802,1.001,"Sigma2_intercept"
0.908,0.791,0.905,1.049,1793.184,1.001,"Sigma2_x"
0.003,0,0.001,0.018,463.553,1,"Sigma2_epsilon"
0.064,0.037,0.062,0.099,69.397,1.031,"Sigma2_phi"
0.073,0.054,0.072,0.094,1450.148,1.004,"cov_int_phi"
-0.001,-0.022,0,0.025,131.756,1.012,"cov_2"
0.286,0.23,0.285,0.349,1626.019,1,"cov_4"
0.007,-0.045,0.002,0.09,46.394,1.033,"cov_6"
0.69,0.654,0.689,0.727,5688.678,1,"Sigma2_e"
0.1,0.095,0.1,0.105,5099.27,1,"Sigma2_ex"
477.296,412.447,477.771,539.745,909.87,1.005,"lp__"
1.043,0.979,1.043,1.11,2532.889,1,"B_0"
0.091,-0.003,0.09,0.193,2178.424,1,"B_x"
0.283,0.155,0.285,0.408,28.111,1.032,"psi"
0.155,0.124,0.155,0.191,2189.194,1.001,"Sigma2_intercept"
0.997,0.868,0.994,1.156,1696.526,1,"Sigma2_x"
0.01,0,0.006,0.039,302.36,1.002,"Sigma2_epsilon"
0.093,0.052,0.086,0.189,33.289,1.018,"Sigma2_phi"
0.061,0.041,0.061,0.082,1479.799,1,"cov_int_phi"
-0.002,-0.031,-0.002,0.026,46.902,1.022,"cov_2"
0.224,0.175,0.223,0.279,1612.893,1,"cov_4"
0.011,-0.107,0.007,0.131,26.433,1.033,"cov_6"
0.696,0.658,0.695,0.735,2698.908,1,"Sigma2_e"
0.099,0.094,0.099,0.104,5443.224,1,"Sigma2_ex"
482.135,414.355,482.318,547.473,858.128,1,"lp__"
1.019,0.944,1.018,1.096,2315.725,1,"B_0"
-0.011,-0.113,-0.012,0.091,2497.364,1,"B_x"
0.309,0.226,0.311,0.378,66.921,1.008,"psi"
0.225,0.184,0.224,0.271,2164.45,1.001,"Sigma2_intercept"
1.091,0.95,1.089,1.255,2099.185,1,"Sigma2_x"
0.004,0,0.001,0.021,827.885,1.003,"Sigma2_epsilon"
0.109,0.069,0.107,0.166,73.736,1.012,"Sigma2_phi"
0.094,0.071,0.094,0.12,2211.969,1.001,"cov_int_phi"
0.001,-0.021,0,0.026,155.127,1.003,"cov_2"
0.301,0.241,0.299,0.368,2311.06,1,"cov_4"
0.007,-0.062,0.003,0.095,54.774,1.011,"cov_6"
0.738,0.7,0.738,0.779,6116.276,1,"Sigma2_e"
0.097,0.093,0.097,0.102,4867.758,1,"Sigma2_ex"
409.677,342.959,410,477.342,904.87,1.002,"lp__"
0.994,0.916,0.994,1.07,978.607,1,"B_0"
-0.054,-0.157,-0.053,0.043,1324.944,1,"B_x"
0.3,0.106,0.303,0.503,21.706,1.08,"psi"
0.227,0.185,0.226,0.275,1604.335,1,"Sigma2_intercept"
1.061,0.921,1.056,1.219,1408.541,1,"Sigma2_x"
0.025,0.002,0.02,0.081,208.493,1.023,"Sigma2_epsilon"
0.13,0.061,0.113,0.327,59.998,1.016,"Sigma2_phi"
0.111,0.085,0.11,0.14,1465.68,1.001,"cov_int_phi"
0.013,-0.05,0.012,0.076,25.125,1.072,"cov_2"
0.325,0.262,0.323,0.396,1177.985,1,"cov_4"
