"mean","2.5%","50%","97.5%","n_eff","Rhat","Parameter"
0.187,0.146,0.186,0.234,1396.53,1,"Sigma2_intercept"
1.023,0.842,1.016,1.256,2279.71,1,"Sigma2_x"
0.016,0.002,0.014,0.045,460.303,1.005,"Sigma2_epsilon"
0.092,0.043,0.081,0.209,119.664,1,"Sigma2_phi"
0.044,0.021,0.043,0.07,2774.806,1,"cov_int_phi"
-0.009,-0.041,-0.008,0.02,145.25,1,"cov_2"
0.199,0.131,0.197,0.278,2372.241,1,"cov_4"
-0.009,-0.147,-0.006,0.117,84.774,1.001,"cov_6"
0.685,0.651,0.685,0.722,4653.867,1,"Sigma2_e"
0.099,0.094,0.099,0.104,8228.372,1,"Sigma2_ex"
796.697,745.768,797.073,845.223,759.223,1.003,"lp__"
1.02,0.92,1.021,1.123,1746.84,1,"B_0"
0.07,-0.075,0.068,0.216,2260.088,1,"B_x"
0.343,0.238,0.344,0.451,69.608,1.002,"psi"
0.188,0.147,0.187,0.239,1669.869,1,"Sigma2_intercept"
1.215,0.995,1.208,1.484,1706.648,1,"Sigma2_x"
0.009,0,0.007,0.032,429.925,1.002,"Sigma2_epsilon"
0.156,0.089,0.148,0.264,78.323,1.003,"Sigma2_phi"
0.087,0.055,0.086,0.123,1795.248,1,"cov_int_phi"
-0.009,-0.041,-0.008,0.02,98.576,1.002,"cov_2"
0.279,0.202,0.275,0.372,1691.358,1,"cov_4"
0.005,-0.114,0.004,0.131,63.397,1.001,"cov_6"
0.74,0.704,0.739,0.779,4774.592,1,"Sigma2_e"
0.099,0.094,0.098,0.104,5948.338,1,"Sigma2_ex"
684.375,635.233,684.502,732.152,857.4,1.001,"lp__"
1.032,0.939,1.031,1.134,870.039,1,"B_0"
0.03,-0.106,0.029,0.178,955.99,1,"B_x"
0.298,0.125,0.294,0.493,40.461,1.007,"psi"
0.204,0.159,0.202,0.26,1219.78,1,"Sigma2_intercept"
1.061,0.871,1.052,1.292,1110.709,1,"Sigma2_x"
0.028,0.008,0.023,0.076,152.79,1.001,"Sigma2_epsilon"
0.13,0.058,0.111,0.333,50.677,1.004,"Sigma2_phi"
0.07,0.042,0.069,0.102,1021.648,1,"cov_int_phi"
-0.011,-0.066,-0.01,0.036,50.256,1.006,"cov_2"
0.271,0.194,0.269,0.366,795.521,1,"cov_4"
-0.013,-0.215,-0.01,0.165,39.216,1.007,"cov_6"
0.719,0.684,0.719,0.758,3554.73,1,"Sigma2_e"
0.101,0.096,0.101,0.106,4551.307,1,"Sigma2_ex"
697.066,646.233,697.474,746.295,747.086,1,"lp__"
0.992,0.899,0.992,1.086,1566.183,1.002,"B_0"
-0.062,-0.197,-0.062,0.073,1695.081,1.002,"B_x"
0.305,0.151,0.307,0.445,44.017,1.015,"psi"
0.186,0.145,0.185,0.235,1992.577,1,"Sigma2_intercept"
0.977,0.799,0.973,1.182,1227.361,1,"Sigma2_x"
0.018,0.001,0.015,0.054,290.874,1.01,"Sigma2_epsilon"
0.115,0.056,0.104,0.237,74.674,1.03,"Sigma2_phi"
0.071,0.046,0.07,0.099,1111.263,1,"cov_int_phi"
-0.008,-0.048,-0.008,0.031,60.813,1.01,"cov_2"
0.257,0.188,0.255,0.338,1346.509,1,"cov_4"
-0.008,-0.14,-0.011,0.136,42.084,1.016,"cov_6"
0.683,0.649,0.682,0.72,3200.032,1,"Sigma2_e"
0.105,0.1,0.105,0.11,7384.291,1,"Sigma2_ex"
712.22,658.224,713.059,764.11,783.183,1,"lp__"
0.965,0.867,0.964,1.068,1463.432,1.001,"B_0"
-0.031,-0.17,-0.032,0.105,1793.179,1.003,"B_x"
0.336,0.264,0.332,0.448,32.846,1.023,"psi"
0.208,0.164,0.206,0.263,1716.204,1,"Sigma2_intercept"
0.944,0.774,0.939,1.143,1545.309,1,"Sigma2_x"
0.005,0,0.003,0.025,721.561,1.002,"Sigma2_epsilon"
0.115,0.069,0.107,0.211,56.163,1.009,"Sigma2_phi"
0.081,0.056,0.08,0.11,1739.77,1.002,"cov_int_phi"
-0.001,-0.029,0,0.02,65.099,1.014,"cov_2"
0.244,0.175,0.242,0.322,1702.324,1,"cov_4"
-0.013,-0.111,-0.006,0.05,29.623,1.028,"cov_6"
0.683,0.651,0.682,0.718,5642.056,1,"Sigma2_e"
0.102,0.097,0.102,0.108,5398.645,1,"Sigma2_ex"
749.894,703.397,749.572,797.574,845.211,1.001,"lp__"
1.036,0.946,1.036,1.124,2215.438,1,"B_0"
0.118,-0.028,0.117,0.264,2321.062,1,"B_x"
0.275,0.176,0.279,0.355,84.287,1,"psi"
0.16,0.123,0.159,0.206,1780.42,1,"Sigma2_intercept"
1.101,0.899,1.094,1.347,2032.447,1.001,"Sigma2_x"
0.007,0,0.004,0.026,289.703,1.006,"Sigma2_epsilon"
0.093,0.054,0.089,0.159,167.883,1.004,"Sigma2_phi"
0.052,0.03,0.052,0.076,2472.633,1.002,"cov_int_phi"
0.001,-0.017,0,0.022,151.04,1,"cov_2"
0.184,0.119,0.183,0.257,2449.662,1.002,"cov_4"
0.008,-0.074,0.002,0.12,75.66,1.001,"cov_6"
0.684,0.65,0.684,0.72,3774.138,1,"Sigma2_e"
0.098,0.093,0.098,0.103,5498.193,1,"Sigma2_ex"
822.397,774.824,822.24,870.662,800.304,1.006,"lp__"
1.035,0.945,1.035,1.128,1031.275,1,"B_0"
0.007,-0.12,0.008,0.135,1353.526,1,"B_x"
0.237,0.057,0.242,0.402,47.125,1.013,"psi"
0.206,0.161,0.204,0.261,1441.765,1.001,"Sigma2_intercept"
0.818,0.67,0.813,0.997,1432.901,1,"Sigma2_x"
0.019,0.001,0.016,0.057,158.272,1.001,"Sigma2_epsilon"
0.071,0.037,0.062,0.16,66.235,1.009,"Sigma2_phi"
0.067,0.044,0.066,0.094,1682.205,1,"cov_int_phi"
0.015,-0.022,0.013,0.059,62.203,1.011,"cov_2"
0.221,0.156,0.218,0.297,1363.727,1.001,"cov_4"
0.032,-0.099,0.028,0.177,45.25,1.013,"cov_6"
0.654,0.622,0.654,0.691,3528.75,1,"Sigma2_e"
0.096,0.091,0.096,0.101,9343.379,1,"Sigma2_ex"
921.566,870.342,922.168,971.38,665.139,1,"lp__"
1.1,1.008,1.1,1.193,1314.944,1.002,"B_0"
0.12,-0.015,0.12,0.256,1562.912,1.001,"B_x"
0.247,0.163,0.249,0.314,91.532,1.033,"psi"
0.215,0.169,0.214,0.271,1741.007,1,"Sigma2_intercept"
0.962,0.789,0.954,1.171,1749.644,1,"Sigma2_x"
0.006,0,0.005,0.018,1001.851,1,"Sigma2_epsilon"
0.066,0.038,0.064,0.107,120.703,1.038,"Sigma2_phi"
0.052,0.029,0.052,0.078,2072.411,1,"cov_int_phi"
-0.009,-0.031,-0.008,0.011,224.534,1.019,"cov_2"
0.246,0.176,0.244,0.33,1710.489,1,"cov_4"
0.007,-0.05,0.003,0.079,66.822,1.043,"cov_6"
0.7,0.665,0.7,0.738,7350.035,1,"Sigma2_e"
0.1,0.095,0.1,0.105,8079.226,1,"Sigma2_ex"
752.8,705.79,752.638,798.724,938.723,1.003,"lp__"
1.058,0.953,1.057,1.165,858.895,1,"B_0"
0.095,-0.048,0.094,0.248,974.46,1,"B_x"
0.283,0.219,0.285,0.338,91.889,1.004,"psi"
0.255,0.204,0.253,0.321,1358.634,1.001,"Sigma2_intercept"
1.194,0.982,1.185,1.455,1098.106,1,"Sigma2_x"
0.003,0,0.001,0.014,847.935,1.005,"Sigma2_epsilon"
0.1,0.063,0.098,0.146,129.157,1.001,"Sigma2_phi"
0.101,0.072,0.099,0.134,1153.133,1,"cov_int_phi"
-0.001,-0.024,-0.001,0.023,184.583,1.003,"cov_2"
0.358,0.268,0.355,0.464,983.086,1,"cov_4"
0.003,-0.055,0,0.078,72.95,1.007,"cov_6"
0.722,0.686,0.721,0.759,5449.091,1,"Sigma2_e"
0.098,0.093,0.098,0.103,6342.158,1,"Sigma2_ex"
730.331,684.52,730.535,774.151,829.459,1,"lp__"
1.112,1.024,1.112,1.201,1457.429,1,"B_0"
0.16,0.01,0.159,0.309,1542.98,1,"B_x"
0.257,0.135,0.258,0.384,38.956,1.027,"psi"
0.142,0.107,0.141,0.184,2031.629,1,"Sigma2_intercept"
1.165,0.957,1.157,1.413,1635.729,1,"Sigma2_x"
0.011,0,0.007,0.04,397.951,1.001,"Sigma2_epsilon"
0.092,0.047,0.082,0.205,57.158,1.029,"Sigma2_phi"
0.066,0.046,0.066,0.092,1868.371,1.001,"cov_int_phi"
0.004,-0.027,0.002,0.036,60.326,1.017,"cov_2"
0.244,0.178,0.242,0.326,1719.398,1,"cov_4"
0.005,-0.142,0.003,0.148,37.591,1.028,"cov_6"
0.727,0.691,0.727,0.765,3925.455,1,"Sigma2_e"
0.102,0.096,0.102,0.107,4788.069,1,"Sigma2_ex"
662.021,612.858,662.384,709.532,855.009,1,"lp__"
1.047,0.963,1.047,1.135,1431.799,1,"B_0"
0.091,-0.049,0.089,0.232,1152.304,1,"B_x"
0.275,0.159,0.276,0.38,37.56,1.12,"psi"
0.159,0.122,0.158,0.204,1756.016,1,"Sigma2_intercept"
1.076,0.883,1.067,1.302,1140.866,1,"Sigma2_x"
0.014,0,0.013,0.038,518.901,1.002,"Sigma2_epsilon"
0.098,0.053,0.092,0.184,50.509,1.093,"Sigma2_phi"
0.059,0.037,0.059,0.084,1287.148,1,"cov_int_phi"
0.001,-0.025,0.001,0.028,60.189,1.085,"cov_2"
0.211,0.148,0.209,0.285,1030.731,1.001,"cov_4"
0.002,-0.107,0.001,0.122,34.307,1.139,"cov_6"
0.71,0.675,0.71,0.75,3751.557,1,"Sigma2_e"
0.102,0.097,0.101,0.107,7826.675,1,"Sigma2_ex"
701.66,649.722,701.578,753.151,727.526,1.003,"lp__"
0.958,0.861,0.959,1.051,1431.911,1,"B_0"
0.019,-0.123,0.019,0.16,1597.004,1,"B_x"
0.314,0.174,0.316,0.451,61.281,1,"psi"
0.178,0.137,0.177,0.227,1640.57,1,"Sigma2_intercept"
0.998,0.827,0.99,1.217,1807.267,1.001,"Sigma2_x"
0.017,0.001,0.015,0.046,368.386,1,"Sigma2_epsilon"
0.12,0.06,0.11,0.236,83.597,1,"Sigma2_phi"
0.067,0.041,0.067,0.095,1860.477,1.001,"cov_int_phi"
0,-0.032,0,0.032,87.522,1,"cov_2"
0.214,0.148,0.213,0.29,1559.313,1.001,"cov_4"
-0.005,-0.133,-0.006,0.129,57.663,1,"cov_6"
0.688,0.652,0.688,0.726,4102.273,1,"Sigma2_e"
0.098,0.093,0.098,0.104,9190.487,1,"Sigma2_ex"
802.519,749.009,803.375,852.654,768.904,1,"lp__"
1.06,0.973,1.06,1.148,2446.471,1,"B_0"
0.094,-0.047,0.094,0.232,3123.704,1,"B_x"
0.257,0.163,0.258,0.343,126.074,1,"psi"
0.166,0.129,0.165,0.214,1644.56,1,"Sigma2_intercept"
0.976,0.797,0.97,1.187,2128.954,1,"Sigma2_x"
0.005,0,0.003,0.022,976.392,1,"Sigma2_epsilon"
0.072,0.039,0.068,0.129,167.5,1,"Sigma2_phi"
0.058,0.036,0.057,0.082,2119.644,1.001,"cov_int_phi"
-0.004,-0.028,-0.003,0.019,243.65,1,"cov_2"
0.24,0.174,0.237,0.319,2228.655,1,"cov_4"
0.003,-0.075,0.001,0.093,108.321,1,"cov_6"
0.705,0.67,0.705,0.741,6288.165,1,"Sigma2_e"
0.096,0.091,0.096,0.101,8269.141,1,"Sigma2_ex"
798.076,749.565,797.912,844.057,919.37,1,"lp__"
1.016,0.92,1.015,1.113,1186.308,1,"B_0"
0.067,-0.063,0.067,0.196,1363.555,1,"B_x"
0.361,0.233,0.356,0.518,83.598,1.029,"psi"
0.178,0.138,0.177,0.228,1663.735,1,"Sigma2_intercept"
0.861,0.71,0.855,1.05,1439.974,1.001,"Sigma2_x"
0.014,0,0.012,0.045,555.996,1.001,"Sigma2_epsilon"
0.131,0.068,0.118,0.267,105.543,1.024,"Sigma2_phi"
0.079,0.054,0.079,0.108,1438.792,1.001,"cov_int_phi"
-0.001,-0.038,0,0.03,120.753,1.023,"cov_2"
0.223,0.16,0.222,0.297,1326.836,1,"cov_4"
-0.015,-0.143,-0.009,0.089,76.498,1.031,"cov_6"
0.679,0.644,0.679,0.717,3700.357,1,"Sigma2_e"
0.101,0.096,0.101,0.106,10128.189,1,"Sigma2_ex"
785.293,732.778,785.767,835.787,702.535,1.002,"lp__"
0.915,0.812,0.915,1.018,873.402,1.002,"B_0"
-0.097,-0.23,-0.095,0.035,1180.171,1.001,"B_x"
0.406,0.343,0.404,0.487,91.76,1.025,"psi"
0.202,0.157,0.201,0.253,1570.009,1,"Sigma2_intercept"
0.929,0.76,0.924,1.121,1776.205,1,"Sigma2_x"
0.003,0,0.001,0.015,564.392,1.004,"Sigma2_epsilon"
0.158,0.107,0.152,0.24,139.076,1.018,"Sigma2_phi"
0.095,0.066,0.094,0.13,1680.354,1,"cov_int_phi"
0,-0.02,0,0.017,179.002,1.014,"cov_2"
0.233,0.167,0.231,0.313,1568.795,1,"cov_4"
-0.006,-0.078,-0.002,0.046,73.547,1.028,"cov_6"
0.695,0.66,0.695,0.733,6428.378,1,"Sigma2_e"
0.102,0.097,0.101,0.107,8166.389,1,"Sigma2_ex"
735.922,690.13,735.933,780.579,993.631,1,"lp__"
1.04,0.937,1.04,1.143,739.136,1.002,"B_0"
0.033,-0.116,0.032,0.179,871.532,1.002,"B_x"
0.255,0.143,0.262,0.334,46.573,1.013,"psi"
0.231,0.182,0.229,0.292,1089.004,1,"Sigma2_intercept"
1.126,0.925,1.118,1.373,1112.521,1,"Sigma2_x"
0.008,0,0.005,0.03,213.992,1.003,"Sigma2_epsilon"
0.084,0.048,0.081,0.141,59.761,1.007,"Sigma2_phi"
0.084,0.059,0.084,0.115,1251.039,1,"cov_int_phi"
0.006,-0.019,0.003,0.043,65.029,1.01,"cov_2"
0.306,0.223,0.304,0.4,1028.425,1,"cov_4"
0.018,-0.062,0.007,0.138,41.417,1.014,"cov_6"
0.702,0.666,0.702,0.739,4012.086,1,"Sigma2_e"
0.103,0.097,0.103,0.108,4944.336,1,"Sigma2_ex"
703.696,653.433,704.032,753.916,647.738,1,"lp__"
0.916,0.811,0.916,1.029,1124.699,1.002,"B_0"
-0.12,-0.254,-0.119,0.011,1358.665,1,"B_x"
0.341,0.174,0.341,0.512,71.236,1.004,"psi"
0.227,0.179,0.225,0.286,1720.271,1.001,"Sigma2_intercept"
0.904,0.741,0.9,1.096,1815.374,1.001,"Sigma2_x"
0.02,0.002,0.017,0.062,323.02,1.004,"Sigma2_epsilon"
0.132,0.069,0.118,0.268,103.637,1.001,"Sigma2_phi"
0.11,0.079,0.11,0.146,1765.776,1.001,"cov_int_phi"
0.012,-0.035,0.011,0.063,91.613,1.003,"cov_2"
0.288,0.216,0.287,0.373,1646.069,1.001,"cov_4"
0.016,-0.129,0.017,0.163,69.262,1.005,"cov_6"
0.739,0.702,0.738,0.779,4871.345,1,"Sigma2_e"
0.106,0.101,0.106,0.112,8199.271,1,"Sigma2_ex"
567.881,515.66,568.389,617.896,792.247,1,"lp__"
0.998,0.902,0.999,1.097,993.628,1,"B_0"
-0.052,-0.179,-0.052,0.073,1173.116,1,"B_x"
0.323,0.191,0.321,0.459,71.439,1.017,"psi"
0.199,0.154,0.197,0.252,1503.084,1,"Sigma2_intercept"
0.87,0.711,0.864,1.068,1377.185,1,"Sigma2_x"
0.015,0.001,0.013,0.039,454.825,1.001,"Sigma2_epsilon"
0.109,0.056,0.101,0.217,80.097,1.02,"Sigma2_phi"
0.082,0.056,0.081,0.111,1530.825,1,"cov_int_phi"
0.005,-0.029,0.004,0.039,103.616,1.013,"cov_2"
0.239,0.171,0.236,0.319,1291.336,1,"cov_4"
-0.006,-0.123,-0.004,0.109,67.461,1.02,"cov_6"
0.675,0.641,0.675,0.709,4321.917,1,"Sigma2_e"
0.1,0.095,0.1,0.105,7957.991,1,"Sigma2_ex"
817.182,766.53,817.445,866.417,754.729,1,"lp__"
1.034,0.933,1.034,1.136,1666.183,1,"B_0"
0.105,-0.037,0.105,0.247,2227.056,1,"B_x"
0.325,0.226,0.321,0.439,169.353,1.006,"psi"
0.187,0.145,0.186,0.239,1909.165,1.003,"Sigma2_intercept"
1.099,0.908,1.092,1.337,1974.4,1,"Sigma2_x"
0.01,0,0.007,0.032,835.795,1,"Sigma2_epsilon"
0.129,0.07,0.119,0.243,215.522,1.003,"Sigma2_phi"
0.098,0.071,0.097,0.129,1656.926,1.001,"cov_int_phi"
0.001,-0.033,0.001,0.032,238.239,1.004,"cov_2"
0.297,0.222,0.295,0.388,1865.303,1.001,"cov_4"
-0.017,-0.138,-0.01,0.088,147.906,1.006,"cov_6"
0.71,0.673,0.709,0.748,4163.449,1,"Sigma2_e"
0.101,0.096,0.101,0.106,8634.752,1,"Sigma2_ex"
714.604,666.022,714.402,762.964,815.5,1.003,"lp__"
0.978,0.882,0.978,1.07,680.907,1,"B_0"
-0.054,-0.184,-0.051,0.067,968.224,1,"B_x"
0.255,0.075,0.261,0.403,17.939,1.01,"psi"
0.205,0.159,0.204,0.258,1253.749,1,"Sigma2_intercept"
0.87,0.71,0.866,1.061,1189.263,1,"Sigma2_x"
0.023,0.004,0.02,0.063,144.96,1.011,"Sigma2_epsilon"
0.085,0.045,0.076,0.174,33.976,1,"Sigma2_phi"
0.062,0.036,0.061,0.09,1350.82,1.003,"cov_int_phi"
0.005,-0.031,0.003,0.047,28.425,1.006,"cov_2"
0.223,0.156,0.222,0.3,936.203,1.003,"cov_4"
0.028,-0.101,0.021,0.18,17.147,1.01,"cov_6"
0.696,0.661,0.695,0.733,3520.671,1,"Sigma2_e"
0.096,0.091,0.096,0.101,6384.893,1,"Sigma2_ex"
831.087,781.662,831.39,878.978,812.806,1,"lp__"
0.995,0.892,0.995,1.103,655.519,1.003,"B_0"
-0.091,-0.235,-0.09,0.056,738.197,1.003,"B_x"
0.31,0.164,0.314,0.436,68.099,1.001,"psi"
0.215,0.168,0.214,0.271,1246.65,1,"Sigma2_intercept"
1.14,0.945,1.135,1.373,1214.714,1.002,"Sigma2_x"
0.014,0,0.01,0.048,476.973,1.002,"Sigma2_epsilon"
0.129,0.066,0.12,0.25,90.298,1,"Sigma2_phi"
0.103,0.074,0.102,0.136,1261.56,1,"cov_int_phi"
-0.003,-0.047,-0.003,0.046,85.928,1,"cov_2"
0.341,0.261,0.338,0.435,1076.441,1.001,"cov_4"
0.007,-0.133,0.001,0.169,63.744,1.001,"cov_6"
0.718,0.683,0.718,0.757,3151.452,1,"Sigma2_e"
0.098,0.093,0.098,0.104,6071.995,1,"Sigma2_ex"
737.306,685.184,738.087,785.945,714.001,1,"lp__"
0.947,0.839,0.947,1.052,635.172,1,"B_0"
-0.104,-0.249,-0.105,0.043,908.145,1,"B_x"
0.339,0.247,0.34,0.424,91.967,1.002,"psi"
0.234,0.185,0.233,0.295,1422.868,1,"Sigma2_intercept"
1.072,0.884,1.065,1.307,1517.225,1,"Sigma2_x"
0.007,0,0.005,0.024,682.844,1,"Sigma2_epsilon"
0.132,0.081,0.127,0.212,121.203,1.002,"Sigma2_phi"
0.113,0.083,0.112,0.149,1573.219,1,"cov_int_phi"
0.005,-0.021,0.003,0.037,157.762,1,"cov_2"
0.319,0.24,0.316,0.415,1421.774,1,"cov_4"
0.002,-0.085,0.001,0.095,80.79,1.001,"cov_6"
0.678,0.644,0.678,0.715,4948.804,1,"Sigma2_e"
