"","V1","V2","V3","V4","V5","V6","Parameter"
"30",0.093,0.068,0.093,0.12,1587.928,1,"cov_int_phi"
"31",-0.075,-0.097,-0.075,-0.055,870.079,1,"cov_psi_phi"
"32",-0.097,-0.124,-0.097,-0.072,1608.025,1.001,"cov_1"
"33",0.002,-0.041,0.001,0.049,106.764,1,"cov_2"
"34",-0.016,-0.05,-0.015,0.013,149.327,1,"cov_3"
"35",0.323,0.271,0.322,0.378,1574.656,1.002,"cov_4"
"36",-0.213,-0.257,-0.213,-0.172,1414.807,1,"cov_5"
"37",0.014,-0.114,0.012,0.159,76.712,1,"cov_6"
"38",0.593,0.55,0.592,0.639,886.683,1,"Sigma2_e"
"39",0.105,0.099,0.105,0.111,4089.571,1,"Sigma2_ex"
"40",-359.529,-487.066,-359.495,-234.758,499.064,1,"lp_"
"41",1.028,0.974,1.028,1.08,3401.146,1,"B_0"
"42",0.025,-0.043,0.026,0.091,2961.423,1,"B_x"
"43",0.283,0.179,0.281,0.392,77.962,1.019,"psi"
"44",0.193,0.157,0.192,0.233,1673.191,1,"Sigma2_intercept"
"45",0.086,0.061,0.085,0.115,1326.593,1,"Sigma2_psi"
"46",0.972,0.88,0.971,1.075,1645.841,1,"Sigma2_x"
"47",0.024,0.004,0.023,0.049,812.013,1.002,"Sigma2_epsilon"
"48",0.094,0.068,0.094,0.124,1575.575,1,"Sigma2_phi"
"49",-0.073,-0.096,-0.073,-0.052,2181.987,1.001,"cov_int_psi"
"50",0.072,0.05,0.072,0.095,1714.881,1.001,"cov_int_phi"
"51",-0.062,-0.082,-0.062,-0.043,751.414,1.002,"cov_psi_phi"
"52",-0.073,-0.096,-0.073,-0.052,2181.987,1.001,"cov_1"
"53",0.01,-0.016,0.009,0.038,174.299,1.009,"cov_2"
"54",-0.017,-0.04,-0.016,0.005,219.485,1.005,"cov_3"
"55",0.22,0.176,0.22,0.268,1690.119,1,"cov_4"
"56",-0.16,-0.202,-0.16,-0.121,780.463,1,"cov_5"
"57",-0.009,-0.113,-0.008,0.085,69.432,1.023,"cov_6"
"58",0.598,0.557,0.597,0.643,1430.814,1,"Sigma2_e"
"59",0.102,0.097,0.102,0.108,3846.59,1,"Sigma2_ex"
"60",-336.608,-463.997,-335.255,-212.165,643.75,1,"lp_"
"61",0.954,0.896,0.954,1.012,1735.813,1.003,"B_0"
"62",-0.003,-0.078,-0.003,0.071,1465.975,1.003,"B_x"
"63",0.32,0.223,0.318,0.425,63.808,1.003,"psi"
"64",0.196,0.159,0.195,0.235,1695.79,1.001,"Sigma2_intercept"
"65",0.094,0.068,0.093,0.123,1381.032,1.002,"Sigma2_psi"
"66",1.004,0.91,1.003,1.105,1837.294,1.001,"Sigma2_x"
"67",0.015,0,0.013,0.039,636.392,1.009,"Sigma2_epsilon"
"68",0.113,0.084,0.112,0.145,1526.938,1.005,"Sigma2_phi"
"69",-0.07,-0.093,-0.07,-0.047,1268.635,1.001,"cov_int_psi"
"70",0.093,0.069,0.093,0.118,679.644,1.007,"cov_int_phi"
"71",-0.063,-0.083,-0.063,-0.045,1118.375,1,"cov_psi_phi"
"72",-0.07,-0.093,-0.07,-0.047,1268.635,1.001,"cov_1"
"73",-0.006,-0.041,-0.005,0.024,141.779,1,"cov_2"
"74",-0.009,-0.03,-0.008,0.009,183.692,1,"cov_3"
"75",0.31,0.263,0.31,0.36,1772.599,1.005,"cov_4"
"76",-0.17,-0.211,-0.17,-0.134,1442.975,1.001,"cov_5"
"77",-0.005,-0.105,-0.002,0.086,55.939,1.002,"cov_6"
"78",0.597,0.557,0.597,0.638,1484.547,1.001,"Sigma2_e"
"79",0.1,0.095,0.1,0.106,5362.623,1,"Sigma2_ex"
"80",-304.169,-419.413,-304.072,-189.251,738.226,1.008,"lp_"
"81",0.98,0.927,0.98,1.034,1515.496,1.001,"B_0"
"82",-0.033,-0.104,-0.032,0.038,1319.57,1.002,"B_x"
"83",0.302,0.228,0.304,0.363,32.573,1.008,"psi"
"84",0.194,0.158,0.193,0.234,1847.749,1,"Sigma2_intercept"
"85",0.116,0.089,0.115,0.145,1310.717,1,"Sigma2_psi"
"86",0.998,0.904,0.996,1.098,1129.418,1,"Sigma2_x"
"87",0.006,0,0.004,0.02,494.378,1,"Sigma2_epsilon"
"88",0.103,0.077,0.102,0.133,1715.729,1,"Sigma2_phi"
"89",-0.089,-0.113,-0.089,-0.067,1182.522,1,"cov_int_psi"
"90",0.072,0.053,0.072,0.094,992.709,1,"cov_int_phi"
"91",-0.061,-0.081,-0.061,-0.045,412.815,1,"cov_psi_phi"
"92",-0.089,-0.113,-0.089,-0.067,1182.522,1,"cov_1"
"93",0.004,-0.011,0.002,0.026,261.24,1.004,"cov_2"
"94",-0.007,-0.029,-0.005,0.004,476.16,1.002,"cov_3"
"95",0.226,0.183,0.225,0.272,803.321,1.004,"cov_4"
"96",-0.178,-0.218,-0.178,-0.139,639.677,1,"cov_5"
"97",0.011,-0.041,0.006,0.083,21.268,1.012,"cov_6"
"98",0.568,0.532,0.568,0.607,1525.548,1.001,"Sigma2_e"
"99",0.102,0.097,0.102,0.109,4986.01,1,"Sigma2_ex"
"100",-261.1,-374.75,-260.709,-151.724,782.438,1.004,"lp_"
"101",0.997,0.943,0.997,1.051,2985.23,1,"B_0"
"102",0.025,-0.047,0.025,0.098,2498.684,1,"B_x"
"103",0.288,0.183,0.289,0.386,79.349,1.001,"psi"
"104",0.203,0.166,0.203,0.246,1674.364,1,"Sigma2_intercept"
"105",0.119,0.091,0.118,0.152,1596.402,1,"Sigma2_psi"
"106",1.055,0.952,1.053,1.17,1738.442,1.002,"Sigma2_x"
"107",0.015,0,0.013,0.044,498.554,1,"Sigma2_epsilon"
"108",0.102,0.074,0.101,0.137,1151.289,1,"Sigma2_phi"
"109",-0.088,-0.113,-0.088,-0.064,1805.854,1,"cov_int_psi"
"110",0.077,0.054,0.077,0.101,1330.61,1,"cov_int_phi"
"111",-0.059,-0.079,-0.058,-0.041,1493.832,1,"cov_psi_phi"
"112",-0.088,-0.113,-0.088,-0.064,1805.854,1,"cov_1"
"113",-0.004,-0.034,-0.003,0.026,145.196,1.001,"cov_2"
"114",-0.003,-0.027,-0.002,0.018,180.331,1,"cov_3"
"115",0.281,0.234,0.28,0.333,1908.885,1.001,"cov_4"
"116",-0.195,-0.239,-0.194,-0.155,1520.64,1.001,"cov_5"
"117",0.002,-0.095,0,0.111,66.581,1.001,"cov_6"
"118",0.6,0.557,0.6,0.646,940.669,1,"Sigma2_e"
"119",0.098,0.092,0.097,0.103,3422.211,1,"Sigma2_ex"
"120",-269.958,-396.863,-269.13,-144.382,609.379,1,"lp_"
"121",0.954,0.896,0.954,1.012,2839.817,1.001,"B_0"
"122",-0.062,-0.13,-0.062,0.008,2739.15,1.001,"B_x"
"123",0.318,0.219,0.32,0.409,58.39,1.017,"psi"
"124",0.228,0.189,0.228,0.271,1852.327,1,"Sigma2_intercept"
"125",0.097,0.071,0.097,0.125,1284.541,1,"Sigma2_psi"
"126",0.979,0.885,0.978,1.082,1978.597,1,"Sigma2_x"
"127",0.015,0,0.013,0.038,728.793,1,"Sigma2_epsilon"
"128",0.116,0.087,0.115,0.148,1537.286,1,"Sigma2_phi"
"129",-0.082,-0.106,-0.081,-0.06,2031.341,1,"cov_int_psi"
"130",0.095,0.072,0.094,0.121,2152.698,1,"cov_int_phi"
"131",-0.073,-0.093,-0.072,-0.053,611.005,1,"cov_psi_phi"
"132",-0.082,-0.106,-0.081,-0.06,2031.341,1,"cov_1"
"133",0.004,-0.023,0.003,0.035,98.45,1.016,"cov_2"
"134",-0.013,-0.038,-0.012,0.005,258.684,1.009,"cov_3"
"135",0.285,0.237,0.284,0.335,2508.315,1,"cov_4"
"136",-0.186,-0.227,-0.186,-0.149,1469.261,1,"cov_5"
"137",0.005,-0.077,0.003,0.098,45.323,1.024,"cov_6"
"138",0.584,0.545,0.584,0.625,1573.892,1,"Sigma2_e"
"139",0.097,0.092,0.097,0.103,3625.24,1,"Sigma2_ex"
"140",-221.57,-343.854,-222.557,-100.169,637.488,1,"lp_"
"141",1.073,1.019,1.073,1.126,2379.192,1.002,"B_0"
"142",0.046,-0.026,0.046,0.114,2024.261,1.003,"B_x"
"143",0.283,0.161,0.279,0.424,75.853,1.014,"psi"
"144",0.19,0.155,0.189,0.228,1787.404,1.001,"Sigma2_intercept"
"145",0.103,0.076,0.102,0.132,1332.474,1.001,"Sigma2_psi"
"146",0.968,0.877,0.966,1.067,2005.416,1.002,"Sigma2_x"
"147",0.029,0.003,0.028,0.06,355.101,1.002,"Sigma2_epsilon"
"148",0.103,0.072,0.102,0.136,868.451,1,"Sigma2_phi"
"149",-0.08,-0.105,-0.079,-0.057,1650.651,1,"cov_int_psi"
"150",0.07,0.047,0.07,0.093,1400.548,1,"cov_int_phi"
"151",-0.06,-0.081,-0.06,-0.042,785.122,1,"cov_psi_phi"
"152",-0.08,-0.105,-0.079,-0.057,1650.651,1,"cov_1"
"153",-0.006,-0.044,-0.005,0.027,112.375,1.012,"cov_2"
"154",-0.011,-0.037,-0.011,0.014,143.546,1.008,"cov_3"
"155",0.268,0.223,0.267,0.316,1542.588,1.003,"cov_4"
"156",-0.174,-0.215,-0.174,-0.136,1346.36,1,"cov_5"
"157",0,-0.131,0.003,0.109,67.413,1.016,"cov_6"
"158",0.576,0.536,0.575,0.62,1023.816,1,"Sigma2_e"
"159",0.096,0.091,0.096,0.102,4196.76,1,"Sigma2_ex"
"160",-181.042,-309.917,-178.319,-60.897,532.963,1.001,"lp_"
"161",0.979,0.92,0.979,1.033,1937.334,1.001,"B_0"
"162",-0.025,-0.096,-0.026,0.045,1548.405,1.001,"B_x"
"163",0.291,0.186,0.292,0.389,67.6,1.007,"psi"
"164",0.224,0.184,0.223,0.266,1679.353,1.001,"Sigma2_intercept"
"165",0.099,0.075,0.098,0.126,1545.854,1,"Sigma2_psi"
"166",1.033,0.936,1.031,1.14,1864.296,1,"Sigma2_x"
"167",0.015,0,0.014,0.038,595.553,1,"Sigma2_epsilon"
"168",0.106,0.079,0.105,0.137,1775.396,1,"Sigma2_phi"
"169",-0.085,-0.109,-0.085,-0.061,1695.879,1,"cov_int_psi"
"170",0.096,0.072,0.096,0.121,1099.517,1.003,"cov_int_phi"
"171",-0.076,-0.096,-0.076,-0.057,623.359,1.001,"cov_psi_phi"
"172",-0.085,-0.109,-0.085,-0.061,1695.879,1,"cov_1"
"173",0.006,-0.024,0.005,0.04,129.352,1.003,"cov_2"
"174",-0.015,-0.041,-0.014,0.005,199.501,1.003,"cov_3"
"175",0.309,0.259,0.308,0.362,1648.704,1.001,"cov_4"
"176",-0.21,-0.251,-0.209,-0.171,1590.976,1,"cov_5"
"177",0.009,-0.087,0.006,0.107,61.492,1.007,"cov_6"
"178",0.596,0.557,0.596,0.64,1067.891,1.002,"Sigma2_e"
"179",0.1,0.094,0.1,0.106,4975.482,1.001,"Sigma2_ex"
"180",-297.569,-420.024,-297.661,-179.418,658.634,1.01,"lp_"
"181",0.957,0.902,0.958,1.009,1496.433,1,"B_0"
"182",-0.009,-0.071,-0.009,0.055,1204.787,1,"B_x"
"183",0.329,0.273,0.328,0.388,47.059,1.051,"psi"
"184",0.208,0.171,0.208,0.247,1397.782,1,"Sigma2_intercept"
"185",0.102,0.075,0.101,0.132,903.088,1,"Sigma2_psi"
"186",0.906,0.818,0.905,1.005,1032.012,1.004,"Sigma2_x"
"187",0.004,0,0.002,0.015,346.688,1.006,"Sigma2_epsilon"
"188",0.098,0.074,0.098,0.125,1764.778,1.003,"Sigma2_phi"
"189",-0.091,-0.114,-0.091,-0.068,1266.855,1,"cov_int_psi"
"190",0.083,0.063,0.082,0.105,549.663,1.018,"cov_int_phi"
"191",-0.062,-0.08,-0.061,-0.046,356.219,1.011,"cov_psi_phi"
"192",-0.091,-0.114,-0.091,-0.068,1266.855,1,"cov_1"
"193",0.003,-0.011,0.002,0.019,366.677,1.006,"cov_2"
"194",-0.004,-0.018,-0.003,0.006,663.037,1.007,"cov_3"
"195",0.243,0.2,0.242,0.289,929.362,1.002,"cov_4"
"196",-0.176,-0.216,-0.176,-0.138,340.062,1.001,"cov_5"
"197",-0.005,-0.053,-0.002,0.031,24.708,1.084,"cov_6"
"198",0.566,0.53,0.566,0.605,1341.99,1,"Sigma2_e"
"199",0.095,0.089,0.095,0.1,4199.558,1,"Sigma2_ex"
"200",-131.563,-245.803,-131.141,-20.827,672.02,1.004,"lp_"
"201",0.96,0.906,0.96,1.015,2612.921,1,"B_0"
"202",-0.011,-0.083,-0.011,0.06,2068.923,1,"B_x"
"203",0.3,0.236,0.301,0.359,170.381,1.005,"psi"
"204",0.179,0.144,0.178,0.216,2030.863,1,"Sigma2_intercept"
"205",0.091,0.066,0.091,0.119,1112.598,1,"Sigma2_psi"
"206",1.109,1.003,1.108,1.22,1384.489,1,"Sigma2_x"
"207",0.007,0,0.004,0.028,524.791,1.006,"Sigma2_epsilon"
"208",0.108,0.081,0.108,0.14,1301.175,1.001,"Sigma2_phi"
"209",-0.079,-0.1,-0.079,-0.057,1657.479,1,"cov_int_psi"
"210",0.086,0.066,0.086,0.108,1216.65,1,"cov_int_phi"
"211",-0.06,-0.077,-0.06,-0.045,956.381,1.005,"cov_psi_phi"
"212",-0.079,-0.1,-0.079,-0.057,1657.479,1,"cov_1"
"213",-0.001,-0.02,0,0.018,479.31,1.003,"cov_2"
"214",-0.003,-0.02,-0.002,0.008,599.861,1,"cov_3"
"215",0.289,0.243,0.288,0.337,1609.622,1.001,"cov_4"
"216",-0.188,-0.229,-0.188,-0.15,1124.957,1.002,"cov_5"
"217",0.003,-0.053,0.001,0.064,112.032,1.008,"cov_6"
"218",0.628,0.587,0.627,0.67,1171.764,1.001,"Sigma2_e"
"219",0.1,0.095,0.1,0.106,2874.16,1,"Sigma2_ex"
"220",-383.969,-502.288,-383.414,-266.014,585.938,1.003,"lp_"
"221",0.977,0.924,0.977,1.03,3260.563,1,"B_0"
"222",-0.026,-0.092,-0.026,0.042,2681.345,1,"B_x"
"223",0.311,0.263,0.31,0.36,288.207,1.001,"psi"
"224",0.184,0.149,0.183,0.222,1807.714,1.001,"Sigma2_intercept"
"225",0.089,0.063,0.088,0.117,1177.803,1,"Sigma2_psi"
"226",0.922,0.828,0.921,1.019,1859.431,1,"Sigma2_x"
"227",0.002,0,0.001,0.009,1314.725,1,"Sigma2_epsilon"
"228",0.09,0.069,0.09,0.115,3472.588,1,"Sigma2_phi"
"229",-0.07,-0.091,-0.07,-0.049,2301.423,1,"cov_int_psi"
"230",0.072,0.054,0.071,0.091,2316.346,1,"cov_int_phi"
"231",-0.051,-0.066,-0.051,-0.038,1353.981,1,"cov_psi_phi"
"232",-0.07,-0.091,-0.07,-0.049,2301.423,1,"cov_1"
"233",0,-0.012,0,0.01,1275.912,1,"cov_2"
"234",-0.001,-0.01,0,0.006,2609.466,1,"cov_3"
"235",0.231,0.188,0.231,0.277,2309.663,1,"cov_4"
"236",-0.162,-0.199,-0.162,-0.126,1214.533,1,"cov_5"
"237",-0.001,-0.033,0,0.025,110.462,1.003,"cov_6"
"238",0.57,0.535,0.57,0.607,1932.873,1,"Sigma2_e"
"239",0.099,0.093,0.099,0.104,2921.692,1,"Sigma2_ex"
"240",-208.158,-320.115,-207.495,-98.732,584.842,1.006,"lp_"
"241",1.013,0.959,1.014,1.064,2820.367,1,"B_0"
"242",0.011,-0.057,0.01,0.079,1958.913,1,"B_x"
"243",0.274,0.178,0.274,0.374,40.208,1.038,"psi"
"244",0.196,0.16,0.195,0.236,1774.764,1,"Sigma2_intercept"
"245",0.106,0.08,0.106,0.137,1626.847,1.001,"Sigma2_psi"
"246",0.947,0.856,0.946,1.045,1401.051,1,"Sigma2_x"
"247",0.025,0.008,0.024,0.047,1002.363,1,"Sigma2_epsilon"
"248",0.097,0.071,0.096,0.126,2404.237,1.001,"Sigma2_phi"
"249",-0.075,-0.1,-0.075,-0.053,1741.362,1.001,"cov_int_psi"
"250",0.069,0.047,0.069,0.092,1698.33,1,"cov_int_phi"
"251",-0.066,-0.086,-0.065,-0.047,1171.494,1.004,"cov_psi_phi"
"252",-0.075,-0.1,-0.075,-0.053,1741.362,1.001,"cov_1"
"253",0.003,-0.025,0.003,0.029,71.502,1.027,"cov_2"
"254",-0.026,-0.047,-0.026,-0.007,132.731,1.009,"cov_3"
"255",0.241,0.197,0.24,0.287,1452.855,1.001,"cov_4"
"256",-0.143,-0.183,-0.143,-0.107,884.303,1.003,"cov_5"
"257",0.005,-0.084,0.005,0.086,33.393,1.043,"cov_6"
"258",0.601,0.561,0.601,0.643,1932.904,1,"Sigma2_e"
"259",0.105,0.099,0.104,0.111,3999.571,1,"Sigma2_ex"
"260",-382.056,-497.574,-381.662,-263.477,810.536,1,"lp_"
"261",1.017,0.967,1.017,1.068,1106.293,1,"B_0"
"262",0.04,-0.025,0.04,0.111,807.695,1,"B_x"
"263",0.26,0.166,0.26,0.355,48.179,1.003,"psi"
"264",0.176,0.141,0.175,0.213,1563.626,1.001,"Sigma2_intercept"
"265",0.097,0.071,0.096,0.125,991.33,1.001,"Sigma2_psi"
"266",0.976,0.879,0.975,1.079,1348.065,1,"Sigma2_x"
"267",0.016,0,0.014,0.039,423.953,1.005,"Sigma2_epsilon"
"268",0.08,0.055,0.079,0.108,855.089,1.001,"Sigma2_phi"
"269",-0.069,-0.093,-0.07,-0.047,889.002,1.003,"cov_int_psi"
"270",0.065,0.045,0.064,0.086,685.593,1.001,"cov_int_phi"
"271",-0.06,-0.079,-0.06,-0.042,209.779,1.001,"cov_psi_phi"
"272",-0.069,-0.093,-0.07,-0.047,889.002,1.003,"cov_1"
"273",0.002,-0.023,0.001,0.027,114.386,1,"cov_2"
"274",-0.011,-0.033,-0.01,0.008,257.866,1,"cov_3"
"275",0.241,0.196,0.24,0.288,817.297,1,"cov_4"
"276",-0.19,-0.233,-0.19,-0.151,902.728,1.003,"cov_5"
"277",-0.002,-0.085,0,0.083,38.77,1.004,"cov_6"
"278",0.615,0.575,0.615,0.658,888.477,1,"Sigma2_e"
"279",0.102,0.096,0.102,0.107,3400.558,1,"Sigma2_ex"
"280",-377.679,-493.972,-377.357,-263.547,617.407,1,"lp_"
"281",0.991,0.934,0.992,1.046,2470.677,1,"B_0"
"282",0.009,-0.057,0.009,0.074,1821.959,1,"B_x"
"283",0.341,0.26,0.342,0.408,95.61,1.006,"psi"
"284",0.224,0.184,0.223,0.266,1853.944,1,"Sigma2_intercept"
"285",0.086,0.059,0.085,0.117,952.189,1.001,"Sigma2_psi"
"286",0.95,0.858,0.95,1.046,1684.774,1,"Sigma2_x"
"287",0.009,0,0.006,0.029,445.591,1,"Sigma2_epsilon"
"288",0.118,0.09,0.117,0.15,1691.016,1,"Sigma2_phi"
"289",-0.075,-0.1,-0.075,-0.053,1946.349,1.002,"cov_int_psi"
"290",0.094,0.072,0.094,0.118,1576.137,1,"cov_int_phi"
"291",-0.055,-0.073,-0.055,-0.039,895.277,1,"cov_psi_phi"
"292",-0.075,-0.1,-0.075,-0.053,1946.349,1.002,"cov_1"
"293",-0.002,-0.026,-0.001,0.021,270.577,1.003,"cov_2"
"294",-0.004,-0.022,-0.002,0.008,364.452,1.004,"cov_3"
"295",0.283,0.238,0.283,0.333,2150.072,1.001,"cov_4"
"296",-0.15,-0.188,-0.149,-0.111,682.416,1.001,"cov_5"
"297",-0.001,-0.058,-0.001,0.07,64.725,1.009,"cov_6"
"298",0.613,0.573,0.612,0.654,1380.006,1,"Sigma2_e"
"299",0.099,0.094,0.099,0.105,4670.293,1,"Sigma2_ex"
"300",-333.962,-449.633,-333.59,-222.188,661.409,1.001,"lp_"
"301",1.031,0.975,1.031,1.087,1761.28,1,"B_0"
"302",0.01,-0.064,0.01,0.088,1501.568,1,"B_x"
"303",0.283,0.211,0.284,0.351,60.869,1.014,"psi"
"304",0.219,0.179,0.218,0.262,2069.516,1,"Sigma2_intercept"
"305",0.093,0.069,0.092,0.119,1457.055,1,"Sigma2_psi"
"306",1.14,1.029,1.138,1.256,1632.359,1,"Sigma2_x"
"307",0.007,0,0.005,0.027,535.271,1,"Sigma2_epsilon"
"308",0.099,0.073,0.098,0.129,1485.636,1,"Sigma2_phi"
"309",-0.09,-0.114,-0.089,-0.067,1582.296,1,"cov_int_psi"
"310",0.083,0.062,0.082,0.108,820.886,1.003,"cov_int_phi"
"311",-0.062,-0.081,-0.062,-0.046,690.739,1,"cov_psi_phi"
"312",-0.09,-0.114,-0.089,-0.067,1582.296,1,"cov_1"
"313",0.003,-0.016,0.002,0.027,193.485,1.005,"cov_2"
"314",-0.005,-0.025,-0.003,0.008,363.809,1.004,"cov_3"
"315",0.282,0.232,0.281,0.337,1192.726,1.001,"cov_4"
"316",-0.202,-0.243,-0.201,-0.161,1016.445,1.001,"cov_5"
"317",0.001,-0.069,0,0.078,42.467,1.021,"cov_6"
"318",0.607,0.569,0.606,0.646,1340.734,1,"Sigma2_e"
"319",0.103,0.097,0.103,0.109,4022,1,"Sigma2_ex"
"320",-372.304,-486.848,-371.517,-253.775,656.737,1,"lp_"
"321",0.992,0.937,0.993,1.043,1277.63,1,"B_0"
"322",0.003,-0.066,0.004,0.072,1032.926,1,"B_x"
"323",0.279,0.194,0.277,0.385,54.051,1.001,"psi"
"324",0.196,0.161,0.195,0.235,1193.326,1,"Sigma2_intercept"
"325",0.131,0.101,0.13,0.163,1829.984,1,"Sigma2_psi"
"326",0.987,0.89,0.985,1.088,1553.734,1,"Sigma2_x"
"327",0.018,0.003,0.016,0.037,463.477,1.009,"Sigma2_epsilon"
"328",0.092,0.067,0.091,0.122,1444.506,1.002,"Sigma2_phi"
"329",-0.096,-0.121,-0.096,-0.074,801.314,1,"cov_int_psi"
"330",0.088,0.065,0.088,0.111,862.303,1.001,"cov_int_phi"
"331",-0.074,-0.095,-0.074,-0.054,709.997,1.002,"cov_psi_phi"
"332",-0.096,-0.121,-0.096,-0.074,801.314,1,"cov_1"
"333",0.007,-0.024,0.007,0.034,100.245,1,"cov_2"
"334",-0.021,-0.044,-0.021,0,180.548,1,"cov_3"
"335",0.292,0.248,0.292,0.341,1321.267,1,"cov_4"
"336",-0.19,-0.233,-0.189,-0.149,1373.058,1,"cov_5"
"337",-0.001,-0.102,0.003,0.071,45.296,1.002,"cov_6"
"338",0.535,0.499,0.534,0.572,1342.418,1.001,"Sigma2_e"
"339",0.102,0.096,0.102,0.107,5339.16,1,"Sigma2_ex"
"340",-149.908,-270.544,-149.258,-35.919,665.626,1.001,"lp_"
"341",1.004,0.946,1.004,1.062,1913.319,1,"B_0"
"342",0.04,-0.03,0.041,0.109,1213.587,1,"B_x"
"343",0.329,0.238,0.328,0.431,44.904,1.027,"psi"
"344",0.198,0.163,0.198,0.237,1719.792,1.001,"Sigma2_intercept"
"345",0.112,0.084,0.111,0.141,1583.413,1,"Sigma2_psi"
"346",0.966,0.874,0.965,1.069,1459.468,1,"Sigma2_x"
"347",0.019,0.001,0.017,0.043,524.172,1.007,"Sigma2_epsilon"
"348",0.125,0.095,0.124,0.161,1186.49,1,"Sigma2_phi"
"349",-0.08,-0.105,-0.08,-0.057,1361.415,1,"cov_int_psi"
"350",0.087,0.064,0.086,0.112,1296.148,1.003,"cov_int_phi"
"351",-0.075,-0.097,-0.075,-0.055,749.685,1.001,"cov_psi_phi"
"352",-0.08,-0.105,-0.08,-0.057,1361.415,1,"cov_1"
"353",0.003,-0.025,0.003,0.031,115.267,1.015,"cov_2"
"354",-0.015,-0.036,-0.014,0.006,169.409,1.011,"cov_3"
"355",0.255,0.211,0.255,0.301,1026.677,1.002,"cov_4"
"356",-0.184,-0.224,-0.184,-0.145,721.233,1,"cov_5"
"357",0.005,-0.087,0.005,0.083,38.313,1.032,"cov_6"
"358",0.565,0.525,0.564,0.604,1199.641,1,"Sigma2_e"
"359",0.097,0.091,0.097,0.102,4957.818,1,"Sigma2_ex"
"360",-155.787,-276.454,-155.39,-39.177,647.572,1.001,"lp_"
"361",0.944,0.889,0.944,0.998,1063.106,1.003,"B_0"
"362",-0.007,-0.073,-0.007,0.06,869.084,1.003,"B_x"
"363",0.335,0.25,0.334,0.429,58.325,1,"psi"
"364",0.186,0.152,0.185,0.223,1296.863,1,"Sigma2_intercept"
"365",0.079,0.056,0.079,0.105,818.172,1,"Sigma2_psi"
"366",0.955,0.863,0.954,1.051,1079.395,1,"Sigma2_x"
"367",0.022,0.004,0.021,0.044,524.866,1.001,"Sigma2_epsilon"
"368",0.12,0.092,0.12,0.152,1072.159,1,"Sigma2_phi"
"369",-0.078,-0.101,-0.078,-0.058,1337.677,1,"cov_int_psi"
"370",0.083,0.063,0.083,0.107,933.675,1,"cov_int_phi"
"371",-0.066,-0.087,-0.066,-0.048,476.269,1.003,"cov_psi_phi"
"372",-0.078,-0.101,-0.078,-0.058,1337.677,1,"cov_1"
"373",-0.003,-0.031,-0.003,0.022,126.169,1,"cov_2"
"374",-0.014,-0.034,-0.014,0.003,231.072,1,"cov_3"
"375",0.258,0.217,0.257,0.302,1020.767,1,"cov_4"
"376",-0.157,-0.197,-0.157,-0.119,531.493,1.001,"cov_5"
"377",-0.011,-0.089,-0.009,0.063,49.899,1.001,"cov_6"
"378",0.574,0.536,0.574,0.614,874.6,1,"Sigma2_e"
"379",0.095,0.09,0.095,0.101,3344.035,1,"Sigma2_ex"
"380",-161.525,-283.922,-160.599,-41.833,480.891,1,"lp_"
"381",0.975,0.924,0.975,1.024,3551.42,1,"B_0"
"382",-0.054,-0.12,-0.054,0.012,2801.713,1,"B_x"
