"","V1","V2","V3","V4","V5","V6","Parameter"
"124",0.207,0.154,0.205,0.267,1612.367,1,"Sigma2_intercept"
"125",0.12,0.081,0.12,0.165,1674.188,1,"Sigma2_psi"
"126",0.945,0.819,0.943,1.081,1452.322,1,"Sigma2_x"
"127",0.007,0,0.004,0.03,681.149,1,"Sigma2_epsilon"
"128",0.09,0.057,0.088,0.13,1469.705,1,"Sigma2_phi"
"129",-0.107,-0.143,-0.106,-0.075,1486.27,1,"cov_int_psi"
"130",0.085,0.057,0.084,0.116,1008.601,1,"cov_int_phi"
"131",-0.063,-0.086,-0.062,-0.041,797.045,1,"cov_psi_phi"
"132",-0.107,-0.143,-0.106,-0.075,1486.27,1,"cov_1"
"133",0.001,-0.021,0.001,0.026,803.363,1.002,"cov_2"
"134",0,-0.017,0,0.019,990.781,1,"cov_3"
"135",0.277,0.213,0.276,0.349,1137.087,1,"cov_4"
"136",-0.209,-0.267,-0.209,-0.155,1049.542,1,"cov_5"
"137",-0.004,-0.068,-0.002,0.053,131.19,1.008,"cov_6"
"138",0.585,0.533,0.584,0.639,1522.895,1.001,"Sigma2_e"
"139",0.102,0.094,0.102,0.111,4319.085,1,"Sigma2_ex"
"140",-157.784,-237.798,-157.606,-80.083,660.805,1,"lp_"
"141",0.881,0.802,0.881,0.959,3327.606,1,"B_0"
"142",-0.057,-0.153,-0.056,0.041,2697.609,1,"B_x"
"143",0.311,0.223,0.311,0.393,324.147,1,"psi"
"144",0.195,0.144,0.194,0.252,1836.693,1,"Sigma2_intercept"
"145",0.108,0.07,0.107,0.151,1543.051,1,"Sigma2_psi"
"146",0.948,0.824,0.944,1.091,1788.085,1,"Sigma2_x"
"147",0.008,0,0.004,0.03,928.849,1.005,"Sigma2_epsilon"
"148",0.098,0.062,0.097,0.139,2501.37,1.001,"Sigma2_phi"
"149",-0.08,-0.117,-0.08,-0.048,2270.538,1,"cov_int_psi"
"150",0.081,0.054,0.08,0.113,1810.663,1,"cov_int_phi"
"151",-0.061,-0.089,-0.06,-0.039,783.784,1.002,"cov_psi_phi"
"152",-0.08,-0.117,-0.08,-0.048,2270.538,1,"cov_1"
"153",0.002,-0.019,0.001,0.027,978.714,1,"cov_2"
"154",-0.005,-0.027,-0.003,0.008,1483.834,1.003,"cov_3"
"155",0.255,0.196,0.253,0.323,2164.929,1,"cov_4"
"156",-0.181,-0.241,-0.179,-0.126,1234.733,1,"cov_5"
"157",-0.002,-0.069,-0.001,0.063,188.861,1,"cov_6"
"158",0.613,0.557,0.612,0.673,1950.883,1,"Sigma2_e"
"159",0.093,0.086,0.093,0.1,4126.603,1,"Sigma2_ex"
"160",-115.844,-199.828,-116.835,-29.169,669.385,1.003,"lp_"
"161",1.017,0.942,1.017,1.091,2297.851,1.002,"B_0"
"162",0.001,-0.098,0,0.1,2031.865,1.001,"B_x"
"163",0.258,0.15,0.26,0.36,236.578,1.012,"psi"
"164",0.19,0.14,0.188,0.246,1634.22,1,"Sigma2_intercept"
"165",0.08,0.049,0.079,0.117,1397.391,1,"Sigma2_psi"
"166",1.008,0.878,1.004,1.165,1705.86,1,"Sigma2_x"
"167",0.018,0,0.015,0.055,569.318,1,"Sigma2_epsilon"
"168",0.085,0.052,0.084,0.126,989.624,1,"Sigma2_phi"
"169",-0.073,-0.103,-0.072,-0.045,1881.405,1.001,"cov_int_psi"
"170",0.069,0.04,0.069,0.099,1528.981,1,"cov_int_phi"
"171",-0.052,-0.076,-0.051,-0.032,899.859,1.001,"cov_psi_phi"
"172",-0.073,-0.103,-0.072,-0.045,1881.405,1.001,"cov_1"
"173",-0.002,-0.034,-0.001,0.029,540.277,1.003,"cov_2"
"174",-0.007,-0.033,-0.005,0.011,623.774,1.002,"cov_3"
"175",0.274,0.209,0.272,0.342,1567.575,1.002,"cov_4"
"176",-0.173,-0.23,-0.172,-0.123,985.276,1,"cov_5"
"177",0.003,-0.089,0.001,0.097,173.91,1.017,"cov_6"
"178",0.609,0.552,0.609,0.669,1024.182,1,"Sigma2_e"
"179",0.104,0.096,0.104,0.113,4809.097,1,"Sigma2_ex"
"180",-203.23,-287.892,-202.585,-122.341,516.118,1,"lp_"
"181",0.992,0.906,0.992,1.076,1249.792,1,"B_0"
"182",0.02,-0.081,0.021,0.121,1031.014,1,"B_x"
"183",0.317,0.203,0.321,0.409,183.932,1,"psi"
"184",0.216,0.163,0.215,0.275,1570.546,1,"Sigma2_intercept"
"185",0.135,0.096,0.133,0.18,1715.896,1,"Sigma2_psi"
"186",1.015,0.879,1.011,1.167,1694.83,1.001,"Sigma2_x"
"187",0.014,0,0.01,0.049,309.408,1,"Sigma2_epsilon"
"188",0.124,0.083,0.123,0.175,1157.755,1,"Sigma2_phi"
"189",-0.106,-0.143,-0.106,-0.072,1246.801,1,"cov_int_psi"
"190",0.096,0.062,0.095,0.131,1010.396,1.002,"cov_int_phi"
"191",-0.079,-0.109,-0.078,-0.053,792.58,1,"cov_psi_phi"
"192",-0.106,-0.143,-0.106,-0.072,1246.801,1,"cov_1"
"193",0.004,-0.023,0.002,0.039,276.57,1,"cov_2"
"194",-0.009,-0.041,-0.006,0.01,280.231,1,"cov_3"
"195",0.288,0.219,0.286,0.363,1105.035,1,"cov_4"
"196",-0.219,-0.283,-0.219,-0.162,1298.661,1,"cov_5"
"197",0.016,-0.061,0.007,0.115,117.004,1,"cov_6"
"198",0.575,0.521,0.574,0.631,1339.932,1.001,"Sigma2_e"
"199",0.101,0.093,0.101,0.109,4301.252,1,"Sigma2_ex"
"200",-132.718,-213.127,-133.815,-47.282,671.207,1.004,"lp_"
"201",0.994,0.914,0.995,1.072,2314.126,1,"B_0"
"202",-0.001,-0.092,0.001,0.091,2260.152,1,"B_x"
"203",0.3,0.19,0.3,0.416,162.586,1.015,"psi"
"204",0.24,0.184,0.239,0.305,1802.578,1,"Sigma2_intercept"
"205",0.093,0.058,0.092,0.136,1490.435,1,"Sigma2_psi"
"206",0.929,0.806,0.926,1.065,1677.908,1.002,"Sigma2_x"
"207",0.018,0,0.015,0.051,700.371,1.005,"Sigma2_epsilon"
"208",0.099,0.064,0.098,0.143,1379.595,1.003,"Sigma2_phi"
"209",-0.096,-0.131,-0.095,-0.063,2224.538,1,"cov_int_psi"
"210",0.084,0.054,0.083,0.119,1513.626,1.001,"cov_int_phi"
"211",-0.059,-0.085,-0.058,-0.037,557.164,1.008,"cov_psi_phi"
"212",-0.096,-0.131,-0.095,-0.063,2224.538,1,"cov_1"
"213",0.007,-0.025,0.006,0.041,381.341,1.007,"cov_2"
"214",-0.011,-0.038,-0.01,0.008,598.373,1.001,"cov_3"
"215",0.257,0.195,0.256,0.326,1799.587,1,"cov_4"
"216",-0.16,-0.212,-0.16,-0.109,838.878,1.002,"cov_5"
"217",-0.002,-0.1,0,0.087,120.465,1.022,"cov_6"
"218",0.557,0.506,0.557,0.614,1178.525,1,"Sigma2_e"
"219",0.09,0.083,0.09,0.097,3367.789,1,"Sigma2_ex"
"220",-17.307,-101.902,-18.33,70.637,658.396,1,"lp_"
"221",0.923,0.849,0.923,1,3357.245,1.001,"B_0"
"222",-0.065,-0.158,-0.066,0.029,2840.695,1.001,"B_x"
"223",0.266,0.182,0.267,0.343,266.817,1.001,"psi"
"224",0.22,0.168,0.219,0.279,1861.426,1,"Sigma2_intercept"
"225",0.098,0.06,0.097,0.144,1581.279,1,"Sigma2_psi"
"226",0.882,0.766,0.879,1.013,1521.057,1,"Sigma2_x"
"227",0.006,0,0.003,0.027,1023.304,1.003,"Sigma2_epsilon"
"228",0.069,0.042,0.068,0.104,3005.163,1,"Sigma2_phi"
"229",-0.095,-0.132,-0.095,-0.063,2728.115,1,"cov_int_psi"
"230",0.065,0.041,0.065,0.091,1668.938,1,"cov_int_phi"
"231",-0.04,-0.063,-0.039,-0.021,975.137,1.005,"cov_psi_phi"
"232",-0.095,-0.132,-0.095,-0.063,2728.115,1,"cov_1"
"233",0.001,-0.018,0,0.023,836.83,1.001,"cov_2"
"234",-0.003,-0.022,-0.001,0.009,1106.578,1.001,"cov_3"
"235",0.239,0.181,0.238,0.302,1508.512,1.001,"cov_4"
"236",-0.137,-0.195,-0.136,-0.086,927.142,1.002,"cov_5"
"237",0.002,-0.05,0,0.06,131.877,1.004,"cov_6"
"238",0.618,0.565,0.617,0.678,1854.547,1.002,"Sigma2_e"
"239",0.097,0.09,0.097,0.105,3856.02,1,"Sigma2_ex"
"240",-160.492,-241.881,-160.57,-81.981,775.14,1.003,"lp_"
"241",1,0.924,1.001,1.074,2301.26,1,"B_0"
"242",-0.08,-0.178,-0.081,0.017,1532.514,1,"B_x"
"243",0.298,0.172,0.3,0.412,88.115,1.03,"psi"
"244",0.21,0.158,0.209,0.268,2046.045,1,"Sigma2_intercept"
"245",0.078,0.044,0.077,0.119,1094.497,1.003,"Sigma2_psi"
"246",0.935,0.813,0.931,1.08,1438.433,1.001,"Sigma2_x"
"247",0.021,0,0.018,0.063,386.847,1.002,"Sigma2_epsilon"
"248",0.102,0.063,0.101,0.149,756.52,1.001,"Sigma2_phi"
"249",-0.064,-0.098,-0.064,-0.036,1933.365,1,"cov_int_psi"
"250",0.067,0.039,0.067,0.097,884.085,1.001,"cov_int_phi"
"251",-0.036,-0.06,-0.035,-0.014,562.034,1,"cov_psi_phi"
"252",-0.064,-0.098,-0.064,-0.036,1933.365,1,"cov_1"
"253",0.002,-0.027,0.001,0.035,287.452,1.01,"cov_2"
"254",-0.003,-0.024,-0.002,0.016,483.639,1.01,"cov_3"
"255",0.217,0.158,0.216,0.282,1082.927,1,"cov_4"
"256",-0.109,-0.164,-0.108,-0.06,459.3,1,"cov_5"
"257",-0.001,-0.094,-0.002,0.106,70.515,1.037,"cov_6"
"258",0.604,0.546,0.604,0.663,856.895,1,"Sigma2_e"
"259",0.104,0.096,0.104,0.112,4259,1,"Sigma2_ex"
"260",-187.817,-271.647,-186.881,-104.825,513.078,1,"lp_"
"261",1.009,0.933,1.008,1.086,2116.615,1,"B_0"
"262",0.029,-0.077,0.029,0.134,1865.552,1,"B_x"
"263",0.299,0.21,0.298,0.394,349.654,1.004,"psi"
"264",0.16,0.114,0.159,0.214,1369.357,1,"Sigma2_intercept"
"265",0.068,0.041,0.067,0.101,1689.761,1,"Sigma2_psi"
"266",1.1,0.953,1.097,1.258,1842.503,1,"Sigma2_x"
"267",0.013,0,0.01,0.045,675.813,1,"Sigma2_epsilon"
"268",0.109,0.073,0.107,0.154,1549.691,1,"Sigma2_phi"
"269",-0.057,-0.086,-0.056,-0.032,1333.199,1,"cov_int_psi"
"270",0.084,0.056,0.083,0.115,1442.333,1,"cov_int_phi"
"271",-0.06,-0.084,-0.059,-0.039,854.623,1,"cov_psi_phi"
"272",-0.057,-0.086,-0.056,-0.032,1333.199,1,"cov_1"
"273",0.002,-0.024,0.001,0.031,1082.844,1.002,"cov_2"
"274",-0.005,-0.028,-0.004,0.01,1065.603,1.004,"cov_3"
"275",0.273,0.207,0.272,0.349,1801.707,1,"cov_4"
"276",-0.182,-0.236,-0.181,-0.131,1391.532,1.001,"cov_5"
"277",-0.002,-0.095,-0.001,0.081,242.652,1.008,"cov_6"
"278",0.633,0.576,0.633,0.696,1173.443,1,"Sigma2_e"
"279",0.098,0.09,0.098,0.106,4905.237,1,"Sigma2_ex"
"280",-188.148,-267.624,-188.422,-107.164,594.312,1,"lp_"
"281",1.069,1.002,1.069,1.133,2603.961,1,"B_0"
"282",0.099,0.006,0.1,0.19,1458.517,1,"B_x"
"283",0.255,0.115,0.257,0.378,63.675,1,"psi"
"284",0.145,0.103,0.144,0.193,1614.826,1.001,"Sigma2_intercept"
"285",0.13,0.088,0.129,0.178,1958.948,1.001,"Sigma2_psi"
"286",0.863,0.751,0.859,0.996,1441.053,1,"Sigma2_x"
"287",0.019,0,0.017,0.053,337.472,1,"Sigma2_epsilon"
"288",0.072,0.041,0.071,0.109,1060.672,1.002,"Sigma2_phi"
"289",-0.064,-0.097,-0.064,-0.034,1273.748,1.003,"cov_int_psi"
"290",0.039,0.016,0.039,0.064,1171.431,1,"cov_int_phi"
"291",-0.055,-0.083,-0.055,-0.03,508.463,1,"cov_psi_phi"
"292",-0.064,-0.097,-0.064,-0.034,1273.748,1.003,"cov_1"
"293",-0.003,-0.03,-0.003,0.022,154.603,1,"cov_2"
"294",-0.015,-0.046,-0.014,0.008,235.736,1,"cov_3"
"295",0.167,0.116,0.166,0.225,958.369,1,"cov_4"
"296",-0.157,-0.216,-0.156,-0.106,858.598,1.002,"cov_5"
"297",-0.002,-0.097,-0.003,0.109,49.994,1,"cov_6"
"298",0.57,0.517,0.569,0.626,1509.108,1.001,"Sigma2_e"
"299",0.096,0.088,0.096,0.104,4539.901,1.001,"Sigma2_ex"
"300",-81.86,-167.15,-81.155,-1.965,635.604,1.005,"lp_"
"301",1.032,0.958,1.032,1.108,1709.996,1,"B_0"
"302",0.045,-0.057,0.044,0.149,1425.834,1,"B_x"
"303",0.313,0.239,0.313,0.384,296.988,1,"psi"
"304",0.171,0.123,0.17,0.227,1588.709,1,"Sigma2_intercept"
"305",0.093,0.062,0.093,0.13,1525.189,1,"Sigma2_psi"
"306",1.065,0.923,1.061,1.234,1904.079,1,"Sigma2_x"
"307",0.006,0,0.003,0.027,874.257,1,"Sigma2_epsilon"
"308",0.111,0.074,0.109,0.155,2707.094,1,"Sigma2_phi"
"309",-0.058,-0.088,-0.057,-0.031,1308.415,1.001,"cov_int_psi"
"310",0.079,0.052,0.079,0.111,1378.546,1,"cov_int_phi"
"311",-0.053,-0.076,-0.052,-0.032,1285.763,1,"cov_psi_phi"
"312",-0.058,-0.088,-0.057,-0.031,1308.415,1.001,"cov_1"
"313",-0.002,-0.023,-0.001,0.016,1381.317,1,"cov_2"
"314",-0.002,-0.019,-0.001,0.009,1675.323,1,"cov_3"
"315",0.259,0.195,0.259,0.33,1719.126,1,"cov_4"
"316",-0.16,-0.217,-0.159,-0.108,1028.021,1,"cov_5"
"317",0.001,-0.054,0,0.059,154.685,1,"cov_6"
"318",0.61,0.557,0.61,0.668,1728.522,1,"Sigma2_e"
"319",0.1,0.092,0.099,0.108,4078.432,1,"Sigma2_ex"
"320",-169.325,-248.042,-170.167,-87.533,813.625,1,"lp_"
"321",1.025,0.947,1.026,1.098,2806.537,1,"B_0"
"322",0.012,-0.085,0.011,0.11,2274.83,1,"B_x"
"323",0.308,0.224,0.308,0.397,233.433,1,"psi"
"324",0.187,0.136,0.187,0.244,1756.356,1.001,"Sigma2_intercept"
"325",0.105,0.07,0.104,0.147,1473.737,1,"Sigma2_psi"
"326",1.091,0.947,1.089,1.253,1869.728,1,"Sigma2_x"
"327",0.009,0,0.006,0.036,884.723,1.001,"Sigma2_epsilon"
"328",0.109,0.071,0.107,0.154,2278.361,1,"Sigma2_phi"
"329",-0.083,-0.117,-0.082,-0.053,2071.249,1,"cov_int_psi"
"330",0.077,0.047,0.076,0.108,1829.237,1,"cov_int_phi"
"331",-0.059,-0.087,-0.059,-0.038,1027.478,1,"cov_psi_phi"
"332",-0.083,-0.117,-0.082,-0.053,2071.249,1,"cov_1"
"333",-0.005,-0.034,-0.003,0.015,758.423,1,"cov_2"
"334",-0.003,-0.024,-0.002,0.014,945.779,1,"cov_3"
"335",0.265,0.199,0.264,0.334,1948.56,1,"cov_4"
"336",-0.183,-0.241,-0.181,-0.127,1598.886,1,"cov_5"
"337",-0.006,-0.091,-0.003,0.068,138.386,1,"cov_6"
"338",0.617,0.562,0.617,0.677,1658.064,1,"Sigma2_e"
"339",0.098,0.09,0.097,0.106,3992.797,1,"Sigma2_ex"
"340",-163.44,-246.057,-163.424,-80.647,618.081,1,"lp_"
"341",1.021,0.941,1.021,1.1,1600.12,1.001,"B_0"
"342",0.023,-0.075,0.023,0.123,1313.69,1.003,"B_x"
"343",0.34,0.242,0.339,0.444,72.579,1.03,"psi"
"344",0.202,0.153,0.2,0.259,2141.919,1,"Sigma2_intercept"
"345",0.101,0.066,0.1,0.146,1767.575,1,"Sigma2_psi"
"346",0.977,0.848,0.975,1.127,1615.462,1,"Sigma2_x"
"347",0.012,0,0.009,0.04,646.786,1.001,"Sigma2_epsilon"
"348",0.121,0.083,0.119,0.169,1803.634,1,"Sigma2_phi"
"349",-0.06,-0.094,-0.059,-0.028,1312.962,1.001,"cov_int_psi"
"350",0.074,0.046,0.074,0.106,1177.386,1,"cov_int_phi"
"351",-0.055,-0.082,-0.054,-0.032,754.737,1.005,"cov_psi_phi"
"352",-0.06,-0.094,-0.059,-0.028,1312.962,1.001,"cov_1"
"353",-0.006,-0.038,-0.005,0.017,208.256,1.012,"cov_2"
"354",-0.006,-0.029,-0.005,0.009,570.277,1.005,"cov_3"
"355",0.237,0.177,0.236,0.303,922.262,1.004,"cov_4"
"356",-0.142,-0.199,-0.141,-0.09,839.999,1.002,"cov_5"
"357",-0.004,-0.09,-0.001,0.073,48.434,1.045,"cov_6"
"358",0.57,0.517,0.568,0.629,1448.094,1,"Sigma2_e"
"359",0.102,0.094,0.102,0.11,4360.463,1,"Sigma2_ex"
"360",-130.966,-214.032,-131.629,-46.133,693.067,1.002,"lp_"
"361",1.042,0.971,1.042,1.115,1226.269,1.001,"B_0"
"362",0.009,-0.084,0.008,0.105,996.391,1.001,"B_x"
"363",0.291,0.206,0.291,0.369,109.758,1.001,"psi"
"364",0.188,0.141,0.187,0.242,1379.889,1,"Sigma2_intercept"
"365",0.099,0.064,0.098,0.14,1417.036,1,"Sigma2_psi"
"366",0.931,0.808,0.928,1.07,1306.516,1,"Sigma2_x"
"367",0.006,0,0.003,0.028,594.331,1.003,"Sigma2_epsilon"
"368",0.087,0.056,0.086,0.123,1795.26,1,"Sigma2_phi"
"369",-0.069,-0.102,-0.068,-0.039,963.195,1,"cov_int_psi"
"370",0.07,0.046,0.069,0.098,932.748,1,"cov_int_phi"
"371",-0.047,-0.07,-0.046,-0.028,610.174,1,"cov_psi_phi"
"372",-0.069,-0.102,-0.068,-0.039,963.195,1,"cov_1"
"373",0.003,-0.015,0.001,0.025,431.5,1.003,"cov_2"
"374",-0.004,-0.023,-0.002,0.008,756.495,1.005,"cov_3"
"375",0.229,0.17,0.229,0.296,864.639,1,"cov_4"
"376",-0.147,-0.202,-0.146,-0.097,650.491,1.004,"cov_5"
"377",0.003,-0.054,0.001,0.067,57.95,1.002,"cov_6"
"378",0.559,0.51,0.558,0.612,1637.6,1,"Sigma2_e"
"379",0.095,0.087,0.095,0.102,4268.195,1,"Sigma2_ex"
"380",-58.951,-139.317,-58.511,18.651,776.298,1,"lp_"
"381",0.977,0.907,0.977,1.046,1347.555,1.004,"B_0"
"382",0.003,-0.09,0.003,0.097,926.648,1.006,"B_x"
"383",0.25,0.088,0.249,0.438,53.698,1.004,"psi"
"384",0.175,0.129,0.174,0.226,1468.376,1.003,"Sigma2_intercept"
