"","V1","V2","V3","V4","V5","V6","Parameter"
"1",1.042,0.951,1.042,1.137,3935.859,1,"B_0"
"2",0.259,0.148,0.259,0.372,3639.491,1,"psi"
"3",0.128,0.061,0.126,0.209,1200.09,1,"Sigma2_intercept"
"4",0.095,0.029,0.093,0.169,893.436,1.004,"Sigma2_epsilon"
"5",0.134899415760551,0.0420283806565064,0.132899415760551,0.251310054271821,7879479.94060018,1.59879458804357,"Sigma2_phi"
"6",-0.00764340253595649,-0.0625476955713154,-0.00677169155560668,0.0460195584379994,23549.6010016171,1.17651768248167,"cov_int_phi"
"7",-0.024,-0.069,-0.023,0.016,1294.182,1,"cov_2"
"8",0.604,0.516,0.602,0.705,1479.666,1.002,"Sigma2_e"
"9",-299.628,-340.782,-299.593,-260.278,577.429,1.005,"lp_"
"10",0.956,0.852,0.956,1.062,2989.447,1,"B_0"
"11",0.402,0.291,0.402,0.511,5179.162,1,"psi"
"12",0.239,0.152,0.236,0.348,1671.733,1,"Sigma2_intercept"
"13",0.025,0,0.02,0.084,754,1,"Sigma2_epsilon"
"14",0.104803637742595,0.0418173550634928,0.0998036377425951,0.212947338500187,13246901.0988362,1.4938221686505,"Sigma2_phi"
"15",0.0575193569652808,-0.000413250509243457,0.0552075845671126,0.127955725281411,55886.9715659173,1.25197067125427,"cov_int_phi"
"16",0.008,-0.029,0.006,0.052,2529.782,1,"cov_2"
"17",0.665,0.573,0.663,0.764,2026.451,1,"Sigma2_e"
"18",-329.027,-366.696,-329.057,-292.5,686.294,1.002,"lp_"
"19",1.058,0.953,1.058,1.165,1739.465,1.002,"B_0"
"20",0.305,0.19,0.305,0.423,2919.036,1,"psi"
"21",0.175,0.099,0.172,0.263,1215.201,1,"Sigma2_intercept"
"22",0.066,0.006,0.064,0.138,715.991,1.002,"Sigma2_epsilon"
"23",0.109522489991502,0.0228896736220718,0.107522489991502,0.221713363200102,3987226.90672766,1.46985799507124,"Sigma2_phi"
"24",0.0301603909944345,-0.020491019483349,0.0290040576036414,0.0858762517006429,16024.5901923034,1.14233323851309,"cov_int_phi"
"25",0.012,-0.029,0.011,0.055,1541.213,1,"cov_2"
"26",0.646,0.557,0.643,0.745,1216.249,1,"Sigma2_e"
"27",-320.235,-358.686,-320.113,-282.759,532.193,1.001,"lp_"
"28",1,0.891,1.001,1.112,3363.268,1,"B_0"
"29",0.41,0.311,0.41,0.513,5152.698,1,"psi"
"30",0.259,0.164,0.256,0.375,1514.066,1,"Sigma2_intercept"
"31",0.019,0,0.012,0.071,809.981,1.004,"Sigma2_epsilon"
"32",0.118400547772646,0.0571928636592394,0.111400547772646,0.226616554174774,15700477.0448855,1.59531795224656,"Sigma2_phi"
"33",0.0380148483872159,-0.00690106034865214,0.0348695527822717,0.0976614585407592,26313.9129683968,1.11988480363073,"cov_int_phi"
"34",0.013,-0.022,0.01,0.06,2277.413,1,"cov_2"
"35",0.699,0.606,0.696,0.805,1807.958,1,"Sigma2_e"
"36",-345.089,-380.543,-345.637,-307.595,606.452,1.002,"lp_"
"37",1.064,0.943,1.063,1.181,2460.429,1,"B_0"
"38",0.363,0.231,0.363,0.495,4073.344,1,"psi"
"39",0.236,0.149,0.232,0.343,1639.05,1.002,"Sigma2_intercept"
"40",0.104,0.028,0.102,0.19,853.827,1,"Sigma2_epsilon"
"41",0.169912667437767,0.0546919066483518,0.167912667437767,0.312564877466922,8300466.29466036,1.50021376376664,"Sigma2_phi"
"42",0.0404850487542456,-0.0231249908295656,0.0392851723640469,0.110608337278721,23879.1774539284,1.13330999138177,"cov_int_phi"
"43",0.017,-0.035,0.016,0.072,1916.968,1,"cov_2"
"44",0.674,0.577,0.669,0.792,1349.492,1,"Sigma2_e"
"45",-332.455,-373.142,-332.246,-292.097,645.002,1.001,"lp_"
"46",0.997,0.875,0.998,1.115,1940.968,1,"B_0"
"47",0.404,0.28,0.402,0.531,2572.325,1,"psi"
"48",0.241,0.151,0.236,0.352,1368.393,1,"Sigma2_intercept"
"49",0.098,0.027,0.096,0.181,649.389,1,"Sigma2_epsilon"
"50",0.181976346242344,0.067337623427849,0.17914695531166,0.326071895909946,3405091.24866122,1.51451050290624,"Sigma2_phi"
"51",0.0599972317262398,-0.0157658713017663,0.0592922466059831,0.145064709437275,23617.8889148969,1.23392192586407,"cov_int_phi"
"52",0.014,-0.041,0.014,0.072,1549.376,1.002,"cov_2"
"53",0.645,0.552,0.641,0.759,1154.575,1,"Sigma2_e"
"54",-319.432,-363.558,-318.8,-279.849,540.488,1,"lp_"
"55",0.957,0.85,0.957,1.063,2176.248,1,"B_0"
"56",0.322,0.211,0.322,0.435,3417.94,1,"psi"
"57",0.24,0.152,0.237,0.349,1398.288,1,"Sigma2_intercept"
"58",0.08,0.018,0.078,0.152,760.665,1,"Sigma2_epsilon"
"59",0.140169489596228,0.0438362509771391,0.138169489596228,0.261810305050406,6780194.91977765,1.58031605258505,"Sigma2_phi"
"60",0.0226614390972438,-0.0458385959881856,0.0224190452400436,0.0989822967234074,32745.233426586,1.24508488227209,"cov_int_phi"
"61",-0.016,-0.066,-0.016,0.036,1421.085,1,"cov_2"
"62",0.611,0.519,0.61,0.713,1122.446,1,"Sigma2_e"
"63",-302.521,-346.142,-302.38,-261.999,530.865,1.001,"lp_"
"64",1.088,0.986,1.089,1.189,1913.747,1,"B_0"
"65",0.25,0.131,0.249,0.369,2688.2,1.001,"psi"
"66",0.205,0.122,0.202,0.308,1127.952,1,"Sigma2_intercept"
"67",0.041,0,0.037,0.111,504.912,1.001,"Sigma2_epsilon"
"68",0.0717695786039474,0.00844858781475747,0.0675239142883735,0.178033865476673,3558166.90928413,1.49429837649174,"Sigma2_phi"
"69",0.00258021550041833,-0.0548934557235735,0.00438130126063953,0.0548059945076082,15485.1819114151,1.15646811491698,"cov_int_phi"
"70",-0.015,-0.062,-0.013,0.023,1463.047,1.001,"cov_2"
"71",0.699,0.596,0.697,0.809,933.608,1,"Sigma2_e"
"72",-343.52,-382.681,-343.281,-303.562,479.171,1.002,"lp_"
"73",0.952,0.835,0.951,1.077,2950.577,1,"B_0"
"74",0.424,0.323,0.425,0.518,4284.662,1,"psi"
"75",0.317,0.215,0.312,0.447,1438.824,1.001,"Sigma2_intercept"
"76",0.035,0.001,0.031,0.091,979.92,1.001,"Sigma2_epsilon"
"77",0.160535490105672,0.0738517274120829,0.157128336932277,0.278367528741958,12820387.1825068,1.69928837055932,"Sigma2_phi"
"78",0.111287815101243,0.0388419748658541,0.108906908099344,0.202067510843488,48382.173344742,1.28619679669314,"cov_int_phi"
"79",0.043,-0.004,0.041,0.103,1891.254,1,"cov_2"
"80",0.649,0.56,0.647,0.751,1909.624,1,"Sigma2_e"
"81",-321.825,-356.552,-321.811,-286.592,685.544,1.003,"lp_"
"82",1.053,0.945,1.052,1.159,2173.498,1,"B_0"
"83",0.285,0.161,0.286,0.411,2579.905,1,"psi"
"84",0.262,0.173,0.259,0.37,1674.865,1,"Sigma2_intercept"
"85",0.098,0.033,0.096,0.173,1026.09,1,"Sigma2_epsilon"
"86",0.138929000049186,0.0460615033582635,0.137216724998747,0.258118714894534,3354916.30730947,1.50389658416973,"Sigma2_phi"
"87",0.0128200377591148,-0.0531474909671425,0.0137618639605603,0.0842490602075762,20398.716629696,1.17699515054354,"cov_int_phi"
"88",-0.013,-0.065,-0.012,0.04,1711.054,1,"cov_2"
"89",0.578,0.494,0.575,0.677,1365.939,1,"Sigma2_e"
"90",-286.162,-327.958,-285.566,-248.087,662.53,1,"lp_"
"91",0.999,0.896,0.997,1.105,2012.717,1,"B_0"
"92",0.294,0.169,0.294,0.423,3795.189,1,"psi"
"93",0.236,0.152,0.232,0.346,1531.003,1.001,"Sigma2_intercept"
"94",0.09,0.021,0.089,0.165,628.085,1,"Sigma2_epsilon"
"95",0.127592357635942,0.0334216220838556,0.126592357635942,0.242818998558951,6264916.14133726,1.43491551709869,"Sigma2_phi"
"96",0.00596532509786433,-0.0553282120139138,0.00578689355429999,0.069523861397791,23823.6351081388,1.14686398494779,"cov_int_phi"
"97",-0.015,-0.065,-0.015,0.033,2025.482,1,"cov_2"
"98",0.596,0.51,0.593,0.699,903.968,1.001,"Sigma2_e"
"99",-295.431,-338.345,-294.975,-256.89,499.268,1.001,"lp_"
"100",1.021,0.92,1.021,1.119,3294.131,1,"B_0"
"101",0.307,0.212,0.308,0.405,5966.931,1,"psi"
"102",0.204,0.121,0.202,0.298,1749.375,1,"Sigma2_intercept"
"103",0.027,0,0.019,0.093,579.085,1,"Sigma2_epsilon"
"104",0.0858517970419508,0.0280643313589899,0.0782358208000893,0.195421946225488,22232910.5738425,1.62442887502202,"Sigma2_phi"
"105",0.0162627571847813,-0.0307554346512367,0.017230536134101,0.062713417707457,37813.9312332062,1.13892006921325,"cov_int_phi"
"106",-0.003,-0.041,-0.002,0.032,3143.642,1,"cov_2"
"107",0.661,0.569,0.66,0.764,1476.605,1,"Sigma2_e"
"108",-327.452,-364.69,-327.534,-289.045,681.774,1,"lp_"
"109",0.95,0.84,0.949,1.059,1699.958,1,"B_0"
"110",0.205,0.091,0.206,0.319,3453.369,1,"psi"
"111",0.222,0.141,0.218,0.321,1385.703,1,"Sigma2_intercept"
"112",0.037,0,0.034,0.103,594.294,1,"Sigma2_epsilon"
"113",0.0557959685852542,0.00370373386923235,0.0529797911453622,0.148513303014968,5334470.85291938,1.44725683724579,"Sigma2_phi"
"114",0.0345496886438725,-0.0128527614037267,0.0334883463234142,0.0942249161416367,21052.3517844871,1.15063411888694,"cov_int_phi"
"115",0.02,-0.018,0.019,0.067,1688.069,1,"cov_2"
"116",0.665,0.569,0.663,0.771,1210.992,1,"Sigma2_e"
"117",-329.819,-367.63,-329.742,-291.475,639.426,1,"lp_"
"118",0.954,0.84,0.954,1.069,2184.224,1,"B_0"
"119",0.436,0.307,0.436,0.563,2366.678,1,"psi"
"120",0.223,0.141,0.219,0.328,1192.043,1,"Sigma2_intercept"
"121",0.106,0.046,0.103,0.182,1267.414,1,"Sigma2_epsilon"
"122",0.196624130723839,0.0909311595014685,0.193624130723839,0.33310807219197,2671500.80673246,1.47672823585893,"Sigma2_phi"
"123",0.0369315607009865,-0.0318819866329198,0.0366078463487217,0.105270720668914,15875.3439416515,1.17451676767299,"cov_int_phi"
"124",0.001,-0.052,0.001,0.049,1615.253,1,"cov_2"
"125",0.582,0.502,0.581,0.682,1639.818,1,"Sigma2_e"
"126",-288.339,-328.309,-288.413,-248.143,703.18,1,"lp_"
"127",0.965,0.852,0.965,1.079,2018.096,1,"B_0"
"128",0.444,0.331,0.444,0.561,3745.984,1,"psi"
"129",0.307,0.2,0.303,0.442,1490.458,1,"Sigma2_intercept"
"130",0.043,0,0.039,0.121,562.462,1,"Sigma2_epsilon"
"131",0.150124666714947,0.0595359833310826,0.146124666714947,0.292020930896411,7625835.15928277,1.54340489162277,"Sigma2_phi"
"132",0.0372027396289279,-0.0339956888105964,0.0388876856673829,0.111079162291805,30685.4763221472,1.19593840320261,"cov_int_phi"
"133",-0.011,-0.063,-0.009,0.038,2349.032,1,"cov_2"
"134",0.763,0.652,0.761,0.89,1093.726,1,"Sigma2_e"
"135",-369.835,-410.365,-370.109,-330.375,504.469,1.001,"lp_"
"136",1.064,0.96,1.064,1.167,1899.622,1,"B_0"
"137",0.4,0.274,0.4,0.528,3026.307,1,"psi"
"138",0.192,0.103,0.189,0.301,1408.429,1.002,"Sigma2_intercept"
"139",0.045,0,0.039,0.127,416.303,1.022,"Sigma2_epsilon"
"140",0.12616608776465,0.038085157531368,0.12016608776465,0.268423791321127,4646431.1727961,1.52928804852906,"Sigma2_phi"
"141",0.019820614297545,-0.0465299158029811,0.0215475072236765,0.0855496906157453,23780.9005096161,1.19986560860808,"cov_int_phi"
"142",-0.015,-0.064,-0.013,0.028,1217.41,1.001,"cov_2"
"143",0.803,0.691,0.802,0.923,963.674,1.014,"Sigma2_e"
"144",-386.218,-425.084,-386.346,-347.476,491.381,1.024,"lp_"
"145",0.969,0.852,0.967,1.088,1284.261,1.005,"B_0"
"146",0.354,0.228,0.353,0.485,1812.37,1,"psi"
"147",0.295,0.193,0.29,0.418,1316.942,1,"Sigma2_intercept"
"148",0.086,0.011,0.085,0.164,472.803,1,"Sigma2_epsilon"
"149",0.151082468637187,0.0379977261453887,0.149715290421105,0.286163360506099,1706363.58785933,1.51934684028525,"Sigma2_phi"
"150",0.0368001674116578,-0.0445354584524705,0.0362255357279681,0.125847756626995,18998.2805297116,1.26421098702914,"cov_int_phi"
"151",-0.014,-0.071,-0.014,0.043,1621.03,1,"cov_2"
"152",0.609,0.522,0.606,0.714,892.379,1,"Sigma2_e"
"153",-302.842,-347.053,-301.584,-264.8,482.375,1,"lp_"
"154",1.076,0.946,1.077,1.206,2296.1,1,"B_0"
"155",0.278,0.165,0.278,0.387,4181.129,1,"psi"
"156",0.321,0.213,0.316,0.457,1477.776,1,"Sigma2_intercept"
"157",0.09,0.017,0.089,0.175,745.474,1.002,"Sigma2_epsilon"
"158",0.13682759488174,0.0334960570189869,0.13582759488174,0.265747399951392,10593267.9617689,1.60791577663864,"Sigma2_phi"
"159",0.0542353121419985,-0.0147992897089432,0.0530380040940691,0.130916058126289,27929.0088177091,1.16021802314635,"cov_int_phi"
"160",0.029,-0.027,0.028,0.089,2177.111,1,"cov_2"
"161",0.67,0.571,0.668,0.785,1168.021,1,"Sigma2_e"
"162",-329.782,-375.52,-329.353,-287.992,517.42,1,"lp_"
"163",1.079,0.971,1.079,1.186,4124.544,1,"B_0"
"164",0.354,0.241,0.353,0.466,5267.852,1,"psi"
"165",0.234,0.145,0.231,0.342,1565.945,1,"Sigma2_intercept"
"166",0.042,0,0.038,0.115,581.367,1,"Sigma2_epsilon"
"167",0.106440373358477,0.0298665878661442,0.102076817675528,0.226666616529681,14270406.5902097,1.51422303104534,"Sigma2_phi"
"168",0.0383020076301952,-0.0171532036085053,0.0359943761004845,0.0989978430846762,43449.5137874422,1.19447296034365,"cov_int_phi"
"169",0.005,-0.035,0.003,0.046,2909.766,1,"cov_2"
"170",0.638,0.549,0.636,0.737,1383.605,1,"Sigma2_e"
"171",-317.301,-356.446,-317.232,-278.684,505.821,1,"lp_"
"172",1.099,0.98,1.098,1.224,1119.864,1.002,"B_0"
"173",0.38,0.265,0.381,0.494,1719.701,1,"psi"
"174",0.355,0.244,0.351,0.493,1098.483,1,"Sigma2_intercept"
"175",0.063,0.002,0.062,0.138,363.544,1,"Sigma2_epsilon"
"176",0.136129400645602,0.0375644886449957,0.135514798664239,0.261588687091067,1498083.81707106,1.50643629255957,"Sigma2_phi"
"177",0.027816860960721,-0.033917589851161,0.0267324909867554,0.0966148294977019,8603.92033671384,1.12285995349773,"cov_int_phi"
"178",0,-0.05,-0.001,0.054,1601.31,1,"cov_2"
"179",0.637,0.544,0.633,0.746,741.864,1,"Sigma2_e"
"180",-314.214,-356.863,-313.549,-274.028,295.376,1,"lp_"
"181",0.871,0.759,0.87,0.986,1435.423,1.001,"B_0"
"182",0.434,0.327,0.435,0.546,2747.254,1,"psi"
"183",0.299,0.198,0.295,0.422,1289.084,1,"Sigma2_intercept"
"184",0.024,0,0.017,0.086,509.584,1.003,"Sigma2_epsilon"
"185",0.117934156229585,0.0533260707993016,0.111367531230984,0.234672062044951,3764441.06076053,1.50170541012543,"Sigma2_phi"
"186",0.0448542743529086,-0.00801654435756781,0.0416956979960929,0.109587621579108,16752.0985369248,1.15108300479709,"cov_int_phi"
"187",0.009,-0.03,0.006,0.056,1849.739,1,"cov_2"
"188",0.724,0.63,0.723,0.832,1374.574,1,"Sigma2_e"
"189",-355.228,-389.283,-355.585,-318.137,630.298,1,"lp_"
"190",1.078,0.968,1.079,1.185,2254.517,1,"B_0"
"191",0.336,0.218,0.336,0.454,4627.443,1,"psi"
"192",0.262,0.171,0.259,0.374,1585.704,1,"Sigma2_intercept"
"193",0.051,0.001,0.049,0.123,480.022,1,"Sigma2_epsilon"
"194",0.0994402703527694,0.0213911157901521,0.0974402703527694,0.21143816223809,9188250.96373104,1.42906985502382,"Sigma2_phi"
"195",0.00840645110918217,-0.0434487015458761,0.00832373395979598,0.064257270314721,17858.1315171694,1.08376586675779,"cov_int_phi"
"196",-0.006,-0.051,-0.006,0.041,2422.684,1,"cov_2"
"197",0.642,0.546,0.639,0.752,911.308,1,"Sigma2_e"
"198",-318.298,-359.308,-318.526,-276.729,427.16,1,"lp_"
"199",1.031,0.928,1.031,1.131,3665.447,1,"B_0"
"200",0.284,0.184,0.284,0.383,6337.435,1,"psi"
"201",0.259,0.17,0.255,0.373,1748.656,1.001,"Sigma2_intercept"
"202",0.051,0.001,0.047,0.122,802.64,1.001,"Sigma2_epsilon"
"203",0.103369608269335,0.0229825612175983,0.0993696082693352,0.217244562926757,26078526.4434251,1.65029587717386,"Sigma2_phi"
"204",-0.00687848083716151,-0.0640129665559785,-0.00701120779367623,0.0477094090639655,33729.9333487342,1.11851985538759,"cov_int_phi"
"205",-0.024,-0.073,-0.024,0.02,2336.43,1,"cov_2"
"206",0.642,0.552,0.64,0.745,1700.874,1,"Sigma2_e"
"207",-318.076,-358.924,-317.849,-278.372,705.456,1.001,"lp_"
"208",0.986,0.88,0.987,1.094,4133.822,1,"B_0"
"209",0.386,0.278,0.387,0.494,5873.932,1,"psi"
"210",0.262,0.174,0.258,0.375,1524.896,1,"Sigma2_intercept"
"211",0.03,0,0.024,0.094,735.807,1.003,"Sigma2_epsilon"
"212",0.1000089161779,0.0363135190065022,0.0943721265473426,0.208665466646017,16212735.0245465,1.47287111182783,"Sigma2_phi"
"213",0.0352280220322256,-0.010953852381219,0.033114834125617,0.0920334088511669,28334.1052529949,1.11250268001738,"cov_int_phi"
"214",0.013,-0.024,0.011,0.058,2528.628,1,"cov_2"
"215",0.636,0.548,0.634,0.738,1518.572,1.001,"Sigma2_e"
"216",-316.967,-356.296,-316.759,-278.911,635.601,1.003,"lp_"
"217",0.973,0.857,0.973,1.097,2814.056,1,"B_0"
"218",0.373,0.283,0.371,0.467,6496.337,1,"psi"
"219",0.358,0.249,0.355,0.488,1704.085,1,"Sigma2_intercept"
"220",0.008,0,0.004,0.037,1513.253,1.001,"Sigma2_epsilon"
"221",0.0965122989688513,0.0509517175579234,0.0915656501690637,0.17574575947371,26850200.0967871,1.63718870953469,"Sigma2_phi"
"222",0.0480972435412359,0.00273898649487271,0.0437243271604297,0.109150835787721,49887.4785884581,1.17518454698445,"cov_int_phi"
"223",0.009,-0.022,0.005,0.052,2907.808,1,"cov_2"
"224",0.671,0.586,0.669,0.77,4315.459,1,"Sigma2_e"
"225",-332.962,-365.075,-332.66,-301.613,990.314,1.001,"lp_"
"226",0.909,0.788,0.909,1.029,3215.094,1,"B_0"
"227",0.347,0.235,0.347,0.46,7396.462,1,"psi"
"228",0.299,0.199,0.295,0.422,1392.43,1,"Sigma2_intercept"
"229",0.034,0,0.028,0.099,569.629,1,"Sigma2_epsilon"
"230",0.0914595725651984,0.0263535524330663,0.0854595725651984,0.199976219010174,26107240.9890708,1.47720330345073,"Sigma2_phi"
"231",0.0520980308442013,-0.00213343217592582,0.0499295857809465,0.122526525196464,38276.1921687904,1.13227402826892,"cov_int_phi"
"232",0.027,-0.016,0.025,0.083,1768.423,1,"cov_2"
"233",0.679,0.581,0.677,0.787,1356.852,1,"Sigma2_e"
"234",-335.064,-374.546,-335.394,-293.87,532.474,1,"lp_"
"235",1.059,0.961,1.06,1.156,1585.743,1,"B_0"
"236",0.24,0.13,0.239,0.35,3126.947,1,"psi"
"237",0.222,0.137,0.219,0.321,1281.798,1.001,"Sigma2_intercept"
"238",0.01,0,0.005,0.044,597.134,1,"Sigma2_epsilon"
"239",0.0352113413608207,0.00739707758676856,0.0300016845463791,0.0976178700816064,4280308.79299876,1.43769689862536,"Sigma2_phi"
"240",0.00779802291715705,-0.0335542363281904,0.00965829209440188,0.0454427315745795,14903.9553292276,1.11323278610757,"cov_int_phi"
"241",-0.005,-0.039,-0.003,0.023,2233.697,1,"cov_2"
"242",0.659,0.572,0.658,0.755,1404.357,1,"Sigma2_e"
"243",-328.358,-360.689,-328.164,-296.037,884.115,1.001,"lp_"
"244",1.002,0.905,1.001,1.101,2625.84,1,"B_0"
