"","V1","V2","V3","V4","V5","V6","Parameter"
"1",0.994,0.853,0.995,1.13,1040.057,1.002,"B_0"
"2",0.325,0.218,0.325,0.436,1580.669,1,"psi"
"3",0.196,0.117,0.19,0.309,1213.96,1,"Sigma2_intercept"
"4",0.027,0.005,0.026,0.06,1572.04,1.001,"Sigma2_epsilon"
"5",0.172,0.091,0.167,0.285,1554.114,1,"Sigma2_phi"
"6",0.105715002148131,0.0173778803635511,0.104007213371258,0.216492257065209,44658.8898638909,1.77147599546929,"cov_int_phi"
"7",-0.005,-0.04,-0.005,0.03,2281.11,1.002,"cov_2"
"8",0.585,0.527,0.584,0.648,3505.362,1.001,"Sigma2_e"
"9",-267.379,-292.854,-267.099,-244.025,889.267,1.001,"lp_"
"10",1.002,0.852,1.003,1.154,749.466,1,"B_0"
"11",0.236,0.14,0.235,0.329,1439.8,1.002,"psi"
"12",0.249,0.154,0.241,0.392,1103.461,1.001,"Sigma2_intercept"
"13",0.014,0,0.012,0.044,1071.906,1,"Sigma2_epsilon"
"14",0.083,0.035,0.08,0.154,1372.01,1.002,"Sigma2_phi"
"15",0.0626129841821988,-0.00232282968758523,0.0613175651669453,0.140268702660641,29217.2952059997,1.54152542668672,"cov_int_phi"
"16",-0.001,-0.032,-0.001,0.029,3381.921,1,"cov_2"
"17",0.601,0.54,0.6,0.669,3214.295,1,"Sigma2_e"
"18",-276.517,-304.087,-276.181,-250.679,698.349,1.001,"lp_"
"19",1.036,0.916,1.036,1.157,1546.249,1,"B_0"
"20",0.282,0.183,0.281,0.381,2265.819,1,"psi"
"21",0.132,0.077,0.128,0.215,1715.044,1,"Sigma2_intercept"
"22",0.012,0,0.009,0.039,1266.838,1,"Sigma2_epsilon"
"23",0.091,0.043,0.088,0.155,2126.415,1,"Sigma2_phi"
"24",0.0602375987596957,0.0098644866686792,0.0581450596973268,0.12541800560866,56736.0415003379,1.56841742909923,"cov_int_phi"
"25",0.002,-0.019,0.001,0.025,3398.839,1,"cov_2"
"26",0.59,0.529,0.59,0.656,3333.966,1,"Sigma2_e"
"27",-269.854,-295.199,-269.981,-244.935,857.1,1,"lp_"
"28",0.865,0.738,0.867,0.989,1235.783,1,"B_0"
"29",0.228,0.12,0.227,0.339,1849.773,1,"psi"
"30",0.149,0.086,0.143,0.243,1328.412,1.001,"Sigma2_intercept"
"31",0.026,0.005,0.024,0.06,1727.093,1,"Sigma2_epsilon"
"32",0.084,0.036,0.08,0.152,1865.44,1.001,"Sigma2_phi"
"33",0.036138791815852,-0.0145497247484925,0.0362484093926287,0.0986196475435987,30550.9554471832,1.4108305082092,"cov_int_phi"
"34",0,-0.029,0.001,0.03,2866.851,1,"cov_2"
"35",0.615,0.554,0.613,0.685,4313.45,1,"Sigma2_e"
"36",-284.984,-311.402,-284.531,-261.129,811.062,1.002,"lp_"
"37",0.951,0.808,0.952,1.094,989.658,1,"B_0"
"38",0.268,0.156,0.268,0.382,1496.447,1,"psi"
"39",0.217,0.132,0.21,0.336,1534.314,1,"Sigma2_intercept"
"40",0.025,0.004,0.023,0.058,1765.801,1,"Sigma2_epsilon"
"41",0.101,0.046,0.097,0.18,1451.546,1,"Sigma2_phi"
"42",0.0751246301566243,-0.00880820496578338,0.0747566588237261,0.178207793686069,41766.5036484231,1.67384266759303,"cov_int_phi"
"43",-0.009,-0.047,-0.008,0.029,2268.334,1,"cov_2"
"44",0.645,0.58,0.643,0.718,3433.75,1,"Sigma2_e"
"45",-305.016,-331.711,-304.74,-281.6,823.092,1.001,"lp_"
"46",1.032,0.886,1.032,1.172,1258.184,1.001,"B_0"
"47",0.157,0.025,0.158,0.292,1692.475,1,"psi"
"48",0.133,0.078,0.129,0.216,1764.288,1.001,"Sigma2_intercept"
"49",0.048,0.018,0.045,0.095,1874.232,1,"Sigma2_epsilon"
"50",0.071,0.033,0.068,0.127,1790.127,1,"Sigma2_phi"
"51",0.0475203281401951,-0.00588793906958756,0.0462937209794506,0.118488178739113,33486.6066970756,1.4459414278622,"cov_int_phi"
"52",0.022,-0.009,0.021,0.058,1800.58,1,"cov_2"
"53",0.607,0.544,0.606,0.675,4316.422,1,"Sigma2_e"
"54",-280.61,-307.41,-280.278,-256.038,841.296,1.001,"lp_"
"55",0.927,0.766,0.928,1.083,599.301,1,"B_0"
"56",0.22,0.107,0.22,0.33,1545.067,1,"psi"
"57",0.278,0.173,0.27,0.428,818.842,1,"Sigma2_intercept"
"58",0.023,0.003,0.022,0.054,1435.067,1,"Sigma2_epsilon"
"59",0.075,0.03,0.072,0.141,1624.486,1,"Sigma2_phi"
"60",0.049907098663565,-0.0207009507776756,0.0491402885564676,0.131470170933542,22982.9593949381,1.45610923687426,"cov_int_phi"
"61",-0.003,-0.041,-0.003,0.033,2817.123,1,"cov_2"
"62",0.567,0.508,0.566,0.632,3534.06,1,"Sigma2_e"
"63",-252.112,-278.243,-251.836,-227.382,910.982,1,"lp_"
"64",0.998,0.858,0.998,1.138,744.963,1.001,"B_0"
"65",0.3,0.19,0.301,0.407,1545.145,1,"psi"
"66",0.192,0.116,0.186,0.305,1074.124,1,"Sigma2_intercept"
"67",0.017,0,0.015,0.049,859.201,1,"Sigma2_epsilon"
"68",0.093,0.043,0.089,0.163,1282.942,1,"Sigma2_phi"
"69",0.0608032541891452,-0.00206787502726144,0.0600451483239634,0.132967902683619,25894.6853097008,1.46254602623771,"cov_int_phi"
"70",0,-0.032,0,0.029,2471.206,1,"cov_2"
"71",0.636,0.57,0.635,0.705,2214.996,1,"Sigma2_e"
"72",-299.906,-326.628,-299.81,-274.452,618.385,1.001,"lp_"
"73",1.099,0.949,1.099,1.253,1601.641,1,"B_0"
"74",0.249,0.109,0.249,0.391,2130.476,1,"psi"
"75",0.273,0.171,0.264,0.418,1838.85,1,"Sigma2_intercept"
"76",0.031,0.005,0.029,0.067,1545.148,1.002,"Sigma2_epsilon"
"77",0.15,0.047,0.14,0.301,2071.386,1,"Sigma2_phi"
"78",0.110685260972994,-0.0141882720070762,0.109679272055352,0.269497632043037,88644.9643631127,1.92762738944728,"cov_int_phi"
"79",-0.01,-0.056,-0.009,0.035,3898.154,1,"cov_2"
"80",0.617,0.557,0.616,0.684,3727.202,1.001,"Sigma2_e"
"81",-287.654,-313.538,-287.324,-263.13,907.898,1.004,"lp_"
"82",0.932,0.776,0.933,1.087,1542.971,1,"B_0"
"83",0.196,0.068,0.197,0.321,2528.231,1,"psi"
"84",0.243,0.15,0.236,0.378,1503.628,1.001,"Sigma2_intercept"
"85",0.012,0,0.009,0.041,1462.599,1,"Sigma2_epsilon"
