"","V1","V2","V3","V4","V5","V6","Parameter"
"100",0.216,0.12,0.207,0.366,76.63,1.008,"Sigma2_intercept"
"101",0.206,0.112,0.199,0.34,109.384,1.014,"Sigma2_phi"
"102",0.055,-0.009,0.054,0.125,79.142,1.005,"cov_int_phi"
"103",0.055,-0.009,0.054,0.125,79.142,1.005,"cov_2"
"104",0.599,0.492,0.595,0.737,120.885,1.023,"Sigma2_e"
"105",557.964,531.936,558.425,581.667,24.119,1.103,"lp_"
"106",1.069,0.898,1.071,1.244,29.987,1.061,"B_0"
"107",0.344,0.205,0.332,0.551,91.401,1.018,"Sigma2_intercept"
"108",0.136,0.037,0.135,0.254,34.786,1,"Sigma2_phi"
"109",0.009,-0.073,0.008,0.098,91.511,1,"cov_int_phi"
"110",0.009,-0.073,0.008,0.098,91.511,1,"cov_2"
"111",0.588,0.465,0.583,0.738,39.138,1.003,"Sigma2_e"
"112",563.658,535.309,564.757,589.549,30.165,1.018,"lp_"
"113",0.951,0.733,0.952,1.152,50.745,1.028,"B_0"
"114",0.289,0.156,0.277,0.476,40.992,1.076,"Sigma2_intercept"
"115",0.187,0.064,0.18,0.337,112.932,1.004,"Sigma2_phi"
"116",0.06,-0.021,0.06,0.153,47.609,1.014,"cov_int_phi"
"117",0.06,-0.021,0.06,0.153,47.609,1.014,"cov_2"
"118",0.729,0.59,0.725,0.887,117.699,1.055,"Sigma2_e"
"119",530.295,502.18,530.683,555.625,83.549,1.017,"lp_"
"120",0.816,0.56,0.814,1.075,26.774,1.107,"B_0"
"121",0.419,0.264,0.413,0.607,148.202,1,"Sigma2_intercept"
"122",0.161,0.061,0.155,0.3,52.332,1.012,"Sigma2_phi"
"123",0.102,0.015,0.101,0.198,78.466,1.03,"cov_int_phi"
"124",0.102,0.015,0.101,0.198,78.466,1.03,"cov_2"
"125",0.669,0.538,0.664,0.824,89.269,1.029,"Sigma2_e"
"126",544.047,517.768,544.066,572.345,37.668,1.003,"lp_"
"127",1.041,0.831,1.045,1.246,31.287,1,"B_0"
"128",0.292,0.154,0.283,0.499,111.672,1,"Sigma2_intercept"
"129",0.179,0.068,0.173,0.33,91.703,1,"Sigma2_phi"
"130",0.036,-0.049,0.035,0.127,47.847,1.009,"cov_int_phi"
"131",0.036,-0.049,0.035,0.127,47.847,1.009,"cov_2"
"132",0.673,0.536,0.666,0.833,84.343,1.01,"Sigma2_e"
"133",542.156,513.615,541.748,570.747,53.456,1,"lp_"
"134",1.084,0.909,1.082,1.259,29.93,1.004,"B_0"
"135",0.275,0.145,0.267,0.438,68.466,1.022,"Sigma2_intercept"
"136",0.114,0.03,0.109,0.236,55.666,1.008,"Sigma2_phi"
"137",0.05,-0.017,0.049,0.117,108.987,1,"cov_int_phi"
"138",0.05,-0.017,0.049,0.117,108.987,1,"cov_2"
"139",0.502,0.401,0.498,0.634,70.237,1.009,"Sigma2_e"
"140",587.27,557.91,587.343,616.331,56.337,1,"lp_"
"141",0.986,0.852,0.987,1.119,119.396,1.009,"B_0"
"142",0.126,0.039,0.12,0.257,61.788,1.024,"Sigma2_intercept"
"143",0.055,0.005,0.046,0.163,17.677,1.181,"Sigma2_phi"
"144",0.017,-0.035,0.018,0.069,25.194,1.183,"cov_int_phi"
"145",0.017,-0.035,0.018,0.069,25.194,1.183,"cov_2"
"146",0.735,0.6,0.731,0.887,100.01,1.007,"Sigma2_e"
"147",526.475,501.799,527.037,550.002,49.483,1.017,"lp_"
"148",1.112,0.966,1.115,1.252,87.022,1.02,"B_0"
"149",0.214,0.11,0.207,0.358,173.997,1.011,"Sigma2_intercept"
"150",0.017,0,0.009,0.08,74.686,1.019,"Sigma2_phi"
"151",0.001,-0.042,0.001,0.043,127.796,1.001,"cov_int_phi"
"152",0.001,-0.042,0.001,0.043,127.796,1.001,"cov_2"
"153",0.706,0.573,0.703,0.846,191.141,1.011,"Sigma2_e"
"154",533.859,513.108,533.567,555.472,113.092,1.009,"lp_"
"155",1.105,0.841,1.113,1.333,72.861,1.006,"B_0"
"156",0.315,0.165,0.304,0.557,97.981,1.026,"Sigma2_intercept"
"157",0.164,0.037,0.154,0.327,100.387,1,"Sigma2_phi"
"158",0.11,0.025,0.106,0.228,159.711,1.001,"cov_int_phi"
"159",0.11,0.025,0.106,0.228,159.711,1.001,"cov_2"
"160",0.698,0.548,0.69,0.881,139.671,1.006,"Sigma2_e"
"161",537.285,506.542,537.461,570.195,70.954,1.01,"lp_"
"162",0.942,0.742,0.94,1.173,66.755,1,"B_0"
"163",0.18,0.066,0.174,0.33,28.736,1.034,"Sigma2_intercept"
"164",0.202,0.091,0.195,0.359,54.583,1,"Sigma2_phi"
"165",0.102,0.022,0.099,0.201,33.323,1.024,"cov_int_phi"
"166",0.102,0.022,0.099,0.201,33.323,1.024,"cov_2"
"167",0.76,0.602,0.755,0.942,25.647,1.005,"Sigma2_e"
"168",525.167,497.883,525.102,552.125,17.53,1.001,"lp_"
"169",1.131,0.957,1.13,1.296,37.216,1.038,"B_0"
"170",0.244,0.115,0.236,0.42,46.107,1.033,"Sigma2_intercept"
"171",0.091,0.013,0.085,0.21,26.781,1.016,"Sigma2_phi"
"172",0.049,-0.02,0.045,0.14,54.833,1.034,"cov_int_phi"
"173",0.049,-0.02,0.045,0.14,54.833,1.034,"cov_2"
"174",0.681,0.552,0.678,0.835,66.706,1.007,"Sigma2_e"
"175",540.277,510.091,539.732,567.82,28.852,1.008,"lp_"
"176",1.081,0.925,1.085,1.235,119.223,1.031,"B_0"
"177",0.26,0.14,0.253,0.424,188.026,1.003,"Sigma2_intercept"
"178",0.069,0,0.061,0.188,31.325,1.001,"Sigma2_phi"
"179",0.006,-0.055,0.005,0.067,226.174,1.002,"cov_int_phi"
"180",0.006,-0.055,0.005,0.067,226.174,1.002,"cov_2"
"181",0.72,0.581,0.718,0.873,103.339,1.004,"Sigma2_e"
"182",529.788,504.436,528.945,559.576,35.649,1.008,"lp_"
"183",1.099,0.9,1.105,1.264,196.806,1.007,"B_0"
"184",0.258,0.131,0.253,0.422,198.293,1.008,"Sigma2_intercept"
"185",0.072,0.001,0.068,0.163,158.445,1.002,"Sigma2_phi"
"186",0.079,0.003,0.077,0.158,158.657,1.001,"cov_int_phi"
"187",0.079,0.003,0.077,0.158,158.657,1.001,"cov_2"
"188",0.672,0.546,0.666,0.834,181.742,1.006,"Sigma2_e"
"189",541.338,513.708,541.526,568.222,109.203,1.011,"lp_"
"190",0.94,0.754,0.944,1.106,134.546,1.003,"B_0"
"191",0.322,0.168,0.313,0.529,162.052,1.008,"Sigma2_intercept"
"192",0.143,0.045,0.137,0.272,192.167,1.004,"Sigma2_phi"
"193",0.001,-0.1,0.005,0.085,72.977,1,"cov_int_phi"
"194",0.001,-0.1,0.005,0.085,72.977,1,"cov_2"
"195",0.612,0.486,0.61,0.753,238.815,1.001,"Sigma2_e"
"196",556.378,526.901,556.401,585.59,143.92,1.002,"lp_"
"197",1.019,0.859,1.017,1.194,46.264,1.003,"B_0"
"198",0.257,0.122,0.25,0.428,88.341,1,"Sigma2_intercept"
"199",0.085,0.001,0.081,0.2,13.864,1.045,"Sigma2_phi"
"200",0.02,-0.045,0.018,0.095,30.714,1.002,"cov_int_phi"
"201",0.02,-0.045,0.018,0.095,30.714,1.002,"cov_2"
"202",0.683,0.55,0.675,0.854,70.254,1.009,"Sigma2_e"
"203",540.563,511.92,540.486,566.988,26.542,1.017,"lp_"
"204",0.943,0.772,0.945,1.094,81.724,1,"B_0"
"205",0.358,0.212,0.349,0.559,194.461,1,"Sigma2_intercept"
"206",0.026,0,0.012,0.122,50.352,1.073,"Sigma2_phi"
"207",0.01,-0.033,0.005,0.082,120.399,1.024,"cov_int_phi"
"208",0.01,-0.033,0.005,0.082,120.399,1.024,"cov_2"
"209",0.739,0.604,0.735,0.904,187.909,1.013,"Sigma2_e"
"210",526.885,503.482,527.02,551.228,117.444,1.02,"lp_"
"211",0.91,0.723,0.915,1.064,92.728,1,"B_0"
"212",0.262,0.137,0.256,0.439,187.059,1.004,"Sigma2_intercept"
"213",0.141,0.039,0.135,0.286,39.259,1.112,"Sigma2_phi"
"214",0.024,-0.051,0.021,0.11,38.497,1.028,"cov_int_phi"
"215",0.024,-0.051,0.021,0.11,38.497,1.028,"cov_2"
"216",0.689,0.553,0.681,0.854,84.038,1.041,"Sigma2_e"
"217",539.3,511.856,539.235,566.389,62.192,1.066,"lp_"
"218",0.999,0.848,1,1.149,75.47,1.005,"B_0"
"219",0.119,0.033,0.113,0.236,142.937,1.006,"Sigma2_intercept"
"220",0.144,0.04,0.141,0.263,100.022,1.035,"Sigma2_phi"
"221",0.023,-0.037,0.021,0.098,35.506,1.013,"cov_int_phi"
"222",0.023,-0.037,0.021,0.098,35.506,1.013,"cov_2"
"223",0.702,0.563,0.697,0.868,117.359,1.011,"Sigma2_e"
"224",536.017,509.925,535.67,562.586,76.869,1.018,"lp_"
"225",1.032,0.851,1.031,1.223,58.068,1.001,"B_0"
"226",0.428,0.258,0.42,0.641,99.98,1.027,"Sigma2_intercept"
"227",0.131,0.031,0.128,0.251,43.902,1.002,"Sigma2_phi"
"228",0.01,-0.086,0.008,0.107,58.981,1.019,"cov_int_phi"
"229",0.01,-0.086,0.008,0.107,58.981,1.019,"cov_2"
"230",0.573,0.462,0.567,0.718,95.655,1,"Sigma2_e"
"231",568.74,541.371,569.3,593.473,73.65,1.013,"lp_"
"232",1.085,0.917,1.086,1.265,44.819,1.062,"B_0"
"233",0.15,0.02,0.15,0.277,37.674,1.012,"Sigma2_intercept"
"234",0.187,0.078,0.182,0.329,111.534,1,"Sigma2_phi"
"235",0.025,-0.049,0.025,0.095,28.107,1.011,"cov_int_phi"
"236",0.025,-0.049,0.025,0.095,28.107,1.011,"cov_2"
"237",0.687,0.549,0.68,0.882,46.617,1,"Sigma2_e"
"238",538.956,500.965,539.488,569.293,38.082,1.009,"lp_"
"239",0.915,0.708,0.915,1.104,110.042,1.016,"B_0"
"240",0.256,0.105,0.246,0.45,126.871,1.03,"Sigma2_intercept"
"241",0.235,0.106,0.226,0.402,104.318,1,"Sigma2_phi"
"242",0.095,0.002,0.091,0.212,52.544,1,"cov_int_phi"
"243",0.095,0.002,0.091,0.212,52.544,1,"cov_2"
"244",0.778,0.625,0.776,0.962,84.736,1.024,"Sigma2_e"
"245",521.939,491.722,521.842,551.678,64.173,1.028,"lp_"
"246",1.102,0.953,1.103,1.248,80.411,1,"B_0"
"247",0.16,0.004,0.162,0.285,34.4,1.007,"Sigma2_intercept"
"248",0.077,0.009,0.071,0.189,71.969,1.002,"Sigma2_phi"
"249",0.02,-0.033,0.017,0.089,88.305,1.006,"cov_int_phi"
"250",0.02,-0.033,0.017,0.089,88.305,1.006,"cov_2"
"251",0.665,0.531,0.656,0.84,46.659,1.002,"Sigma2_e"
"252",543.273,507.431,544.284,571.918,37.501,1,"lp_"
"253",1.132,0.992,1.132,1.278,109.734,1.009,"B_0"
"254",0.045,0.001,0.037,0.137,22.4,1.042,"Sigma2_intercept"
"255",0.131,0.041,0.128,0.24,116.888,1.005,"Sigma2_phi"
"256",0.027,-0.012,0.024,0.08,35.161,1.01,"cov_int_phi"
"257",0.027,-0.012,0.024,0.08,35.161,1.01,"cov_2"
"258",0.644,0.522,0.639,0.794,96.634,1.001,"Sigma2_e"
"259",545.461,520.504,545.223,569.356,75.198,1,"lp_"
"260",1.024,0.881,1.02,1.196,116.294,1.017,"B_0"
"261",0.214,0.084,0.208,0.378,153.356,1.025,"Sigma2_intercept"
"262",0.07,0.006,0.064,0.179,69.013,1.005,"Sigma2_phi"
"263",-0.014,-0.076,-0.013,0.049,146.359,1.001,"cov_int_phi"
"264",-0.014,-0.076,-0.013,0.049,146.359,1.001,"cov_2"
"265",0.627,0.494,0.625,0.786,129.256,1.008,"Sigma2_e"
"266",553.04,520.804,553.191,583.927,72.947,1.031,"lp_"
"267",0.907,0.738,0.898,1.142,40.329,1.008,"B_0"
"268",0.22,0.104,0.214,0.367,63.703,1.001,"Sigma2_intercept"
"269",0.189,0.079,0.182,0.332,63.47,1.012,"Sigma2_phi"
"270",0.011,-0.093,0.01,0.104,42.985,1.035,"cov_int_phi"
"271",0.011,-0.093,0.01,0.104,42.985,1.035,"cov_2"
"272",0.716,0.588,0.712,0.863,96.232,1,"Sigma2_e"
"273",535.293,511.828,535.706,558.397,71.107,1.004,"lp_"
"274",1.014,0.849,1.012,1.205,46.562,1.024,"B_0"
"275",0.213,0.114,0.204,0.361,140.866,1.004,"Sigma2_intercept"
"276",0.1,0.026,0.095,0.204,55.363,1.048,"Sigma2_phi"
"277",0.045,-0.013,0.042,0.109,33.594,1.025,"cov_int_phi"
"278",0.045,-0.013,0.042,0.109,33.594,1.025,"cov_2"
"279",0.565,0.452,0.564,0.686,217.013,1.002,"Sigma2_e"
"280",569.309,543.281,569.393,597.588,127.094,1.014,"lp_"
"281",1.029,0.876,1.03,1.184,99.299,1.02,"B_0"
"282",0.168,0.059,0.163,0.31,133.516,1.015,"Sigma2_intercept"
"283",0.079,0,0.073,0.195,33.376,1.025,"Sigma2_phi"
"284",0.006,-0.047,0.004,0.063,204.22,1,"cov_int_phi"
"285",0.006,-0.047,0.004,0.063,204.22,1,"cov_2"
"286",0.634,0.513,0.628,0.781,73.023,1,"Sigma2_e"
"287",550.484,518.87,551.137,581.279,42.764,1,"lp_"
"288",0.964,0.831,0.961,1.112,65.9,1.021,"B_0"
"289",0.183,0.08,0.177,0.316,80.363,1,"Sigma2_intercept"
"290",0.052,0,0.037,0.181,14.539,1.066,"Sigma2_phi"
"291",0.007,-0.044,0.003,0.069,28.196,1.035,"cov_int_phi"
"292",0.007,-0.044,0.003,0.069,28.196,1.035,"cov_2"
"293",0.66,0.516,0.66,0.816,24.42,1.014,"Sigma2_e"
"294",543.799,514.404,542.356,578.689,13.038,1.09,"lp_"
"295",0.998,0.822,0.995,1.171,90.1,1,"B_0"
"296",0.162,0.066,0.157,0.302,116.892,1.031,"Sigma2_intercept"
"297",0.174,0.053,0.17,0.323,71.028,1.025,"Sigma2_phi"
"298",0.043,-0.026,0.04,0.119,44.823,1.014,"cov_int_phi"
"299",0.043,-0.026,0.04,0.119,44.823,1.014,"cov_2"
"300",0.732,0.592,0.722,0.922,74.518,1.027,"Sigma2_e"
"301",530.477,500.46,530.918,555.274,54.032,1.064,"lp_"
"302",0.993,0.833,0.994,1.15,73.696,1.029,"B_0"
"303",0.232,0.097,0.226,0.419,75.656,1.019,"Sigma2_intercept"
"304",0.068,0,0.064,0.201,21.386,1.006,"Sigma2_phi"
"305",0.052,-0.012,0.048,0.152,40.929,1,"cov_int_phi"
"306",0.052,-0.012,0.048,0.152,40.929,1,"cov_2"
"307",0.673,0.525,0.668,0.852,30.719,1,"Sigma2_e"
"308",541.427,504.454,542.156,574.508,24.594,1.002,"lp_"
"309",0.95,0.737,0.952,1.155,83.51,1.014,"B_0"
"310",0.273,0.121,0.268,0.439,125.645,1.019,"Sigma2_intercept"
"311",0.189,0.068,0.185,0.338,85.625,1.003,"Sigma2_phi"
"312",0.04,-0.049,0.039,0.14,120.848,1.003,"cov_int_phi"
"313",0.04,-0.049,0.039,0.14,120.848,1.003,"cov_2"
"314",0.627,0.505,0.621,0.792,97.422,1,"Sigma2_e"
"315",553.836,520.992,554.505,582.301,59.564,1.004,"lp_"
"316",1.076,0.878,1.076,1.278,67.931,1.009,"B_0"
"317",0.371,0.228,0.364,0.565,178.608,1.013,"Sigma2_intercept"
"318",0.109,0.017,0.102,0.245,77.806,1.014,"Sigma2_phi"
"319",0.054,-0.024,0.05,0.154,137.099,1.002,"cov_int_phi"
"320",0.054,-0.024,0.05,0.154,137.099,1.002,"cov_2"
"321",0.677,0.543,0.671,0.841,139.004,1.012,"Sigma2_e"
"322",541.969,512.879,542.685,568.642,89.137,1,"lp_"
"323",1.021,0.865,1.018,1.199,84.195,1.014,"B_0"
"324",0.175,0.072,0.168,0.326,50.235,1.023,"Sigma2_intercept"
"325",0.193,0.075,0.184,0.365,63.013,1.001,"Sigma2_phi"
"326",-0.016,-0.091,-0.018,0.066,45.215,1.015,"cov_int_phi"
"327",-0.016,-0.091,-0.018,0.066,45.215,1.015,"cov_2"
"328",0.678,0.545,0.673,0.833,74.023,1.009,"Sigma2_e"
"329",541.557,508.379,542.391,568.54,30.417,1.015,"lp_"
"330",0.893,0.714,0.898,1.052,48.9,1,"B_0"
"331",0.268,0.147,0.262,0.412,173.912,1,"Sigma2_intercept"
"332",0.143,0.051,0.137,0.278,73.913,1,"Sigma2_phi"
"333",0.004,-0.069,0.002,0.099,32.107,1.004,"cov_int_phi"
"334",0.004,-0.069,0.002,0.099,32.107,1.004,"cov_2"
"335",0.592,0.479,0.588,0.726,97.792,1,"Sigma2_e"
"336",561.127,534.903,561.33,586.119,74.621,1,"lp_"
"337",1.006,0.823,1.007,1.183,142.474,1,"B_0"
"338",0.206,0.085,0.2,0.361,152.293,1.018,"Sigma2_intercept"
"339",0.19,0.079,0.182,0.36,132.182,1.023,"Sigma2_phi"
"340",0.056,-0.021,0.054,0.15,55.844,1.001,"cov_int_phi"
"341",0.056,-0.021,0.054,0.15,55.844,1.001,"cov_2"
"342",0.733,0.583,0.731,0.889,105.184,1.005,"Sigma2_e"
"343",529.531,500.082,530.022,555.842,96.461,1.001,"lp_"
"344",0.903,0.711,0.905,1.081,87.923,1.004,"B_0"
"345",0.217,0.08,0.21,0.426,59.218,1.019,"Sigma2_intercept"
"346",0.155,0.035,0.149,0.323,70.787,1,"Sigma2_phi"
"347",0.044,-0.03,0.042,0.131,45.078,1.001,"cov_int_phi"
"348",0.044,-0.03,0.042,0.131,45.078,1.001,"cov_2"
"349",0.765,0.611,0.758,0.958,59.417,1.001,"Sigma2_e"
"350",524.627,489.647,525.759,555.07,40.305,1.006,"lp_"
"351",1.012,0.794,1.024,1.176,63.085,1.017,"B_0"
"352",0.342,0.21,0.331,0.526,117.048,1,"Sigma2_intercept"
"353",0.076,0.012,0.07,0.173,36.962,1.003,"Sigma2_phi"
"354",0.065,-0.002,0.061,0.151,110.594,1,"cov_int_phi"
"355",0.065,-0.002,0.061,0.151,110.594,1,"cov_2"
"356",0.596,0.477,0.598,0.716,115.319,1.014,"Sigma2_e"
"357",559.831,530.518,560.287,587.024,73.631,1.012,"lp_"
"358",0.884,0.693,0.886,1.062,171.755,1.011,"B_0"
"359",0.209,0.096,0.204,0.361,253.266,1.004,"Sigma2_intercept"
"360",0.154,0.058,0.149,0.279,166.944,1.004,"Sigma2_phi"
"361",0.087,0.02,0.084,0.173,205.843,1.002,"cov_int_phi"
"362",0.087,0.02,0.084,0.173,205.843,1.002,"cov_2"
"363",0.674,0.541,0.668,0.836,201.154,1.002,"Sigma2_e"
"364",542.368,512.952,542.801,568.929,118.864,1.006,"lp_"
"365",0.94,0.8,0.942,1.079,93.872,1.008,"B_0"
"366",0.168,0.067,0.161,0.314,98.549,1.01,"Sigma2_intercept"
"367",0.064,0,0.057,0.179,28.692,1.081,"Sigma2_phi"
"368",0.009,-0.043,0.007,0.07,68.516,1,"cov_int_phi"
"369",0.009,-0.043,0.007,0.07,68.516,1,"cov_2"
"370",0.702,0.574,0.699,0.843,148.981,1.009,"Sigma2_e"
"371",536.332,511.754,535.627,561.559,64.293,1.027,"lp_"
"372",0.864,0.655,0.861,1.091,49.08,1.002,"B_0"
"373",0.269,0.144,0.26,0.441,43.54,1,"Sigma2_intercept"
"374",0.184,0.069,0.175,0.353,121.047,1.018,"Sigma2_phi"
"375",0.122,0.026,0.117,0.259,52.275,1.028,"cov_int_phi"
"376",0.122,0.026,0.117,0.259,52.275,1.028,"cov_2"
"377",0.817,0.655,0.81,1.011,130.844,1,"Sigma2_e"
"378",513.403,485.952,513.418,540.046,59.265,1.005,"lp_"
"379",1.015,0.825,1.016,1.196,36.184,1.036,"B_0"
"380",0.234,0.109,0.231,0.396,62.512,1.005,"Sigma2_intercept"
"381",0.232,0.098,0.23,0.39,107.676,1.001,"Sigma2_phi"
"382",-0.032,-0.137,-0.03,0.071,32.575,1.089,"cov_int_phi"
"383",-0.032,-0.137,-0.03,0.071,32.575,1.089,"cov_2"
"384",0.682,0.546,0.674,0.889,79.109,1.028,"Sigma2_e"
"385",541.389,508.882,541.72,569.809,61.464,1.007,"lp_"
"386",1.019,0.867,1.016,1.189,118.463,1.02,"B_0"
"387",0.235,0.121,0.228,0.4,112.93,1.005,"Sigma2_intercept"
"388",0.108,0.032,0.104,0.214,95.112,1.012,"Sigma2_phi"
"389",0.004,-0.064,0.002,0.076,63.64,1.021,"cov_int_phi"
"390",0.004,-0.064,0.002,0.076,63.64,1.021,"cov_2"
