"","V1","V2","V3","V4","V5","V6","Parameter"
"1",0.983,0.892,0.984,1.077,89.063,1,"B_0"
"2",0.292,0.221,0.291,0.369,162.649,1.008,"Sigma2_intercept"
"3",0.154,0.101,0.153,0.214,174.97,1.001,"Sigma2_phi"
"4",0.06,0.021,0.059,0.105,141.707,1.009,"cov_int_phi"
"5",0.06,0.021,0.059,0.105,141.707,1.009,"cov_2"
"6",0.619,0.553,0.617,0.69,154.646,1.026,"Sigma2_e"
"7",96.949,42.936,97.261,150.701,98.041,1.015,"lp_"
"8",1.008,0.918,1.008,1.102,133.389,1.011,"B_0"
"9",0.278,0.212,0.276,0.358,189.765,1.002,"Sigma2_intercept"
"10",0.133,0.084,0.131,0.188,185.165,1,"Sigma2_phi"
"11",0.053,0.012,0.052,0.1,75.686,1,"cov_int_phi"
"12",0.053,0.012,0.052,0.1,75.686,1,"cov_2"
"13",0.604,0.541,0.602,0.67,306.907,1.004,"Sigma2_e"
"14",109.451,51.638,110.468,161.386,171.049,1,"lp_"
"15",0.92,0.826,0.92,1.012,84.873,1.008,"B_0"
"16",0.255,0.186,0.254,0.325,127.116,1.001,"Sigma2_intercept"
"17",0.153,0.101,0.153,0.213,109.534,1.013,"Sigma2_phi"
"18",0.05,0.011,0.05,0.092,92.133,1.002,"cov_int_phi"
"19",0.05,0.011,0.05,0.092,92.133,1.002,"cov_2"
"20",0.675,0.606,0.675,0.756,152.077,1.017,"Sigma2_e"
"21",42.9,-12.641,42.743,101.145,108.064,1.009,"lp_"
"22",0.977,0.882,0.979,1.068,28.671,1.002,"B_0"
"23",0.316,0.236,0.314,0.408,64.997,1.016,"Sigma2_intercept"
"24",0.144,0.095,0.141,0.208,50.912,1.031,"Sigma2_phi"
"25",0.013,-0.027,0.012,0.055,68.547,1.031,"cov_int_phi"
"26",0.013,-0.027,0.012,0.055,68.547,1.031,"cov_2"
"27",0.686,0.612,0.685,0.763,87.409,1.011,"Sigma2_e"
"28",34.17,-20.57,31.956,94.008,41.938,1.071,"lp_"
"29",0.969,0.873,0.969,1.066,41.991,1.033,"B_0"
"30",0.283,0.21,0.282,0.355,167.105,1.022,"Sigma2_intercept"
"31",0.154,0.1,0.153,0.218,85.354,1.013,"Sigma2_phi"
"32",0.07,0.03,0.069,0.116,55.727,1,"cov_int_phi"
"33",0.07,0.03,0.069,0.116,55.727,1,"cov_2"
"34",0.651,0.579,0.65,0.725,68.301,1.033,"Sigma2_e"
"35",62.86,3.152,63.938,116.496,35.393,1.032,"lp_"
"36",1.026,0.943,1.025,1.11,35.413,1.006,"B_0"
"37",0.226,0.161,0.224,0.3,50.724,1,"Sigma2_intercept"
"38",0.135,0.088,0.134,0.192,97.708,1,"Sigma2_phi"
"39",0.019,-0.015,0.02,0.052,121.893,1.015,"cov_int_phi"
"40",0.019,-0.015,0.02,0.052,121.893,1.015,"cov_2"
"41",0.636,0.573,0.633,0.71,94.767,1,"Sigma2_e"
"42",78.138,25.11,79.194,125.201,55.357,1.001,"lp_"
"43",1.046,0.96,1.048,1.131,143.105,1,"B_0"
"44",0.313,0.234,0.312,0.398,117.268,1,"Sigma2_intercept"
"45",0.078,0.001,0.084,0.143,9.712,1.158,"Sigma2_phi"
"46",-0.011,-0.049,-0.012,0.028,172.777,1.001,"cov_int_phi"
"47",-0.011,-0.049,-0.012,0.028,172.777,1.001,"cov_2"
"48",0.677,0.599,0.672,0.779,16.037,1.128,"Sigma2_e"
"49",42.264,-41.897,46.048,103.133,12.317,1.111,"lp_"
"50",0.99,0.906,0.99,1.089,45.68,1.005,"B_0"
"51",0.231,0.168,0.231,0.3,108.238,1.003,"Sigma2_intercept"
"52",0.127,0.074,0.127,0.177,56.75,1.001,"Sigma2_phi"
"53",0.029,-0.008,0.028,0.077,33.282,1.091,"cov_int_phi"
"54",0.029,-0.008,0.028,0.077,33.282,1.091,"cov_2"
"55",0.756,0.678,0.755,0.841,79.826,1.004,"Sigma2_e"
"56",-24.006,-75.825,-22.693,19.462,31.811,1,"lp_"
"57",0.938,0.847,0.936,1.022,43.824,1.01,"B_0"
"58",0.285,0.211,0.284,0.361,84.114,1.021,"Sigma2_intercept"
"59",0.137,0.092,0.136,0.19,97.665,1.035,"Sigma2_phi"
"60",0.053,0.017,0.052,0.09,104.978,1,"cov_int_phi"
"61",0.053,0.017,0.052,0.09,104.978,1,"cov_2"
"62",0.586,0.528,0.585,0.652,174.044,1.027,"Sigma2_e"
"63",125.246,71.359,126.978,173.081,79.951,1.019,"lp_"
"64",0.938,0.861,0.939,1.01,90.52,1.003,"B_0"
"65",0.191,0.131,0.191,0.259,71.747,1.03,"Sigma2_intercept"
"66",0.187,0.127,0.185,0.259,58.956,1.012,"Sigma2_phi"
"67",0.024,-0.019,0.024,0.065,42.041,1.044,"cov_int_phi"
"68",0.024,-0.019,0.024,0.065,42.041,1.044,"cov_2"
"69",0.667,0.604,0.665,0.738,90.244,1,"Sigma2_e"
"70",51.938,-2.164,51.78,105.456,43.69,1.006,"lp_"
"71",1.036,0.937,1.038,1.129,23.829,1.106,"B_0"
"72",0.264,0.2,0.261,0.337,134.82,1.01,"Sigma2_intercept"
"73",0.116,0.07,0.116,0.164,82.383,1.028,"Sigma2_phi"
"74",0.041,0.001,0.042,0.078,32.014,1.012,"cov_int_phi"
"75",0.041,0.001,0.042,0.078,32.014,1.012,"cov_2"
"76",0.618,0.554,0.617,0.69,105.863,1.013,"Sigma2_e"
"77",94.428,34.607,96.179,141.366,59.225,1.027,"lp_"
