"","V1","V2","V3","V4","V5","V6","Parameter"
"1",0.999,0.89,0.999,1.107,3005.598,1,"B_0"
"2",0.257,0.17,0.258,0.344,3316.816,1,"psi"
"3",0.172,0.111,0.169,0.252,1347.296,1,"Sigma2_intercept"
"4",0.03,0.002,0.028,0.069,1084.614,1,"Sigma2_epsilon"
"5",0.105,0.056,0.102,0.171,2357.464,1,"Sigma2_phi"
"6",0.0506149012790546,-0.00216654624935502,0.0503765752279923,0.112764546051862,58565.1479429088,1.4561125912908,"cov_int_phi"
"7",0.002,-0.028,0.002,0.034,3035.496,1,"cov_2"
"8",0.58,0.514,0.578,0.652,1836.93,1,"Sigma2_e"
"9",-336.435,-374.451,-336.42,-299.343,671.42,1,"lp_"
"10",1.025,0.905,1.026,1.143,1440.896,1,"B_0"
"11",0.279,0.198,0.278,0.36,2803.292,1,"psi"
"12",0.255,0.171,0.25,0.358,1664.679,1,"Sigma2_intercept"
"13",0.01,0,0.007,0.038,986.677,1.001,"Sigma2_epsilon"
"14",0.084,0.043,0.081,0.136,2222.758,1.001,"Sigma2_phi"
"15",0.072786699919721,0.0198131540959766,0.0688916664461325,0.139107984818102,57375.9163269489,1.47404076579951,"cov_int_phi"
"16",0.006,-0.019,0.003,0.037,3157.194,1,"cov_2"
"17",0.569,0.505,0.568,0.638,2119.824,1,"Sigma2_e"
"18",-328.703,-364.503,-329.081,-292.262,704.548,1,"lp_"
"19",1.115,0.999,1.116,1.231,849.219,1.001,"B_0"
"20",0.224,0.142,0.223,0.306,1693.92,1.004,"psi"
"21",0.253,0.169,0.249,0.359,1340.601,1,"Sigma2_intercept"
"22",0.005,0,0.003,0.023,1200.247,1,"Sigma2_epsilon"
"23",0.063,0.027,0.06,0.109,1725.746,1.003,"Sigma2_phi"
"24",0.0727395088505015,0.02206041010963,0.0689266077604335,0.143976116267737,38060.5293419031,1.58680340130986,"cov_int_phi"
"25",0.007,-0.012,0.004,0.037,1872.841,1.001,"cov_2"
"26",0.59,0.525,0.588,0.663,1975.325,1,"Sigma2_e"
"27",-345.084,-379.988,-345.003,-312.054,789.408,1,"lp_"
"28",0.883,0.773,0.884,0.988,2315.597,1,"B_0"
"29",0.302,0.21,0.303,0.395,2930.178,1,"psi"
"30",0.193,0.126,0.189,0.281,2038.75,1,"Sigma2_intercept"
"31",0.014,0,0.011,0.046,1101.052,1,"Sigma2_epsilon"
"32",0.127,0.067,0.124,0.204,2968.29,1,"Sigma2_phi"
"33",0.0891658881286728,0.0271647537936456,0.0865792084318587,0.168674986664941,85539.6321839772,1.61930695376498,"cov_int_phi"
"34",0.007,-0.019,0.005,0.039,3602.276,1,"cov_2"
"35",0.633,0.565,0.632,0.71,3553.295,1.002,"Sigma2_e"
"36",-371.864,-406.464,-371.862,-338.042,804.062,1.001,"lp_"
"37",0.909,0.795,0.909,1.019,1031.301,1,"B_0"
"38",0.307,0.225,0.307,0.388,1912.093,1,"psi"
"39",0.223,0.147,0.22,0.321,1119.213,1,"Sigma2_intercept"
"40",0.01,0,0.006,0.038,743.823,1,"Sigma2_epsilon"
"41",0.096,0.054,0.094,0.151,1736.794,1,"Sigma2_phi"
"42",0.0827362366094825,0.024446710988766,0.0811980781321589,0.152906366196038,37189.4928720419,1.55100283360794,"cov_int_phi"
"43",0.003,-0.023,0.002,0.032,2006.7,1.001,"cov_2"
"44",0.667,0.597,0.666,0.746,2346.073,1,"Sigma2_e"
"45",-394.701,-426.839,-394.799,-361.249,731.052,1,"lp_"
"46",0.991,0.887,0.992,1.098,2837.389,1,"B_0"
"47",0.232,0.147,0.232,0.315,3167.582,1.001,"psi"
"48",0.195,0.125,0.191,0.281,1521.528,1,"Sigma2_intercept"
"49",0.013,0,0.01,0.045,1031.947,1,"Sigma2_epsilon"
"50",0.076,0.035,0.073,0.13,3443.909,1,"Sigma2_phi"
"51",0.0517621902884386,0.000751788893460316,0.0502388547614658,0.110736810708897,65422.9321401612,1.49598568214434,"cov_int_phi"
"52",0.001,-0.025,0,0.028,4201.582,1,"cov_2"
"53",0.658,0.587,0.656,0.74,2319.971,1,"Sigma2_e"
"54",-387.711,-423.697,-387.671,-352.292,712.297,1,"lp_"
"55",1.03,0.929,1.029,1.128,1226.3,1.003,"B_0"
"56",0.239,0.14,0.24,0.335,1423.201,1,"psi"
"57",0.141,0.084,0.139,0.216,1431.319,1,"Sigma2_intercept"
"58",0.018,0,0.015,0.053,635.439,1,"Sigma2_epsilon"
"59",0.078,0.034,0.076,0.136,1249.679,1,"Sigma2_phi"
"60",0.0613359557214075,0.00756674012524464,0.0591749469707971,0.131265230899868,34224.6921429068,1.60545218806233,"cov_int_phi"
"61",0.007,-0.017,0.005,0.037,1624.939,1,"cov_2"
"62",0.607,0.538,0.606,0.684,1916.352,1,"Sigma2_e"
"63",-354.507,-392.876,-354.214,-318.353,674.832,1,"lp_"
"64",0.953,0.847,0.953,1.065,2614.805,1,"B_0"
"65",0.32,0.23,0.32,0.414,4222.299,1,"psi"
"66",0.203,0.129,0.199,0.301,2127.855,1,"Sigma2_intercept"
"67",0.006,0,0.003,0.027,1238.664,1,"Sigma2_epsilon"
