"","V1","V2","V3","V4","V5","V6","Parameter"
"1",1.011,0.864,1.01,1.153,1612.828,1,"B_0"
"2",0.429,0.284,0.429,0.575,2701.662,1,"psi"
"3",0.21,0.098,0.205,0.347,1388.69,1.001,"Sigma2_intercept"
"4",0.038,0,0.028,0.125,638.83,1,"Sigma2_epsilon"
"5",0.160316189995537,0.0536050913670324,0.150316189995537,0.344737940552781,4851640.1083923,1.66461380885529,"Sigma2_phi"
"6",0.0422020649330756,-0.0220803843591092,0.0387804681085353,0.11865041574801,20155.7446111796,1.17915058839351,"cov_int_phi"
"7",0.007,-0.038,0.004,0.058,2128.271,1,"cov_2"
"8",0.629,0.499,0.623,0.775,1234.051,1.001,"Sigma2_e"
"9",-197.278,-227.956,-197.521,-166.624,759.856,1.002,"lp_"
"10",1.032,0.871,1.033,1.199,3039.703,1,"B_0"
"11",0.461,0.31,0.461,0.614,4211.255,1,"psi"
"12",0.306,0.159,0.298,0.498,1655.931,1,"Sigma2_intercept"
"13",0.029,0,0.017,0.112,1129.381,1,"Sigma2_epsilon"
"14",0.166312419564249,0.0620913863576979,0.154312419564249,0.355581730398613,11459715.9015696,1.646112240975,"Sigma2_phi"
"15",0.0417094531924744,-0.0388433221449433,0.0441079868123381,0.125665372558559,33918.6860489387,1.17924390107888,"cov_int_phi"
"16",-0.004,-0.061,-0.001,0.048,3201.81,1,"cov_2"
"17",0.756,0.612,0.751,0.932,2336.122,1.001,"Sigma2_e"
"18",-225.594,-255.585,-225.745,-196.424,866.39,1.003,"lp_"
"19",0.933,0.766,0.932,1.099,1452.204,1,"B_0"
"20",0.368,0.159,0.368,0.58,2297.445,1,"psi"
"21",0.221,0.102,0.216,0.372,1233.602,1,"Sigma2_intercept"
"22",0.1,0.01,0.094,0.221,989.704,1.001,"Sigma2_epsilon"
"23",0.171325069804893,0.0233149891432648,0.165325069804893,0.398175046390343,2780938.61508152,1.52767968605928,"Sigma2_phi"
"24",0.0611964625303266,-0.0252558252990257,0.0598187885500213,0.164880856741789,16925.4033270632,1.19288801554489,"cov_int_phi"
"25",0.028,-0.035,0.027,0.097,1441.498,1.001,"cov_2"
"26",0.646,0.51,0.64,0.813,997.942,1,"Sigma2_e"
"27",-201.526,-235.94,-201.239,-168.689,611.961,1,"lp_"
"28",0.943,0.793,0.943,1.093,3090.114,1.001,"B_0"
"29",0.443,0.278,0.442,0.602,3188.95,1,"psi"
"30",0.196,0.087,0.19,0.338,1471.955,1,"Sigma2_intercept"
"31",0.026,0,0.019,0.092,1201.702,1,"Sigma2_epsilon"
"32",0.14353248831747,0.0462849789151913,0.136002466497431,0.309041839174745,6091602.84446564,1.59889471190921,"Sigma2_phi"
"33",0.0417150663409521,-0.00292108770248977,0.0363318474088298,0.113751118288732,15648.440963527,1.11072084678985,"cov_int_phi"
"34",0.02,-0.012,0.015,0.075,2102.026,1,"cov_2"
"35",0.582,0.466,0.577,0.726,1710.292,1.001,"Sigma2_e"
"36",-185.461,-217.845,-185.605,-154.67,784.138,1.002,"lp_"
"37",0.924,0.779,0.925,1.066,3307.344,1,"B_0"
"38",0.416,0.249,0.418,0.584,4733.988,1,"psi"
"39",0.199,0.083,0.193,0.345,1464.294,1,"Sigma2_intercept"
"40",0.029,0,0.019,0.109,1348.656,1.002,"Sigma2_epsilon"
"41",0.11843223664614,0.032041004670727,0.109294229126758,0.285251623183166,11582766.654167,1.51878206272039,"Sigma2_phi"
"42",0.0473624376128241,-0.0301452624273479,0.048825387003537,0.132939765039129,53930.5793176502,1.27777429800774,"cov_int_phi"
"43",-0.004,-0.05,-0.002,0.038,3792.574,1.001,"cov_2"
"44",0.669,0.536,0.664,0.828,1923.889,1.001,"Sigma2_e"
"45",-206.8,-238.434,-206.654,-174.122,808.694,1.001,"lp_"
"46",0.968,0.833,0.969,1.103,2197.2,1,"B_0"
"47",0.425,0.248,0.423,0.602,2558.16,1,"psi"
"48",0.161,0.069,0.155,0.288,1729.432,1,"Sigma2_intercept"
"49",0.036,0,0.026,0.125,659.888,1,"Sigma2_epsilon"
"50",0.132770148184044,0.0329508716617936,0.121861513325525,0.319158553813096,3506716.73811463,1.535751685448,"Sigma2_phi"
"51",0.0318604257958773,-0.0405369511834921,0.0329734385713173,0.105725958568004,25544.2253242504,1.22201566875608,"cov_int_phi"
"52",-0.006,-0.055,-0.004,0.034,1925.14,1,"cov_2"
"53",0.605,0.48,0.601,0.752,1411.687,1,"Sigma2_e"
"54",-192.626,-224.17,-193.028,-160.008,703.541,1,"lp_"
"55",1.015,0.832,1.015,1.192,1450.149,1,"B_0"
"56",0.514,0.314,0.514,0.719,1895.533,1,"psi"
"57",0.282,0.147,0.276,0.453,1329.952,1,"Sigma2_intercept"
"58",0.114,0.01,0.109,0.24,713.588,1.001,"Sigma2_epsilon"
"59",0.235985123551176,0.0555239490440876,0.230985123551176,0.478692302139849,1659701.92031209,1.46272206827952,"Sigma2_phi"
"60",0.0567887917499801,-0.0330970136232368,0.0554274039077261,0.16190498729488,10179.1190094424,1.12378983640803,"cov_int_phi"
"61",0.023,-0.048,0.022,0.102,1621.867,1,"cov_2"
"62",0.657,0.522,0.65,0.826,967.934,1,"Sigma2_e"
"63",-203.022,-237.194,-202.836,-169.315,515.101,1,"lp_"
"64",0.964,0.788,0.961,1.136,2787.261,1,"B_0"
"65",0.403,0.252,0.402,0.553,5832.965,1,"psi"
"66",0.414,0.246,0.404,0.638,1686.656,1,"Sigma2_intercept"
"67",0.023,0,0.014,0.091,1243.862,1,"Sigma2_epsilon"
"68",0.131024841238884,0.0422390970822683,0.121489402949151,0.294406022292004,22631646.734155,1.665140732588,"Sigma2_phi"
"69",0.0485932806976118,-0.0417210438160848,0.0517668853832692,0.139404015653676,55772.8036182583,1.21825271449387,"cov_int_phi"
"70",-0.008,-0.069,-0.004,0.043,3489.589,1,"cov_2"
"71",0.578,0.456,0.574,0.725,1288.996,1,"Sigma2_e"
