"","V1","V2","V3","V4","V5","V6","Parameter"
"78",0.049,0.015,0.047,0.095,1268.911,1.002,"cov_int_phi"
"79",0.011,-0.025,0.01,0.054,448.316,1,"cov_2"
"80",0.151,0.064,0.145,0.276,949.426,1.003,"cov_4"
"81",0.004,-0.112,0.002,0.13,171.432,1,"cov_6"
"82",0.696,0.626,0.695,0.77,3832.03,1,"Sigma2_e"
"83",0.108,0.098,0.108,0.12,5732.662,1,"Sigma2_ex"
"84",156.206,130.495,156.682,180.425,713.131,1.001,"lp_"
"85",0.936,0.751,0.934,1.12,813.954,1,"B_0"
"86",-0.041,-0.306,-0.041,0.215,1159.849,1,"B_x"
"87",0.247,0.12,0.246,0.371,139.68,1.017,"psi"
"88",0.276,0.168,0.268,0.431,1046.74,1,"Sigma2_intercept"
"89",1.008,0.686,0.98,1.462,1470.32,1.001,"Sigma2_x"
"90",0.014,0,0.01,0.05,1250.907,1,"Sigma2_epsilon"
"91",0.079,0.033,0.071,0.174,253.508,1.009,"Sigma2_phi"
"92",0.051,0.005,0.049,0.105,1653.182,1,"cov_int_phi"
"93",-0.005,-0.045,-0.003,0.03,585.112,1.012,"cov_2"
"94",0.226,0.083,0.219,0.404,1289.697,1,"cov_4"
"95",0.001,-0.109,0.001,0.112,119.578,1.027,"cov_6"
"96",0.662,0.596,0.661,0.734,4435.127,1,"Sigma2_e"
"97",0.108,0.098,0.108,0.12,4317.528,1,"Sigma2_ex"
"98",175.212,148.971,175.482,199.107,893.405,1,"lp_"
"99",1.02,0.833,1.021,1.196,1552.218,1,"B_0"
"100",0.061,-0.18,0.06,0.3,1409.849,1.001,"B_x"
"101",0.337,0.192,0.335,0.484,346.263,1.001,"psi"
"102",0.185,0.111,0.178,0.295,1850.374,1,"Sigma2_intercept"
"103",0.753,0.507,0.731,1.108,2053.971,1,"Sigma2_x"
"104",0.013,0,0.009,0.05,1045.215,1,"Sigma2_epsilon"
"105",0.103,0.046,0.093,0.216,402.94,1.001,"Sigma2_phi"
"106",0.058,0.016,0.056,0.111,2329.826,1.001,"cov_int_phi"
"107",-0.005,-0.04,-0.002,0.022,1198.088,1,"cov_2"
"108",0.187,0.08,0.181,0.323,2015.465,1,"cov_4"
"109",-0.001,-0.097,0,0.089,284.426,1.001,"cov_6"
"110",0.677,0.61,0.677,0.748,6391.139,1,"Sigma2_e"
"111",0.098,0.089,0.098,0.108,6865.665,1,"Sigma2_ex"
"112",203.324,176.841,203.625,228.426,765.409,1.005,"lp_"
"113",1.122,0.882,1.124,1.352,1665.023,1,"B_0"
"114",0.035,-0.342,0.041,0.396,1896.134,1,"B_x"
"115",0.264,0.189,0.264,0.342,1066.524,1.001,"psi"
"116",0.272,0.164,0.263,0.426,2356.507,1,"Sigma2_intercept"
"117",1.674,1.134,1.635,2.455,1663.725,1,"Sigma2_x"
"118",0.007,0,0.003,0.032,2627.485,1,"Sigma2_epsilon"
"119",0.126,0.062,0.119,0.234,1552.734,1,"Sigma2_phi"
"120",0.105,0.05,0.102,0.183,2533.664,1,"cov_int_phi"
"121",-0.002,-0.035,-0.001,0.026,3592.163,1.001,"cov_2"
"122",0.406,0.22,0.393,0.673,2413.584,1,"cov_4"
"123",-0.001,-0.094,0,0.09,492.517,1.001,"cov_6"
"124",1,0.906,0.998,1.111,8036.383,1,"Sigma2_e"
"125",0.097,0.088,0.097,0.107,8335.131,1,"Sigma2_ex"
"126",51.221,25.791,51.532,73.872,955.347,1.002,"lp_"
"127",0.936,0.737,0.937,1.124,1165.848,1.001,"B_0"
"128",0.132,-0.137,0.132,0.382,1203.77,1,"B_x"
"129",0.235,0.096,0.235,0.373,575.09,1.002,"psi"
"130",0.226,0.139,0.218,0.353,1558.51,1,"Sigma2_intercept"
"131",0.86,0.586,0.838,1.251,1426.912,1,"Sigma2_x"
"132",0.014,0,0.009,0.05,1433.026,1,"Sigma2_epsilon"
"133",0.065,0.025,0.057,0.155,815.016,1.003,"Sigma2_phi"
"134",0.074,0.036,0.072,0.129,1486.446,1.001,"cov_int_phi"
"135",0.003,-0.038,0.001,0.049,1138.39,1,"cov_2"
"136",0.305,0.179,0.297,0.481,1536.931,1,"cov_4"
"137",0.001,-0.105,0,0.108,431.608,1.003,"cov_6"
"138",0.687,0.622,0.687,0.76,5715.001,1,"Sigma2_e"
"139",0.105,0.095,0.105,0.116,7834.145,1,"Sigma2_ex"
"140",168.689,143.63,169.061,191.718,876.458,1,"lp_"
"141",0.97,0.776,0.97,1.164,864.743,1.001,"B_0"
"142",0.027,-0.236,0.027,0.29,858.948,1,"B_x"
"143",0.343,0.206,0.343,0.479,284.744,1.009,"psi"
"144",0.178,0.108,0.172,0.288,1528.672,1,"Sigma2_intercept"
"145",0.949,0.653,0.922,1.396,1259.512,1,"Sigma2_x"
"146",0.016,0,0.012,0.055,842.958,1,"Sigma2_epsilon"
"147",0.132,0.061,0.121,0.265,453.033,1.007,"Sigma2_phi"
"148",0.087,0.04,0.083,0.153,1384.205,1,"cov_int_phi"
"149",0.002,-0.034,0.001,0.04,567.613,1.007,"cov_2"
"150",0.247,0.127,0.237,0.413,1330.832,1,"cov_4"
"151",-0.003,-0.125,-0.001,0.108,211.571,1.014,"cov_6"
"152",0.665,0.6,0.663,0.737,3706.431,1,"Sigma2_e"
"153",0.1,0.091,0.1,0.111,5913.263,1,"Sigma2_ex"
"154",202.195,178.375,202.292,225.774,826.357,1.002,"lp_"
"155",1.16,0.995,1.16,1.324,1067.865,1,"B_0"
"156",0.181,-0.093,0.18,0.471,1095.639,1,"B_x"
"157",0.189,0.082,0.188,0.294,338.689,1.002,"psi"
"158",0.177,0.101,0.172,0.287,1485.005,1.002,"Sigma2_intercept"
"159",1.084,0.737,1.055,1.591,1232.413,1.001,"Sigma2_x"
"160",0.009,0,0.005,0.04,1303.888,1,"Sigma2_epsilon"
"161",0.051,0.018,0.045,0.123,525.822,1.002,"Sigma2_phi"
"162",0.047,0.014,0.045,0.089,1567.82,1.001,"cov_int_phi"
"163",0,-0.031,0,0.029,957.939,1.001,"cov_2"
"164",0.25,0.122,0.242,0.414,1154.695,1.003,"cov_4"
"165",0,-0.093,0,0.095,208.898,1.003,"cov_6"
"166",0.767,0.692,0.766,0.849,4676.346,1,"Sigma2_e"
"167",0.098,0.088,0.098,0.109,6473.565,1,"Sigma2_ex"
"168",154.608,128.827,154.775,177.974,890.57,1.002,"lp_"
"169",1.01,0.861,1.01,1.153,1196.964,1,"B_0"
"170",0.131,-0.123,0.132,0.391,876.615,1.001,"B_x"
"171",0.233,0.052,0.235,0.408,144.205,1.006,"psi"
"172",0.106,0.056,0.102,0.178,2060.591,1,"Sigma2_intercept"
"173",0.85,0.566,0.827,1.246,1328.03,1.001,"Sigma2_x"
"174",0.027,0,0.023,0.076,882.96,1,"Sigma2_epsilon"
"175",0.079,0.029,0.069,0.195,258.717,1.002,"Sigma2_phi"
"176",0.025,-0.005,0.024,0.062,1171.864,1,"cov_int_phi"
"177",0.006,-0.019,0.005,0.034,1015.267,1,"cov_2"
"178",0.083,-0.008,0.08,0.186,936.104,1,"cov_4"
"179",0.004,-0.132,0.002,0.15,120.284,1.005,"cov_6"
"180",0.62,0.558,0.62,0.69,4194.067,1,"Sigma2_e"
"181",0.107,0.096,0.106,0.118,6051.676,1,"Sigma2_ex"
"182",207.789,181.498,208.352,232.192,963.415,1,"lp_"
"183",1.088,0.909,1.088,1.274,1035.399,1,"B_0"
"184",0.151,-0.111,0.15,0.409,1203.009,1,"B_x"
"185",0.264,0.177,0.263,0.35,1182.191,1.001,"psi"
"186",0.187,0.113,0.18,0.295,1747.35,1,"Sigma2_intercept"
"187",0.936,0.635,0.915,1.37,1643.775,1,"Sigma2_x"
"188",0.004,0,0.002,0.021,1918.73,1,"Sigma2_epsilon"
"189",0.071,0.033,0.066,0.135,1414.701,1,"Sigma2_phi"
"190",0.081,0.043,0.079,0.136,1896.311,1,"cov_int_phi"
"191",0.001,-0.021,0,0.022,2419.032,1,"cov_2"
"192",0.305,0.18,0.297,0.479,1785.235,1,"cov_4"
"193",0,-0.061,0,0.051,586.128,1.004,"cov_6"
"194",0.717,0.647,0.715,0.793,7746.848,1,"Sigma2_e"
"195",0.102,0.093,0.102,0.113,7408.819,1,"Sigma2_ex"
"196",162.386,137.918,162.73,184.59,881.423,1,"lp_"
"197",0.931,0.725,0.932,1.134,875.813,1,"B_0"
"198",-0.134,-0.412,-0.137,0.147,1050.993,1.001,"B_x"
"199",0.253,0.138,0.251,0.381,446.391,1.003,"psi"
"200",0.307,0.192,0.298,0.47,1184.24,1.001,"Sigma2_intercept"
"201",1.12,0.763,1.093,1.648,1092.201,1,"Sigma2_x"
"202",0.014,0,0.01,0.052,1069.376,1.003,"Sigma2_epsilon"
"203",0.089,0.037,0.08,0.199,622.879,1,"Sigma2_phi"
"204",0.099,0.047,0.096,0.171,1312.913,1.002,"cov_int_phi"
"205",-0.008,-0.065,-0.004,0.037,1082.536,1.001,"cov_2"
"206",0.426,0.254,0.413,0.676,1050.716,1.001,"cov_4"
"207",-0.003,-0.128,-0.001,0.11,352.563,1.005,"cov_6"
"208",0.743,0.668,0.743,0.825,5373.643,1,"Sigma2_e"
"209",0.108,0.097,0.107,0.119,6782.294,1,"Sigma2_ex"
"210",128.17,103.835,128.299,151.87,748.025,1.003,"lp_"
"211",1.001,0.825,1.001,1.17,1321.61,1,"B_0"
"212",-0.043,-0.294,-0.041,0.194,1493.849,1,"B_x"
"213",0.228,0.116,0.228,0.34,557.032,1.006,"psi"
"214",0.205,0.124,0.198,0.327,1902.257,1,"Sigma2_intercept"
"215",0.79,0.533,0.768,1.154,1819.684,1,"Sigma2_x"
"216",0.008,0,0.005,0.034,1349.4,1.001,"Sigma2_epsilon"
"217",0.051,0.02,0.046,0.114,918.733,1.002,"Sigma2_phi"
"218",0.046,0.011,0.044,0.09,2203.161,1.001,"cov_int_phi"
"219",-0.005,-0.036,-0.002,0.021,1500.649,1,"cov_2"
"220",0.221,0.107,0.215,0.374,1974.969,1,"cov_4"
"221",0.001,-0.068,0,0.077,360.869,1.01,"cov_6"
"222",0.67,0.607,0.669,0.741,7064.488,1,"Sigma2_e"
"223",0.095,0.086,0.095,0.105,7410.647,1,"Sigma2_ex"
"224",220.968,196.949,221.596,242.755,985.148,1.001,"lp_"
"225",1.184,1.025,1.185,1.336,927.916,1,"B_0"
"226",0.096,-0.188,0.092,0.399,987.5,1,"B_x"
"227",0.195,0.074,0.195,0.312,179.27,1.041,"psi"
"228",0.166,0.098,0.16,0.264,1581.728,1,"Sigma2_intercept"
"229",1.098,0.742,1.069,1.634,1183.623,1,"Sigma2_x"
"230",0.011,0,0.007,0.046,898.909,1,"Sigma2_epsilon"
"231",0.057,0.02,0.05,0.133,305.791,1.023,"Sigma2_phi"
"232",0.041,0.009,0.039,0.085,1037.37,1.002,"cov_int_phi"
"233",0.002,-0.025,0.001,0.031,720.141,1.009,"cov_2"
"234",0.198,0.078,0.19,0.367,1045.919,1,"cov_4"
"235",0.001,-0.099,0,0.113,127.378,1.053,"cov_6"
"236",0.658,0.593,0.656,0.73,4687.408,1,"Sigma2_e"
"237",0.097,0.088,0.097,0.108,7276.014,1,"Sigma2_ex"
"238",218.223,193.965,218.446,241.183,1011.617,1.002,"lp_"
"239",0.86,0.655,0.86,1.055,1062.311,1,"B_0"
"240",-0.005,-0.294,-0.004,0.269,1210.241,1,"B_x"
"241",0.365,0.276,0.365,0.452,400.935,1,"psi"
"242",0.184,0.108,0.177,0.291,1197.62,1,"Sigma2_intercept"
"243",1.092,0.724,1.064,1.594,1244.985,1,"Sigma2_x"
"244",0.006,0,0.003,0.028,1511.671,1,"Sigma2_epsilon"
"245",0.153,0.083,0.147,0.265,569.651,1,"Sigma2_phi"
"246",0.068,0.018,0.066,0.132,1216.553,1.001,"cov_int_phi"
"247",-0.002,-0.026,-0.001,0.019,1989.631,1,"cov_2"
"248",0.193,0.061,0.188,0.355,1073.964,1.001,"cov_4"
"249",-0.003,-0.078,-0.002,0.07,220.441,1,"cov_6"
"250",0.667,0.602,0.666,0.74,4685.68,1,"Sigma2_e"
"251",0.107,0.096,0.106,0.118,5374.492,1,"Sigma2_ex"
"252",176.113,152.261,176.477,199.082,951.97,1,"lp_"
"253",0.869,0.666,0.871,1.063,756.049,1.003,"B_0"
"254",-0.042,-0.304,-0.04,0.221,763.317,1.003,"B_x"
"255",0.335,0.058,0.333,0.634,122.273,1,"psi"
"256",0.192,0.116,0.186,0.306,1039.947,1,"Sigma2_intercept"
"257",0.915,0.625,0.892,1.331,1089.68,1,"Sigma2_x"
"258",0.088,0.035,0.08,0.193,571.19,1.002,"Sigma2_epsilon"
"259",0.21,0.086,0.176,0.528,176.511,1,"Sigma2_phi"
"260",0.077,0.022,0.074,0.141,1227.984,1,"cov_int_phi"
"261",0.008,-0.061,0.009,0.071,299.944,1,"cov_2"
"262",0.205,0.086,0.2,0.35,1002.341,1,"cov_4"
"263",-0.02,-0.276,-0.016,0.217,125.638,1,"cov_6"
"264",0.665,0.598,0.663,0.738,3735.225,1,"Sigma2_e"
"265",0.089,0.081,0.089,0.099,5247.917,1,"Sigma2_ex"
"266",249.837,223.635,250.319,273.9,880.025,1,"lp_"
"267",0.916,0.7,0.916,1.138,803.743,1,"B_0"
"268",-0.096,-0.358,-0.099,0.165,996.268,1,"B_x"
"269",0.335,0.153,0.339,0.482,202.247,1.001,"psi"
"270",0.267,0.163,0.259,0.41,1172.46,1.001,"Sigma2_intercept"
"271",0.939,0.64,0.914,1.369,1304.208,1,"Sigma2_x"
"272",0.02,0,0.015,0.07,765.006,1.004,"Sigma2_epsilon"
"273",0.131,0.059,0.121,0.272,248.867,1,"Sigma2_phi"
"274",0.097,0.043,0.094,0.171,1140.409,1,"cov_int_phi"
"275",0.009,-0.033,0.007,0.062,491.03,1,"cov_2"
"276",0.261,0.125,0.253,0.438,1087.006,1.001,"cov_4"
"277",0.006,-0.115,0.002,0.156,156.743,1,"cov_6"
"278",0.685,0.618,0.683,0.761,4426.535,1,"Sigma2_e"
"279",0.111,0.1,0.111,0.123,7669.308,1,"Sigma2_ex"
"280",151.043,124.496,151.403,175.53,818.904,1,"lp_"
"281",1.003,0.842,1.001,1.171,1579.792,1,"B_0"
"282",0.047,-0.204,0.047,0.298,1413.071,1.002,"B_x"
"283",0.261,0.088,0.261,0.424,263.255,1.005,"psi"
"284",0.182,0.109,0.175,0.29,1818.219,1,"Sigma2_intercept"
"285",0.841,0.574,0.815,1.222,1436.54,1.006,"Sigma2_x"
"286",0.021,0,0.017,0.069,988.724,1.003,"Sigma2_epsilon"
"287",0.084,0.031,0.073,0.194,454.095,1.013,"Sigma2_phi"
"288",0.037,-0.003,0.035,0.083,1864.249,1.002,"cov_int_phi"
"289",-0.008,-0.046,-0.006,0.028,791.078,1.001,"cov_2"
"290",0.173,0.058,0.167,0.317,1303.888,1.002,"cov_4"
"291",-0.004,-0.125,-0.003,0.125,207.604,1.006,"cov_6"
"292",0.649,0.583,0.648,0.721,4976.777,1,"Sigma2_e"
"293",0.094,0.085,0.094,0.104,7689.634,1,"Sigma2_ex"
"294",239.146,213.703,239.67,262.85,795.791,1.004,"lp_"
"295",1.041,0.839,1.042,1.246,887.37,1,"B_0"
"296",0.124,-0.148,0.125,0.394,976.663,1,"B_x"
"297",0.365,0.274,0.365,0.45,682.748,1,"psi"
"298",0.187,0.113,0.181,0.297,1624.035,1,"Sigma2_intercept"
"299",0.976,0.651,0.949,1.421,1360.178,1.001,"Sigma2_x"
"300",0.005,0,0.002,0.022,1446.59,1,"Sigma2_epsilon"
"301",0.137,0.071,0.131,0.237,1237.013,1,"Sigma2_phi"
"302",0.096,0.047,0.094,0.162,1504.762,1,"cov_int_phi"
"303",-0.004,-0.031,-0.002,0.015,1962.229,1,"cov_2"
"304",0.275,0.149,0.268,0.448,1366.523,1,"cov_4"
"305",0.002,-0.057,0,0.068,328.658,1,"cov_6"
"306",0.704,0.636,0.703,0.779,6344.586,1,"Sigma2_e"
"307",0.105,0.095,0.105,0.116,5478.244,1,"Sigma2_ex"
"308",160.717,135.705,161.228,183.879,868.4,1.001,"lp_"
"309",0.954,0.735,0.957,1.164,1667.278,1,"B_0"
"310",-0.014,-0.261,-0.009,0.219,1979.021,1,"B_x"
"311",0.379,0.28,0.379,0.48,1500.667,1,"psi"
"312",0.204,0.122,0.197,0.321,1887.249,1,"Sigma2_intercept"
"313",0.8,0.542,0.781,1.174,1814.691,1,"Sigma2_x"
"314",0.006,0,0.003,0.028,2037.774,1,"Sigma2_epsilon"
"315",0.123,0.064,0.116,0.222,1635.218,1,"Sigma2_phi"
"316",0.108,0.057,0.104,0.177,2466.007,1,"cov_int_phi"
"317",0.001,-0.027,0,0.029,2654.62,1.001,"cov_2"
"318",0.282,0.161,0.273,0.452,2227.812,1,"cov_4"
"319",-0.001,-0.061,0,0.059,852.651,1.002,"cov_6"
"320",0.71,0.642,0.709,0.787,7589.643,1,"Sigma2_e"
"321",0.114,0.103,0.114,0.126,6695.565,1,"Sigma2_ex"
"322",124.311,99.716,124.646,146.727,927.879,1,"lp_"
"323",0.938,0.756,0.936,1.123,1044.328,1.002,"B_0"
"324",-0.061,-0.29,-0.062,0.177,1053.789,1,"B_x"
"325",0.258,0.144,0.26,0.37,312.134,1,"psi"
"326",0.24,0.147,0.233,0.38,1550.604,1,"Sigma2_intercept"
"327",0.744,0.5,0.725,1.099,1495.055,1.001,"Sigma2_x"
"328",0.007,0,0.003,0.03,1189.99,1,"Sigma2_epsilon"
"329",0.059,0.024,0.054,0.123,505.705,1,"Sigma2_phi"
"330",0.047,0.011,0.045,0.093,1221.502,1,"cov_int_phi"
"331",0,-0.027,0,0.026,1394.944,1,"cov_2"
"332",0.183,0.068,0.176,0.328,1155.219,1,"cov_4"
"333",0.002,-0.062,0,0.071,179.304,1,"cov_6"
"334",0.675,0.609,0.674,0.747,8199.676,1,"Sigma2_e"
"335",0.096,0.087,0.096,0.106,6393.249,1,"Sigma2_ex"
"336",212.212,188.317,212.638,234.647,987.97,1,"lp_"
"337",1.153,0.966,1.153,1.331,896.053,1.001,"B_0"
"338",0.151,-0.15,0.15,0.441,874.939,1,"B_x"
"339",0.218,0.084,0.218,0.359,130.051,1.007,"psi"
"340",0.232,0.14,0.225,0.369,1366.188,1,"Sigma2_intercept"
"341",1.142,0.765,1.111,1.706,1240.81,1,"Sigma2_x"
"342",0.02,0,0.016,0.066,945.317,1.002,"Sigma2_epsilon"
"343",0.079,0.029,0.069,0.202,242.78,1.001,"Sigma2_phi"
"344",0.041,-0.001,0.039,0.092,1408.025,1,"cov_int_phi"
"345",0.003,-0.033,0.002,0.042,748.295,1.002,"cov_2"
"346",0.17,0.023,0.164,0.348,1012.314,1,"cov_4"
"347",-0.004,-0.147,-0.003,0.134,105.514,1.012,"cov_6"
"348",0.678,0.608,0.677,0.754,4104.679,1,"Sigma2_e"
"349",0.103,0.094,0.103,0.115,5609.167,1,"Sigma2_ex"
"350",184.465,158.582,184.699,208.378,731.379,1.001,"lp_"
"351",0.943,0.729,0.942,1.158,1048.782,1,"B_0"
"352",-0.124,-0.405,-0.127,0.156,1240.487,1,"B_x"
"353",0.288,0.143,0.288,0.428,616.735,1,"psi"
"354",0.27,0.169,0.262,0.416,1595.645,1.003,"Sigma2_intercept"
"355",0.994,0.682,0.969,1.451,1716.874,1.002,"Sigma2_x"
"356",0.02,0,0.016,0.063,1340.19,1,"Sigma2_epsilon"
"357",0.107,0.047,0.096,0.231,855.869,1.001,"Sigma2_phi"
"358",0.112,0.058,0.109,0.189,1842.105,1.001,"cov_int_phi"
"359",0.003,-0.049,0.002,0.06,1207.434,1,"cov_2"
"360",0.378,0.226,0.368,0.589,1729.27,1.001,"cov_4"
"361",0.003,-0.115,0.002,0.13,501.849,1,"cov_6"
"362",0.654,0.59,0.653,0.727,5406.353,1,"Sigma2_e"
"363",0.1,0.09,0.1,0.11,7877.082,1,"Sigma2_ex"
"364",209.874,183.877,210.261,234.315,789.035,1.006,"lp_"
"365",0.95,0.788,0.95,1.109,1662.487,1,"B_0"
"366",-0.04,-0.241,-0.04,0.159,1738.817,1,"B_x"
"367",0.303,0.159,0.306,0.435,261.853,1.003,"psi"
"368",0.197,0.118,0.19,0.309,1612.516,1,"Sigma2_intercept"
"369",0.528,0.354,0.515,0.773,1722.322,1,"Sigma2_x"
"370",0.008,0,0.005,0.031,1159.322,1,"Sigma2_epsilon"
"371",0.058,0.025,0.053,0.119,419.096,1.001,"Sigma2_phi"
"372",0.027,-0.007,0.026,0.068,1995.737,1,"cov_int_phi"
"373",0.007,-0.011,0.005,0.035,2669.77,1,"cov_2"
"374",0.064,-0.032,0.063,0.169,1831.184,1,"cov_4"
"375",0.002,-0.05,0,0.062,143.993,1.004,"cov_6"
"376",0.649,0.586,0.648,0.719,7665.268,1,"Sigma2_e"
"377",0.099,0.09,0.099,0.109,7422.301,1,"Sigma2_ex"
"378",217.63,193.263,218.199,240.44,898.262,1,"lp_"
"379",1.022,0.832,1.022,1.218,1456.379,1,"B_0"
"380",0.113,-0.195,0.114,0.414,1827.992,1,"B_x"
"381",0.251,0.167,0.251,0.337,868.941,1.001,"psi"
"382",0.233,0.139,0.227,0.36,1715.565,1,"Sigma2_intercept"
"383",1.127,0.752,1.099,1.66,1839.519,1,"Sigma2_x"
"384",0.005,0,0.002,0.025,2142.236,1,"Sigma2_epsilon"
"385",0.078,0.036,0.073,0.151,1223.592,1.001,"Sigma2_phi"
"386",0.053,0.012,0.051,0.106,2432.198,1,"cov_int_phi"
"387",0.002,-0.019,0.001,0.027,2813.456,1.001,"cov_2"
"388",0.202,0.052,0.197,0.376,2072.411,1.001,"cov_4"
"389",-0.003,-0.076,-0.001,0.069,477.536,1.003,"cov_6"
"390",0.734,0.662,0.734,0.813,5761.216,1,"Sigma2_e"
"391",0.105,0.094,0.105,0.116,5478.873,1,"Sigma2_ex"
"392",146.05,121.829,146.46,167.351,934.182,1.001,"lp_"
"393",1.057,0.89,1.055,1.226,1537.334,1,"B_0"
"394",0.064,-0.168,0.063,0.301,2141.664,1,"B_x"
"395",0.32,0.213,0.321,0.431,446.649,1.002,"psi"
"396",0.206,0.125,0.199,0.324,1443.053,1,"Sigma2_intercept"
