"","V1","V2","V3","V4","V5","V6","Parameter"
"88",-0.013,-0.064,-0.013,0.036,1789.897,1,"cov_2"
"89",0.565,0.481,0.563,0.658,1083.522,1,"Sigma2_e"
"90",-358.232,-405.018,-357.847,-313.327,642.863,1,"lp_"
"91",1.002,0.897,1.002,1.108,1710.591,1,"B_0"
"92",0.274,0.143,0.273,0.412,2233.807,1.001,"psi"
"93",0.236,0.153,0.233,0.339,1659.776,1.001,"Sigma2_intercept"
"94",0.095,0.04,0.093,0.166,1151.712,1,"Sigma2_epsilon"
"95",0.127651717361701,0.048893587409151,0.125413818573848,0.239824299534399,2171333.91656517,1.4357857830484,"Sigma2_phi"
"96",0.0119989160941952,-0.0495960850827777,0.0117988744447923,0.0740410105106736,15169.2436348017,1.15047037739372,"cov_int_phi"
"97",-0.008,-0.058,-0.008,0.038,1496.04,1,"cov_2"
"98",0.551,0.47,0.549,0.645,1374.246,1,"Sigma2_e"
"99",-350.667,-395.176,-350.287,-307.295,752.407,1,"lp_"
"100",1.02,0.918,1.02,1.122,1873.565,1,"B_0"
"101",0.309,0.21,0.308,0.411,2968.45,1,"psi"
"102",0.203,0.122,0.2,0.299,1546.324,1,"Sigma2_intercept"
"103",0.025,0,0.018,0.088,601.068,1.001,"Sigma2_epsilon"
"104",0.0846210934159779,0.0275373133884713,0.0772358208000893,0.193479149997595,5502878.11521982,1.62542887502202,"Sigma2_phi"
"105",0.01853273033277,-0.0257090453120598,0.0183251187033619,0.0645307188391708,18904.3339358734,1.14129960744795,"cov_int_phi"
"106",-0.001,-0.036,-0.001,0.033,2527.255,1.001,"cov_2"
"107",0.642,0.552,0.641,0.741,1353.72,1,"Sigma2_e"
"108",-397.52,-438.647,-397.605,-354.053,730.861,1,"lp_"
"109",0.96,0.845,0.961,1.071,1596.793,1,"B_0"
"110",0.219,0.088,0.22,0.35,2504.564,1,"psi"
"111",0.24,0.151,0.236,0.349,1343.531,1,"Sigma2_intercept"
"112",0.047,0.003,0.044,0.105,532.682,1,"Sigma2_epsilon"
"113",0.0684508851711451,0.00646355694763137,0.065647230922696,0.159788962562609,2806103.63221497,1.44725683724579,"Sigma2_phi"
"114",0.0398025114104365,-0.0109632833128857,0.0387418242429167,0.101454896978159,14830.6170131942,1.14729105635494,"cov_int_phi"
"115",0.024,-0.016,0.023,0.071,1308.884,1,"cov_2"
"116",0.59,0.503,0.587,0.69,898.117,1,"Sigma2_e"
"117",-370.615,-417.54,-370.46,-325.422,604.062,1,"lp_"
"118",0.95,0.839,0.95,1.065,1517.95,1.001,"B_0"
"119",0.424,0.281,0.423,0.561,1782.954,1,"psi"
"120",0.234,0.148,0.231,0.337,1244.148,1,"Sigma2_intercept"
"121",0.099,0.036,0.098,0.171,898.311,1,"Sigma2_epsilon"
"122",0.184704295329775,0.0736429382316571,0.183300506514003,0.321036387117759,1516381.6020244,1.47672823585893,"Sigma2_phi"
"123",0.0449645964219625,-0.0199902261707044,0.0446314852528235,0.115281328367186,12822.2723975986,1.18509939626512,"cov_int_phi"
"124",0.007,-0.04,0.007,0.055,1181.517,1,"cov_2"
"125",0.511,0.424,0.508,0.611,660.386,1,"Sigma2_e"
"126",-325.299,-378.006,-324.007,-275.52,444.542,1,"lp_"
"127",0.957,0.845,0.957,1.072,3277.558,1,"B_0"
"128",0.422,0.289,0.422,0.558,4351.093,1,"psi"
"129",0.302,0.2,0.298,0.423,1783.342,1,"Sigma2_intercept"
"130",0.052,0.001,0.049,0.126,595.706,1,"Sigma2_epsilon"
"131",0.14877171671975,0.0463857199532256,0.14577171671975,0.295196720675233,10288342.708365,1.54340489162277,"Sigma2_phi"
"132",0.0328981545915164,-0.0388631845097492,0.0335865354954204,0.105391238068425,40401.9205902777,1.20222732232377,"cov_int_phi"
"133",-0.014,-0.065,-0.013,0.032,3243.648,1,"cov_2"
"134",0.634,0.532,0.631,0.748,1045.838,1.001,"Sigma2_e"
"135",-392.967,-444.023,-392.574,-341.42,497.11,1.003,"lp_"
"136",1.062,0.955,1.061,1.168,2486.3,1,"B_0"
"137",0.392,0.252,0.393,0.533,2409.771,1,"psi"
"138",0.201,0.116,0.197,0.308,1281.469,1.001,"Sigma2_intercept"
"139",0.069,0.003,0.068,0.148,553.383,1,"Sigma2_epsilon"
"140",0.14695191068917,0.0352148202337897,0.146350131807265,0.292114954418573,2946373.18986214,1.50728804852906,"Sigma2_phi"
"141",0.0236296166734737,-0.0436229738245532,0.0243483450083493,0.0933356549331269,20017.549985598,1.21422134280158,"cov_int_phi"
"142",-0.014,-0.062,-0.013,0.03,1547.183,1,"cov_2"
"143",0.716,0.609,0.713,0.842,800.622,1,"Sigma2_e"
"144",-428.451,-475.478,-428.529,-383.21,442.689,1,"lp_"
"145",0.97,0.854,0.97,1.087,3042.655,1,"B_0"
"146",0.353,0.218,0.352,0.486,3891.047,1,"psi"
"147",0.289,0.19,0.285,0.41,1660.48,1.001,"Sigma2_intercept"
"148",0.086,0.014,0.085,0.163,732.801,1,"Sigma2_epsilon"
"149",0.150715290421105,0.0386814392377164,0.149349150898704,0.285667646288016,7863772.11497622,1.51934684028525,"Sigma2_phi"
"150",0.0404311429680916,-0.0407472616799724,0.0399390501587559,0.122699594854511,44852.8725917682,1.26588401182877,"cov_int_phi"
"151",-0.01,-0.066,-0.01,0.04,2716.37,1,"cov_2"
"152",0.582,0.491,0.58,0.688,1137.53,1.001,"Sigma2_e"
"153",-365.966,-413.642,-365.728,-319.182,536.581,1.002,"lp_"
"154",1.07,0.948,1.069,1.198,3340.423,1,"B_0"
"155",0.281,0.159,0.28,0.407,5332.108,1,"psi"
"156",0.328,0.224,0.323,0.459,1670.05,1,"Sigma2_intercept"
"157",0.091,0.015,0.09,0.176,687.765,1,"Sigma2_epsilon"
"158",0.138843715639163,0.0303181567492014,0.137503796888469,0.276369342484413,17227706.8675087,1.60591577663864,"Sigma2_phi"
"159",0.0496901072773223,-0.0179872120896191,0.0484028222030261,0.126017302880453,37429.7168677559,1.15963300021399,"cov_int_phi"
"160",0.024,-0.03,0.023,0.082,2645.17,1,"cov_2"
"161",0.622,0.519,0.619,0.744,821.106,1.001,"Sigma2_e"
"162",-384.49,-437.634,-384.072,-333.331,470.284,1.001,"lp_"
"163",1.083,0.973,1.083,1.193,3307.508,1,"B_0"
"164",0.353,0.236,0.353,0.469,4960.188,1,"psi"
"165",0.228,0.143,0.224,0.335,1549.159,1,"Sigma2_intercept"
"166",0.046,0.001,0.042,0.118,666.896,1,"Sigma2_epsilon"
"167",0.110076817675528,0.0296401659371011,0.106076817675528,0.231109012131763,12652335.2401236,1.51422303104534,"Sigma2_phi"
"168",0.0370717521679153,-0.0184896390863701,0.0357803654116025,0.0962611233590159,41029.8826085475,1.19620726132558,"cov_int_phi"
"169",0.004,-0.036,0.003,0.043,2724.376,1,"cov_2"
"170",0.624,0.533,0.623,0.725,1230.031,1,"Sigma2_e"
"171",-387.092,-430.55,-387.208,-342.958,570.51,1,"lp_"
"172",1.095,0.971,1.095,1.221,3399.373,1,"B_0"
"173",0.38,0.25,0.381,0.506,4003.905,1,"psi"
"174",0.341,0.235,0.336,0.47,1712.461,1,"Sigma2_intercept"
"175",0.069,0.004,0.066,0.143,617.278,1,"Sigma2_epsilon"
"176",0.142129400645602,0.035652268284973,0.139514798664239,0.272665922601782,8119426.75139233,1.50643629255957,"Sigma2_phi"
"177",0.03021257297984,-0.032045508606278,0.0300739231820572,0.0986676296141674,24865.1939413014,1.1316464111739,"cov_int_phi"
"178",0.001,-0.048,0.001,0.053,3052.81,1,"cov_2"
"179",0.599,0.502,0.597,0.709,1074.66,1,"Sigma2_e"
"180",-374.214,-424.266,-373.829,-324.893,539.157,1,"lp_"
"181",0.869,0.755,0.869,0.983,1915.965,1,"B_0"
"182",0.444,0.317,0.443,0.574,3214.831,1,"psi"
"183",0.301,0.201,0.296,0.42,1522.365,1,"Sigma2_intercept"
"184",0.036,0,0.03,0.103,495.36,1.001,"Sigma2_epsilon"
"185",0.134312789730486,0.0501144079580939,0.127870438031705,0.267311463706485,5154684.77380918,1.49970541012543,"Sigma2_phi"
"186",0.0534278339935233,-0.00399649612944562,0.0500109281489005,0.122210639379368,22189.2308923318,1.16185894354697,"cov_int_phi"
"187",0.014,-0.027,0.011,0.062,1886.51,1,"cov_2"
"188",0.657,0.554,0.655,0.771,913.458,1.001,"Sigma2_e"
"189",-402.551,-448.809,-402.333,-355.376,511.955,1.003,"lp_"
"190",1.077,0.963,1.08,1.19,2539.461,1,"B_0"
"191",0.331,0.197,0.331,0.462,4099.773,1,"psi"
"192",0.277,0.179,0.274,0.397,1349.162,1.002,"Sigma2_intercept"
"193",0.054,0.001,0.051,0.125,543.118,1,"Sigma2_epsilon"
"194",0.101009322386265,0.0176517720036195,0.098009322386265,0.216582386135705,7212408.73243185,1.42906985502382,"Sigma2_phi"
"195",0.00942335815338064,-0.0446208930139515,0.0103396107933015,0.0617720101846024,16392.0489703544,1.08862268957496,"cov_int_phi"
"196",-0.006,-0.052,-0.005,0.036,3059.815,1,"cov_2"
"197",0.611,0.515,0.609,0.72,1025.691,1.001,"Sigma2_e"
"198",-381.047,-431.154,-381.067,-332.612,547.222,1.005,"lp_"
"199",1.034,0.922,1.034,1.142,2963.063,1,"B_0"
"200",0.278,0.171,0.278,0.381,5154.842,1,"psi"
"201",0.263,0.169,0.261,0.37,1527.049,1,"Sigma2_intercept"
"202",0.043,0.001,0.04,0.11,661.472,1,"Sigma2_epsilon"
"203",0.0931801825715049,0.019986060744441,0.0901801825715049,0.204252438826435,17254008.6706262,1.64929587717386,"Sigma2_phi"
"204",-0.00281331571864538,-0.0565256013203865,-0.000878789039621096,0.0469379970153158,27018.0115308181,1.12055061461045,"cov_int_phi"
"205",-0.02,-0.065,-0.018,0.019,2734.512,1,"cov_2"
"206",0.62,0.53,0.619,0.722,1598.337,1,"Sigma2_e"
"207",-385.825,-430.587,-385.678,-343.378,654.908,1,"lp_"
"208",0.982,0.868,0.982,1.1,1388.744,1.003,"B_0"
"209",0.388,0.266,0.388,0.507,2553.573,1,"psi"
"210",0.269,0.178,0.267,0.376,1474.144,1.001,"Sigma2_intercept"
"211",0.048,0.003,0.046,0.106,648.179,1,"Sigma2_epsilon"
"212",0.118736276659009,0.0362462003884901,0.116736276659009,0.226779899424232,3064553.21455074,1.46987111182783,"Sigma2_phi"
"213",0.0419062391706053,-0.00822568670511336,0.0408209269964781,0.100387330909743,12867.3900514437,1.11588406594414,"cov_int_phi"
"214",0.019,-0.021,0.018,0.065,1707.391,1.002,"cov_2"
"215",0.578,0.488,0.574,0.683,704.527,1,"Sigma2_e"
"216",-364.534,-414.06,-363.636,-317.655,493.782,1,"lp_"
"217",0.973,0.848,0.974,1.094,2200.103,1,"B_0"
"218",0.372,0.263,0.373,0.48,4806.896,1,"psi"
"219",0.364,0.253,0.359,0.508,1917.179,1,"Sigma2_intercept"
"220",0.009,0,0.005,0.041,1030.298,1.001,"Sigma2_epsilon"
"221",0.097038338380248,0.0440045368498047,0.0935122989688513,0.187577878676792,14700965.1299893,1.63718870953469,"Sigma2_phi"
"222",0.0472394765587443,0.00312839962898704,0.0430737982518327,0.108813975324199,39728.706001876,1.17483548140832,"cov_int_phi"
"223",0.008,-0.02,0.004,0.049,2930.586,1,"cov_2"
"224",0.619,0.528,0.616,0.723,1175.254,1,"Sigma2_e"
"225",-385.58,-430.824,-385.583,-342.444,572.579,1,"lp_"
"226",0.894,0.771,0.893,1.017,1130.603,1,"B_0"
"227",0.302,0.154,0.302,0.444,1637.769,1,"psi"
"228",0.287,0.192,0.284,0.403,1253.419,1,"Sigma2_intercept"
"229",0.062,0.01,0.059,0.13,583.065,1,"Sigma2_epsilon"
"230",0.10552285008792,0.0213173535446374,0.10252285008792,0.224073950429062,1280579.42410459,1.47720330345073,"Sigma2_phi"
"231",0.0623118744024782,0.00272300789611805,0.0601897152678522,0.132612974312794,9695.5381228379,1.14408849435889,"cov_int_phi"
"232",0.039,-0.007,0.037,0.092,1340.853,1,"cov_2"
"233",0.525,0.435,0.523,0.63,617.671,1,"Sigma2_e"
"234",-335.13,-386.866,-335.423,-279.563,440.31,1,"lp_"
"235",1.056,0.959,1.056,1.156,3914.378,1,"B_0"
"236",0.233,0.111,0.232,0.351,5790.377,1,"psi"
"237",0.228,0.144,0.224,0.333,1321.249,1.007,"Sigma2_intercept"
"238",0.013,0,0.008,0.052,1305.978,1,"Sigma2_epsilon"
"239",0.0367621269294721,0.00539286348796304,0.0315585978716113,0.105924695607543,14676611.4752583,1.43769689862536,"Sigma2_phi"
"240",0.00894796999956712,-0.031097895502858,0.010778807677396,0.0465726046886092,27763.7530983965,1.11678661618441,"cov_int_phi"
"241",-0.004,-0.036,-0.002,0.023,3268.749,1,"cov_2"
"242",0.622,0.531,0.62,0.727,1258.56,1.002,"Sigma2_e"
"243",-386.315,-430.929,-386.217,-341.089,532.252,1.007,"lp_"
"244",1.002,0.906,1.003,1.104,1817.113,1,"B_0"
"245",0.434,0.322,0.434,0.549,2156.416,1,"psi"
"246",0.201,0.123,0.198,0.298,1224.207,1.002,"Sigma2_intercept"
"247",0.098,0.038,0.096,0.171,757.956,1,"Sigma2_epsilon"
"248",0.214345350645026,0.102044422987741,0.212345350645026,0.357171956453532,2873090.14254773,1.61768858249817,"Sigma2_phi"
"249",-0.00665897749771657,-0.0669707346133012,-0.00587876353247138,0.0551926660820608,12858.1191586076,1.15094590896948,"cov_int_phi"
"250",-0.036,-0.084,-0.035,0.01,1480.603,1,"cov_2"
"251",0.57,0.479,0.568,0.674,849.502,1.001,"Sigma2_e"
"252",-360.648,-410.211,-360.85,-312.55,514.352,1.001,"lp_"
"253",1.056,0.953,1.056,1.156,2708.618,1.001,"B_0"
"254",0.285,0.175,0.284,0.398,4539.286,1,"psi"
"255",0.203,0.124,0.2,0.298,1579.849,1,"Sigma2_intercept"
"256",0.04,0.001,0.038,0.101,568.539,1,"Sigma2_epsilon"
"257",0.087554334463561,0.0189298429417858,0.0852212053000058,0.193739880533899,12064128.3298931,1.58546425932362,"Sigma2_phi"
"258",0.0247345968214442,-0.023089534783489,0.024486803025621,0.0764667577033141,34928.4416698641,1.17704936676738,"cov_int_phi"
"259",0.002,-0.034,0.002,0.038,2984.411,1,"cov_2"
"260",0.577,0.484,0.575,0.679,872.258,1,"Sigma2_e"
"261",-364.182,-411.623,-364.742,-313.912,478.088,1,"lp_"
"262",0.99,0.875,0.989,1.108,2984.562,1,"B_0"
"263",0.411,0.292,0.41,0.532,5137.245,1,"psi"
"264",0.32,0.218,0.317,0.443,1694.351,1,"Sigma2_intercept"
"265",0.074,0.011,0.071,0.151,699.103,1.019,"Sigma2_epsilon"
"266",0.160758749669346,0.0547920568301577,0.157337079578128,0.296362674661036,13555408.0616992,1.53260547042313,"Sigma2_phi"
"267",0.0164103975319043,-0.0432721325957958,0.0162437109086297,0.0776537711764292,23983.1142008436,1.10069130684357,"cov_int_phi"
"268",-0.007,-0.057,-0.007,0.042,2690.747,1,"cov_2"
"269",0.579,0.485,0.576,0.687,1178.265,1.01,"Sigma2_e"
"270",-364.237,-413.179,-364.058,-315.413,590.958,1.02,"lp_"
"271",0.919,0.816,0.919,1.02,4538.894,1,"B_0"
"272",0.351,0.251,0.349,0.449,6867.212,1,"psi"
"273",0.198,0.118,0.195,0.299,1462.924,1,"Sigma2_intercept"
"274",0.03,0,0.023,0.092,762.856,1.001,"Sigma2_epsilon"
"275",0.109952921446329,0.0408853337557338,0.102044372895385,0.222831640299197,30604961.6329874,1.64996325067433,"Sigma2_phi"
"276",0.032585801552745,-0.0171152404669273,0.0311802537866032,0.0870797377305435,54230.3997981439,1.19583041975488,"cov_int_phi"
"277",0.002,-0.034,0.001,0.039,2793.89,1,"cov_2"
"278",0.706,0.6,0.706,0.815,1364.867,1.001,"Sigma2_e"
"279",-424.527,-467.981,-424.786,-379.657,636.902,1,"lp_"
"280",1.001,0.879,1.002,1.119,2683.996,1,"B_0"
"281",0.337,0.222,0.337,0.453,4527.887,1,"psi"
"282",0.372,0.257,0.368,0.506,1668.515,1,"Sigma2_intercept"
"283",0.03,0,0.024,0.095,547.231,1.003,"Sigma2_epsilon"
"284",0.0957933004149826,0.0285514270412877,0.0897933004149826,0.213882594588824,11877718.8162837,1.582324467196,"Sigma2_phi"
"285",0.0390527754560513,-0.0131874444141448,0.0359069373291724,0.105411527798584,26979.002588742,1.13161653615534,"cov_int_phi"
"286",0.012,-0.028,0.009,0.063,2636.171,1,"cov_2"
"287",0.66,0.559,0.657,0.772,1408.147,1,"Sigma2_e"
"288",-404.527,-448.278,-404.938,-360.489,588.467,1.001,"lp_"
"289",0.939,0.842,0.94,1.035,3119.754,1,"B_0"
"290",0.347,0.206,0.347,0.486,3912.972,1,"psi"
"291",0.116,0.047,0.113,0.198,1714.224,1,"Sigma2_intercept"
"292",0.044,0.001,0.041,0.11,916.612,1.002,"Sigma2_epsilon"
"293",0.106618441874011,0.0230687506695143,0.103618441874011,0.232833222573678,7963551.23251488,1.52204785251942,"Sigma2_phi"
"294",0.0350666220957232,-0.00679504224444039,0.032818455914787,0.0858886491072309,28240.0596576488,1.16133005781635,"cov_int_phi"
"295",0.016,-0.014,0.014,0.051,2103.055,1,"cov_2"
"296",0.664,0.566,0.662,0.776,1281.21,1,"Sigma2_e"
"297",-406.297,-452.104,-406.454,-360.333,660.553,1,"lp_"
"298",0.998,0.887,1,1.112,1323.492,1.001,"B_0"
"299",0.457,0.322,0.457,0.58,2298.649,1,"psi"
"300",0.279,0.189,0.276,0.389,1333.398,1,"Sigma2_intercept"
"301",0.021,0,0.015,0.074,463.149,1,"Sigma2_epsilon"
"302",0.104441378483146,0.0414248374981277,0.0984413784831455,0.208401791350354,2111493.07819481,1.39952970080367,"Sigma2_phi"
"303",0.0491234716918705,0.00252866280503781,0.0459233437019132,0.109633076378674,14177.6509259718,1.15379077371068,"cov_int_phi"
"304",0.012,-0.019,0.009,0.054,1268.941,1,"cov_2"
"305",0.585,0.5,0.583,0.685,1009.686,1.002,"Sigma2_e"
"306",-369.143,-414.756,-369.104,-322.541,568.374,1.007,"lp_"
"307",0.981,0.862,0.982,1.104,1419.196,1,"B_0"
"308",0.375,0.254,0.375,0.497,2317.111,1,"psi"
"309",0.326,0.222,0.322,0.455,1398.392,1,"Sigma2_intercept"
"310",0.087,0.029,0.085,0.157,894.085,1.006,"Sigma2_epsilon"
"311",0.175074190266561,0.0694067161545773,0.173074190266561,0.311703058940821,3363529.6461637,1.63230535300665,"Sigma2_phi"
"312",0.061271658678437,-0.0144597854882178,0.0609684455916411,0.14514702833006,21545.9197824692,1.23012145686958,"cov_int_phi"
"313",0.012,-0.042,0.012,0.068,1606.229,1,"cov_2"
"314",0.566,0.473,0.564,0.674,744.915,1.005,"Sigma2_e"
"315",-356.746,-410.563,-356.458,-306.972,492.688,1.005,"lp_"
"316",1.052,0.937,1.05,1.169,4135.745,1,"B_0"
"317",0.46,0.337,0.459,0.59,5854.198,1,"psi"
"318",0.226,0.14,0.222,0.337,1880.936,1.001,"Sigma2_intercept"
"319",0.073,0.007,0.072,0.154,583.164,1,"Sigma2_epsilon"
"320",0.183814473635107,0.0664758457290431,0.182333195273715,0.336299235691781,17948565.7115391,1.52369789052508,"Sigma2_phi"
"321",0.0519141403164828,-0.00702139077222728,0.0515506479308486,0.120551039505013,40893.6906005988,1.15058700776282,"cov_int_phi"
"322",0.019,-0.026,0.019,0.069,2679.481,1,"cov_2"
"323",0.651,0.554,0.649,0.76,1535.029,1,"Sigma2_e"
"324",-400.208,-444.46,-399.961,-355.42,666.239,1,"lp_"
"325",0.947,0.83,0.948,1.065,1245.107,1,"B_0"
"326",0.315,0.176,0.316,0.455,1895.045,1,"psi"
"327",0.268,0.173,0.263,0.383,1266.941,1,"Sigma2_intercept"
"328",0.097,0.028,0.094,0.176,706.599,1,"Sigma2_epsilon"
"329",0.152869839344687,0.0454414123813658,0.150225131545508,0.292567936410519,2022772.79750834,1.56306212491496,"Sigma2_phi"
"330",0.0532587998137708,-0.0317449500640332,0.0529084521831981,0.14614563598589,24577.0521923048,1.3449947706481,"cov_int_phi"
"331",-0.003,-0.057,-0.003,0.049,1306.31,1,"cov_2"
"332",0.586,0.496,0.584,0.686,961.578,1,"Sigma2_e"
"333",-367.671,-416.658,-366.634,-323.005,582.794,1,"lp_"
"334",1.108,0.988,1.108,1.229,1725.603,1,"B_0"
