"","V1","V2","V3","V4","V5","V6","Parameter"
"106",0.012,-0.032,0.014,0.052,1206.855,1,"cov_int_phi"
"107",-0.013,-0.062,-0.01,0.026,493.964,1,"cov_2"
"108",0.089,0.021,0.089,0.162,612.417,1,"cov_4"
"109",-0.003,-0.123,-0.003,0.128,34.81,1.002,"cov_6"
"110",0.701,0.602,0.699,0.806,1158.605,1,"Sigma2_e"
"111",0.047,0.042,0.047,0.054,4068.894,1,"Sigma2_ex"
"112",193.603,147.262,193.674,237.877,702.436,1.002,"lp_"
"113",0.928,0.776,0.928,1.082,1184.852,1,"B_0"
"114",-0.05,-0.178,-0.05,0.086,996.048,1,"B_x"
"115",0.433,0.179,0.436,0.656,100.177,1.003,"psi"
"116",0.315,0.211,0.312,0.439,1465.446,1,"Sigma2_intercept"
"117",0.706,0.559,0.699,0.885,1156.698,1,"Sigma2_x"
"118",0.047,0.001,0.04,0.138,403.448,1.001,"Sigma2_epsilon"
"119",0.184,0.108,0.18,0.28,847.004,1,"Sigma2_phi"
"120",0.121,0.059,0.118,0.195,859.415,1,"cov_int_phi"
"121",0.033,-0.023,0.03,0.111,239.521,1.001,"cov_2"
"122",0.201,0.108,0.199,0.311,880.92,1,"cov_4"
"123",0.013,-0.139,0.008,0.172,84.026,1.003,"cov_6"
"124",0.643,0.551,0.641,0.745,1590.926,1,"Sigma2_e"
"125",0.049,0.043,0.049,0.056,3688.617,1,"Sigma2_ex"
"126",207.977,164.388,207.795,252.636,544.078,1,"lp_"
"127",1.061,0.944,1.06,1.181,1998.378,1,"B_0"
"128",0.038,-0.075,0.039,0.149,1265.007,1,"B_x"
"129",0.304,-0.128,0.311,0.714,27.212,1.141,"psi"
"130",0.261,0.171,0.257,0.37,1636.434,1,"Sigma2_intercept"
"131",0.46,0.362,0.457,0.584,1499.427,1.001,"Sigma2_x"
"132",0.11,0.029,0.102,0.23,351.573,1.001,"Sigma2_epsilon"
"133",0.132,0.059,0.13,0.215,783.81,1.006,"Sigma2_phi"
"134",0.018,-0.035,0.017,0.073,1672.591,1.007,"cov_int_phi"
"135",-0.016,-0.083,-0.015,0.047,108.192,1.041,"cov_2"
"136",0.112,0.041,0.11,0.191,831.058,1,"cov_4"
"137",-0.004,-0.181,-0.009,0.199,25.338,1.15,"cov_6"
"138",0.582,0.495,0.579,0.686,972.988,1.003,"Sigma2_e"
"139",0.052,0.045,0.052,0.059,4208.886,1,"Sigma2_ex"
"140",223.075,170.757,223.915,269.999,565.994,1.003,"lp_"
"141",1.002,0.887,1.002,1.118,3346.401,1.001,"B_0"
"142",0.02,-0.078,0.02,0.118,2215.944,1.001,"B_x"
"143",0.408,0.036,0.407,0.796,115.797,1.008,"psi"
"144",0.232,0.148,0.228,0.335,1602.386,1,"Sigma2_intercept"
"145",0.392,0.307,0.388,0.498,1260.86,1,"Sigma2_x"
"146",0.088,0.017,0.082,0.195,525.277,1.003,"Sigma2_epsilon"
"147",0.132,0.061,0.13,0.218,933.04,1.002,"Sigma2_phi"
"148",0.015,-0.035,0.015,0.065,1878.521,1,"cov_int_phi"
"149",-0.027,-0.09,-0.026,0.028,349.304,1.001,"cov_2"
"150",0.103,0.04,0.101,0.177,918.529,1,"cov_4"
"151",-0.014,-0.154,-0.012,0.124,99.683,1.008,"cov_6"
"152",0.593,0.508,0.591,0.694,1536.656,1,"Sigma2_e"
"153",0.052,0.046,0.052,0.06,4593.569,1.001,"Sigma2_ex"
"154",214.315,164.225,215.139,259.013,625.352,1.003,"lp_"
"155",1.02,0.906,1.019,1.133,2581.667,1,"B_0"
"156",-0.004,-0.129,-0.003,0.117,1279.889,1,"B_x"
"157",0.35,0.132,0.35,0.561,56.015,1.082,"psi"
"158",0.194,0.117,0.191,0.294,1950.47,1.001,"Sigma2_intercept"
"159",0.58,0.46,0.577,0.724,1907.908,1,"Sigma2_x"
"160",0.026,0,0.018,0.099,585.764,1.001,"Sigma2_epsilon"
"161",0.095,0.046,0.091,0.166,1399.05,1,"Sigma2_phi"
"162",0.021,-0.02,0.021,0.06,1296.526,1,"cov_int_phi"
"163",-0.003,-0.04,-0.002,0.029,1139.53,1.011,"cov_2"
"164",0.071,-0.002,0.07,0.148,716.062,1,"cov_4"
"165",0.002,-0.106,0,0.11,39.855,1.111,"cov_6"
"166",0.658,0.569,0.655,0.756,2381.675,1.001,"Sigma2_e"
"167",0.05,0.043,0.05,0.057,5170.092,1,"Sigma2_ex"
"168",197.946,154.345,198.15,240.378,868.18,1.002,"lp_"
"169",0.969,0.851,0.97,1.085,3207.936,1,"B_0"
"170",0.078,-0.018,0.078,0.176,2471.747,1,"B_x"
"171",0.221,-0.07,0.218,0.535,116.739,1.003,"psi"
"172",0.225,0.141,0.22,0.335,1863.984,1,"Sigma2_intercept"
"173",0.377,0.297,0.373,0.472,1623.452,1,"Sigma2_x"
"174",0.046,0,0.04,0.128,690.208,1.002,"Sigma2_epsilon"
"175",0.06,0.014,0.056,0.131,686.75,1.002,"Sigma2_phi"
"176",0.037,-0.001,0.035,0.087,871.133,1,"cov_int_phi"
"177",0.02,-0.021,0.017,0.072,632.611,1,"cov_2"
"178",0.077,0.014,0.076,0.143,1381.479,1,"cov_4"
"179",0.003,-0.105,0.003,0.105,95.176,1.003,"cov_6"
"180",0.665,0.57,0.663,0.773,1333.59,1,"Sigma2_e"
"181",0.049,0.043,0.049,0.056,4255.941,1,"Sigma2_ex"
"182",198.763,151.293,198.71,245.847,560.008,1.002,"lp_"
"183",0.992,0.864,0.991,1.126,1817.172,1.004,"B_0"
"184",0.046,-0.067,0.046,0.162,820.121,1.003,"B_x"
"185",0.359,-0.065,0.364,0.759,46.644,1.029,"psi"
"186",0.223,0.141,0.22,0.321,1406.453,1.002,"Sigma2_intercept"
"187",0.477,0.377,0.472,0.609,838.072,1,"Sigma2_x"
"188",0.127,0.046,0.118,0.258,362.331,1.001,"Sigma2_epsilon"
"189",0.2,0.121,0.197,0.302,1453.706,1,"Sigma2_phi"
"190",0.044,-0.009,0.043,0.102,1165.827,1,"cov_int_phi"
"191",0.005,-0.058,0.004,0.072,115.96,1.016,"cov_2"
"192",0.108,0.044,0.107,0.18,521.04,1,"cov_4"
"193",0.04,-0.141,0.038,0.237,41.881,1.031,"cov_6"
"194",0.583,0.499,0.58,0.682,1160.643,1.003,"Sigma2_e"
"195",0.052,0.046,0.052,0.059,2985.276,1,"Sigma2_ex"
"196",219.939,170.943,220.303,269.4,652.947,1.002,"lp_"
"197",0.938,0.802,0.939,1.076,2649.855,1,"B_0"
"198",-0.045,-0.157,-0.045,0.065,2133.67,1.001,"B_x"
"199",0.487,0.156,0.5,0.739,109.943,1.001,"psi"
"200",0.305,0.196,0.301,0.434,1966.948,1.002,"Sigma2_intercept"
"201",0.472,0.373,0.467,0.599,1599.565,1,"Sigma2_x"
"202",0.044,0,0.034,0.152,477.725,1,"Sigma2_epsilon"
"203",0.167,0.092,0.163,0.268,1240.138,1,"Sigma2_phi"
"204",0.056,-0.007,0.056,0.121,1875.054,1,"cov_int_phi"
"205",-0.01,-0.069,-0.008,0.051,577.612,1,"cov_2"
"206",0.134,0.06,0.132,0.219,1397.122,1.001,"cov_4"
"207",0.017,-0.09,0.008,0.163,93.303,1,"cov_6"
"208",0.751,0.648,0.748,0.863,1904.204,1,"Sigma2_e"
"209",0.05,0.044,0.05,0.056,4137.274,1,"Sigma2_ex"
"210",156.931,108.265,157.093,201.924,690.189,1.003,"lp_"
"211",1.05,0.931,1.05,1.171,1523.59,1.001,"B_0"
"212",-0.019,-0.126,-0.019,0.089,1129.223,1.001,"B_x"
"213",0.43,0.144,0.431,0.712,60.35,1.076,"psi"
"214",0.196,0.108,0.192,0.303,1661.828,1,"Sigma2_intercept"
"215",0.459,0.361,0.455,0.584,1359.767,1,"Sigma2_x"
"216",0.042,0,0.032,0.137,564.182,1,"Sigma2_epsilon"
"217",0.13,0.063,0.125,0.222,888.647,1.002,"Sigma2_phi"
"218",0.035,-0.014,0.035,0.084,1022.936,1,"cov_int_phi"
"219",-0.01,-0.06,-0.008,0.034,406.417,1.015,"cov_2"
"220",0.106,0.04,0.105,0.179,596.831,1.004,"cov_4"
"221",0.01,-0.109,0.007,0.134,51.315,1.087,"cov_6"
"222",0.792,0.686,0.791,0.909,1508.536,1,"Sigma2_e"
"223",0.05,0.044,0.05,0.057,3057.488,1,"Sigma2_ex"
"224",142.022,96.398,142.338,187.285,701.891,1.001,"lp_"
"225",0.945,0.811,0.944,1.073,3113.225,1,"B_0"
"226",-0.068,-0.182,-0.069,0.052,2259.831,1,"B_x"
"227",0.352,0.005,0.344,0.744,71.394,1.046,"psi"
"228",0.3,0.198,0.296,0.428,2099.845,1,"Sigma2_intercept"
"229",0.517,0.408,0.512,0.657,1630.988,1.001,"Sigma2_x"
"230",0.083,0.002,0.078,0.201,427.054,1.001,"Sigma2_epsilon"
"231",0.134,0.055,0.133,0.229,638.864,1,"Sigma2_phi"
"232",0.042,-0.012,0.041,0.099,1750.486,1,"cov_int_phi"
"233",-0.014,-0.091,-0.012,0.054,173.783,1.015,"cov_2"
"234",0.158,0.081,0.156,0.247,1288.676,1.002,"cov_4"
"235",0,-0.195,0.003,0.167,62.775,1.052,"cov_6"
"236",0.616,0.525,0.613,0.725,985.988,1,"Sigma2_e"
"237",0.048,0.042,0.048,0.054,4452.724,1,"Sigma2_ex"
"238",229.506,176.366,230.184,279.073,511.655,1,"lp_"
"239",1.085,0.949,1.085,1.221,1784.055,1.001,"B_0"
"240",0.039,-0.08,0.039,0.163,810.16,1.002,"B_x"
"241",0.284,-0.124,0.288,0.704,19.345,1.103,"psi"
"242",0.321,0.212,0.317,0.45,1814.889,1,"Sigma2_intercept"
"243",0.574,0.451,0.57,0.72,1000.028,1,"Sigma2_x"
"244",0.105,0.014,0.097,0.25,183.184,1.021,"Sigma2_epsilon"
"245",0.143,0.064,0.14,0.237,953.598,1,"Sigma2_phi"
"246",0.056,-0.003,0.055,0.122,1434.54,1,"cov_int_phi"
"247",0.029,-0.036,0.028,0.099,109.22,1.028,"cov_2"
"248",0.097,0.01,0.096,0.191,503.079,1,"cov_4"
"249",0.017,-0.212,0.011,0.233,17.978,1.11,"cov_6"
"250",0.671,0.568,0.67,0.787,1169.546,1,"Sigma2_e"
"251",0.045,0.039,0.044,0.051,3937.039,1,"Sigma2_ex"
"252",225.087,173.925,225.357,273.036,630.056,1,"lp_"
"253",1.086,0.964,1.086,1.207,2756.472,1,"B_0"
"254",-0.002,-0.106,-0.002,0.106,1679.849,1,"B_x"
"255",0.413,0.105,0.407,0.759,36.803,1.06,"psi"
"256",0.233,0.146,0.23,0.34,1763.311,1,"Sigma2_intercept"
"257",0.455,0.358,0.45,0.573,1518.019,1,"Sigma2_x"
"258",0.038,0,0.028,0.134,573.079,1,"Sigma2_epsilon"
"259",0.106,0.048,0.102,0.188,966.377,1,"Sigma2_phi"
"260",0.044,0,0.044,0.089,1573.842,1.004,"cov_int_phi"
"261",0,-0.048,0,0.046,145.551,1.019,"cov_2"
"262",0.105,0.039,0.104,0.18,998.135,1.001,"cov_4"
"263",-0.003,-0.152,0,0.129,31.516,1.07,"cov_6"
"264",0.641,0.552,0.639,0.738,1897.919,1,"Sigma2_e"
"265",0.047,0.041,0.047,0.054,3532.485,1,"Sigma2_ex"
"266",220.741,176.563,220.529,265.793,745.091,1.001,"lp_"
"267",1.085,0.938,1.085,1.224,1089.785,1,"B_0"
"268",-0.039,-0.159,-0.04,0.076,868.34,1,"B_x"
"269",0.369,0.004,0.378,0.669,71.526,1,"psi"
"270",0.362,0.252,0.358,0.499,1490.865,1,"Sigma2_intercept"
"271",0.483,0.382,0.478,0.613,1181.973,1,"Sigma2_x"
"272",0.07,0.001,0.064,0.18,373.748,1,"Sigma2_epsilon"
"273",0.145,0.07,0.142,0.24,755.731,1.001,"Sigma2_phi"
"274",0.035,-0.025,0.035,0.096,1476.201,1.001,"cov_int_phi"
"275",0,-0.058,-0.001,0.06,344.62,1.001,"cov_2"
"276",0.097,0.017,0.096,0.183,823.96,1,"cov_4"
"277",0.025,-0.103,0.019,0.185,62.535,1,"cov_6"
"278",0.629,0.536,0.627,0.733,856.875,1.001,"Sigma2_e"
"279",0.056,0.049,0.055,0.063,3126.575,1.001,"Sigma2_ex"
"280",179.292,130.573,179.497,226.544,513.029,1.001,"lp_"
"281",0.868,0.731,0.866,1.017,2229.292,1.001,"B_0"
"282",-0.028,-0.134,-0.028,0.078,1305.882,1.001,"B_x"
"283",0.501,0.26,0.502,0.753,66.474,1.007,"psi"
"284",0.305,0.2,0.301,0.431,2068.437,1,"Sigma2_intercept"
"285",0.433,0.343,0.429,0.545,1384.755,1.001,"Sigma2_x"
"286",0.024,0,0.013,0.1,674.639,1,"Sigma2_epsilon"
"287",0.132,0.072,0.128,0.216,1344.827,1.003,"Sigma2_phi"
"288",0.057,0.007,0.055,0.118,1147.947,1,"cov_int_phi"
"289",0.006,-0.034,0.003,0.055,570.584,1.001,"cov_2"
"290",0.101,0.031,0.099,0.178,893.71,1.001,"cov_4"
"291",0.002,-0.093,0.001,0.089,47.859,1.013,"cov_6"
"292",0.717,0.618,0.715,0.823,2279.767,1,"Sigma2_e"
"293",0.045,0.039,0.045,0.051,4506.022,1,"Sigma2_ex"
"294",202.324,158.602,201.755,247.289,716.008,1,"lp_"
"295",1.115,0.991,1.115,1.238,3647.857,1,"B_0"
"296",0.1,-0.011,0.1,0.207,2167.53,1,"B_x"
"297",0.31,-0.055,0.313,0.719,43.165,1.055,"psi"
"298",0.27,0.176,0.266,0.386,1686.13,1.001,"Sigma2_intercept"
"299",0.47,0.372,0.464,0.592,1759.118,1,"Sigma2_x"
"300",0.059,0,0.052,0.178,331.629,1.005,"Sigma2_epsilon"
"301",0.099,0.037,0.095,0.178,640.761,1.001,"Sigma2_phi"
"302",0.013,-0.038,0.013,0.062,2253.974,1.001,"cov_int_phi"
"303",-0.008,-0.06,-0.007,0.043,364.279,1.006,"cov_2"
"304",0.072,0.003,0.07,0.15,1100.63,1,"cov_4"
"305",0.01,-0.166,0.006,0.171,37.944,1.062,"cov_6"
"306",0.64,0.546,0.638,0.745,1135.905,1,"Sigma2_e"
"307",0.051,0.045,0.051,0.058,4732.516,1,"Sigma2_ex"
"308",198.197,149.487,198.895,244.221,567.771,1,"lp_"
"309",1.026,0.914,1.025,1.139,1791.19,1.002,"B_0"
"310",-0.012,-0.135,-0.012,0.114,932.174,1.006,"B_x"
"311",0.296,0.035,0.297,0.559,25.582,1,"psi"
"312",0.257,0.167,0.254,0.365,1713.899,1.001,"Sigma2_intercept"
"313",0.608,0.481,0.604,0.766,1141.719,1.001,"Sigma2_x"
"314",0.056,0.001,0.05,0.147,300.38,1.004,"Sigma2_epsilon"
"315",0.102,0.041,0.099,0.184,718.738,1,"Sigma2_phi"
"316",-0.002,-0.056,-0.002,0.048,840.121,1.001,"cov_int_phi"
"317",-0.025,-0.078,-0.024,0.017,761.605,1.001,"cov_2"
"318",0.078,-0.002,0.078,0.165,409.875,1.001,"cov_4"
"319",-0.001,-0.149,-0.002,0.148,22.03,1,"cov_6"
"320",0.646,0.554,0.645,0.747,1340.54,1,"Sigma2_e"
"321",0.054,0.047,0.053,0.061,3882.797,1,"Sigma2_ex"
"322",181.822,134.214,182.438,227.165,629.465,1.002,"lp_"
"323",0.956,0.831,0.956,1.079,2103.252,1,"B_0"
"324",-0.058,-0.167,-0.057,0.048,1302.979,1,"B_x"
"325",0.418,0.155,0.416,0.683,41.259,1.022,"psi"
"326",0.27,0.179,0.267,0.382,1947.656,1.001,"Sigma2_intercept"
"327",0.472,0.374,0.468,0.594,1633.513,1.003,"Sigma2_x"
"328",0.034,0,0.027,0.114,608.276,1.008,"Sigma2_epsilon"
"329",0.11,0.056,0.106,0.187,1086.955,1.002,"Sigma2_phi"
"330",0.04,-0.004,0.039,0.092,1693.215,1,"cov_int_phi"
"331",0.008,-0.033,0.006,0.054,431.856,1.002,"cov_2"
"332",0.077,0.008,0.076,0.152,915.714,1.004,"cov_4"
"333",-0.002,-0.119,-0.001,0.114,33.588,1.025,"cov_6"
"334",0.631,0.543,0.63,0.729,1665.888,1.002,"Sigma2_e"
"335",0.053,0.047,0.053,0.06,4544.018,1,"Sigma2_ex"
"336",189.157,144.211,188.939,235.025,682.288,1.008,"lp_"
"337",0.983,0.844,0.982,1.118,1967.073,1.001,"B_0"
"338",0.033,-0.092,0.032,0.155,2076.971,1,"B_x"
"339",0.413,0.255,0.412,0.582,134.282,1.004,"psi"
"340",0.356,0.245,0.352,0.488,1569.708,1,"Sigma2_intercept"
"341",0.579,0.455,0.574,0.731,1638.89,1,"Sigma2_x"
"342",0.009,0,0.004,0.045,1261.87,1.001,"Sigma2_epsilon"
"343",0.108,0.06,0.105,0.17,2677.159,1,"Sigma2_phi"
"344",0.056,0.011,0.054,0.108,1707.644,1.001,"cov_int_phi"
"345",0.004,-0.028,0.002,0.042,1653.607,1,"cov_2"
"346",0.125,0.039,0.123,0.217,1568.367,1,"cov_4"
"347",0.001,-0.079,0,0.072,81.889,1.008,"cov_6"
"348",0.666,0.583,0.664,0.761,3339.234,1,"Sigma2_e"
"349",0.045,0.039,0.045,0.051,3929.78,1,"Sigma2_ex"
"350",222.946,179.698,224.102,263.683,745.096,1,"lp_"
"351",0.901,0.765,0.9,1.036,1532.658,1,"B_0"
"352",-0.054,-0.159,-0.054,0.052,1338.262,1,"B_x"
"353",0.379,0.073,0.383,0.654,102.85,1.004,"psi"
"354",0.309,0.205,0.304,0.436,1867.467,1,"Sigma2_intercept"
"355",0.463,0.367,0.459,0.585,1231.522,1.001,"Sigma2_x"
"356",0.04,0,0.03,0.132,378.15,1,"Sigma2_epsilon"
"357",0.102,0.046,0.098,0.178,945.573,1.001,"Sigma2_phi"
"358",0.057,0.007,0.056,0.118,1260.588,1.001,"cov_int_phi"
"359",0.024,-0.018,0.021,0.083,720.681,1,"cov_2"
"360",0.087,0.014,0.086,0.168,1092.895,1.001,"cov_4"
"361",0.003,-0.116,0.001,0.141,86.396,1.005,"cov_6"
"362",0.674,0.58,0.672,0.78,1456.317,1,"Sigma2_e"
"363",0.045,0.039,0.045,0.051,4487.933,1.001,"Sigma2_ex"
"364",222.293,176.584,222.099,268.446,703.076,1.002,"lp_"
"365",1.056,0.947,1.056,1.162,2298.555,1.002,"B_0"
"366",0,-0.108,-0.001,0.107,1534.692,1.001,"B_x"
"367",0.271,0.092,0.266,0.479,86.295,1.017,"psi"
"368",0.221,0.138,0.217,0.322,1606.61,1,"Sigma2_intercept"
"369",0.43,0.338,0.425,0.544,1104.311,1.002,"Sigma2_x"
"370",0.013,0,0.007,0.062,841.458,1.002,"Sigma2_epsilon"
"371",0.04,0.013,0.037,0.084,1327.808,1,"Sigma2_phi"
"372",0.011,-0.025,0.011,0.042,1771.211,1,"cov_int_phi"
"373",-0.005,-0.039,-0.003,0.02,1920.648,1.001,"cov_2"
"374",0.059,-0.003,0.058,0.127,933.02,1,"cov_4"
"375",-0.006,-0.089,-0.002,0.057,56.134,1.026,"cov_6"
"376",0.657,0.572,0.656,0.749,2508.787,1,"Sigma2_e"
"377",0.049,0.043,0.049,0.056,3413.168,1,"Sigma2_ex"
"378",200.999,160.159,201.279,242.839,935.233,1.001,"lp_"
"379",1.027,0.909,1.026,1.146,1970.018,1.001,"B_0"
"380",0.059,-0.059,0.06,0.176,1197.297,1.001,"B_x"
"381",0.425,0.028,0.441,0.688,60.14,1,"psi"
"382",0.197,0.119,0.194,0.293,1840.713,1,"Sigma2_intercept"
"383",0.58,0.456,0.574,0.738,1433.19,1,"Sigma2_x"
"384",0.089,0.021,0.081,0.197,242.24,1.001,"Sigma2_epsilon"
"385",0.196,0.117,0.193,0.295,1688.569,1.001,"Sigma2_phi"
"386",0.001,-0.056,0.001,0.054,1051.518,1,"cov_int_phi"
"387",-0.034,-0.085,-0.035,0.016,357.026,1,"cov_2"
"388",0.082,0.012,0.082,0.159,539.392,1,"cov_4"
"389",0.017,-0.118,0.006,0.239,52.573,1,"cov_6"
"390",0.607,0.519,0.605,0.705,1564.008,1.001,"Sigma2_e"
"391",0.051,0.044,0.05,0.058,5466.239,1,"Sigma2_ex"
"392",217.207,169.551,217.769,263.487,685.16,1.003,"lp_"
