"","V1","V2","V3","V4","V5","V6","Parameter"
"1",1.001,0.868,1.002,1.141,1937.373,1,"B_0"
"2",0.357,0.28,0.356,0.433,3496.367,1,"psi"
"3",0.192,0.111,0.186,0.311,1281.797,1.001,"Sigma2_intercept"
"4",0.024,0.001,0.021,0.061,1197.803,1,"Sigma2_epsilon"
"5",0.194,0.124,0.191,0.289,2327.067,1,"Sigma2_phi"
"6",0.100187921479152,0.0110958833515709,0.100074757371297,0.200266356732898,94103.997135046,1.73032871411005,"cov_int_phi"
"7",-0.014,-0.057,-0.012,0.024,2728.874,1,"cov_2"
"8",0.711,0.641,0.71,0.791,4135.631,1,"Sigma2_e"
"9",-316.056,-338.26,-315.531,-295.851,742.427,1,"lp_"
"10",1,0.853,0.999,1.149,896.688,1.001,"B_0"
"11",0.242,0.177,0.242,0.311,3286.64,1,"psi"
"12",0.251,0.155,0.242,0.391,1047.808,1.001,"Sigma2_intercept"
"13",0.014,0,0.011,0.045,1062.487,1,"Sigma2_epsilon"
"14",0.086,0.047,0.083,0.144,2058.043,1,"Sigma2_phi"
"15",0.0554636589537115,-0.00952359776341836,0.0553154778560026,0.124793875332673,58826.4381520619,1.52470885781244,"cov_int_phi"
"16",-0.008,-0.046,-0.007,0.023,3137.893,1.001,"cov_2"
"17",0.671,0.604,0.67,0.744,3609.951,1,"Sigma2_e"
"18",-293.03,-314.29,-292.982,-272.715,796.085,1,"lp_"
"19",1.034,0.913,1.033,1.153,1312.932,1,"B_0"
"20",0.286,0.215,0.287,0.357,3380.99,1,"psi"
"21",0.124,0.07,0.119,0.21,1360.85,1,"Sigma2_intercept"
"22",0.011,0,0.008,0.04,1046.117,1,"Sigma2_epsilon"
"23",0.092,0.057,0.089,0.145,2233.388,1,"Sigma2_phi"
"24",0.056660129693965,0.00930835198137648,0.0547509420331759,0.118167121732915,69165.3697712866,1.53281303648461,"cov_int_phi"
"25",0.003,-0.021,0.002,0.031,2710.952,1,"cov_2"
"26",0.65,0.584,0.65,0.724,4345.125,1,"Sigma2_e"
"27",-280.352,-301.788,-280.338,-260.779,745.27,1.002,"lp_"
"28",0.871,0.737,0.87,1.005,920.227,1,"B_0"
"29",0.228,0.158,0.228,0.301,2878.65,1,"psi"
"30",0.158,0.091,0.153,0.259,1293.067,1,"Sigma2_intercept"
"31",0.018,0,0.015,0.051,887.194,1,"Sigma2_epsilon"
"32",0.074,0.037,0.071,0.127,1628.382,1.001,"Sigma2_phi"
"33",0.0315106659035545,-0.0163244582464162,0.0319442712854305,0.0850221853356842,43425.3505814171,1.391827962525,"cov_int_phi"
"34",-0.004,-0.035,-0.003,0.025,2865.644,1,"cov_2"
"35",0.71,0.641,0.709,0.788,2501.223,1,"Sigma2_e"
"36",-315.811,-337.853,-315.517,-295.758,723.355,1.001,"lp_"
"37",0.945,0.816,0.944,1.079,932.141,1,"B_0"
"38",0.285,0.206,0.284,0.377,2082.185,1,"psi"
