"","V1","V2","V3","V4","V5","V6","Parameter"
"1",1.033,0.933,1.035,1.128,71.069,1.027,"B_0"
"2",0.149,0.094,0.145,0.227,127.974,1.008,"Sigma2_intercept"
"3",0.089,0.017,0.088,0.159,24.755,1.174,"Sigma2_phi"
"4",0.063,0.019,0.062,0.115,42.633,1,"cov_int_phi"
"5",0.063,0.019,0.062,0.115,42.633,1,"cov_2"
"6",0.681,0.597,0.678,0.781,62.927,1.044,"Sigma2_e"
"7",262.551,212.042,263.294,308.624,35.86,1.062,"lp_"
"8",1.072,0.977,1.072,1.171,137.257,1.002,"B_0"
"9",0.175,0.11,0.173,0.245,102.524,1,"Sigma2_intercept"
"10",0.134,0.073,0.132,0.209,59.711,1.003,"Sigma2_phi"
"11",0.055,0.011,0.053,0.106,62.955,1.002,"cov_int_phi"
"12",0.055,0.011,0.053,0.106,62.955,1.002,"cov_2"
"13",0.704,0.62,0.702,0.804,57.76,1.007,"Sigma2_e"
"14",245.976,204.099,245.704,288.972,38.082,1.005,"lp_"
"15",0.967,0.836,0.971,1.081,20.122,1.029,"B_0"
"16",0.212,0.139,0.21,0.293,63.869,1.011,"Sigma2_intercept"
"17",0.139,0.071,0.138,0.21,27.686,1.008,"Sigma2_phi"
"18",0.085,0.025,0.086,0.135,17.529,1.027,"cov_int_phi"
"19",0.085,0.025,0.086,0.135,17.529,1.027,"cov_2"
"20",0.711,0.629,0.71,0.801,66.375,1.007,"Sigma2_e"
"21",243.454,201.128,245.663,279.752,21.813,1.027,"lp_"
"22",0.987,0.879,0.987,1.097,127.349,1.01,"B_0"
"23",0.233,0.146,0.23,0.326,173.721,1.022,"Sigma2_intercept"
"24",0.1,0.049,0.098,0.166,145.73,1,"Sigma2_phi"
"25",0.084,0.034,0.083,0.135,135.708,1.002,"cov_int_phi"
"26",0.084,0.034,0.083,0.135,135.708,1.002,"cov_2"
"27",0.732,0.64,0.732,0.832,214.419,1.002,"Sigma2_e"
"28",231.819,190.308,232.84,273.18,170.263,1.01,"lp_"
"29",1.037,0.944,1.035,1.133,47.992,1.056,"B_0"
"30",0.182,0.105,0.182,0.271,26.821,1.04,"Sigma2_intercept"
"31",0.079,0.024,0.077,0.149,11.992,1.244,"Sigma2_phi"
"32",0.086,0.043,0.084,0.134,28.646,1.083,"cov_int_phi"
"33",0.086,0.043,0.084,0.134,28.646,1.083,"cov_2"
"34",0.778,0.684,0.776,0.882,15.546,1.15,"Sigma2_e"
"35",210.889,160.403,214.573,250.053,6.295,1.363,"lp_"
"36",0.991,0.894,0.993,1.088,78.164,1.01,"B_0"
"37",0.175,0.11,0.173,0.259,117.776,1,"Sigma2_intercept"
"38",0.112,0.054,0.111,0.183,37.935,1.02,"Sigma2_phi"
"39",0.03,-0.015,0.03,0.073,25.437,1.124,"cov_int_phi"
"40",0.03,-0.015,0.03,0.073,25.437,1.124,"cov_2"
"41",0.625,0.545,0.623,0.715,91.858,1.004,"Sigma2_e"
"42",294.467,245.6,294.956,339.707,47.968,1.002,"lp_"
"43",0.934,0.817,0.933,1.06,75.19,1.011,"B_0"
"44",0.268,0.185,0.265,0.372,174.803,1.016,"Sigma2_intercept"
"45",0.108,0.057,0.107,0.172,161.665,1.001,"Sigma2_phi"
"46",0.103,0.052,0.102,0.161,173.994,1.004,"cov_int_phi"
"47",0.103,0.052,0.102,0.161,173.994,1.004,"cov_2"
"48",0.753,0.664,0.752,0.845,226.15,1.014,"Sigma2_e"
"49",222.455,182.547,221.961,266.924,96.896,1.048,"lp_"
"50",1.015,0.902,1.016,1.133,68.238,1.034,"B_0"
"51",0.198,0.111,0.193,0.312,69.767,1.009,"Sigma2_intercept"
"52",0.074,0.025,0.073,0.133,70.205,1.005,"Sigma2_phi"
"53",0.07,0.029,0.07,0.112,78.511,1.032,"cov_int_phi"
"54",0.07,0.029,0.07,0.112,78.511,1.032,"cov_2"
"55",0.738,0.653,0.739,0.83,114.492,1,"Sigma2_e"
"56",225.068,181.093,225.789,266.03,81.408,1.004,"lp_"
"57",1.075,0.964,1.074,1.192,67.803,1.005,"B_0"
"58",0.246,0.159,0.241,0.349,95.086,1.019,"Sigma2_intercept"
"59",0.079,0.027,0.078,0.136,145.205,1.01,"Sigma2_phi"
"60",0.068,0.025,0.067,0.12,161.675,1.008,"cov_int_phi"
"61",0.068,0.025,0.067,0.12,161.675,1.008,"cov_2"
"62",0.664,0.573,0.665,0.757,122.525,1.014,"Sigma2_e"
"63",269.546,222.81,269.567,318.678,70.895,1.018,"lp_"
"64",0.925,0.823,0.93,1.005,29.928,1.028,"B_0"
"65",0.207,0.132,0.207,0.291,45.659,1.023,"Sigma2_intercept"
"66",0.05,0.009,0.047,0.105,62.149,1.053,"Sigma2_phi"
"67",0.023,-0.013,0.021,0.063,52.008,1.057,"cov_int_phi"
"68",0.023,-0.013,0.021,0.063,52.008,1.057,"cov_2"
"69",0.693,0.608,0.69,0.795,54.645,1.014,"Sigma2_e"
"70",256.639,212.067,258.394,293.668,41.802,1.004,"lp_"
"71",1.017,0.91,1.015,1.125,72.2,1.001,"B_0"
"72",0.166,0.101,0.162,0.256,40.456,1.001,"Sigma2_intercept"
"73",0.158,0.087,0.155,0.24,55.828,1.03,"Sigma2_phi"
"74",0.075,0.037,0.074,0.122,48.101,1.003,"cov_int_phi"
"75",0.075,0.037,0.074,0.122,48.101,1.003,"cov_2"
"76",0.667,0.585,0.664,0.759,63.981,1.004,"Sigma2_e"
"77",272.535,229.011,271.241,320.48,21.77,1.009,"lp_"
"78",1.048,0.931,1.05,1.153,78.874,1.058,"B_0"
"79",0.178,0.112,0.175,0.257,96.627,1.011,"Sigma2_intercept"
"80",0.132,0.076,0.129,0.211,114.097,1.003,"Sigma2_phi"
"81",0.107,0.059,0.106,0.157,87.988,1.008,"cov_int_phi"
"82",0.107,0.059,0.106,0.157,87.988,1.008,"cov_2"
"83",0.747,0.655,0.747,0.841,106.713,1.01,"Sigma2_e"
"84",223.293,183.86,221.771,269.398,54.11,1.016,"lp_"
"85",0.998,0.889,0.993,1.124,66.472,1.023,"B_0"
"86",0.289,0.19,0.285,0.409,157.724,1.009,"Sigma2_intercept"
"87",0.147,0.066,0.147,0.241,44.676,1.001,"Sigma2_phi"
"88",0.071,0.011,0.07,0.135,107.185,1.009,"cov_int_phi"
"89",0.071,0.011,0.07,0.135,107.185,1.009,"cov_2"
"90",0.772,0.66,0.768,0.896,84.715,1.006,"Sigma2_e"
"91",210.651,160.999,211.483,260.022,53.47,1,"lp_"
"92",1.109,1.005,1.108,1.208,122.103,1.006,"B_0"
"93",0.197,0.133,0.193,0.278,154.571,1.007,"Sigma2_intercept"
"94",0.086,0.042,0.084,0.142,64.678,1.032,"Sigma2_phi"
"95",0.076,0.038,0.073,0.126,68.435,1.005,"cov_int_phi"
"96",0.076,0.038,0.073,0.126,68.435,1.005,"cov_2"
"97",0.602,0.528,0.602,0.687,173.865,1.01,"Sigma2_e"
"98",307.597,262.789,307.748,347.245,97.841,1.019,"lp_"
"99",0.973,0.84,0.971,1.092,22.41,1.011,"B_0"
"100",0.242,0.163,0.238,0.346,22.063,1.026,"Sigma2_intercept"
"101",0.13,0.073,0.129,0.196,53.276,1.021,"Sigma2_phi"
"102",0.12,0.074,0.117,0.181,57.112,1.002,"cov_int_phi"
"103",0.12,0.074,0.117,0.181,57.112,1.002,"cov_2"
"104",0.657,0.579,0.656,0.743,86.278,1.005,"Sigma2_e"
"105",276.169,235.576,275.135,320.344,21.805,1.002,"lp_"
"106",0.99,0.881,0.989,1.107,29.911,1.036,"B_0"
"107",0.226,0.151,0.225,0.312,85.129,1.018,"Sigma2_intercept"
"108",0.148,0.081,0.147,0.227,64.45,1.002,"Sigma2_phi"
"109",0.057,0.01,0.057,0.109,54.716,1.026,"cov_int_phi"
"110",0.057,0.01,0.057,0.109,54.716,1.026,"cov_2"
"111",0.72,0.63,0.72,0.81,148.029,1.013,"Sigma2_e"
"112",242.11,199.89,242.187,290.172,46.274,1.039,"lp_"
"113",0.914,0.81,0.912,1.026,60.835,1.002,"B_0"
"114",0.162,0.094,0.158,0.242,88.42,1,"Sigma2_intercept"
