"","V1","V2","V3","V4","V5","V6","Parameter"
"1",0.99,0.896,0.99,1.081,2264.97,1.002,"B_0"
"2",0.018,-0.059,0.018,0.093,1497.668,1,"B_x"
"3",0.398,0.096,0.398,0.708,45.313,1,"psi"
"4",0.276,0.208,0.274,0.355,1413.587,1.001,"Sigma2_intercept"
"5",0.141,0.058,0.137,0.245,1108.94,1,"Sigma2_psi"
"6",0.44,0.373,0.438,0.514,1299.203,1.004,"Sigma2_x"
"7",0.082,0.028,0.08,0.15,294.913,1.002,"Sigma2_epsilon"
"8",0.149,0.092,0.149,0.214,741.283,1.003,"Sigma2_phi"
"9",-0.101,-0.161,-0.1,-0.05,1867.593,1,"cov_int_psi"
"10",0.053,0.014,0.053,0.094,1592.035,1.003,"cov_int_phi"
"11",-0.04,-0.086,-0.04,0.004,510.187,1,"cov_psi_phi"
"12",-0.101,-0.161,-0.1,-0.05,1867.593,1,"cov_1"
"13",-0.001,-0.052,-0.001,0.051,80.332,1,"cov_2"
"14",-0.014,-0.058,-0.014,0.028,307.217,1,"cov_3"
"15",0.135,0.083,0.134,0.188,1033.226,1.005,"cov_4"
"16",-0.067,-0.126,-0.066,-0.015,321.925,1.001,"cov_5"
"17",0.008,-0.122,0.007,0.135,39.858,1,"cov_6"
"18",0.57,0.504,0.569,0.644,859.153,1.001,"Sigma2_e"
"19",0.047,0.043,0.047,0.051,5243.481,1,"Sigma2_ex"
"20",368.037,285.62,369.639,444.907,541.543,1.002,"lp_"
"21",1.017,0.927,1.018,1.109,2101.777,1.001,"B_0"
"22",0.008,-0.071,0.008,0.087,1098.695,1,"B_x"
"23",0.372,0.05,0.375,0.669,27.685,1.032,"psi"
"24",0.257,0.192,0.256,0.329,1828.272,1,"Sigma2_intercept"
"25",0.171,0.085,0.168,0.276,1470.028,1,"Sigma2_psi"
"26",0.445,0.376,0.443,0.523,1584.445,1,"Sigma2_x"
"27",0.08,0.036,0.077,0.145,233.637,1.005,"Sigma2_epsilon"
"28",0.136,0.086,0.134,0.193,1515.325,1,"Sigma2_phi"
"29",-0.054,-0.107,-0.054,-0.002,2162.526,1,"cov_int_psi"
"30",0.047,0.011,0.046,0.085,2066.795,1,"cov_int_phi"
"31",-0.09,-0.138,-0.089,-0.045,586.252,1.002,"cov_psi_phi"
"32",-0.054,-0.107,-0.054,-0.002,2162.526,1,"cov_1"
"33",0.023,-0.014,0.023,0.061,163.085,1.007,"cov_2"
"34",-0.065,-0.111,-0.065,-0.025,401.806,1.009,"cov_3"
"35",0.063,0.015,0.062,0.113,915.318,1,"cov_4"
"36",-0.065,-0.123,-0.064,-0.005,348.612,1.001,"cov_5"
"37",0.002,-0.127,0.003,0.134,24.6,1.034,"cov_6"
"38",0.537,0.476,0.535,0.602,1565.529,1,"Sigma2_e"
"39",0.05,0.046,0.05,0.055,4543.845,1,"Sigma2_ex"
"40",366.458,290.714,366.551,439.24,669.452,1.002,"lp_"
"41",0.935,0.847,0.935,1.024,2826.653,1,"B_0"
"42",-0.052,-0.128,-0.052,0.025,1093.084,1,"B_x"
"43",0.431,0.139,0.44,0.697,34.737,1.003,"psi"
"44",0.256,0.189,0.254,0.334,1745.162,1,"Sigma2_intercept"
"45",0.106,0.025,0.102,0.206,700.236,1,"Sigma2_psi"
"46",0.474,0.402,0.472,0.559,1431.821,1,"Sigma2_x"
"47",0.062,0.01,0.06,0.129,293.048,1.007,"Sigma2_epsilon"
"48",0.152,0.096,0.15,0.22,1247.231,1,"Sigma2_phi"
"49",-0.049,-0.103,-0.048,0,2882.394,1,"cov_int_psi"
"50",0.042,0.002,0.041,0.083,1105.669,1.002,"cov_int_phi"
"51",-0.037,-0.082,-0.037,0.005,311.741,1,"cov_psi_phi"
"52",-0.049,-0.103,-0.048,0,2882.394,1,"cov_1"
"53",0.012,-0.024,0.012,0.052,205.949,1.001,"cov_2"
"54",-0.027,-0.065,-0.026,0.005,806.837,1,"cov_3"
"55",0.069,0.016,0.068,0.12,467.493,1.003,"cov_4"
"56",-0.024,-0.081,-0.023,0.033,135.131,1.001,"cov_5"
"57",0.01,-0.111,0.005,0.142,31.36,1.003,"cov_6"
"58",0.626,0.553,0.625,0.706,1140.138,1,"Sigma2_e"
"59",0.053,0.048,0.053,0.058,3697.945,1,"Sigma2_ex"
"60",234.175,153.359,235.116,309.806,653.478,1,"lp_"
"61",0.963,0.869,0.963,1.057,1268.673,1,"B_0"
"62",-0.096,-0.177,-0.096,-0.014,767.072,1,"B_x"
"63",0.377,0.054,0.383,0.699,15.499,1.106,"psi"
"64",0.314,0.235,0.312,0.404,1290.983,1,"Sigma2_intercept"
"65",0.13,0.061,0.127,0.212,1008.673,1.006,"Sigma2_psi"
"66",0.523,0.444,0.521,0.615,950.551,1.002,"Sigma2_x"
"67",0.091,0.036,0.087,0.165,292.698,1.004,"Sigma2_epsilon"
"68",0.151,0.095,0.149,0.216,1239.378,1,"Sigma2_phi"
"69",-0.126,-0.187,-0.125,-0.072,1917.9,1,"cov_int_psi"
"70",0.019,-0.023,0.019,0.062,1075.351,1.003,"cov_int_phi"
"71",-0.046,-0.092,-0.045,-0.005,339.608,1.004,"cov_psi_phi"
"72",-0.126,-0.187,-0.125,-0.072,1917.9,1,"cov_1"
"73",-0.01,-0.056,-0.009,0.034,62.688,1.029,"cov_2"
"74",-0.028,-0.071,-0.027,0.011,298.976,1.026,"cov_3"
"75",0.076,0.022,0.076,0.133,547.627,1.01,"cov_4"
"76",-0.046,-0.109,-0.045,0.015,99.149,1.023,"cov_5"
"77",-0.003,-0.161,-0.005,0.158,14.621,1.108,"cov_6"
"78",0.615,0.546,0.612,0.695,1170.647,1.003,"Sigma2_e"
"79",0.047,0.043,0.047,0.051,3928.285,1.001,"Sigma2_ex"
"80",322.953,249.898,323.198,394.461,742.926,1.001,"lp_"
"81",0.975,0.878,0.975,1.072,2948.415,1.001,"B_0"
"82",-0.036,-0.126,-0.035,0.053,2290.331,1.004,"B_x"
"83",0.404,0.195,0.404,0.621,76.453,1.004,"psi"
"84",0.267,0.199,0.266,0.346,1835.905,1,"Sigma2_intercept"
"85",0.12,0.045,0.117,0.211,876.718,1,"Sigma2_psi"
"86",0.601,0.514,0.599,0.707,1367.102,1,"Sigma2_x"
"87",0.043,0.001,0.04,0.109,472.06,1.003,"Sigma2_epsilon"
"88",0.13,0.075,0.128,0.197,843.82,1.001,"Sigma2_phi"
"89",-0.054,-0.102,-0.053,-0.007,2969.66,1,"cov_int_psi"
"90",0.07,0.032,0.069,0.113,1740.085,1,"cov_int_phi"
"91",-0.034,-0.076,-0.033,0.004,901.296,1.004,"cov_psi_phi"
"92",-0.054,-0.102,-0.053,-0.007,2969.66,1,"cov_1"
"93",-0.002,-0.047,-0.001,0.044,150.641,1.002,"cov_2"
"94",-0.006,-0.04,-0.005,0.026,516.829,1.001,"cov_3"
"95",0.178,0.118,0.176,0.242,1398.183,1,"cov_4"
"96",-0.07,-0.135,-0.069,-0.006,594.841,1.005,"cov_5"
"97",-0.009,-0.131,-0.006,0.111,64.299,1.005,"cov_6"
"98",0.624,0.551,0.622,0.702,1079.971,1.001,"Sigma2_e"
"99",0.05,0.046,0.05,0.055,4270.696,1,"Sigma2_ex"
"100",275.322,195.227,275.434,356.532,543.855,1.002,"lp_"
"101",1.025,0.939,1.024,1.108,1729.849,1.001,"B_0"
"102",-0.008,-0.085,-0.009,0.072,700.143,1.001,"B_x"
"103",0.381,0.068,0.378,0.693,26.39,1.006,"psi"
"104",0.23,0.165,0.228,0.299,1448.671,1,"Sigma2_intercept"
"105",0.079,0.017,0.075,0.167,674.143,1.005,"Sigma2_psi"
"106",0.445,0.377,0.444,0.526,925.69,1.001,"Sigma2_x"
"107",0.073,0.023,0.07,0.142,269.708,1,"Sigma2_epsilon"
"108",0.137,0.083,0.136,0.197,1058.745,1.005,"Sigma2_phi"
"109",-0.047,-0.096,-0.046,-0.002,2147.355,1,"cov_int_psi"
"110",0.013,-0.022,0.014,0.051,755.037,1.003,"cov_int_phi"
"111",-0.019,-0.06,-0.018,0.017,83.786,1.045,"cov_psi_phi"
"112",-0.047,-0.096,-0.046,-0.002,2147.355,1,"cov_1"
"113",-0.001,-0.035,-0.001,0.032,380.838,1.003,"cov_2"
"114",-0.015,-0.05,-0.015,0.015,548.951,1.008,"cov_3"
"115",0.039,-0.012,0.039,0.09,376.149,1.001,"cov_4"
"116",-0.009,-0.062,-0.008,0.044,53.054,1.045,"cov_5"
"117",0.011,-0.118,0.014,0.144,24.225,1.006,"cov_6"
"118",0.605,0.539,0.603,0.68,1200.683,1,"Sigma2_e"
"119",0.05,0.046,0.05,0.055,4574.64,1,"Sigma2_ex"
"120",290.386,215.501,291.567,362.571,744.812,1.002,"lp_"
"121",1.046,0.958,1.046,1.132,1491.795,1.002,"B_0"
"122",0.094,0.017,0.095,0.169,975.957,1.001,"B_x"
"123",0.405,0.184,0.402,0.636,47.35,1.003,"psi"
"124",0.295,0.224,0.293,0.378,1843.731,1,"Sigma2_intercept"
"125",0.109,0.037,0.105,0.196,560.362,1,"Sigma2_psi"
"126",0.451,0.382,0.45,0.53,1340.658,1,"Sigma2_x"
"127",0.041,0.005,0.039,0.091,462.58,1,"Sigma2_epsilon"
"128",0.108,0.062,0.107,0.162,786.579,1,"Sigma2_phi"
"129",-0.052,-0.109,-0.052,-0.002,1936.493,1,"cov_int_psi"
"130",-0.002,-0.042,-0.002,0.034,1321.949,1.002,"cov_int_phi"
"131",-0.05,-0.093,-0.049,-0.014,411.039,1,"cov_psi_phi"
"132",-0.052,-0.109,-0.052,-0.002,1936.493,1,"cov_1"
"133",-0.016,-0.051,-0.015,0.014,1350.242,1.001,"cov_2"
"134",-0.02,-0.058,-0.018,0.01,361.048,1,"cov_3"
"135",0.035,-0.016,0.034,0.088,677.212,1.002,"cov_4"
"136",-0.073,-0.13,-0.073,-0.018,130.064,1,"cov_5"
"137",-0.004,-0.102,-0.001,0.085,40.523,1.005,"cov_6"
"138",0.611,0.543,0.61,0.687,744.138,1,"Sigma2_e"
"139",0.049,0.045,0.049,0.054,4412.611,1,"Sigma2_ex"
"140",293.033,215.705,293.308,367.888,514.458,1,"lp_"
"141",0.986,0.899,0.985,1.076,2101.848,1,"B_0"
"142",-0.003,-0.091,-0.003,0.086,1187.173,1.002,"B_x"
"143",0.359,0.141,0.361,0.578,57.66,1,"psi"
"144",0.223,0.155,0.221,0.297,1508.562,1,"Sigma2_intercept"
"145",0.187,0.105,0.184,0.284,1317.584,1,"Sigma2_psi"
"146",0.591,0.5,0.588,0.696,1183.467,1,"Sigma2_x"
"147",0.059,0.011,0.056,0.118,436.93,1.004,"Sigma2_epsilon"
"148",0.136,0.078,0.134,0.201,1169.602,1,"Sigma2_phi"
"149",-0.079,-0.136,-0.078,-0.026,1070.464,1.001,"cov_int_psi"
"150",0.032,-0.007,0.031,0.071,1179.773,1,"cov_int_phi"
"151",-0.071,-0.12,-0.07,-0.028,504.168,1.003,"cov_psi_phi"
"152",-0.079,-0.136,-0.078,-0.026,1070.464,1.001,"cov_1"
"153",-0.006,-0.043,-0.006,0.032,231.894,1,"cov_2"
"154",-0.034,-0.079,-0.033,0.006,302.914,1.002,"cov_3"
"155",0.105,0.049,0.105,0.163,575.852,1.001,"cov_4"
"156",-0.102,-0.17,-0.102,-0.04,307.973,1.002,"cov_5"
"157",0.007,-0.109,0.004,0.122,47.154,1,"cov_6"
"158",0.655,0.582,0.653,0.738,1082.888,1.001,"Sigma2_e"
"159",0.051,0.046,0.051,0.056,4945.909,1,"Sigma2_ex"
"160",236.044,156.326,236.714,312.454,572.991,1.003,"lp_"
"161",0.94,0.848,0.94,1.028,1745.715,1,"B_0"
"162",-0.036,-0.116,-0.037,0.046,1048.19,1.002,"B_x"
"163",0.395,0.107,0.403,0.627,25.838,1.084,"psi"
"164",0.279,0.215,0.277,0.357,1760.18,1,"Sigma2_intercept"
"165",0.132,0.059,0.128,0.224,1115.338,1,"Sigma2_psi"
"166",0.489,0.414,0.486,0.575,1405.237,1.002,"Sigma2_x"
"167",0.071,0.027,0.069,0.128,189.568,1.003,"Sigma2_epsilon"
"168",0.141,0.089,0.14,0.201,1417.962,1,"Sigma2_phi"
"169",-0.056,-0.108,-0.055,-0.006,1890.453,1.001,"cov_int_psi"
"170",0.039,0.002,0.039,0.078,1365.093,1,"cov_int_phi"
"171",-0.038,-0.082,-0.038,0.002,453.695,1.003,"cov_psi_phi"
"172",-0.056,-0.108,-0.055,-0.006,1890.453,1.001,"cov_1"
"173",-0.006,-0.046,-0.006,0.037,68.586,1.04,"cov_2"
"174",-0.039,-0.078,-0.039,-0.007,883.033,1,"cov_3"
"175",0.113,0.063,0.113,0.169,741.763,1,"cov_4"
"176",0.003,-0.05,0.001,0.057,264.949,1.008,"cov_5"
"177",0,-0.1,-0.003,0.134,23.151,1.094,"cov_6"
"178",0.525,0.464,0.524,0.591,1103.316,1,"Sigma2_e"
"179",0.053,0.048,0.053,0.058,4311.709,1,"Sigma2_ex"
"180",341.963,259.273,342.211,417.143,549.875,1,"lp_"
"181",0.951,0.863,0.95,1.035,1655.129,1,"B_0"
"182",-0.022,-0.1,-0.023,0.059,863.738,1.001,"B_x"
"183",0.415,0.107,0.418,0.728,55.019,1.056,"psi"
"184",0.163,0.105,0.161,0.227,1383.233,1,"Sigma2_intercept"
"185",0.178,0.088,0.176,0.288,1141.435,1.002,"Sigma2_psi"
"186",0.457,0.387,0.454,0.538,1304.022,1,"Sigma2_x"
"187",0.097,0.045,0.094,0.172,432.419,1.002,"Sigma2_epsilon"
"188",0.182,0.123,0.18,0.254,1580.958,1,"Sigma2_phi"
"189",-0.052,-0.104,-0.052,-0.005,965.764,1.003,"cov_int_psi"
"190",0.018,-0.019,0.018,0.054,1101.006,1,"cov_int_phi"
"191",-0.094,-0.149,-0.093,-0.045,826.638,1.004,"cov_psi_phi"
"192",-0.052,-0.104,-0.052,-0.005,965.764,1.003,"cov_1"
"193",-0.013,-0.051,-0.013,0.024,187.353,1.014,"cov_2"
"194",-0.054,-0.112,-0.053,-0.003,224.432,1.009,"cov_3"
"195",0.074,0.028,0.073,0.122,685.741,1.005,"cov_4"
"196",-0.095,-0.158,-0.094,-0.039,440.638,1.004,"cov_5"
"197",0.018,-0.118,0.016,0.153,51.538,1.055,"cov_6"
"198",0.612,0.545,0.611,0.687,1259.224,1,"Sigma2_e"
"199",0.052,0.047,0.052,0.057,3730.961,1,"Sigma2_ex"
"200",267.21,189.122,268.593,340.885,698.998,1,"lp_"
"201",1.035,0.949,1.034,1.123,1742.003,1.001,"B_0"
"202",-0.023,-0.103,-0.023,0.057,892.666,1,"B_x"
"203",0.35,0.103,0.35,0.61,18.358,1.077,"psi"
"204",0.25,0.185,0.248,0.325,1511.283,1,"Sigma2_intercept"
"205",0.071,0.021,0.068,0.138,850.157,1,"Sigma2_psi"
"206",0.508,0.428,0.505,0.602,1107.315,1.004,"Sigma2_x"
"207",0.053,0.002,0.051,0.117,365.676,1.001,"Sigma2_epsilon"
"208",0.107,0.056,0.106,0.165,612.394,1,"Sigma2_phi"
"209",-0.075,-0.125,-0.074,-0.03,1872.375,1,"cov_int_psi"
"210",0.038,0.004,0.037,0.075,1138.507,1.002,"cov_int_phi"
"211",-0.026,-0.063,-0.026,0.004,218.716,1.014,"cov_psi_phi"
"212",-0.075,-0.125,-0.074,-0.03,1872.375,1,"cov_1"
"213",0.009,-0.027,0.008,0.046,121.373,1.013,"cov_2"
"214",-0.017,-0.049,-0.015,0.008,540.338,1,"cov_3"
"215",0.083,0.035,0.082,0.138,442.482,1,"cov_4"
"216",-0.028,-0.086,-0.027,0.023,56.373,1.016,"cov_5"
"217",-0.002,-0.121,-0.003,0.117,17.34,1.082,"cov_6"
"218",0.598,0.532,0.597,0.672,642.697,1,"Sigma2_e"
