"","V1","V2","V3","V4","V5","V6","Parameter"
"45",0.333,0.145,0.334,0.514,69.7,1.004,"psi"
"46",0.215,0.128,0.212,0.313,622.819,1.003,"Sigma2_intercept"
"47",1.089,0.942,1.086,1.254,1616.389,1,"Sigma2_x"
"48",0.038,0,0.028,0.128,344.25,1.002,"Sigma2_epsilon"
"49",0.167,0.08,0.146,0.387,117.766,1.009,"Sigma2_phi"
"50",0.069,0.018,0.069,0.117,471.518,1,"cov_int_phi"
"51",-0.018,-0.081,-0.014,0.03,281.565,1.003,"cov_2"
"52",0.26,0.182,0.261,0.342,1058.865,1.001,"cov_4"
"53",0.003,-0.189,0.001,0.197,58.303,1.005,"cov_6"
"54",0.674,0.571,0.672,0.786,583.802,1.001,"Sigma2_e"
"55",0.109,0.095,0.108,0.125,2214.486,1,"Sigma2_ex"
"56",-357.538,-434.859,-356.941,-281.552,564.117,1.001,"lp_"
"57",1.031,0.939,1.031,1.125,3489.38,1,"B_0"
"58",0.006,-0.094,0.005,0.105,3256.507,1,"B_x"
"59",0.234,-0.003,0.241,0.432,92.709,1.002,"psi"
"60",0.312,0.215,0.311,0.416,1235.082,1,"Sigma2_intercept"
"61",0.967,0.838,0.965,1.117,1623.568,1,"Sigma2_x"
"62",0.065,0,0.056,0.187,278.156,1.001,"Sigma2_epsilon"
"63",0.129,0.042,0.112,0.319,233.916,1,"Sigma2_phi"
"64",0.076,0.026,0.076,0.126,1221.551,1,"cov_int_phi"
"65",-0.001,-0.08,-0.002,0.086,199.816,1.002,"cov_2"
"66",0.33,0.246,0.328,0.42,1345.254,1,"cov_4"
"67",0.013,-0.168,0.003,0.236,82.883,1.002,"cov_6"
"68",0.622,0.508,0.621,0.741,469.586,1.001,"Sigma2_e"
"69",0.101,0.088,0.1,0.115,1879.64,1,"Sigma2_ex"
"70",-294.231,-380.903,-296.459,-199.832,403.619,1.002,"lp_"
"71",1.023,0.938,1.023,1.111,3554.35,1,"B_0"
"72",0.054,-0.047,0.054,0.156,3134.357,1,"B_x"
"73",0.295,0.173,0.297,0.423,104.479,1.031,"psi"
"74",0.224,0.129,0.223,0.326,969.835,1,"Sigma2_intercept"
"75",1.001,0.865,0.998,1.155,1827.648,1.001,"Sigma2_x"
"76",0.013,0,0.007,0.056,1111.385,1,"Sigma2_epsilon"
"77",0.104,0.051,0.096,0.205,152.643,1.02,"Sigma2_phi"
"78",0.063,0.022,0.064,0.101,1160.094,1.001,"cov_int_phi"
"79",-0.006,-0.049,-0.003,0.025,995.965,1.004,"cov_2"
"80",0.234,0.157,0.233,0.317,1262.599,1.003,"cov_4"
"81",0.004,-0.098,0.002,0.112,65.359,1.04,"cov_6"
"82",0.723,0.624,0.719,0.831,1126.321,1,"Sigma2_e"
"83",0.093,0.081,0.093,0.107,1866.843,1,"Sigma2_ex"
"84",-324.764,-399.805,-324.53,-251.428,612.559,1,"lp_"
"85",0.995,0.916,0.995,1.074,2877.639,1,"B_0"
"86",0.09,-0.007,0.09,0.193,1598.032,1.002,"B_x"
"87",0.242,0.124,0.246,0.337,92.269,1.007,"psi"
"88",0.176,0.096,0.175,0.266,763.468,1.006,"Sigma2_intercept"
"89",0.965,0.83,0.962,1.115,1294.304,1,"Sigma2_x"
"90",0.011,0,0.005,0.053,940.841,1,"Sigma2_epsilon"
"91",0.07,0.033,0.066,0.138,105.017,1.004,"Sigma2_phi"
"92",0.046,0.018,0.045,0.08,463.057,1.001,"cov_int_phi"
"93",0.003,-0.022,0.001,0.036,1359.951,1,"cov_2"
"94",0.178,0.108,0.178,0.252,505.17,1,"cov_4"
"95",0.014,-0.052,0.007,0.111,54.85,1.014,"cov_6"
"96",0.684,0.595,0.683,0.779,1055.559,1.003,"Sigma2_e"
"97",0.107,0.093,0.106,0.123,2034.872,1,"Sigma2_ex"
"98",-359.252,-431.13,-359.511,-286.731,691.595,1.001,"lp_"
"99",1.053,0.97,1.053,1.141,2978.187,1,"B_0"
"100",0.11,0.006,0.11,0.212,2290.557,1,"B_x"
"101",0.321,0.146,0.32,0.491,178.459,1.002,"psi"
"102",0.109,0.049,0.106,0.188,516.773,1.007,"Sigma2_intercept"
"103",1.007,0.871,1.005,1.163,1470.067,1.004,"Sigma2_x"
"104",0.031,0,0.021,0.117,556.469,1.004,"Sigma2_epsilon"
"105",0.142,0.064,0.123,0.325,376.083,1.007,"Sigma2_phi"
"106",0.062,0.023,0.062,0.099,531.346,1,"cov_int_phi"
"107",-0.007,-0.058,-0.004,0.033,688.227,1,"cov_2"
"108",0.214,0.142,0.213,0.292,1447.05,1,"cov_4"
"109",-0.005,-0.166,-0.002,0.154,128.582,1.003,"cov_6"
"110",0.798,0.691,0.797,0.907,792.044,1.007,"Sigma2_e"
"111",0.101,0.088,0.1,0.116,2146.544,1.003,"Sigma2_ex"
"112",-396.108,-465.173,-396.102,-325.865,523.235,1.019,"lp_"
"113",1.038,0.951,1.037,1.129,2540.392,1,"B_0"
"114",-0.029,-0.132,-0.028,0.074,2129.131,1,"B_x"
"115",0.284,0.161,0.284,0.395,242.542,1.017,"psi"
"116",0.183,0.107,0.18,0.275,769.185,1,"Sigma2_intercept"
"117",1.047,0.908,1.044,1.201,1564.487,1,"Sigma2_x"
"118",0.013,0,0.007,0.056,925.687,1.004,"Sigma2_epsilon"
"119",0.1,0.049,0.093,0.193,503.407,1.007,"Sigma2_phi"
"120",0.078,0.039,0.079,0.117,746.575,1.004,"cov_int_phi"
"121",-0.008,-0.056,-0.004,0.022,1076.773,1.001,"cov_2"
"122",0.304,0.224,0.303,0.39,1424.935,1,"cov_4"
"123",0.001,-0.102,0,0.112,172.85,1.025,"cov_6"
"124",0.763,0.668,0.761,0.865,911.479,1,"Sigma2_e"
"125",0.087,0.076,0.087,0.1,1824.838,1,"Sigma2_ex"
"126",-322.641,-391.46,-323.405,-248.199,507.854,1,"lp_"
"127",0.898,0.805,0.897,0.993,3894.092,1,"B_0"
"128",-0.044,-0.143,-0.043,0.051,3564.612,1,"B_x"
"129",0.341,0.152,0.344,0.495,93.096,1,"psi"
"130",0.256,0.166,0.255,0.355,846.107,1.003,"Sigma2_intercept"
"131",0.949,0.821,0.947,1.1,1625.713,1.001,"Sigma2_x"
"132",0.022,0,0.012,0.096,718.156,1,"Sigma2_epsilon"
"133",0.138,0.069,0.125,0.288,143.44,1,"Sigma2_phi"
"134",0.081,0.039,0.081,0.124,829.463,1.001,"cov_int_phi"
"135",-0.004,-0.054,-0.002,0.045,390.178,1,"cov_2"
"136",0.25,0.177,0.249,0.331,1714.73,1,"cov_4"
"137",0.004,-0.136,0,0.168,75.179,1,"cov_6"
"138",0.625,0.534,0.622,0.728,998.52,1.001,"Sigma2_e"
"139",0.111,0.096,0.11,0.127,1727.765,1,"Sigma2_ex"
"140",-335.505,-416.322,-335.002,-259.404,514.114,1.006,"lp_"
"141",1.049,0.957,1.049,1.139,4155.6,1,"B_0"
"142",0.012,-0.086,0.012,0.109,3262.06,1,"B_x"
"143",0.299,0.152,0.3,0.445,74.044,1.003,"psi"
"144",0.253,0.157,0.252,0.357,924.481,1.002,"Sigma2_intercept"
"145",0.94,0.814,0.937,1.086,1851.007,1.001,"Sigma2_x"
"146",0.022,0,0.013,0.088,969.124,1.001,"Sigma2_epsilon"
"147",0.111,0.052,0.099,0.248,99.87,1.001,"Sigma2_phi"
"148",0.087,0.048,0.085,0.139,742.951,1.001,"cov_int_phi"
"149",0.017,-0.022,0.011,0.073,1102.266,1.003,"cov_2"
"150",0.234,0.162,0.233,0.317,1166.745,1.001,"cov_4"
"151",0.003,-0.125,0.001,0.132,56.204,1.003,"cov_6"
"152",0.7,0.6,0.699,0.806,1064.839,1,"Sigma2_e"
"153",0.101,0.087,0.1,0.116,2007.373,1,"Sigma2_ex"
"154",-341.772,-415.784,-342.283,-264.869,596.3,1.002,"lp_"
"155",0.937,0.848,0.938,1.025,4268.524,1,"B_0"
"156",-0.073,-0.174,-0.072,0.02,4233.271,1,"B_x"
"157",0.321,0.211,0.321,0.427,148.072,1.006,"psi"
"158",0.18,0.093,0.179,0.275,658.557,1,"Sigma2_intercept"
"159",0.963,0.833,0.959,1.112,1525.718,1.002,"Sigma2_x"
"160",0.009,0,0.004,0.043,1475.712,1,"Sigma2_epsilon"
"161",0.111,0.059,0.105,0.198,154.704,1.003,"Sigma2_phi"
"162",0.071,0.038,0.07,0.11,757.477,1,"cov_int_phi"
"163",0.004,-0.02,0.002,0.037,1923.606,1.001,"cov_2"
"164",0.207,0.134,0.207,0.286,1813.513,1.001,"cov_4"
"165",0.004,-0.078,0.001,0.089,85.626,1.008,"cov_6"
"166",0.735,0.635,0.734,0.847,967.863,1,"Sigma2_e"
"167",0.093,0.081,0.093,0.108,1739.658,1.002,"Sigma2_ex"
"168",-331.716,-405.293,-331.135,-258.386,596.841,1.002,"lp_"
"169",1.055,0.964,1.056,1.145,1993.8,1,"B_0"
"170",-0.016,-0.117,-0.014,0.083,1637.012,1,"B_x"
"171",0.309,0.156,0.305,0.497,133.522,1,"psi"
"172",0.213,0.129,0.211,0.309,547.969,1.005,"Sigma2_intercept"
"173",1.012,0.873,1.008,1.169,1321.475,1,"Sigma2_x"
"174",0.029,0,0.017,0.114,281.804,1.008,"Sigma2_epsilon"
"175",0.132,0.059,0.113,0.335,173.626,1.001,"Sigma2_phi"
"176",0.089,0.046,0.088,0.134,872.589,1.004,"cov_int_phi"
"177",-0.005,-0.069,-0.002,0.046,335.601,1.001,"cov_2"
"178",0.305,0.225,0.303,0.393,1072.389,1,"cov_4"
"179",-0.004,-0.185,0,0.137,114.14,1,"cov_6"
"180",0.693,0.589,0.693,0.799,418.092,1.009,"Sigma2_e"
"181",0.113,0.099,0.113,0.13,2160.695,1,"Sigma2_ex"
"182",-385.859,-460.473,-386.284,-306.389,428.119,1.006,"lp_"
"183",1.012,0.927,1.012,1.097,2908.085,1,"B_0"
"184",0.011,-0.086,0.012,0.109,2427.82,1.001,"B_x"
"185",0.265,0.125,0.263,0.422,155.144,1.021,"psi"
"186",0.183,0.106,0.182,0.273,786.812,1.001,"Sigma2_intercept"
"187",0.95,0.822,0.948,1.097,1536.489,1.003,"Sigma2_x"
"188",0.019,0,0.011,0.087,855.467,1,"Sigma2_epsilon"
"189",0.091,0.037,0.078,0.227,295.314,1.012,"Sigma2_phi"
"190",0.067,0.029,0.066,0.103,703.093,1.002,"cov_int_phi"
"191",-0.006,-0.058,-0.002,0.031,860.081,1.006,"cov_2"
"192",0.273,0.2,0.272,0.352,1559.245,1,"cov_4"
"193",-0.009,-0.141,-0.004,0.111,117.557,1.025,"cov_6"
"194",0.733,0.636,0.732,0.832,1199.502,1.002,"Sigma2_e"
"195",0.097,0.085,0.097,0.111,2315.619,1.002,"Sigma2_ex"
"196",-348.66,-421.29,-348.52,-276.645,687.385,1,"lp_"
"197",0.981,0.894,0.981,1.067,3918.288,1,"B_0"
"198",-0.019,-0.118,-0.018,0.083,3223.682,1,"B_x"
"199",0.303,0.149,0.306,0.453,61.358,1.003,"psi"
"200",0.255,0.163,0.254,0.349,1238.884,1,"Sigma2_intercept"
"201",0.984,0.848,0.981,1.145,1802.104,1,"Sigma2_x"
"202",0.021,0,0.01,0.095,623.074,1,"Sigma2_epsilon"
"203",0.116,0.058,0.105,0.255,92.769,1.002,"Sigma2_phi"
"204",0.064,0.025,0.063,0.106,1448.164,1,"cov_int_phi"
"205",0.004,-0.034,0.001,0.051,389.26,1,"cov_2"
"206",0.2,0.126,0.199,0.278,1427.698,1,"cov_4"
"207",0.011,-0.123,0.006,0.155,44.318,1.004,"cov_6"
"208",0.646,0.553,0.645,0.749,1333.108,1,"Sigma2_e"
"209",0.095,0.083,0.094,0.108,1877.166,1.001,"Sigma2_ex"
"210",-287.442,-364.263,-287.616,-207.196,699.161,1.001,"lp_"
"211",0.965,0.884,0.965,1.048,4257.882,1,"B_0"
"212",-0.011,-0.11,-0.011,0.088,3229.2,1,"B_x"
"213",0.246,-0.003,0.247,0.475,132.373,1.006,"psi"
"214",0.149,0.074,0.146,0.242,353.305,1.003,"Sigma2_intercept"
"215",0.933,0.802,0.931,1.075,1378.426,1.001,"Sigma2_x"
"216",0.054,0,0.042,0.177,434.329,1,"Sigma2_epsilon"
"217",0.122,0.037,0.1,0.343,258.643,1.003,"Sigma2_phi"
"218",0.059,0.019,0.057,0.104,456.745,1.002,"cov_int_phi"
"219",0.004,-0.053,0.001,0.069,386.05,1.002,"cov_2"
"220",0.224,0.154,0.223,0.304,1125.016,1.001,"cov_4"
"221",0.003,-0.202,0.002,0.223,118.866,1.008,"cov_6"
"222",0.702,0.586,0.703,0.811,383.028,1.008,"Sigma2_e"
"223",0.099,0.086,0.098,0.113,1665.138,1.001,"Sigma2_ex"
"224",-335.355,-415.175,-337.174,-247.816,379.756,1.004,"lp_"
"225",0.992,0.909,0.992,1.08,3814.251,1,"B_0"
"226",0.016,-0.08,0.016,0.114,3620.059,1,"B_x"
"227",0.31,0.194,0.31,0.432,227.997,1.007,"psi"
"228",0.169,0.095,0.167,0.258,613.822,1,"Sigma2_intercept"
"229",0.971,0.84,0.97,1.116,1834.347,1,"Sigma2_x"
"230",0.011,0,0.005,0.056,782.905,1,"Sigma2_epsilon"
"231",0.108,0.055,0.101,0.215,299.214,1.003,"Sigma2_phi"
"232",0.079,0.044,0.079,0.116,1015.504,1,"cov_int_phi"
"233",-0.002,-0.037,-0.001,0.03,722.089,1.004,"cov_2"
"234",0.262,0.186,0.261,0.344,1919.311,1,"cov_4"
"235",-0.002,-0.105,-0.001,0.098,158.618,1.008,"cov_6"
"236",0.749,0.656,0.748,0.849,789.396,1,"Sigma2_e"
"237",0.098,0.085,0.097,0.113,1718.394,1,"Sigma2_ex"
"238",-361.794,-438.027,-360.773,-291.561,510.142,1,"lp_"
"239",0.985,0.9,0.986,1.072,3337.682,1,"B_0"
"240",0.008,-0.09,0.008,0.107,2681.192,1,"B_x"
"241",0.312,0.17,0.309,0.474,128.878,1.001,"psi"
"242",0.166,0.09,0.164,0.255,596.495,1.003,"Sigma2_intercept"
"243",0.919,0.794,0.915,1.067,1642,1,"Sigma2_x"
"244",0.019,0,0.011,0.08,884.774,1,"Sigma2_epsilon"
"245",0.113,0.052,0.1,0.259,216.621,1.001,"Sigma2_phi"
"246",0.063,0.024,0.063,0.101,615.014,1.001,"cov_int_phi"
"247",-0.009,-0.059,-0.005,0.025,640.87,1.001,"cov_2"
"248",0.233,0.162,0.231,0.312,1297.217,1.002,"cov_4"
"249",-0.006,-0.14,-0.002,0.106,101.407,1.001,"cov_6"
"250",0.743,0.642,0.741,0.847,780.039,1.001,"Sigma2_e"
"251",0.115,0.1,0.114,0.132,2185.88,1,"Sigma2_ex"
"252",-420.019,-494.217,-418.746,-348.217,585.694,1.001,"lp_"
"253",0.953,0.863,0.953,1.041,4229.581,1.001,"B_0"
"254",-0.084,-0.184,-0.084,0.016,2879.304,1,"B_x"
"255",0.258,0.08,0.263,0.408,80.587,1.048,"psi"
"256",0.212,0.125,0.21,0.303,745.456,1,"Sigma2_intercept"
"257",0.949,0.819,0.945,1.096,1441.86,1,"Sigma2_x"
"258",0.032,0,0.02,0.12,320.002,1,"Sigma2_epsilon"
"259",0.101,0.044,0.087,0.233,196.477,1.025,"Sigma2_phi"
"260",0.07,0.032,0.068,0.115,874.475,1.004,"cov_int_phi"
"261",0.011,-0.03,0.006,0.067,323.418,1.011,"cov_2"
"262",0.226,0.153,0.224,0.306,998.638,1,"cov_4"
"263",0.018,-0.11,0.008,0.17,60.805,1.063,"cov_6"
"264",0.648,0.542,0.648,0.756,619.586,1,"Sigma2_e"
"265",0.11,0.095,0.109,0.127,1768.615,1,"Sigma2_ex"
"266",-345.014,-425.628,-346.041,-261.105,523.039,1.001,"lp_"
"267",0.993,0.908,0.993,1.079,3779.237,1,"B_0"
"268",-0.038,-0.139,-0.038,0.061,3426.895,1,"B_x"
"269",0.324,0.221,0.324,0.427,148.191,1.006,"psi"
"270",0.168,0.092,0.166,0.256,842.202,1.001,"Sigma2_intercept"
"271",0.959,0.83,0.956,1.109,1646.002,1,"Sigma2_x"
"272",0.009,0,0.004,0.047,1026.253,1,"Sigma2_epsilon"
"273",0.112,0.061,0.107,0.203,188.745,1.004,"Sigma2_phi"
"274",0.075,0.041,0.074,0.111,1050.994,1,"cov_int_phi"
"275",0,-0.028,0,0.03,1347.483,1.003,"cov_2"
"276",0.23,0.158,0.229,0.308,1563.72,1,"cov_4"
"277",0,-0.088,0,0.079,86.874,1.013,"cov_6"
"278",0.734,0.64,0.733,0.834,1177.041,1,"Sigma2_e"
"279",0.103,0.09,0.103,0.118,2128.475,1,"Sigma2_ex"
"280",-373.149,-446.757,-372.873,-299.007,722.876,1.002,"lp_"
"281",1.006,0.924,1.006,1.087,4096.357,1,"B_0"
"282",0.005,-0.094,0.006,0.104,3337.222,1,"B_x"
"283",0.275,0.087,0.277,0.453,132.424,1.026,"psi"
"284",0.131,0.064,0.128,0.212,561.917,1,"Sigma2_intercept"
"285",0.992,0.862,0.988,1.147,1750.196,1,"Sigma2_x"
"286",0.036,0,0.026,0.122,616.979,1,"Sigma2_epsilon"
"287",0.118,0.051,0.102,0.282,205.224,1.01,"Sigma2_phi"
"288",0.054,0.016,0.054,0.09,742.577,1.005,"cov_int_phi"
"289",-0.007,-0.058,-0.004,0.037,642.975,1.005,"cov_2"
"290",0.219,0.149,0.218,0.294,1357.481,1,"cov_4"
"291",0.006,-0.157,0.002,0.18,102.035,1.034,"cov_6"
"292",0.712,0.613,0.711,0.814,911.103,1,"Sigma2_e"
"293",0.104,0.091,0.104,0.12,2060.535,1,"Sigma2_ex"
"294",-364.933,-435.97,-365.716,-291.051,675.754,1,"lp_"
"295",1.02,0.938,1.02,1.099,4941.534,1,"B_0"
"296",0.099,0.005,0.099,0.193,4045.937,1,"B_x"
"297",0.27,0.082,0.275,0.433,46.013,1.003,"psi"
"298",0.151,0.075,0.149,0.232,480.096,1.001,"Sigma2_intercept"
"299",0.881,0.759,0.877,1.019,1728.468,1.001,"Sigma2_x"
"300",0.034,0,0.023,0.12,650.63,1.001,"Sigma2_epsilon"
"301",0.104,0.044,0.091,0.236,51.881,1.003,"Sigma2_phi"
"302",0.05,0.015,0.05,0.09,606.627,1.004,"cov_int_phi"
"303",0.003,-0.037,0.001,0.049,472.51,1,"cov_2"
"304",0.176,0.11,0.174,0.249,732.708,1.008,"cov_4"
"305",0.018,-0.118,0.01,0.178,41.072,1.003,"cov_6"
"306",0.632,0.532,0.632,0.735,509.848,1,"Sigma2_e"
"307",0.093,0.081,0.093,0.107,2041.29,1,"Sigma2_ex"
"308",-270.68,-350.672,-270.305,-185.178,498.564,1,"lp_"
"309",1.02,0.934,1.02,1.101,4167.841,1.002,"B_0"
"310",0.006,-0.096,0.007,0.103,3974.784,1.001,"B_x"
"311",0.285,0.148,0.284,0.418,204.773,1.002,"psi"
"312",0.183,0.105,0.181,0.273,834.524,1,"Sigma2_intercept"
"313",1.001,0.863,0.998,1.153,1552.756,1,"Sigma2_x"
"314",0.018,0,0.009,0.08,756.055,1.002,"Sigma2_epsilon"
"315",0.104,0.048,0.092,0.224,331.819,1,"Sigma2_phi"
"316",0.068,0.033,0.067,0.109,1152.959,1.001,"cov_int_phi"
"317",0.002,-0.036,0,0.044,803.506,1,"cov_2"
"318",0.231,0.159,0.23,0.306,1610.5,1,"cov_4"
"319",0,-0.124,0,0.131,157.082,1.003,"cov_6"
"320",0.68,0.584,0.678,0.783,953.391,1,"Sigma2_e"
"321",0.107,0.094,0.107,0.123,1530.298,1,"Sigma2_ex"
"322",-357.003,-434.583,-355.429,-280.622,602.473,1.001,"lp_"
"323",1.042,0.956,1.043,1.126,5105.598,1,"B_0"
"324",-0.026,-0.117,-0.025,0.06,4985.96,1.001,"B_x"
"325",0.383,0.193,0.386,0.546,121.536,1,"psi"
"326",0.09,0.034,0.087,0.163,694.946,1,"Sigma2_intercept"
"327",0.839,0.72,0.837,0.974,1638.28,1,"Sigma2_x"
"328",0.027,0,0.016,0.105,788.705,1,"Sigma2_epsilon"
"329",0.156,0.079,0.143,0.316,208.207,1,"Sigma2_phi"
"330",0.061,0.028,0.06,0.101,1330.732,1,"cov_int_phi"
"331",0.005,-0.026,0.002,0.046,891.644,1,"cov_2"
"332",0.146,0.083,0.145,0.215,1325.068,1,"cov_4"
"333",0.001,-0.128,-0.001,0.146,91.595,1,"cov_6"
"334",0.762,0.663,0.762,0.861,1083.641,1,"Sigma2_e"
"335",0.09,0.079,0.09,0.104,1740.438,1,"Sigma2_ex"
"336",-335.297,-407.349,-335.192,-261.777,623.574,1,"lp_"
"337",1.016,0.928,1.016,1.107,3527.986,1,"B_0"
"338",-0.008,-0.112,-0.008,0.094,3247.141,1,"B_x"
"339",0.246,0.092,0.246,0.404,115.872,1,"psi"
"340",0.2,0.114,0.198,0.291,784.643,1,"Sigma2_intercept"
"341",1.08,0.936,1.076,1.242,1749.358,1,"Sigma2_x"
"342",0.028,0,0.017,0.113,471.495,1.018,"Sigma2_epsilon"
"343",0.1,0.04,0.084,0.252,381.543,1.007,"Sigma2_phi"
"344",0.086,0.05,0.085,0.131,815.468,1.004,"cov_int_phi"
"345",0.011,-0.037,0.006,0.071,259.866,1.002,"cov_2"
"346",0.308,0.229,0.306,0.398,1668.056,1.001,"cov_4"
"347",0.002,-0.154,0.001,0.155,99.122,1,"cov_6"
"348",0.735,0.634,0.735,0.84,853.502,1.003,"Sigma2_e"
"349",0.095,0.083,0.095,0.109,1628.831,1,"Sigma2_ex"
"350",-343.102,-417.74,-343.088,-269.596,537.312,1.001,"lp_"
"351",0.983,0.901,0.984,1.063,5069.378,1,"B_0"
"352",0.038,-0.058,0.038,0.132,2791.111,1.001,"B_x"
"353",0.308,0.205,0.304,0.438,85.314,1.005,"psi"
"354",0.21,0.126,0.21,0.297,912.253,1,"Sigma2_intercept"
"355",0.894,0.771,0.894,1.031,1567.815,1,"Sigma2_x"
"356",0.017,0,0.008,0.076,502.865,1,"Sigma2_epsilon"
"357",0.105,0.052,0.094,0.228,191.832,1.003,"Sigma2_phi"
"358",0.049,0.013,0.049,0.085,1420.031,1.001,"cov_int_phi"
"359",-0.003,-0.041,-0.001,0.029,836.217,1.001,"cov_2"
"360",0.168,0.102,0.167,0.242,738.744,1.002,"cov_4"
"361",-0.01,-0.118,-0.003,0.058,55.413,1.006,"cov_6"
"362",0.6,0.515,0.598,0.694,1109.77,1,"Sigma2_e"
"363",0.1,0.087,0.099,0.114,2293.215,1,"Sigma2_ex"
"364",-277.855,-360.677,-277.421,-200.89,598.223,1.001,"lp_"
"365",0.961,0.87,0.961,1.057,2801.815,1.001,"B_0"
"366",-0.037,-0.137,-0.037,0.063,2221.965,1.001,"B_x"
"367",0.35,0.211,0.35,0.478,100.408,1.01,"psi"
"368",0.21,0.12,0.208,0.309,813.291,1,"Sigma2_intercept"
"369",1.018,0.882,1.014,1.177,1649.604,1,"Sigma2_x"
"370",0.016,0,0.008,0.076,664.409,1,"Sigma2_epsilon"
"371",0.145,0.077,0.134,0.276,140.389,1.006,"Sigma2_phi"
"372",0.099,0.059,0.098,0.144,679.277,1,"cov_int_phi"
"373",0.002,-0.036,0,0.049,719.083,1.002,"cov_2"
"374",0.278,0.2,0.276,0.363,1552.714,1.001,"cov_4"
"375",0.002,-0.115,0,0.133,75.464,1.012,"cov_6"
"376",0.725,0.627,0.722,0.831,905.27,1.001,"Sigma2_e"
"377",0.092,0.08,0.092,0.106,1845.936,1,"Sigma2_ex"
"378",-323.138,-396.866,-322.769,-249.189,630.07,1.001,"lp_"
"379",1.01,0.925,1.009,1.095,3076.232,1,"B_0"
"380",0.005,-0.093,0.006,0.103,2380.385,1,"B_x"
"381",0.247,0.052,0.252,0.428,80.168,1,"psi"
"382",0.157,0.087,0.156,0.232,648.16,1,"Sigma2_intercept"
"383",0.934,0.804,0.93,1.08,1589.131,1,"Sigma2_x"
"384",0.036,0,0.028,0.117,427.093,1.002,"Sigma2_epsilon"
"385",0.101,0.041,0.086,0.248,190.319,1,"Sigma2_phi"
"386",0.071,0.039,0.07,0.114,859.746,1,"cov_int_phi"
"387",0.019,-0.021,0.014,0.077,262.646,1.002,"cov_2"
"388",0.212,0.147,0.211,0.284,1188.414,1,"cov_4"
"389",0.015,-0.14,0.007,0.183,69.023,1,"cov_6"
"390",0.585,0.495,0.584,0.679,597.953,1.004,"Sigma2_e"
"391",0.099,0.087,0.099,0.114,1979.994,1,"Sigma2_ex"
"392",-265.957,-344.853,-265.555,-189.484,561.42,1.002,"lp_"
